Block,Time,NR/01102023/06022042/L_NR_2012_02,NR/01012024/15012024/IEX_231227_05966,NR/30092023/31122025/SH-07,NR/01012024/31012024/HPX-TAMLDCRA-141223-05419,NR/01012024/31012024/HP-26,NR/03012024/03012024/IEX_240102_06011,SR/01102023/07102043/L_NR_2018_61,NR/01012024/15012024/IEX_231227_05965,NR/01102023/30042040/GNA_LT_36,NR/01012024/31012024/HP-27,NR/01012024/31032024/ ChanjuII,NR/20122023/29022024/IEX_LDC_231218_00501,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05423,NR/01012024/15012024/HPX-TAMDLY-271223-05546,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05424,WR/01102023/01102023/L_NR_2022_09,WR/01102023/29112042/L_NR_2019_05,NR/01102023/02012046/L_NR_2021_17,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01102023/31102037/L_NR_2019_11,NR/01012024/31012024/52,NR/22102023/11042047/L_NR_2021_16,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01012024/31012024/HP-28,NR/01102023/30042040/GNA_LT_35,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/08032047/L_NR_2021_14,NR/01102023/06022042/L_NR_2012_07,NR/01102023/31052040/LT-31,NR/01102023/14082046/L_NR_2021_16,NR/01102023/22052037/LT-59,NR/26072023/31072042/L_NR_2023_07,NR/01102023/25072045/L_NR_2021_15,NR/02012024/04012024/SJVN020124NR1333,L_NR_2019_19,NR/22102023/11042047/L_NR_2021_17,WR/01102023/16072048/L_NR_2022_08,NR/01102023/19072037/LT-05,NR/01102023/23072042/L_NR_2012_04,NR/01102023/15082037/GNA_NR_2012_01,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/24112044/L_NR_2020_07,WR/01102023/01102023/L_NR_2020_06,NR/01102023/02122045/L_NR_2021_13,NR/02012024/04012024/SJVN020124NR1334,NR/01102023/05012040/L_NR_2020_02,NR/26072023/25122043/L_NR_2023_10,NR/30092023/26122029/SH-06,NR/20122023/29022024/IEX_LDC_231218_00502,NR/01012024/31012024/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,WR/01102023/30052048/L_NR_2022_10,WR/01102023/31032046/L_NR_2020_05,NR/01102023/13082046/L_NR_2021_12
31,07:30-07:45,260.860000,48.200000,30.850000,6.750000,77.750000,99.290000,13.17,96.400000,0.150000,0.000000,1.740000,8.190000,5.780000,48.200000,18.320000,15,6.16,0,21.210000,0.990000,96.400000,3,0.000000,0.000000,0.140000,6.16,0,86.950000,0.140000,0,0.770000,2,0,0,2.450952,1,7.34,115.620000,271.120000,100.970000,25,6.83,6.84,0.02,0,1.480000,1,30.850000,11.570000,48.200000,15,20.5,0.11

32,07:45:08:00,260.860000,48.200000,30.850000,6.750000,77.750000,99.290000,12.73,96.400000,0.320000,0.000000,1.740000,8.190000,5.780000,48.200000,18.320000,15,20.67,0,21.210000,0.990000,96.400000,5,0.000000,0.000000,0.320000,20.67,0.69,86.950000,0.320000,0,0.770000,7,2,0,3.822318,3,7.34,115.620000,271.120000,100.970000,33,6.83,6.84,0.44,0,1.480000,3,30.850000,11.570000,48.200000,15,20.5,2.21

33,08:00-08:15,260.860000,48.200000,30.370000,6.750000,77.750000,99.290000,12.33,96.400000,0.550000,0.000000,1.740000,8.190000,5.780000,48.200000,18.320000,15,28.99,0,22.170000,0.990000,48.200000,7,0.000000,0.000000,0.530000,28.99,1.76,86.950000,0.530000,0,0.770000,11,5,0,5.514642,3,7.34,115.620000,271.120000,100.970000,33,6.83,6.84,2.19,0,1.480000,4,30.370000,11.570000,48.200000,15,20.5,10.94

34,08:15-08:30,260.860000,48.200000,30.370000,6.750000,77.750000,99.290000,11.8,96.400000,0.850000,0.000000,1.740000,8.190000,5.780000,48.200000,18.320000,15,30.33,0,22.170000,0.990000,48.200000,10,0.000000,0.000000,0.830000,30.34,2.61,86.950000,0.830000,0,0.770000,14,8,0,7.605732,5,7.34,115.620000,271.120000,100.970000,30.33,6.83,6.84,4.95,0,1.480000,6,30.370000,11.570000,48.200000,15,20.5,24.78

35,08:30-08:45,260.860000,48.200000,30.370000,6.750000,77.750000,99.290000,11.37,96.400000,1.430000,0.000000,1.740000,8.190000,5.780000,48.200000,18.320000,14.33,32,0,23.140000,0.990000,48.200000,11,0.000000,0.000000,1.390000,32,4.65,86.950000,1.390000,0,0.770000,18,5.5,0,9.939972,6,7.34,115.620000,271.120000,100.970000,32,8.81,8.8,9.27,0,1.480000,7,30.370000,11.570000,48.200000,14.33,26.42,46.35

36,08:45:09:00,260.860000,48.200000,30.370000,6.750000,77.750000,99.290000,11.19,96.400000,2.380000,0.000000,1.740000,8.190000,5.780000,48.200000,18.320000,14.33,32,0,23.140000,0.990000,48.200000,13,0.000000,0.000000,2.320000,32,7.54,86.950000,2.320000,0,0.770000,23,6,0,12.25476,7,7.34,115.620000,271.120000,100.970000,32,8.92,8.91,13.99,0,1.480000,10,30.370000,11.570000,48.200000,14.33,26.76,69.95

37,09:00:09:15,260.860000,48.200000,30.370000,6.750000,230.520000,99.290000,11.03,96.400000,2.950000,0.000000,1.660000,8.190000,5.780000,48.200000,18.320000,13.33,32,0,24.100000,0.950000,48.200000,16,0.000000,0.000000,2.880000,32,10.66,86.950000,2.880000,0,0.770000,32,7,0,14.452836,8,7.34,115.620000,271.120000,100.970000,32,8.79,8.8,14.85,0,1.530000,13,30.370000,11.570000,48.200000,13.33,26.38,74.28

38,09:15-09:30,260.860000,48.200000,30.850000,6.750000,230.520000,99.290000,11.19,96.400000,3.520000,0.000000,1.660000,8.190000,5.780000,48.200000,18.320000,13.33,32,0,24.100000,0.950000,48.200000,17,0.000000,0.000000,3.440000,32,13.43,86.950000,3.440000,0,0.770000,38,9,0,17.039952,9,7.34,115.620000,271.120000,100.970000,32,8.69,8.67,18.4,0,1.530000,16,30.850000,11.570000,48.200000,13.33,26.06,91.99

39,09:30-09:45,260.860000,48.200000,30.850000,6.750000,230.520000,99.290000,11.66,96.400000,3.910000,0.000000,1.660000,8.190000,5.780000,48.200000,18.320000,13.33,32,0,24.100000,0.950000,48.200000,18,0.000000,0.000000,3.810000,32,15.13,86.950000,3.810000,0,0.770000,35,10,0,20.08419,9,7.34,115.620000,271.120000,100.970000,32,8.56,8.54,27.66,0,1.530000,15,30.850000,11.570000,48.200000,13.33,25.67,138.28

40,09:45-10:00,260.860000,48.200000,30.850000,6.750000,230.520000,99.290000,11.93,96.400000,4.830000,0.000000,1.660000,8.190000,5.780000,48.200000,18.320000,13.33,32.5,0,23.140000,0.950000,48.200000,19,0.000000,0.000000,4.710000,32.5,17.55,86.950000,4.710000,0,0.770000,40,11,0,23.643906,10,7.34,115.620000,271.120000,100.970000,32.5,8.41,8.42,31.38,0,1.530000,17,30.850000,11.570000,48.200000,13.33,25.24,156.89

41,10:00-10:15,260.860000,48.200000,30.370000,6.750000,230.520000,99.290000,12.2,96.400000,6.100000,0.000000,1.660000,8.190000,5.780000,48.200000,18.320000,13.33,32.5,0,23.140000,0.950000,48.200000,20,0.000000,0.000000,5.960000,32.5,21.88,86.950000,5.960000,0,0.770000,43,12,0,26.882664,10,7.34,115.620000,271.120000,100.970000,32.5,8,8,34.49,0,1.530000,19,30.370000,11.570000,48.200000,13.33,24,172.44

42,10:15-10:30,260.860000,48.200000,30.370000,6.750000,230.520000,99.290000,12.37,96.400000,7.450000,0.000000,1.660000,8.190000,5.780000,48.200000,18.320000,13.33,32.5,0,23.140000,0.950000,48.200000,21,0.000000,0.000000,7.270000,32.5,23.55,86.950000,7.270000,0,0.770000,48,14,0,29.654574,11,7.34,115.620000,271.120000,100.970000,32.5,7.57,7.57,37.08,0,1.530000,20,30.370000,11.570000,48.200000,13.33,22.71,185.43

43,10:30-10:45,260.860000,48.200000,30.370000,6.750000,230.520000,99.290000,12.65,96.400000,8.720000,0.000000,1.660000,8.190000,5.780000,48.200000,18.320000,13.33,32.5,0,0.000000,0.950000,48.200000,24,0.000000,0.000000,8.500000,32.5,26.11,86.950000,8.500000,0,0.770000,49,16,0,31.940184,12,7.34,115.620000,271.120000,100.970000,32.5,6.93,6.93,39.51,0,1.530000,21,30.370000,11.570000,48.200000,13.33,20.79,197.57

44,10:45-11:00,260.860000,48.200000,30.370000,6.750000,230.520000,99.290000,11.92,96.400000,9.870000,0.000000,1.660000,8.190000,5.780000,48.200000,18.320000,13.33,32.5,0,0.000000,0.950000,48.200000,25,0.000000,0.000000,9.630000,32.5,28.25,86.950000,9.630000,0,0.770000,52,18,0,35.0136,13,7.34,115.620000,271.120000,100.970000,32.5,6.83,6.84,41.8,0,1.530000,22,30.370000,11.570000,48.200000,13.33,20.5,209.03

45,11:00-11:15,260.860000,48.200000,30.370000,6.750000,230.520000,0.000000,12.08,96.400000,10.940000,0.000000,1.660000,8.190000,5.780000,48.200000,18.320000,13.33,32.5,0,0.000000,0.990000,96.400000,27,0.000000,0.000000,10.680000,32.5,34,86.950000,10.680000,0,0.770000,56,22,0,38.067564,13,7.34,115.620000,271.120000,100.970000,32.5,6.83,6.84,44.27,0,1.530000,24,30.370000,11.570000,48.200000,13.33,20.5,221.38

46,11:15-11:30,260.860000,48.200000,30.370000,6.750000,230.520000,0.000000,12.66,96.400000,12.060000,0.000000,1.660000,8.190000,5.780000,48.200000,18.320000,13.33,32.5,0,0.000000,0.990000,96.400000,28,0.000000,0.000000,11.770000,32.5,41.52,86.950000,11.770000,0,0.770000,67.2,25,0,41.179884,14,7.34,115.620000,271.120000,100.970000,32.5,6.83,6.84,46.15,0,1.530000,28.8,30.370000,11.570000,48.200000,13.33,20.5,230.77

47,11:30-11:45,260.860000,48.200000,30.850000,6.750000,230.520000,0.000000,9.61,96.400000,13.250000,0.000000,1.660000,8.190000,5.780000,48.200000,18.320000,13.33,32.5,0,0.000000,0.990000,96.400000,32,0.000000,0.000000,12.920000,32.5,68.55,86.950000,12.920000,0,0.770000,56,35,0,44.175492,16,7.34,115.620000,271.120000,100.970000,32.5,6.83,6.84,46.67,0,1.530000,24,30.850000,11.570000,48.200000,13.33,20.5,233.33

48,11:45-12:00,260.860000,48.200000,30.850000,6.750000,230.520000,0.000000,9.41,96.400000,14.500000,0.000000,1.660000,8.190000,5.780000,48.200000,18.320000,13.33,32.5,0,0.000000,0.990000,96.400000,35,0.000000,0.000000,14.140000,32.5,78.62,86.950000,14.140000,0,0.770000,59,39.5,0,47.093292,17,7.34,115.620000,271.120000,100.970000,32.5,6.83,6.84,46.67,0,1.530000,25,30.850000,11.570000,48.200000,13.33,20.5,233.33

49,12:00-12:15,260.860000,48.200000,30.850000,6.750000,230.520000,0.000000,9.21,96.400000,15.400000,0.000000,1.740000,8.190000,5.780000,48.200000,18.320000,13.33,32.5,0,0.000000,0.990000,96.400000,40,0.000000,0.000000,15.020000,32.5,81.95,86.950000,15.020000,0,0.770000,70,42.5,0,39.117972,20,6.66,115.620000,271.120000,100.970000,32.5,6.83,6.84,46.67,0,1.570000,30,30.850000,11.570000,48.200000,13.33,20.5,233.33

50,12:15-12:30,260.860000,48.200000,30.850000,6.750000,230.520000,0.000000,8.81,96.400000,15.820000,0.000000,1.740000,8.190000,5.780000,48.200000,18.320000,13.33,32.5,0,0.000000,0.990000,96.400000,47,0.000000,0.000000,15.430000,32.5,85.12,75.090000,15.430000,0,0.770000,84,43.5,0,43.270974,23,6.66,115.620000,271.120000,100.970000,32.5,6.83,6.84,46.67,0,1.570000,36,30.850000,11.570000,48.200000,13.33,20.5,233.33

51,12:30-12:45,260.860000,48.200000,30.850000,6.750000,230.520000,0.000000,8.43,96.400000,15.740000,0.000000,1.740000,8.190000,5.780000,48.200000,18.320000,13.33,32.5,0,0.000000,0.990000,96.400000,70,0.000000,0.000000,15.360000,32.5,89.73,75.090000,15.360000,0,0.770000,123,44.5,0,46.558362,35,6.66,115.620000,271.120000,96.400000,32.5,6.83,6.84,46.67,0,1.570000,52,30.370000,11.570000,48.200000,13.33,20.5,233.33

