Block,Time,URI2,AURY_GF,CHAMERA2,DADRI_RF,DADRI_GF,URI,JHAJJAR,BSIUL,SEWA2,UNCHAHAR2,NAPP,ANTA_LF,RIHAND1,DHAULIGNGA,UNCHAHAR4,SALAL,AURY_RF,AURY_LF,TEHRI,KISHANGANGA,SINGRAULI_HYDRO,TANAKPUR,KOLDAM,UNCHAHAR3,SINGRAULI,ANTA_GF,DADRI_CRF,RAPPC,RIHAND3,ANTA_CRF,KOTESHWR,CHAMERA3,NJPC,PARBATI3,DADRI_LF,RIHAND2,AURY_CRF,TANDA2,SASAN,RAPPB,CHAMERA1,KHSTPP-II,DADRT2,BRBCL,ANTA_RF,RAMPUR,DULHASTI,KHSTPP-I,UNCHAHAR1,TALA,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,23.793790,0.000000,0.000000,0.000000,0.000000,5.306376,113.433400,0.000000,0.000000,13.458200,0.000000,0.000000,51.165769,0.000000,0.000000,68.138867,0.000000,0.000000,0.000000,0.000000,0.570080,3.078563,0.000000,5.767800,118.600388,0.000000,0.000000,51.845312,80.156270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,87.716029,0.000000,0.000000,388.245038,0.000000,0.000000,41.335900,346.068000,14.419524,0.000000,0.000000,0.000000,12.496900,7.690400,0.000000,4.806500,0,0,0,0,0

7,01:30-01:45,9.051985,0.000000,0.000000,0.000000,0.000000,5.306376,113.433400,0.000000,0.000000,13.458200,0.000000,0.000000,51.165769,0.000000,0.000000,13.404367,0.000000,0.000000,0.000000,0.000000,0.570080,3.078563,0.000000,5.767800,118.600388,0.000000,0.000000,51.845312,69.581970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,87.716029,0.000000,0.000000,396.896738,0.000000,0.000000,41.335900,346.068000,14.419524,0.000000,0.000000,0.000000,12.496900,7.690400,0.000000,4.806500,0,0,0,0,0

8,01:45-02:00,9.051985,0.000000,0.000000,0.000000,0.000000,5.306376,113.433400,0.000000,0.000000,13.458200,0.000000,0.000000,51.165769,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,0.000000,0.570080,3.078563,0.000000,5.767800,118.600388,0.000000,0.000000,51.845312,100.343570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,87.716029,0.000000,0.000000,401.222588,0.000000,0.000000,41.335900,346.068000,14.419524,0.000000,0.000000,0.000000,12.496900,7.690400,0.000000,4.806500,0,0,0,0,0

9,02:00-02:15,9.051985,0.000000,0.000000,0.000000,0.000000,5.306376,113.433400,0.000000,0.000000,13.458200,0.000000,0.000000,51.165769,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,0.000000,0.570080,3.078563,0.000000,5.767800,118.600388,0.000000,0.000000,51.845312,101.304870,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,87.716029,0.000000,0.000000,401.222588,0.000000,0.000000,41.335900,342.905323,14.419524,0.000000,0.000000,0.000000,12.496900,7.690400,0.000000,4.806500,0,0,0,0,0

10,02:15-02:30,9.051985,0.000000,0.000000,0.000000,0.000000,5.306376,113.433400,0.000000,0.000000,13.458200,0.000000,0.000000,51.165769,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,0.000000,0.570080,3.078563,0.000000,5.767800,118.600388,0.000000,0.000000,51.845312,95.537070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,87.716029,0.000000,0.000000,401.222588,0.000000,0.000000,41.335900,342.905323,14.419524,0.000000,0.000000,0.000000,12.496900,7.690400,0.000000,4.806500,0,0,0,0,0

11,02:30-02:45,9.051985,0.000000,0.000000,0.000000,0.000000,5.306376,113.394948,0.000000,0.000000,13.275553,0.000000,0.000000,41.552769,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,0.000000,0.570080,8.004264,0.000000,5.767800,118.600388,0.000000,0.000000,51.845312,67.659370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.554964,0.000000,0.000000,401.222588,0.000000,0.000000,40.778346,342.905323,14.419524,0.000000,0.000000,0.000000,12.314253,7.575044,0.000000,4.700757,0,0,0,0,0

12,02:45-03:00,9.051985,0.000000,0.000000,0.000000,0.000000,5.306376,113.394948,0.000000,0.000000,13.275553,0.000000,0.000000,41.552769,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,0.000000,0.570080,8.004264,0.000000,5.767800,118.600388,0.000000,0.000000,51.845312,67.659370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.103029,0.000000,0.000000,401.222588,0.000000,0.000000,40.778346,342.905323,14.419524,0.000000,0.000000,0.000000,12.314253,7.575044,0.000000,4.700757,0,0,0,0,0

13,03:00-03:15,6.465704,0.000000,0.000000,0.000000,0.000000,38.205907,113.394948,0.000000,0.000000,13.275553,0.000000,0.000000,41.552769,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,0.000000,0.570080,8.004264,0.000000,5.767800,118.600388,0.000000,0.000000,51.845312,67.659370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.103029,0.000000,0.000000,401.222588,0.000000,0.000000,40.778346,342.905323,14.419524,0.000000,0.000000,0.000000,12.314253,7.575044,0.000000,4.700757,0,0,0,0,0

14,03:15-03:30,6.465704,0.000000,0.000000,0.000000,0.000000,38.205907,113.394948,0.000000,0.000000,13.275553,0.000000,0.000000,41.552769,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,0.000000,0.570080,8.004264,0.000000,5.767800,118.600388,0.000000,0.000000,51.845312,77.272370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.103029,0.000000,0.000000,401.222588,0.000000,0.000000,40.778346,342.905323,14.419524,0.000000,0.000000,0.000000,12.314253,7.575044,0.000000,4.700757,0,0,0,0,0

15,03:30-03:45,6.465704,0.000000,0.000000,0.000000,0.000000,5.306376,113.394948,0.000000,0.000000,13.275553,0.000000,0.000000,41.552769,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,0.000000,0.570080,3.078563,0.000000,5.767800,118.600388,0.000000,0.000000,51.845312,84.962770,0.000000,8.530576,0.000000,0.000000,0.000000,0.000000,80.986929,0.000000,0.000000,401.222588,0.000000,0.000000,40.778346,342.905323,14.419524,0.000000,0.000000,0.000000,12.314253,7.575044,0.000000,4.700757,0,0,0,0,0

16,03:45-04:00,6.465704,0.000000,0.000000,0.000000,0.000000,5.306376,113.394948,0.000000,0.000000,13.275553,0.000000,0.000000,51.165769,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,0.000000,0.570080,3.078563,0.000000,5.767800,118.600388,0.000000,0.000000,51.845312,84.962770,0.000000,8.530576,0.000000,0.000000,0.000000,0.000000,87.716029,0.000000,0.000000,401.222588,0.000000,0.000000,40.778346,342.905323,14.419524,0.000000,0.000000,0.000000,12.314253,7.575044,0.000000,4.700757,0,0,0,0,0

17,04:00-04:15,6.465704,0.000000,0.000000,0.000000,0.000000,5.306376,113.394948,0.000000,0.000000,13.275553,0.000000,0.000000,51.165769,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,0.000000,0.570080,3.078563,0.000000,5.767800,118.600388,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,0.000000,0.000000,0.000000,100.195218,0.000000,0.000000,401.222588,0.000000,0.000000,40.778346,342.905323,14.419524,0.000000,0.000000,0.000000,12.314253,7.575044,0.000000,4.700757,0,0,0,0,0

18,04:15-04:30,6.465704,0.000000,0.000000,0.000000,0.000000,5.306376,113.394948,0.000000,0.000000,13.275553,0.000000,0.000000,61.811628,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,0.000000,0.570080,3.078563,0.000000,5.767800,118.600388,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,9.303308,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,40.778346,342.905323,14.419524,0.000000,0.000000,0.000000,12.314253,7.575044,0.000000,4.700757,0,0,0,0,0

19,04:30-04:45,6.465704,0.000000,0.000000,0.000000,0.000000,5.306376,113.394948,0.000000,0.000000,13.275553,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,0.000000,0.570080,3.078563,0.000000,5.767800,118.600388,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,9.303308,18.207022,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,40.778346,342.905323,14.419524,0.000000,0.000000,15.841120,12.314253,7.575044,0.000000,4.700757,0,0,0,0,0

20,04:45-05:00,6.465704,0.000000,0.000000,0.000000,0.000000,5.306376,113.394948,0.000000,0.000000,13.275553,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,0.000000,0.570080,3.078563,0.000000,5.767800,118.600388,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,9.303308,18.207022,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,67.291000,342.905323,14.419524,0.000000,0.000000,15.841120,22.383101,7.575044,0.000000,4.700757,0,0,0,0,0

21,05:00-05:15,6.465704,0.000000,0.000000,0.000000,0.000000,5.306376,113.394948,0.000000,0.000000,13.275553,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,14.534856,0.000000,0.570080,3.078563,0.000000,5.767800,118.600388,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,9.303308,18.207022,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,86.487804,339.060123,14.419524,0.000000,0.000000,15.841120,22.383101,7.575044,0.000000,4.700757,0,0,0,0,0

22,05:15-05:30,6.465704,0.000000,0.000000,0.000000,0.000000,5.306376,113.394948,0.000000,0.000000,26.548895,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,29.917579,0.000000,0.570080,3.078563,0.000000,5.767800,118.600388,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,9.303308,36.414044,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,89.199796,339.060123,14.419524,0.000000,0.000000,15.841120,22.383101,7.575044,0.000000,9.516717,0,0,0,0,0

23,05:30-05:45,6.465704,0.000000,3.203532,0.000000,0.000000,5.306376,113.394948,0.000000,0.000000,26.548895,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,29.917579,0.000000,0.570080,3.078563,0.000000,5.767800,118.600388,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,18.606615,54.621066,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,89.199796,399.622023,14.419524,0.000000,0.000000,15.841120,22.383101,7.575044,0.000000,9.581373,0,0,0,0,0

24,05:45-06:00,6.465704,0.000000,12.660359,0.000000,0.000000,5.306376,113.394948,0.000000,4.997510,26.548895,0.000000,0.000000,88.439600,7.619264,0.000000,2.234061,0.000000,0.000000,29.917579,0.000000,0.570080,3.078563,0.000000,5.767800,118.600388,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,18.606615,72.828088,3.671205,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,89.199796,463.067823,14.419524,0.000000,0.000000,31.682241,22.383101,7.575044,0.000000,9.581373,0,0,0,0,0

25,06:00-06:15,6.465704,0.000000,25.320719,0.000000,0.000000,5.306376,113.394948,2.114860,4.997510,26.548895,0.000000,0.000000,88.439600,15.238528,0.000000,2.234061,0.000000,0.000000,44.876368,0.000000,0.570080,3.078563,0.000000,5.767800,118.600388,0.000000,0.000000,51.845312,118.879765,0.000000,17.061152,18.606615,91.035110,15.908554,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,6.758900,123.094369,535.165323,14.419524,0.000000,0.000000,47.523361,29.762617,7.575044,0.000000,9.581373,0,0,0,0,0

26,06:15-06:30,6.465704,0.000000,37.981078,0.000000,0.000000,5.306376,113.394948,12.536890,10.128288,35.205690,0.000000,0.000000,88.439600,26.347414,0.000000,12.287337,0.000000,0.000000,44.876368,0.000000,0.570080,3.078563,0.000000,5.767800,118.600388,0.000000,0.000000,51.845312,118.879765,0.000000,28.435254,19.585911,118.345643,15.908554,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,26.579945,141.806770,535.165323,14.419524,0.000000,0.000000,47.523361,33.452577,7.575044,0.000000,13.008792,0,0,0,0,0

27,06:30-06:45,6.465704,0.000000,37.981078,0.000000,0.000000,5.306376,113.394948,12.536890,10.128288,40.749603,0.000000,0.000000,88.439600,26.347414,0.000000,12.287337,0.000000,0.000000,44.876368,0.000000,0.570080,3.078563,0.000000,5.767800,118.600388,0.000000,0.000000,51.845312,118.879765,0.000000,28.435254,19.585911,127.449154,15.908554,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,26.579945,141.806770,537.432934,14.419524,0.000000,0.000000,47.523361,33.452577,7.575044,0.000000,15.317970,0,0,0,0,0

28,06:45-07:00,6.465704,0.000000,37.981078,0.000000,0.000000,5.306376,113.394948,12.536890,15.192431,40.749603,0.000000,0.000000,88.439600,26.347414,0.000000,12.287337,0.000000,0.000000,44.876368,0.000000,0.570080,3.078563,0.000000,5.767800,118.600388,0.000000,0.000000,51.845312,118.879765,0.000000,28.435254,19.585911,134.914033,15.908554,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,26.579945,141.806770,546.084634,14.419524,0.000000,0.000000,47.523361,33.452577,7.575044,0.000000,17.438078,0,0,0,0,0

29,07:00-07:15,6.465704,0.000000,37.981078,0.000000,0.000000,5.306376,113.394948,12.536890,15.192431,40.749603,0.000000,0.000000,88.439600,26.347414,0.000000,12.287337,0.000000,0.000000,44.876368,0.000000,0.570080,3.078563,0.000000,5.767800,118.600388,0.000000,0.000000,51.845312,118.879765,0.000000,28.435254,19.585911,134.914033,15.908554,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,26.579945,141.806770,537.365643,14.419524,0.000000,0.000000,47.523361,33.452577,7.575044,0.000000,17.438078,0,0,0,0,0

30,07:15-07:30,6.465704,0.000000,37.981078,0.000000,0.000000,5.306376,113.394948,12.536890,10.128288,40.749603,0.000000,0.000000,88.439600,26.347414,0.000000,12.287337,0.000000,0.000000,44.876368,0.000000,0.570080,3.078563,0.000000,5.767800,118.600388,0.000000,0.000000,51.845312,118.879765,0.000000,28.435254,19.585911,127.449154,15.908554,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,26.579945,141.806770,543.806353,14.419524,0.000000,0.000000,47.523361,33.452577,7.575044,0.000000,17.438078,0,0,0,0,0

31,07:30-07:45,6.465704,0.000000,37.981078,0.000000,0.000000,6.367651,155.692148,12.536890,10.128288,40.749603,0.000000,0.000000,88.439600,26.347414,0.000000,2.234061,0.000000,0.000000,44.876368,0.000000,0.570080,3.078563,0.000000,10.574300,118.600388,0.000000,0.000000,51.845312,118.879765,0.000000,28.435254,19.585911,119.620135,3.671205,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,26.579945,141.806770,513.650372,14.419524,0.000000,0.000000,47.523361,33.452577,7.575044,0.000000,17.438078,0,0,0,0,0

32,07:45:08:00,6.465704,0.000000,12.660359,0.000000,0.000000,38.205907,155.692148,6.268445,4.741228,40.749603,0.000000,0.000000,88.439600,15.238528,0.000000,2.234061,0.000000,0.000000,44.876368,0.000000,0.570080,3.078563,0.000000,10.574300,118.600388,0.000000,0.000000,51.845312,118.879765,0.000000,18.956836,9.303308,98.317919,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,13.505650,141.806770,544.661910,14.419524,0.000000,0.000000,31.682241,33.452577,5.652444,0.000000,17.438078,0,0,0,0,0

33,08:00-08:15,6.465704,0.000000,3.203532,0.000000,0.000000,38.205907,189.459766,6.133094,4.356804,40.749603,0.000000,0.000000,88.439600,7.619264,0.000000,2.234061,0.000000,0.000000,44.876368,0.000000,0.570080,8.004264,0.000000,10.574300,118.600388,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,9.303308,69.186684,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,8.353697,141.806770,512.939010,14.419524,0.000000,0.000000,31.682241,33.452577,6.524052,0.000000,17.438078,0,0,0,0,0

34,08:15-08:30,6.465704,0.000000,0.000000,0.000000,0.000000,6.367651,203.795600,2.114860,0.000000,40.749603,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,44.876368,0.000000,0.570080,8.004264,0.000000,10.574300,118.600388,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,36.414044,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,141.806770,533.568508,14.419524,0.000000,0.000000,31.682241,33.452577,7.490161,0.000000,17.438078,0,0,0,0,0

35,08:30-08:45,6.465704,0.000000,0.000000,0.000000,0.000000,6.367651,203.795600,0.000000,0.000000,40.749603,0.000000,0.000000,88.439600,0.000000,0.000000,14.521398,0.000000,0.000000,44.876368,0.000000,0.570080,8.004264,0.000000,10.574300,118.600388,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,20.938075,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,141.806770,546.517219,14.419524,0.000000,0.000000,31.682241,33.452577,7.490161,0.000000,17.438078,0,0,0,0,0

36,08:45:09:00,6.465704,0.000000,0.000000,0.000000,0.000000,6.367651,203.795600,0.000000,0.000000,40.749603,0.000000,0.000000,88.439600,0.000000,0.000000,68.138867,0.000000,0.000000,29.917579,0.000000,0.570080,8.004264,0.000000,10.574300,118.600388,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,141.806770,537.548290,14.419524,0.000000,0.000000,15.841120,33.452577,7.490161,0.000000,13.008792,0,0,0,0,0

37,09:00:09:15,6.465704,0.000000,0.000000,0.000000,0.000000,6.367651,203.795600,0.000000,0.000000,40.749603,0.000000,0.000000,88.439600,0.000000,0.000000,68.138867,0.000000,0.000000,14.958789,0.000000,0.570080,3.078563,0.000000,10.574300,118.600388,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,141.806770,538.548042,14.419524,0.000000,0.000000,15.841120,33.452577,7.490161,0.000000,17.438078,0,0,0,0,0

38,09:15-09:30,9.051985,0.000000,0.000000,0.000000,0.000000,6.367651,203.795600,0.000000,0.000000,35.205690,0.000000,0.000000,88.439600,0.000000,0.000000,68.138867,0.000000,0.000000,0.000000,0.000000,0.570080,3.078563,0.000000,10.574300,118.600388,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,141.806770,533.568508,14.419524,0.000000,0.000000,15.841120,33.452577,7.490161,0.000000,13.008792,0,0,0,0,0

39,09:30-09:45,23.793790,0.000000,0.000000,0.000000,0.000000,38.205907,203.795600,0.000000,0.000000,35.205690,0.000000,0.000000,88.439600,0.000000,0.000000,68.138867,0.000000,0.000000,0.000000,0.000000,0.570080,3.078563,0.000000,10.574300,118.600388,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,141.806770,507.680699,14.419524,0.000000,0.000000,15.841120,33.452577,7.490161,0.000000,13.008792,0,0,0,0,0

40,09:45-10:00,23.793790,0.000000,0.000000,0.000000,0.000000,38.205907,203.795600,0.000000,0.000000,35.205690,0.000000,0.000000,88.439600,0.000000,0.000000,13.404367,0.000000,0.000000,0.000000,0.000000,0.570080,3.694276,0.000000,10.574300,118.600388,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,141.806770,497.721631,14.419524,0.000000,0.000000,15.841120,33.452577,7.490161,0.000000,13.008792,0,0,0,0,0

41,10:00-10:15,23.793790,0.000000,0.000000,0.000000,0.000000,6.367651,203.795600,0.000000,0.000000,35.205690,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,0.000000,0.570080,1.723995,0.000000,10.574300,104.180888,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,141.806770,497.721631,14.419524,0.000000,0.000000,15.841120,33.452577,9.412761,0.000000,13.008792,0,0,0,0,0

42,10:15-10:30,23.793790,0.000000,0.000000,0.000000,0.000000,6.367651,203.795600,0.000000,0.000000,35.205690,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,0.000000,0.570080,1.723995,0.000000,10.574300,104.180888,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,141.806770,489.752454,14.419524,0.000000,0.000000,15.841120,33.452577,9.412761,0.000000,13.008792,0,0,0,0,0

43,10:30-10:45,23.793790,0.000000,0.000000,0.000000,0.000000,6.367651,161.498400,0.000000,0.000000,35.205690,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,0.000000,0.570080,1.723995,0.000000,10.574300,104.180888,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,141.806770,502.701165,14.419524,0.000000,0.000000,15.841120,33.452577,9.412761,0.000000,13.008792,0,0,0,0,0

44,10:45-11:00,23.793790,0.000000,0.000000,0.000000,0.000000,6.367651,119.201200,0.000000,0.000000,35.205690,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,0.000000,0.570080,1.723995,0.000000,10.574300,104.180888,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,141.806770,494.731988,14.419524,0.000000,0.000000,15.841120,33.452577,9.412761,0.000000,13.008792,0,0,0,0,0

45,11:00-11:15,9.051985,0.000000,0.000000,0.000000,0.000000,6.367651,113.433400,0.000000,0.000000,35.205690,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,0.000000,0.570080,3.694276,0.000000,10.574300,104.180888,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,141.806770,486.762811,14.419524,0.000000,0.000000,15.841120,33.452577,7.575044,0.000000,13.008792,0,0,0,0,0

46,11:15-11:30,6.465704,0.000000,0.000000,0.000000,0.000000,6.367651,113.433400,0.000000,0.000000,35.205690,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,0.000000,0.570080,3.694276,0.000000,10.574300,104.180888,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,141.806770,476.015477,14.419524,0.000000,0.000000,15.841120,33.452577,7.575044,0.000000,13.008792,0,0,0,0,0

47,11:30-11:45,7.112274,0.000000,0.000000,0.000000,0.000000,38.205907,113.433400,0.000000,0.000000,35.205690,0.000000,0.000000,88.439600,0.000000,0.000000,2.234061,0.000000,0.000000,0.000000,0.000000,0.570080,3.694276,0.000000,10.574300,104.180888,0.000000,0.000000,51.845312,118.879765,0.000000,8.530576,0.000000,0.000000,0.000000,0.000000,113.553562,0.000000,0.000000,401.222588,0.000000,0.000000,141.806770,474.765787,14.419524,0.000000,0.000000,15.841120,33.452577,7.575044,0.000000,13.008792,0,0,0,0,0

