Block,Time,DADRI_RF,RAPPC,KISHANGANGA,AURY_GF,RAPPB,ANTA_GF,SALAL,URI,SEWA2,TANDA2,UNCHAHAR2,BSIUL,KOTESHWR,DHAULIGNGA,TEHRI,DULHASTI,TANAKPUR,ANTA_CRF,JHAJJAR,DADRT2,RIHAND3,AURY_CRF,CHAMERA2,URI2,AURY_LF,NAPP,ANTA_LF,DADRI_LF,FSTPP I & II,DADRI_CRF,RAMPUR,RIHAND1,UNCHAHAR4,DADRI_GF,CHAMERA1,CHAMERA3,SINGRAULI_HYDRO,UNCHAHAR3,NJPC,AURY_RF,RIHAND2,SINGRAULI,UNCHAHAR1,KOLDAM,ANTA_RF,PARBATI3,KHSTPP-I,TALA,BRBCL,KHSTPP-II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
13,03:00-03:15,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,76.653616,33.583183,18.682542,5.174307,43.366328,0.000000,20.038889,0.000000,33.703330,38.097125,0.494825,0.000000,651.671577,465.451852,126.101798,0.000000,46.836284,0.000000,0.000000,48.949553,0.000000,0.000000,13.809510,0.000000,0.907221,93.726924,2.984013,0.000000,0.000000,11.200881,0.752926,26.690964,23.674144,0.000000,118.991429,106.543212,21.853791,0.000000,0.000000,0.000000,44.807592,0.000000,14.668516,143.213310,404.406189,0,0,0,0,0

14,03:15-03:30,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,76.653616,33.583183,18.682542,5.174307,43.366328,0.000000,20.038889,0.000000,33.703330,38.097125,0.494825,0.000000,651.671577,447.002443,126.101798,0.000000,31.224190,0.000000,0.000000,48.949553,0.000000,0.000000,13.809510,0.000000,0.907221,93.726924,2.984013,0.000000,0.000000,11.200881,0.752926,26.690964,23.674144,0.000000,118.991429,106.543212,21.853791,0.000000,0.000000,0.000000,44.807592,0.000000,17.476200,143.213310,404.406189,0,0,0,0,0

15,03:30-03:45,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,76.653616,33.583183,18.682542,5.174307,43.366328,0.000000,20.038889,0.000000,33.703330,38.097125,0.494825,0.000000,651.671577,426.124009,126.101798,0.000000,15.612094,0.000000,0.000000,48.949553,0.000000,0.000000,16.566390,0.000000,0.907221,93.726924,2.984013,0.000000,0.000000,11.200881,0.752926,26.690964,23.674144,0.000000,118.991429,106.543212,21.853791,0.000000,0.000000,0.000000,44.807592,0.000000,18.055567,143.213310,404.406189,0,0,0,0,0

16,03:45-04:00,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,76.653616,33.583183,18.682542,5.174307,43.366328,0.000000,20.038889,0.000000,33.703330,38.097125,0.494825,0.000000,651.671577,404.878609,126.101798,0.000000,15.612094,0.000000,0.000000,48.949553,0.000000,0.000000,16.566390,0.000000,0.907221,93.726924,2.984013,0.000000,13.567467,11.200881,0.752926,26.690964,23.674144,0.000000,118.991429,106.543212,21.853791,0.000000,0.000000,0.000000,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

17,04:00-04:15,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,76.653616,33.583183,18.682542,5.174307,43.366328,0.000000,20.038889,0.000000,33.703330,38.097125,0.494825,0.000000,651.671577,404.878609,126.101798,0.000000,15.612094,0.000000,0.000000,48.949553,0.000000,0.000000,16.566390,0.000000,0.907221,93.726924,2.984013,0.000000,13.567467,11.200881,0.752926,26.690964,23.674144,0.000000,118.991429,106.543212,21.853791,0.000000,0.000000,0.000000,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

18,04:15-04:30,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,76.653616,33.583183,18.682542,5.174307,43.366328,0.000000,20.038889,0.000000,33.703330,38.097125,0.494825,0.000000,651.671577,472.404929,126.101798,0.000000,15.612094,0.000000,0.000000,48.949553,0.000000,0.000000,16.566390,0.000000,0.907221,93.726924,2.984013,0.000000,13.567467,11.200881,0.752926,26.690964,23.674144,0.000000,118.991429,106.543212,21.853791,0.000000,0.000000,0.000000,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

19,04:30-04:45,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,76.653616,33.583183,18.682542,5.174307,43.366328,0.000000,20.038889,0.000000,33.703330,38.097125,0.494825,0.000000,643.781394,469.917998,126.101798,0.000000,15.612094,0.000000,0.000000,48.949553,0.000000,0.000000,16.566390,0.000000,1.873932,93.726924,2.984013,0.000000,13.567467,11.200881,0.752926,26.690964,48.424386,0.000000,118.991429,106.543212,17.345421,0.000000,0.000000,0.000000,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

20,04:45-05:00,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,76.653616,33.583183,18.682542,5.174307,43.366328,0.000000,20.038889,0.000000,33.703330,38.097125,0.494825,0.000000,643.781394,397.417818,126.101798,0.000000,15.612094,0.000000,0.000000,48.949553,0.000000,0.000000,16.566390,0.000000,1.873932,93.726924,2.984013,0.000000,13.567467,11.200881,0.752926,26.690964,48.424386,0.000000,118.991429,106.543212,17.345421,0.000000,0.000000,0.000000,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

21,05:00-05:15,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,76.653616,33.583183,18.682542,5.174307,43.366328,0.000000,20.038889,0.000000,33.703330,38.097125,0.494825,0.000000,643.781394,373.300219,126.101798,0.000000,15.612094,0.000000,0.000000,48.949553,0.000000,0.000000,16.566390,0.000000,1.873932,93.726924,2.984013,0.000000,13.567467,11.200881,0.752926,26.690964,48.424386,0.000000,118.991429,106.543212,17.345421,0.000000,0.000000,0.000000,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

22,05:15-05:30,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,76.653616,33.583183,18.682542,5.174307,43.366328,0.000000,20.038889,0.000000,33.703330,38.097125,0.494825,0.000000,643.781394,373.295101,126.101798,0.000000,15.612094,0.000000,0.000000,48.949553,0.000000,0.000000,16.566390,0.000000,1.873932,93.726924,2.984013,0.000000,27.134934,11.200881,0.752926,26.690964,48.424386,0.000000,118.991429,106.543212,17.345421,0.000000,0.000000,0.000000,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

23,05:30-05:45,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,76.653616,33.583183,18.682542,5.174307,43.366328,0.000000,20.038889,10.486395,33.703330,38.097125,0.494825,0.000000,643.781394,373.295101,126.101798,0.000000,15.612094,0.000000,0.000000,48.949553,0.000000,0.000000,16.566390,0.000000,1.873932,93.726924,2.984013,0.000000,27.134934,11.200881,0.752926,26.690964,48.424386,0.000000,118.991429,106.543212,17.345421,0.000000,0.000000,0.000000,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

24,05:45-06:00,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,76.653616,33.583183,18.682542,5.174307,43.366328,0.000000,20.038889,10.486395,33.703330,38.097125,0.494825,0.000000,643.781394,373.295101,126.101798,0.000000,15.612094,0.000000,0.000000,48.949553,0.000000,0.000000,16.566390,0.000000,1.873932,93.726924,2.984013,0.000000,27.134934,11.200881,0.752926,26.690964,48.424386,0.000000,118.991429,106.543212,17.345421,0.000000,0.000000,0.000000,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

25,06:00-06:15,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,76.653616,33.583183,18.682542,5.174307,43.366328,0.000000,20.038889,10.486395,33.703330,38.097125,0.494825,0.000000,643.781394,443.980575,126.101798,0.000000,31.224190,0.000000,0.000000,48.949553,0.000000,0.000000,16.566390,0.000000,1.873932,93.726924,2.984013,0.000000,27.134934,11.200881,0.752926,26.690964,48.424386,0.000000,118.991429,106.543212,17.345421,0.000000,0.000000,3.683535,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

26,06:15-06:30,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,76.653616,33.583183,18.682542,5.174307,43.366328,0.000000,20.038889,10.486395,33.703330,38.097125,0.494825,0.000000,643.781394,443.906409,126.101798,0.000000,31.224190,0.000000,0.000000,48.949553,0.000000,0.000000,16.566390,0.000000,1.873932,93.726924,2.984013,0.000000,27.134934,11.200881,0.752926,26.690964,48.424386,0.000000,118.991429,106.543212,17.345421,0.000000,0.000000,5.893656,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

27,06:30-06:45,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,76.653616,33.583183,18.682542,5.174307,43.366328,0.000000,20.038889,10.486395,33.703330,38.097125,0.494825,0.000000,643.781394,443.980575,126.101798,0.000000,31.224190,0.000000,0.000000,48.949553,0.000000,0.000000,16.566390,0.000000,1.873932,93.726924,2.984013,0.000000,27.134934,22.401763,0.752926,26.690964,48.424386,0.000000,118.991429,106.543212,17.345421,0.000000,0.000000,37.849056,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

28,06:45-07:00,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,76.653616,33.583183,18.682542,5.174307,43.366328,0.000000,20.038889,10.486395,22.468886,38.097125,0.494825,0.000000,643.781394,381.991519,126.101798,0.000000,31.224190,0.000000,0.000000,48.949553,0.000000,0.000000,16.566390,0.000000,1.873932,93.726924,2.984013,0.000000,27.134934,22.401763,0.752926,26.690964,48.424386,0.000000,118.991429,106.543212,17.345421,0.000000,0.000000,37.849056,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

29,07:00-07:15,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,76.653616,33.583183,18.682542,5.174307,43.366328,0.000000,20.038889,10.486395,11.234444,38.097125,5.690484,0.000000,574.675999,369.083394,126.101798,0.000000,31.224190,0.000000,0.000000,48.949553,0.000000,0.000000,16.566390,0.000000,1.873932,93.726924,2.345202,0.000000,27.134934,22.401763,0.752926,17.438417,48.424386,0.000000,118.991429,106.543212,14.741700,0.000000,0.000000,37.849056,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

30,07:15-07:30,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,76.653616,39.446914,18.682542,5.174307,43.366328,0.000000,8.906173,10.486395,0.000000,38.097125,5.690484,0.000000,526.390999,369.083394,126.101798,0.000000,31.224190,0.000000,0.000000,48.949553,0.000000,0.000000,16.566390,0.000000,1.873932,93.726924,2.345202,0.000000,27.134934,22.401763,0.752926,17.438417,48.424386,0.000000,118.991429,106.543212,14.741700,0.000000,0.000000,37.849056,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

31,07:30-07:45,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,76.653616,39.446914,18.682542,5.174307,34.563562,0.000000,8.906173,10.486395,0.000000,38.097125,5.690484,0.000000,430.214522,369.083394,126.101798,0.000000,31.224190,0.000000,0.000000,48.949553,0.000000,0.000000,16.566390,0.000000,1.873932,93.726924,2.345202,0.000000,27.134934,22.401763,0.752926,14.825716,48.424386,0.000000,118.991429,106.543212,12.286794,0.000000,0.000000,37.849056,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

32,07:45:08:00,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,76.653616,39.446914,18.682542,5.174307,34.563562,0.000000,8.906173,10.486395,0.000000,38.097125,5.690484,0.000000,362.615522,369.083394,126.101798,0.000000,31.224190,0.000000,0.000000,48.949553,0.000000,0.000000,16.566390,0.000000,1.873932,93.726924,2.345202,0.000000,27.134934,22.401763,0.752926,14.825716,48.424386,0.000000,118.991429,106.543212,12.286794,0.000000,0.000000,37.849056,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

33,08:00-08:15,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,76.653616,33.583183,18.682542,5.174307,34.563562,0.000000,8.906173,10.486395,0.000000,38.097125,0.494825,0.000000,362.615522,369.083394,126.101798,0.000000,31.224190,0.000000,0.000000,48.949553,0.000000,0.000000,11.607135,0.000000,1.873932,93.726924,2.345202,0.000000,21.056123,22.401763,0.752926,14.825716,48.424386,0.000000,118.991429,106.543212,12.286794,0.000000,0.000000,5.893656,36.716976,0.000000,19.314039,115.079186,404.406189,0,0,0,0,0

34,08:15-08:30,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,76.653616,33.583183,18.682542,5.174307,34.563562,0.000000,8.906173,10.486395,0.000000,38.097125,0.494825,0.000000,362.615522,369.083394,126.101798,0.000000,31.224190,0.000000,0.000000,48.949553,0.000000,0.000000,11.607135,0.000000,1.873932,93.726924,2.345202,0.000000,13.503383,22.401763,0.752926,14.825716,48.424386,0.000000,118.991429,106.543212,12.286794,0.000000,0.000000,3.683535,36.716976,0.000000,19.314039,115.079186,404.406189,0,0,0,0,0

35,08:30-08:45,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,76.653616,33.583183,18.682542,5.174307,34.563562,0.000000,8.906173,10.486395,0.000000,38.097125,0.494825,0.000000,362.615522,369.083394,126.101798,0.000000,31.224190,0.000000,0.000000,48.949553,0.000000,0.000000,12.964973,0.000000,1.873932,93.726924,2.345202,0.000000,13.503383,22.401763,0.752926,14.690518,48.424386,0.000000,120.113366,106.543212,12.190224,0.000000,0.000000,0.000000,36.716976,0.000000,19.314039,115.079186,404.406189,0,0,0,0,0

36,08:45:09:00,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,76.653616,33.583183,18.682542,5.174307,34.563562,0.000000,8.906173,10.486395,0.000000,38.097125,0.494825,0.000000,362.615522,369.083394,126.101798,0.000000,31.224190,0.000000,0.000000,48.949553,0.000000,0.000000,13.201505,0.000000,1.873932,93.726924,2.345202,0.000000,13.503383,22.401763,0.752926,14.690518,48.424386,0.000000,120.113766,106.543212,12.190224,0.000000,0.000000,0.000000,36.716976,0.000000,19.314039,115.079186,404.406189,0,0,0,0,0

37,09:00:09:15,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,64.523246,33.583183,18.682542,5.174307,24.157855,0.000000,8.906173,10.486395,0.000000,38.097125,0.494825,0.000000,362.615522,369.083394,126.101798,0.000000,31.224190,0.000000,0.000000,48.949553,0.000000,0.000000,10.896186,0.000000,0.907221,93.726924,2.345202,0.000000,13.503383,22.401763,0.752926,14.690518,23.674144,0.000000,120.113766,106.543212,12.190224,0.000000,0.000000,0.000000,36.716976,0.000000,19.314039,115.079186,404.406189,0,0,0,0,0

38,09:15-09:30,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,64.523246,33.583183,18.682542,5.174307,24.157855,0.000000,8.906173,10.486395,0.000000,38.097125,0.494825,0.000000,362.615522,369.083394,126.101798,0.000000,31.224190,0.000000,0.000000,48.949553,0.000000,0.000000,10.896186,0.000000,0.907221,93.726924,2.345202,0.000000,13.503383,22.401763,0.752926,14.690518,23.674144,0.000000,120.113766,106.543212,12.190224,0.000000,0.000000,0.000000,36.716976,0.000000,19.314039,115.079186,404.406189,0,0,0,0,0

39,09:30-09:45,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,64.523246,33.583183,18.682542,5.174307,24.157855,0.000000,8.906173,10.486395,0.000000,38.097125,0.494825,0.000000,362.615522,369.083394,126.101798,0.000000,31.224190,0.000000,0.000000,48.949553,0.000000,0.000000,15.855442,0.000000,0.000000,93.726924,2.345202,0.000000,13.503383,22.401763,0.752926,14.690518,0.000000,0.000000,120.113766,106.543212,12.190224,0.000000,0.000000,0.000000,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

40,09:45-10:00,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,64.523246,33.583183,18.682542,5.174307,24.157855,0.000000,8.906173,10.486395,0.000000,38.097125,0.494825,0.000000,362.615522,369.083394,126.101798,0.000000,31.224190,0.000000,0.000000,48.949553,0.000000,0.000000,15.855442,0.000000,0.000000,93.726924,2.345202,0.000000,12.969351,22.401763,0.752926,14.690518,0.000000,0.000000,120.113766,106.543212,12.190224,0.000000,0.000000,0.000000,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

41,10:00-10:15,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,66.206461,33.583183,18.682542,5.174307,24.157855,0.000000,8.906173,10.486395,0.000000,38.097125,0.494825,0.000000,362.615522,369.083394,126.101798,0.000000,31.224190,0.000000,0.000000,48.949553,0.000000,0.000000,15.855442,0.000000,0.000000,93.726924,2.345202,0.000000,12.969351,22.401763,0.752926,14.690518,0.000000,0.000000,120.113766,106.543212,12.190224,0.000000,0.000000,0.000000,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

42,10:15-10:30,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,66.206461,39.446914,18.682542,5.174307,32.963880,0.000000,8.906173,10.486395,0.000000,38.097125,0.494825,0.000000,362.615522,369.083394,126.101798,0.000000,31.224190,0.000000,0.000000,48.949553,0.000000,0.000000,15.855442,0.000000,0.000000,93.726924,2.984013,0.000000,0.000000,22.401763,0.752926,14.690518,0.000000,0.000000,120.113766,106.543212,12.190224,0.000000,0.000000,0.000000,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

43,10:30-10:45,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,66.206461,39.446914,18.682542,5.174307,32.963880,0.000000,8.906173,10.486395,0.000000,38.097125,0.494825,0.000000,362.615522,369.083394,126.101798,0.000000,31.224190,0.000000,0.000000,48.949553,0.000000,0.000000,15.855442,0.000000,0.000000,93.726924,2.984013,0.000000,0.000000,22.401763,0.752926,14.690518,0.000000,0.000000,120.113766,106.543212,12.190224,0.000000,0.000000,0.000000,44.807592,0.000000,18.956536,143.213310,404.406189,0,0,0,0,0

44,10:45-11:00,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,66.206461,39.446914,18.682542,5.174307,32.963880,0.000000,8.906173,10.486395,0.000000,38.097125,0.494825,0.000000,362.615522,369.083394,126.101798,0.000000,31.224190,0.000000,0.000000,48.949553,0.000000,0.000000,15.855442,0.000000,0.000000,93.726924,2.984013,0.000000,0.000000,11.200881,0.752926,14.690518,0.000000,0.000000,120.113766,106.543212,12.190224,0.000000,0.000000,0.000000,44.807592,0.000000,19.314039,143.213310,404.406189,0,0,0,0,0

45,11:00-11:15,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,66.206461,33.583183,18.682542,5.174307,32.963880,0.000000,8.906173,10.486395,0.000000,38.097125,0.494825,0.000000,362.615522,369.083394,126.101798,0.000000,31.224190,0.000000,0.000000,48.949553,0.000000,0.000000,13.457416,0.000000,0.000000,93.726924,2.984013,0.000000,0.000000,11.200881,0.752926,14.690518,0.000000,0.000000,120.113766,106.543212,12.190224,0.000000,0.000000,0.000000,39.018529,0.000000,19.314039,126.151129,404.406189,0,0,0,0,0

46,11:15-11:30,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,66.206461,33.583183,18.682542,5.174307,32.963880,0.000000,8.906173,10.486395,0.000000,38.097125,0.494825,0.000000,362.615522,369.083394,126.101798,0.000000,31.224190,0.000000,0.000000,48.949553,0.000000,0.000000,13.457416,0.000000,0.000000,93.726924,2.984013,0.000000,0.000000,11.200881,0.752926,14.690518,0.000000,0.000000,120.113766,106.543212,12.190224,0.000000,0.000000,0.000000,39.018529,0.000000,19.314039,126.151129,404.406189,0,0,0,0,0

47,11:30-11:45,0.000000,32.748337,5.369711,0.000000,0.000000,0.000000,61.717887,33.583183,18.682542,5.174307,32.963880,0.000000,8.906173,10.486395,0.000000,38.097125,0.494825,0.000000,362.615522,369.083394,126.101798,0.000000,31.224190,0.000000,0.000000,48.949553,0.000000,0.000000,13.457416,0.000000,0.000000,93.726924,2.984013,0.000000,0.000000,11.200881,0.752926,14.690518,0.000000,0.000000,120.113766,106.543212,12.190224,0.000000,0.000000,0.000000,39.018529,0.000000,18.195240,126.151129,404.406189,0,0,0,0,0

