Block,Time,TANDA2,UNCHAHAR2,UNCHAHAR1,UNCHAHAR4,TEHRI,URI2,UNCHAHAR3,DADRT2,DULHASTI,KOLDAM,NJPC,RAPPC,DHAULIGNGA,NAPP,CHAMERA3,KISHANGANGA,JHAJJAR,KOTESHWR,RIHAND2,CHAMERA2,PARBATI3,RAMPUR,RIHAND1,SINGRAULI,SEWA2,RIHAND3,SINGRAULI_HYDRO,URI,CHAMERA1,RAPPB,BSIUL,SALAL,TANAKPUR,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,RSTPSU1TO6,RSTPSU7,KKNPPU2,KKNP,NNTPP,MAPS,KGSU1AND2,KGSU3AND4,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NTPL,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
7,01:30-01:45,0,25.1775,19.985,0,0,9.4164,26.39091,683.129127,49.436556,0,37.88,25.8876,9.1149,40.2636,0,0,653.1525,8.874,58.59,0,0,0,92,103.125,0,123.665625,0.78433,8.832,0,0,0,79.37622,9.6075,0,33.6,0,0,0,77.816,0,0,0,65.16,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,17.64,15.00135,19.46,348.975

8,01:45-02:00,0,25.1775,19.985,0,0,9.4164,26.39091,683.129127,49.436556,0,37.88,25.8876,9.1149,40.2636,0,0,653.1525,8.874,58.59,0,0,0,92,103.125,0,123.665625,0.78433,8.832,0,0,0,40.089,9.6075,0,33.6,0,0,0,77.816,0,0,0,65.16,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,17.64,15.00135,19.46,348.975

9,02:00-02:15,0,25.1775,19.985,0,0,9.4164,26.39091,683.129127,49.436556,0,37.88,25.8876,9.1149,40.2636,0,0,653.1525,8.874,58.59,0,0,0,92,103.125,0,123.665625,0.78433,8.832,0,0,0,25.564,9.6075,0,33.6,0,0,0,77.816,0,0,0,65.16,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,17.64,15.00135,19.46,348.975

10,02:15-02:30,0,25.1775,19.985,0,0,9.4164,26.39091,683.129127,49.436556,0,37.88,25.8876,9.1149,40.2636,0,0,653.1525,8.874,58.59,0,0,0,92,103.125,0,123.665625,0.78433,37.536,0,0,6.5208,25.564,9.6075,0,33.6,0,0,0,77.816,0,0,0,65.16,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,17.64,15.00135,19.46,348.975

11,02:30-02:45,0,25.1775,19.985,0,0,9.4164,26.39091,683.129127,49.436556,0,37.88,25.8876,9.1149,40.2636,0,0,653.1525,8.874,58.59,0,0,0,92,103.125,0,123.665625,0.78433,37.536,0,0,6.5208,25.564,9.6075,0,33.6,0,0,0,77.816,0,0,0,65.16,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,17.64,15.00135,19.46,348.975

12,02:45-03:00,0,25.1775,19.985,0,0,9.4164,26.39091,683.129127,49.436556,0,37.88,25.8876,9.1149,40.2636,0,0,653.1525,8.874,58.59,0,0,0,92,103.125,0,123.665625,0.78433,8.832,0,0,6.5208,25.564,9.6075,0,33.6,0,0,0,77.816,0,0,0,65.16,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,17.64,15.00135,19.46,348.975

13,03:00-03:15,0,25.1775,19.985,0,0,9.4164,26.39091,683.129127,49.436556,0,37.88,25.8876,9.1149,40.2636,0,0,653.1525,8.874,58.59,0,0,0,92,103.125,0,123.665625,0.78433,8.832,0,0,6.5208,25.564,9.6075,0,33.6,0,0,0,77.816,0,0,0,65.16,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,17.64,15.00135,19.46,348.975

14,03:15-03:30,0,25.1775,19.985,0,0,9.4164,26.39091,683.129127,49.436556,0,37.88,25.8876,9.1149,40.2636,0,0,653.1525,8.874,58.59,0,0,0,92,103.125,0,123.665625,0.78433,8.832,0,0,6.5208,25.564,9.6075,0,33.6,0,0,0,77.816,0,0,0,65.16,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,17.64,15.00135,19.46,348.975

15,03:30-03:45,0,25.1775,19.985,0,0,9.4164,26.39091,683.129127,49.436556,0,37.88,25.8876,9.1149,40.2636,0,0,653.1525,8.874,58.59,0,0,0,92,103.125,0,123.665625,0.78433,8.832,0,0,6.5208,25.564,9.6075,0,33.6,0,0,0,77.816,0,0,0,65.16,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,17.64,15.00135,19.46,348.975

16,03:45-04:00,0,25.1775,19.985,0,0,9.4164,26.39091,683.129127,49.436556,0,37.88,25.8876,9.1149,40.2636,0,0,653.1525,8.874,58.59,0,0,0,92,103.125,0,123.665625,0.78433,8.832,0,0,6.5208,25.564,9.6075,0,33.6,0,0,0,77.816,0,0,0,65.16,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,17.64,15.00135,19.46,348.975

17,04:00-04:15,0,25.1775,19.985,0,0,9.4164,26.39091,683.129127,49.436556,0,37.88,25.8876,9.1149,40.2636,0,0,653.1525,8.874,58.59,13.0634,0,0,92,103.125,0,123.665625,0.78433,8.832,0,0,6.5208,25.564,9.6075,0,33.6,0,0,0,77.816,0,0,0,65.16,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,17.64,15.00135,19.46,348.975

18,04:15-04:30,0,25.1775,19.985,0,0,9.4164,26.39091,683.129127,49.436556,0,37.88,25.8876,9.1149,40.2636,0,0,653.1525,8.874,58.59,13.0634,0,0,92,103.125,0,123.665625,0.78433,8.832,0,0,1.1,25.564,9.6075,0,33.6,0,0,0,77.816,0,0,0,65.16,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,17.64,15.00135,19.46,348.975

19,04:30-04:45,0,25.1775,19.985,0,0,9.4164,26.39091,683.129127,49.436556,0,37.88,25.8876,9.1149,40.2636,0,0,653.1525,8.874,58.59,13.0634,0,0,92,103.125,0,123.665625,0.78433,8.832,0,0,1.1,25.564,9.6075,0,33.6,0,0,0,77.816,0,0,0,65.16,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,17.64,15.00135,19.46,348.975

20,04:45-05:00,0,25.1775,19.985,0,0,9.4164,26.39091,683.129127,49.436556,0,37.88,25.8876,9.1149,40.2636,0,0,653.1525,8.874,58.59,13.0634,0,0,92,103.125,0,123.665625,0.78433,7.728,0,0,1.1,25.564,9.6075,0,33.6,0,0,0,77.816,0,0,0,65.16,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,17.64,15.00135,19.46,348.975

21,05:00-05:15,0,25.1775,19.985,0,0,9.4164,26.39091,683.129127,49.436556,0,37.88,25.8876,9.1149,40.2636,0,0,653.1525,8.874,58.59,13.0634,0,0,92,103.125,0,123.665625,0.78433,7.728,0,0,1.1,25.564,9.6075,0,33.6,0,0,0,77.816,0,0,0,65.16,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,17.64,15.00135,19.46,348.975

22,05:15-05:30,0,25.1775,19.985,0,15.561,9.4164,26.39091,683.129127,49.436556,0,37.88,25.8876,9.1149,40.2636,0,0,653.1525,8.874,58.59,13.0634,0,0,92,103.125,0,123.665625,0.78433,7.728,0,0,1.1,25.564,9.6075,0,33.6,0,0,0,77.816,0,0,0,65.16,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,17.64,15.00135,19.46,348.975

23,05:30-05:45,0,25.1775,19.985,0,31.122,24.75168,26.39091,683.129127,32.957704,0,56.82,25.8876,9.1149,40.2636,0,0,653.1525,8.874,58.59,13.0634,3.1825,0,92,103.125,0,123.665625,0.78433,11.04,8.69,0,1.1,25.564,9.6075,0,33.6,0,0,0,77.816,0,0,0,65.16,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,17.64,15.00135,19.46,348.975

24,05:45-06:00,0,25.1775,19.985,0,46.683,24.75168,26.39091,683.129127,32.957704,0,75.76,25.8876,18.2298,40.2636,9.67784,0,653.1525,8.874,58.59,13.0634,6.365,0,92,103.125,0,123.665625,0.78433,37.536,8.69,0,1.1,25.564,9.6075,0,33.6,0,0,0,77.816,0,0,0,65.16,0,0,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,17.64,15.00135,19.46,348.975

25,06:00-06:15,0,25.1775,19.985,0,62.244,24.75168,26.39091,683.129127,32.957704,0,104.17,25.8876,27.3447,40.2636,19.35568,0,653.1525,8.874,58.59,26.2601,32.700824,0,92,103.125,5.27868,123.665625,0.78433,37.536,28.045,0,3.3,25.564,9.6075,0,21,0,12.6,0,77.816,0,0,0,32.58,0,31.494,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,17.64,15.00135,19.46,348.975

26,06:15-06:30,0,25.1775,19.985,0,62.244,24.75168,26.39091,683.129127,49.436556,0,140.3454,25.8876,36.544144,40.2636,29.062808,0,653.1525,9.86,58.59,39.51012,32.700824,0,92,103.125,15.804048,123.665625,0.78433,11.04,42.107,0,19.5624,25.564,9.6075,0,21,0,12.6,0,77.816,0,0,0,32.58,0,31.494,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,17.64,15.00135,19.46,348.975

27,06:30-06:45,0,25.1775,19.985,0,62.244,9.4164,26.39091,683.129127,49.436556,0,140.3454,25.8876,36.544144,40.2636,29.062808,0,653.1525,9.86,58.59,39.51012,32.700824,0,92,97.5,15.804048,123.665625,0.78433,12.144,42.107,0,19.5624,40.089,9.6075,0,21,0,12.6,0,77.816,0,0,0,32.58,0,31.494,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,17.64,15.00135,19.46,348.975

28,06:45-07:00,0,25.1775,19.985,0,62.244,9.4164,26.39091,683.129127,49.436556,0,140.3454,25.8876,36.544144,40.2636,29.062808,0,653.1525,9.86,58.59,39.51012,32.700824,0,92,97.5,15.804048,123.665625,0.78433,12.144,42.107,0,19.5624,79.37622,9.6075,0,21,0,12.6,0,77.816,0,0,0,32.58,0,31.494,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,17.64,15.00135,19.46,348.975

29,07:00-07:15,0,25.1775,19.985,0,62.244,9.4164,26.39091,683.129127,49.436556,0,140.3454,25.8876,36.544144,40.2636,29.062808,0,653.1525,9.86,58.59,39.51012,32.700824,0,92,97.5,15.804048,123.665625,0.78433,12.144,42.107,0,19.5624,79.37622,8.3265,0,21,0,12.6,0,77.816,0,0,0,32.58,0,30.951,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,17.64,15.00135,19.46,348.975

30,07:15-07:30,0,25.1775,19.985,0,46.683,9.4164,26.39091,683.129127,49.436556,0,104.17,25.8876,27.3447,40.2636,19.35568,0,653.1525,8.874,58.59,39.51012,32.700824,0,92,97.5,5.27868,123.665625,0.78433,12.144,20.54,0,6.5208,79.37622,8.3265,0,21,0,12.6,0,77.816,0,0,0,32.58,0,30.951,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,17.64,15.00135,19.46,348.975

31,07:30-07:45,0,25.1775,19.985,0,31.122,9.4164,26.39091,683.129127,49.436556,0,93.5636,25.8876,18.2298,40.2636,9.67784,0,653.1525,8.874,58.59,26.2601,3.819,0,92,97.5,0,123.665625,0.78433,37.536,8.69,0,6.5208,79.37622,8.3265,0,21,0,12.6,0,77.816,0,0,0,32.58,0,30.951,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,17.64,15.00135,19.46,348.975

32,07:45:08:00,0,25.1775,19.985,0,16.569,9.4164,26.39091,683.129127,49.436556,0,70.1727,25.8876,9.1149,40.2636,9.67784,0,653.1525,8.874,58.59,11.997,0,0,92,97.5,0,123.665625,0.78433,37.536,0,0,6.5208,40.089,8.3265,0,21,0,12.6,0,77.816,0,0,0,32.58,0,30.951,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,17.64,15.00135,19.46,348.975

33,08:00-08:15,0,25.1775,19.985,0,0,9.4164,26.39091,683.129127,49.436556,0,39.774,25.8876,9.1149,40.2636,9.67784,0,653.1525,8.874,58.59,11.997,0,0,92,97.5,0,123.665625,0.78433,12.144,0,0,6.5208,25.564,8.3265,0,21,0,12.6,0,77.816,0,0,0,32.58,0,30.408,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,17.64,15.00135,19.46,348.975

34,08:15-08:30,0,25.1775,19.985,0,0,9.4164,26.39091,683.129127,49.436556,0,39.774,25.8876,9.1149,40.2636,0,0,653.1525,8.874,58.59,11.997,0,0,92,97.5,0,123.665625,0.78433,12.144,0,0,6.5208,25.564,8.3265,0,21,0,12.6,0,77.816,0,0,0,32.58,0,30.408,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,17.64,15.00135,19.46,348.975

35,08:30-08:45,0,25.1775,19.985,0,0,9.4164,26.39091,683.129127,49.436556,0,39.774,25.8876,9.1149,40.2636,0,0,653.1525,8.874,58.59,11.997,0,0,92,97.5,0,123.665625,0.78433,12.144,0,0,6.5208,25.564,8.3265,0,21,0,12.6,0,77.816,0,0,0,32.58,0,30.408,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,17.64,15.00135,19.46,348.975

36,08:45:09:00,0,25.1775,19.985,0,0,9.4164,26.39091,683.129127,49.436556,0,39.774,25.8876,9.1149,40.2636,0,0,653.1525,8.874,58.59,11.997,0,0,92,97.5,0,123.665625,0.78433,12.144,0,0,2.2,25.564,8.3265,0,21,0,12.6,0,77.816,0,0,0,32.58,0,30.408,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,17.64,15.00135,19.46,348.975

37,09:00:09:15,0,25.1775,19.985,0,0,5.3808,26.39091,683.129127,49.436556,0,39.774,25.8876,9.1149,40.2636,0,0,653.1525,8.874,58.59,11.997,0,0,92,97.5,0,123.665625,0.78433,37.536,0,0,0,25.564,7.686,0,21,0,12.6,0,77.816,0,0,0,32.58,0,29.865,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,17.64,15.00135,19.46,348.975

38,09:15-09:30,0,25.1775,19.985,0,0,5.3808,26.39091,683.129127,49.436556,0,39.774,25.8876,9.1149,40.2636,0,0,653.1525,8.874,58.59,11.997,0,0,92,97.5,0,123.665625,0.78433,37.536,0,0,0,25.564,7.686,0,21,0,12.6,0,77.816,0,0,0,32.58,0,29.865,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,17.64,15.00135,19.46,348.975

39,09:30-09:45,0,25.1775,19.985,0,0,7.3986,26.39091,683.129127,32.957704,0,39.774,25.8876,9.1149,40.2636,0,0,653.1525,8.874,58.59,11.997,0,0,92,97.5,0,123.665625,0.78433,12.144,0,0,0,25.564,7.686,0,21,0,12.6,0,77.816,0,0,0,32.58,0,29.322,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,16.17,15.00135,19.46,348.975

40,09:45-10:00,0,25.1775,19.985,0,0,7.3986,26.39091,683.129127,32.957704,0,39.774,25.8876,0,40.2636,0,0,653.1525,8.874,58.59,11.997,0,0,92,97.5,0,123.665625,0.78433,8.832,0,0,0,25.564,7.686,0,21,0,12.6,0,77.816,0,0,0,32.58,0,29.322,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,16.17,15.00135,19.46,348.975

41,10:00-10:15,0,25.1775,19.985,0,0,7.3986,26.39091,683.129127,32.957704,0,39.774,25.8876,0,40.2636,0,0,653.1525,8.874,58.59,11.997,0,0,92,97.5,0,123.665625,0.78433,8.832,0,0,0,25.564,12.5538,0,21,0,12.6,0,77.816,0,0,0,32.58,0,29.322,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,16.17,15.00135,19.46,348.975

42,10:15-10:30,0,25.1775,19.985,0,0,7.3986,26.39091,683.129127,32.957704,0,39.774,25.8876,0,40.2636,0,0,653.1525,8.874,58.59,11.997,0,0,92,97.5,0,123.665625,0.78433,8.832,0,0,0,25.564,12.5538,0,21,0,12.6,0,77.816,0,0,0,32.58,0,29.322,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,16.17,15.00135,19.46,348.975

43,10:30-10:45,0,25.1775,19.985,0,0,7.3986,26.39091,683.129127,32.957704,0,39.774,25.8876,0,40.2636,0,0,653.1525,8.874,58.59,11.997,0,0,92,97.5,0,123.665625,0.78433,8.832,0,0,0,13.363,12.5538,0,21,0,12.6,0,77.816,0,0,0,32.58,0,29.322,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,16.17,15.00135,19.46,348.975

44,10:45-11:00,0,25.1775,19.985,0,0,7.3986,26.39091,683.129127,32.957704,0,39.774,25.8876,0,40.2636,0,0,653.1525,8.874,58.59,11.997,0,0,92,97.5,0,123.665625,0.78433,8.832,0,0,0,13.363,12.5538,0,21,0,12.6,0,77.816,0,0,0,32.58,0,29.322,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,16.17,15.00135,19.46,348.975

45,11:00-11:15,0,25.1775,19.985,0,0,11.4342,26.39091,683.129127,32.957704,0,39.774,25.8876,0,40.2636,0,0,653.1525,8.874,58.59,11.997,0,0,92,97.5,0,123.665625,0.78433,37.536,0,0,0,13.363,8.967,0,21,0,12.6,0,77.816,0,0,0,32.58,0,29.322,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,16.17,15.00135,19.46,348.975

46,11:15-11:30,0,25.1775,19.985,0,0,31.897382,26.39091,683.129127,32.957704,0,39.774,25.8876,0,40.2636,0,0,653.1525,8.874,58.59,11.997,0,0,92,97.5,0,123.665625,0.78433,37.536,0,0,0,13.363,8.967,0,21,0,12.6,0,77.816,0,0,0,32.58,0,29.322,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,16.17,15.00135,19.46,348.975

47,11:30-11:45,0,25.1775,19.985,0,0,31.897382,26.39091,683.129127,32.957704,0,39.774,25.8876,0,40.2636,0,0,653.1525,8.874,58.59,11.997,0,0,92,97.5,0,123.665625,0.78433,12.144,0,0,0,13.363,8.967,0,21,0,12.6,0,77.816,0,0,0,32.58,0,29.322,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,16.17,15.00135,19.46,348.975

48,11:45-12:00,0,25.1775,19.985,0,0,31.897382,26.39091,683.129127,32.957704,0,39.774,25.8876,0,40.2636,0,0,653.1525,8.874,58.59,11.997,0,0,92,97.5,0,123.665625,0.78433,12.144,0,0,0,13.363,8.967,0,21,0,12.6,0,77.816,0,0,0,32.58,0,29.322,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,16.17,15.00135,19.46,348.975

49,12:00-12:15,0,25.1775,19.985,0,0,31.897382,26.39091,683.129127,32.957704,0,39.774,25.8876,0,40.2636,0,0,653.1525,8.874,58.59,0,0,0,92,97.5,0,123.665625,0.78433,12.144,0,0,0,13.363,8.967,0,21,0,12.6,0,77.816,0,0,0,32.58,0,28.779,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,16.17,15.00135,19.46,348.975

50,12:15-12:30,0,25.1775,19.985,0,0,31.897382,26.39091,683.129127,32.957704,0,39.774,25.8876,0,40.2636,0,0,653.1525,8.874,58.59,0,0,0,92,97.5,0,123.665625,0.78433,12.144,0,0,0,13.363,8.967,0,21,0,12.6,0,77.816,0,0,0,32.58,0,28.779,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,16.17,15.00135,19.46,348.975

51,12:30-12:45,0,25.1775,19.985,0,0,11.4342,26.39091,683.129127,32.957704,0,39.774,25.8876,0,40.2636,0,0,653.1525,8.874,58.59,0,0,0,92,97.5,0,123.665625,0.78433,12.144,0,0,0,13.363,8.967,0,21,0,12.6,0,77.816,0,0,0,32.58,0,28.779,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,16.17,15.00135,19.46,348.975

52,12:45-13:00,0,25.1775,19.985,0,0,9.4164,26.39091,683.129127,32.957704,0,39.774,25.8876,0,40.2636,0,0,653.1525,8.874,58.59,0,0,0,92,97.5,0,123.665625,0.78433,12.144,0,0,0,13.363,8.967,0,21,0,12.6,0,77.816,0,0,0,32.58,0,28.779,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,16.17,15.00135,19.46,348.975

53,13:00-13:15,0,25.1775,19.985,0,0,9.4164,26.39091,683.129127,32.957704,0,23.3909,25.8876,0,40.2636,0,0,653.1525,8.874,58.59,0,0,0,92,97.5,0,123.665625,0.78433,12.144,0,0,0,13.363,12.5538,0,19.95,0,12.6,0,77.816,0,0,0,32.58,0,28.779,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,16.17,15.00135,19.46,348.975

54,13:15-13:30,0,25.1775,19.985,0,0,9.4164,26.39091,683.129127,32.957704,0,23.3909,25.8876,0,40.2636,0,0,653.1525,8.874,58.59,0,0,0,92,97.5,0,123.665625,0.78433,12.144,0,0,0,13.363,12.5538,0,18.9,0,12.6,0,77.816,0,0,0,32.58,0,28.779,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,16.17,15.00135,19.46,348.975

55,13:30-13:45,0,25.1775,19.985,0,0,9.4164,26.39091,683.129127,32.957704,0,23.3909,25.8876,0,40.2636,0,0,653.1525,8.874,58.59,0,0,0,92,97.5,0,123.665625,0.78433,12.144,0,0,0,13.363,12.5538,0,18.9,0,12.6,0,77.816,0,0,0,32.58,0,28.779,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,16.17,15.00135,19.46,348.975

56,13:45-14:00,0,25.1775,19.985,0,0,9.4164,26.39091,683.129127,32.957704,0,23.3909,25.8876,0,40.2636,0,0,653.1525,8.874,58.59,0,0,0,92,97.5,0,123.665625,0.78433,12.144,0,0,0,13.363,12.5538,0,16.275,0,12.6,0,77.816,0,0,0,32.58,0,28.779,0,0,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,44.0075,147.515625,16.17,15.00135,19.46,348.975

