Block,Time,AURY_LF,TANDA2,SINGRAULI_HYDRO,AURY_RF,NAPP,TEHRI,RAPPC,DADRI_CRF,DADRI_GF,KOLDAM,RIHAND1,RIHAND2,SALAL,CHAMERA3,PARBATI3,SEWA2,RAMPUR,DULHASTI,ANTA_GF,CHAMERA1,URI,TANAKPUR,CHAMERA2,KOTESHWR,ANTA_LF,AURY_CRF,RAPPB,ANTA_CRF,URI2,ANTA_RF,UNCHAHAR3,KISHANGANGA,JHAJJAR,UNCHAHAR4,DHAULIGNGA,NJPC,UNCHAHAR2,UNCHAHAR1,RIHAND3,DADRI_RF,SINGRAULI,BSIUL,DADRT2,AURY_GF,DADRI_LF,KHSTPP-II,KHSTPP-I,BRBCL,FSTPP I & II,TALA,SASAN,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,0.000000,1.036249,18.853644,37.397366,43.876728,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,83.176192,28.112454,0.000000,0.000000,0.000000,47.819981,0.000000,27.127928,23.493782,12.886758,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,14.963938,0.000000,24.045143,0.000000,421.196276,0.000000,35.395151,147.939346,10.824087,16.569849,119.621759,23.094481,134.754563,6.307570,664.322252,0.000000,0.000000,142.691864,33.258676,16.882365,13.445470,25.594758,402.638625,77.38,0,0,0,0,0

7,01:30-01:45,0.000000,0.000000,1.036249,0.644696,37.397366,43.876728,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,83.176192,28.112454,0.000000,0.000000,0.000000,47.819981,0.000000,27.127928,23.493782,12.886758,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,14.963938,0.000000,24.045143,0.000000,421.196276,0.000000,35.395151,147.939346,10.824087,16.569849,119.621759,0.755322,134.754563,6.307570,664.322252,0.000000,0.000000,142.691864,34.419436,15.976897,13.445470,25.594758,402.638625,77.38,0,0,0,0,0

8,01:45-02:00,0.000000,0.000000,1.036249,0.000000,37.397366,43.876728,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,83.176192,28.112454,0.000000,0.000000,0.000000,47.819981,0.000000,27.127928,23.493782,12.886758,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,14.963938,0.000000,24.045143,0.000000,421.196276,0.000000,35.395151,147.939346,12.267299,16.569849,119.621759,0.000000,134.754563,6.307570,664.322252,0.000000,0.000000,142.691864,34.419436,13.838580,13.445470,25.594758,402.638625,77.38,0,0,0,0,0

9,02:00-02:15,0.000000,0.000000,1.036249,0.000000,37.397366,43.876728,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,83.176192,28.112454,0.000000,0.000000,0.000000,47.819981,0.000000,27.127928,23.493782,12.886758,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,14.963938,0.000000,24.045143,0.000000,421.196276,0.000000,35.395151,147.939346,12.988904,16.569849,119.621759,0.000000,134.754563,6.307570,664.322252,0.000000,0.000000,142.691864,33.535324,14.851998,13.531463,25.594758,402.638625,77.38,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,1.036249,0.000000,37.397366,43.876728,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,83.176192,28.112454,0.000000,0.000000,0.000000,47.819981,0.000000,27.127928,23.493782,12.886758,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,14.963938,0.000000,24.045143,0.000000,421.196276,0.000000,35.395151,147.939346,15.334123,16.569849,119.621759,0.000000,134.754563,6.307570,664.322252,0.000000,0.000000,142.691864,33.535324,15.195824,13.531463,25.594758,402.638625,77.38,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,1.036249,0.000000,37.397366,36.563940,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,83.176192,28.112454,0.000000,0.000000,0.000000,47.819981,0.000000,27.127928,23.493782,12.886758,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,14.963938,0.000000,24.045143,0.000000,421.196276,0.000000,35.395151,147.939346,16.236130,16.569849,119.621759,0.000000,134.754563,6.307570,664.322252,0.000000,0.000000,142.691864,33.535324,16.782688,13.531463,25.594758,402.638625,77.38,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,1.036249,0.000000,37.397366,29.251152,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,83.176192,28.112454,0.000000,0.000000,0.000000,47.819981,0.000000,27.127928,23.493782,12.886758,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,14.963938,0.000000,24.045143,0.000000,421.196276,0.000000,35.395151,147.939346,19.072407,16.569849,119.621759,0.000000,134.754563,6.307570,664.322252,0.000000,0.000000,142.691864,33.535324,14.830106,13.531463,25.594758,402.638625,77.38,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,1.036249,0.000000,37.397366,29.251152,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,79.804185,28.112454,0.000000,0.000000,0.000000,47.819981,0.000000,27.127928,23.493782,11.771557,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,14.963938,0.000000,24.045143,0.000000,421.196276,0.000000,35.395151,147.939346,20.023110,16.569849,119.621759,0.000000,134.754563,6.307570,664.322252,0.000000,0.000000,142.691864,30.633424,15.506457,13.531463,25.594758,402.638625,77.38,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,1.036249,0.000000,37.397366,29.251152,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,79.804185,28.112454,0.000000,0.000000,0.000000,47.819981,0.000000,27.127928,23.493782,11.771557,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,14.963938,0.000000,24.045143,0.000000,421.196276,0.000000,35.395151,147.939346,20.023110,16.569849,119.621759,0.000000,134.754563,6.307570,664.322252,0.000000,0.000000,142.691864,30.633424,13.982244,13.531463,25.594758,402.638625,77.38,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,1.036249,0.000000,37.397366,29.251152,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,79.804185,28.112454,0.000000,0.000000,0.000000,47.819981,0.000000,27.127928,23.493782,11.771557,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,14.963938,0.000000,24.045143,0.000000,421.196276,0.000000,35.395151,147.939346,20.023110,16.569849,119.621759,0.000000,134.754563,6.307570,664.322252,0.000000,0.000000,142.691864,30.633424,14.381356,13.531463,25.594758,402.638625,77.38,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,1.036249,0.000000,37.397366,29.251152,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,79.804185,28.112454,0.000000,0.000000,0.000000,47.819981,0.000000,27.127928,23.493782,11.771557,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,14.963938,0.000000,24.045143,0.000000,421.196276,0.000000,35.395151,147.939346,20.023110,16.569849,119.621759,0.000000,134.754563,6.307570,664.322252,0.000000,0.000000,142.691864,30.633424,16.367837,13.531463,25.594758,402.638625,77.38,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,1.036249,0.000000,37.397366,16.453773,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,79.804185,28.112454,0.000000,0.000000,0.000000,47.819981,0.000000,27.127928,46.987565,11.771557,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,14.963938,0.000000,24.045143,0.000000,421.196276,0.000000,35.395151,147.939346,20.023110,16.569849,119.621759,0.000000,134.754563,6.307570,664.322252,0.000000,0.000000,142.691864,31.794184,17.623365,13.531463,25.594758,402.638625,77.38,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,1.036249,0.000000,37.397366,14.625576,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,79.804185,28.112454,0.000000,0.000000,0.000000,47.819981,0.000000,27.127928,46.987565,11.771557,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,14.963938,0.000000,24.045143,0.000000,421.196276,0.000000,35.395151,147.939346,20.023110,16.569849,119.621759,0.000000,134.754563,6.307570,664.322252,0.000000,0.000000,142.691864,31.794184,18.756760,13.531463,25.594758,402.638625,77.38,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,1.036249,0.000000,37.397366,14.625576,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,79.804185,28.112454,0.000000,0.000000,0.000000,47.819981,0.000000,27.127928,23.493782,11.771557,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,14.963938,0.000000,25.490044,0.000000,421.196276,0.000000,35.395151,147.939346,20.145957,16.569849,119.621759,0.000000,134.754563,6.307570,664.322252,0.000000,0.000000,142.691864,33.544190,19.346045,13.531463,25.594758,402.638625,77.38,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,1.036249,0.000000,37.397366,14.625576,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,79.804185,28.112454,0.000000,0.000000,0.000000,47.819981,0.000000,27.127928,23.493782,11.771557,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,14.963938,0.000000,25.527144,0.000000,421.196276,0.000000,35.395151,147.939346,20.145957,16.569849,119.621759,0.000000,134.754563,6.307570,664.322252,0.000000,0.000000,142.691864,33.545964,19.346045,13.531463,25.594758,402.638625,77.38,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,1.036249,0.000000,37.397366,14.625576,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,79.804185,28.112454,0.000000,0.000000,0.000000,47.819981,0.000000,27.127928,23.493782,11.771557,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,14.963938,0.000000,25.527144,0.000000,421.196276,0.000000,35.395151,147.939346,20.145957,16.569849,119.621759,0.000000,134.754563,6.307570,664.322252,0.000000,0.000000,142.691864,33.545964,19.346045,13.531463,25.594758,402.638625,77.38,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,1.036249,0.000000,37.397366,14.625576,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,79.804185,28.112454,0.000000,0.000000,0.000000,47.819981,0.000000,27.127928,23.493782,11.771557,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,14.963938,0.000000,25.527144,0.000000,421.196276,0.000000,35.395151,147.939346,20.145957,16.569849,119.621759,0.000000,134.754563,6.307570,664.322252,0.000000,0.000000,142.691864,33.545964,19.346045,13.531463,25.594758,402.638625,77.38,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,1.036249,0.000000,37.397366,14.625576,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,79.804185,28.112454,0.000000,0.000000,0.000000,47.819981,0.000000,27.127928,23.493782,11.771557,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,14.963938,0.000000,25.527144,0.000000,421.196276,0.000000,35.395151,147.939346,20.145957,16.569849,119.621759,0.000000,134.754563,6.307570,664.322252,0.000000,0.000000,142.691864,33.545964,19.346045,13.531463,25.594758,402.638625,77.38,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,1.036249,0.000000,37.397366,14.625576,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,79.804185,28.112454,0.000000,0.000000,0.000000,47.819981,0.000000,27.127928,23.493782,11.771557,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,14.963938,0.000000,25.527144,0.000000,421.196276,0.000000,35.395151,147.939346,20.145957,16.569849,119.621759,0.000000,134.754563,6.307570,664.322252,0.000000,0.000000,142.691864,33.545964,19.346045,13.531463,25.594758,402.638625,77.38,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,1.036249,0.000000,37.397366,14.625576,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,79.804185,18.722749,0.000000,0.000000,0.000000,47.819981,0.000000,27.127928,23.493782,11.771557,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,14.963938,0.000000,25.527144,0.000000,421.196276,0.000000,35.395151,147.939346,20.145957,16.569849,119.621759,0.000000,134.754563,6.307570,664.322252,0.000000,0.000000,142.691864,31.804824,19.195118,13.531463,25.594758,402.638625,77.38,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,1.036249,0.000000,37.397366,14.625576,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,79.804185,18.722749,0.000000,0.000000,0.000000,47.819981,0.000000,27.127928,23.493782,11.771557,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,16.915755,0.000000,25.527144,0.000000,421.196276,0.000000,35.395151,147.939346,20.145957,16.569849,119.621759,0.000000,134.754563,6.307570,664.322252,0.000000,0.000000,142.691864,31.804824,19.346045,13.531463,25.594758,402.638625,77.38,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,1.036249,0.000000,37.397366,8.165947,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,79.804185,18.722749,0.000000,0.000000,0.000000,47.819981,0.000000,27.127928,23.493782,11.771557,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,31.749572,0.000000,25.527144,0.000000,421.196276,0.000000,35.395151,147.939346,20.145957,16.569849,119.621759,0.000000,134.754563,6.307570,664.322252,0.000000,0.000000,142.691864,35.287104,19.346045,13.531463,25.594758,402.638625,77.38,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,1.036249,0.000000,37.397366,0.000000,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,79.804185,18.722749,0.000000,0.000000,0.000000,47.819981,0.000000,27.127928,23.493782,11.771557,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,31.749572,0.000000,25.527144,0.000000,421.196276,0.000000,35.395151,147.939346,20.145957,16.569849,119.621759,0.000000,134.754563,6.307570,664.322252,0.000000,0.000000,142.691864,35.287104,19.346045,13.531463,25.594758,402.638625,77.38,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,1.036249,0.000000,37.397366,0.000000,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,79.804185,18.722749,0.000000,0.000000,0.000000,47.819981,0.000000,27.127928,23.493782,11.771557,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,31.749572,0.000000,25.527144,0.000000,421.196276,0.000000,35.395151,147.939346,20.145957,16.569849,119.621759,0.000000,134.754563,6.307570,664.322252,0.000000,0.000000,142.691864,37.028244,19.346045,13.531463,25.594758,402.638625,77.38,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,1.036249,0.000000,37.397366,0.000000,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,79.804185,18.722749,0.000000,0.000000,0.000000,47.819981,0.000000,27.127928,23.493782,11.771557,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,16.915755,0.000000,25.527144,0.000000,421.196276,0.000000,35.395151,147.939346,20.145957,16.569849,119.621759,0.000000,134.754563,6.307570,664.322252,0.000000,0.000000,142.691864,37.028244,19.346045,13.531463,25.594758,402.638625,77.38,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,1.036249,0.000000,37.397366,0.000000,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,79.804185,18.722749,0.000000,0.000000,0.000000,47.819981,0.000000,13.589946,23.493782,11.771557,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,14.963938,0.000000,25.527144,0.000000,421.196276,0.000000,35.395151,147.939346,20.145957,16.569849,119.621759,0.000000,134.754563,6.307570,664.322252,0.000000,0.000000,142.691864,37.028244,19.346045,13.531463,25.594758,389.580075,77.38,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,1.036249,0.000000,37.397366,0.000000,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,79.804185,18.722749,0.000000,0.000000,0.000000,47.819981,0.000000,13.589946,23.493782,11.771557,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,14.963938,0.000000,25.527144,0.000000,421.196276,0.000000,35.395151,147.939346,20.145957,16.569849,119.621759,0.000000,134.754563,6.307570,664.322252,0.000000,0.000000,142.691864,37.028244,18.029561,13.531463,25.594758,376.521525,77.38,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,1.036249,0.000000,37.397366,0.000000,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,79.804185,18.722749,0.000000,0.000000,0.000000,47.819981,0.000000,13.589946,23.493782,11.771557,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,14.963938,0.000000,25.527144,0.000000,421.196276,0.000000,35.395151,147.939346,20.145957,16.569849,119.621759,0.000000,134.754563,6.307570,664.322252,0.000000,0.000000,142.691864,37.318337,19.346045,13.531463,25.594758,363.462975,77.38,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,1.036249,0.000000,37.397366,0.000000,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.366186,18.722749,0.000000,0.000000,0.000000,47.819981,0.000000,13.589946,23.493782,11.771557,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,14.963938,0.000000,25.527144,0.000000,421.196276,0.000000,35.395151,147.939346,20.145957,16.569849,119.621759,0.000000,134.754563,6.307570,664.322252,0.000000,0.000000,142.691864,37.318337,19.346045,13.531463,25.594758,363.462975,77.38,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,1.036249,0.000000,37.397366,0.000000,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.366186,18.722749,0.000000,0.000000,0.000000,47.819981,0.000000,0.000000,23.493782,11.771557,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,14.963938,0.000000,18.184853,0.000000,418.025079,0.000000,35.395151,147.939346,20.145957,14.010276,119.621759,0.000000,134.754563,6.307570,637.878343,0.000000,0.000000,142.691864,38.189004,19.346045,13.531463,25.594758,363.462975,77.38,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,1.036249,0.000000,37.397366,0.000000,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.366186,18.722749,0.000000,0.000000,0.000000,47.819981,0.000000,0.000000,46.987565,11.771557,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,14.963938,0.000000,18.184853,0.000000,418.025079,0.000000,35.395151,147.939346,20.145957,14.010276,119.621759,0.000000,134.754563,6.307570,589.513343,0.000000,0.000000,142.691864,38.189004,19.346045,13.531463,25.594758,363.462975,87.06,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,1.036249,0.000000,37.397366,0.000000,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.366186,18.722749,0.000000,0.000000,0.000000,47.819981,0.000000,0.000000,46.987565,11.771557,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,14.963938,0.000000,18.184853,0.000000,418.025079,0.000000,35.395151,147.939346,20.358376,14.010276,119.621759,0.000000,134.754563,6.307570,541.148343,0.000000,0.000000,142.691864,39.789982,19.346045,13.680137,25.594758,363.462975,96.73,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,1.036249,0.000000,37.397366,0.000000,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.366186,18.722749,0.000000,0.000000,0.000000,47.819981,0.000000,0.000000,23.493782,11.771557,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,14.963938,0.000000,18.184853,0.000000,418.025079,0.000000,35.395151,147.939346,20.358376,14.010276,119.621759,0.000000,134.754563,6.307570,492.783343,0.000000,0.000000,142.691864,39.789982,17.314064,13.680137,25.594758,363.462975,96.73,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,1.036249,0.000000,37.397366,0.000000,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.366186,18.722749,0.000000,0.000000,0.000000,47.819981,0.000000,0.000000,22.425883,11.771557,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,18.184853,0.000000,418.025079,0.000000,35.395151,147.939346,15.221046,14.010276,119.621759,0.000000,134.754563,6.307570,439.581843,0.000000,0.000000,142.691864,39.789982,19.346045,13.680137,25.594758,363.462975,96.73,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,1.036249,0.000000,37.397366,0.000000,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.366186,18.722749,0.000000,0.000000,0.000000,47.819981,0.000000,0.000000,22.425883,11.771557,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,18.184853,0.000000,418.025079,0.000000,35.395151,147.939346,15.221046,14.010276,119.621759,0.000000,134.754563,6.307570,439.581843,0.000000,0.000000,142.691864,39.789982,19.346045,9.560793,25.594758,363.462975,106.40,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,1.036249,0.000000,37.397366,0.000000,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.366186,18.722749,0.000000,0.000000,0.000000,47.819981,0.000000,0.000000,22.425883,11.771557,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,14.222309,0.000000,418.025079,0.000000,35.395151,147.939346,15.221046,10.979822,119.621759,0.000000,134.754563,6.307570,439.581843,0.000000,0.000000,94.533455,27.084884,18.095037,9.560793,25.594758,363.462975,106.40,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,1.036249,0.000000,37.397366,0.000000,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.366186,18.722749,0.000000,0.000000,0.000000,47.819981,0.000000,0.000000,22.425883,11.771557,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,14.222309,0.000000,418.025079,0.000000,35.395151,147.939346,15.221046,10.979822,119.621759,0.000000,134.754563,6.307570,439.581843,0.000000,0.000000,94.533455,27.084884,19.346045,9.560793,25.594758,363.462975,110.27,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,1.036249,0.000000,37.397366,0.000000,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.366186,18.722749,0.000000,0.000000,0.000000,47.819981,0.000000,0.000000,22.425883,9.788979,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,14.222309,0.000000,418.025079,0.000000,35.395151,147.939346,15.221046,10.979822,119.621759,0.000000,134.754563,6.307570,439.581843,0.000000,0.000000,94.533455,27.084884,19.346045,9.560793,25.594758,363.462975,116.08,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,1.036249,0.000000,37.397366,0.000000,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.366186,18.722749,0.000000,0.000000,0.000000,47.819981,0.000000,0.000000,22.425883,9.788979,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,14.222309,0.000000,418.025079,0.000000,35.395151,147.939346,15.221046,10.979822,119.621759,0.000000,134.754563,6.307570,439.581843,0.000000,0.000000,94.533455,27.084884,19.346045,9.560793,25.594758,363.462975,118.98,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,1.036249,0.000000,37.397366,0.000000,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.366186,18.722749,0.000000,0.000000,0.000000,47.819981,0.000000,0.000000,22.425883,9.788979,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,11.730021,0.000000,384.830632,0.000000,35.395151,147.939346,15.221046,8.783084,119.621759,0.000000,134.754563,6.307570,392.832827,0.000000,0.000000,94.533455,27.084884,19.218624,9.560793,25.594758,363.462975,117.04,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,1.036249,0.000000,37.397366,0.000000,49.713900,0.000000,0.000000,0.000000,88.991600,114.262312,80.366186,18.722749,0.000000,0.000000,0.000000,47.819981,0.000000,0.000000,22.425883,9.788979,38.218139,8.583820,0.000000,0.000000,0.000000,0.000000,14.313332,0.000000,11.723676,0.000000,358.713532,0.000000,35.395151,147.939346,15.221046,8.783084,119.621759,0.000000,134.754563,6.307570,360.424589,0.000000,0.000000,94.533455,27.084884,18.945118,9.560793,25.594758,363.462975,115.11,0,0,0,0,0

