Block,Time,PARBATI3,UNCHAHAR2,DHAULIGNGA,AURY_LF,DADRI_CRF,DULHASTI,TANAKPUR,UNCHAHAR4,SEWA2,KOTESHWR,RIHAND1,TANDA2,RIHAND3,UNCHAHAR3,DADRI_LF,AURY_GF,RAPPB,SINGRAULI,NAPP,CHAMERA2,KOLDAM,SASAN,KISHANGANGA,AURY_CRF,URI2,DADRI_RF,SALAL,NJPC,URI,ANTA_RF,ANTA_LF,DADRT2,CHAMERA1,CHAMERA3,ANTA_CRF,JHAJJAR,BSIUL,FSTPP I & II,AURY_RF,UNCHAHAR1,SINGRAULI_HYDRO,DADRI_GF,RAMPUR,RIHAND2,ANTA_GF,TEHRI,RAPPC,TALA,KHSTPP-I,BRBCL,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
13,03:00-03:15,0.000000,22.447832,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,15.212977,8.067551,60.860963,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,369.277425,0.000000,0.000000,30.704420,0.000000,24.607906,0.000000,40.382995,0.000000,0.000000,360.792106,0.000000,0.000000,0.000000,346.536000,6.276922,13.250574,0.000000,6.593810,0.644509,0.000000,0.000000,91.685051,0.000000,0.000000,51.915424,0.000000,29.499455,13.609520,94.787318,0,0,0,0,0

14,03:15-03:30,0.000000,22.447832,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,15.212977,8.067551,60.860963,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,369.277425,0.000000,0.000000,30.704420,0.000000,24.607906,0.000000,40.382995,0.000000,0.000000,360.792106,0.000000,0.000000,0.000000,346.536000,6.276922,13.250574,0.000000,6.593810,0.644509,0.000000,0.000000,91.685051,0.000000,0.000000,51.915424,0.000000,29.499455,14.438987,94.787318,0,0,0,0,0

15,03:30-03:45,0.000000,22.447832,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,15.212977,8.067551,60.860963,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,369.277425,0.000000,0.000000,30.704420,0.000000,24.607906,0.000000,34.006733,0.000000,0.000000,360.792106,0.000000,0.000000,0.000000,346.536000,6.276922,13.250574,0.000000,6.593810,0.644509,0.000000,0.000000,91.685051,0.000000,0.000000,51.915424,0.000000,29.499455,14.438987,94.787318,0,0,0,0,0

16,03:45-04:00,0.000000,22.447832,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,15.212977,8.067551,60.860963,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,369.277425,0.000000,0.000000,30.704420,0.000000,24.607906,0.000000,34.006733,0.000000,0.000000,360.792106,0.000000,0.000000,0.000000,346.536000,6.276922,13.250574,0.000000,6.593810,0.644509,0.000000,0.000000,91.685051,0.000000,0.000000,51.915424,0.000000,29.499455,14.438987,94.787318,0,0,0,0,0

17,04:00-04:15,0.000000,22.447832,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,15.212977,8.067551,60.860963,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,369.277425,0.000000,0.000000,30.704420,0.000000,24.607906,0.000000,34.006733,0.000000,0.000000,360.792106,0.000000,0.000000,0.000000,346.536000,6.276922,13.250574,0.000000,6.593810,0.644509,0.000000,0.000000,91.685051,0.000000,0.000000,51.915424,0.000000,29.499455,14.438987,94.787318,0,0,0,0,0

18,04:15-04:30,0.000000,22.447832,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,15.212977,8.067551,60.860963,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,369.277425,0.000000,0.000000,30.704420,0.000000,24.607906,0.000000,34.006733,0.000000,0.000000,360.792106,0.000000,0.000000,0.000000,346.536000,6.276922,13.250574,0.000000,6.593810,0.644509,0.000000,0.000000,113.707125,0.000000,0.000000,51.915424,0.000000,29.499455,14.438987,94.787318,0,0,0,0,0

19,04:30-04:45,0.000000,22.447832,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,369.277425,0.000000,0.000000,30.704420,0.000000,13.422494,18.231644,40.382995,0.000000,0.000000,360.792106,13.523914,0.000000,0.000000,346.536000,6.276922,13.250574,0.000000,6.593810,0.644509,0.000000,0.000000,113.707125,0.000000,0.000000,51.915424,0.000000,29.499455,14.438987,94.787318,0,0,0,0,0

20,04:45-05:00,0.000000,22.447832,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,369.277425,0.000000,0.000000,30.704420,0.000000,13.422494,36.463288,40.382995,0.000000,0.000000,360.792106,13.523914,0.000000,0.000000,346.536000,6.276922,13.250574,0.000000,6.593810,0.644509,0.000000,0.000000,113.707125,0.000000,0.000000,51.915424,0.000000,29.499455,14.438987,94.787318,0,0,0,0,0

21,05:00-05:15,0.000000,27.535462,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,369.277425,0.000000,0.000000,30.704420,0.000000,13.422494,36.463288,34.006733,0.000000,0.000000,360.792106,13.523914,0.000000,0.000000,354.236800,6.276922,17.388085,0.000000,8.035015,0.644509,0.000000,0.000000,113.707125,0.000000,12.553267,51.915424,0.000000,42.436307,14.438987,141.753342,0,0,0,0,0

22,05:15-05:30,0.000000,35.830860,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,369.277425,0.000000,0.000000,30.704420,0.000000,13.422494,36.463288,34.006733,0.000000,0.000000,360.792106,13.523914,1.225775,0.000000,354.236800,6.276922,18.598395,0.000000,8.035015,0.644509,0.000000,0.000000,113.707125,0.000000,12.553267,51.915424,0.000000,44.663754,14.438987,141.753342,0,0,0,0,0

23,05:30-05:45,0.000000,35.830860,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,3.207864,0.000000,369.277425,0.000000,0.000000,30.704420,0.000000,13.422494,36.463288,34.006733,0.000000,0.000000,396.119526,27.047828,9.315889,0.000000,358.496305,6.276922,18.598395,0.000000,9.759705,0.644509,0.000000,0.000000,113.707125,0.000000,25.106533,51.915424,0.000000,44.663754,14.438987,141.753342,0,0,0,0,0

24,05:45-06:00,0.000000,35.830860,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,15.212977,16.135101,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,12.677481,0.000000,369.277425,0.000000,0.000000,30.704420,0.000000,13.422494,54.694932,34.006733,0.000000,0.000000,466.293066,27.047828,9.315889,0.000000,358.496305,6.276922,18.598395,0.000000,9.759705,0.644509,0.000000,0.000000,113.707125,0.000000,25.106533,51.915424,0.000000,44.663754,14.438987,141.753342,0,0,0,0,0

25,06:00-06:15,0.000000,30.242678,7.629568,0.000000,0.000000,15.862543,0.000000,0.000000,15.212977,24.202652,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,25.354961,0.000000,369.277425,0.000000,0.000000,30.704420,0.000000,24.607906,54.694932,40.382995,0.000000,0.000000,520.611595,40.571742,18.631778,0.000000,347.907705,6.276922,17.426422,0.000000,8.318500,0.644509,0.000000,0.000000,113.707125,0.000000,50.091779,51.915424,0.000000,44.663754,14.438987,141.753342,0,0,0,0,0

26,06:15-06:30,0.000000,35.216528,17.588697,0.000000,0.000000,31.725086,0.000000,0.000000,15.212977,30.371955,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,38.032442,0.000000,369.277425,0.000000,0.000000,30.704420,0.000000,53.689978,90.064321,40.382995,0.000000,0.000000,576.814585,40.571742,27.975859,0.000000,397.000305,18.830766,17.201662,0.000000,8.318500,0.644509,0.000000,0.000000,113.707125,0.000000,50.091779,51.915424,0.000000,44.663754,14.438987,141.753342,0,0,0,0,0

27,06:30-06:45,0.000000,35.216528,26.383045,0.000000,0.000000,31.725086,0.000000,0.000000,15.212977,30.371955,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,38.032442,0.000000,369.277425,0.000000,0.000000,30.704420,0.000000,53.689978,90.064321,34.006733,0.000000,0.000000,579.205565,40.571742,27.975859,0.000000,464.382305,18.830766,17.201662,0.000000,8.318500,0.644509,0.000000,0.000000,113.707125,0.000000,50.091779,51.915424,0.000000,38.527584,14.438987,122.501342,0,0,0,0,0

28,06:45-07:00,0.000000,35.216528,26.383045,0.000000,0.000000,31.725086,0.000000,0.000000,15.212977,30.371955,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,38.032442,0.000000,369.277425,0.000000,0.000000,30.704420,0.000000,53.689978,90.064321,34.006733,0.000000,0.000000,579.205565,40.571742,27.975859,0.000000,531.764305,18.830766,17.201662,0.000000,9.060761,0.644509,0.000000,0.000000,113.707125,0.000000,50.091779,51.915424,0.000000,38.527584,14.438987,122.501342,0,0,0,0,0

29,07:00-07:15,0.000000,40.803833,26.383045,0.000000,0.000000,31.725086,0.000000,0.000000,15.212977,30.371955,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,38.032442,0.000000,369.277425,0.000000,0.000000,31.336326,0.000000,53.689978,90.064321,34.006733,0.000000,0.000000,583.353408,40.571742,27.975859,0.000000,628.722286,18.830766,18.598395,0.000000,9.130725,0.644509,0.000000,0.000000,113.707125,0.000000,50.091779,51.915424,0.000000,44.493687,14.438987,141.753342,0,0,0,0,0

30,07:15-07:30,0.000000,40.804710,26.383045,0.000000,0.000000,31.725086,0.000000,0.000000,15.212977,30.371955,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,38.032442,0.000000,369.277425,0.000000,0.000000,31.336326,0.000000,53.689978,90.064321,34.006733,0.000000,0.000000,613.610453,40.571742,27.975859,0.000000,628.240890,18.830766,18.598395,0.000000,10.010012,0.644509,0.000000,0.000000,113.707125,0.000000,50.091779,51.915424,0.000000,44.663754,14.438987,141.753342,0,0,0,0,0

31,07:30-07:45,0.000000,40.804710,26.383045,0.000000,0.000000,31.725086,0.000000,0.000000,15.212977,30.371955,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,38.032442,0.000000,369.277425,0.000000,0.000000,31.336326,0.000000,53.689978,90.064321,40.382995,0.000000,0.000000,653.788294,40.571742,27.975859,0.000000,628.240890,18.830766,18.598395,0.000000,10.501966,0.644509,0.000000,0.000000,113.707125,0.000000,50.091779,51.915424,0.000000,44.663754,14.438987,141.753342,0,0,0,0,0

32,07:45:08:00,0.000000,40.804710,17.588697,0.000000,0.000000,15.862543,0.000000,0.000000,15.212977,16.135101,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,38.032442,0.000000,369.277425,0.000000,0.000000,31.336326,0.000000,14.541036,54.694932,40.382995,0.000000,0.000000,653.788294,40.571742,9.315889,0.000000,628.240890,6.276922,18.598395,0.000000,10.501966,0.644509,0.000000,0.000000,113.707125,0.000000,50.091779,51.915424,0.000000,44.663754,14.438987,141.753342,0,0,0,0,0

33,08:00-08:15,0.000000,40.804710,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,25.354961,0.000000,369.277425,0.000000,0.000000,31.336326,0.000000,14.541036,54.694932,34.006733,0.000000,0.000000,653.788294,27.047828,9.315889,0.000000,628.240890,6.276922,18.598395,0.000000,10.501966,0.644509,0.000000,0.000000,113.707125,0.000000,37.659800,51.915424,0.000000,44.663754,14.438987,141.753342,0,0,0,0,0

34,08:15-08:30,0.000000,40.804710,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,12.677481,0.000000,369.277425,0.000000,0.000000,31.336326,0.000000,14.541036,36.463288,34.006733,0.000000,0.000000,654.076978,13.523914,9.315889,0.000000,628.722286,6.276922,18.598395,0.000000,10.501966,0.644509,0.000000,0.000000,113.707125,0.000000,25.106533,51.915424,0.000000,44.663754,14.438987,141.753342,0,0,0,0,0

35,08:30-08:45,0.000000,40.804710,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,12.677481,0.000000,369.277425,0.000000,0.000000,31.336326,0.000000,14.541036,18.231644,34.006733,0.000000,0.000000,579.205565,13.523914,0.000000,0.000000,628.722286,6.276922,18.598395,0.000000,10.501966,0.644509,0.000000,0.000000,113.707125,0.000000,25.106533,51.915424,0.000000,44.663754,14.438987,141.753342,0,0,0,0,0

36,08:45:09:00,0.000000,35.216528,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,12.677481,0.000000,369.277425,0.000000,0.000000,31.336326,0.000000,14.541036,0.000000,34.006733,0.000000,0.000000,579.205565,13.523914,0.000000,0.000000,531.764305,6.276922,17.201662,0.000000,9.060761,0.644509,0.000000,0.000000,113.707125,0.000000,25.106533,51.915424,0.000000,44.663754,14.438987,141.753342,0,0,0,0,0

37,09:00:09:15,0.000000,40.804710,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,12.677481,0.000000,369.277425,0.000000,0.000000,30.704420,0.000000,14.541036,0.000000,34.006733,0.000000,0.000000,579.205565,13.523914,0.000000,0.000000,464.382305,6.276922,18.588524,0.000000,9.060761,0.644509,0.000000,0.000000,113.707125,0.000000,12.553267,51.915424,0.000000,44.663754,14.438987,141.753342,0,0,0,0,0

38,09:15-09:30,0.000000,40.804710,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,12.677481,0.000000,369.277425,0.000000,0.000000,30.704420,0.000000,14.541036,0.000000,34.006733,0.000000,0.000000,579.205565,13.523914,0.000000,0.000000,512.512305,6.276922,18.598395,0.000000,10.501966,0.644509,0.000000,0.000000,113.707125,0.000000,12.553267,51.915424,0.000000,44.663754,14.438987,141.753342,0,0,0,0,0

39,09:30-09:45,0.000000,40.804710,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,12.677481,0.000000,369.277425,0.000000,0.000000,30.704420,0.000000,14.541036,0.000000,34.006733,0.000000,0.000000,579.205565,13.523914,0.000000,0.000000,551.016305,6.276922,18.598395,0.000000,10.501966,0.644509,0.000000,0.000000,113.707125,0.000000,12.553267,51.915424,0.000000,44.663754,14.438987,141.753342,0,0,0,0,0

40,09:45-10:00,0.000000,40.804710,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,12.677481,0.000000,369.277425,0.000000,0.000000,30.704420,0.000000,14.541036,0.000000,34.006733,0.000000,0.000000,579.205565,9.733811,0.000000,0.000000,560.642305,6.276922,18.598395,0.000000,9.759705,0.644509,0.000000,0.000000,113.707125,0.000000,12.553267,51.915424,0.000000,44.663754,14.438987,141.753342,0,0,0,0,0

41,10:00-10:15,0.000000,35.830860,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,12.677481,0.000000,369.277425,0.000000,0.000000,30.704420,0.000000,14.541036,0.000000,34.006733,0.000000,0.000000,579.205565,0.000000,0.000000,0.000000,551.016305,6.276922,18.598395,0.000000,9.759705,0.644509,0.000000,0.000000,113.707125,0.000000,0.000000,51.915424,0.000000,44.663754,14.438987,141.753342,0,0,0,0,0

42,10:15-10:30,0.000000,35.830860,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,12.677481,0.000000,369.277425,0.000000,0.000000,30.704420,0.000000,14.541036,0.000000,34.006733,0.000000,0.000000,579.205565,0.000000,0.000000,0.000000,560.642305,6.276922,18.598395,0.000000,9.759705,0.644509,0.000000,0.000000,113.707125,0.000000,0.000000,51.915424,0.000000,44.663754,14.438987,141.753342,0,0,0,0,0

43,10:30-10:45,0.000000,35.830860,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,369.277425,0.000000,0.000000,30.704420,0.000000,14.541036,0.000000,34.006733,0.000000,0.000000,533.867797,0.000000,0.000000,0.000000,560.642305,6.276922,18.598395,0.000000,9.759705,0.644509,0.000000,0.000000,113.707125,0.000000,0.000000,51.915424,0.000000,44.663754,14.438987,141.753342,0,0,0,0,0

44,10:45-11:00,0.000000,35.830860,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,369.277425,0.000000,0.000000,30.704420,0.000000,14.541036,0.000000,34.006733,0.000000,0.000000,475.295783,0.000000,0.000000,0.000000,551.016305,6.276922,18.598395,0.000000,9.759705,0.644509,0.000000,0.000000,113.707125,0.000000,0.000000,51.915424,0.000000,44.663754,14.438987,141.753342,0,0,0,0,0

45,11:00-11:15,0.000000,35.830860,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,372.255469,0.000000,0.000000,30.704420,0.000000,14.541036,0.000000,34.006733,0.000000,0.000000,457.052106,0.000000,0.000000,0.000000,570.268305,6.276922,18.598395,0.000000,9.759705,0.644509,0.000000,0.000000,113.707125,0.000000,0.000000,51.915424,0.000000,44.663754,14.438987,141.753342,0,0,0,0,0

46,11:15-11:30,0.000000,35.830860,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,372.526200,0.000000,0.000000,30.704420,0.000000,14.541036,0.000000,34.006733,0.000000,0.000000,399.539964,0.000000,0.000000,0.000000,570.268305,6.276922,18.598395,0.000000,9.759705,0.644509,0.000000,0.000000,113.707125,0.000000,0.000000,51.915424,0.000000,44.663754,14.438987,141.753342,0,0,0,0,0

47,11:30-11:45,0.000000,35.830860,0.000000,0.000000,0.000000,15.862543,0.000000,0.000000,15.212977,8.067551,88.559200,0.000000,119.040531,0.000000,0.000000,0.000000,0.000000,134.099806,41.944717,0.000000,0.000000,372.526200,0.000000,0.000000,30.704420,0.000000,14.541036,0.000000,34.006733,0.000000,0.000000,364.642506,0.000000,0.000000,0.000000,551.016305,6.276922,18.598395,0.000000,9.759705,0.644509,0.000000,0.000000,113.707125,0.000000,0.000000,51.915424,0.000000,44.663754,14.438987,141.753342,0,0,0,0,0

