Block,Time,DHAULIGNGA,UNCHAHAR2,AURY_CRF,CHAMERA1,DADRI_RF,CHAMERA2,SEWA2,UNCHAHAR1,NJPC,TANDA2,ANTA_RF,RAPPB,CHAMERA3,TANAKPUR,URI2,RAPPC,NAPP,ANTA_LF,SINGRAULI,JHAJJAR,DADRI_GF,ANTA_CRF,DULHASTI,BSIUL,RAMPUR,DADRI_LF,SINGRAULI_HYDRO,URI,KOTESHWR,AURY_RF,UNCHAHAR4,KISHANGANGA,SALAL,PARBATI3,RIHAND3,AURY_GF,DADRT2,UNCHAHAR3,DADRI_CRF,KOLDAM,TEHRI,ANTA_GF,RIHAND2,AURY_LF,RIHAND1,KHSTPP-I,TALA,SASAN,FSTPP I & II,BRBCL,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,20.994509,42.154524,0.000000,40.744549,24.167500,46.884784,18.174556,21.489741,106.428525,5.179665,30.870418,0.000000,33.671372,1.733680,33.984178,66.213651,48.492468,0.000000,139.774138,164.700319,0.000000,0.000000,57.204862,18.910972,4.109054,0.000000,0.759987,33.617959,20.059640,19.324623,1.440383,5.375272,49.425438,3.687350,123.138246,0.000000,662.688266,26.138583,0.000000,6.724464,20.027260,0.000000,117.434716,0.000000,50.286091,41.955263,0.000000,400.213800,11.767639,16.601352,133.857016,0,0,0,0,0

7,01:30-01:45,20.994509,42.154524,0.000000,40.744549,24.167500,46.884784,18.174556,21.489741,106.428525,5.179665,30.870418,0.000000,33.671372,1.733680,33.984178,66.213651,48.492468,0.000000,139.774138,164.700319,0.000000,0.000000,57.204862,18.910972,4.109054,0.000000,0.759987,33.617959,20.059640,19.324623,1.440383,5.375272,49.425438,3.687350,123.138246,0.000000,662.688266,26.138583,0.000000,6.724464,10.013630,0.000000,117.434716,0.000000,50.286091,41.955263,0.000000,400.213800,11.767639,15.093284,133.857016,0,0,0,0,0

8,01:45-02:00,20.994509,42.154524,0.000000,40.744549,24.167500,46.884784,18.174556,21.489741,106.428525,5.179665,30.870418,0.000000,33.671372,1.733680,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,18.910972,4.109054,0.000000,0.759987,33.617959,20.059640,19.324623,1.440383,5.375272,76.732992,3.687350,123.138246,0.000000,592.676133,26.138583,0.000000,6.724464,0.000000,0.000000,117.434716,0.000000,50.286091,41.955263,0.000000,400.213800,11.767639,14.674667,133.857016,0,0,0,0,0

9,02:00-02:15,20.994509,42.154524,0.000000,40.744549,4.887456,46.884784,18.174556,21.489741,106.428525,5.179665,11.567461,0.000000,33.671372,1.733680,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,4.109054,0.000000,0.759987,33.617959,20.059640,0.000000,1.440383,5.375272,76.732992,3.687350,123.138246,0.000000,623.066281,26.138583,0.000000,6.724464,0.000000,0.000000,117.434716,0.000000,56.825236,41.954780,0.000000,400.213800,12.357809,13.751513,133.857016,0,0,0,0,0

10,02:15-02:30,20.994509,43.411234,0.000000,40.744549,0.000000,46.884784,18.174556,21.876421,106.428525,5.179665,0.000000,0.000000,33.671372,1.733680,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,4.109054,0.000000,0.759987,33.617959,20.059640,0.000000,2.987103,5.375272,76.732992,3.687350,123.138246,0.000000,608.565781,26.718603,0.000000,6.724464,0.000000,0.000000,117.434716,0.000000,56.825236,41.954780,0.000000,400.213800,12.357809,12.969544,133.857016,0,0,0,0,0

11,02:30-02:45,20.994509,43.411234,0.000000,40.744549,0.000000,46.884784,18.174556,21.876421,106.428525,5.179665,0.000000,0.000000,33.671372,1.733680,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,4.109054,0.000000,0.759987,33.617959,20.059640,0.000000,2.987103,5.375272,49.425438,3.687350,123.138246,0.000000,595.031981,26.718603,0.000000,4.482977,0.000000,0.000000,117.434716,0.000000,56.825236,41.954780,0.000000,400.213800,12.357809,13.816963,133.857016,0,0,0,0,0

12,02:45-03:00,20.994509,43.411234,0.000000,40.744549,0.000000,46.884784,18.174556,19.418973,106.428525,5.179665,0.000000,0.000000,33.671372,1.733680,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,4.109054,0.000000,0.759987,33.617959,20.059640,0.000000,2.987103,5.375272,49.425438,3.687350,123.138246,0.000000,595.031981,24.104084,0.000000,4.482977,0.000000,0.000000,117.434716,0.000000,56.825236,41.954780,0.000000,400.213800,12.357809,14.628479,133.857016,0,0,0,0,0

13,03:00-03:15,20.994509,43.411234,0.000000,40.744549,0.000000,46.884784,18.174556,19.418973,106.428525,5.179665,0.000000,0.000000,33.671372,1.733680,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,4.109054,0.000000,0.759987,33.617959,20.059640,0.000000,2.987103,5.375272,49.425438,3.687350,123.138246,0.000000,595.031981,24.104084,0.000000,4.482977,0.000000,0.000000,117.434716,0.000000,56.825236,41.954780,0.000000,400.213800,11.681119,15.728520,133.857016,0,0,0,0,0

14,03:15-03:30,20.994509,37.836928,0.000000,40.744549,0.000000,46.884784,18.174556,19.418973,106.428525,5.179665,0.000000,0.000000,33.671372,1.733680,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,4.109054,0.000000,0.759987,33.617959,20.059640,0.000000,2.987103,5.375272,49.425438,3.687350,123.138246,0.000000,595.031981,24.104084,0.000000,4.482977,0.000000,0.000000,117.434716,0.000000,56.825236,41.954780,0.000000,400.213800,12.357809,14.520775,133.857016,0,0,0,0,0

15,03:30-03:45,20.994509,37.836928,0.000000,40.744549,0.000000,46.884784,18.174556,19.418973,106.428525,5.179665,0.000000,0.000000,33.671372,1.733680,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,4.109054,0.000000,0.759987,33.617959,20.059640,0.000000,2.987103,5.375272,62.905102,3.687350,123.138246,0.000000,563.836669,24.104084,0.000000,4.482977,0.000000,0.000000,117.434716,0.000000,56.825236,41.954780,0.000000,400.213800,12.357809,15.183744,133.857016,0,0,0,0,0

16,03:45-04:00,20.994509,37.836928,0.000000,40.744549,0.000000,46.884784,18.174556,19.418973,106.428525,5.179665,0.000000,0.000000,33.671372,1.733680,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,4.109054,0.000000,0.759987,33.617959,20.059640,0.000000,2.987103,5.375272,62.905102,3.687350,123.138246,0.000000,563.836669,24.104084,0.000000,4.482977,0.000000,0.000000,117.434716,0.000000,56.825236,41.954780,0.000000,400.213800,12.357809,16.975595,133.857016,0,0,0,0,0

17,04:00-04:15,20.994509,37.836928,0.000000,40.744549,0.000000,46.884784,18.174556,19.418973,106.428525,5.179665,0.000000,0.000000,33.671372,1.733680,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,4.109054,0.000000,0.759987,33.617959,9.472608,0.000000,2.987103,5.375272,62.905102,3.687350,123.138246,0.000000,515.501669,24.104084,0.000000,4.482977,0.000000,0.000000,117.434716,0.000000,56.825236,41.954780,0.000000,400.213800,12.357809,15.516640,133.857016,0,0,0,0,0

18,04:15-04:30,19.308863,37.836928,0.000000,40.744549,0.000000,46.884784,18.174556,19.418973,118.493297,5.179665,0.000000,0.000000,33.671372,1.733680,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,4.570578,0.000000,0.759987,33.617959,9.472608,0.000000,2.987103,5.375272,62.905102,3.687350,123.138246,0.000000,467.166669,24.104084,0.000000,4.482977,0.000000,0.000000,117.434716,0.000000,56.825236,41.954780,0.000000,400.213800,12.357809,17.989311,133.857016,0,0,0,0,0

19,04:30-04:45,20.994509,37.836928,0.000000,40.744549,0.000000,46.884784,18.174556,19.418973,118.493297,5.179665,0.000000,0.000000,33.671372,1.733680,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,4.570578,0.000000,0.759987,33.617959,9.472608,0.000000,2.987103,5.375272,62.905102,3.687350,123.138246,0.000000,418.831669,24.104084,0.000000,4.482977,0.000000,0.000000,117.434716,0.000000,56.825236,41.954780,0.000000,400.213800,12.357809,19.334006,133.857016,0,0,0,0,0

20,04:45-05:00,20.994509,37.836928,0.000000,27.163033,0.000000,46.884784,18.174556,19.418973,118.493297,5.179665,0.000000,0.000000,33.671372,1.733680,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,4.570578,0.000000,0.759987,33.617959,9.472608,0.000000,2.987103,5.375272,62.905102,3.687350,123.138246,0.000000,375.330169,24.104084,0.000000,4.482977,0.000000,0.000000,117.434716,0.000000,56.825236,41.954780,0.000000,400.213800,12.357809,19.334006,133.857016,0,0,0,0,0

21,05:00-05:15,20.994509,37.836928,0.000000,27.163033,0.000000,46.884784,18.174556,19.418973,118.493297,5.179665,0.000000,0.000000,33.671372,1.733680,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,4.570578,0.000000,0.759987,33.617959,9.472608,0.000000,2.987103,5.375272,62.905102,3.687350,123.138246,0.000000,375.330169,24.104084,0.000000,4.482977,0.000000,0.000000,117.434716,0.000000,56.825236,41.954780,0.000000,400.213800,12.357809,19.334006,133.857016,0,0,0,0,0

22,05:15-05:30,20.994509,37.836928,0.000000,27.163033,0.000000,46.884784,18.174556,19.418973,118.493297,5.179665,0.000000,0.000000,33.671372,1.733680,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,4.570578,0.000000,0.759987,33.617959,9.472608,0.000000,2.987103,5.375272,62.905102,3.687350,123.138246,0.000000,375.330169,24.104084,0.000000,4.482977,0.000000,0.000000,117.434716,0.000000,56.825236,41.954780,0.000000,400.213800,12.357809,19.334006,133.857016,0,0,0,0,0

23,05:30-05:45,20.994509,43.411234,0.000000,27.163033,0.000000,46.884784,18.174556,19.418973,118.493297,5.179665,0.000000,0.000000,33.671372,1.733680,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,4.570578,0.000000,0.759987,33.617959,9.472608,0.000000,2.987103,5.375272,62.905102,3.687350,123.138246,0.000000,371.253981,24.104084,0.000000,4.482977,0.000000,0.000000,117.434716,0.000000,56.825236,41.954780,0.000000,400.213800,12.357809,19.334006,133.857016,0,0,0,0,0

24,05:45-06:00,20.994509,43.411234,0.000000,27.163033,0.000000,46.884784,18.174556,19.418973,118.493297,5.179665,0.000000,0.000000,33.671372,1.733680,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,12.607315,4.570578,0.000000,0.759987,33.617959,9.472608,0.000000,2.987103,5.375272,62.905102,3.687350,123.138246,0.000000,371.253981,22.436509,0.000000,4.482977,0.000000,0.000000,117.434716,0.000000,56.825236,41.954780,0.000000,400.213800,12.357809,19.334006,133.857016,0,0,0,0,0

25,06:00-06:15,20.994509,38.415909,0.000000,27.163033,0.000000,46.884784,17.260922,17.487038,118.493297,5.179665,0.000000,0.000000,33.671372,1.733680,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,18.910972,4.570578,0.000000,0.759987,33.617959,9.472608,0.000000,2.704163,5.375272,62.905102,5.899758,123.138246,0.000000,371.253981,19.714046,0.000000,4.482977,0.000000,0.000000,117.434716,0.000000,56.825236,41.954780,0.000000,400.213800,12.357809,19.334006,133.857016,0,0,0,0,0

26,06:15-06:30,20.994509,34.889073,0.000000,27.163033,0.000000,46.884784,10.730591,15.582624,118.493297,5.179665,0.000000,0.000000,33.671372,1.733680,33.984178,66.213651,48.492468,0.000000,139.774138,173.860995,0.000000,0.000000,57.204862,18.910972,4.570578,0.000000,0.759987,33.617959,9.472608,0.000000,2.531304,5.375272,62.905102,10.324577,123.138246,0.000000,371.253981,19.090295,0.000000,4.482977,0.000000,0.000000,117.434716,0.000000,56.825236,41.954780,0.000000,400.213800,12.357809,19.334006,133.857016,0,0,0,0,0

27,06:30-06:45,20.994509,29.311794,0.000000,27.163033,0.000000,46.884784,10.730591,12.666863,118.493297,5.179665,0.000000,0.000000,33.671372,1.733680,33.984178,66.213651,48.492468,0.000000,126.142073,173.860995,0.000000,0.000000,57.204862,18.910972,4.570578,0.000000,0.759987,33.617959,9.472608,0.000000,2.531304,5.375272,62.905102,56.832373,90.606761,0.000000,371.253981,15.614235,0.000000,4.482977,0.000000,0.000000,94.136763,0.000000,50.200731,34.161921,0.000000,400.213800,11.068715,19.334006,109.869322,0,0,0,0,0

28,06:45-07:00,20.994509,23.877490,0.000000,27.163033,0.000000,46.884784,0.000000,12.666863,118.493297,5.179665,0.000000,0.000000,33.671372,1.733680,33.984178,66.213651,48.492468,0.000000,126.142073,173.860995,0.000000,0.000000,57.204862,18.910972,4.570578,0.000000,0.759987,33.617959,9.472608,0.000000,2.531304,5.375272,62.905102,56.832373,90.606761,0.000000,371.253981,15.614235,0.000000,4.482977,0.000000,0.000000,94.136763,0.000000,50.200731,34.161921,0.000000,400.213800,11.068715,19.334006,109.869322,0,0,0,0,0

29,07:00-07:15,20.994509,23.877490,0.000000,27.163033,0.000000,46.884784,0.000000,12.666863,118.493297,5.179665,0.000000,0.000000,33.671372,1.733680,33.984178,66.213651,48.492468,0.000000,126.142073,173.860995,0.000000,0.000000,57.204862,18.910972,4.570578,0.000000,0.759987,33.617959,9.472608,0.000000,2.531304,5.375272,49.425438,56.832373,90.606761,0.000000,371.253981,15.614235,0.000000,4.482977,0.000000,0.000000,94.136763,0.000000,50.200731,29.305607,0.000000,400.213800,11.068715,19.334006,93.269729,0,0,0,0,0

30,07:15-07:30,20.994509,23.877490,0.000000,27.163033,0.000000,46.884784,0.000000,12.666863,118.493297,5.179665,0.000000,0.000000,33.671372,1.733680,33.984178,66.213651,48.492468,0.000000,126.142073,173.860995,0.000000,0.000000,57.204862,18.910972,4.570578,0.000000,0.759987,39.487762,9.472608,0.000000,2.531304,5.375272,49.425438,56.832373,90.606761,0.000000,371.253981,15.614235,0.000000,4.482977,0.000000,0.000000,94.136763,0.000000,50.200731,29.305607,0.000000,400.213800,11.068715,19.334006,93.269729,0,0,0,0,0

31,07:30-07:45,20.994509,23.877490,0.000000,27.163033,0.000000,46.884784,0.000000,12.666863,118.493297,5.179665,0.000000,0.000000,33.671372,1.733680,33.984178,66.213651,48.492468,0.000000,126.142073,173.860995,0.000000,0.000000,57.204862,18.910972,4.570578,0.000000,0.759987,39.487762,9.472608,0.000000,2.531304,5.375272,49.425438,56.832373,90.606761,0.000000,371.253981,15.614235,0.000000,4.482977,0.000000,0.000000,94.136763,0.000000,50.200731,29.305607,0.000000,400.213800,11.068715,19.334006,93.269729,0,0,0,0,0

32,07:45:08:00,20.994509,23.877490,0.000000,27.163033,0.000000,46.884784,0.000000,12.666863,118.493297,5.179665,0.000000,0.000000,33.671372,1.733680,33.984178,66.213651,48.492468,0.000000,126.142073,173.860995,0.000000,0.000000,57.204862,18.910972,4.570578,0.000000,0.759987,39.487762,9.472608,0.000000,2.531304,5.375272,49.425438,56.832373,90.606761,0.000000,371.253981,15.614235,0.000000,2.241488,0.000000,0.000000,94.136763,0.000000,50.200731,29.305607,0.000000,400.213800,11.068715,19.334006,93.269729,0,0,0,0,0

33,08:00-08:15,20.994509,23.877490,0.000000,27.163033,0.000000,46.884784,0.000000,12.666863,118.493297,5.179665,0.000000,0.000000,33.671372,0.495337,33.984178,66.213651,48.492468,0.000000,126.142073,173.860995,0.000000,0.000000,57.204862,18.910972,4.570578,0.000000,0.759987,33.617959,9.472608,0.000000,2.531304,5.375272,49.425438,8.849638,90.606761,0.000000,371.253981,15.614235,0.000000,2.241488,0.000000,0.000000,94.136763,0.000000,50.200731,29.305607,0.000000,400.213800,11.068715,19.334006,93.269729,0,0,0,0,0

34,08:15-08:30,20.994509,23.877490,0.000000,12.677304,0.000000,46.884784,0.000000,12.666863,118.493297,5.179665,0.000000,0.000000,33.671372,0.495337,33.984178,66.213651,48.492468,0.000000,126.142073,173.860995,0.000000,0.000000,57.204862,18.910972,4.570578,0.000000,0.759987,33.617959,9.472608,0.000000,2.531304,5.375272,49.425438,3.687350,90.606761,0.000000,371.253981,15.614235,0.000000,0.000000,0.000000,0.000000,94.136763,0.000000,50.200731,29.305607,0.000000,400.213800,11.068715,19.334006,93.269729,0,0,0,0,0

35,08:30-08:45,20.994509,23.877490,0.000000,0.000000,0.000000,46.884784,0.000000,12.666863,118.493297,5.179665,0.000000,0.000000,33.671372,0.495337,33.984178,66.213651,48.492468,0.000000,126.142073,173.860995,0.000000,0.000000,57.204862,18.910972,4.570578,0.000000,0.759987,33.617959,9.472608,0.000000,2.531304,5.375272,49.425438,3.687350,90.606761,0.000000,371.253981,15.614235,0.000000,0.000000,0.000000,0.000000,94.136763,0.000000,50.200731,29.305607,0.000000,400.213800,11.068715,19.334006,93.269729,0,0,0,0,0

36,08:45:09:00,20.994509,23.877490,0.000000,0.000000,0.000000,46.884784,0.000000,12.666863,118.493297,5.179665,0.000000,0.000000,33.671372,0.495337,33.984178,66.213651,48.492468,0.000000,126.142073,173.860995,0.000000,0.000000,57.204862,18.910972,4.570578,0.000000,0.759987,33.617959,9.472608,0.000000,2.531304,5.375272,49.425438,3.687350,90.606761,0.000000,371.253981,15.614235,0.000000,0.000000,0.000000,0.000000,94.136763,0.000000,50.200731,29.305607,0.000000,400.213800,11.068715,19.334006,93.269729,0,0,0,0,0

37,09:00:09:15,10.497254,23.877490,0.000000,0.000000,0.000000,46.884784,0.000000,12.666863,118.493297,5.179665,0.000000,0.000000,33.671372,0.619171,33.984178,66.213651,48.492468,0.000000,126.142073,173.860995,0.000000,0.000000,57.204862,18.910972,4.570578,0.000000,0.759987,33.617959,9.472608,0.000000,2.531304,5.375272,49.425438,3.687350,90.606761,0.000000,371.253981,15.614235,0.000000,0.000000,0.000000,0.000000,94.136763,0.000000,50.200731,29.305607,0.000000,400.213800,11.068715,19.334006,93.269729,0,0,0,0,0

38,09:15-09:30,10.497254,23.877490,0.000000,0.000000,0.000000,46.884784,0.000000,12.666863,118.493297,5.179665,0.000000,0.000000,33.671372,0.619171,33.984178,66.213651,48.492468,0.000000,126.142073,173.860995,0.000000,0.000000,57.204862,18.910972,4.570578,0.000000,0.759987,33.617959,9.472608,0.000000,2.531304,5.375272,49.425438,3.687350,90.606761,0.000000,371.253981,15.614235,0.000000,0.000000,0.000000,0.000000,94.136763,0.000000,50.200731,29.305607,0.000000,400.213800,11.068715,19.334006,93.269729,0,0,0,0,0

39,09:30-09:45,10.497254,23.877490,0.000000,0.000000,0.000000,46.884784,0.000000,12.666863,118.493297,5.179665,0.000000,0.000000,33.671372,0.619171,33.984178,66.213651,48.492468,0.000000,126.142073,173.860995,0.000000,0.000000,57.204862,18.910972,4.570578,0.000000,0.759987,33.617959,9.472608,0.000000,2.531304,5.375272,49.425438,0.000000,90.606761,0.000000,371.253981,15.614235,0.000000,0.000000,0.000000,0.000000,94.136763,0.000000,50.200731,29.305607,0.000000,400.213800,11.068715,19.334006,93.269729,0,0,0,0,0

40,09:45-10:00,10.497254,23.877490,0.000000,0.000000,0.000000,46.884784,0.000000,12.666863,118.493297,5.179665,0.000000,0.000000,33.671372,0.619171,33.984178,66.213651,48.492468,0.000000,126.142073,173.860995,0.000000,0.000000,57.204862,18.910972,4.570578,0.000000,0.759987,33.617959,9.472608,0.000000,2.531304,5.375272,49.425438,0.000000,90.606761,0.000000,371.253981,15.614235,0.000000,0.000000,0.000000,0.000000,94.136763,0.000000,50.200731,29.305607,0.000000,400.213800,11.068715,19.334006,93.269729,0,0,0,0,0

41,10:00-10:15,10.497254,23.877490,0.000000,0.000000,0.000000,46.884784,0.000000,12.666863,106.428525,5.179665,0.000000,0.000000,33.671372,0.619171,33.984178,66.213651,48.492468,0.000000,126.142073,173.860995,0.000000,0.000000,57.204862,12.607315,4.109054,0.000000,0.759987,39.487762,0.000000,0.000000,2.531304,5.375272,49.425438,0.000000,90.606761,0.000000,375.330169,15.614235,0.000000,0.000000,0.000000,0.000000,94.136763,0.000000,50.200731,29.305607,0.000000,400.213800,11.068715,18.686366,93.269729,0,0,0,0,0

42,10:15-10:30,10.497254,23.877490,0.000000,0.000000,0.000000,46.884784,0.000000,12.666863,106.428525,5.179665,0.000000,0.000000,33.671372,0.619171,33.984178,66.213651,48.492468,0.000000,126.142073,173.860995,0.000000,0.000000,57.204862,12.607315,4.109054,0.000000,0.759987,39.487762,0.000000,0.000000,2.531304,5.375272,49.425438,0.000000,90.606761,0.000000,375.330169,15.614235,0.000000,0.000000,0.000000,0.000000,94.136763,0.000000,50.200731,29.305607,0.000000,400.213800,11.068715,19.334006,93.269729,0,0,0,0,0

43,10:30-10:45,10.497254,23.877490,0.000000,0.000000,0.000000,46.884784,0.000000,12.666863,106.428525,5.179665,0.000000,0.000000,33.671372,0.619171,33.984178,66.213651,48.492468,0.000000,126.142073,173.860995,0.000000,0.000000,57.204862,12.607315,4.109054,0.000000,0.759987,39.487762,0.000000,0.000000,2.531304,5.375272,49.425438,0.000000,90.606761,0.000000,375.330169,15.614235,0.000000,0.000000,0.000000,0.000000,94.136763,0.000000,50.200731,34.161921,0.000000,400.213800,10.720703,19.334006,109.869322,0,0,0,0,0

44,10:45-11:00,10.497254,23.877490,0.000000,0.000000,0.000000,46.884784,0.000000,12.666863,106.428525,5.179665,0.000000,0.000000,33.671372,0.619171,33.984178,66.213651,48.492468,0.000000,126.142073,173.860995,0.000000,0.000000,57.204862,12.607315,4.109054,0.000000,0.759987,33.617959,0.000000,0.000000,2.531304,5.375272,49.425438,0.000000,90.606761,0.000000,375.330169,15.614235,0.000000,0.000000,0.000000,0.000000,94.136763,0.000000,50.200731,34.161921,0.000000,400.213800,10.720703,17.888766,109.869322,0,0,0,0,0

45,11:00-11:15,10.497254,23.877490,0.000000,0.000000,0.000000,46.884784,0.000000,12.666863,106.428525,5.179665,0.000000,0.000000,22.424960,9.906742,33.984178,66.213651,48.492468,0.000000,126.142073,173.860995,0.000000,0.000000,57.204862,12.607315,4.109054,0.000000,0.759987,33.617959,0.000000,0.000000,2.531304,5.375272,37.069078,0.000000,90.606761,0.000000,375.330169,15.614235,0.000000,0.000000,0.000000,0.000000,94.136763,0.000000,50.200731,34.161921,0.000000,400.213800,10.720703,19.334006,109.869322,0,0,0,0,0

46,11:15-11:30,10.497254,23.877490,0.000000,0.000000,0.000000,46.884784,0.000000,12.666863,106.428525,5.179665,0.000000,0.000000,22.424960,9.906742,33.984178,66.213651,48.492468,0.000000,126.142073,173.860995,0.000000,0.000000,57.204862,12.607315,4.109054,0.000000,0.759987,33.617959,0.000000,0.000000,2.531304,5.375272,37.069078,0.000000,90.606761,0.000000,375.330169,15.614235,0.000000,0.000000,0.000000,0.000000,94.136763,0.000000,50.200731,34.161921,0.000000,400.213800,10.720703,19.334006,109.869322,0,0,0,0,0

47,11:30-11:45,10.497254,23.877490,0.000000,0.000000,0.000000,46.884784,0.000000,12.164179,106.428525,4.058879,0.000000,0.000000,22.424960,9.906742,33.984178,66.213651,48.492468,0.000000,126.142073,173.860995,0.000000,0.000000,57.204862,12.607315,4.109054,0.000000,0.759987,33.617959,0.000000,0.000000,2.347631,5.375272,37.069078,0.000000,90.606761,0.000000,372.188394,15.324225,0.000000,0.000000,0.000000,0.000000,94.136763,0.000000,50.200731,33.659237,0.000000,400.213800,8.464812,19.334006,107.404237,0,0,0,0,0

