Block,Time,AURY_CRF,CHAMERA1,CHAMERA3,JHAJJAR,UNCHAHAR2,CHAMERA2,TANDA2,ANTA_RF,RAMPUR,AURY_LF,BSIUL,DHAULIGNGA,DADRI_RF,ANTA_CRF,DADRT2,RAPPB,URI2,RIHAND2,UNCHAHAR4,DADRI_GF,ANTA_LF,DADRI_LF,AURY_RF,RIHAND1,SALAL,RAPPC,SINGRAULI,KISHANGANGA,ANTA_GF,URI,DADRI_CRF,TANAKPUR,SEWA2,RIHAND3,DULHASTI,UNCHAHAR3,SINGRAULI_HYDRO,TEHRI,NJPC,UNCHAHAR1,PARBATI3,AURY_GF,KOLDAM,KOTESHWR,NAPP,BRBCL,KUDGI,TALA,FSTPP I & II,KHSTPP-II,KHSTPP-I,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,41.183964,28.397762,358.573695,40.923403,38.143070,0.000000,0.000000,0.000000,0.000000,6.327039,35.325627,0.000000,0.000000,293.114748,0.000000,31.687208,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,82.003200,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,8.038403,10.192075,119.386794,0.000000,15.919929,0.960341,20.435587,147.648759,12.511584,6.144771,0.000000,0.000000,5.711306,27.838274,11.140233,49.16,26.963622,17.512453,94.937436,40.433848,331.252875,0,0,0,0,0

7,01:30-01:45,0.000000,41.183964,28.397762,345.363109,40.923403,38.143070,0.000000,0.000000,0.000000,0.000000,12.654077,35.325627,0.000000,0.000000,293.114748,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,82.003200,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,8.038403,10.192075,119.386794,0.000000,15.919929,0.960341,20.435587,147.648759,12.511584,6.144771,0.000000,0.000000,5.711306,27.838274,11.140233,49.16,26.963622,17.512453,94.937436,40.433848,331.252875,0,0,0,0,0

8,01:45-02:00,0.000000,41.183964,28.397762,346.239722,40.923403,38.143070,0.000000,0.000000,0.000000,0.000000,12.654077,35.325627,0.000000,0.000000,293.114748,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,82.003200,49.003704,134.489874,0.000000,0.000000,50.092675,0.000000,8.038403,5.662264,119.386794,0.000000,15.919929,0.960341,20.435587,147.648759,12.511584,6.144771,0.000000,0.000000,5.711306,27.838274,11.140233,49.16,26.963622,17.512453,94.937436,40.433848,331.252875,0,0,0,0,0

9,02:00-02:15,0.000000,41.183964,28.397762,346.131493,40.923403,38.143070,0.000000,0.000000,0.000000,0.000000,12.654077,35.325627,0.000000,0.000000,293.114748,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,82.003200,49.003704,134.489874,0.000000,0.000000,50.092675,0.000000,8.038403,5.096038,119.386794,0.000000,15.823389,0.960341,10.217794,147.648759,12.444006,6.144771,0.000000,0.000000,5.711306,27.838274,11.140233,45.60,26.963622,17.360306,94.937436,40.430952,329.080725,0,0,0,0,0

10,02:15-02:30,0.000000,41.183964,28.397762,346.131493,40.923403,38.143070,0.000000,0.000000,0.000000,0.000000,12.654077,35.325627,0.000000,0.000000,293.114748,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,82.003200,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,8.038403,5.096038,119.386794,0.000000,15.823389,0.960341,10.217794,147.648759,12.444006,6.144771,0.000000,0.000000,5.711306,27.838274,11.140233,45.60,26.963622,17.360306,94.937436,40.430952,329.080725,0,0,0,0,0

11,02:30-02:45,0.000000,41.183964,28.397762,344.086607,40.923403,38.143070,0.000000,0.000000,0.000000,0.000000,12.654077,35.325627,0.000000,0.000000,237.071311,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,82.003200,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,8.038403,5.096038,119.386794,0.000000,15.823389,0.960341,10.217794,147.648759,12.444006,18.434313,0.000000,0.000000,5.711306,27.838274,11.140233,47.28,26.963622,17.360306,94.937436,40.430952,329.080725,0,0,0,0,0

12,02:45-03:00,0.000000,41.183964,28.397762,344.086607,40.923403,38.143070,0.000000,0.000000,0.000000,0.000000,12.654077,35.325627,0.000000,0.000000,186.920748,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,82.003200,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,8.038403,5.096038,119.386794,0.000000,15.823389,0.960341,10.217794,147.648759,12.444006,18.434313,0.000000,0.000000,5.711306,27.838274,11.140233,47.28,26.963622,17.360306,94.937436,40.430952,329.080725,0,0,0,0,0

13,03:00-03:15,0.000000,41.183964,28.397762,343.664653,34.390444,38.143070,0.000000,0.000000,0.000000,0.000000,12.654077,35.325627,0.000000,0.000000,179.846780,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,78.525636,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,8.038403,5.096038,119.386794,0.000000,13.676386,0.960341,10.217794,147.648759,11.473577,18.434313,0.000000,0.000000,5.711306,27.838274,11.140233,47.28,26.963622,13.064276,94.937436,34.988510,329.080725,0,0,0,0,0

14,03:15-03:30,0.000000,41.183964,28.397762,343.664653,34.390444,38.143070,0.000000,0.000000,0.000000,0.000000,12.654077,35.325627,0.000000,0.000000,179.858312,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,78.525636,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,8.038403,5.096038,119.386794,0.000000,13.676386,0.960341,10.217794,147.648759,11.473577,18.434313,0.000000,0.000000,5.711306,27.838274,11.140233,47.28,26.963622,13.064276,94.937436,34.988510,329.080725,0,0,0,0,0

15,03:30-03:45,0.000000,41.183964,28.397762,343.664653,34.390444,38.143070,0.000000,0.000000,0.000000,0.000000,12.654077,35.325627,0.000000,0.000000,179.843898,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,78.525636,49.003704,134.489874,0.000000,0.000000,50.092675,0.000000,7.420064,5.096038,119.386794,0.000000,13.676386,0.960341,10.217794,147.648759,11.473577,18.434313,0.000000,0.000000,5.711306,27.838274,11.140233,43.11,26.963622,13.064276,94.937436,34.988510,329.080725,0,0,0,0,0

16,03:45-04:00,0.000000,41.183964,28.397762,343.664653,26.070917,38.143070,0.000000,0.000000,0.000000,0.000000,12.654077,35.325627,0.000000,0.000000,179.858312,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,78.525636,49.003704,134.489874,0.000000,0.000000,50.092675,0.000000,7.420064,5.096038,119.386794,0.000000,13.676386,0.960341,10.217794,147.648759,11.473577,18.434313,0.000000,0.000000,5.711306,27.838274,11.140233,43.11,26.963622,13.064276,94.937436,22.058232,329.080725,0,0,0,0,0

17,04:00-04:15,0.000000,41.183964,28.397762,345.381204,26.070917,38.143070,0.000000,0.000000,0.000000,0.000000,12.654077,35.325627,0.000000,0.000000,179.843898,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,78.525636,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,5.096038,119.386794,0.000000,13.676386,0.960341,0.000000,147.648759,11.473577,18.434313,0.000000,0.000000,5.711306,27.838274,11.140233,38.62,26.963622,13.064276,94.937436,22.058232,329.080725,0,0,0,0,0

18,04:15-04:30,0.000000,41.183964,28.397762,345.381204,26.070917,38.143070,0.000000,0.000000,0.000000,0.000000,12.654077,35.325627,0.000000,0.000000,179.858312,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,78.525636,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,5.096038,119.386794,0.000000,13.676386,0.960341,0.000000,147.648759,11.473577,18.434313,0.000000,0.000000,5.711306,27.838274,11.140233,38.62,26.963622,13.064276,94.937436,22.058232,329.080725,0,0,0,0,0

19,04:30-04:45,0.000000,41.183964,28.397762,345.381204,26.070917,38.143070,0.000000,0.000000,0.000000,0.000000,12.654077,35.325627,0.000000,0.000000,179.843898,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,78.525636,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,5.096038,119.386794,0.000000,13.676386,0.960341,0.000000,147.648759,11.473577,18.434313,0.000000,0.000000,5.711306,27.838274,11.140233,38.62,26.963622,13.064276,94.937436,22.238858,329.080725,0,0,0,0,0

20,04:45-05:00,0.000000,41.183964,28.397762,345.381204,32.603875,38.143070,0.000000,0.000000,0.000000,0.000000,12.654077,35.325627,0.000000,0.000000,179.858312,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,78.525636,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,5.096038,119.386794,0.000000,13.676386,0.960341,0.000000,147.648759,11.473577,18.434313,0.000000,0.000000,5.711306,27.838274,11.140233,38.62,26.963622,17.512453,94.937436,27.681300,329.080725,0,0,0,0,0

21,05:00-05:15,0.000000,41.183964,28.397762,345.381204,22.262562,38.143070,0.000000,0.000000,0.000000,0.000000,12.654077,35.325627,0.000000,0.000000,179.843898,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,78.525636,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,5.096038,119.386794,0.000000,13.676386,0.960341,0.000000,147.648759,11.473577,22.121176,0.000000,0.000000,5.711306,27.838274,11.140233,33.79,26.963622,13.682614,67.721941,17.027242,329.080725,0,0,0,0,0

22,05:15-05:30,0.000000,41.183964,28.397762,345.381204,22.262562,38.143070,0.000000,0.000000,0.000000,0.000000,12.654077,35.325627,0.000000,0.000000,179.858312,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,78.525636,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,5.096038,119.386794,0.000000,13.676386,0.960341,0.000000,147.648759,11.473577,63.138751,0.000000,0.000000,5.711306,27.838274,11.140233,33.79,26.963622,13.682614,67.721941,17.027242,329.080725,0,0,0,0,0

23,05:30-05:45,0.000000,41.183964,28.397762,345.047974,22.326253,38.143070,0.000000,0.000000,0.000000,0.000000,12.654077,35.325627,0.000000,0.000000,179.755029,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,78.525636,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,5.096038,119.386794,0.000000,13.671980,0.960341,0.000000,147.648759,11.472721,63.138751,0.000000,0.000000,5.711306,27.838274,11.140233,33.79,26.963622,10.240577,51.449425,17.027242,329.080725,0,0,0,0,0

24,05:45-06:00,0.000000,41.183964,28.397762,345.047974,22.326253,38.143070,0.000000,0.000000,0.000000,0.000000,12.654077,35.325627,0.000000,0.000000,179.769490,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,78.525636,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,5.096038,119.386794,0.000000,13.671980,0.960341,0.000000,147.648759,11.472721,63.138751,0.000000,0.000000,5.711306,27.838274,11.140233,33.79,26.963622,10.240577,50.179947,17.027242,329.080725,0,0,0,0,0

25,06:00-06:15,0.000000,41.183964,28.397762,364.921200,22.326253,38.143070,0.000000,0.000000,0.000000,0.000000,12.654077,35.325627,0.000000,0.000000,179.755029,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,78.525636,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,5.096038,119.386794,0.000000,13.951854,0.960341,0.000000,147.648759,11.799312,63.138751,0.000000,0.000000,5.711306,27.838274,11.140233,28.96,26.963622,14.070415,77.395442,17.027242,329.080725,0,0,0,0,0

26,06:15-06:30,0.000000,41.183964,28.397762,364.921200,22.326253,38.143070,0.000000,0.000000,0.000000,0.000000,12.654077,35.325627,0.000000,0.000000,179.769490,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,78.525636,49.003704,134.489874,0.000000,0.000000,50.092675,0.000000,7.420064,5.096038,119.386794,0.000000,13.951854,0.960341,0.000000,147.648759,11.799312,63.138751,0.000000,0.000000,5.711306,27.838274,11.140233,28.96,26.963622,14.070415,77.395442,17.027242,329.080725,0,0,0,0,0

27,06:30-06:45,0.000000,41.183964,28.397762,364.921200,22.326253,38.143070,0.000000,0.000000,0.000000,0.000000,12.654077,35.325627,0.000000,0.000000,179.843898,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,78.525636,49.003704,134.489874,0.000000,0.000000,50.092675,0.000000,7.420064,5.096038,119.386794,0.000000,13.952652,0.960341,0.000000,147.648759,11.799312,63.138751,0.000000,0.000000,5.711306,27.838274,11.140233,28.96,26.963622,14.070415,77.395442,17.027242,329.080725,0,0,0,0,0

28,06:45-07:00,0.000000,41.183964,28.397762,364.921200,22.326253,38.143070,0.000000,0.000000,0.000000,0.000000,12.654077,35.325627,0.000000,0.000000,179.858312,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,78.525636,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,5.096038,119.386794,0.000000,13.952652,0.960341,0.000000,147.648759,11.799312,18.434313,0.000000,0.000000,5.711306,27.838274,11.140233,28.96,26.963622,14.070415,77.395442,17.027242,329.080725,0,0,0,0,0

29,07:00-07:15,0.000000,41.183964,28.397762,364.921200,22.442153,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,35.325627,0.000000,0.000000,179.647304,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,78.525636,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,0.000000,119.386794,0.000000,13.915314,0.960341,0.000000,147.648759,11.799312,18.434313,0.000000,0.000000,5.711306,27.838274,11.140233,36.69,26.963622,14.070415,77.395442,17.027242,329.080725,0,0,0,0,0

30,07:15-07:30,0.000000,41.183964,28.397762,345.381204,22.442153,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,35.325627,0.000000,0.000000,179.661819,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,78.525636,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,0.000000,119.386794,0.000000,13.470671,0.960341,0.000000,147.648759,11.471689,18.434313,0.000000,0.000000,5.711306,27.838274,11.140233,44.41,26.963622,11.580338,55.144669,17.027242,329.080725,0,0,0,0,0

31,07:30-07:45,0.000000,41.183964,28.397762,345.381204,22.442153,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,35.325627,0.000000,0.000000,179.647304,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,78.525636,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,0.000000,119.386794,0.000000,13.470671,0.960341,0.000000,147.648759,11.471689,18.434313,0.000000,0.000000,5.711306,27.838274,11.140233,49.24,26.963622,10.240577,50.179947,17.027242,329.080725,0,0,0,0,0

32,07:45:08:00,0.000000,41.183964,28.397762,345.381204,22.442153,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,35.325627,0.000000,0.000000,179.661819,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,78.525636,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,0.000000,119.386794,0.000000,13.470671,0.960341,0.000000,147.648759,11.471689,18.434313,0.000000,0.000000,5.711306,27.838274,11.140233,55.03,26.963622,10.172999,47.911257,16.959664,329.080725,0,0,0,0,0

33,08:00-08:15,0.000000,41.183964,28.397762,345.381204,22.461218,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,35.325627,0.000000,0.000000,179.843898,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,78.525636,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,0.000000,119.386794,0.000000,13.676386,0.960341,0.000000,147.648759,11.473577,30.723855,0.000000,0.000000,7.615075,27.838274,11.140233,59.85,26.963622,10.172999,47.911257,16.959664,329.080725,0,0,0,0,0

34,08:15-08:30,0.000000,41.183964,28.397762,345.381204,22.461218,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,35.325627,0.000000,0.000000,179.858312,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,78.525636,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,0.000000,119.386794,0.000000,13.676386,0.960341,0.000000,147.648759,11.473577,30.723855,0.000000,0.000000,7.615075,27.838274,11.140233,65.65,26.963622,10.172999,47.911257,16.959664,329.080725,0,0,0,0,0

35,08:30-08:45,0.000000,41.183964,28.397762,345.381204,22.461218,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,35.325627,0.000000,0.000000,179.841015,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,78.525636,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,0.000000,119.386794,0.000000,13.676386,0.960341,0.000000,147.648759,11.473577,30.723855,0.000000,0.000000,7.615075,27.838274,11.140233,70.47,26.963622,10.172999,47.911257,16.959664,329.080725,0,0,0,0,0

36,08:45:09:00,0.000000,41.183964,28.397762,345.381204,22.461218,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,35.325627,0.000000,0.000000,179.855429,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,78.525636,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,0.000000,119.386794,0.000000,13.676386,0.960341,0.000000,147.648759,11.473577,30.723855,0.000000,0.000000,7.615075,27.838274,11.140233,74.34,26.963622,10.172999,47.911257,16.959664,329.080725,0,0,0,0,0

37,09:00:09:15,0.000000,41.183964,28.397762,345.381204,22.449504,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,35.325627,0.000000,0.000000,179.644401,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,78.525636,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,0.000000,119.386794,0.000000,13.519464,0.960341,0.000000,147.648759,11.491580,30.723855,0.000000,0.000000,7.615075,27.838274,11.140233,57.92,26.963622,10.172999,47.911257,16.959664,329.080725,0,0,0,0,0

38,09:15-09:30,0.000000,41.183964,28.397762,345.381204,22.450079,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,35.325627,0.000000,0.000000,179.658916,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,78.525636,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,0.000000,119.386794,0.000000,13.519464,0.960341,0.000000,147.648759,11.491580,30.723855,0.000000,0.000000,7.615075,27.838274,11.140233,62.75,26.963622,10.172999,47.911257,16.959664,329.080725,0,0,0,0,0

39,09:30-09:45,0.000000,41.183964,28.397762,346.156179,21.855905,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,35.325627,0.000000,0.000000,179.653111,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,78.525636,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,0.000000,119.386794,0.000000,13.519464,0.960341,0.000000,147.648759,11.491580,18.434313,0.000000,0.000000,7.615075,27.838274,11.140233,68.54,26.963622,7.364813,38.450760,11.517222,332.338950,0,0,0,0,0

40,09:45-10:00,0.000000,41.183964,28.397762,346.156179,21.855905,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,35.325627,0.000000,0.000000,179.667623,0.000000,30.793734,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,78.525636,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,0.000000,119.386794,0.000000,13.519464,0.960341,0.000000,147.648759,11.491580,18.434313,0.000000,0.000000,7.615075,27.838274,11.140233,72.40,26.963622,5.724822,35.381910,11.517222,332.338950,0,0,0,0,0

41,10:00-10:15,0.000000,41.183964,28.397762,346.156179,21.913823,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,35.325627,0.000000,0.000000,179.653111,0.000000,31.167746,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,78.525636,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,0.000000,119.386794,0.000000,13.519464,0.960341,0.000000,147.648759,11.491580,18.434313,0.000000,0.000000,7.615075,27.838274,11.140233,87.85,26.963622,5.724822,35.381910,11.517222,332.338950,0,0,0,0,0

42,10:15-10:30,0.000000,41.183964,28.397762,346.156179,21.913823,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,35.325627,0.000000,0.000000,179.667623,0.000000,31.167746,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,78.525636,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,0.000000,119.386794,0.000000,13.519464,0.960341,0.000000,147.648759,11.491580,18.434313,0.000000,0.000000,7.615075,27.838274,11.140233,87.85,26.963622,5.724822,35.381910,11.517222,332.338950,0,0,0,0,0

43,10:30-10:45,0.000000,41.183964,28.397762,346.156179,21.913823,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,35.325627,0.000000,0.000000,179.653111,0.000000,31.167746,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,78.525636,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,0.000000,119.386794,0.000000,13.519464,0.960341,0.000000,147.648759,11.491580,18.434313,0.000000,0.000000,7.615075,27.838274,13.556804,87.85,26.963622,5.724822,35.381910,11.517222,332.338950,0,0,0,0,0

44,10:45-11:00,0.000000,41.183964,28.397762,346.156179,21.913823,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,35.325627,0.000000,0.000000,179.667623,0.000000,31.167746,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,78.525636,49.003704,134.489874,0.000000,0.000000,50.092675,0.000000,7.420064,0.000000,119.386794,0.000000,13.519464,0.960341,0.000000,147.648759,11.491580,18.434313,0.000000,0.000000,7.615075,27.838274,13.792670,87.85,26.963622,5.724822,35.381910,11.517222,332.338950,0,0,0,0,0

45,11:00-11:15,0.000000,41.183964,28.397762,346.156179,21.909816,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,35.325627,0.000000,0.000000,179.653111,0.000000,31.167746,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,78.525636,49.003704,134.489874,0.000000,0.000000,50.092675,0.000000,7.420064,0.000000,119.386794,0.000000,13.519464,0.960341,0.000000,147.648759,11.491580,18.434313,0.000000,0.000000,7.615075,27.838274,13.792670,87.85,26.963622,4.759422,35.381910,11.517222,332.338950,0,0,0,0,0

46,11:15-11:30,0.000000,41.183964,28.397762,346.156179,21.909816,38.143070,0.000000,0.000000,0.000000,0.000000,18.981116,35.325627,0.000000,0.000000,179.667623,0.000000,31.167746,114.037875,0.000000,0.000000,0.000000,0.000000,0.000000,88.816800,78.525636,49.003704,134.489874,0.000000,0.000000,45.829469,0.000000,7.420064,0.000000,119.386794,0.000000,13.519464,0.960341,0.000000,147.648759,11.491580,18.434313,0.000000,0.000000,7.615075,27.838274,13.792670,87.85,26.963622,4.759422,35.381910,11.517222,332.338950,0,0,0,0,0

