Block,Time,NAPP,JHAJJAR,SINGRAULI_HYDRO,URI,AURY_CRF,DADRI_LF,AURY_GF,ANTA_GF,AURY_LF,DADRI_GF,RAMPUR,KISHANGANGA,CHAMERA2,DADRT2,UNCHAHAR1,BSIUL,DULHASTI,RAPPC,PARBATI3,SALAL,TANDA2,ANTA_LF,SINGRAULI,DHAULIGNGA,RAPPB,KOLDAM,ANTA_CRF,UNCHAHAR2,RIHAND3,UNCHAHAR4,NJPC,TANAKPUR,ANTA_RF,RIHAND1,SEWA2,URI2,KOTESHWR,CHAMERA3,AURY_RF,CHAMERA1,TEHRI,RIHAND2,DADRI_RF,DADRI_CRF,UNCHAHAR3,FSTPP I & II,TALA,SASAN,BRBCL,KHSTPP-I,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
12,02:45-03:00,21.620592,340.079920,0.700770,2.341363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,339.328000,6.304560,0.000000,0.000000,52.602588,0.000000,2.240336,0.000000,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,15.655360,119.213662,0.000000,0.000000,1.852326,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,0.000000,56.933840,0.000000,0.000000,11.702960,4.820000,0.000000,403.694280,14.461301,11.568000,50.465400,0,0,0,0,0

13,03:00-03:15,21.620592,340.079920,0.700770,2.341363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,344.148000,6.304560,0.000000,0.000000,52.602588,0.000000,53.768064,0.000000,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,12.262080,119.213662,0.000000,0.000000,1.852326,0.000000,74.228000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,0.000000,56.933840,0.000000,0.000000,10.430480,4.713960,0.000000,403.694280,14.461301,11.568000,50.465400,0,0,0,0,0

14,03:15-03:30,21.620592,340.079920,0.700770,3.192768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,344.148000,6.304560,0.000000,0.000000,52.602588,0.000000,53.768064,0.000000,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,12.262080,119.213662,0.000000,0.000000,1.852326,0.000000,74.228000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,0.000000,56.933840,0.000000,0.000000,10.430480,4.713960,0.000000,403.694280,14.461301,11.568000,50.465400,0,0,0,0,0

15,03:30-03:45,21.620592,340.079920,0.700770,2.341363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,344.148000,6.304560,0.000000,0.000000,52.602588,0.000000,53.768064,0.000000,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,12.262080,119.213662,0.000000,0.000000,1.852326,0.000000,74.228000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,0.000000,56.933840,0.000000,0.000000,10.430480,4.713960,0.000000,403.694280,14.461301,11.568000,50.465400,0,0,0,0,0

16,03:45-04:00,21.620592,340.079920,0.700770,3.192768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,344.148000,6.304560,0.000000,0.000000,52.602588,0.000000,6.721008,0.000000,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,12.262080,119.213662,0.000000,0.000000,1.852326,0.000000,74.228000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,0.000000,56.933840,0.000000,0.000000,10.430480,4.713960,0.000000,403.694280,14.461301,11.568000,50.465400,0,0,0,0,0

17,04:00-04:15,21.620592,340.079920,0.700770,34.056192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,344.148000,6.237080,0.000000,0.000000,52.602588,0.000000,1.344202,0.000000,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,11.992160,119.213662,0.000000,0.000000,1.852326,0.000000,74.228000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,0.000000,56.933840,0.000000,0.000000,10.256960,4.713960,0.000000,403.694280,14.461301,11.568000,50.465400,0,0,0,0,0

18,04:15-04:30,21.620592,340.079920,0.700770,34.056192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,344.148000,6.237080,0.000000,0.000000,52.602588,0.000000,1.344202,0.000000,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,11.992160,119.213662,0.000000,0.000000,1.852326,0.000000,74.228000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,0.000000,56.933840,0.000000,0.000000,10.256960,4.713960,0.000000,403.694280,14.461301,11.568000,50.465400,0,0,0,0,0

19,04:30-04:45,21.620592,340.079920,0.700770,3.192768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,344.148000,6.237080,0.000000,0.000000,52.602588,0.000000,1.344202,0.000000,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,11.992160,119.213662,0.000000,0.000000,1.852326,0.000000,74.228000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,15.000804,56.933840,0.000000,0.000000,10.256960,4.713960,0.000000,403.694280,14.461301,11.568000,50.465400,0,0,0,0,0

20,04:45-05:00,21.620592,340.079920,0.700770,2.341363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,344.148000,6.237080,0.000000,0.000000,52.602588,0.000000,1.344202,0.000000,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,11.992160,119.213662,0.000000,0.000000,1.852326,0.000000,74.228000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,19.434240,56.933840,0.000000,0.000000,10.256960,4.713960,0.000000,403.694280,14.461301,11.568000,50.465400,0,0,0,0,0

21,05:00-05:15,21.620592,340.079920,0.700770,2.341363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,344.148000,6.237080,0.000000,0.000000,52.602588,0.000000,1.344202,0.000000,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,11.992160,119.213662,0.000000,0.000000,0.864419,0.000000,74.228000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,30.001608,56.933840,0.000000,0.000000,10.256960,4.713960,0.000000,403.694280,14.461301,11.568000,50.465400,0,0,0,0,0

22,05:15-05:30,21.620592,340.079920,0.700770,2.341363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,344.148000,6.237080,0.000000,15.885613,52.602588,0.000000,1.344202,0.000000,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,11.992160,119.213662,0.000000,0.000000,0.864419,0.000000,74.228000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,30.001608,56.933840,0.000000,0.000000,10.256960,4.713960,0.000000,403.694280,14.461301,11.568000,93.643731,0,0,0,0,0

23,05:30-05:45,21.620592,340.079920,0.700770,2.341363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,344.148000,6.237080,1.060400,31.771227,52.602588,0.000000,1.344202,0.000000,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,11.992160,119.213662,0.000000,0.000000,0.000000,0.000000,74.228000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,45.002412,56.933840,0.000000,0.000000,10.256960,4.713960,0.000000,403.694280,14.461301,21.481969,93.643731,0,0,0,0,0

24,05:45-06:00,21.620592,340.079920,0.700770,2.341363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,347.040000,6.237080,1.060400,31.771227,52.602588,0.000000,1.344202,0.000000,0.000000,121.066350,8.807139,0.000000,0.000000,0.000000,16.032670,119.213662,0.000000,18.258160,0.000000,0.000000,74.228000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,45.002412,56.933840,0.000000,0.000000,10.256960,13.679226,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

25,06:00-06:15,21.620592,345.863920,0.700770,2.341363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,413.876811,7.356185,1.060400,31.771227,52.602588,0.000000,1.344202,0.000000,0.000000,121.066350,17.614277,0.000000,0.000000,0.000000,18.147300,119.213662,0.000000,36.516320,0.000000,0.000000,74.228000,0.000000,16.079983,8.554536,0.000000,0.000000,7.996380,45.002412,56.933840,0.000000,0.000000,15.281864,14.050011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

26,06:15-06:30,21.620592,345.863920,0.700770,2.341363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.212530,501.280000,8.398079,1.060400,31.771227,52.602588,0.000000,1.344202,0.000000,0.000000,121.066350,17.614277,0.000000,0.000000,0.000000,24.787525,119.213662,0.000000,54.774480,0.000000,0.000000,74.228000,0.000000,16.079983,8.554536,0.000000,0.000000,13.543583,45.002412,56.933840,0.000000,0.000000,16.764442,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

27,06:30-06:45,21.620592,377.145816,0.700770,2.341363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.695919,570.316860,8.398079,1.060400,31.771227,52.602588,0.000000,6.721008,0.000000,0.000000,121.066350,26.421416,0.000000,0.000000,0.000000,24.787525,119.213662,0.000000,77.597180,0.000000,0.000000,74.228000,0.000000,16.079983,17.109072,1.227558,0.000000,26.654600,45.002412,56.933840,0.000000,0.000000,16.764442,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

28,06:45-07:00,21.620592,438.841816,0.700770,2.341363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.828741,570.316860,8.398079,12.572102,47.656840,52.602588,0.000000,53.768064,0.000000,0.000000,121.066350,26.421416,0.000000,0.000000,0.000000,26.932096,119.213662,0.000000,104.984420,0.000000,0.000000,74.228000,0.000000,16.079983,25.663608,28.016547,0.000000,26.654600,45.002412,56.933840,0.000000,0.000000,16.764442,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

29,07:00-07:15,21.620592,535.241816,0.700770,2.341363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.828741,570.316860,8.398079,12.572102,47.656840,52.602588,0.000000,53.768064,0.000000,0.000000,121.066350,26.421416,0.000000,0.000000,0.000000,27.196561,119.213662,0.000000,132.371660,0.000000,0.000000,81.733227,0.000000,4.538705,25.663608,28.016547,0.000000,26.654600,45.002412,56.933840,0.000000,0.000000,16.764442,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

30,07:15-07:30,21.620592,624.984087,0.700770,3.192768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.828741,639.313478,10.517240,12.572102,47.656840,52.602588,0.000000,53.768064,0.000000,0.000000,121.066350,26.421416,0.000000,0.000000,0.000000,29.283913,119.213662,0.000000,135.292966,0.000000,0.000000,88.654989,0.000000,4.538705,25.663608,28.016547,0.000000,26.654600,45.002412,56.933840,0.000000,0.000000,25.424121,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

31,07:30-07:45,21.620592,628.262996,0.700770,34.056192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.828741,658.247278,10.517240,12.572102,47.656840,52.602588,0.000000,6.721008,0.000000,0.000000,121.066350,17.614277,0.000000,0.000000,0.000000,29.612923,119.213662,0.000000,135.292966,0.000000,0.000000,88.688000,0.000000,4.538705,25.663608,28.016547,0.000000,13.543583,45.002412,56.933840,0.000000,0.000000,25.440056,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

32,07:45:08:00,21.620592,628.262996,0.700770,34.056192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.828741,658.247278,10.517240,12.572102,47.656840,52.602588,0.000000,1.344202,0.000000,0.000000,121.066350,17.614277,0.000000,0.000000,0.000000,32.029189,119.213662,0.000000,135.292966,0.000000,0.000000,88.688000,0.000000,4.538705,25.663608,28.016547,0.000000,13.543583,45.002412,56.933840,0.000000,0.000000,25.440056,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

33,08:00-08:15,21.620592,628.262996,0.700770,4.257024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.828741,658.247278,10.517240,12.572102,47.656840,52.602588,0.000000,1.344202,0.000000,0.000000,121.066350,8.807139,0.000000,0.000000,0.000000,32.029189,119.213662,0.000000,109.548960,0.370465,0.000000,88.688000,0.000000,4.538705,25.663608,28.016547,0.000000,8.377160,45.002412,56.933840,0.000000,0.000000,25.440056,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

34,08:15-08:30,21.620592,628.262996,0.700770,2.554214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.391837,658.247278,10.517240,0.000000,31.771227,52.602588,0.000000,1.344202,0.000000,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,35.405082,119.213662,0.000000,90.195310,0.370465,0.000000,88.688000,0.000000,4.538705,17.109072,1.227558,0.000000,0.000000,45.002412,56.933840,0.000000,0.000000,25.440056,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

35,08:30-08:45,21.620592,628.262996,0.700770,2.554214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.695919,658.247278,10.517240,0.000000,31.771227,52.602588,0.000000,1.344202,0.000000,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,35.553091,119.213662,0.000000,67.646483,0.370465,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,45.002412,56.933840,0.000000,0.000000,25.440056,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

36,08:45:09:00,21.620592,628.262996,0.700770,2.554214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.695919,658.247278,10.517240,0.000000,15.885613,52.602588,0.000000,1.344202,0.000000,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,35.553091,119.213662,0.000000,36.516320,0.370465,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,45.002412,56.933840,0.000000,0.000000,25.440056,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

37,09:00:09:15,21.620592,628.262996,0.700770,2.554214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,658.247278,10.517240,0.000000,15.885613,52.602588,0.000000,1.344202,0.000000,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,35.553091,119.213662,0.000000,19.444940,0.370465,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,45.002412,56.933840,0.000000,0.000000,25.440056,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

38,09:15-09:30,21.620592,628.262996,0.700770,2.554214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,658.247278,10.517240,0.000000,15.885613,52.602588,0.000000,1.344202,0.000000,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,35.553091,119.213662,0.000000,0.000000,0.370465,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,30.001608,56.933840,0.000000,0.000000,25.440056,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

39,09:30-09:45,21.620592,628.262996,0.700770,2.554214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,658.247278,10.517240,0.000000,15.885613,52.602588,0.000000,1.344202,0.000000,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,35.553091,119.213662,0.000000,0.000000,0.370465,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,30.001608,56.933840,0.000000,0.000000,25.440056,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

40,09:45-10:00,21.620592,628.262996,0.700770,2.554214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,658.247278,10.517240,0.000000,15.885613,52.602588,0.000000,1.344202,0.000000,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,35.553091,119.213662,0.000000,0.000000,0.370465,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,15.000804,56.933840,0.000000,0.000000,25.440056,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

41,10:00-10:15,21.620592,628.262996,0.700770,2.660640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,658.247278,10.517240,0.000000,0.000000,52.602588,0.000000,1.344202,0.000000,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,40.864056,119.213662,0.000000,0.000000,0.370465,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,14.636412,56.933840,0.000000,0.000000,25.440056,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

42,10:15-10:30,21.620592,628.262996,0.700770,3.192768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,658.247278,10.517240,0.000000,0.000000,52.602588,0.000000,1.344202,0.000000,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,40.864056,119.213662,0.000000,0.000000,0.370465,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,13.968360,56.933840,0.000000,0.000000,25.440056,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

43,10:30-10:45,21.620592,628.262996,0.700770,34.056192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,658.247278,10.517240,0.000000,0.000000,52.602588,0.000000,1.344202,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,40.864056,119.213662,0.000000,0.000000,0.370465,0.000000,88.688000,0.000000,4.538705,8.554536,0.000000,0.000000,0.000000,0.000000,56.933840,0.000000,0.000000,25.440056,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

44,10:45-11:00,21.620592,628.262996,0.700770,34.056192,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,658.247278,10.517240,0.000000,0.000000,52.602588,0.000000,1.344202,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,40.864056,119.213662,0.000000,0.000000,0.370465,0.000000,88.688000,0.000000,16.079983,8.554536,0.000000,0.000000,0.000000,0.000000,56.933840,0.000000,0.000000,25.440056,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

45,11:00-11:15,21.620592,628.262996,0.700770,3.192768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,658.247278,10.517240,0.000000,0.000000,52.602588,0.000000,1.344202,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,40.864056,119.213662,0.000000,0.000000,0.370465,0.000000,88.688000,0.000000,16.079983,8.554536,0.000000,0.000000,0.000000,0.000000,56.933840,0.000000,0.000000,25.440056,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

46,11:15-11:30,21.620592,628.262996,0.700770,2.660640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,658.247278,10.517240,0.000000,0.000000,52.602588,0.000000,1.344202,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,40.864056,119.213662,0.000000,0.000000,0.370465,0.000000,88.688000,0.000000,16.079983,8.554536,0.000000,0.000000,0.000000,0.000000,56.933840,0.000000,0.000000,25.440056,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

47,11:30-11:45,21.620592,628.262996,0.700770,2.660640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,658.247278,10.517240,0.000000,0.000000,52.602588,0.000000,1.344202,0.000000,0.000000,107.004000,0.000000,0.000000,0.000000,0.000000,40.864056,119.213662,0.000000,0.000000,0.370465,0.000000,88.688000,0.000000,16.079983,8.554536,0.000000,0.000000,0.000000,0.000000,56.933840,0.000000,0.000000,25.440056,16.942011,0.000000,403.694280,14.461301,32.894958,140.995508,0,0,0,0,0

