Block,Time,DADRI_GF,ANTA_LF,KOLDAM,SEWA2,TANAKPUR,JHAJJAR,AURY_CRF,URI2,PARBATI3,TEHRI,AURY_RF,CHAMERA2,NAPP,DADRI_CRF,RAMPUR,RAPPB,DADRI_RF,RIHAND1,SINGRAULI,DULHASTI,URI,RIHAND2,NJPC,SALAL,AURY_GF,KOTESHWR,KISHANGANGA,UNCHAHAR1,DADRT2,BSIUL,TANDA2,RIHAND3,CHAMERA1,UNCHAHAR2,ANTA_RF,DADRI_LF,UNCHAHAR4,CHAMERA3,SINGRAULI_HYDRO,ANTA_CRF,RAPPC,UNCHAHAR3,ANTA_GF,DHAULIGNGA,AURY_LF,FSTPP I & II,SASAN,KHSTPP-II,BRBCL,KHSTPP-I,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,0.000000,0.000000,9.156737,0.000000,426.899999,0.000000,36.465835,0.000000,24.999405,0.000000,15.558745,49.919694,0.000000,0.000000,0.000000,0.000000,90.904400,122.779255,18.983470,30.812198,58.504296,0.000000,76.391674,0.000000,9.985206,2.643572,21.394152,534.738601,12.551236,5.156625,122.590512,0.000000,41.967016,0.000000,0.000000,1.433976,11.162605,0.729511,0.000000,66.726957,26.022315,0.000000,0.000000,0.000000,19.887611,335.853540,142.177469,14.540440,44.654475,0.000000,0,0,0,0,0

7,01:30-01:45,0.000000,0.000000,0.000000,9.156737,0.000000,426.899999,0.000000,36.465835,0.000000,24.999405,0.000000,15.558745,49.919694,0.000000,0.000000,0.000000,0.000000,90.904400,122.779255,18.983470,30.812198,58.504296,0.000000,76.391674,0.000000,19.970412,2.643572,21.394152,486.618601,12.551236,5.156625,122.590512,0.000000,41.967016,0.000000,0.000000,1.433976,11.162605,0.729511,0.000000,66.726957,26.022315,0.000000,0.000000,0.000000,19.887611,335.853540,142.177469,16.088343,44.654475,0.000000,0,0,0,0,0

8,01:45-02:00,0.000000,0.000000,0.000000,9.156737,0.000000,426.899999,0.000000,36.465835,0.000000,24.999405,0.000000,15.558745,49.919694,0.000000,0.000000,0.000000,0.000000,90.904400,122.779255,18.983470,30.812198,58.504296,0.000000,76.391674,0.000000,19.970412,2.643572,21.394152,486.618601,12.551236,5.156625,122.590512,0.000000,41.967016,0.000000,0.000000,1.433976,11.162605,0.729511,0.000000,66.726957,26.022315,0.000000,0.000000,0.000000,19.887611,335.853540,142.177469,17.082997,44.654475,0.000000,0,0,0,0,0

9,02:00-02:15,0.000000,0.000000,0.000000,9.156737,0.000000,432.963119,0.000000,36.465835,0.000000,24.999405,0.000000,15.558745,49.919694,0.000000,0.000000,0.000000,0.000000,90.904400,122.779255,18.983470,30.812198,58.504296,0.000000,24.602794,0.000000,19.970412,2.643572,21.779112,416.006254,12.551236,5.156625,122.590512,0.000000,41.967016,0.000000,0.000000,1.433976,11.162605,0.729511,0.000000,66.726957,26.022315,0.000000,0.000000,0.000000,19.887611,335.853540,142.177469,15.977209,44.654475,0.000000,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,0.000000,9.156737,0.000000,432.963119,0.000000,36.465835,0.000000,24.999405,0.000000,15.558745,49.919694,0.000000,0.000000,0.000000,0.000000,90.904400,122.779255,18.983470,30.812198,58.504296,0.000000,24.602794,0.000000,19.970412,2.643572,21.779112,372.698254,12.551236,5.156625,122.590512,0.000000,41.967016,0.000000,0.000000,1.433976,11.162605,0.729511,0.000000,66.726957,26.022315,0.000000,0.000000,0.000000,19.887611,335.853540,142.177469,15.181928,44.654475,0.000000,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,0.000000,9.156737,0.000000,432.963119,0.000000,36.465835,0.000000,33.741528,0.000000,15.558745,49.919694,0.000000,0.000000,0.000000,0.000000,90.904400,122.779255,18.983470,30.812198,58.504296,0.000000,24.602794,0.000000,19.970412,2.643572,21.779112,372.698254,12.551236,5.156625,122.590512,0.000000,41.967016,0.000000,0.000000,1.433976,11.162605,0.729511,0.000000,66.726957,26.022315,0.000000,0.000000,0.000000,19.887611,335.853540,142.177469,14.632614,44.654475,0.000000,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,0.000000,9.156737,0.000000,432.963119,0.000000,36.465835,0.000000,37.499109,0.000000,15.558745,49.919694,0.000000,0.000000,0.000000,0.000000,90.904400,122.779255,18.983470,30.812198,58.504296,0.000000,24.602794,0.000000,19.970412,2.643572,21.779112,372.698254,12.551236,5.156625,122.590512,0.000000,41.967016,0.000000,0.000000,1.433976,11.162605,0.729511,0.000000,66.726957,26.022315,0.000000,0.000000,0.000000,19.887611,335.853540,142.177469,15.587435,44.654475,0.000000,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,0.000000,9.156737,0.000000,432.963119,0.000000,36.465835,0.000000,37.499109,0.000000,15.558745,49.919694,0.000000,0.000000,0.000000,0.000000,90.904400,127.524810,18.983470,30.812198,58.504296,0.000000,24.602794,0.000000,19.970412,2.643572,21.779112,372.698254,12.551236,5.156625,122.590512,0.000000,41.967016,0.000000,0.000000,1.433976,11.162605,0.729511,0.000000,66.726957,26.022315,0.000000,0.000000,0.000000,19.887611,335.853540,142.177469,14.918718,44.654475,0.000000,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,0.000000,9.156737,0.000000,432.963119,0.000000,36.465835,0.000000,37.499109,0.000000,15.558745,49.919694,0.000000,0.000000,0.000000,0.000000,90.904400,132.950021,18.983470,30.812198,58.504296,0.000000,24.602794,0.000000,19.970412,2.643572,21.779112,372.698254,12.551236,5.156625,122.590512,0.000000,41.967016,0.000000,0.000000,1.433976,11.162605,0.729511,0.000000,66.726957,26.022315,0.000000,0.000000,0.000000,19.887611,335.853540,142.177469,17.517548,44.654475,0.000000,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,0.000000,9.156737,0.000000,428.054540,0.000000,36.465835,0.000000,37.499109,0.000000,15.558745,49.919694,0.000000,0.000000,0.000000,0.000000,90.904400,138.519576,18.983470,30.812198,58.504296,0.000000,24.602794,0.000000,19.970412,2.643572,17.959828,372.698254,12.551236,5.156625,122.590512,0.000000,41.967016,0.000000,0.000000,1.433976,11.162605,0.729511,0.000000,66.726957,26.022315,0.000000,0.000000,0.000000,19.887611,335.853540,142.177469,18.426685,44.654475,0.000000,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,0.000000,9.156737,0.000000,428.054540,0.000000,36.465835,0.000000,37.499109,0.000000,15.558745,49.919694,0.000000,0.000000,0.000000,0.000000,90.904400,139.248645,18.983470,30.812198,58.504296,0.000000,24.602794,0.000000,19.970412,2.643572,17.959828,372.698254,12.551236,5.156625,122.590512,0.000000,41.967016,0.000000,0.000000,1.433976,11.162605,0.729511,0.000000,66.726957,26.022315,0.000000,0.000000,0.000000,19.887611,335.853540,142.177469,18.751714,44.654475,0.000000,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,0.000000,9.156737,0.000000,428.054540,0.000000,36.465835,0.000000,37.499109,0.000000,15.558745,49.919694,0.000000,0.000000,0.000000,0.000000,90.904400,139.248645,18.983470,37.187136,58.504296,0.000000,24.602794,0.000000,19.970412,2.643572,17.959828,372.698254,12.551236,5.156625,122.590512,0.000000,41.967016,0.000000,0.000000,1.433976,11.162605,0.729511,0.000000,66.726957,26.022315,0.000000,0.000000,0.000000,19.887611,335.853540,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,0.000000,9.156737,0.000000,428.054540,0.000000,36.465835,0.000000,37.499109,0.000000,15.558745,49.919694,0.000000,0.000000,0.000000,0.000000,90.904400,139.248645,18.983470,37.187136,58.504296,0.000000,24.602794,0.000000,19.970412,2.643572,17.959828,372.698254,12.551236,5.156625,122.590512,0.000000,41.967016,0.000000,0.000000,1.433976,11.162605,0.729511,0.000000,66.726957,21.286363,0.000000,0.000000,0.000000,19.887611,335.853540,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,0.000000,9.156737,0.000000,410.030424,0.000000,36.465835,0.000000,37.499109,0.000000,15.558745,49.919694,0.000000,0.000000,0.000000,0.000000,90.904400,139.248645,18.983470,32.937178,58.504296,0.000000,24.602794,0.000000,19.970412,2.643572,17.959828,369.445342,12.551236,5.156625,122.590512,13.521104,34.035276,0.000000,0.000000,1.433976,11.162605,0.729511,0.000000,66.726957,21.286363,0.000000,0.000000,0.000000,16.134251,335.853540,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,0.000000,9.156737,0.000000,410.030424,0.000000,36.465835,0.000000,37.499109,0.000000,15.558745,49.919694,0.000000,0.000000,0.000000,0.000000,90.904400,139.248645,18.983470,32.937178,58.504296,0.000000,24.602794,0.000000,19.970412,2.643572,17.959828,369.445342,12.551236,5.156625,122.590512,13.521104,34.035276,0.000000,0.000000,1.433976,11.162605,0.729511,0.000000,66.726957,21.286363,0.000000,0.000000,0.000000,16.134251,335.853540,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,0.000000,9.156737,0.000000,428.054540,0.000000,36.465835,0.000000,37.499109,0.000000,15.558745,49.919694,0.000000,0.000000,0.000000,0.000000,90.904400,139.248645,18.983470,32.937178,58.504296,0.000000,24.602794,0.000000,19.970412,2.643572,17.959828,384.247054,12.551236,5.156625,122.590512,13.521104,34.035276,0.000000,0.000000,1.433976,11.162605,0.729511,0.000000,66.726957,21.286363,0.000000,0.000000,0.000000,16.134251,335.853540,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,0.000000,9.156737,0.000000,428.054540,0.000000,36.465835,0.000000,37.499109,0.000000,15.558745,49.919694,0.000000,0.830012,0.000000,0.000000,90.904400,139.248645,18.983470,32.937178,58.504296,21.448404,24.602794,0.000000,19.970412,2.643572,17.959828,393.871054,18.826854,5.156625,122.590512,27.042208,34.035276,0.000000,0.000000,1.433976,11.162605,0.729511,0.000000,66.726957,21.286363,0.000000,0.000000,0.000000,16.134251,335.853540,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,0.000000,9.156737,0.000000,422.154546,0.000000,36.465835,0.000000,37.499109,0.000000,15.558745,49.919694,0.000000,0.830012,0.000000,0.000000,90.904400,139.248645,18.983470,32.937178,58.504296,21.448404,24.602794,0.000000,19.970412,2.643572,17.744442,393.871054,18.826854,5.156625,122.590512,27.042208,41.598729,0.000000,0.000000,1.433976,22.325211,0.729511,0.000000,66.726957,21.286363,0.000000,0.000000,0.000000,19.841523,335.853540,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,0.000000,9.156737,0.000000,422.154546,0.000000,36.465835,0.000000,37.499109,0.000000,31.117490,49.919694,0.000000,0.830012,0.000000,0.000000,90.904400,139.248645,18.983470,32.937178,58.504296,21.448404,24.602794,0.000000,19.970412,2.643572,17.744442,393.871054,12.551236,5.156625,122.590512,27.042208,41.967016,0.000000,0.000000,1.433976,22.325211,0.729511,0.000000,66.726957,21.286363,0.000000,0.000000,0.000000,20.017920,335.853540,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,0.000000,17.788489,0.000000,422.154546,0.000000,36.465835,3.670948,37.499109,0.000000,31.117490,49.919694,0.000000,0.830012,0.000000,0.000000,90.904400,139.248645,18.983470,37.187136,58.504296,21.448404,24.602794,0.000000,19.970412,2.643572,17.744442,408.307054,12.551236,5.156625,122.590512,27.042208,41.967016,0.000000,0.000000,1.433976,22.325211,0.729511,0.000000,66.726957,21.286363,0.000000,9.087445,0.000000,20.017920,335.853540,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,1.803247,18.093714,0.000000,422.154546,0.000000,36.465835,3.670948,37.499109,0.000000,31.117490,49.919694,0.000000,0.830012,0.000000,0.000000,90.904400,139.248645,18.983470,37.187136,58.504296,21.448404,24.602794,0.000000,19.970412,2.643572,17.744442,408.252294,12.551236,5.156625,122.590512,27.042208,41.967016,0.000000,0.000000,1.433976,22.325211,0.729511,0.000000,66.726957,21.286363,0.000000,18.174889,0.000000,20.017920,335.853540,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,4.057305,18.093714,0.000000,422.154546,0.000000,36.465835,22.025684,37.499109,0.000000,31.117490,49.919694,0.000000,0.830012,0.000000,0.000000,90.904400,139.248645,18.983470,32.937178,58.504296,21.448404,24.602794,0.000000,19.970412,0.000000,17.744442,408.252294,18.826854,5.156625,122.590512,27.042208,41.967016,0.000000,0.000000,1.433976,22.325211,0.729511,0.000000,66.726957,21.286363,0.000000,31.424384,0.000000,20.017920,335.853540,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,4.057305,18.093714,0.000000,422.154546,0.000000,36.465835,22.025684,24.999405,0.000000,31.117490,49.919694,0.000000,1.660025,0.000000,0.000000,90.904400,139.248645,18.983470,32.937178,58.504296,42.896809,24.602794,0.000000,19.970412,0.000000,17.744442,408.252294,18.826854,5.156625,122.590512,27.042208,41.967016,0.000000,0.000000,1.433976,22.325211,0.729511,0.000000,66.726957,21.286363,0.000000,31.424384,0.000000,20.017920,335.853540,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,4.057305,18.093714,0.000000,428.054540,0.000000,36.465835,22.025684,12.499702,0.000000,31.117490,49.919694,0.000000,1.660025,0.000000,0.000000,90.904400,139.248645,18.983470,32.937178,58.504296,42.896809,24.602794,0.000000,19.970412,0.000000,17.959828,372.698254,18.826854,5.156625,122.590512,22.808880,34.035276,0.000000,0.000000,1.433976,11.162605,0.729511,0.000000,66.726957,21.286363,0.000000,31.424384,0.000000,16.134251,335.853540,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,4.057305,18.093714,0.000000,428.054540,0.000000,36.465835,22.025684,0.000000,0.000000,15.558745,49.919694,0.000000,1.660025,0.000000,0.000000,90.904400,139.248645,18.983470,32.937178,58.504296,42.896809,24.602794,0.000000,8.875739,0.000000,17.959828,372.698254,18.826854,5.156625,122.590512,22.808880,34.035276,0.000000,0.000000,1.433976,11.162605,0.729511,0.000000,66.726957,21.286363,0.000000,31.424384,0.000000,16.134251,335.853540,142.177469,19.247984,44.654475,0.000000,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,4.057305,18.093714,0.000000,353.269708,0.000000,36.465835,22.025684,0.000000,0.000000,15.558745,49.919694,0.000000,1.660025,0.000000,0.000000,90.904400,139.248645,18.983470,32.937178,58.504296,42.896809,24.602794,0.000000,8.875739,0.000000,15.057037,368.784558,12.551236,5.156625,122.590512,22.808880,28.809925,0.000000,0.000000,2.578004,11.162605,0.729511,0.000000,66.726957,18.148747,0.000000,20.949590,0.000000,13.370816,335.853540,142.177469,19.247984,36.591507,0.000000,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,4.057305,18.093714,0.000000,285.901708,0.000000,36.465835,22.025684,0.000000,0.000000,15.558745,49.919694,0.000000,0.830012,0.000000,0.000000,90.904400,139.248645,18.983470,32.937178,58.504296,21.448404,24.602794,0.000000,8.875739,0.000000,15.057037,368.784558,12.551236,5.156625,122.590512,22.808880,34.734171,0.000000,0.000000,2.520044,11.162605,0.729511,0.000000,66.726957,18.148747,0.000000,10.450561,0.000000,16.134251,335.853540,142.177469,19.247984,36.591507,0.000000,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,1.803247,18.093714,0.000000,241.892792,0.000000,36.465835,3.670948,0.000000,0.000000,15.558745,49.919694,0.000000,0.830012,0.000000,0.000000,90.904400,139.248645,18.983470,37.187136,58.504296,21.448404,24.602794,0.000000,8.875739,0.000000,17.959828,368.784558,12.551236,5.156625,122.590512,22.808880,34.734171,0.000000,0.000000,2.520044,11.162605,0.729511,0.000000,66.726957,21.609345,0.000000,10.374833,0.000000,16.134251,335.853540,115.144231,19.247984,36.591507,0.000000,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,0.000000,18.093714,0.000000,241.892792,0.000000,36.465835,0.000000,0.000000,0.000000,15.558745,49.919694,0.000000,0.830012,0.000000,0.000000,90.904400,139.248645,18.983470,37.187136,58.504296,21.448404,24.602794,0.000000,8.875739,0.000000,15.513311,368.784558,12.551236,5.156625,122.590512,22.808880,34.734171,0.000000,0.000000,2.520044,0.000000,0.729511,0.000000,66.726957,19.005571,0.000000,0.000000,0.000000,16.134251,335.853540,115.144231,19.247984,36.591507,0.000000,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,0.000000,18.093714,6.657306,241.892792,0.000000,36.465835,0.000000,0.000000,0.000000,15.558745,49.919694,0.000000,0.830012,0.000000,0.000000,90.904400,139.248645,18.983470,32.937178,58.504296,21.448404,24.602794,0.000000,8.875739,0.000000,15.513311,368.784558,12.551236,5.156625,122.590512,22.808880,34.734171,0.000000,0.000000,2.520044,0.000000,0.729511,0.000000,66.726957,19.005571,0.000000,0.000000,0.000000,16.134251,335.853540,115.144231,19.247984,36.591507,0.000000,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,0.000000,18.093714,6.657306,241.892792,0.000000,36.465835,0.000000,0.000000,0.000000,15.558745,49.919694,0.000000,0.830012,0.000000,0.000000,90.904400,139.248645,18.983470,32.937178,58.504296,21.448404,24.602794,0.000000,8.875739,0.000000,15.513311,368.784558,12.551236,5.156625,122.590512,20.147844,34.734171,0.000000,0.000000,2.520044,0.000000,0.729511,0.000000,66.726957,19.005571,0.000000,0.000000,0.000000,16.134251,335.853540,115.144231,19.247984,36.591507,0.000000,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,0.000000,18.093714,6.657306,241.892792,0.000000,36.465835,0.000000,0.000000,0.000000,15.558745,49.919694,0.000000,0.933764,0.000000,0.000000,90.904400,139.248645,18.983470,32.937178,58.504296,24.236697,24.602794,0.000000,8.875739,0.000000,15.513311,368.784558,12.551236,5.156625,122.590512,13.521104,30.144100,0.000000,0.000000,2.520044,0.000000,0.729511,0.000000,66.726957,19.005571,0.000000,0.000000,0.000000,13.936899,335.853540,115.144231,19.247984,36.591507,0.000000,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,0.000000,18.093714,6.657306,241.892792,0.000000,36.465835,0.000000,0.000000,0.000000,15.558745,49.919694,0.000000,0.933764,0.000000,0.000000,90.904400,139.248645,18.983470,32.937178,58.504296,24.236697,24.602794,0.000000,8.875739,0.000000,12.610520,368.784558,12.551236,5.156625,122.590512,13.521104,24.556502,0.000000,0.000000,2.520044,0.000000,0.729511,0.000000,66.726957,15.544974,0.000000,0.000000,0.000000,11.173464,335.853540,96.377431,19.247984,30.590461,0.000000,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,0.000000,18.093714,0.000000,241.892792,0.000000,36.465835,0.000000,0.000000,0.000000,15.558745,49.919694,0.000000,0.933764,0.000000,0.000000,90.904400,139.248645,18.983470,32.937178,58.504296,24.236697,24.602794,0.000000,8.875739,0.000000,12.610520,368.784558,12.551236,5.156625,122.590512,0.000000,24.556502,0.000000,0.000000,2.520044,0.000000,0.729511,0.000000,66.726957,15.544974,0.000000,0.000000,0.000000,11.173464,335.853540,115.144231,19.247984,36.591507,0.000000,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,0.000000,18.093714,0.000000,241.892792,0.000000,36.465835,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,0.933764,0.000000,0.000000,90.904400,139.248645,18.983470,32.937178,58.504296,24.236697,24.602794,0.000000,8.875739,0.000000,12.610520,368.784558,12.551236,5.156625,122.590512,0.000000,24.556502,0.000000,0.000000,2.520044,0.000000,0.729511,0.000000,66.726957,15.544974,0.000000,0.000000,0.000000,11.173464,335.853540,115.144231,19.247984,36.591507,0.000000,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,0.000000,9.156737,0.000000,241.892792,0.000000,36.465835,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,0.933764,0.000000,0.000000,64.526803,126.397381,18.983470,37.187136,47.145762,24.236697,24.602794,0.000000,8.875739,0.000000,12.610520,368.784558,12.551236,5.156625,91.050643,0.000000,24.556502,0.000000,0.000000,2.520044,0.000000,0.729511,0.000000,66.726957,15.544974,0.000000,0.000000,0.000000,11.173464,335.853540,115.144231,19.247984,36.591507,0.000000,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,0.000000,9.156737,0.000000,241.892792,0.000000,36.465835,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,0.933764,0.000000,0.000000,64.526803,126.397381,18.983470,37.187136,47.145762,24.236697,36.904190,0.000000,8.875739,0.000000,12.610520,368.784558,12.551236,5.156625,91.050643,0.000000,24.556502,0.000000,0.000000,2.520044,0.000000,0.729511,0.000000,66.726957,15.544974,0.000000,0.000000,0.000000,11.173464,335.853540,115.144231,19.247984,36.591507,0.000000,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,0.000000,9.156737,0.000000,241.892792,0.000000,36.465835,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,0.933764,0.000000,0.000000,64.526803,126.397381,18.983470,32.937178,47.145762,24.236697,76.391674,0.000000,8.875739,0.000000,12.610520,368.784558,12.551236,5.156625,91.050643,0.000000,24.556502,0.000000,0.000000,2.520044,0.000000,0.729511,0.000000,66.726957,15.544974,0.000000,0.000000,0.000000,11.173464,335.853540,115.168676,19.247984,36.591507,0.000000,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,0.000000,9.156737,0.000000,241.892792,0.000000,36.465835,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,0.933764,0.000000,0.000000,64.526803,126.397381,18.983470,32.937178,47.145762,24.236697,76.391674,0.000000,8.875739,0.000000,12.610520,368.784558,12.551236,5.156625,91.050643,0.000000,24.556502,0.000000,0.000000,2.520044,0.000000,0.729511,0.000000,66.726957,15.544974,0.000000,0.000000,0.000000,11.173464,335.853540,115.168676,19.247984,36.591507,0.000000,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,0.000000,9.156737,0.000000,241.892792,0.000000,36.465835,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,0.000000,0.000000,0.000000,64.526803,126.397381,18.983470,32.937178,47.145762,0.000000,76.391674,0.000000,8.875739,0.000000,12.610520,368.784558,12.551236,5.156625,91.050643,0.000000,24.556502,0.000000,0.000000,2.520044,0.000000,0.729511,0.000000,66.726957,15.544974,0.000000,0.000000,0.000000,11.173464,335.853540,115.168676,19.247984,36.591507,0.000000,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,0.000000,9.156737,0.000000,241.892792,0.000000,36.465835,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,0.000000,0.000000,0.000000,64.526803,126.397381,18.983470,32.937178,47.145762,0.000000,76.391674,0.000000,8.875739,0.000000,12.610520,368.784558,12.551236,5.156625,91.050643,0.000000,24.556502,0.000000,0.000000,2.520044,0.000000,0.729511,0.000000,66.726957,15.544974,0.000000,0.000000,0.000000,11.173464,335.853540,98.164800,19.247984,31.504645,0.000000,0,0,0,0,0

47,11:30-11:45,0.000000,0.000000,0.000000,9.156737,0.000000,241.892792,0.000000,36.465835,0.000000,0.000000,0.000000,0.000000,49.919694,0.000000,0.000000,0.000000,0.000000,64.526803,126.397381,18.983470,32.937178,47.145762,0.000000,36.904190,0.000000,8.875739,0.000000,12.610520,368.784558,12.551236,5.156625,91.050643,0.000000,24.556502,0.000000,0.000000,2.520044,0.000000,0.729511,0.000000,66.726957,15.544974,0.000000,0.000000,0.000000,11.173464,335.853540,99.127200,19.247984,31.504645,0.000000,0,0,0,0,0

