Block,Time,DADRI_GF,RAPPB,RAMPUR,SINGRAULI,ANTA_GF,NAPP,KISHANGANGA,CHAMERA2,RIHAND3,CHAMERA1,UNCHAHAR3,PARBATI3,DADRI_RF,SALAL,KOTESHWR,DADRI_LF,AURY_GF,TANDA2,JHAJJAR,RAPPC,RIHAND1,SINGRAULI_HYDRO,AURY_LF,DHAULIGNGA,URI2,TANAKPUR,ANTA_RF,DULHASTI,UNCHAHAR1,UNCHAHAR2,KOLDAM,AURY_CRF,ANTA_LF,SEWA2,BSIUL,URI,RIHAND2,DADRT2,NJPC,AURY_RF,TEHRI,DADRI_CRF,CHAMERA3,UNCHAHAR4,ANTA_CRF,KUDGI,FSTPP I & II,BRBCL,SASAN,KHSTPP-I,TALA,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
20,04:45-05:00,0.000000,0.000000,0.000000,100.208700,0.000000,19.233099,0.000000,12.647984,57.471868,0.000000,17.711864,0.000000,0.000000,12.938057,8.591807,0.000000,0.000000,0.000000,449.879068,25.432968,89.074400,0.592693,0.000000,1.278992,9.768170,5.581189,0.000000,15.954825,6.704882,41.044124,0.000000,0.000000,0.000000,0.000000,0.000000,12.826714,56.726838,330.698489,20.171479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,17.563245,19.364004,337.877595,43.489608,3.842786,95.212788,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,0.000000,100.208700,0.000000,19.233099,0.000000,12.647984,57.471868,0.000000,17.711864,0.000000,0.000000,12.938057,8.591807,0.000000,0.000000,0.000000,517.653068,25.432968,89.074400,0.592693,0.000000,1.278992,9.768170,5.581189,0.000000,31.909649,6.704882,41.044124,0.000000,0.000000,0.000000,0.000000,0.000000,12.826714,56.726838,330.698489,20.171479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,17.563245,19.364004,337.877595,43.489608,3.842786,95.212788,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,0.000000,100.208700,0.000000,19.233099,0.000000,12.647984,57.471868,0.000000,25.550895,0.000000,0.000000,12.938057,8.591807,0.000000,0.000000,0.000000,585.427068,25.432968,89.074400,0.592693,0.000000,1.278992,9.768170,5.581189,0.000000,31.909649,9.672318,41.044124,0.000000,0.000000,0.000000,5.033381,0.000000,12.826714,56.726838,330.698489,41.809974,0.000000,15.066160,0.000000,0.000000,0.000000,0.000000,0.00,17.563245,19.364004,337.877595,43.489608,3.842786,95.212788,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,0.000000,100.208700,0.000000,19.233099,0.000000,12.647984,57.471868,8.413658,25.550895,0.000000,0.000000,12.938057,8.591807,0.000000,0.000000,0.000000,632.379927,25.432968,89.074400,0.592693,0.000000,8.825046,9.768170,5.581189,0.000000,31.909649,9.672318,41.044124,0.000000,0.000000,0.000000,5.033381,0.000000,12.826714,56.726838,330.698489,64.181978,0.000000,30.132320,0.000000,0.000000,0.000000,0.000000,0.00,17.563245,19.364004,337.877595,43.489608,3.842786,95.212788,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,0.000000,100.208700,0.000000,19.233099,0.000000,25.425029,57.471868,8.413658,25.550895,3.081296,0.000000,12.938057,17.183614,0.000000,0.000000,0.000000,632.379927,25.432968,89.074400,0.592693,0.000000,17.650092,9.768170,5.581189,0.000000,31.909649,9.672318,41.044124,0.000000,0.000000,0.000000,5.033381,0.000000,12.826714,56.726838,330.698489,82.519686,0.000000,45.198481,0.000000,0.000000,0.000000,0.000000,0.00,17.563245,19.364004,337.877595,43.489608,3.842786,95.212788,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,0.000000,100.208700,0.000000,19.233099,0.000000,25.425029,57.471868,27.153169,25.550895,15.830469,0.000000,12.938057,25.775420,0.000000,0.000000,0.000000,632.379927,25.432968,89.074400,0.592693,0.000000,26.475139,9.116958,5.581189,0.000000,47.864474,9.672318,41.044124,0.000000,0.000000,0.000000,5.033381,3.195060,12.826714,56.726838,330.698489,110.026248,0.000000,60.264641,0.000000,9.370085,0.000000,0.000000,9.68,17.563245,19.364004,337.877595,43.489608,3.842786,95.212788,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,0.000000,100.208700,0.000000,19.233099,0.000000,38.253698,57.471868,40.767997,25.550895,31.660938,0.000000,12.938057,38.185808,0.000000,0.000000,0.000000,632.379927,25.432968,89.074400,0.592693,0.000000,35.382040,9.116958,5.581189,0.000000,47.864474,9.672318,41.044124,0.000000,0.000000,0.000000,15.301479,18.940316,12.826714,56.726838,330.698489,135.882416,0.000000,60.264641,0.000000,28.138611,0.000000,0.000000,14.52,17.563245,19.364004,337.877595,43.489608,3.842786,95.212788,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,0.000000,100.208700,0.000000,19.233099,0.000000,38.253698,57.471868,40.767997,25.550895,31.660938,0.000000,12.938057,38.185808,0.000000,0.000000,0.000000,632.379927,25.432968,89.074400,0.592693,0.000000,35.382040,9.116958,5.581189,0.000000,47.864474,9.672318,41.044124,0.000000,0.000000,0.000000,15.301479,18.940316,12.826714,56.726838,330.698489,135.882416,0.000000,60.264641,0.000000,28.138611,0.000000,0.000000,13.55,17.563245,19.364004,337.877595,43.489608,3.842786,95.212788,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,0.000000,100.208700,0.000000,19.233099,0.000000,38.253698,57.471868,40.767997,25.550895,31.660938,0.000000,12.938057,38.185808,0.000000,0.000000,0.000000,632.379927,25.432968,89.074400,0.592693,0.000000,35.382040,9.116958,5.581189,0.000000,47.864474,9.672318,41.044124,0.000000,0.000000,0.000000,15.301479,18.940316,12.826714,56.726838,330.698489,135.882416,0.000000,60.264641,0.000000,28.138611,0.000000,0.000000,18.40,17.563245,19.364004,337.877595,43.489608,3.842786,95.212788,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,0.000000,100.208700,0.000000,19.233099,0.000000,38.253698,57.471868,40.767997,25.550895,31.660938,0.000000,12.938057,38.185808,0.000000,0.000000,0.000000,632.379927,25.432968,89.074400,0.592693,0.000000,35.382040,9.116958,5.581189,0.000000,47.864474,9.672318,41.044124,0.000000,0.000000,0.000000,15.301479,18.940316,21.377856,56.726838,330.698489,135.882416,0.000000,60.264641,0.000000,28.138611,0.000000,0.000000,23.24,17.563245,19.364004,337.877595,43.489608,3.842786,95.212788,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,0.000000,100.208700,0.000000,19.233099,0.000000,38.253698,57.471868,19.886828,25.550895,15.830469,0.000000,12.938057,25.775420,0.000000,0.000000,0.000000,632.379927,25.432968,89.074400,0.592693,0.000000,26.475139,9.116958,5.581189,0.000000,31.800335,9.672318,41.044124,0.000000,0.000000,0.000000,15.301479,6.313439,48.100176,56.726838,330.698489,110.026248,0.000000,60.264641,0.000000,9.370085,0.000000,0.000000,29.05,17.563245,19.364004,337.877595,43.489608,3.842786,95.212788,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,0.000000,100.208700,0.000000,19.233099,0.000000,25.425029,57.471868,8.413658,25.550895,3.697556,0.000000,12.938057,17.183614,0.000000,0.000000,0.000000,632.379927,25.432968,89.074400,0.592693,0.000000,17.650092,9.116958,5.581189,0.000000,15.954825,9.672318,41.044124,0.000000,0.000000,0.000000,15.301479,0.000000,48.100176,56.726838,330.698489,110.026248,0.000000,60.264641,0.000000,0.000000,0.000000,0.000000,32.59,17.563245,19.364004,337.877595,43.489608,3.842786,95.212788,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,0.000000,100.208700,0.000000,19.233099,0.000000,12.647984,57.471868,0.000000,24.471549,0.000000,0.000000,12.938057,8.591807,0.000000,0.000000,0.000000,566.063068,25.432968,89.074400,0.592693,0.000000,9.720341,9.116958,5.581189,0.000000,15.954825,6.704882,41.044124,0.000000,0.000000,0.000000,15.301479,0.000000,12.826714,56.726838,330.698489,82.519686,0.000000,60.264641,0.000000,0.000000,0.000000,0.000000,39.70,17.563245,18.658999,337.877595,43.489608,3.842786,95.212788,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,0.000000,97.304100,0.000000,19.233099,0.000000,12.647984,57.471868,0.000000,17.711864,0.000000,0.000000,12.938057,8.591807,0.000000,0.000000,0.000000,566.063068,25.432968,89.074400,0.592693,0.000000,0.000000,9.116958,5.581189,0.000000,15.954825,6.704882,41.044124,0.000000,0.000000,0.000000,15.301479,0.000000,12.826714,56.726838,330.698489,64.181978,0.000000,60.264641,0.000000,0.000000,0.000000,0.000000,46.26,17.563245,19.364004,337.877595,43.489608,3.842786,95.212788,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,0.000000,95.125650,0.000000,19.233099,0.000000,12.647984,57.471868,0.000000,17.711864,0.000000,0.000000,12.938057,8.591807,0.000000,0.000000,0.000000,512.694581,25.432968,89.074400,0.592693,0.000000,0.000000,9.116958,5.581189,0.000000,15.954825,6.704882,41.044124,0.000000,0.000000,0.000000,10.221636,0.000000,12.826714,56.726838,330.698489,41.259843,0.000000,45.198481,0.000000,0.000000,0.000000,0.000000,55.19,17.563245,19.364004,337.877595,43.489608,3.842786,95.212788,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,0.000000,95.125650,0.000000,19.233099,0.000000,12.647984,57.471868,0.000000,17.711864,0.000000,0.000000,12.938057,8.591807,0.000000,0.000000,0.000000,407.680145,25.432968,89.074400,0.592693,0.000000,0.000000,9.116958,5.581189,0.000000,15.954825,6.704882,41.044124,0.000000,0.000000,0.000000,5.110818,0.000000,12.826714,56.726838,330.698489,20.171479,0.000000,45.198481,0.000000,0.000000,0.000000,0.000000,61.96,17.563245,19.364004,337.877595,43.489608,3.842786,95.212788,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,0.000000,95.125650,0.000000,19.233099,0.000000,12.647984,57.471868,0.000000,16.015469,0.000000,0.000000,23.626016,8.591807,0.000000,0.000000,0.000000,355.740885,25.432968,89.074400,0.592693,0.000000,0.000000,16.931494,5.581189,0.000000,15.954825,5.216274,41.044124,0.000000,0.000000,0.000000,4.994663,0.000000,12.826714,56.726838,330.698489,20.171479,0.000000,30.132320,0.000000,0.000000,0.000000,0.000000,69.71,17.563245,19.364004,337.877595,43.489608,3.842786,95.212788,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,0.000000,95.125650,0.000000,19.233099,0.000000,12.647984,57.471868,0.000000,17.711864,0.000000,0.000000,68.627952,8.591807,0.000000,0.000000,0.000000,380.168668,25.432968,89.074400,0.592693,0.000000,0.000000,14.326649,5.581189,0.000000,15.954825,6.704882,35.929902,0.000000,0.000000,0.000000,0.000000,0.000000,48.100176,56.726838,330.698489,20.171479,0.000000,30.132320,0.000000,0.000000,0.000000,0.000000,32.92,17.563245,19.364004,337.877595,43.489608,3.842786,95.212788,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,0.000000,95.125650,0.000000,19.233099,0.000000,12.647984,57.471868,0.000000,17.711864,0.000000,0.000000,68.627952,8.591807,0.000000,0.000000,0.000000,380.168668,25.432968,89.074400,0.592693,0.000000,0.000000,14.326649,5.581189,0.000000,15.954825,6.704882,35.929902,0.000000,0.000000,0.000000,0.000000,0.000000,48.100176,56.726838,330.698489,20.171479,0.000000,16.347089,0.000000,0.000000,0.000000,0.000000,37.76,17.563245,19.364004,337.877595,43.489608,3.842786,95.212788,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,0.000000,95.125650,0.000000,19.233099,0.000000,12.647984,57.471868,0.000000,14.126522,0.000000,0.000000,68.627952,8.591807,0.000000,0.000000,0.000000,346.058885,25.432968,89.074400,0.592693,0.000000,0.000000,30.883045,5.581189,0.000000,15.954825,5.216274,30.346196,0.000000,0.000000,0.000000,0.000000,0.000000,12.826714,56.726838,330.698489,20.171479,0.000000,16.347089,0.000000,0.000000,0.000000,0.000000,45.51,17.563245,19.364004,337.877595,43.489608,3.842786,95.212788,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,0.000000,95.125650,0.000000,19.233099,0.000000,12.647984,57.471868,0.000000,14.126522,0.000000,0.000000,68.627952,8.591807,0.000000,0.000000,0.000000,346.058885,25.432968,89.074400,0.592693,0.000000,0.000000,30.883045,5.581189,0.000000,15.954825,5.216274,30.346196,0.000000,0.000000,0.000000,0.000000,0.000000,12.826714,56.726838,330.698489,20.171479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,53.25,17.563245,19.364004,337.877595,43.489608,3.842786,95.212788,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,0.000000,95.125650,0.000000,19.233099,0.000000,12.647984,57.471868,0.000000,14.126522,0.000000,0.000000,24.751065,8.591807,0.000000,0.000000,0.000000,346.058885,25.432968,89.074400,0.592693,0.000000,0.000000,30.883045,5.581189,0.000000,15.954825,5.216274,30.346196,0.000000,0.000000,0.000000,0.000000,0.000000,14.964499,56.726838,330.698489,20.171479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.28,17.563245,19.364004,337.877595,43.489608,3.842786,95.212788,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,0.000000,95.125650,0.000000,19.233099,0.000000,12.647984,57.471868,0.000000,14.126522,0.000000,0.000000,24.751065,8.591807,0.000000,0.000000,0.000000,346.058885,25.432968,89.074400,0.592693,0.000000,0.000000,30.883045,11.782510,0.000000,15.954825,5.216274,30.346196,0.000000,0.000000,0.000000,0.000000,0.000000,14.964499,56.726838,330.698489,20.171479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.74,17.563245,19.364004,337.877595,43.489608,3.842786,95.212788,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,0.000000,95.125650,0.000000,19.233099,0.000000,12.647984,57.471868,0.000000,14.126522,0.000000,0.000000,24.751065,8.591807,0.000000,0.000000,0.000000,346.058885,25.432968,89.074400,0.592693,0.000000,0.000000,30.883045,11.782510,0.000000,15.954825,5.216274,30.346196,0.000000,0.000000,0.000000,0.000000,0.000000,14.964499,56.726838,330.698489,20.171479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.12,17.563245,19.364004,337.877595,43.489608,3.842786,95.212788,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,0.000000,95.125650,0.000000,19.233099,0.000000,12.647984,57.471868,0.000000,14.126522,0.000000,0.000000,24.751065,8.591807,0.000000,0.000000,0.000000,346.058885,25.432968,89.074400,0.592693,0.000000,0.000000,30.883045,11.782510,0.000000,15.954825,5.216274,30.346196,0.000000,0.000000,0.000000,0.000000,0.000000,14.964499,56.726838,330.698489,20.171479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.12,17.563245,19.364004,337.877595,43.489608,3.842786,95.212788,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,0.000000,95.125650,0.000000,19.233099,0.000000,0.000000,70.243394,0.000000,14.126522,0.000000,0.000000,24.751065,8.591807,0.000000,0.000000,0.000000,346.058885,25.432968,89.074400,0.592693,0.000000,0.000000,9.116958,11.782510,0.000000,15.954825,5.216274,30.346196,0.000000,0.000000,0.000000,0.000000,0.000000,14.964499,56.726838,330.698489,20.171479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.22,17.563245,19.364004,337.877595,43.489608,3.842786,95.212788,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,0.000000,95.125650,0.000000,19.233099,0.000000,0.000000,84.871773,0.000000,14.126522,0.000000,0.000000,24.751065,8.591807,0.000000,0.000000,0.000000,346.058885,25.432968,89.074400,0.592693,0.000000,0.000000,9.116958,11.782510,0.000000,15.954825,5.216274,30.346196,0.000000,0.000000,0.000000,0.000000,0.000000,14.964499,56.726838,330.698489,20.171479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.22,17.563245,18.013520,337.877595,43.489608,3.842786,95.212788,0,0,0,0,0

