Block,Time,SASAN,UNCHAHAR4,FSTPP I & II,TANDA2,KHSTPP-II,JHAJJAR,BRBCL,DADRI_GF,TALA,KHSTPP-I,ANTA_CRF,AURY_GF,ANTA_RF,URI,UNCHAHAR3,TANAKPUR,DADRI_RF,RIHAND1,RIHAND3,UNCHAHAR2,CHAMERA1,BSIUL,NAPP,SINGRAULI_HYDRO,AURY_CRF,PARBATI3,DADRI_CRF,UNCHAHAR1,KISHANGANGA,RAPPC,RAMPUR,TEHRI,NJPC,DULHASTI,SEWA2,KOLDAM,KOTESHWR,URI2,ANTA_LF,SALAL,CHAMERA3,DADRT2,SINGRAULI,DHAULIGNGA,AURY_LF,AURY_RF,RIHAND2,ANTA_GF,RAPPB,CHAMERA2,DADRI_LF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
7,01:30-01:45,372.526200,0.000000,13.781544,0.000000,141.064947,379.673505,13.157523,0.000000,0.000000,44.438953,0.000000,0.000000,0.000000,39.320285,21.941119,0.000000,0.000000,88.559200,119.040531,40.804710,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,10.501966,0.000000,51.426809,0.000000,0.000000,0.000000,0.000000,10.162515,0.000000,8.067551,27.840125,0.000000,53.689978,0.000000,234.296484,120.204675,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

8,01:45-02:00,372.526200,0.000000,13.781544,0.000000,141.753342,349.832905,13.912869,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,39.320285,22.801106,0.000000,0.000000,88.559200,119.040531,40.804710,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,9.759705,0.000000,51.426809,0.000000,0.000000,0.000000,0.000000,10.162515,0.000000,8.067551,27.840125,0.000000,53.689978,0.000000,233.911800,120.204675,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

9,02:00-02:15,372.526200,0.000000,12.482227,0.000000,141.753342,346.536000,12.234168,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,14.920300,0.000000,0.000000,88.559200,119.040531,33.471912,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,8.035015,0.000000,51.426809,0.000000,0.000000,0.000000,15.862543,10.162515,0.000000,8.067551,29.782459,0.000000,53.689978,0.000000,243.165506,120.204675,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

10,02:15-02:30,372.526200,0.000000,12.482227,0.000000,141.753342,346.536000,12.084711,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,14.920300,0.000000,0.000000,88.559200,119.040531,28.883102,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,8.035015,0.000000,51.426809,0.000000,0.000000,0.000000,15.862543,10.162515,0.000000,8.067551,29.782459,0.000000,53.689978,0.000000,259.595586,120.204675,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

11,02:30-02:45,372.526200,0.000000,10.967287,0.000000,141.753342,346.536000,14.296592,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,14.920300,0.000000,0.000000,88.559200,119.040531,23.294920,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,8.035015,0.000000,51.426809,0.000000,0.000000,0.000000,15.862543,10.162515,0.000000,8.067551,30.704420,0.000000,53.689978,0.000000,284.305079,120.204675,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

12,02:45-03:00,372.526200,0.000000,10.967287,0.000000,141.753342,346.536000,15.696249,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,14.920300,0.000000,0.000000,88.559200,119.040531,23.294920,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,8.035015,0.000000,51.426809,0.000000,0.000000,0.000000,15.862543,10.162515,0.000000,8.067551,30.704420,0.000000,53.689978,0.000000,308.902997,120.204675,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

13,03:00-03:15,372.526200,0.000000,10.967287,0.000000,141.753342,346.536000,15.056475,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,39.320285,14.920300,0.000000,0.000000,88.559200,119.040531,23.294920,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,8.035015,0.000000,51.426809,0.000000,0.000000,0.000000,15.862543,10.162515,0.000000,8.067551,30.704420,0.000000,24.607906,0.000000,334.340739,120.204675,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

14,03:15-03:30,372.526200,0.000000,10.967287,0.000000,115.001918,346.536000,15.906112,0.000000,0.000000,36.599111,0.000000,0.000000,0.000000,39.320285,14.920300,0.000000,0.000000,88.559200,119.040531,23.294920,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,8.035015,0.000000,51.426809,0.000000,0.000000,0.000000,15.862543,10.162515,0.000000,8.067551,30.704420,0.000000,24.607906,0.000000,357.658235,120.204675,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

15,03:30-03:45,372.526200,0.000000,10.967287,0.000000,115.001918,346.536000,16.254841,0.000000,0.000000,36.599111,0.000000,0.000000,0.000000,33.475378,14.920300,0.000000,0.000000,88.559200,119.040531,23.294920,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,8.035015,0.000000,51.426809,0.000000,0.000000,0.000000,15.862543,10.162515,0.000000,8.067551,30.704420,0.000000,24.607906,0.000000,360.012400,120.204675,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

16,03:45-04:00,372.526200,0.000000,10.967287,0.000000,115.001918,346.536000,16.876966,0.000000,0.000000,36.599111,0.000000,0.000000,0.000000,33.475378,14.920300,0.000000,0.000000,88.559200,119.040531,23.294920,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,8.035015,0.000000,51.426809,0.000000,0.000000,18.231644,15.862543,10.162515,0.000000,8.067551,30.704420,0.000000,24.607906,0.000000,360.012400,120.204675,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

17,04:00-04:15,372.526200,0.000000,10.967287,0.000000,115.001918,346.536000,18.212990,0.000000,0.000000,36.599111,0.000000,0.000000,0.000000,33.475378,14.920300,0.000000,0.000000,88.559200,119.040531,23.294920,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,8.035015,0.000000,51.426809,0.000000,0.000000,21.877973,15.862543,10.162515,0.000000,8.067551,30.704420,0.000000,24.607906,0.000000,360.012400,120.204675,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

18,04:15-04:30,372.526200,0.000000,11.580752,0.000000,115.001918,346.536000,19.252017,0.000000,0.000000,36.599111,0.000000,0.000000,0.000000,33.475378,18.382291,0.000000,0.000000,88.559200,119.040531,33.471912,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,8.035015,0.000000,51.426809,0.000000,0.000000,21.877973,15.862543,10.162515,0.000000,8.067551,30.704420,0.000000,24.607906,0.000000,360.012400,120.204675,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

19,04:30-04:45,372.526200,0.000000,11.580752,0.000000,115.001918,346.536000,19.252017,0.000000,0.000000,36.599111,0.000000,0.000000,0.000000,39.320285,18.382291,0.000000,0.000000,88.559200,119.040531,33.471912,13.523914,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,8.035015,0.000000,51.426809,0.000000,0.000000,21.877973,15.862543,10.162515,0.000000,8.067551,31.336326,0.000000,24.607906,0.000000,360.012400,120.204675,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

20,04:45-05:00,372.526200,0.000000,11.580752,0.000000,140.208624,346.536000,19.252017,0.000000,0.000000,44.275447,0.000000,0.000000,0.000000,39.320285,18.382291,0.000000,0.000000,88.559200,119.040531,33.471912,13.523914,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,8.035015,0.000000,51.426809,0.000000,0.000000,21.877973,15.862543,10.162515,0.000000,8.067551,31.336326,0.000000,24.607906,0.000000,360.012400,120.204675,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

21,05:00-05:15,372.526200,0.000000,11.373119,0.000000,141.753342,349.832905,19.252017,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,22.801106,0.000000,0.000000,88.559200,119.040531,40.804710,13.523914,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,9.759705,0.000000,51.426809,0.000000,12.189404,36.463288,15.862543,10.162515,0.000000,8.067551,31.336326,0.000000,24.607906,0.000000,360.012400,120.204675,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

22,05:15-05:30,372.526200,0.000000,11.373119,0.000000,141.753342,370.047505,19.252017,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,22.801106,0.000000,0.000000,88.559200,119.040531,40.804710,13.523914,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,9.759705,0.000000,51.426809,0.000000,12.189404,36.463288,15.862543,10.162515,0.000000,8.067551,31.336326,0.000000,24.607906,0.000000,360.012400,120.204675,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

23,05:30-05:45,372.526200,0.000000,11.373119,0.000000,141.753342,379.673505,19.252017,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,22.801106,0.000000,0.000000,88.559200,119.040531,40.804710,27.047828,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,9.759705,0.000000,51.426809,0.000000,12.250048,54.694932,15.862543,10.162515,0.000000,8.067551,31.336326,0.000000,24.607906,0.000000,360.012400,120.204675,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,3.207864,0.000000,0,0,0,0,0

24,05:45-06:00,372.526200,0.000000,11.373119,0.000000,141.753342,403.738505,19.252017,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,22.801106,0.000000,0.000000,88.559200,119.040531,40.804710,27.047828,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,9.759705,0.000000,51.426809,0.000000,36.568211,90.064321,15.862543,10.162515,0.000000,16.135101,31.336326,0.000000,24.607906,9.315889,363.862800,120.204675,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,12.677481,0.000000,0,0,0,0,0

25,06:00-06:15,372.526200,0.000000,11.373119,0.000000,122.501342,447.055505,19.252017,0.000000,0.000000,38.527584,0.000000,0.000000,0.000000,39.320285,19.339115,0.000000,0.000000,88.559200,119.040531,35.216528,40.571742,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,9.759705,0.000000,51.426809,0.000000,48.757615,90.064321,15.862543,10.162515,0.000000,24.202652,30.704420,0.000000,24.607906,18.631778,371.563600,120.204675,7.629568,0.000000,0.000000,113.707125,0.000000,0.000000,12.677481,0.000000,0,0,0,0,0

26,06:15-06:30,372.526200,0.000000,11.373119,0.000000,122.501342,524.063505,19.252017,0.000000,0.000000,38.527584,0.000000,0.000000,0.000000,39.320285,19.339115,0.000000,0.000000,88.559200,119.040531,35.216528,40.571742,18.830766,41.327883,0.644509,0.000000,0.000000,0.000000,9.759705,0.000000,51.426809,0.000000,48.757615,112.580402,31.725086,10.162515,0.000000,30.371955,30.704420,0.000000,24.607906,27.975859,399.734606,120.204675,17.588697,0.000000,0.000000,113.707125,0.000000,0.000000,38.032442,0.000000,0,0,0,0,0

27,06:30-06:45,372.526200,0.000000,11.373119,0.000000,141.753342,599.622792,19.252017,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,23.032757,0.000000,0.000000,88.559200,119.040531,40.804710,40.571742,18.830766,41.327883,0.644509,0.000000,0.000000,0.000000,10.452795,0.000000,51.426809,0.000000,48.757615,112.580402,31.725086,15.212977,0.000000,30.371955,30.704420,0.000000,24.607906,27.975859,425.225726,120.204675,26.383045,0.000000,0.000000,113.707125,0.000000,0.000000,38.032442,0.000000,0,0,0,0,0

28,06:45-07:00,372.526200,0.000000,11.373119,0.000000,141.753342,628.168293,19.252017,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,25.403110,0.000000,0.000000,88.559200,119.040531,40.804710,40.571742,18.830766,41.327883,0.644509,0.000000,0.000000,0.000000,10.501966,0.000000,51.426809,0.000000,48.757615,112.580402,31.725086,15.212977,0.000000,30.371955,30.704420,0.000000,24.607906,27.975859,450.292131,120.204675,26.383045,0.000000,0.000000,113.707125,0.000000,0.000000,38.032442,0.000000,0,0,0,0,0

29,07:00-07:15,372.526200,0.000000,11.373119,0.000000,141.753342,628.722286,19.252017,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,25.403110,0.000000,0.000000,88.559200,119.040531,40.804710,40.571742,18.830766,41.327883,0.644509,0.000000,0.000000,0.000000,10.501966,0.000000,51.426809,0.000000,48.757615,112.580402,31.725086,15.212977,0.000000,30.371955,30.704420,0.000000,24.607906,27.975859,503.534426,120.204675,26.383045,0.000000,0.000000,113.707125,0.000000,0.000000,38.032442,0.000000,0,0,0,0,0

30,07:15-07:30,372.526200,0.000000,11.373119,0.000000,141.753342,628.722286,19.252017,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,25.403110,0.000000,0.000000,88.559200,119.040531,40.804710,40.571742,18.830766,41.327883,0.644509,0.000000,0.000000,0.000000,10.501966,0.000000,51.426809,0.000000,48.757615,112.580402,31.725086,15.212977,0.000000,30.371955,30.704420,0.000000,24.607906,27.975859,555.898734,120.204675,26.383045,0.000000,0.000000,113.707125,0.000000,0.000000,38.032442,0.000000,0,0,0,0,0

31,07:30-07:45,372.526200,0.000000,11.373119,0.000000,141.753342,599.622792,19.252017,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,39.320285,25.403110,0.000000,0.000000,88.559200,119.040531,40.804710,40.571742,18.830766,41.327883,0.644509,0.000000,0.000000,0.000000,10.501966,0.000000,51.426809,0.000000,48.757615,112.580402,31.725086,10.162515,0.000000,30.371955,30.704420,0.000000,24.607906,27.975859,507.198847,120.204675,26.383045,0.000000,0.000000,113.707125,0.000000,0.000000,38.032442,0.000000,0,0,0,0,0

32,07:45:08:00,372.526200,0.000000,11.373119,0.000000,141.753342,599.622792,19.252017,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,39.320285,25.403110,0.000000,0.000000,88.559200,119.040531,40.804710,40.571742,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,10.501966,0.000000,51.426809,0.000000,48.757615,90.064321,31.725086,10.162515,0.000000,16.135101,30.704420,0.000000,24.607906,9.315889,498.626800,120.204675,17.588697,0.000000,0.000000,113.707125,0.000000,0.000000,38.032442,0.000000,0,0,0,0,0

33,08:00-08:15,372.526200,0.000000,11.256259,0.000000,141.753342,524.063505,19.252017,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,21.941119,0.000000,0.000000,88.559200,119.040531,35.216528,27.047828,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,10.501966,0.000000,51.426809,0.000000,36.568211,58.341261,15.862543,10.162515,0.000000,8.067551,30.704420,0.000000,53.689978,9.315889,496.282484,120.204675,7.634654,0.000000,0.000000,113.707125,0.000000,0.000000,38.032442,0.000000,0,0,0,0,0

34,08:15-08:30,372.526200,0.000000,11.373119,0.000000,141.753342,456.681505,19.252017,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,21.941119,0.000000,0.000000,88.559200,119.040531,40.528230,13.523914,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,9.759705,0.000000,51.426809,0.000000,36.568211,58.341261,15.862543,10.162515,0.000000,8.067551,30.704420,0.000000,53.689978,9.315889,496.282484,120.204675,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,25.354961,0.000000,0,0,0,0,0

35,08:30-08:45,372.526200,0.000000,11.373119,0.000000,141.753342,427.803505,19.252017,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,25.403110,0.000000,0.000000,88.559200,119.040531,40.804710,13.523914,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,9.759705,0.000000,51.426809,0.000000,24.378808,36.463288,15.862543,10.162515,0.000000,8.067551,30.704420,0.000000,53.689978,0.000000,496.282484,120.204675,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,12.677481,0.000000,0,0,0,0,0

36,08:45:09:00,372.526200,0.000000,11.373119,0.000000,141.753342,408.551505,19.252017,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,34.006733,21.838506,0.000000,0.000000,88.559200,119.040531,40.804710,13.523914,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,9.759705,0.000000,51.426809,0.000000,24.378808,18.231644,15.862543,10.162515,0.000000,8.067551,30.704420,0.000000,24.607906,0.000000,496.282484,120.204675,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,12.677481,0.000000,0,0,0,0,0

37,09:00:09:15,372.526200,0.000000,11.373119,0.000000,141.753342,403.738505,17.561097,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,34.006733,21.838506,0.000000,0.000000,88.559200,119.040531,40.804710,13.523914,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,9.759705,0.000000,51.426809,0.000000,12.189404,0.000000,15.862543,10.162515,0.000000,8.067551,28.487569,0.000000,24.607906,0.000000,496.282484,120.890528,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,12.677481,0.000000,0,0,0,0,0

38,09:15-09:30,372.526200,0.000000,11.373119,0.000000,141.753342,442.242505,17.557785,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,34.006733,21.838506,0.000000,0.000000,88.559200,119.040531,40.804710,13.523914,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,9.759705,0.000000,51.426809,0.000000,12.189404,0.000000,15.862543,10.162515,0.000000,8.067551,28.487569,0.000000,24.607906,0.000000,496.282484,120.890528,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

39,09:30-09:45,372.526200,0.000000,11.373119,0.000000,141.753342,456.681505,17.557785,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,34.006733,21.838506,0.000000,0.000000,88.559200,119.040531,40.804710,13.523914,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,9.759705,0.000000,51.426809,0.000000,12.189404,0.000000,15.862543,10.162515,0.000000,8.067551,28.487569,0.000000,24.607906,0.000000,496.282484,120.890528,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

40,09:45-10:00,372.526200,0.000000,11.373119,0.000000,141.753342,466.307505,17.557785,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,34.006733,21.838506,0.000000,0.000000,88.559200,119.040531,40.804710,9.770313,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,9.759705,0.000000,51.426809,0.000000,6.306955,0.000000,15.862543,10.162515,0.000000,8.067551,28.487569,0.000000,24.607906,0.000000,496.282484,120.890528,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

41,10:00-10:15,372.526200,0.000000,11.373119,0.000000,141.753342,471.120505,17.557785,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,25.403110,0.000000,0.000000,88.559200,119.040531,40.804710,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,10.501966,0.000000,51.426809,0.000000,0.000000,0.000000,15.862543,10.162515,0.000000,8.067551,25.897790,0.000000,24.607906,0.000000,496.282484,120.890528,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

42,10:15-10:30,372.526200,0.000000,11.373119,0.000000,141.753342,466.307505,17.557785,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,25.403110,0.000000,0.000000,88.559200,119.040531,40.804710,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,10.501966,0.000000,51.426809,0.000000,0.000000,0.000000,15.862543,10.162515,0.000000,8.067551,25.897790,0.000000,24.607906,0.000000,451.459400,120.890528,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

43,10:30-10:45,372.526200,0.000000,11.373119,0.000000,141.753342,456.681505,17.557785,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,25.403110,6.165453,0.000000,88.559200,119.040531,40.804710,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,10.501966,0.000000,51.426809,0.000000,0.000000,0.000000,15.862543,10.162515,0.000000,8.067551,25.897790,0.000000,24.607906,0.000000,403.329400,120.890528,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

44,10:45-11:00,372.526200,0.000000,11.373119,0.000000,141.753342,447.055505,17.557785,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,25.403110,6.165453,0.000000,88.559200,119.040531,40.804710,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,10.501966,0.000000,51.426809,0.000000,0.000000,0.000000,15.862543,10.162515,0.000000,8.067551,25.897790,0.000000,24.607906,0.000000,364.825400,120.890528,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

45,11:00-11:15,373.579044,0.000000,10.413118,0.000000,141.753342,403.738505,17.557785,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,22.801106,6.165453,0.000000,88.559200,119.040531,36.215900,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,9.759705,0.000000,51.426809,0.000000,0.000000,0.000000,0.000000,10.162515,0.000000,8.067551,25.897790,0.000000,24.607906,0.000000,363.817767,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

46,11:15-11:30,373.609125,0.000000,10.413118,0.000000,141.753342,383.523905,17.557785,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,22.801106,6.165453,0.000000,88.559200,119.040531,36.215900,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,9.759705,0.000000,51.426809,0.000000,0.000000,0.000000,0.000000,10.162515,0.000000,8.067551,25.897790,0.000000,24.607906,0.000000,360.975000,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

47,11:30-11:45,373.609125,0.000000,10.413118,0.000000,141.753342,363.309305,17.557785,0.000000,0.000000,44.663754,0.000000,0.000000,0.000000,33.475378,22.801106,0.000000,0.000000,88.559200,119.040531,36.215900,0.000000,6.276922,41.327883,0.644509,0.000000,0.000000,0.000000,9.759705,0.000000,51.426809,0.000000,0.000000,0.000000,0.000000,10.162515,0.000000,8.067551,25.897790,0.000000,24.607906,0.000000,360.975000,120.209488,0.000000,0.000000,0.000000,113.707125,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

