Block,Time,URI,URI2,RIHAND2,RIHAND3,SEWA2,SINGRAULI,TANAKPUR,TEHRI,UNCHAHAR1,UNCHAHAR3,SALAL,SINGRAULI_HYDRO,UNCHAHAR2,UNCHAHAR4,TANDA2,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,CHAMERA1,CHAMERA2,DADRT2,DULHASTI,JHAJJAR,KISHANGANGA,KOTESHWR,KOLDAM,NJPC,RAPPC,CHAMERA3,DHAULIGNGA,BSIUL,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,SIMHST2,NTPL,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,MAPS,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN
1,00:00-00:15,32.016,38.670318,124.384996,130.580717,0,130.862842,10.8885,70.119552,21.90793,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,49.243676,19.071838,6.745515,0,97.055943,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,52.397528,0,0,0,84.186452,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.1885,32.171,13.9,9.849,15.00135,276.75

2,00:15-00:30,32.016,38.670318,124.384996,130.580717,0,130.862842,10.8885,70.119552,21.90793,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,49.243676,19.071838,6.745515,0,97.055943,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,52.397528,0,0,0,84.186452,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.1885,32.171,13.9,10.0548,15.00135,276.75

3,00:30-00:45,32.016,38.670318,124.384996,130.580717,0,130.862842,10.8885,70.119552,21.90793,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,49.243676,19.071838,6.745515,0,97.055943,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,52.397528,0,0,0,84.186452,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.1885,32.171,13.9,9.8784,15.00135,276.75

4,00:45-01:00,32.016,38.670318,124.384996,130.580717,0,130.862842,10.8885,70.119552,21.90793,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,49.243676,19.071838,6.745515,0,97.055943,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,52.397528,0,0,0,84.186452,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.1885,32.171,13.9,9.8784,15.00135,276.75

5,01:00-01:15,32.016,17.577417,124.384996,130.580717,0,130.862842,10.8885,70.119552,21.90793,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,49.243676,19.071838,6.745515,0,97.055943,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,52.397528,0,0,0,84.186452,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.1885,32.171,13.9,9.8784,15.00135,276.75

6,01:15-01:30,32.016,17.577417,124.384996,130.580717,0,130.862842,10.8885,70.119552,21.90793,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,49.243676,19.071838,6.745515,0,97.055943,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,52.397528,0,0,0,84.186452,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.1885,32.171,13.9,9.8784,15.00135,276.75

7,01:30-01:45,32.016,17.577417,124.384996,130.580717,0,130.862842,10.8885,70.119552,21.90793,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,49.243676,19.071838,6.745515,0,91.781163,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,52.397528,0,0,0,84.186452,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.1885,32.171,13.9,9.702,15.00135,276.75

8,01:45-02:00,32.016,17.577417,124.384996,130.580717,0,130.862842,10.8885,70.119552,21.90793,27.63898,77.854,1.147846,44.906625,3.094586,5.534085,49.243676,19.071838,6.745515,0,91.781163,42.14808,48.499829,688.715948,58.358386,420.343785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,52.397528,0,0,0,85.544298,0,0,0,81.591624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.1885,32.171,13.9,9.702,15.00135,276.75

9,02:00-02:15,24.288,17.577417,124.384996,130.580717,0,131.668152,10.8885,70.119552,21.90793,27.63898,77.854,1.169503,44.906625,3.094586,5.534085,49.243676,19.071838,6.745515,0,91.781163,42.14808,48.499829,688.715948,58.358386,420.343785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,53.049239,0,0,0,85.544298,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.9,9.702,15.00135,276.75

10,02:15-02:30,24.288,17.577417,124.384996,130.580717,0,131.668152,10.8885,70.119552,21.90793,27.63898,77.854,1.169503,44.906625,3.094586,5.534085,49.243676,19.071838,6.745515,0,91.781163,42.14808,48.499829,687.115948,58.358386,420.343785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,53.049239,0,0,0,85.544298,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.9,9.702,15.00135,276.75

11,02:30-02:45,24.288,17.577417,124.384996,130.580717,0,131.668152,10.8885,70.119552,21.90793,27.63898,77.854,1.169503,44.906625,3.094586,5.534085,49.243676,35.092181,6.745515,0,91.781163,42.14808,48.499829,687.115948,58.358386,420.343785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,53.049239,0,0,0,85.544298,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.9,9.702,15.00135,276.75

12,02:45-03:00,24.288,17.577417,124.384996,130.580717,0,131.668152,10.8885,70.119552,21.90793,27.63898,77.854,1.169503,44.906625,3.094586,5.534085,49.243676,35.092181,6.745515,0,91.781163,42.14808,48.499829,687.115948,58.358386,420.343785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,53.049239,0,0,0,85.544298,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.9,9.702,15.00135,276.75

13,03:00-03:15,24.288,17.577417,124.384996,130.580717,0,131.668152,9.6075,70.119552,21.90793,27.63898,77.854,1.169503,44.906625,3.094586,5.534085,49.243676,19.071838,6.745515,0,91.781163,42.14808,48.499829,687.115948,58.358386,420.343785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,53.049239,0,0,0,85.544298,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.9,9.702,15.00135,276.75

14,03:15-03:30,24.288,17.577417,124.384996,130.580717,0,131.668152,9.6075,70.119552,21.90793,27.63898,77.854,1.169503,44.906625,3.094586,5.534085,49.243676,19.071838,6.745515,0,91.781163,42.14808,48.499829,687.115948,58.358386,420.343785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,53.049239,0,0,0,85.544298,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.9,9.702,15.00135,276.75

15,03:30-03:45,24.288,17.577417,124.384996,130.580717,0,131.668152,9.6075,70.119552,21.90793,27.63898,77.854,1.169503,44.906625,3.094586,5.534085,49.243676,42.720916,6.745515,0,91.781163,42.14808,48.499829,687.115948,58.358386,420.343785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,53.049239,0,0,0,85.544298,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.9,9.702,15.00135,276.75

16,03:45-04:00,24.288,17.577417,124.384996,130.580717,0,131.668152,9.6075,70.119552,21.90793,27.63898,77.854,1.169503,44.906625,3.094586,5.534085,49.243676,42.720916,6.745515,0,91.781163,42.14808,48.499829,687.115948,58.358386,420.343785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,53.049239,0,0,0,85.544298,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.9,9.702,15.00135,276.75

17,04:00-04:15,24.288,17.577417,124.384996,130.580717,0,131.668152,11.6571,70.119552,21.90793,27.63898,77.854,1.169503,44.906625,3.094586,5.534085,49.243676,53.401145,6.745515,0,91.781163,42.14808,48.499829,687.115948,58.358386,420.343785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,53.049239,0,0,0,85.544298,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.9,9.702,15.00135,276.75

18,04:15-04:30,24.288,17.577417,124.384996,130.580717,0,131.668152,11.6571,70.119552,21.90793,27.63898,77.854,1.169503,44.906625,3.094586,5.534085,49.243676,53.401145,6.745515,0,91.781163,42.14808,48.499829,687.115948,58.358386,420.343785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,53.049239,0,0,0,85.544298,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.9,9.702,15.00135,276.75

19,04:30-04:45,38.64,17.577417,124.384996,130.580717,0,131.668152,11.6571,70.119552,21.90793,27.63898,77.854,1.169503,44.906625,3.094586,5.534085,49.243676,67.132868,6.745515,0,91.781163,42.14808,48.499829,687.115948,58.358386,420.343785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,53.049239,0,0,0,85.544298,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.9,9.702,15.00135,276.75

20,04:45-05:00,38.64,17.577417,124.384996,130.580717,0,131.668152,11.6571,70.119552,21.90793,27.63898,77.854,1.169503,44.906625,3.094586,5.534085,49.243676,67.132868,6.745515,0,91.781163,42.14808,48.499829,687.115948,58.358386,420.343785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,53.049239,0,0,0,85.544298,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.9,9.555,15.00135,276.75

21,05:00-05:15,38.64,17.577417,124.384996,130.580717,0,131.668152,11.6571,70.119552,21.90793,27.63898,77.854,1.169503,44.906625,3.094586,5.534085,49.243676,67.132868,6.745515,0,91.781163,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,53.049239,0,0,0,85.544298,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.9,9.555,15.00135,276.75

22,05:15-05:30,24.288,17.577417,124.384996,130.580717,0,131.668152,11.6571,70.119552,21.90793,27.63898,77.854,1.169503,44.906625,3.094586,5.534085,49.243676,67.132868,6.745515,0,91.781163,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,53.049239,0,0,0,85.544298,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.9,9.261,15.00135,276.75

23,05:30-05:45,24.288,17.577417,124.384996,130.580717,0,131.668152,11.6571,70.119552,21.90793,27.63898,77.854,1.169503,44.906625,3.094586,5.534085,49.243676,67.132868,6.745515,0,91.781163,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,53.049239,0,0,0,85.544298,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.9,9.114,15.00135,276.75

24,05:45-06:00,24.288,17.577417,124.384996,130.580717,0,131.668152,11.6571,70.119552,21.90793,27.63898,77.854,1.169503,44.906625,3.094586,5.534085,49.243676,78.386778,6.745515,0,91.781163,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,53.049239,0,0,0,85.544298,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.9,8.967,15.00135,276.75

25,06:00-06:15,19.872,17.577417,124.384996,130.580717,0,131.668152,11.6571,70.119552,21.90793,27.63898,77.854,1.169503,44.906625,3.094586,5.534085,49.243676,78.386778,6.745515,0,91.781163,42.14808,48.499829,687.115948,58.358386,420.343785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,52.136844,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.9,8.967,15.00135,205.875

26,06:15-06:30,19.872,17.577417,124.384996,130.580717,0,131.668152,11.6571,70.119552,21.90793,27.63898,77.854,1.169503,44.906625,3.094586,5.534085,49.243676,78.386778,6.745515,0,91.781163,42.14808,48.499829,687.115948,58.358386,420.343785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,52.136844,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.9,8.967,15.00135,205.875

27,06:30-06:45,24.288,17.577417,124.384996,130.580717,0,131.668152,11.6571,70.119552,21.90793,27.63898,77.854,1.169503,44.906625,3.094586,5.534085,49.243676,78.386778,6.745515,0,91.781163,42.14808,48.499829,687.115948,58.358386,420.343785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,52.136844,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.9,8.82,15.00135,205.875

28,06:45-07:00,24.288,17.577417,124.384996,130.580717,0,131.668152,11.6571,70.119552,21.90793,27.63898,77.854,1.169503,44.906625,3.094586,5.534085,49.243676,78.386778,6.745515,0,91.781163,42.14808,48.499829,687.115948,58.358386,420.343785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,52.136844,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.9,8.82,15.00135,205.875

29,07:00-07:15,30.36,17.577417,124.384996,130.580717,0,131.668152,11.6571,70.119552,21.90793,27.63898,76.692,1.169503,44.906625,3.094586,5.534085,49.243676,78.386778,6.745515,0,91.781163,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,52.136844,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.9,8.967,15.00135,205.875

30,07:15-07:30,30.36,17.577417,124.384996,130.580717,0,131.668152,11.6571,70.119552,21.90793,27.63898,76.692,1.169503,44.906625,3.094586,5.534085,49.243676,38.143675,6.745515,0,91.781163,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,52.136844,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.9,8.967,15.00135,205.875

31,07:30-07:45,30.36,17.577417,124.384996,130.580717,0,131.668152,11.6571,70.119552,21.90793,27.63898,77.854,1.169503,44.906625,3.094586,5.534085,49.243676,0,6.745515,0,91.781163,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,52.136844,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.9,9.114,15.00135,205.875

32,07:45:08:00,30.36,17.577417,124.384996,130.580717,0,131.668152,11.6571,70.119552,21.90793,27.63898,77.854,1.169503,44.906625,3.094586,5.534085,49.243676,0,6.745515,0,91.781163,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,52.136844,0,0,0,84.186452,0,0,0,82.929191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.9,9.114,15.00135,205.875

33,08:00-08:15,32.016,17.577417,124.384996,130.580717,0,131.668152,11.2728,70.119552,21.90793,27.63898,77.854,1.169503,44.906625,3.094586,5.534085,46.617346,0,6.745515,0,91.781163,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,51.485133,0,0,0,84.186452,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.9,9.114,15.00135,205.875

34,08:15-08:30,32.016,17.577417,124.384996,130.580717,0,131.668152,11.2728,70.119552,21.90793,27.63898,77.854,1.169503,44.906625,3.094586,5.534085,46.617346,0,6.745515,0,91.781163,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,41.501271,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,51.485133,0,0,0,84.186452,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.9,9.114,15.00135,205.875

35,08:30-08:45,33.12,17.577417,124.384996,130.580717,0,131.668152,11.2728,70.119552,21.90793,27.63898,77.854,1.169503,44.906625,3.094586,5.534085,46.617346,0,6.745515,0,91.781163,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,51.485133,0,0,0,84.186452,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.9,9.114,15.00135,205.875

36,08:45:09:00,33.12,17.577417,124.384996,130.580717,0,131.668152,11.2728,70.119552,21.90793,27.63898,77.854,1.169503,44.906625,3.094586,5.534085,46.617346,0,6.745515,0,91.781163,42.14808,48.499829,688.715948,58.358386,422.443785,8.340651,31.125953,10.211652,179.962454,67.990882,34.831253,43.536137,0,0,51.485133,0,0,0,84.186452,0,0,0,82.661678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.302375,32.171,13.9,9.114,15.00135,205.875

