Block,Time,TALA,SASAN,FSTPP I & II,KHSTPP-II,KHSTPP-I,BRBCL,SINGRAULI_HYDRO,PARBATI3,JHAJJAR,AURY_LF,AURY_GF,CHAMERA2,RIHAND3,DADRT2,RAPPC,NAPP,KISHANGANGA,TANDA2,AURY_RF,CHAMERA1,UNCHAHAR4,TEHRI,TANAKPUR,ANTA_GF,DHAULIGNGA,URI2,RIHAND2,SALAL,ANTA_CRF,RAPPB,DADRI_LF,DULHASTI,UNCHAHAR2,DADRI_GF,SEWA2,RAMPUR,UNCHAHAR3,CHAMERA3,DADRI_CRF,URI,RIHAND1,AURY_CRF,ANTA_RF,KOLDAM,ANTA_LF,SINGRAULI,DADRI_RF,BSIUL,KOTESHWR,UNCHAHAR1,NJPC,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,403.108002,10.983266,81.310918,24.565552,16.677290,0.791825,0.000000,230.542700,0.000000,0.000000,0.000000,59.517558,359.752498,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.726327,0.000000,0.000000,23.825967,113.707125,2.796353,0.000000,0.000000,0.000000,1.852524,23.102400,0.000000,0.000000,0.000000,14.439000,0.000000,0.000000,37.194864,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,8.663400,0.000000,0,0,0,0,0

7,01:30-01:45,0.000000,403.108002,10.983266,81.310918,24.565552,16.109016,0.791825,0.000000,230.542700,0.000000,0.000000,0.000000,59.517558,359.752498,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.825967,113.707125,2.796353,0.000000,0.000000,0.000000,1.852524,23.102400,0.000000,0.000000,0.000000,14.439000,0.000000,0.000000,3.188131,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,8.663400,0.000000,0,0,0,0,0

8,01:45-02:00,0.000000,403.108002,10.983266,78.163120,24.565552,15.208855,0.791825,0.000000,230.542700,0.000000,0.000000,0.000000,59.517558,359.752498,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.825967,113.707125,2.796353,0.000000,0.000000,0.000000,1.852524,23.102400,0.000000,0.000000,0.000000,14.439000,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,8.663400,0.000000,0,0,0,0,0

9,02:00-02:15,0.000000,403.108002,10.983266,78.163120,24.565552,14.425272,0.791825,0.000000,230.542700,0.000000,0.000000,0.000000,59.517558,359.752498,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.825967,113.707125,2.796353,0.000000,0.000000,0.000000,1.852524,23.102400,0.000000,0.000000,0.000000,14.439000,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,8.663400,0.000000,0,0,0,0,0

10,02:15-02:30,0.000000,403.108002,10.983266,78.163120,24.565552,15.826947,0.791825,0.000000,230.542700,0.000000,0.000000,0.000000,59.517558,359.752498,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.825967,113.707125,2.796353,0.000000,0.000000,0.000000,1.852524,23.102400,0.000000,0.000000,0.000000,14.439000,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,8.663400,0.000000,0,0,0,0,0

11,02:30-02:45,0.000000,403.108002,10.983266,78.163120,24.565552,16.587233,0.791825,0.000000,230.542700,0.000000,0.000000,0.000000,59.517558,359.752498,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.532113,113.707125,2.796353,0.000000,0.000000,0.000000,1.852524,23.102400,0.000000,0.000000,0.000000,14.439000,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,6.276922,8.542112,8.663400,0.000000,0,0,0,0,0

12,02:45-03:00,0.000000,403.108002,10.983266,78.163120,24.565552,16.312526,0.791825,0.000000,230.542700,0.000000,0.000000,0.000000,59.517558,359.752498,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.532113,113.707125,2.796353,0.000000,0.000000,0.000000,1.852524,23.102400,0.000000,0.000000,0.000000,14.439000,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,6.276922,8.542112,8.663400,0.000000,0,0,0,0,0

13,03:00-03:15,0.000000,403.108002,10.983266,78.163120,24.565552,16.344595,0.791825,0.000000,230.542700,0.000000,0.000000,0.000000,59.517558,359.752498,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.532113,113.707125,2.796353,0.000000,0.000000,0.000000,1.852524,23.102400,0.000000,0.000000,0.000000,14.439000,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,6.276922,8.542112,8.663400,0.000000,0,0,0,0,0

14,03:15-03:30,0.000000,403.108002,10.983266,78.163120,24.565552,16.428802,0.791825,0.000000,230.542700,0.000000,0.000000,0.000000,59.517558,359.752498,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.532113,113.707125,2.796353,0.000000,0.000000,0.000000,1.852524,23.102400,0.000000,0.000000,0.000000,14.439000,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,6.276922,8.542112,8.663400,0.000000,0,0,0,0,0

15,03:30-03:45,0.000000,403.108002,10.983266,78.163120,24.565552,17.375555,0.791825,0.000000,230.542700,0.000000,0.000000,0.000000,59.517558,359.752498,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.532113,113.707125,2.796353,0.000000,0.000000,0.000000,1.852524,23.102400,0.000000,0.000000,0.000000,14.439000,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,6.276922,8.542112,8.663400,0.000000,0,0,0,0,0

16,03:45-04:00,0.000000,403.108002,10.983266,78.163120,24.565552,18.773397,0.791825,0.000000,230.542700,0.000000,0.000000,0.000000,59.517558,359.752498,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.532113,113.707125,2.796353,0.000000,0.000000,0.000000,1.852524,23.102400,0.000000,0.000000,0.000000,14.439000,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,6.276922,8.542112,8.663400,0.000000,0,0,0,0,0

17,04:00-04:15,0.000000,403.108002,10.983266,81.310918,24.565552,19.208149,0.791825,0.000000,230.542700,0.000000,0.000000,0.000000,59.517558,359.752498,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.532113,113.707125,2.796353,0.000000,0.000000,0.000000,15.862543,23.102400,0.000000,0.000000,0.000000,14.439000,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,8.663400,0.000000,0,0,0,0,0

18,04:15-04:30,0.000000,403.108002,10.983266,81.310918,24.565552,19.252017,0.791825,0.000000,230.542700,0.000000,0.000000,0.000000,59.517558,359.752498,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,13.341636,0.000000,0.000000,0.000000,4.532113,113.707125,2.796353,0.000000,0.000000,0.000000,15.862543,23.102400,0.000000,0.000000,0.000000,14.439000,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,8.663400,0.000000,0,0,0,0,0

19,04:30-04:45,0.000000,403.108002,13.822936,115.251328,31.029892,19.252017,0.791825,0.000000,230.542700,0.000000,0.000000,0.000000,59.517558,359.752498,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,13.341636,0.000000,0.000000,0.000000,4.532113,113.707125,2.796353,0.000000,0.000000,0.000000,15.862543,23.102400,0.000000,0.000000,0.000000,14.439000,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,8.663400,0.000000,0,0,0,0,0

20,04:45-05:00,0.000000,403.108002,13.822936,115.251328,31.029892,19.252017,0.791825,0.000000,230.542700,0.000000,0.000000,0.000000,59.517558,359.752498,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,13.341636,0.000000,0.000000,0.000000,4.532113,113.707125,2.796353,0.000000,0.000000,0.000000,15.862543,23.102400,0.000000,0.000000,0.000000,14.439000,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,8.663400,0.000000,0,0,0,0,0

21,05:00-05:15,0.000000,403.108002,16.003610,115.251328,36.599111,19.252017,0.791825,0.000000,230.542700,0.000000,0.000000,0.000000,59.517558,359.752498,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,26.683272,0.369927,0.000000,0.000000,4.532113,113.707125,12.303953,0.000000,0.000000,0.000000,15.862543,29.844357,0.000000,0.000000,0.000000,18.382291,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,8.997615,0.000000,0,0,0,0,0

22,05:15-05:30,0.000000,403.108002,19.954698,141.403349,44.327387,19.252017,0.791825,0.000000,232.259401,0.000000,0.000000,0.000000,59.517558,407.179800,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,26.683272,0.369927,0.000000,0.000000,4.532113,113.707125,12.303953,0.000000,0.000000,0.000000,15.862543,36.215900,0.000000,0.000000,0.000000,22.801106,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,9.759705,22.516080,0,0,0,0,0

23,05:30-05:45,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,288.090201,0.000000,0.000000,0.000000,59.517558,455.309800,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,26.683272,0.369927,0.000000,0.000000,4.532113,113.707125,12.303953,0.000000,0.000000,0.000000,15.862543,36.215900,0.000000,0.000000,0.000000,22.801106,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,9.759705,22.516080,0,0,0,0,0

24,05:45-06:00,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,345.846201,0.000000,0.000000,0.000000,59.517558,503.439800,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,26.683272,0.369927,0.000000,0.000000,4.532113,113.707125,12.303953,0.000000,0.000000,0.000000,15.862543,36.215900,0.000000,0.000000,0.000000,18.857815,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,9.425490,22.516080,0,0,0,0,0

25,06:00-06:15,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,408.136526,0.000000,0.000000,0.000000,59.517558,555.717643,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,26.683272,0.369927,0.000000,0.000000,4.532113,113.707125,12.303953,0.000000,0.000000,0.000000,15.862543,40.804710,0.000000,0.000000,0.000000,25.322568,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,10.501966,22.516080,0,0,0,0,0

26,06:15-06:30,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,415.622572,0.000000,0.000000,3.207864,59.517558,653.788294,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,40.206839,0.369927,0.000000,0.000000,4.532113,113.707125,12.303953,0.000000,0.000000,0.000000,15.862543,40.804710,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,17.084225,10.501966,45.032161,0,0,0,0,0

27,06:30-06:45,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,415.622572,0.000000,0.000000,6.415729,59.517558,653.788294,52.281886,41.944717,0.000000,0.000000,0.000000,7.604540,0.000000,40.206839,0.369927,0.000000,8.794348,4.532113,113.707125,12.303953,0.000000,0.000000,0.000000,15.862543,40.804710,0.000000,5.081257,0.000000,25.403110,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,1.058860,25.626337,10.501966,67.548241,0,0,0,0,0

28,06:45-07:00,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,415.622572,0.000000,0.000000,25.354961,59.517558,653.788294,52.281886,41.944717,0.000000,0.000000,0.000000,19.443288,0.000000,40.206839,0.369927,0.000000,17.588697,4.532113,113.707125,53.689978,0.000000,0.000000,0.000000,31.725086,40.804710,0.000000,10.162515,0.000000,25.403110,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,18.830766,34.168450,10.501966,90.064321,0,0,0,0,0

29,07:00-07:15,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,415.622572,0.000000,0.000000,25.354961,59.517558,653.788294,52.281886,41.944717,0.000000,0.000000,0.000000,27.047828,0.000000,40.206839,0.369927,0.000000,25.431892,4.532113,113.707125,53.689978,0.000000,0.000000,0.000000,31.725086,40.804710,0.000000,15.212977,0.000000,25.403110,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,18.830766,34.168450,10.501966,90.064321,0,0,0,0,0

30,07:15-07:30,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,415.622572,0.000000,0.000000,25.354961,59.517558,653.788294,52.281886,41.944717,0.000000,0.000000,0.000000,27.047828,0.000000,40.206839,0.369927,0.000000,25.431892,4.532113,113.707125,53.689978,0.000000,0.000000,0.000000,31.725086,40.804710,0.000000,15.212977,0.000000,25.403110,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,12.553844,34.168450,10.501966,90.064321,0,0,0,0,0

31,07:30-07:45,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,415.622572,0.000000,0.000000,25.354961,59.517558,653.788294,52.281886,41.944717,0.000000,0.000000,0.000000,27.047828,0.000000,40.206839,0.123309,0.000000,25.431892,4.532113,113.707125,40.267483,0.000000,0.000000,0.000000,31.725086,40.804710,0.000000,15.212977,0.000000,25.403110,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,12.553844,34.168450,10.501966,90.064321,0,0,0,0,0

32,07:45:08:00,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,415.622572,0.000000,0.000000,25.354961,59.517558,653.788294,52.281886,41.944717,0.000000,0.000000,0.000000,27.047828,0.000000,40.206839,0.123309,0.000000,25.431892,4.532113,113.707125,40.267483,0.000000,0.000000,0.000000,31.725086,40.804710,0.000000,15.212977,0.000000,25.403110,0.000000,0.000000,3.719486,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,12.553844,34.168450,10.501966,90.064321,0,0,0,0,0

33,08:00-08:15,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,415.622572,0.000000,0.000000,25.354961,59.517558,653.788294,52.281886,41.944717,0.000000,0.000000,0.000000,27.047828,0.000000,40.206839,2.342872,0.000000,17.588697,4.532113,113.707125,40.267483,0.000000,0.000000,0.000000,31.725086,40.804710,0.000000,15.212977,0.000000,25.403110,0.000000,0.000000,37.194864,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,12.553844,34.168450,10.501966,90.064321,0,0,0,0,0

34,08:15-08:30,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,415.622572,0.000000,0.000000,3.207864,59.517558,653.788294,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,40.206839,2.342872,0.000000,8.794348,4.532113,113.707125,6.711247,0.000000,0.000000,0.000000,15.862543,40.804710,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,37.194864,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,18.982472,10.501966,67.548241,0,0,0,0,0

35,08:30-08:45,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,415.622572,0.000000,0.000000,0.000000,59.517558,653.788294,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,40.206839,2.342872,0.000000,8.794348,4.532113,113.707125,1.342249,0.000000,0.000000,0.000000,15.862543,40.804710,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,3.188131,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,10.501966,67.548241,0,0,0,0,0

36,08:45:09:00,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,415.622572,0.000000,0.000000,0.000000,59.517558,653.788294,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,40.206839,2.342872,0.000000,0.000000,4.532113,113.707125,1.342249,0.000000,0.000000,0.000000,15.862543,40.804710,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,3.188131,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,10.501966,67.548241,0,0,0,0,0

37,09:00:09:15,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,415.622572,0.000000,0.000000,0.000000,59.517558,653.788294,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,26.683272,2.342872,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,15.862543,40.804710,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,3.188131,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,10.501966,45.032161,0,0,0,0,0

38,09:15-09:30,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,415.622572,0.000000,0.000000,0.000000,59.517558,653.788294,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,26.683272,2.342872,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,15.862543,40.804710,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,3.188131,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,10.501966,41.021199,0,0,0,0,0

39,09:30-09:45,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,415.622572,0.000000,0.000000,0.000000,59.517558,653.788294,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,26.683272,0.123309,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,15.862543,40.804710,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,3.188131,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,10.501966,21.148707,0,0,0,0,0

40,09:45-10:00,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,415.622572,0.000000,0.000000,0.000000,59.517558,653.788294,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,26.683272,0.123309,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,1.852524,40.804710,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,3.719486,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,10.501966,0.000000,0,0,0,0,0

41,10:00-10:15,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,415.622572,0.000000,0.000000,0.000000,59.517558,653.788294,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,26.683272,0.123309,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,1.852524,40.804710,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,38.257574,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,10.501966,0.000000,0,0,0,0,0

42,10:15-10:30,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,415.622572,0.000000,0.000000,0.000000,59.517558,653.788294,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,26.683272,0.123309,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,1.852524,40.804710,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,38.257574,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,10.501966,0.000000,0,0,0,0,0

43,10:30-10:45,0.000000,403.108002,19.954698,141.998541,44.663754,18.665894,0.791825,0.000000,415.622572,0.000000,0.000000,0.000000,59.517558,653.788294,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,13.341636,0.123309,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,1.852524,40.804710,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,3.719486,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,10.501966,0.000000,0,0,0,0,0

44,10:45-11:00,0.000000,403.108002,19.954698,141.998541,44.663754,19.252017,0.791825,0.000000,415.622572,0.000000,0.000000,0.000000,59.517558,581.611102,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,13.341636,0.123309,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,1.852524,40.804710,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,10.501966,0.000000,0,0,0,0,0

45,11:00-11:15,0.000000,403.108002,19.954698,141.998541,44.663754,19.097116,0.791825,0.000000,415.622572,0.000000,0.000000,0.000000,59.517558,581.611102,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.123309,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,1.852524,40.804710,0.000000,0.000000,0.000000,25.403110,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,10.501966,0.000000,0,0,0,0,0

46,11:15-11:30,0.000000,403.108002,19.954698,141.998541,44.663754,18.904700,0.791825,0.000000,397.826601,0.000000,0.000000,0.000000,59.517558,581.611102,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.123309,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,1.852524,40.804710,0.000000,0.000000,0.000000,22.801106,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,9.759705,0.000000,0,0,0,0,0

47,11:30-11:45,0.000000,403.108002,19.954698,141.998541,44.663754,19.014220,0.791825,0.000000,397.826601,0.000000,0.000000,0.000000,59.517558,581.611102,52.281886,41.944717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.123309,0.000000,0.000000,4.402624,113.707125,1.342249,0.000000,0.000000,0.000000,1.852524,40.804710,0.000000,0.000000,0.000000,22.801106,0.000000,0.000000,2.125421,88.559200,0.000000,0.000000,0.000000,0.000000,120.890528,0.000000,0.000000,8.542112,9.759705,0.000000,0,0,0,0,0

