Block,Time,DADRT2,KOTESHWR,DULHASTI,KOLDAM,PARBATI3,CHAMERA3,DHAULIGNGA,RAMPUR,NJPC,CHAMERA2,KISHANGANGA,RAPPC,NAPP,JHAJJAR,UNCHAHAR1,SINGRAULI_HYDRO,RIHAND3,TEHRI,UNCHAHAR4,SINGRAULI,RIHAND2,TANDA2,UNCHAHAR3,RIHAND1,SEWA2,URI2,UNCHAHAR2,RAPPB,BSIUL,CHAMERA1,URI,TANAKPUR,SALAL,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
1,00:00-00:15,686.779957,8.874,49.436556,0,0,29.062808,27.3447,0,152.9405,39.51012,0,51.3945,38.448,653.1525,19.985,1.07128,123.665625,45.36,0,139.3125,118.125,0,26.39091,92,0,14.7972,42.392196,0,6.49,28.045,24.288,13.3224,85.988,0,68.456,0,0,0,57.971,0,0,0,0,0,21,0,0,0,0,0,0,0,70.06,0,0,0,0,0,0,0,0,0,0,37.648,147.515625,26.46,20.0018,8.34,415.125

2,00:15-00:30,686.779957,8.874,49.436556,0,0,29.062808,27.3447,0,152.9405,39.51012,0,51.3945,38.448,653.1525,19.985,1.07128,123.665625,45.36,0,139.3125,118.125,0,26.39091,92,0,14.7972,42.392196,0,6.49,28.045,24.288,13.3224,85.988,0,75.516,0,0,0,63.531,0,0,0,0,0,21,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,37.648,147.515625,26.46,20.0018,8.34,415.125

3,00:30-00:45,686.779957,8.874,49.436556,0,0,29.062808,27.3447,0,152.9405,39.51012,0,51.3945,38.448,646.8,19.414,1.07128,123.665625,45.36,0,139.3125,118.125,0,26.39091,92,0,14.7972,42.392196,0,6.49,28.045,24.288,13.3224,85.988,0,77.816,0,0,0,63.531,0,0,0,0,0,21,0,0,0,0,0,0,0,56.03,0,0,0,0,0,0,0,0,0,0,36.141,147.515625,26.46,20.0018,8.34,415.125

4,00:45-01:00,686.779957,8.874,49.436556,0,0,29.062808,27.3447,0,152.9405,39.51012,0,51.3945,38.448,600.6,19.414,1.07128,123.665625,45.36,0,139.3125,118.125,0,26.39091,92,0,14.7972,42.392196,0,6.49,28.045,24.288,13.3224,85.988,0,77.816,0,0,0,63.531,0,0,0,0,0,21,0,0,0,0,0,0,0,56.03,0,0,0,0,0,0,0,0,0,0,36.141,147.515625,26.46,20.0018,8.34,415.125

5,01:00-01:15,686.779957,8.874,49.436556,0,0,29.062808,27.3447,0,152.9405,39.51012,0,51.3945,38.448,554.4,19.414,1.07128,123.665625,45.36,0,139.3125,118.125,0,26.39091,92,0,32.82288,42.392196,0,6.5208,28.045,24.288,13.3224,85.988,0,77.816,0,0,0,63.531,0,0,0,0,0,21,0,0,0,0,0,0,0,42.75,0,0,0,0,0,0,0,0,0,0,36.141,147.515625,26.46,20.0018,8.479,415.125

6,01:15-01:30,686.779957,8.874,49.436556,0,0,29.062808,27.3447,0,152.9405,39.51012,0,51.3945,38.448,508.2,19.414,1.07128,123.665625,45.36,0,139.3125,118.125,0,26.39091,92,0,32.82288,42.392196,0,6.5208,28.045,24.288,13.3224,85.988,0,77.816,0,0,0,63.531,0,0,0,0,0,21,0,0,0,0,0,0,0,30.25,0,0,0,0,0,0,0,0,0,0,36.141,147.515625,26.46,20.0018,8.479,415.125

7,01:30-01:45,686.779957,6.7048,49.436556,0,0,29.062808,27.3447,0,152.9405,39.51012,0,51.3945,38.448,435.435,19.414,1.07128,123.665625,45.36,0,139.3125,118.125,0,26.39091,92,0,32.82288,42.392196,0,6.5208,28.045,48.576,13.3224,85.988,0,77.816,0,0,0,63.531,0,0,0,0,0,21,0,0,0,0,0,0,0,17.75,0,0,0,0,0,0,0,0,0,0,37.355,147.515625,26.46,20.0018,8.479,415.125

8,01:45-02:00,686.779957,6.7048,49.436556,0,0,29.062808,27.3447,0,152.9405,39.51012,0,51.3945,38.448,435.435,19.414,1.07128,123.665625,45.36,0,139.3125,118.125,0,26.39091,92,0,32.82288,42.392196,0,6.5208,28.045,48.576,13.3224,85.988,0,77.816,0,0,0,63.531,0,0,0,0,0,21,0,0,0,0,0,0,0,13.84,0,0,0,0,0,0,0,0,0,0,37.355,147.515625,26.46,20.0018,8.479,415.125

9,02:00-02:15,686.779957,6.7048,49.436556,0,0,29.062808,27.3447,0,152.9405,39.51012,0,51.3945,38.448,435.435,19.414,1.07128,123.665625,37.8,0,139.3125,118.125,0,26.39091,92,0,20.178,42.392196,0,6.5208,28.045,24.288,13.3224,85.988,0,77.816,0,0,0,63.531,0,0,0,0,0,21.525,0,0,0,0,0,0,0,13.84,0,0,0,0,0,0,0,0,0,0,37.655,147.515625,26.46,20.0018,8.479,415.125

10,02:15-02:30,686.779957,6.7048,49.436556,0,0,29.062808,27.3447,0,152.9405,39.51012,0,51.3945,38.448,435.435,19.414,1.07128,123.665625,31.122,0,139.3125,118.125,0,26.39091,92,0,20.178,42.392196,0,6.5208,14.04936,24.288,13.3224,85.988,0,77.816,0,0,0,63.531,0,0,0,0,0,21.525,0,0,0,0,0,0,0,13.84,0,0,0,0,0,0,0,0,0,0,37.655,147.515625,26.46,20.0018,8.479,415.125

11,02:30-02:45,686.779957,6.7048,49.436556,0,0,29.062808,27.3447,0,152.9405,39.51012,0,51.3945,38.448,435.435,19.414,1.07128,123.665625,15.561,0,139.3125,118.125,0,26.39091,92,0,20.178,42.392196,0,6.5208,14.04936,24.288,13.3224,85.988,0,77.816,0,0,0,63.531,0,0,0,0,0,21.525,0,0,0,0,0,0,0,13.84,0,0,0,0,0,0,0,0,0,0,37.655,147.515625,26.46,20.0018,8.479,415.125

12,02:45-03:00,686.779957,6.7048,49.436556,0,0,29.062808,27.3447,0,152.9405,39.51012,0,51.3945,38.448,435.435,19.414,1.07128,123.665625,15.561,0,139.3125,118.125,0,26.39091,92,0,20.178,42.392196,0,6.5208,14.04936,24.288,13.3224,85.988,0,77.816,0,0,0,63.531,0,0,0,0,0,21.525,0,0,0,0,0,0,0,13.84,0,0,0,0,0,0,0,0,0,0,37.655,147.515625,26.46,20.0018,8.479,415.125

13,03:00-03:15,686.779957,6.7048,49.436556,0,0,29.062808,27.3447,0,152.9405,39.51012,0,51.3945,38.448,435.435,19.414,1.07128,123.665625,15.561,0,139.3125,118.125,0,26.39091,92,0,20.178,42.392196,0,6.5208,14.04936,24.288,12.1695,83.083,0,77.816,0,0,0,63.531,0,0,0,0,0,21.525,0,0,0,0,0,0,0,13.84,0,0,0,0,0,0,0,0,0,0,34.648,147.515625,26.46,20.0018,8.479,415.125

14,03:15-03:30,686.779957,6.7048,49.436556,0,0,29.062808,27.3447,0,152.9405,39.51012,0,51.3945,38.448,435.435,19.414,1.07128,123.665625,15.561,0,139.3125,118.125,0,26.39091,92,0,20.178,42.392196,0,6.5208,14.04936,24.288,12.1695,83.083,0,77.816,0,0,0,63.531,0,0,0,0,0,21.525,0,0,0,0,0,0,0,13.84,0,0,0,0,0,0,0,0,0,0,34.648,147.515625,26.46,20.0018,8.479,415.125

15,03:30-03:45,686.779957,6.7048,49.436556,0,0,29.062808,27.3447,0,152.9405,39.51012,0,51.3945,38.448,435.435,19.414,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,14.7972,42.392196,0,6.5208,14.04936,24.288,12.1695,83.083,0,77.816,0,0,0,63.531,0,0,0,0,0,21.525,0,0,0,0,0,0,0,13.84,0,0,0,0,0,0,0,0,0,0,34.648,147.515625,26.46,20.0018,8.479,415.125

16,03:45-04:00,686.779957,6.7048,49.436556,0,0,29.062808,27.3447,0,152.9405,39.51012,0,51.3945,38.448,435.435,19.414,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,14.7972,42.392196,0,6.5208,14.04936,24.288,12.1695,83.083,0,77.816,0,0,0,63.531,0,0,0,0,0,21.525,0,0,0,0,0,0,0,13.84,0,0,0,0,0,0,0,0,0,0,34.648,147.515625,26.46,20.0018,8.479,415.125

17,04:00-04:15,686.779957,6.7048,49.436556,0,0,29.062808,27.3447,0,152.9405,39.51012,0,51.3945,38.448,435.435,19.414,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,14.7972,42.392196,0,6.5208,13.035,24.288,12.1695,83.083,0,77.816,0,0,0,63.531,0,0,0,0,0,21.525,0,0,0,0,0,0,0,13.84,0,0,0,0,0,0,0,0,0,0,35.862,147.515625,26.46,20.0018,8.479,415.125

18,04:15-04:30,686.779957,6.7048,49.436556,0,0,29.062808,27.3447,0,152.9405,39.51012,0,51.3945,38.448,435.435,19.414,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,14.7972,42.392196,0,6.5208,3.555,24.288,12.1695,83.083,0,77.816,0,0,0,63.531,0,0,0,0,0,21.525,0,0,0,0,0,0,0,13.84,0,0,0,0,0,0,0,0,0,0,35.862,147.515625,26.46,20.0018,8.479,415.125

19,04:30-04:45,686.779957,6.7048,49.436556,0,0,29.062808,27.3447,0,152.9405,39.51012,0,51.3945,38.448,435.435,19.414,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,14.7972,42.392196,0,6.5208,3.555,24.288,12.1695,83.083,0,77.816,0,0,0,63.531,0,0,0,0,0,21.525,0,0,0,0,0,0,0,13.84,0,0,0,0,0,0,0,0,0,0,36.469,147.515625,26.46,20.0018,8.479,415.125

20,04:45-05:00,686.779957,6.7048,49.436556,0,0,29.062808,27.3447,0,152.9405,39.51012,0,51.3945,38.448,435.435,19.414,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,14.7972,42.392196,0,6.5208,3.555,30.912,12.1695,83.083,0,77.816,0,0,0,63.531,0,0,0,0,0,21.525,0,0,0,0,0,0,0,13.84,0,0,0,0,0,0,0,0,0,0,36.469,147.515625,26.46,20.0018,8.479,415.125

21,05:00-05:15,686.779957,6.7048,49.436556,0,0,29.062808,27.3447,0,152.9405,39.51012,0,51.3945,38.448,435.435,19.414,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,14.7972,42.392196,0,6.5208,3.555,48.576,12.1695,83.083,0,77.816,0,0,0,63.531,0,0,0,0,0,21.525,0,0,0,0,0,0,0,13.84,0,0,0,0,0,0,0,0,0,0,36.469,147.515625,26.46,20.0018,8.479,415.125

22,05:15-05:30,686.779957,6.7048,49.436556,0,0,29.062808,27.3447,0,152.9405,39.51012,0,51.3945,38.448,435.435,19.414,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,14.7972,42.392196,0,6.5208,3.555,48.576,12.1695,83.083,0,77.816,0,0,0,63.531,0,0,0,0,0,21.525,0,0,0,0,0,0,0,13.84,0,0,0,0,0,0,0,0,0,0,36.469,147.515625,26.46,20.0018,8.479,415.125

23,05:30-05:45,686.779957,6.7048,49.436556,0,0,29.062808,27.3447,0,152.9405,39.51012,0,51.3945,38.448,435.435,19.414,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,14.7972,42.392196,0,6.5208,3.555,24.288,12.1695,83.083,0,77.816,0,0,0,63.531,0,0,0,0,0,21.525,0,0,0,0,0,0,0,13.84,0,0,0,0,0,0,0,0,0,0,36.469,147.515625,26.46,20.0018,8.479,415.125

24,05:45-06:00,686.779957,6.7048,49.436556,0,0,29.062808,27.3447,0,152.9405,39.51012,0,51.3945,38.448,435.435,19.414,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,14.7972,42.392196,0,6.5208,12.64,24.288,12.1695,83.083,0,77.816,0,0,0,63.531,0,0,0,0,0,21.525,0,0,0,0,0,0,0,13.84,0,0,0,0,0,0,0,0,0,0,36.469,147.515625,26.46,20.0018,8.479,415.125

25,06:00-06:15,686.779957,6.7048,49.436556,0,0,19.35568,27.3447,0,152.9405,39.51012,0,51.3945,38.448,435.435,19.414,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,14.7972,42.392196,0,6.5208,28.045,24.288,12.1695,83.083,0,77.816,0,0,0,62.988,0,0,0,0,0,21.525,0,0,0,0,0,0,0,13.84,0,0,0,0,0,0,0,0,0,0,34.648,147.515625,26.46,20.0018,8.479,415.125

26,06:15-06:30,686.779957,6.7048,49.436556,0,0,19.35568,27.3447,0,152.9405,39.51012,0,51.3945,38.448,435.435,19.414,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,14.7972,42.392196,0,6.5208,28.045,24.288,12.1695,83.083,0,77.816,0,0,0,62.988,0,0,0,0,0,21.525,0,0,0,0,0,0,0,13.84,0,0,0,0,0,0,0,0,0,0,34.648,147.515625,26.46,20.0018,8.479,415.125

27,06:30-06:45,686.779957,6.7048,49.436556,0,0,19.35568,27.3447,0,152.9405,39.51012,0,51.3945,38.448,435.435,19.414,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,14.7972,21.19386,0,13.0108,28.045,24.288,12.1695,83.083,0,77.816,0,0,0,62.988,0,0,0,0,0,21.525,0,0,0,0,0,0,0,13.84,0,0,0,0,0,0,0,0,0,0,38.255,147.515625,26.46,20.0018,8.479,415.125

28,06:45-07:00,686.779957,6.7048,49.436556,0,0,19.35568,27.3447,0,152.9405,39.51012,0,51.3945,38.448,435.435,19.414,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,14.7972,21.19386,0,13.0108,28.045,24.288,12.1695,83.083,0,77.816,0,0,0,62.988,0,0,0,0,0,21.525,0,0,0,0,0,0,0,13.84,0,0,0,0,0,0,0,0,0,0,38.255,147.515625,26.46,20.0018,8.479,415.125

29,07:00-07:15,686.779957,6.7048,49.436556,0,0,19.35568,27.3447,0,152.9405,39.51012,0,51.3945,38.448,435.435,17.9865,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,14.7972,20.7015,0,13.0108,28.045,24.288,12.1695,83.083,0,77.816,0,0,0,62.988,0,0,0,0,0,21.525,0,0,0,0,0,0,0,13.84,0,0,0,0,0,0,0,0,0,0,40.076,147.515625,26.46,20.0018,8.479,415.125

30,07:15-07:30,686.779957,6.7048,49.436556,0,0,19.35568,27.3447,0,152.9405,39.51012,0,51.3945,38.448,435.435,17.9865,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,14.7972,20.7015,0,13.0108,27.65,24.288,12.1695,83.083,0,77.816,0,0,0,62.988,0,0,0,0,0,21.525,0,0,0,0,0,0,0,13.84,0,0,0,0,0,0,0,0,0,0,40.076,147.515625,26.46,20.0018,8.479,415.125

31,07:30-07:45,686.779957,6.7048,49.436556,0,0,19.35568,27.3447,0,152.9405,39.51012,0,51.3945,38.448,435.435,19.414,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,14.7972,20.7015,0,13.0108,14.04936,48.576,12.1695,83.083,0,77.816,0,0,0,62.988,0,0,0,0,0,21.525,0,0,0,0,0,0,0,13.84,0,0,0,0,0,0,0,0,0,0,40.076,147.515625,26.46,20.0018,8.479,415.125

32,07:45:08:00,686.779957,6.7048,49.436556,0,0,19.35568,27.3447,0,152.9405,39.51012,0,51.3945,38.448,435.435,19.414,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,14.7972,20.7015,0,13.0108,14.04936,48.576,12.1695,83.083,0,77.816,0,0,0,62.988,0,0,0,0,0,21.525,0,0,0,0,0,0,0,13.84,0,0,0,0,0,0,0,0,0,0,40.076,147.515625,26.46,20.0018,8.479,415.125

33,08:00-08:15,686.779957,6.7048,49.436556,0,0,19.35568,27.3447,0,152.9405,39.51012,0,51.3945,38.448,435.435,19.414,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,32.82288,20.7015,0,13.0108,14.04936,24.288,12.1695,83.083,0,77.268,0,0,0,62.988,0,0,0,0,0,21.525,0,0,0,0,0,0,0,13.84,0,0,0,0,0,0,0,0,0,0,40.3795,147.515625,26.46,20.0018,9.73,415.125

34,08:15-08:30,686.779957,6.7048,49.436556,0,0,19.35568,27.3447,0,152.9405,39.51012,0,51.3945,38.448,435.435,19.414,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,32.82288,20.7015,0,13.0108,14.04936,24.288,12.1695,83.083,0,77.268,0,0,0,62.988,0,0,0,0,0,21.525,0,0,0,0,0,0,0,13.84,0,0,0,0,0,0,0,0,0,0,40.3795,147.515625,26.46,20.0018,9.73,415.125

35,08:30-08:45,686.779957,6.7048,49.436556,0,0,19.35568,27.3447,0,152.9405,39.51012,0,51.3945,38.448,435.435,19.414,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,20.178,20.7015,0,13.0108,6.557,24.288,12.1695,83.083,0,77.268,0,0,0,62.988,0,0,0,0,0,21.525,0,0,0,0,0,0,0,38.43,0,0,0,0,0,0,0,0,0,0,41.29,147.515625,26.46,20.0018,9.73,416.25

36,08:45:09:00,686.779957,6.7048,49.436556,0,0,19.35568,27.3447,0,152.9405,39.51012,0,51.3945,38.448,435.435,19.414,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,20.178,20.7015,0,6.5208,0,24.288,12.1695,83.083,0,77.268,0,0,0,62.988,0,0,0,0,0,21.525,0,0,0,0,0,0,0,68.12,0,0,0,0,0,0,0,0,0,0,41.29,147.515625,26.46,20.0018,9.73,416.25

37,09:00:09:15,686.779957,6.7048,49.436556,0,0,19.35568,27.3447,0,152.9405,39.51012,0,51.3945,38.448,435.435,19.414,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,32.82288,20.7015,0,6.5208,0,24.288,12.1695,83.083,0,77.268,0,0,0,47.784,0,0,0,0,0,21,0,0,0,0,0,0,0,61.13,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,26.46,20.0018,9.73,416.25

38,09:15-09:30,686.779957,6.7048,49.436556,0,0,19.35568,27.3447,0,152.9405,39.51012,0,51.3945,38.448,435.435,19.414,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,32.82288,20.7015,0,6.5208,0,24.288,12.1695,83.083,0,77.268,0,0,0,47.784,0,0,0,0,0,21,0,0,0,0,0,0,0,60.44,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,26.46,20.0018,9.73,416.25

39,09:30-09:45,686.779957,6.7048,49.436556,0,0,19.35568,27.3447,0,152.9405,39.51012,0,51.3945,38.448,435.435,19.414,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,14.7972,20.7015,0,6.5208,0,24.288,12.1695,83.083,0,77.268,0,0,0,47.784,0,0,0,0,0,21,0,0,0,0,0,0,0,71.84,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,26.46,20.0018,9.73,416.25

40,09:45-10:00,686.779957,6.7048,49.436556,0,0,9.67784,27.3447,0,152.9405,39.51012,0,51.3945,38.448,435.435,19.414,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,14.7972,20.7015,0,6.5208,0,24.288,12.1695,83.083,0,77.268,0,0,0,47.784,0,0,0,0,0,21,0,0,0,0,0,0,0,77.34,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,26.46,20.0018,9.73,416.25

41,10:00-10:15,686.779957,6.7048,49.436556,0,0,9.67784,27.3447,0,152.9405,22.661,0,51.3945,38.448,435.435,19.414,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,14.7972,20.7015,0,6.5208,0,30.912,8.3265,83.083,0,77.268,0,0,0,47.784,0,0,0,0,0,20.475,0,0,0,0,0,0,0,77.34,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,26.46,20.0018,9.73,416.25

42,10:15-10:30,686.779957,6.7048,49.436556,0,0,9.67784,27.3447,0,152.9405,22.661,0,51.3945,38.448,435.435,19.414,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,14.7972,20.7015,0,6.5208,0,48.576,8.3265,83.083,0,77.268,0,0,0,47.784,0,0,0,0,0,20.475,0,0,0,0,0,0,0,77.34,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,26.46,20.0018,9.73,416.25

43,10:30-10:45,686.779957,6.7048,49.436556,0,0,9.67784,27.3447,0,152.9405,22.661,0,51.3945,38.448,435.435,19.414,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,14.7972,20.7015,0,6.5208,0,48.576,8.3265,83.083,0,76.72,0,0,0,47.784,0,0,0,0,0,19.95,0,0,0,0,0,0,0,77.34,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,26.46,20.0018,9.73,416.25

44,10:45-11:00,686.779957,6.7048,49.436556,0,0,9.67784,27.3447,0,152.9405,22.661,0,51.3945,38.448,435.435,19.414,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,14.7972,20.7015,0,6.5208,0,28.704,8.3265,83.083,0,76.72,0,0,0,47.784,0,0,0,0,0,19.95,0,0,0,0,0,0,0,77.34,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,26.46,20.0018,9.73,416.25

45,11:00-11:15,686.779957,6.7048,49.436556,0,0,9.67784,27.3447,0,152.9405,22.661,0,51.3945,38.448,435.435,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,15.4698,20.7015,0,6.5208,0,24.288,8.3265,83.083,0,76.72,0,0,0,47.784,0,0,0,0,0,19.95,0,0,0,0,0,0,0,77.34,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,26.46,20.0018,11.12,416.25

46,11:15-11:30,686.779957,6.7048,49.436556,0,0,9.67784,27.3447,0,152.9405,22.661,0,51.3945,38.448,435.435,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,15.4698,20.7015,0,6.5208,0,24.288,8.3265,83.083,0,76.72,0,0,0,47.784,0,0,0,0,0,19.95,0,0,0,0,0,0,0,77.34,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,26.46,20.0018,12.51,416.25

47,11:30-11:45,686.779957,6.7048,49.436556,0,0,9.67784,27.3447,0,152.9405,22.661,0,51.3945,38.448,435.435,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,15.4698,20.7015,0,6.5208,0,24.288,8.3265,83.083,0,76.72,0,0,0,47.784,0,0,0,0,0,19.95,0,0,0,0,0,0,0,77.34,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,26.46,20.0018,12.51,416.25

48,11:45-12:00,686.779957,6.7048,49.436556,0,0,9.67784,27.3447,0,152.9405,22.661,0,51.3945,38.448,435.435,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,15.4698,20.7015,0,6.5208,0,24.288,8.3265,83.083,0,76.72,0,0,0,47.784,0,0,0,0,0,19.95,0,0,0,0,0,0,0,77.34,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,26.46,20.0018,12.51,416.25

49,12:00-12:15,686.779957,6.7048,49.436556,0,0,9.67784,27.3447,0,152.9405,22.661,0,51.3945,38.448,435.435,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,15.4698,20.7015,0,6.5208,0,24.288,8.3265,83.664,0,76.72,0,0,0,62.988,0,0,0,0,0,19.95,0,0,0,0,0,0,0,77.34,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,26.46,20.0018,12.51,416.25

50,12:15-12:30,686.779957,6.7048,49.436556,0,0,9.67784,27.3447,0,152.9405,22.661,0,51.3945,38.448,435.435,19.985,1.07128,123.665625,0,0,139.3125,118.125,0,26.39091,92,0,15.4698,20.7015,0,6.5208,0,24.288,8.3265,83.664,0,76.72,0,0,0,62.988,0,0,0,0,0,19.95,0,0,0,0,0,0,0,77.34,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,26.46,20.0018,12.51,416.25

