Block,Time,RIHAND2,DADRI_LF,UNCHAHAR4,KISHANGANGA,RAPPC,DADRI_RF,SEWA2,AURY_RF,SALAL,URI,ANTA_RF,PARBATI3,KOLDAM,DULHASTI,KOTESHWR,CHAMERA1,ANTA_CRF,UNCHAHAR2,DADRI_CRF,NAPP,DADRT2,ANTA_GF,CHAMERA2,TANDA2,RIHAND3,DADRI_GF,ANTA_LF,RAMPUR,AURY_LF,TANAKPUR,SINGRAULI_HYDRO,AURY_GF,UNCHAHAR1,JHAJJAR,AURY_CRF,RAPPB,URI2,NJPC,DHAULIGNGA,BSIUL,RIHAND1,CHAMERA3,KHSTPP-II,UNCHAHAR3,KHSTPP-I,TALA,FSTPP I & II,SASAN,BRBCL,SINGRAULI,TEHRI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,119.989386,0.000000,2.980923,8.046226,65.266898,47.156905,0.000000,37.420192,80.710661,35.145950,0.000000,4.121286,5.648613,57.086511,0.000000,40.660253,0.000000,43.321421,0.000000,45.731840,663.825454,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,6.178904,1.086435,0.000000,21.831161,407.527868,0.000000,0.000000,36.552984,173.609779,31.426610,6.290616,93.629868,33.601710,95.378201,26.663325,42.745857,4.254327,20.065760,401.556375,13.400363,137.508179,0.000000,0,0,0,0,0

7,01:30-01:45,119.989386,0.000000,2.980923,8.046226,65.266898,12.067915,0.000000,10.996281,80.710661,35.145950,0.000000,4.121286,5.648613,57.086511,0.000000,40.660253,0.000000,43.321421,0.000000,45.731840,663.825454,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,6.178904,1.086435,0.000000,21.831161,407.527868,0.000000,0.000000,36.552984,173.609779,31.426610,6.290616,93.629868,33.601710,95.378201,26.663325,42.745857,4.254327,20.065760,401.556375,12.723074,137.508179,0.000000,0,0,0,0,0

8,01:45-02:00,119.989386,0.000000,2.980923,8.046226,65.266898,0.000000,0.000000,0.000000,80.710661,35.145950,0.000000,4.121286,5.648613,57.086511,0.000000,40.660253,0.000000,43.321421,0.000000,45.731840,663.825454,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,6.178904,1.086435,0.000000,21.831161,407.527868,0.000000,0.000000,36.552984,173.609779,31.426610,6.290616,93.629868,33.601710,95.378201,26.663325,42.745857,4.254327,20.065760,401.556375,13.438383,137.508179,0.000000,0,0,0,0,0

9,02:00-02:15,119.989386,0.000000,2.980923,8.046226,65.266898,0.000000,0.000000,0.000000,80.710661,35.145950,0.000000,4.121286,5.648613,57.086511,0.000000,40.660253,0.000000,43.321421,0.000000,45.731840,663.825454,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,6.178904,1.086435,0.000000,21.831161,407.527868,0.000000,0.000000,36.552984,173.609779,31.426610,6.290616,93.629868,33.601710,95.378201,26.663325,42.745857,0.000000,20.065760,401.556375,13.040844,137.508179,0.000000,0,0,0,0,0

10,02:15-02:30,119.989386,0.000000,2.980923,8.046226,65.266898,0.000000,0.000000,0.000000,80.710661,35.145950,0.000000,4.121286,5.648613,57.086511,0.000000,40.660253,0.000000,43.321421,0.000000,45.731840,663.825454,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,6.178904,1.086435,0.000000,21.831161,407.527868,0.000000,0.000000,36.552984,173.609779,31.426610,6.290616,93.629868,33.601710,95.378201,26.663325,42.745857,0.000000,20.065760,401.556375,14.391589,137.508179,0.000000,0,0,0,0,0

11,02:30-02:45,119.989386,0.000000,2.980923,8.046226,65.266898,0.000000,0.000000,0.000000,80.710661,35.145950,0.000000,4.121286,5.648613,57.086511,0.000000,40.660253,0.000000,43.321421,0.000000,45.731840,663.825454,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,6.178904,1.086435,0.000000,21.831161,407.527868,0.000000,0.000000,36.552984,173.609779,31.426610,12.581232,93.629868,33.601710,95.378201,26.663325,42.745857,0.000000,20.065760,401.556375,14.221158,137.508179,0.000000,0,0,0,0,0

12,02:45-03:00,119.989386,0.000000,2.980923,8.046226,65.266898,0.000000,0.000000,0.000000,80.710661,35.145950,0.000000,4.121286,5.648613,57.086511,0.000000,40.660253,0.000000,43.321421,0.000000,45.731840,663.825454,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,6.178904,1.086435,0.000000,21.831161,407.527868,0.000000,0.000000,36.552984,173.609779,31.426610,12.581232,93.629868,33.601710,95.378201,26.663325,42.745857,0.000000,20.065760,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

13,03:00-03:15,119.989386,0.000000,2.980923,8.046226,65.266898,0.000000,0.000000,0.000000,75.105754,35.145950,0.000000,4.121286,8.947402,57.086511,0.000000,40.660253,0.000000,43.321421,0.000000,45.731840,663.825454,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,6.178904,1.086435,0.000000,21.831161,407.527868,0.000000,0.000000,36.552984,173.609779,31.426610,12.581232,93.629868,33.601710,95.378201,26.663325,42.745857,0.000000,20.065760,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

14,03:15-03:30,119.989386,0.000000,2.980923,8.046226,65.266898,0.000000,0.000000,0.000000,75.105754,35.145950,0.000000,4.121286,8.947402,57.086511,0.000000,40.660253,0.000000,43.321421,0.000000,45.731840,663.825454,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,6.178904,1.086435,0.000000,21.831161,407.527868,0.000000,0.000000,36.552984,173.609779,31.426610,12.581232,93.629868,33.601710,95.378201,26.663325,42.745857,0.000000,20.065760,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

15,03:30-03:45,119.989386,0.000000,2.980923,8.046226,65.266898,0.000000,0.000000,0.000000,75.105754,35.145950,0.000000,4.121286,8.947402,57.086511,0.000000,40.660253,0.000000,43.321421,0.000000,45.731840,663.825454,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,6.178904,1.086435,0.000000,21.831161,407.527868,0.000000,0.000000,36.552984,173.609779,31.426610,12.581232,93.629868,33.601710,95.378201,26.663325,42.745857,0.000000,20.065760,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

16,03:45-04:00,119.989386,0.000000,2.980923,8.046226,65.266898,0.000000,0.000000,0.000000,75.105754,35.145950,0.000000,18.840167,8.947402,57.086511,0.000000,40.660253,0.000000,43.321421,0.000000,45.731840,663.825454,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,6.178904,1.086435,0.000000,21.831161,407.527868,0.000000,0.000000,36.552984,173.609779,31.426610,12.581232,93.629868,33.601710,95.378201,26.663325,42.745857,0.000000,20.065760,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

17,04:00-04:15,119.989386,0.000000,2.980923,8.046226,65.266898,0.000000,0.000000,0.000000,75.105754,35.145950,0.000000,18.840167,8.947402,57.086511,0.000000,40.660253,0.000000,43.321421,0.000000,45.731840,663.825454,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,6.178904,1.086435,0.000000,21.831161,407.527868,0.000000,0.000000,36.552984,173.609779,31.426610,12.581232,93.629868,33.601710,95.378201,26.663325,42.745857,0.000000,20.065760,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

18,04:15-04:30,119.989386,0.000000,2.980923,8.046226,65.266898,0.000000,0.000000,0.000000,75.105754,35.145950,0.000000,18.840167,8.947402,57.086511,0.000000,40.660253,0.000000,43.321421,0.000000,45.731840,633.129041,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,6.178904,1.086435,0.000000,21.831161,397.313046,0.000000,0.000000,36.552984,173.609779,31.426610,12.581232,93.629868,33.601710,95.378201,26.663325,42.745857,0.000000,20.065760,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

19,04:30-04:45,119.989386,0.000000,2.980923,8.046226,65.266898,0.000000,0.000000,0.000000,75.105754,35.145950,0.000000,18.840167,8.947402,57.086511,0.000000,40.660253,0.000000,43.321421,0.000000,45.731840,562.393340,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,6.178904,1.086435,0.000000,21.831161,367.058896,0.000000,0.000000,36.552984,173.609779,31.426610,12.581232,93.629868,33.601710,95.378201,26.663325,42.745857,7.374167,20.065760,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

20,04:45-05:00,119.989386,0.000000,2.980923,8.046226,65.266898,0.000000,0.000000,0.000000,75.105754,35.145950,0.000000,18.840167,8.947402,57.086511,0.000000,40.660253,0.000000,43.321421,0.000000,45.731840,465.225128,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,6.178904,1.086435,0.000000,21.831161,367.058896,0.000000,0.000000,36.552984,173.609779,31.426610,12.581232,93.629868,33.601710,95.378201,26.663325,42.745857,7.374167,20.065760,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

21,05:00-05:15,119.989386,0.000000,2.980923,8.046226,65.266898,0.000000,0.000000,0.000000,75.105754,35.145950,0.000000,18.840167,8.947402,57.086511,0.000000,40.660253,0.000000,43.321421,0.000000,45.731840,416.990128,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,6.178904,1.086435,0.000000,21.831161,367.058896,0.000000,0.000000,36.552984,173.609779,31.426610,12.581232,93.629868,33.601710,95.378201,26.663325,42.745857,4.537949,20.065760,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

22,05:15-05:30,119.989386,0.000000,2.526067,8.046226,65.266898,0.000000,0.000000,0.000000,75.105754,35.145950,0.000000,22.078322,8.947402,57.086511,0.000000,40.660253,0.000000,34.816891,0.000000,45.731840,370.684528,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,6.178904,1.086435,0.000000,18.002749,367.058896,0.000000,0.000000,36.552984,173.609779,31.426610,12.581232,93.629868,33.601710,95.378201,22.628928,42.745857,4.537949,20.065760,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

23,05:30-05:45,119.989386,0.000000,2.526067,8.046226,65.266898,0.000000,0.000000,0.000000,75.105754,35.145950,0.000000,26.493986,8.947402,57.086511,0.000000,40.660253,0.000000,34.816891,0.000000,45.731840,367.444679,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,6.178904,1.086435,0.000000,18.002749,251.031833,0.000000,0.000000,36.552984,173.609779,31.426610,12.581232,93.629868,33.601710,95.378201,21.660795,42.745857,4.537949,20.065760,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

24,05:45-06:00,119.989386,0.000000,2.526067,8.046226,65.266898,0.000000,0.000000,0.000000,75.105754,35.145950,0.000000,76.538183,8.947402,57.086511,0.000000,40.660253,0.000000,34.816891,0.000000,45.731840,367.444679,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,6.178904,1.086435,0.000000,18.002749,116.710757,0.000000,0.000000,36.552984,173.609779,31.426610,12.581232,93.629868,33.601710,95.378201,21.660795,42.745857,4.537949,20.065760,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

25,06:00-06:15,119.989386,0.000000,2.526067,8.046226,65.266898,0.000000,0.000000,0.000000,75.105754,35.145950,0.000000,76.538183,8.947402,57.086511,0.000000,40.660253,0.000000,34.816891,0.000000,45.731840,367.444679,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,6.178904,1.086435,0.000000,18.002749,116.710757,0.000000,0.000000,36.552984,173.609779,31.426610,12.581232,93.629868,33.601710,95.378201,21.660795,42.745857,4.537949,20.065760,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

26,06:15-06:30,119.989386,0.000000,2.526067,8.046226,65.266898,0.000000,0.000000,0.000000,75.105754,35.145950,0.000000,76.538183,8.947402,57.086511,0.000000,40.660253,0.000000,34.816891,0.000000,45.731840,367.315024,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,6.178904,1.086435,0.000000,18.002749,116.710757,0.000000,0.000000,36.552984,173.609779,31.426610,12.581232,93.629868,33.601710,95.378201,21.660795,42.745857,4.537949,20.065760,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

27,06:30-06:45,96.991806,0.000000,2.526067,8.046226,65.266898,0.000000,0.000000,0.000000,75.105754,35.145950,0.000000,76.538183,8.947402,57.086511,0.000000,40.660253,0.000000,34.816891,0.000000,45.731840,367.447091,0.000000,46.787784,5.168948,94.472685,0.000000,0.000000,6.507399,0.000000,6.178904,1.086435,0.000000,18.002749,116.710757,0.000000,0.000000,36.552984,173.609779,31.426610,12.581232,65.478530,33.601710,77.606546,21.660795,34.583530,4.537949,17.041040,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

28,06:45-07:00,96.991806,0.000000,2.526067,8.046226,65.266898,0.000000,0.000000,0.000000,75.105754,35.145950,0.000000,76.538183,8.947402,57.086511,0.000000,40.660253,0.000000,29.987700,0.000000,45.731840,367.447091,0.000000,46.787784,5.168948,94.472685,0.000000,0.000000,6.507399,0.000000,6.178904,1.086435,0.000000,15.401725,116.710757,0.000000,0.000000,36.552984,173.609779,31.426610,12.581232,65.478530,33.601710,77.606546,17.709577,34.583530,4.537949,17.041040,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

29,07:00-07:15,96.991806,0.000000,2.526067,8.046226,65.266898,0.000000,0.000000,0.000000,75.105754,35.145950,0.000000,76.538183,8.947402,57.086511,0.000000,40.660253,0.000000,29.987700,0.000000,45.731840,367.447091,0.000000,46.787784,5.168948,94.472685,0.000000,0.000000,6.507399,0.000000,6.178904,1.086435,0.000000,15.401725,116.710757,0.000000,0.000000,36.552984,173.609779,31.426610,12.581232,65.478530,33.601710,77.606546,17.709577,34.583530,4.537949,17.041040,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

30,07:15-07:30,96.991806,0.000000,2.526067,8.046226,65.266898,0.000000,0.000000,0.000000,75.105754,35.145950,0.000000,7.359441,8.947402,57.086511,0.000000,40.660253,0.000000,29.987700,0.000000,45.731840,367.447091,0.000000,46.787784,5.168948,94.472685,0.000000,0.000000,6.507399,0.000000,6.178904,1.086435,0.000000,15.401725,116.710757,0.000000,0.000000,36.552984,173.609779,31.426610,12.581232,65.478530,33.601710,77.606546,17.709577,34.583530,4.537949,17.041040,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

31,07:30-07:45,96.991806,0.000000,1.929400,8.046226,65.266898,0.000000,0.000000,0.000000,75.105754,35.145950,0.000000,4.121286,8.947402,57.086511,0.000000,40.660253,0.000000,24.117500,0.000000,45.731840,365.621300,0.000000,46.787784,5.168948,94.472685,0.000000,0.000000,6.507399,0.000000,5.561013,1.086435,0.000000,12.541100,115.764000,0.000000,0.000000,36.552984,173.609779,31.426610,12.581232,65.478530,33.601710,77.606546,14.673087,34.583530,4.537949,17.041040,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

32,07:45:08:00,96.991806,0.000000,1.929400,8.046226,65.266898,0.000000,0.000000,0.000000,75.105754,35.145950,0.000000,4.121286,8.947402,57.086511,0.000000,40.660253,0.000000,24.117500,0.000000,45.731840,365.621300,0.000000,46.787784,5.168948,94.472685,0.000000,0.000000,6.507399,0.000000,5.561013,1.086435,0.000000,12.541100,115.764000,0.000000,0.000000,36.552984,173.609779,31.426610,12.581232,65.478530,33.601710,77.606546,14.673087,34.583530,4.537949,17.041040,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

33,08:00-08:15,96.991806,0.000000,1.929400,8.046226,65.266898,0.000000,0.000000,0.000000,75.105754,35.145950,0.000000,18.840167,8.947402,57.086511,0.000000,40.660253,0.000000,24.117500,0.000000,45.731840,365.621300,0.000000,46.787784,5.168948,94.472685,0.000000,0.000000,6.507399,0.000000,5.561013,1.086435,0.000000,12.541100,115.764000,0.000000,0.000000,36.552984,173.609779,31.426610,12.581232,65.478530,33.601710,77.606546,14.673087,34.583530,4.537949,14.838437,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

34,08:15-08:30,96.991806,0.000000,1.929400,8.046226,65.266898,0.000000,0.000000,0.000000,75.105754,35.145950,0.000000,18.840167,8.947402,57.086511,0.000000,40.660253,0.000000,24.117500,0.000000,45.731840,365.621300,0.000000,46.787784,5.168948,94.472685,0.000000,0.000000,6.507399,0.000000,5.561013,1.086435,0.000000,12.541100,115.764000,0.000000,0.000000,36.552984,173.609779,31.426610,12.581232,65.478530,33.601710,77.606546,14.673087,34.583530,4.537949,14.838437,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

35,08:30-08:45,96.991806,0.000000,1.929400,8.046226,65.266898,0.000000,0.000000,0.000000,75.105754,35.145950,0.000000,18.840167,8.947402,57.086511,0.000000,40.660253,0.000000,24.117500,0.000000,45.731840,365.621300,0.000000,46.787784,5.168948,94.472685,0.000000,0.000000,6.507399,0.000000,5.561013,1.086435,0.000000,12.541100,115.764000,0.000000,0.000000,36.552984,173.609779,31.426610,12.581232,65.478530,33.601710,77.606546,14.673087,34.583530,4.537949,14.838437,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

36,08:45:09:00,96.991806,0.000000,1.929400,8.046226,65.266898,0.000000,0.000000,0.000000,75.105754,35.145950,0.000000,18.840167,8.947402,57.086511,0.000000,40.660253,0.000000,24.117500,0.000000,45.731840,365.621300,0.000000,46.787784,5.168948,94.472685,0.000000,0.000000,6.507399,0.000000,5.561013,1.086435,0.000000,12.541100,115.764000,0.000000,0.000000,36.552984,173.609779,31.426610,12.581232,65.478530,33.601710,77.606546,14.673087,34.583530,4.537949,14.838437,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

37,09:00:09:15,96.991806,0.000000,1.929400,8.046226,65.266898,0.000000,0.000000,0.000000,75.105754,42.601152,0.000000,18.840167,8.947402,57.086511,0.000000,27.106835,0.000000,24.117500,0.000000,45.731840,365.621300,0.000000,46.787784,5.168948,94.472685,0.000000,0.000000,6.507399,0.000000,5.561013,1.086435,0.000000,12.541100,115.764000,0.000000,0.000000,36.552984,173.609779,31.426610,6.290616,65.478530,33.601710,77.606546,14.673087,34.583530,4.537949,14.838437,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

38,09:15-09:30,96.991806,0.000000,1.929400,8.046226,65.266898,0.000000,0.000000,0.000000,75.105754,42.601152,0.000000,18.840167,6.710552,57.086511,0.000000,13.553418,0.000000,24.117500,0.000000,45.731840,365.621300,0.000000,46.787784,5.168948,94.472685,0.000000,0.000000,6.507399,0.000000,5.561013,1.086435,0.000000,12.541100,115.764000,0.000000,0.000000,36.552984,173.609779,31.426610,6.290616,65.478530,33.601710,77.606546,14.673087,34.583530,4.537949,14.838437,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

39,09:30-09:45,96.991806,0.000000,1.929400,8.046226,65.266898,0.000000,0.000000,0.000000,75.105754,42.601152,0.000000,18.840167,6.710552,57.086511,0.000000,13.553418,0.000000,24.117500,0.000000,45.731840,365.621300,0.000000,46.787784,5.168948,94.472685,0.000000,0.000000,6.507399,0.000000,5.561013,1.086435,0.000000,12.541100,115.764000,0.000000,0.000000,36.552984,173.609779,31.426610,6.290616,65.478530,33.601710,77.606546,14.673087,34.583530,7.941410,14.838437,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

40,09:45-10:00,96.991806,0.000000,1.929400,8.046226,65.266898,0.000000,0.000000,0.000000,75.105754,35.145950,0.000000,18.840167,5.648613,57.086511,0.000000,0.000000,0.000000,28.946692,0.000000,45.731840,365.621300,0.000000,46.787784,5.168948,94.472685,0.000000,0.000000,6.507399,0.000000,5.561013,1.086435,0.000000,15.142124,115.764000,0.000000,0.000000,36.552984,173.609779,31.426610,6.290616,65.478530,33.601710,77.606546,18.421718,34.583530,7.941410,14.838437,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

41,10:00-10:15,96.991806,0.000000,1.929400,8.046226,65.266898,0.000000,0.000000,0.000000,75.105754,42.601152,0.000000,18.840167,5.648613,57.086511,0.000000,0.000000,0.000000,28.946692,0.000000,45.731840,365.621300,0.000000,46.787784,5.168948,94.472685,0.000000,0.000000,6.507399,0.000000,5.561013,1.086435,0.000000,15.142124,115.764000,0.000000,0.000000,36.552984,173.609779,20.951074,6.290616,65.478530,33.601710,77.606546,18.421718,34.583530,7.941410,14.838437,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

42,10:15-10:30,96.991806,0.000000,1.929400,8.046226,65.266898,0.000000,0.000000,0.000000,75.105754,42.601152,0.000000,18.840167,5.648613,57.086511,0.000000,0.000000,0.000000,28.946692,0.000000,45.731840,365.621300,0.000000,46.787784,5.168948,94.472685,0.000000,0.000000,6.507399,0.000000,5.561013,1.086435,0.000000,15.142124,115.764000,0.000000,0.000000,36.552984,173.609779,20.951074,6.290616,65.478530,33.601710,77.606546,18.421718,34.583530,7.941410,14.838437,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

43,10:30-10:45,96.991806,0.000000,2.399698,8.046226,65.266898,0.000000,0.000000,0.000000,75.105754,42.601152,0.000000,18.840167,5.648613,57.086511,0.000000,0.000000,0.000000,29.583394,0.000000,45.731840,367.447091,0.000000,46.787784,5.168948,94.472685,0.000000,0.000000,6.507399,0.000000,5.561013,1.086435,0.000000,15.547298,115.764000,0.000000,0.000000,36.552984,173.609779,20.951074,6.290616,65.478530,33.601710,77.606546,19.050799,34.583530,6.806923,14.838437,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

44,10:45-11:00,96.991806,0.000000,2.526067,8.046226,65.266898,0.000000,0.000000,0.000000,75.105754,42.601152,0.000000,18.840167,5.648613,57.086511,0.000000,0.000000,0.000000,27.927259,0.000000,45.731840,367.447091,0.000000,46.787784,5.168948,94.472685,0.000000,0.000000,6.507399,0.000000,5.561013,1.086435,0.000000,12.946274,115.764000,0.000000,0.000000,36.552984,173.609779,20.951074,6.290616,65.478530,33.601710,77.606546,16.570590,34.583530,5.388814,14.838437,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

45,11:00-11:15,118.083553,0.000000,2.526067,8.046226,65.266898,0.000000,0.000000,0.000000,75.105754,42.601152,0.000000,18.840167,5.648613,57.086511,0.000000,0.000000,0.000000,29.583394,0.000000,45.731840,367.447091,0.000000,46.787784,5.168948,122.351495,0.000000,0.000000,6.507399,0.000000,5.561013,1.086435,0.000000,15.547298,116.710757,0.000000,0.000000,36.552984,173.609779,20.951074,6.290616,65.478530,33.601710,77.606546,19.050799,34.583530,5.388814,14.838437,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

46,11:15-11:30,119.989386,0.000000,2.526067,8.046226,65.266898,0.000000,0.000000,0.000000,75.105754,42.601152,0.000000,18.840167,5.648613,57.086511,0.000000,0.000000,0.000000,29.583394,0.000000,45.731840,367.447091,0.000000,46.787784,5.168948,125.970622,0.000000,0.000000,6.507399,0.000000,5.561013,1.086435,0.000000,15.547298,116.710757,0.000000,0.000000,36.552984,173.609779,20.951074,6.290616,65.478530,33.601710,77.606546,19.050799,34.583530,5.388814,14.838437,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

47,11:30-11:45,119.989386,0.000000,1.920866,8.046226,65.266898,0.000000,0.000000,0.000000,62.774958,42.601152,0.000000,18.840167,5.648613,57.086511,0.000000,0.000000,0.000000,29.583394,0.000000,45.731840,367.447091,0.000000,46.787784,4.386730,125.970622,0.000000,0.000000,6.507399,0.000000,5.561013,1.086435,0.000000,15.547298,116.710757,0.000000,0.000000,36.552984,173.609779,20.951074,6.290616,65.478530,33.601710,77.606546,19.050799,34.583530,5.388814,14.838437,401.556375,14.470452,137.508179,0.000000,0,0,0,0,0

