Block,Time,DADRT2,CHAMERA3,CHAMERA2,UNCHAHAR1,UNCHAHAR4,URI2,UNCHAHAR3,UNCHAHAR2,SEWA2,JHAJJAR,RIHAND2,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,DULHASTI,SINGRAULI_HYDRO,KOLDAM,NJPC,RAPPC,TEHRI,DHAULIGNGA,TANDA2,RIHAND3,SINGRAULI,KISHANGANGA,NAPP,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,KGSU1AND2,NTPL,MAPS,KGSU3AND4,KKNP,KKNPPU2,FSTPP I & II,KHSTPP-II,KHSTPP-I,TALA,BRBCL,SASAN
1,00:00-00:15,688.415947,34.831253,48.499828,22.630299,3.094586,31.95894,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0.86244,97.055943,39.450269,0.779669,4.637402,22.286372,68.830275,9.960164,0,5.534073,130.580717,149.98895,5.560434,50.95079,42.14808,0,4.416,0.1281,79.37622,0,0,76.039376,0,0,0,80.254056,0,0,0,30.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20,418.77

2,00:15-00:30,688.415947,34.831253,48.499828,22.630299,3.094586,31.95894,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0.86244,97.055943,39.450269,0.779669,2.318701,22.286372,68.830275,9.960164,0,5.534073,130.580717,149.98895,5.560434,50.95079,42.14808,0,4.416,0.1281,79.37622,0,0,76.039376,0,0,0,80.254056,0,0,0,30.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20,418.77

3,00:30-00:45,688.415947,34.831253,48.499828,22.630299,3.094586,31.95894,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0.86244,97.055943,59.175403,0.779669,0,22.286372,68.830275,10.517933,0,5.534073,130.580717,149.98895,5.560434,50.95079,42.14808,0,33.12,0.1281,79.37622,0,0,76.039376,0,0,0,80.254056,0,0,0,30.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20,418.77

4,00:45-01:00,688.415947,34.831253,48.499828,22.630299,3.094586,31.95894,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0.86244,97.055943,59.175403,0.779669,0,22.286372,68.830275,10.756976,0,5.534073,130.580717,149.98895,5.560434,50.95079,42.14808,0,34.776,0.1281,79.37622,0,0,76.039376,0,0,0,80.254056,0,0,0,30.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20,418.77

5,01:00-01:15,688.415947,34.831253,48.499828,22.630299,3.094586,31.95894,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0.86244,97.055943,59.175403,0.779669,0,22.286372,68.830275,19.920327,0,5.534073,130.580717,149.98895,5.560434,50.95079,42.14808,0,34.776,0.1281,76.692,0,0,76.039376,0,0,0,81.591624,0,0,0,30.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20,418.77

6,01:15-01:30,688.415947,34.831253,48.499828,22.630299,3.094586,31.95894,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0.86244,97.055943,59.175403,0.779669,0,22.286372,68.830275,19.920327,0,5.534073,130.580717,149.98895,5.560434,50.95079,42.14808,0,34.776,0.1281,76.692,0,0,76.039376,0,0,0,81.591624,0,0,0,30.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20,418.77

7,01:30-01:45,688.415947,34.831253,48.499828,22.630299,3.094586,31.95894,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0.86244,97.055943,59.175403,0.779669,0,22.286372,68.830275,19.920327,0,5.534073,130.580717,149.98895,5.560434,50.95079,42.14808,0,34.776,0.1281,76.692,0,0,76.039376,0,0,0,81.591624,0,0,0,30.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20,418.77

8,01:45-02:00,688.415947,34.831253,48.499828,22.630299,3.094586,31.95894,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0.86244,97.055943,59.175403,0.779669,0,22.286372,68.830275,19.920327,0,5.534073,130.580717,149.98895,5.560434,50.95079,42.14808,0,34.776,0.1281,76.692,0,0,76.039376,0,0,0,81.591624,0,0,0,30.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20,418.77

9,02:00-02:15,688.415947,34.831253,48.499828,22.630299,3.094586,31.95894,27.638981,44.906625,19.346114,674.817829,124.384996,9.222505,0,0.86244,97.055943,59.175403,0.779669,0,22.286372,68.830275,19.920327,0,5.534073,130.580717,149.98895,5.560434,50.95079,42.14808,0,34.776,0.1281,74.368,0,0,76.039376,0,0,0,81.591624,0,0,0,30.630394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.147,148.302375,46.39908,0,20,418.77

