Block,Time,SINGRAULI_HYDRO,ANTA_CRF,AURY_GF,JHAJJAR,ANTA_RF,AURY_CRF,AURY_RF,CHAMERA1,SEWA2,ANTA_LF,DADRI_LF,TANDA2,TEHRI,DULHASTI,RAMPUR,URI2,TANAKPUR,KOTESHWR,UNCHAHAR3,URI,DADRT2,NJPC,RAPPB,PARBATI3,UNCHAHAR1,ANTA_GF,UNCHAHAR2,RIHAND1,KOLDAM,DADRI_CRF,RAPPC,SINGRAULI,DHAULIGNGA,RIHAND2,CHAMERA2,KISHANGANGA,SALAL,NAPP,AURY_LF,DADRI_RF,UNCHAHAR4,RIHAND3,BSIUL,CHAMERA3,DADRI_GF,SASAN,KHSTPP-I,FSTPP I & II,KUDGI,BRBCL,TALA,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,0.000000,0.000000,625.577189,0.000000,0.000000,0.000000,40.769838,10.212134,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,19.518179,12.886758,25.751461,18.184853,25.629581,633.041843,147.939346,0.000000,0.000000,13.745720,0.000000,20.502986,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,38.218139,0.000000,83.176192,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,28.112454,0.000000,399.373988,30.531857,10.756376,9.67,14.509484,24.172827,142.691864,0,0,0,0,0

7,01:30-01:45,0.000000,0.000000,0.000000,625.577189,0.000000,0.000000,0.000000,40.769838,10.212134,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,19.518179,12.886758,25.751461,18.184853,25.629581,604.022843,147.939346,0.000000,0.000000,13.745720,0.000000,20.502986,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,38.218139,0.000000,83.176192,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,28.112454,0.000000,399.373988,30.531857,10.756376,9.67,13.670299,24.172827,142.691864,0,0,0,0,0

8,01:45-02:00,0.000000,0.000000,0.000000,625.577189,0.000000,0.000000,0.000000,40.769838,10.212134,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,19.518179,12.886758,25.751461,18.184853,25.629581,579.840343,147.939346,0.000000,0.000000,13.745720,0.000000,20.502986,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,38.218139,0.000000,83.176192,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,28.112454,0.000000,399.373988,30.531857,10.756376,9.67,13.876716,24.172827,142.691864,0,0,0,0,0

9,02:00-02:15,0.000000,0.000000,0.000000,625.577189,0.000000,0.000000,0.000000,40.769838,10.212134,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,19.518179,12.886758,25.751461,18.184853,44.851766,531.475343,147.939346,0.000000,0.000000,13.745720,0.000000,20.502986,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,38.218139,0.000000,83.176192,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,28.112454,0.000000,399.373988,30.527988,10.756376,9.67,14.324556,24.172827,142.691864,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,0.000000,625.577189,0.000000,0.000000,0.000000,40.769838,10.212134,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,19.518179,12.886758,25.751461,18.184853,44.851766,483.110343,147.939346,0.000000,0.000000,13.745720,0.000000,20.502986,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,38.218139,0.000000,83.176192,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,28.112454,0.000000,399.373988,30.527988,10.756376,9.67,14.509484,24.172827,142.691864,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,0.000000,625.577189,0.000000,0.000000,0.000000,40.769838,10.212134,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,19.518179,12.886758,25.751461,18.184853,25.629581,439.581843,147.939346,0.000000,0.000000,13.745720,0.000000,16.336730,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,38.218139,0.000000,83.176192,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,28.112454,0.000000,399.373988,30.527988,10.756376,9.67,14.509484,24.172827,142.691864,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,0.000000,625.577189,0.000000,0.000000,0.000000,40.769838,5.028703,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,19.518179,12.886758,25.751461,18.184853,25.629581,439.581843,147.939346,0.000000,0.000000,13.745720,0.000000,16.336730,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,38.218139,0.000000,83.176192,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,28.112454,0.000000,399.373988,30.527988,10.756376,9.67,14.509484,24.172827,142.691864,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,0.000000,625.577189,0.000000,0.000000,0.000000,40.769838,5.028703,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,31.749572,11.771557,25.751461,13.955923,25.629581,439.581843,147.939346,0.000000,0.000000,11.366193,0.000000,16.336730,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,12.615140,28.112454,0.000000,399.373988,20.989249,8.934080,9.67,14.509484,24.172827,114.846755,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,0.000000,625.577189,0.000000,0.000000,0.000000,40.769838,5.028703,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,31.749572,11.771557,25.751461,13.955923,25.629581,439.581843,147.939346,0.000000,0.000000,11.366193,0.000000,16.336730,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,12.615140,28.112454,0.000000,399.373988,20.989249,8.934080,9.67,14.509484,24.172827,114.846755,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,0.000000,625.577189,0.000000,0.000000,0.000000,40.769838,5.028703,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,19.518179,11.771557,25.751461,13.955923,25.629581,439.581843,147.939346,0.000000,0.000000,11.366193,0.000000,16.336730,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,12.615140,28.112454,0.000000,399.373988,20.989249,8.934080,9.67,14.509484,24.172827,114.846755,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,0.000000,625.577189,0.000000,0.000000,0.000000,40.769838,5.028703,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,19.518179,11.771557,25.751461,13.955923,25.629581,439.581843,147.939346,0.000000,0.000000,11.366193,0.000000,16.336730,61.158123,0.000000,0.000000,49.345649,124.571119,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,12.615140,28.112454,0.000000,399.373988,20.989249,8.934080,9.67,14.509484,24.172827,114.846755,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,0.000000,625.577189,0.000000,0.000000,0.000000,40.769838,5.028703,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,19.518179,11.771557,25.751461,13.955923,25.629581,439.581843,147.939346,0.000000,0.000000,11.366193,0.000000,16.336730,61.158123,0.000000,0.000000,49.345649,124.571119,35.395151,67.874570,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,12.615140,28.112454,0.000000,399.373988,20.989249,8.934080,9.67,14.509484,24.172827,114.846755,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,0.000000,625.577189,0.000000,0.000000,0.000000,40.769838,5.028703,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,19.518179,11.771557,25.751461,13.955923,25.629581,439.581843,147.939346,0.000000,0.000000,11.366193,0.000000,16.336730,61.158123,0.000000,0.000000,49.345649,124.571119,35.395151,67.874570,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,12.615140,28.112454,0.000000,399.373988,20.989249,8.934080,9.67,14.509484,24.172827,114.846755,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,0.000000,559.321976,0.000000,0.000000,0.000000,40.769838,5.028703,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,19.518179,11.771557,25.751461,13.955923,44.851766,439.581843,147.939346,0.000000,0.000000,11.377678,0.000000,16.336730,61.158123,0.000000,0.000000,49.345649,124.571119,35.395151,67.874570,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,12.615140,28.112454,0.000000,399.373988,21.320259,9.664027,9.67,14.509484,24.172827,114.846755,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,0.000000,559.321976,0.000000,0.000000,0.000000,40.769838,5.028703,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,19.518179,11.771557,25.751461,13.955923,44.851766,439.581843,147.939346,0.000000,0.000000,11.377678,0.000000,16.336730,61.158123,0.000000,0.000000,49.345649,124.571119,35.395151,67.874570,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,12.615140,28.112454,0.000000,399.373988,21.320259,9.703083,9.67,14.509484,24.172827,114.846755,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,0.000000,568.994976,0.000000,0.000000,0.000000,40.769838,5.028703,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,19.518179,11.771557,25.751461,13.954271,27.765379,439.581843,147.939346,0.000000,0.000000,11.377143,0.000000,16.336730,61.158123,0.000000,0.000000,49.345649,124.571119,35.395151,67.874570,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,12.615140,28.112454,0.000000,399.373988,21.320259,9.703083,9.67,14.509484,24.172827,114.846755,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,0.000000,568.994976,0.000000,0.000000,0.000000,40.769838,5.028703,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,19.518179,11.771557,25.751461,13.954271,27.765379,439.581843,147.939346,0.000000,3.078432,11.377143,0.000000,16.336730,61.158123,0.000000,0.000000,49.345649,124.571119,35.395151,67.874570,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,12.615140,28.112454,0.000000,399.373988,21.320259,9.703083,9.67,14.509484,24.172827,114.846755,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,0.000000,568.994976,0.000000,0.000000,0.000000,40.769838,5.028703,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,19.518179,11.771557,25.751461,13.258640,27.765379,439.581843,147.939346,0.000000,15.815754,11.131988,0.000000,16.336730,61.158123,0.000000,0.000000,49.345649,124.571119,35.395151,67.874570,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,12.615140,28.112454,0.000000,399.373988,21.320259,9.703083,9.67,14.509484,24.172827,114.846755,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,0.000000,589.308276,0.000000,0.000000,0.000000,40.769838,5.028703,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,19.518179,11.771557,25.751461,13.258640,27.765379,439.581843,147.939346,0.000000,3.078432,11.131988,0.000000,16.336730,61.158123,0.000000,0.000000,49.345649,124.571119,35.395151,67.874570,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,12.615140,28.112454,0.000000,399.373988,21.320259,9.703083,9.67,14.509484,24.172827,114.846755,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,0.000000,625.577189,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,19.518179,11.771557,25.751461,13.260086,27.765379,439.581843,147.939346,0.000000,3.078432,11.131988,0.000000,16.336730,61.158123,0.000000,0.000000,49.345649,124.571119,35.395151,67.874570,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,12.615140,28.112454,0.000000,399.373988,21.320259,9.703083,9.67,14.509484,24.172827,114.846755,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,0.000000,625.577189,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,19.518179,11.771557,25.751461,13.260086,27.765379,439.581843,147.939346,0.000000,3.078432,11.131988,0.000000,16.336730,61.158123,0.000000,0.000000,49.345649,124.571119,35.395151,67.874570,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,12.615140,28.112454,0.000000,399.373988,21.320259,9.703083,9.67,14.509484,24.172827,114.846755,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,0.000000,625.577189,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,19.518179,11.771557,25.751461,13.260086,27.765379,439.581843,147.939346,0.000000,3.078432,11.411522,0.000000,16.336730,61.158123,0.000000,0.000000,49.345649,124.571119,35.395151,67.874570,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,12.615140,28.112454,0.000000,399.373988,21.320259,9.703083,9.67,14.509484,24.172827,114.846755,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,0.000000,625.577189,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,19.518179,11.771557,25.751461,13.260086,27.765379,439.581843,147.939346,0.000000,0.000000,11.411522,0.000000,16.336730,61.158123,0.000000,0.000000,49.345649,124.571119,35.395151,67.874570,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,12.615140,28.112454,0.000000,399.373988,21.320259,9.703083,9.67,14.509484,24.172827,114.846755,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,0.000000,625.577189,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,31.749572,11.771557,25.751461,12.968835,44.851766,439.581843,147.939346,0.000000,0.000000,11.338596,0.000000,16.336730,81.582122,0.000000,0.000000,49.345649,124.029431,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,12.615140,28.112454,0.000000,399.373988,20.826549,9.703083,9.67,14.509484,24.172827,114.846755,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,0.000000,625.577189,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,31.749572,11.771557,25.751461,12.968835,44.851766,439.581843,147.939346,0.000000,0.000000,11.338596,0.000000,16.336730,88.980743,0.000000,0.000000,49.345649,124.029431,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,12.615140,28.112454,0.000000,399.373988,20.826549,9.703083,9.67,14.509484,24.172827,114.846755,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,0.000000,625.577189,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,19.518179,11.771557,25.751461,12.968835,27.765379,439.581843,147.939346,0.000000,0.000000,11.338596,0.000000,16.336730,88.991600,0.000000,0.000000,49.345649,124.029431,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,28.112454,0.000000,399.373988,20.826549,9.703083,13.37,14.509484,24.172827,114.846755,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,0.000000,625.577189,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,19.518179,11.771557,25.751461,12.968835,27.765379,439.581843,147.939346,0.000000,0.000000,11.338596,0.000000,16.336730,88.991600,0.000000,0.000000,49.345649,124.029431,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,28.112454,0.000000,399.373988,20.826549,9.703083,24.01,14.509484,24.172827,114.846755,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,0.000000,625.577189,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,19.518179,11.771557,25.751461,12.968835,25.629581,439.581843,147.939346,0.000000,0.000000,11.040729,0.000000,16.336730,88.991600,0.000000,0.000000,49.345649,124.029431,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,28.112454,0.000000,399.373988,20.826549,9.703083,36.78,14.509484,24.172827,114.846755,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,0.000000,625.577189,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,19.518179,11.771557,25.751461,12.968835,25.629581,439.581843,147.939346,0.000000,0.000000,11.040729,0.000000,16.336730,88.991600,0.000000,0.000000,49.345649,124.029431,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,28.112454,0.000000,399.373988,20.826549,9.703083,51.29,14.509484,24.172827,114.846755,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,0.000000,625.577189,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,19.518179,11.771557,17.167640,18.091509,44.851766,439.581843,147.939346,0.000000,0.000000,11.479201,0.000000,16.336730,88.991600,0.000000,0.000000,49.345649,124.029431,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,28.112454,0.000000,399.373988,20.826549,9.703083,67.54,14.509484,22.750896,114.846755,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,0.000000,625.577189,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,43.876728,47.819981,0.000000,19.518179,11.771557,17.167640,18.091509,44.851766,439.581843,147.939346,0.000000,0.000000,11.479201,0.000000,16.336730,88.991600,0.000000,0.000000,49.345649,124.029431,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,28.112454,0.000000,399.373988,20.826549,9.703083,96.73,14.509484,22.750896,114.846755,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,0.000000,625.577189,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,30.469950,47.819981,0.000000,31.749572,11.771557,17.167640,18.091509,29.901178,439.581843,147.939346,0.000000,0.000000,11.438359,0.000000,16.336730,88.991600,0.000000,0.000000,49.345649,124.029431,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,28.112454,0.000000,399.373988,20.826549,9.703083,106.40,14.509484,22.750896,114.846755,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,0.000000,625.577189,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,29.251152,47.819981,0.000000,31.749572,11.771557,17.167640,18.091509,29.901178,439.581843,147.939346,0.000000,0.000000,11.438359,0.000000,16.336730,88.991600,0.000000,0.000000,49.345649,124.029431,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,28.112454,0.000000,399.373988,20.826549,9.703083,116.08,14.509484,22.750896,114.846755,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,0.000000,625.577189,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,29.251152,47.819981,0.000000,19.518179,11.771557,17.167640,18.091509,27.765379,439.581843,147.939346,0.000000,0.000000,11.438359,0.000000,16.336730,88.991600,0.000000,0.000000,49.345649,125.538419,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,28.112454,0.000000,399.373988,20.826549,9.703083,130.59,14.509484,22.750896,114.846755,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,0.000000,625.577189,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,29.251152,47.819981,0.000000,19.518179,11.771557,17.167640,18.091509,27.765379,439.581843,147.939346,0.000000,0.000000,11.438359,0.000000,16.336730,88.991600,0.000000,0.000000,49.345649,125.538419,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,28.112454,0.000000,399.373988,20.826549,9.703083,135.91,14.509484,22.750896,114.846755,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,0.000000,530.302976,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,29.251152,47.819981,0.000000,19.518179,11.771557,17.167640,12.870792,27.765379,439.581843,147.939346,0.000000,0.000000,11.244694,0.000000,16.951392,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,28.112454,0.000000,399.373988,20.826549,9.703083,135.91,14.509484,22.750896,114.846755,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,0.000000,438.409476,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,29.251152,47.819981,0.000000,19.518179,11.771557,17.167640,12.870792,27.765379,439.581843,147.939346,0.000000,0.000000,11.244694,0.000000,16.336730,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,28.112454,0.000000,399.373988,20.826549,9.703083,135.91,14.509484,22.750896,114.846755,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,0.000000,418.096176,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,29.251152,47.819981,0.000000,19.518179,11.771557,17.167640,13.843981,44.851766,439.581843,147.939346,0.000000,0.000000,11.561532,0.000000,16.336730,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,28.112454,0.000000,399.373988,20.826549,9.703083,135.91,14.509484,22.750896,114.846755,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,0.000000,418.096176,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,29.251152,47.819981,0.000000,31.749572,11.771557,17.167640,13.843981,44.851766,439.581843,147.939346,0.000000,0.000000,11.561532,0.000000,16.336730,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,28.112454,0.000000,399.373988,20.826549,9.703083,135.91,14.509484,22.750896,114.846755,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,0.000000,418.096176,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,14.625576,47.819981,0.000000,31.749572,11.771557,17.167640,13.614747,23.493782,439.581843,147.939346,0.000000,0.000000,11.056188,0.000000,18.322123,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,28.112454,0.000000,399.373988,21.157463,9.703083,135.91,14.509484,22.750896,109.042955,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,0.000000,404.553976,0.000000,0.000000,0.000000,40.769838,0.000000,0.000000,0.000000,0.000000,14.625576,47.819981,0.000000,31.749572,11.771557,17.167640,13.614747,23.493782,439.581843,147.939346,0.000000,0.000000,11.056188,0.000000,20.256906,88.991600,0.000000,0.000000,49.345649,134.754563,35.395151,86.534561,38.218139,0.000000,80.928187,36.880827,0.000000,0.000000,0.000000,119.621759,6.307570,28.112454,0.000000,399.373988,21.157463,9.703083,135.91,14.509484,22.750896,109.042955,0,0,0,0,0

