,,MEGHALAYA,MEGHALAYA,HIMACHAL PRADESH,NA,SIKKIM,HIMACHAL PRADESH,MEGHALAYA,NA,MEGHALAYA,HIMACHAL PRADESH,ANDHRA PRADESH,NA,UTTARAKHAND,MEGHALAYA,DELHI,NA,TAMIL NADU,NA,NA,GOA,NA,NA,NA,HIMACHAL PRADESH,ANDHRA PRADESH,DELHI,HIMACHAL PRADESH,HIMACHAL PRADESH,HIMACHAL PRADESH,UTTAR PRADESH,MP,TAMIL NADU,
,,Meghalaya_Ben,Meghalaya_Ben,HP,Teesta_III,SIKKIM,HP,Meghalaya_Ben,JPNIGRIE_JNSTPP,Meghalaya_Ben,HP,ITCWIND,JPL,UTTARAKHAND,Meghalaya_Ben,BYPL,KAMENG,OPGPGPLU4TN,KAMENG,SOLAPUR_SOLAR,GOA_Beneficiary,SKS Raigarh,KAMENG,KAMENG,HP,ITCWIND,EDWPCL12,HP,GBHHPL,CHANJUII,PPGCL,JP BINA,OPGPGUNIT1TN,
,,DELHI,DELHI,DELHI,DELHI,DELHI,DELHI,DELHI,DELHI,DELHI,DELHI,DELHI,DELHI,DELHI,DELHI,UTTAR PRADESH,DELHI,DELHI,DELHI,DELHI,DELHI,DELHI,DELHI,DELHI,DELHI,DELHI,Gujarat,DELHI,DELHI,DELHI,DELHI,DELHI,DELHI,
,,BYPL,BYPL,BYPL,BRPL,BYPL,BRPL,BYPL,BRPL,BYPL,BRPL,ITCLH,BRPL,BYPL,BYPL,NPCL(UP),BRPL,BRPL,TPDDL,MES (Delhi),BRPL,NDMC,TPDDL,BRPL,BYPL,ITCLH,DEENDAYALPT,BRPL,DIAPL,TPDDL,BRPL,BRPL,BRPL,
,,North East-East-North,North East-East-North,North-North,East-North,East-North,North-North,North East-East-North,West-North,North East-East-North,North-North,South-West-North,West-North,North-North,North East-East-North,North-North,North East-East-North,South-East-North,North East-East-North,West-North,West-North,West-North,North East-East-North,North East-East-North,North-North,South-East-North,North-East-West,North-North,North-North,North-North,North-North,West-North,South-East-North,
53,13:00-13:15,0.000000,20.300000,0.000000,145.000000,0.000000,56.550000,19.610000,100.050000,63.030000,194.450000,0.970000,175.050000,48.340000,22.230000,30.000000,2.460000,67.670000,174.360000,5.29,24.170000,62.840000,18.980000,22.560000,0.000000,0.000000,2.000000,0.000000,10.090000,10.980000,0.000000,50.030000,4.830000,1331.84

54,13:15-13:30,0.000000,20.300000,0.000000,145.000000,0.000000,56.550000,19.610000,100.050000,63.030000,194.450000,0.970000,175.050000,48.340000,22.230000,30.000000,2.460000,67.670000,174.360000,5.12,24.170000,62.840000,18.980000,22.560000,0.000000,0.000000,2.000000,0.000000,10.090000,10.980000,0.000000,50.030000,4.830000,1331.67

55,13:30-13:45,0.000000,20.300000,0.000000,145.000000,0.000000,56.550000,19.610000,100.050000,63.030000,194.450000,0.970000,175.050000,48.340000,22.230000,30.000000,2.460000,67.670000,174.360000,5.37,24.170000,62.840000,18.980000,22.560000,0.000000,0.000000,2.000000,0.000000,10.090000,10.980000,0.000000,50.030000,4.830000,1331.92

56,13:45-14:00,0.000000,20.300000,0.000000,145.000000,0.000000,56.550000,19.610000,100.050000,63.030000,194.450000,0.970000,175.050000,48.340000,22.230000,30.000000,2.460000,67.670000,174.360000,4.92,24.170000,62.840000,18.980000,22.560000,0.000000,0.000000,2.000000,0.000000,10.090000,10.980000,0.000000,50.030000,4.830000,1331.47

57,14:00-14:15,0.000000,20.300000,58.430000,145.000000,0.000000,56.550000,19.610000,100.050000,63.030000,194.450000,0.970000,175.050000,48.340000,22.230000,30.000000,2.460000,67.670000,174.360000,4.31,24.170000,62.840000,18.980000,22.560000,0.000000,0.000000,2.000000,0.000000,10.090000,11.080000,0.000000,50.030000,4.830000,1389.39

58,14:15-14:30,0.000000,20.300000,58.430000,145.000000,0.000000,56.550000,19.610000,100.050000,63.030000,194.450000,0.970000,175.050000,48.340000,22.230000,30.000000,2.460000,67.670000,174.360000,5.47,24.170000,62.840000,18.980000,22.560000,0.000000,0.000000,2.000000,0.000000,10.090000,11.080000,0.000000,50.030000,4.830000,1390.55

59,14:30-14:45,0.000000,20.300000,58.430000,145.000000,0.000000,56.550000,19.610000,100.050000,63.030000,194.450000,0.970000,175.050000,48.340000,22.230000,30.000000,2.460000,67.670000,174.360000,4.62,24.170000,62.840000,18.980000,22.560000,0.000000,0.000000,2.000000,0.000000,10.090000,11.080000,0.000000,50.030000,4.830000,1389.7

60,14:45-15:00,0.000000,20.300000,58.430000,145.000000,0.000000,56.550000,19.610000,100.050000,63.030000,194.450000,0.970000,175.050000,48.340000,22.230000,30.000000,2.460000,67.670000,174.360000,3.15,24.170000,62.840000,18.980000,22.560000,0.000000,0.000000,2.000000,0.000000,10.090000,11.080000,0.000000,50.030000,4.830000,1388.23

61,15:00-15:15,0.000000,20.300000,58.430000,145.000000,0.000000,56.550000,19.610000,100.050000,63.030000,194.450000,0.870000,175.050000,48.340000,22.230000,30.000000,2.460000,67.670000,174.360000,5.59,24.170000,62.840000,18.980000,22.560000,0.000000,0.000000,2.000000,0.000000,10.090000,11.170000,0.000000,50.030000,4.830000,1390.66

62,15:15-15:30,0.000000,20.300000,58.430000,145.000000,0.000000,56.550000,19.610000,100.050000,63.030000,194.450000,0.870000,175.050000,48.340000,22.230000,30.000000,2.460000,67.670000,174.360000,5.67,24.170000,62.840000,18.980000,22.560000,0.000000,0.000000,2.000000,0.000000,10.090000,11.170000,0.000000,50.030000,4.830000,1390.74

63,15:30-15:45,0.000000,20.300000,58.430000,145.000000,0.000000,56.550000,19.610000,100.050000,63.030000,194.450000,0.870000,175.050000,48.340000,22.230000,30.000000,2.460000,67.670000,174.360000,5.45,24.170000,62.840000,18.980000,22.560000,0.000000,0.000000,2.000000,0.000000,10.090000,11.170000,0.000000,50.030000,4.830000,1390.52

64,15:45-16:00,0.000000,20.300000,58.430000,145.000000,0.000000,56.550000,19.610000,100.050000,63.030000,194.450000,0.870000,175.050000,48.340000,22.230000,30.000000,2.460000,67.670000,174.360000,2.01,24.170000,62.840000,18.980000,22.560000,0.000000,0.000000,2.000000,0.000000,10.090000,11.170000,0.000000,50.030000,4.830000,1387.08

65,16:00-16:15,0.000000,20.300000,58.430000,145.000000,0.000000,56.550000,19.610000,100.050000,63.030000,194.450000,0.820000,175.050000,48.340000,22.230000,30.000000,2.460000,67.670000,174.360000,0.87,24.170000,62.840000,18.980000,22.560000,0.000000,0.000000,2.000000,0.000000,10.090000,11.260000,0.000000,50.030000,4.830000,1385.98

66,16:15-16:30,0.000000,20.300000,58.430000,145.000000,0.000000,56.550000,19.610000,100.050000,63.030000,194.450000,0.820000,175.050000,48.340000,22.230000,30.000000,2.460000,67.670000,174.360000,1.35,24.170000,62.840000,18.980000,22.560000,0.000000,0.000000,2.000000,0.000000,10.090000,11.260000,0.000000,50.030000,4.830000,1386.46

67,16:30-16:45,0.000000,20.300000,58.430000,145.000000,0.000000,56.550000,19.610000,100.050000,63.030000,194.450000,0.820000,175.050000,48.340000,22.230000,30.000000,2.460000,67.670000,174.360000,1.2,24.170000,62.840000,18.980000,22.560000,0.000000,0.000000,2.000000,0.000000,10.090000,11.260000,0.000000,50.030000,4.830000,1386.31

68,16:45-17:00,0.000000,20.300000,58.430000,145.000000,0.000000,56.550000,19.610000,100.050000,63.030000,194.450000,0.820000,175.050000,48.340000,22.230000,30.000000,2.460000,67.670000,174.360000,1.31,24.170000,62.840000,18.980000,22.560000,0.000000,0.000000,2.000000,0.000000,10.090000,11.260000,0.000000,50.030000,4.830000,1386.42

69,17:00-17:15,0.000000,20.300000,0.000000,145.000000,0.000000,56.550000,19.610000,100.050000,63.030000,194.450000,0.820000,175.050000,48.340000,22.230000,30.000000,2.460000,67.670000,174.360000,1.82,24.170000,62.840000,18.980000,22.560000,0.000000,0.000000,2.000000,0.000000,10.090000,11.450000,0.000000,50.030000,4.830000,1328.69

70,17:15-17:30,0.000000,20.300000,0.000000,145.000000,0.000000,56.550000,19.610000,100.050000,63.030000,194.450000,0.820000,175.050000,48.340000,22.230000,30.000000,2.460000,67.670000,174.360000,1.96,24.170000,62.840000,18.980000,22.560000,0.000000,0.000000,2.000000,0.000000,10.090000,11.450000,0.000000,50.030000,4.830000,1328.83

71,17:30-17:45,0.000000,20.300000,0.000000,145.000000,0.000000,56.550000,19.610000,100.050000,63.030000,194.450000,0.820000,175.050000,48.340000,22.230000,30.000000,2.460000,67.670000,174.360000,1.93,24.170000,62.840000,18.980000,22.560000,0.000000,0.000000,2.000000,0.000000,10.090000,11.450000,0.000000,50.030000,4.830000,1328.8

72,17:45-18:00,0.000000,20.300000,0.000000,145.000000,0.000000,56.550000,19.610000,100.050000,63.030000,194.450000,0.820000,175.050000,48.340000,22.230000,30.000000,2.460000,67.670000,174.360000,1.67,24.170000,62.840000,18.980000,22.560000,0.000000,0.000000,2.000000,0.000000,10.090000,11.450000,0.000000,50.030000,4.830000,1328.54

73,18:00-18:15,36.470000,20.300000,0.000000,145.000000,0.000000,56.550000,19.610000,100.050000,63.030000,194.450000,0.820000,175.050000,48.340000,22.230000,30.000000,2.460000,67.670000,174.360000,0.99,0.000000,62.840000,18.980000,22.560000,0.000000,0.000000,2.000000,0.000000,10.090000,11.530000,0.000000,50.030000,4.830000,1340.24

74,18:15-18:30,36.470000,20.300000,0.000000,145.000000,0.000000,56.550000,19.610000,100.050000,63.030000,194.450000,0.820000,175.050000,48.340000,22.230000,30.000000,2.460000,67.670000,174.360000,0.38,0.000000,62.840000,18.980000,22.560000,0.000000,0.000000,2.000000,0.000000,10.090000,11.530000,0.000000,50.030000,4.830000,1339.63

75,18:30-18:45,36.470000,20.300000,0.000000,145.000000,0.000000,56.550000,19.610000,100.050000,63.030000,194.450000,0.820000,175.050000,48.340000,22.230000,30.000000,2.460000,67.670000,174.360000,0,0.000000,62.840000,18.980000,22.560000,0.000000,0.000000,2.000000,0.000000,10.090000,11.530000,0.000000,50.030000,4.830000,1339.25

76,18:45-19:00,36.470000,20.300000,0.000000,145.000000,0.000000,56.550000,19.610000,100.050000,63.030000,194.450000,0.820000,175.050000,48.340000,22.230000,30.000000,2.460000,67.670000,174.360000,0,0.000000,62.840000,18.980000,22.560000,0.000000,0.000000,2.000000,0.000000,10.090000,11.530000,0.000000,50.030000,4.830000,1339.25

77,19:00-19:15,36.470000,20.300000,0.000000,145.000000,0.000000,56.550000,19.610000,100.050000,63.030000,194.450000,0.820000,175.050000,48.340000,22.230000,30.000000,2.460000,67.670000,174.360000,0,0.000000,62.840000,18.980000,22.560000,0.000000,0.000000,2.000000,0.000000,10.090000,11.720000,40.420000,50.030000,4.830000,1379.86

78,19:15-19:30,36.470000,20.300000,0.000000,145.000000,0.000000,56.550000,19.610000,100.050000,63.030000,194.450000,0.820000,175.050000,48.340000,22.230000,30.000000,2.460000,67.670000,174.360000,0,0.000000,62.840000,18.980000,22.560000,0.000000,0.000000,2.000000,0.000000,10.090000,11.720000,40.420000,50.030000,4.830000,1379.86

79,19:30-19:45,36.470000,20.300000,0.000000,145.000000,0.000000,56.550000,19.610000,100.050000,63.030000,194.450000,0.820000,175.050000,48.340000,22.230000,30.000000,2.460000,67.670000,174.360000,0,0.000000,62.840000,18.980000,22.560000,0.000000,0.000000,2.000000,0.000000,10.090000,11.720000,40.420000,50.030000,4.830000,1379.86

80,19:45-20:00,36.470000,20.300000,0.000000,145.000000,0.000000,56.550000,19.610000,100.050000,63.030000,194.450000,0.820000,175.050000,48.340000,22.230000,30.000000,2.460000,67.670000,174.360000,0,0.000000,62.840000,18.980000,22.560000,0.000000,0.000000,2.000000,0.000000,10.090000,11.720000,40.420000,50.030000,4.830000,1379.86

81,20:00-20:15,36.470000,20.300000,0.000000,145.000000,29.580000,56.550000,19.610000,100.050000,63.030000,194.450000,0.770000,175.050000,48.340000,22.230000,30.000000,2.460000,67.670000,174.360000,0,0.000000,62.840000,18.980000,22.560000,0.000000,0.000000,2.000000,0.000000,10.090000,11.910000,40.940000,50.030000,4.830000,1410.1

82,20:15-20:30,36.470000,20.300000,0.000000,145.000000,29.580000,56.550000,19.610000,100.050000,63.030000,194.450000,0.770000,175.050000,48.340000,22.230000,30.000000,2.460000,67.670000,174.360000,0,0.000000,62.840000,18.980000,22.560000,0.000000,0.000000,2.000000,0.000000,10.090000,11.910000,40.940000,50.030000,4.830000,1410.1

83,20:30-20:45,36.470000,20.300000,0.000000,145.000000,29.580000,56.550000,19.610000,100.050000,63.030000,194.450000,0.770000,175.050000,48.340000,22.230000,30.000000,2.460000,67.670000,174.360000,0,0.000000,62.840000,18.980000,22.560000,0.000000,0.000000,2.000000,0.000000,10.090000,11.910000,40.940000,50.030000,4.830000,1410.1

84,20:45-21:00,36.470000,20.300000,0.000000,145.000000,29.580000,56.550000,19.610000,100.050000,63.030000,194.450000,0.770000,175.050000,48.340000,22.230000,30.000000,2.460000,67.670000,174.360000,0,0.000000,62.840000,18.980000,22.560000,0.000000,0.000000,2.000000,0.000000,10.090000,11.910000,40.940000,50.030000,4.830000,1410.1

85,21:00-21:15,36.470000,20.300000,58.430000,145.000000,29.580000,56.550000,19.610000,100.050000,63.030000,194.450000,0.770000,175.050000,48.340000,22.230000,0.000000,2.460000,67.670000,174.360000,0,0.000000,62.840000,18.980000,22.560000,0.000000,0.000000,2.000000,0.000000,10.090000,11.910000,40.940000,50.030000,4.830000,1438.53

86,21:15-21:30,36.470000,20.300000,58.430000,145.000000,29.580000,56.550000,19.610000,100.050000,63.030000,194.450000,0.770000,175.050000,48.340000,22.230000,0.000000,2.460000,67.670000,174.360000,0,0.000000,62.840000,18.980000,22.560000,0.000000,0.000000,2.000000,0.000000,10.090000,11.910000,40.940000,50.030000,4.830000,1438.53

87,21:30-21:45,36.470000,20.300000,58.430000,145.000000,29.580000,56.550000,19.610000,100.050000,63.030000,194.450000,0.770000,175.050000,48.340000,22.230000,0.000000,2.460000,67.670000,174.360000,0,0.000000,62.840000,18.980000,22.560000,0.000000,0.000000,2.000000,0.000000,10.090000,11.910000,40.940000,50.030000,4.830000,1438.53

88,21:45-22:00,36.470000,20.300000,58.430000,145.000000,29.580000,56.550000,19.610000,100.050000,63.030000,194.450000,0.770000,175.050000,48.340000,22.230000,0.000000,2.460000,67.670000,174.360000,0,0.000000,62.840000,18.980000,22.560000,0.000000,0.000000,2.000000,0.000000,10.090000,11.910000,40.940000,50.030000,4.830000,1438.53

89,22:00-22:15,36.470000,20.300000,58.430000,145.000000,29.580000,56.550000,19.610000,100.050000,63.030000,194.450000,0.770000,175.050000,48.340000,22.230000,0.000000,2.460000,67.670000,174.360000,0,0.000000,62.840000,18.980000,22.560000,30.020000,0.000000,2.000000,70.040000,8.070000,11.810000,40.940000,50.030000,4.830000,1536.47

90,22:15-22:30,36.470000,20.300000,58.430000,145.000000,29.580000,56.550000,19.610000,100.050000,63.030000,194.450000,0.770000,175.050000,48.340000,22.230000,0.000000,2.460000,67.670000,174.360000,0,0.000000,62.840000,18.980000,22.560000,30.020000,0.000000,2.000000,70.040000,8.070000,11.810000,40.940000,50.030000,4.830000,1536.47

91,22:30-22:45,36.470000,20.300000,58.430000,145.000000,29.580000,56.550000,19.610000,100.050000,63.030000,194.450000,0.770000,175.050000,48.340000,22.230000,0.000000,2.460000,67.670000,174.360000,0,0.000000,62.840000,18.980000,22.560000,30.020000,0.000000,2.000000,70.040000,8.070000,11.810000,40.940000,50.030000,4.830000,1536.47

92,22:45-23:00,36.470000,20.300000,58.430000,145.000000,29.580000,56.550000,19.610000,100.050000,63.030000,194.450000,0.770000,175.050000,48.340000,22.230000,0.000000,2.460000,67.670000,174.360000,0,0.000000,62.840000,18.980000,22.560000,30.020000,0.000000,2.000000,70.040000,8.070000,11.810000,40.940000,50.030000,4.830000,1536.47

93,23:00-23:15,36.470000,20.300000,58.430000,145.000000,29.580000,56.550000,19.610000,100.050000,63.030000,194.450000,0.770000,175.050000,48.340000,22.230000,0.000000,2.460000,67.670000,174.360000,0,0.000000,62.840000,18.980000,22.560000,30.020000,0.000000,2.000000,70.040000,8.070000,11.810000,40.940000,50.030000,4.830000,1536.47

94,23:15-23:30,36.470000,20.300000,58.430000,145.000000,29.580000,56.550000,19.610000,100.050000,63.030000,194.450000,0.770000,175.050000,48.340000,22.230000,0.000000,2.460000,67.670000,174.360000,0,0.000000,62.840000,18.980000,22.560000,30.020000,0.000000,2.000000,70.040000,8.070000,11.810000,40.940000,50.030000,4.830000,1536.47

95,23:30-23:45,36.470000,20.300000,58.430000,145.000000,29.580000,56.550000,19.610000,100.050000,63.030000,194.450000,0.770000,175.050000,48.340000,22.230000,0.000000,2.460000,67.670000,174.360000,0,0.000000,62.840000,18.980000,22.560000,30.020000,0.000000,2.000000,70.040000,8.070000,11.810000,40.940000,50.030000,4.830000,1536.47

96,23:45-24:00,36.470000,20.300000,58.430000,145.000000,29.580000,56.550000,19.610000,100.050000,63.030000,194.450000,0.770000,175.050000,48.340000,22.230000,0.000000,2.460000,67.670000,174.360000,0,0.000000,62.840000,18.980000,22.560000,30.020000,0.000000,2.000000,70.040000,8.070000,11.810000,40.940000,50.030000,4.830000,1536.47

