Block,Time,TANAKPUR,NJPC,CHAMERA2,KOTESHWR,ANTA_GF,RIHAND1,AURY_LF,CHAMERA1,UNCHAHAR2,AURY_RF,RAPPB,TEHRI,CHAMERA3,UNCHAHAR1,BSIUL,ANTA_RF,RAMPUR,AURY_CRF,SINGRAULI_HYDRO,UNCHAHAR4,URI2,RIHAND3,JHAJJAR,RIHAND2,DHAULIGNGA,DADRT2,DADRI_GF,ANTA_CRF,TANDA2,KISHANGANGA,DADRI_CRF,URI,UNCHAHAR3,KOLDAM,ANTA_LF,SINGRAULI,DADRI_LF,DADRI_RF,SEWA2,PARBATI3,AURY_GF,RAPPC,SALAL,NAPP,KHSTPP-I,BRBCL,DULHASTI,SASAN,KHSTPP-II,TALA,KUDGI,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
8,01:45-02:00,12.877432,67.828932,25.460321,8.577608,0.000000,88.927200,0.000000,0.000000,40.974271,0.000000,0.000000,0.000000,9.354600,19.317501,0.000000,0.000000,0.000000,0.000000,0.832098,0.000000,9.752027,119.535193,631.334887,56.024039,26.431387,663.841506,0.000000,0.000000,0.000000,0.000000,0.000000,12.805517,25.508671,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,3.076204,0.000000,49.064616,33.695676,38.092933,37.550477,11.595300,47.785375,337.319235,142.588603,17.050824,8.70,18.138249,0,0,0,0,0

9,02:00-02:15,12.877432,67.828932,25.460321,8.577608,0.000000,88.927200,0.000000,0.000000,40.974271,0.000000,0.000000,0.000000,9.354600,13.319361,0.000000,0.000000,0.000000,0.000000,0.832098,0.000000,9.752027,119.535193,631.334887,56.024039,26.431387,663.841506,0.000000,0.000000,0.000000,0.000000,0.000000,12.805517,22.963023,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,13.535300,0.000000,49.064616,33.695676,38.092933,37.550477,9.614608,47.785375,337.319235,142.588603,17.050824,6.77,18.138249,0,0,0,0,0

10,02:15-02:30,12.877432,67.828932,25.460321,8.577608,0.000000,88.927200,0.000000,0.000000,40.974271,0.000000,0.000000,0.000000,9.354600,13.319361,0.000000,0.000000,0.000000,0.000000,0.832098,0.000000,9.752027,119.535193,631.334887,56.024039,26.431387,663.841506,0.000000,0.000000,0.000000,0.000000,0.000000,46.953562,21.548994,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,13.535300,0.000000,49.064616,33.695676,38.092933,37.550477,10.394266,47.785375,337.319235,142.588603,17.050824,7.05,18.138249,0,0,0,0,0

11,02:30-02:45,12.877432,67.828932,25.460321,8.577608,0.000000,88.927200,0.000000,0.000000,40.974271,0.000000,0.000000,0.000000,9.354600,13.319361,0.000000,0.000000,0.000000,0.000000,0.832098,0.000000,9.752027,119.535193,631.334887,56.024039,26.431387,663.841506,0.000000,0.000000,0.000000,0.000000,0.000000,46.953562,17.969577,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,13.535300,0.000000,49.064616,33.695676,38.092933,37.550477,10.516749,47.785375,337.319235,142.588603,17.050824,8.62,18.138249,0,0,0,0,0

12,02:45-03:00,12.877432,67.828932,25.460321,8.577608,0.000000,88.927200,0.000000,0.000000,40.974271,0.000000,0.000000,0.000000,9.354600,13.319361,0.000000,0.000000,0.000000,0.000000,0.832098,0.000000,9.752027,119.535193,538.062820,56.024039,26.431387,663.841506,0.000000,0.000000,0.000000,0.000000,0.000000,12.805517,17.969577,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,3.076204,0.000000,49.064616,33.695676,38.092933,37.550477,12.346287,47.785375,337.319235,142.588603,19.892628,8.62,18.138249,0,0,0,0,0

13,03:00-03:15,11.763039,67.828932,18.038689,8.577608,0.000000,88.927200,0.000000,0.000000,40.974271,0.000000,0.000000,0.000000,9.354600,13.319361,0.000000,0.000000,0.000000,0.000000,0.832098,0.000000,9.752027,119.535193,424.748205,56.024039,26.431387,663.841506,0.000000,0.000000,0.000000,0.000000,0.000000,12.805517,17.969577,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,3.076204,0.000000,49.064616,33.695676,38.092933,39.897382,12.747521,47.785375,337.319235,142.588603,19.892628,8.62,18.810036,0,0,0,0,0

14,03:15-03:30,11.763039,67.828932,18.038689,8.577608,0.000000,88.927200,0.000000,0.000000,40.974271,0.000000,0.000000,0.000000,9.354600,13.319361,0.000000,0.000000,0.000000,0.000000,0.832098,0.000000,9.752027,119.535193,376.758191,56.024039,26.431387,591.314457,0.000000,0.000000,0.000000,0.000000,0.000000,12.805517,17.969577,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,3.076204,0.000000,49.064616,33.695676,38.092933,39.897382,12.747521,47.785375,337.319235,142.588603,19.892628,7.15,18.810036,0,0,0,0,0

15,03:30-03:45,11.763039,67.828932,18.038689,8.577608,0.000000,88.927200,0.000000,0.000000,40.974271,0.000000,0.000000,0.000000,9.354600,13.319361,0.000000,0.000000,0.000000,0.000000,0.832098,0.000000,9.752027,119.535193,366.752205,56.024039,26.431387,591.314457,0.000000,0.000000,0.000000,0.000000,0.000000,12.805517,17.969577,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,3.076204,0.000000,49.064616,33.695676,38.092933,41.070834,12.747521,47.785375,337.319235,142.588603,19.892628,6.43,18.810036,0,0,0,0,0

16,03:45-04:00,11.763039,67.828932,18.038689,8.577608,0.000000,88.927200,0.000000,0.000000,40.974271,0.000000,0.000000,0.000000,9.354600,13.319361,6.303005,0.000000,0.000000,0.000000,0.832098,0.000000,9.752027,119.535193,345.419555,56.024039,26.431387,591.314457,0.000000,0.000000,0.000000,0.000000,0.000000,12.805517,17.969577,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,3.076204,0.000000,49.064616,33.695676,38.092933,41.070834,12.747521,47.785375,337.319235,142.588603,19.892628,1.93,18.810036,0,0,0,0,0

17,04:00-04:15,11.763039,67.828932,18.038689,8.577608,0.000000,88.927200,0.000000,0.000000,34.202948,0.000000,0.000000,0.000000,9.354600,13.319361,6.303005,0.000000,0.000000,0.000000,0.832098,0.000000,9.752027,119.535193,345.419555,56.024039,26.431387,587.052814,0.000000,0.000000,0.000000,0.000000,0.000000,12.805517,17.969577,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,3.076204,0.000000,49.064616,33.695676,38.092933,41.070834,12.747521,47.785375,337.319235,142.588603,19.892628,4.87,18.810036,0,0,0,0,0

18,04:15-04:30,11.763039,67.828932,18.038689,8.577608,0.000000,88.927200,0.000000,0.000000,34.202948,0.000000,0.000000,0.000000,9.354600,13.319361,6.303005,0.000000,0.000000,0.000000,0.832098,0.000000,9.752027,119.535193,345.419555,56.024039,26.431387,587.052814,0.000000,0.000000,0.000000,0.000000,0.000000,16.006896,17.969577,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,3.076204,0.000000,49.064616,33.695676,38.092933,41.070834,12.747521,47.785375,337.319235,142.588603,19.892628,4.87,18.810036,0,0,0,0,0

19,04:30-04:45,11.763039,67.828932,18.038689,8.577608,0.000000,88.927200,0.000000,0.000000,34.202948,0.000000,0.000000,0.000000,9.354600,13.319361,6.303005,0.000000,0.000000,0.000000,0.832098,0.000000,9.752027,119.535193,342.195438,56.024039,26.431387,587.052814,0.000000,0.000000,0.000000,0.000000,0.000000,16.006896,17.969577,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,3.076204,0.000000,49.064616,33.695676,38.092933,41.657560,12.747521,47.785375,337.319235,142.588603,19.892628,2.34,18.810036,0,0,0,0,0

20,04:45-05:00,11.763039,67.828932,18.038689,8.577608,0.000000,88.927200,0.000000,0.000000,34.202948,0.000000,0.000000,0.000000,9.354600,13.319361,6.303005,0.000000,0.000000,0.000000,0.832098,0.000000,9.752027,119.535193,340.347892,56.024039,26.431387,587.052814,0.000000,0.000000,0.000000,0.000000,0.000000,46.953562,17.969577,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,3.076204,0.000000,49.064616,33.695676,38.092933,41.657560,12.747521,47.785375,337.319235,142.588603,19.892628,3.10,18.810036,0,0,0,0,0

21,05:00-05:15,11.763039,67.828932,18.038689,8.577608,0.000000,88.927200,0.000000,0.000000,34.202948,0.000000,0.000000,0.000000,9.354600,13.319361,6.303005,0.000000,0.000000,0.000000,0.832098,0.000000,9.752027,119.535193,340.347892,56.024039,26.431387,587.052814,0.000000,0.000000,0.000000,0.000000,0.000000,46.953562,17.969577,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,3.076204,0.000000,49.064616,33.695676,38.092933,41.657560,12.747521,47.785375,337.319235,142.588603,19.892628,2.90,19.481823,0,0,0,0,0

22,05:15-05:30,11.763039,67.828932,18.038689,8.577608,0.000000,88.927200,0.000000,0.000000,34.202948,0.000000,0.000000,0.000000,9.354600,13.319361,6.303005,0.000000,0.000000,0.000000,0.832098,0.000000,9.752027,119.535193,420.137620,56.024039,26.431387,659.579905,0.000000,0.000000,0.000000,0.000000,0.000000,16.006896,17.969577,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,3.076204,0.000000,49.064616,33.695676,38.092933,41.657560,12.747521,47.785375,337.319235,142.588603,19.892628,5.80,19.481823,0,0,0,0,0

23,05:30-05:45,11.763039,67.828932,18.038689,8.577608,0.000000,88.927200,0.000000,0.000000,40.629789,0.000000,0.000000,0.000000,9.354600,13.319361,1.063260,0.000000,0.000000,0.000000,0.832098,0.000000,9.752027,119.535193,516.797620,56.024039,17.620925,663.841506,0.000000,0.000000,0.000000,0.000000,0.000000,10.671264,17.969577,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,3.076204,0.000000,49.064616,33.695676,38.092933,41.657560,12.747521,47.785375,337.319235,142.588603,19.892628,4.83,20.039406,0,0,0,0,0

24,05:45-06:00,11.763039,67.828932,18.038689,8.577608,0.000000,88.927200,0.000000,8.628838,40.974271,0.000000,0.000000,14.614992,9.354600,19.317501,2.126520,0.000000,0.000000,0.000000,0.832098,0.000000,9.752027,119.535193,613.457620,56.024039,17.620925,663.841506,0.000000,0.000000,0.000000,0.000000,0.000000,10.671264,25.508671,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,3.076204,0.000000,49.064616,33.695676,38.092933,41.657560,12.747521,47.785375,337.319235,142.588603,19.892628,6.77,20.039406,0,0,0,0,0

25,06:00-06:15,11.763039,67.828932,18.038689,8.577608,0.000000,88.927200,0.000000,13.515968,40.974271,0.000000,0.000000,30.082525,9.354600,19.317501,3.189780,0.000000,0.000000,0.000000,0.832098,0.000000,9.752027,119.535193,631.334887,56.024039,17.620925,663.841506,0.000000,0.000000,0.000000,0.000000,0.000000,10.671264,25.508671,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,3.076204,0.000000,49.064616,23.586973,38.092933,41.657560,12.747521,47.785375,337.319235,142.588603,19.892628,7.73,20.039406,0,0,0,0,0

26,06:15-06:30,11.763039,67.828932,18.038689,8.577608,0.000000,88.927200,0.000000,27.108297,40.974271,0.000000,0.000000,30.082525,9.354600,19.317501,19.004709,0.000000,0.000000,0.000000,0.832098,0.000000,9.752027,119.535193,631.334887,56.024039,17.620925,663.841506,0.000000,0.000000,0.000000,0.000000,0.000000,10.671264,25.508671,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,3.076204,0.000000,49.064616,23.586973,38.092933,41.657560,12.747521,47.785375,337.319235,142.588603,19.892628,9.67,20.039406,0,0,0,0,0

27,06:30-06:45,11.763039,67.828932,18.038689,8.577608,0.000000,88.927200,0.000000,27.108297,40.974271,0.000000,0.000000,30.082525,9.354600,19.317501,19.004709,0.000000,0.000000,0.000000,0.832098,0.000000,14.302974,119.535193,631.334887,56.024039,17.620925,663.841506,0.000000,0.000000,0.000000,0.000000,0.000000,10.671264,25.508671,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,3.076204,0.000000,49.064616,23.586973,38.092933,41.657560,12.747521,47.785375,337.319235,142.588603,19.892628,13.53,20.039406,0,0,0,0,0

28,06:45-07:00,11.763039,67.828932,18.038689,8.577608,0.000000,88.927200,0.000000,27.108297,40.974271,0.000000,0.000000,30.082525,9.354600,19.317501,19.004709,0.000000,0.000000,0.000000,0.832098,0.000000,14.302974,119.535193,631.334887,56.024039,17.620925,663.841506,0.000000,0.000000,0.000000,0.000000,0.000000,10.671264,25.508671,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,3.076204,0.000000,49.064616,23.586973,38.092933,41.657560,12.747521,47.785375,337.319235,142.588603,19.892628,18.37,20.039406,0,0,0,0,0

29,07:00-07:15,11.763039,67.828932,18.038689,8.577608,0.000000,88.927200,0.000000,27.108297,40.974271,0.000000,0.000000,15.041263,9.354600,19.317501,19.004709,0.000000,0.000000,0.000000,0.832098,0.000000,9.752027,119.535193,631.334887,56.024039,17.620925,663.841506,0.000000,0.000000,0.000000,0.000000,0.000000,16.006896,25.508671,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,3.076204,0.000000,49.064616,23.586973,38.092933,41.657560,12.747521,47.785375,337.319235,142.588603,19.892628,25.13,20.039406,0,0,0,0,0

30,07:15-07:30,11.763039,67.828932,18.038689,8.577608,0.000000,88.927200,0.000000,27.108297,40.974271,0.000000,0.000000,0.000000,9.354600,19.317501,6.303005,0.000000,0.000000,0.000000,0.832098,0.000000,9.752027,119.535193,631.334887,56.024039,17.620925,663.841506,0.000000,0.000000,0.000000,0.000000,0.000000,16.006896,25.508671,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,3.076204,0.000000,49.064616,23.586973,38.092933,41.657560,13.667788,47.785375,337.319235,142.588603,19.892628,32.86,20.039406,0,0,0,0,0

31,07:30-07:45,11.763039,67.828932,18.038689,8.577608,0.000000,88.927200,0.000000,27.108297,36.329047,0.000000,0.000000,0.000000,9.354600,12.640712,6.303005,0.000000,0.000000,0.000000,0.832098,0.000000,23.794947,119.535193,597.581215,56.024039,17.620925,637.988091,0.000000,0.000000,0.000000,0.000000,0.000000,46.953562,21.581944,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,3.076204,0.000000,49.064616,23.586973,38.092933,41.657560,14.499000,47.785375,337.319235,142.588603,19.892628,42.14,20.039406,0,0,0,0,0

32,07:45:08:00,11.763039,67.828932,18.038689,8.577608,0.000000,88.927200,0.000000,27.108297,34.202948,0.000000,0.000000,0.000000,9.354600,12.640712,6.303005,0.000000,0.000000,0.000000,0.832098,0.000000,23.794947,119.535193,500.921215,56.024039,17.620925,589.658091,0.000000,0.000000,0.000000,0.000000,0.000000,46.953562,15.178616,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,3.076204,0.000000,49.064616,23.586973,38.092933,41.657560,14.499000,47.785375,337.319235,142.588603,19.892628,51.52,20.039406,0,0,0,0,0

33,08:00-08:15,11.763039,67.828932,18.038689,8.577608,0.000000,88.927200,0.000000,27.108297,34.202948,0.000000,0.000000,0.000000,9.354600,9.666000,6.303005,0.000000,0.000000,0.000000,0.832098,0.000000,31.206488,119.535193,372.732100,56.024039,17.620925,492.966000,0.000000,0.000000,0.000000,0.000000,0.000000,13.872643,11.599200,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,3.076204,0.000000,49.064616,23.586973,38.092933,41.070834,14.499000,47.785375,337.319235,142.588603,19.892628,64.38,20.039406,0,0,0,0,0

34,08:15-08:30,11.763039,67.828932,18.038689,8.577608,0.000000,88.927200,0.000000,13.515968,34.202948,0.000000,0.000000,0.000000,9.354600,9.666000,6.303005,0.000000,0.000000,0.000000,0.832098,0.000000,31.206488,119.535193,343.168916,56.024039,8.810462,463.968000,0.000000,0.000000,0.000000,0.000000,0.000000,10.671264,11.599200,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,7.382891,0.000000,49.064616,23.586973,38.092933,41.070834,14.499000,47.785375,337.319235,142.588603,19.892628,74.23,20.039406,0,0,0,0,0

35,08:30-08:45,11.763039,67.828932,18.038689,8.577608,0.000000,88.927200,0.000000,13.515968,34.202948,0.000000,0.000000,0.000000,9.354600,9.666000,6.303005,0.000000,0.000000,0.000000,0.832098,0.000000,31.206488,119.535193,343.168916,56.024039,0.000000,444.636000,0.000000,0.000000,0.000000,0.000000,0.000000,12.805517,11.599200,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,31.608616,0.000000,49.064616,46.050757,38.092933,39.897382,14.499000,47.785375,337.319235,142.588603,14.209020,74.23,20.039406,0,0,0,0,0

36,08:45:09:00,11.763039,67.828932,18.038689,8.577608,0.000000,88.927200,0.000000,11.454210,34.202948,0.000000,0.000000,0.000000,9.354600,9.666000,6.303005,0.000000,0.000000,0.000000,0.832098,0.000000,31.206488,119.535193,343.168916,56.024039,0.000000,463.968000,0.000000,0.000000,0.000000,0.000000,0.000000,12.805517,11.599200,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,31.608616,0.000000,49.064616,83.116001,38.092933,39.897382,14.499000,47.785375,337.319235,142.588603,14.209020,74.23,20.039406,0,0,0,0,0

37,09:00:09:15,11.763039,67.828932,18.038689,8.577608,0.000000,88.927200,0.000000,10.690596,34.202948,0.000000,0.000000,0.000000,0.000000,9.666000,6.303005,0.000000,0.000000,0.000000,0.832098,0.000000,9.752027,119.535193,343.168916,56.024039,0.000000,463.968000,0.000000,0.000000,0.000000,0.000000,0.000000,16.006896,11.599200,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,31.608616,0.000000,49.064616,83.116001,38.092933,39.897382,14.499000,47.785375,337.319235,142.588603,14.209020,74.23,20.039406,0,0,0,0,0

38,09:15-09:30,11.763039,67.828932,3.865433,8.577608,0.000000,88.927200,0.000000,9.239729,34.202948,0.000000,0.000000,0.000000,0.000000,9.666000,6.303005,0.000000,0.000000,0.000000,0.832098,0.000000,13.002703,119.535193,343.168916,56.024039,0.000000,473.634000,0.000000,0.000000,0.000000,0.000000,0.000000,16.006896,11.599200,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,31.608616,0.000000,49.064616,83.116001,38.092933,39.897382,14.499000,47.785375,337.319235,142.588603,14.209020,74.23,20.039406,0,0,0,0,0

39,09:30-09:45,11.763039,67.828932,3.865433,8.577608,0.000000,88.927200,0.000000,0.000000,40.531387,0.000000,0.000000,0.000000,0.000000,9.666000,6.303005,0.000000,0.000000,0.000000,0.832098,0.000000,31.206488,119.535193,344.606921,56.024039,0.000000,416.996386,0.000000,0.000000,0.000000,0.000000,0.000000,46.953562,13.733075,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,31.608616,0.000000,49.064616,83.116001,38.092933,39.897382,14.499000,47.785375,337.319235,142.588603,14.209020,74.23,20.039406,0,0,0,0,0

40,09:45-10:00,11.763039,67.828932,3.865433,8.577608,0.000000,88.927200,0.000000,0.000000,40.974271,0.000000,0.000000,0.000000,0.000000,9.666000,6.303005,0.000000,0.000000,0.000000,0.832098,0.000000,31.206488,119.535193,344.606921,56.024039,0.000000,444.636000,0.000000,0.000000,0.000000,0.000000,0.000000,46.953562,13.733075,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,31.608616,0.000000,49.064616,34.818865,38.092933,39.897382,14.499000,47.785375,337.319235,142.588603,14.209020,74.23,20.039406,0,0,0,0,0

41,10:00-10:15,11.763039,67.828932,3.865433,8.577608,0.000000,88.927200,0.000000,0.000000,40.974271,0.000000,0.000000,0.000000,0.000000,10.873503,6.303005,0.000000,0.000000,0.000000,0.832098,0.000000,9.752027,119.535193,359.894178,56.024039,0.000000,497.227643,0.000000,0.000000,0.000000,0.000000,0.000000,14.939770,13.733075,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,7.382891,0.000000,49.064616,34.818865,38.092933,41.657560,14.499000,47.785375,337.319235,142.588603,14.209020,74.23,20.037618,0,0,0,0,0

42,10:15-10:30,11.763039,73.229616,9.019345,8.577608,0.000000,88.927200,0.000000,0.000000,40.974271,0.000000,0.000000,0.000000,0.000000,10.873503,6.303005,0.000000,0.000000,0.000000,0.832098,0.000000,9.752027,119.535193,388.892178,56.024039,0.000000,526.225643,0.000000,0.000000,0.000000,0.000000,0.000000,14.939770,13.733075,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,3.076204,0.000000,49.064616,34.818865,38.092933,41.657560,14.499000,47.785375,337.319235,142.588603,14.209020,74.23,20.037618,0,0,0,0,0

43,10:30-10:45,11.763039,73.229616,9.019345,8.577608,0.000000,88.927200,0.000000,0.000000,40.974271,0.000000,0.000000,0.000000,0.000000,10.515428,6.303005,0.000000,0.000000,0.000000,0.832098,0.000000,9.752027,119.535193,388.892178,56.024039,0.000000,586.481457,0.000000,0.000000,0.000000,0.000000,0.000000,19.208275,13.733075,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,3.076204,0.000000,49.064616,23.586973,38.092933,39.901248,14.499000,47.785375,337.319235,142.588603,14.209020,74.23,20.037618,0,0,0,0,0

44,10:45-11:00,11.763039,73.229616,9.019345,8.577608,0.000000,88.927200,0.000000,0.000000,40.974271,0.000000,0.000000,0.000000,0.000000,10.515428,0.000000,0.000000,0.000000,0.000000,0.832098,0.000000,9.752027,119.535193,417.890178,56.024039,0.000000,586.481457,0.000000,0.000000,0.000000,0.000000,0.000000,19.208275,13.733075,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,0.000000,0.000000,49.064616,23.586973,38.092933,39.901248,14.499000,47.785375,337.319235,142.588603,14.209020,74.23,20.037618,0,0,0,0,0

45,11:00-11:15,11.763039,73.229616,9.019345,8.577608,0.000000,88.927200,0.000000,0.000000,40.974271,0.000000,0.000000,0.000000,0.000000,10.515428,0.000000,0.000000,0.000000,0.000000,0.832098,0.000000,9.752027,119.535193,417.890178,56.024039,0.000000,586.481457,0.000000,0.000000,0.000000,0.000000,0.000000,19.208275,12.231801,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,0.000000,0.000000,49.064616,23.586973,38.092933,41.543695,14.499000,47.785375,337.319235,142.588603,14.209020,74.23,19.974402,0,0,0,0,0

46,11:15-11:30,11.763039,73.229616,9.019345,8.577608,0.000000,88.927200,0.000000,0.000000,40.974271,0.000000,0.000000,0.000000,0.000000,10.515428,0.000000,0.000000,0.000000,0.000000,0.832098,0.000000,9.752027,119.535193,417.890178,56.024039,0.000000,586.481457,0.000000,0.000000,0.000000,0.000000,0.000000,19.208275,12.231801,0.000000,0.000000,100.043100,0.000000,0.000000,0.000000,0.000000,0.000000,49.064616,23.586973,38.092933,41.543695,14.499000,47.785375,337.319235,142.588603,14.209020,74.23,19.974402,0,0,0,0,0

