Time,Block,NR/2023/17668/C,NR/2023/17664/C,NR/2023/17344/F,NR/2023/17261/F,NR/2023/17510/F,NR/2023/17406/F,NR/2023/17405/F,NR/2023/14754/A,NR/2023/17165/A,NR/2023/17496/F,NR/2023/14436/A,NR/2023/17665/C,NR/2023/17674/C,Total
22,05:15-05:30,0.000000,6.450000,0.530000,54.110000,1.000000,4.350000,4.830000,23.190000,62.810000,6.760000,33.820000,0,0,197.85

23,05:30-05:45,0.000000,6.450000,0.530000,54.110000,1.000000,4.350000,4.830000,23.190000,62.810000,6.760000,33.820000,0,0,197.85

24,05:45-06:00,0.000000,6.450000,0.530000,54.110000,1.000000,4.350000,4.830000,23.190000,62.810000,6.760000,33.820000,0,0,197.85

25,06:00-06:15,0.000000,6.450000,0.580000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,0,0,120.6

26,06:15-06:30,0.000000,6.450000,0.580000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,0,0,120.6

27,06:30-06:45,0.000000,6.450000,0.580000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,0.1,0,120.7

28,06:45-07:00,0.000000,6.450000,0.580000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,0.46,0,121.06

29,07:00-07:15,0.000000,6.450000,0.680000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,0.77,0,121.47

30,07:15-07:30,0.000000,6.450000,0.680000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,1.21,0,121.91

31,07:30-07:45,0.000000,6.450000,0.680000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,1.33,0,122.03

32,07:45:08:00,0.000000,6.450000,0.680000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,1.51,0,122.21

33,08:00-08:15,0.000000,6.450000,0.970000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,2.04,0,123.03

34,08:15-08:30,0.000000,6.450000,0.970000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,2.42,0,123.41

35,08:30-08:45,0.000000,6.450000,0.970000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,4.09,0,125.08

36,08:45:09:00,0.000000,6.450000,0.970000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,5.17,0,126.16

37,09:00:09:15,28.990000,6.370000,0.970000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,4.35,24.16,178.41

38,09:15-09:30,28.990000,6.370000,0.970000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,5.72,24.16,179.78

39,09:30-09:45,28.990000,6.370000,0.970000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,5.85,24.16,179.91

40,09:45-10:00,28.990000,6.370000,0.970000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,6.22,24.16,180.28

41,10:00-10:15,28.990000,6.370000,0.970000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,6.81,24.16,180.87

42,10:15-10:30,28.990000,6.370000,0.970000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,6.89,24.16,180.95

43,10:30-10:45,28.990000,6.370000,0.970000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,7.37,24.16,181.43

44,10:45-11:00,28.990000,6.370000,0.970000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,7.58,24.16,181.64

45,11:00-11:15,28.990000,6.370000,0.970000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,7.72,24.16,181.78

46,11:15-11:30,28.990000,6.370000,0.970000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,7.82,24.16,181.88

47,11:30-11:45,28.990000,6.370000,0.970000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,7.92,24.16,181.98

48,11:45-12:00,28.990000,6.370000,0.970000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,8.06,24.16,182.12

49,12:00-12:15,28.990000,6.370000,0.970000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,8.09,24.16,182.15

50,12:15-12:30,28.990000,6.370000,0.970000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,8.06,24.16,182.12

51,12:30-12:45,28.990000,6.370000,0.970000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,8.01,24.16,182.07

52,12:45-13:00,28.990000,6.370000,0.970000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,7.96,24.16,182.02

53,13:00-13:15,28.990000,6.370000,0.970000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,7.16,24.16,181.22

54,13:15-13:30,28.990000,6.370000,0.970000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,7.82,24.16,181.88

55,13:30-13:45,28.990000,6.370000,0.970000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,4.5,24.16,178.56

56,13:45-14:00,28.990000,6.370000,0.970000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,6.79,24.16,180.85

57,14:00-14:15,28.990000,6.370000,0.970000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,7.1,24.16,181.16

58,14:15-14:30,28.990000,6.370000,0.970000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,6.49,24.16,180.55

59,14:30-14:45,28.990000,6.370000,0.970000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,2.3,24.16,176.36

60,14:45-15:00,28.990000,6.370000,0.970000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,2.8,24.16,176.86

61,15:00-15:15,28.990000,6.450000,0.970000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,4.49,24.16,178.63

62,15:15-15:30,28.990000,6.450000,0.970000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,4.91,24.16,179.05

63,15:30-15:45,28.990000,6.450000,0.970000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,4.46,24.16,178.6

64,15:45-16:00,28.990000,6.450000,0.970000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,3.75,24.16,177.89

65,16:00-16:15,28.990000,6.550000,0.870000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,3.11,24.16,177.25

66,16:15-16:30,28.990000,6.550000,0.870000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,2.75,24.16,176.89

67,16:30-16:45,28.990000,6.550000,0.870000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,2.07,24.16,176.21

68,16:45-17:00,28.990000,6.550000,0.870000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,1.61,24.16,175.75

69,17:00-17:15,0.000000,6.550000,0.770000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,1.15,0,122.04

70,17:15-17:30,0.000000,6.550000,0.770000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,0.72,0,121.61

71,17:30-17:45,0.000000,6.550000,0.770000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,0.44,0,121.33

72,17:45-18:00,0.000000,6.550000,0.770000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,0.19,0,121.08

73,18:00-18:15,0.000000,6.550000,0.720000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,0,0,120.84

74,18:15-18:30,0.000000,6.550000,0.720000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,0,0,120.84

75,18:30-18:45,0.000000,6.550000,0.720000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,0,0,120.84

76,18:45-19:00,0.000000,6.550000,0.720000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,0,0,120.84

77,19:00-19:15,0.000000,6.550000,0.720000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,0,0,120.84

78,19:15-19:30,0.000000,6.550000,0.720000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,0,0,120.84

79,19:30-19:45,0.000000,6.550000,0.720000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,0,0,120.84

80,19:45-20:00,0.000000,6.550000,0.720000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,0,0,120.84

81,20:00-20:15,0.000000,6.550000,0.720000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,0,0,120.84

82,20:15-20:30,0.000000,6.550000,0.720000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,0,0,120.84

83,20:30-20:45,0.000000,6.550000,0.720000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,0,0,120.84

84,20:45-21:00,0.000000,6.550000,0.720000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,0,0,120.84

85,21:00-21:15,0.000000,6.550000,0.720000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,0,0,120.84

86,21:15-21:30,0.000000,6.550000,0.720000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,0,0,120.84

87,21:30-21:45,0.000000,6.550000,0.720000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,0,0,120.84

88,21:45-22:00,0.000000,6.550000,0.720000,0.000000,1.000000,4.350000,4.830000,0.000000,62.810000,6.760000,33.820000,0,0,120.84

89,22:00-22:15,0.000000,6.450000,0.680000,54.110000,1.000000,4.350000,4.830000,23.190000,62.810000,6.760000,33.820000,0,0,198

90,22:15-22:30,0.000000,6.450000,0.680000,54.110000,1.000000,4.350000,4.830000,23.190000,62.810000,6.760000,33.820000,0,0,198

91,22:30-22:45,0.000000,6.450000,0.680000,54.110000,1.000000,4.350000,4.830000,23.190000,62.810000,6.760000,33.820000,0,0,198

92,22:45-23:00,0.000000,6.450000,0.680000,54.110000,1.000000,4.350000,4.830000,23.190000,62.810000,6.760000,33.820000,0,0,198

93,23:00-23:15,0.000000,6.450000,0.630000,54.110000,1.000000,4.350000,4.830000,23.190000,62.810000,6.760000,33.820000,0,0,197.95

94,23:15-23:30,0.000000,6.450000,0.630000,54.110000,1.000000,4.350000,4.830000,23.190000,62.810000,6.760000,33.820000,0,0,197.95

95,23:30-23:45,0.000000,6.450000,0.630000,54.110000,1.000000,4.350000,4.830000,23.190000,62.810000,6.760000,33.820000,0,0,197.95

96,23:45-24:00,0.000000,6.450000,0.630000,54.110000,1.000000,4.350000,4.830000,23.190000,62.810000,6.760000,33.820000,0,0,197.95

