Block,Time,TEHRI,URI,AURY_RF,ANTA_RF,DADRI_RF,DADRI_LF,ANTA_CRF,BSIUL,AURY_LF,CHAMERA1,DULHASTI,UNCHAHAR2,FSTPP I & II,BRBCL,SASAN,TALA,KHSTPP-II,KHSTPP-I,DADRI_CRF,NJPC,UNCHAHAR1,RAPPC,ANTA_LF,JHAJJAR,KOTESHWR,DADRI_GF,SEWA2,URI2,AURY_CRF,DHAULIGNGA,TANDA2,ANTA_GF,RAMPUR,PARBATI3,UNCHAHAR4,SINGRAULI_HYDRO,DADRT2,RAPPB,NAPP,CHAMERA3,UNCHAHAR3,RIHAND2,KISHANGANGA,SINGRAULI,CHAMERA2,TANAKPUR,AURY_GF,KOLDAM,SALAL,RIHAND1,RIHAND3,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,2.128512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.280000,4.820000,14.460000,394.758000,0.000000,56.876000,15.424000,0.000000,0.000000,6.748000,0.000000,0.000000,343.184000,8.554536,0.000000,0.000000,16.079983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.700770,370.176000,0.000000,20.591040,0.000000,10.604000,56.933840,0.000000,121.066350,0.000000,0.987907,0.000000,0.000000,2.240336,88.688000,119.213662,0,0,0,0,0

7,01:30-01:45,0.000000,2.128512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.280000,4.820000,14.460000,394.758000,0.000000,56.876000,15.424000,0.000000,0.000000,6.748000,0.000000,0.000000,343.184000,8.554536,0.000000,0.000000,6.483864,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.700770,370.176000,0.000000,20.591040,0.000000,10.604000,56.933840,0.000000,121.066350,0.000000,0.987907,0.000000,0.000000,2.240336,88.688000,119.213662,0,0,0,0,0

8,01:45-02:00,0.000000,2.128512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.280000,4.820000,14.460000,394.758000,0.000000,56.876000,15.424000,0.000000,0.000000,6.748000,0.000000,0.000000,343.184000,8.554536,0.000000,0.000000,4.538705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.700770,370.176000,0.000000,20.591040,0.000000,10.604000,56.933840,0.000000,121.066350,0.000000,0.987907,0.000000,0.000000,2.240336,88.688000,119.213662,0,0,0,0,0

9,02:00-02:15,0.000000,2.128512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.280000,4.820000,14.460000,394.758000,0.000000,56.876000,15.424000,0.000000,0.000000,6.748000,0.000000,0.000000,343.184000,8.554536,0.000000,0.000000,4.538705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.682329,370.176000,0.000000,20.591040,0.000000,10.604000,56.933840,0.000000,121.066350,0.000000,0.987907,0.000000,0.000000,2.240336,88.688000,119.213662,0,0,0,0,0

10,02:15-02:30,0.000000,2.128512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.280000,4.820000,14.460000,394.758000,0.000000,56.876000,15.424000,0.000000,0.000000,6.748000,0.000000,0.000000,343.184000,8.554536,0.000000,0.000000,4.538705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.682329,370.176000,0.000000,20.591040,0.000000,10.604000,56.933840,0.000000,121.066350,0.000000,0.987907,0.000000,0.000000,2.240336,88.688000,119.213662,0,0,0,0,0

11,02:30-02:45,0.000000,2.128512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.280000,4.820000,14.460000,394.758000,0.000000,56.876000,15.424000,0.000000,0.000000,6.748000,0.000000,0.000000,343.184000,8.554536,0.000000,0.000000,4.538705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.682329,370.176000,0.000000,20.591040,0.000000,10.604000,56.933840,0.000000,121.066350,0.000000,0.987907,0.000000,0.000000,2.240336,88.688000,119.213662,0,0,0,0,0

12,02:45-03:00,0.000000,2.128512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.280000,4.820000,14.460000,394.758000,0.000000,56.876000,15.424000,0.000000,0.000000,6.748000,0.000000,0.000000,343.184000,8.554536,0.000000,0.000000,4.538705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.682329,370.176000,0.000000,20.591040,0.000000,10.604000,56.933840,0.000000,121.066350,0.000000,0.987907,0.000000,0.000000,2.240336,88.688000,119.213662,0,0,0,0,0

13,03:00-03:15,0.000000,2.128512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.280000,4.820000,14.460000,394.758000,0.000000,56.876000,15.424000,0.000000,0.000000,6.748000,0.000000,0.000000,343.184000,8.554536,0.000000,0.000000,4.538705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.682329,370.176000,0.000000,20.591040,0.000000,10.604000,56.933840,0.000000,121.066350,0.000000,0.987907,0.000000,0.000000,2.240336,88.688000,119.213662,0,0,0,0,0

14,03:15-03:30,0.000000,2.128512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.280000,4.820000,14.460000,394.758000,0.000000,56.876000,15.424000,0.000000,0.000000,6.748000,0.000000,0.000000,343.184000,8.554536,0.000000,0.000000,4.538705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.682329,370.176000,0.000000,20.591040,0.000000,10.604000,56.933840,0.000000,121.066350,0.000000,0.987907,0.000000,0.000000,2.240336,88.688000,119.213662,0,0,0,0,0

15,03:30-03:45,0.000000,2.128512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.280000,4.820000,14.460000,394.758000,0.000000,56.876000,15.424000,0.000000,0.000000,6.748000,0.000000,0.000000,343.184000,8.554536,0.000000,0.000000,4.538705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.682329,370.176000,0.000000,20.591040,0.000000,10.604000,56.933840,0.000000,121.066350,0.000000,0.987907,0.000000,0.000000,2.240336,88.688000,119.213662,0,0,0,0,0

16,03:45-04:00,0.000000,2.128512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.280000,4.820000,14.460000,394.758000,0.000000,56.876000,15.424000,0.000000,0.000000,6.748000,0.000000,0.000000,343.184000,8.554536,0.000000,0.000000,4.538705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.682329,370.176000,0.000000,20.591040,0.000000,10.604000,56.933840,0.000000,121.066350,0.000000,0.987907,0.000000,0.000000,2.240336,88.688000,119.213662,0,0,0,0,0

17,04:00-04:15,0.000000,2.128512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.280000,4.820000,14.460000,394.758000,0.000000,56.876000,15.424000,0.000000,0.000000,6.748000,0.000000,0.000000,343.184000,8.554536,0.000000,0.000000,4.538705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.682329,370.176000,0.000000,20.591040,0.000000,10.604000,56.933840,0.000000,121.066350,0.000000,0.987907,0.000000,0.000000,2.240336,88.688000,119.213662,0,0,0,0,0

18,04:15-04:30,0.000000,2.128512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.280000,4.820000,14.460000,394.758000,0.000000,56.876000,15.424000,0.000000,0.000000,6.748000,0.000000,0.000000,343.184000,8.554536,0.000000,0.000000,4.538705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.682329,370.176000,0.000000,20.591040,0.000000,10.604000,56.933840,0.000000,121.066350,0.000000,0.987907,0.000000,0.000000,12.321848,88.688000,119.213662,0,0,0,0,0

19,04:30-04:45,15.000804,2.128512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.280000,4.820000,14.460000,394.758000,0.000000,56.876000,15.424000,0.000000,0.000000,6.748000,0.000000,0.000000,343.184000,8.554536,0.000000,0.000000,4.538705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.682329,370.176000,0.000000,20.591040,0.000000,10.604000,56.933840,0.000000,121.066350,0.000000,0.246977,0.000000,0.000000,12.321848,88.688000,119.213662,0,0,0,0,0

20,04:45-05:00,30.001608,2.128512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.280000,4.820000,14.460000,394.758000,0.000000,56.876000,15.424000,0.000000,0.000000,6.748000,0.000000,0.000000,343.184000,8.554536,0.000000,0.000000,4.538705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.682329,370.176000,0.000000,20.591040,0.000000,10.604000,56.933840,0.000000,121.066350,0.000000,0.246977,0.000000,0.000000,12.321848,88.688000,119.213662,0,0,0,0,0

21,05:00-05:15,30.001608,2.128512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.280000,4.820000,14.460000,394.758000,0.000000,82.216186,21.312585,0.000000,0.000000,6.748000,0.000000,0.000000,343.184000,8.554536,0.000000,0.000000,4.538705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.682329,370.176000,0.000000,20.591040,0.000000,10.604000,56.933840,0.000000,121.066350,0.000000,0.246977,0.000000,0.000000,12.321848,88.688000,119.213662,0,0,0,0,0

22,05:15-05:30,30.001608,2.128512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.885613,25.752357,4.820000,14.460000,394.758000,0.000000,82.216186,23.409969,0.000000,0.000000,6.748000,0.000000,0.000000,343.184000,8.554536,0.000000,0.000000,4.538705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.682329,370.176000,0.000000,20.591040,0.000000,14.553026,56.933840,0.000000,121.066350,0.000000,1.234884,0.000000,0.000000,12.321848,88.688000,119.213662,0,0,0,0,0

23,05:30-05:45,45.002412,2.128512,0.000000,0.000000,0.000000,0.000000,0.000000,1.060400,0.000000,0.000000,31.771227,26.033109,4.820000,14.460000,394.758000,0.000000,98.578640,28.074958,0.000000,0.000000,6.748000,0.000000,0.000000,343.184000,8.554536,0.000000,0.000000,4.538705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.682329,370.176000,0.000000,20.591040,0.000000,14.553026,56.933840,0.000000,121.066350,0.000000,1.234884,0.000000,0.000000,12.321848,88.688000,119.213662,0,0,0,0,0

24,05:45-06:00,45.002412,2.128512,0.000000,0.000000,0.000000,0.000000,0.000000,1.060400,0.000000,0.000000,31.771227,26.033109,4.820000,14.460000,394.758000,0.000000,98.578640,28.074958,0.000000,16.432344,6.748000,0.000000,0.000000,412.592000,8.554536,0.000000,0.000000,4.538705,0.000000,8.807139,0.000000,0.000000,0.000000,0.000000,0.000000,0.682329,370.176000,0.000000,20.591040,0.000000,14.553026,56.933840,0.000000,121.066350,0.000000,1.234884,0.000000,0.000000,12.321848,88.688000,119.213662,0,0,0,0,0

25,06:00-06:15,45.002412,2.128512,0.000000,0.000000,0.000000,0.000000,0.000000,1.060400,0.000000,7.996380,31.771227,26.033109,9.895846,14.460000,394.758000,0.000000,109.507682,31.425834,0.000000,36.516320,6.748000,0.000000,0.000000,480.072000,8.554536,0.000000,0.000000,4.538705,0.000000,17.614277,0.000000,0.000000,0.000000,0.000000,0.000000,0.682329,370.176000,0.000000,20.591040,0.000000,14.553026,56.933840,0.000000,121.066350,3.212530,1.852326,0.000000,0.000000,12.321848,88.688000,119.213662,0,0,0,0,0

26,06:15-06:30,45.002412,2.128512,0.000000,0.000000,0.000000,0.000000,0.000000,1.060400,0.000000,13.543583,31.771227,26.033109,9.895846,14.460000,394.758000,0.000000,98.578640,28.074958,0.000000,54.774480,6.748000,0.000000,0.000000,547.552000,8.554536,0.000000,1.542014,4.538705,0.000000,17.614277,0.000000,0.000000,0.000000,0.000000,0.000000,0.682329,374.377980,0.000000,20.591040,0.000000,14.553026,56.933840,0.000000,121.066350,12.695919,1.852326,0.000000,0.000000,12.321848,88.688000,119.213662,0,0,0,0,0

27,06:30-06:45,45.002412,2.128512,0.000000,0.000000,0.000000,0.000000,0.000000,1.060400,0.000000,26.654600,31.771227,31.592592,14.098886,14.460000,394.758000,0.000000,121.348320,32.867426,0.000000,77.597180,7.826041,0.000000,0.000000,623.442996,17.109072,0.000000,5.088648,4.538705,0.000000,17.614277,0.000000,0.000000,0.000000,0.000000,0.000000,0.682329,374.375088,0.000000,20.591040,1.227558,18.088623,56.933840,0.000000,121.066350,12.695919,1.852326,0.000000,0.000000,12.321848,88.688000,119.213662,0,0,0,0,0

28,06:45-07:00,45.002412,2.128512,0.000000,0.000000,0.000000,0.000000,0.000000,12.572102,0.000000,26.654600,31.771227,31.592594,14.098886,14.460000,394.758000,0.000000,121.348320,32.894958,0.000000,104.984420,7.826041,0.000000,0.000000,623.442996,25.663608,0.000000,5.088648,4.538705,0.000000,26.421416,0.000000,0.000000,0.000000,0.000000,0.000000,0.682329,446.755003,0.000000,20.591040,28.016547,18.122814,56.933840,0.000000,121.066350,25.391837,1.852326,0.000000,0.000000,53.768064,88.688000,119.213662,0,0,0,0,0

29,07:00-07:15,45.002412,35.120448,0.000000,0.000000,0.000000,0.000000,0.000000,12.572102,0.000000,26.654600,31.771227,31.592594,14.098886,14.460000,394.758000,0.000000,121.348320,32.894958,0.000000,132.371660,7.826041,0.000000,0.000000,623.442996,25.663608,0.000000,10.156735,4.538705,0.000000,26.421416,0.000000,0.000000,0.000000,0.000000,0.000000,0.682329,446.755003,0.000000,20.591040,28.016547,18.122814,56.933840,0.000000,121.066350,25.391837,6.791862,0.000000,0.000000,53.768064,88.688000,119.213662,0,0,0,0,0

30,07:15-07:30,45.002412,35.120448,0.000000,0.000000,0.000000,0.000000,0.000000,12.572102,0.000000,26.654600,31.771227,40.864056,18.375659,14.460000,394.758000,0.000000,121.348320,32.894958,0.000000,135.292966,10.517240,0.000000,0.000000,629.636696,25.663608,0.000000,10.156735,4.538705,0.000000,26.421416,0.000000,0.000000,0.000000,0.000000,0.000000,0.682329,523.875003,0.000000,20.591040,28.016547,25.440056,56.933840,0.000000,121.066350,25.391837,6.544885,0.000000,0.000000,53.768064,88.688000,119.213662,0,0,0,0,0

31,07:30-07:45,45.002412,3.192768,0.000000,0.000000,0.000000,0.000000,0.000000,12.572102,0.000000,13.543583,31.771227,40.864056,19.983720,14.460000,394.758000,0.000000,121.348320,32.894958,0.000000,135.292966,10.517240,0.000000,0.000000,629.636696,25.663608,0.000000,10.156735,4.538705,0.000000,17.614277,0.000000,0.000000,0.000000,0.000000,0.000000,0.682329,600.995003,0.000000,20.591040,28.016547,25.440056,56.933840,0.000000,121.066350,25.391837,6.544885,0.000000,0.000000,53.768064,88.688000,119.213662,0,0,0,0,0

32,07:45:08:00,45.002412,3.192768,0.000000,0.000000,0.000000,0.000000,0.000000,12.572102,0.000000,13.543583,31.771227,40.864056,19.983720,14.460000,394.758000,0.000000,121.348320,32.894958,0.000000,135.292966,10.517240,0.000000,0.000000,629.636696,25.663608,0.000000,10.156735,4.538705,0.000000,8.807139,0.000000,0.000000,0.000000,0.000000,0.000000,0.682329,658.247278,0.000000,20.591040,28.016547,25.440056,56.933840,0.000000,121.066350,25.391837,6.544885,0.000000,0.000000,53.768064,88.688000,119.213662,0,0,0,0,0

33,08:00-08:15,45.002412,3.192768,0.000000,0.000000,0.000000,0.000000,0.000000,12.572102,0.000000,8.377160,31.771227,40.864056,19.983720,14.460000,394.758000,0.000000,121.348320,32.894958,0.000000,109.548960,10.517240,0.000000,0.000000,629.636696,25.663608,0.000000,5.088648,4.538705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.682329,658.247278,0.000000,20.591040,28.016547,25.440056,56.933840,0.000000,121.066350,25.391837,6.791862,0.000000,0.000000,53.768064,88.688000,119.213662,0,0,0,0,0

34,08:15-08:30,45.002412,3.192768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.771227,40.864056,19.983720,14.460000,394.758000,0.000000,121.348320,32.894958,0.000000,90.195310,10.517240,0.000000,0.000000,629.636696,17.109072,0.000000,5.088648,4.538705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.682329,658.247278,0.000000,20.591040,1.227558,25.440056,56.933840,0.000000,121.066350,25.391837,6.791862,0.000000,0.000000,12.321848,88.688000,119.213662,0,0,0,0,0

35,08:30-08:45,45.002412,3.192768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.771227,40.864056,19.983720,14.460000,394.758000,0.000000,121.348320,32.475714,0.000000,62.077744,10.517240,0.000000,0.000000,629.636696,8.554536,0.000000,0.000000,4.538705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.682329,658.247278,0.000000,20.591040,0.000000,25.440056,56.933840,0.000000,121.066350,25.391837,6.791862,0.000000,0.000000,2.240336,88.688000,119.213662,0,0,0,0,0

36,08:45:09:00,45.002412,3.192768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.771227,40.864056,19.983720,14.460000,394.758000,0.000000,121.348320,32.475714,0.000000,32.864688,10.517240,0.000000,0.000000,629.636696,8.554536,0.000000,0.000000,4.538705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.682329,658.247278,0.000000,20.591040,0.000000,25.440056,56.933840,0.000000,121.066350,8.995084,6.791862,0.000000,0.000000,2.240336,88.688000,119.213662,0,0,0,0,0

37,09:00:09:15,45.002412,3.192768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.885613,40.864056,19.983720,14.460000,394.758000,0.000000,121.348320,32.475714,0.000000,19.444940,10.517240,0.000000,0.000000,629.636696,8.554536,0.000000,0.000000,4.538705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.682329,658.247278,0.000000,20.591040,0.000000,25.440056,56.933840,0.000000,121.066350,0.000000,6.791862,0.000000,0.000000,2.240336,88.688000,119.213662,0,0,0,0,0

38,09:15-09:30,30.001608,3.192768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.885613,40.864056,19.983720,14.460000,394.758000,0.000000,121.348320,32.475714,0.000000,0.000000,10.517240,0.000000,0.000000,629.636696,8.554536,0.000000,0.000000,4.538705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.682329,658.247278,0.000000,20.591040,0.000000,25.440056,56.933840,0.000000,121.066350,0.000000,6.791862,0.000000,0.000000,2.240336,88.688000,119.213662,0,0,0,0,0

39,09:30-09:45,15.000804,3.192768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.885613,40.864056,19.983720,14.460000,394.758000,0.000000,121.348320,32.475714,0.000000,0.000000,10.183214,0.000000,0.000000,629.636696,8.554536,0.000000,0.000000,4.538705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.682329,658.247278,0.000000,20.591040,0.000000,25.440056,56.933840,0.000000,121.066350,0.000000,6.791862,0.000000,0.000000,2.240336,88.688000,119.213662,0,0,0,0,0

40,09:45-10:00,15.000804,3.192768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.885613,40.864056,19.983720,14.460000,394.758000,0.000000,121.348320,32.475714,0.000000,0.000000,10.183214,0.000000,0.000000,629.636696,8.554536,0.000000,0.000000,4.538705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.682329,658.247278,0.000000,20.591040,0.000000,25.440056,56.933840,0.000000,121.066350,0.000000,6.791862,0.000000,0.000000,2.240336,88.688000,119.213662,0,0,0,0,0

41,10:00-10:15,13.968360,3.192768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,19.983720,14.460000,399.427375,0.000000,121.348320,32.475714,0.000000,0.000000,10.179840,0.000000,0.000000,629.636696,8.554536,0.000000,0.000000,4.538705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.682329,658.247278,0.000000,20.591040,0.000000,25.440056,56.933840,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,2.240336,88.688000,119.213662,0,0,0,0,0

42,10:15-10:30,13.968360,3.192768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,19.983720,14.460000,400.180500,0.000000,121.348320,32.475714,0.000000,0.000000,10.179840,0.000000,0.000000,629.636696,8.554536,0.000000,0.000000,4.538705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.682329,658.247278,0.000000,20.591040,0.000000,25.440056,56.933840,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,2.240336,88.688000,119.213662,0,0,0,0,0

43,10:30-10:45,0.000000,3.192768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,19.983720,14.460000,400.180500,0.000000,121.348320,32.475714,0.000000,0.000000,8.558199,0.000000,0.000000,629.636696,8.554536,0.000000,0.000000,4.538705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.682329,579.119144,0.000000,20.591040,0.000000,21.870268,56.933840,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,2.240336,88.688000,119.213662,0,0,0,0,0

44,10:45-11:00,0.000000,3.192768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,19.983720,14.460000,400.180500,0.000000,121.348320,32.475714,0.000000,0.000000,8.558199,0.000000,0.000000,629.636696,8.554536,0.000000,0.000000,4.538705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.682329,579.119144,0.000000,20.591040,0.000000,21.870268,56.933840,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,2.240336,88.688000,119.213662,0,0,0,0,0

45,11:00-11:15,0.000000,35.120448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,19.983720,14.460000,400.180500,0.000000,121.348320,32.153160,0.000000,0.000000,8.984673,0.000000,0.000000,609.571036,8.554536,0.000000,0.000000,4.538705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.682329,602.877117,0.000000,20.591040,0.000000,20.527030,56.933840,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,2.240336,88.688000,119.213662,0,0,0,0,0

46,11:15-11:30,0.000000,35.120448,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,19.983720,14.460000,400.180500,0.000000,121.348320,32.153160,0.000000,0.000000,8.984673,0.000000,0.000000,573.247516,8.554536,0.000000,0.000000,4.538705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.682329,602.877117,0.000000,20.591040,0.000000,20.527030,56.933840,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,2.240336,88.688000,119.213662,0,0,0,0,0

47,11:30-11:45,0.000000,3.192768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.864056,19.983720,14.460000,400.180500,0.000000,121.348320,32.153160,0.000000,0.000000,10.179777,0.000000,0.000000,618.466063,8.554536,0.000000,0.000000,4.538705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.682329,609.220584,0.000000,20.591040,0.000000,25.440056,56.933840,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,2.240336,88.688000,119.213662,0,0,0,0,0

