Block,Time,NJPC,AURY_GF,SALAL,TANDA2,DADRI_RF,RAMPUR,PARBATI3,URI2,DADRI_CRF,DADRT2,RIHAND3,KOTESHWR,SEWA2,ANTA_LF,AURY_RF,TANAKPUR,RIHAND1,UNCHAHAR2,AURY_LF,AURY_CRF,RIHAND2,DHAULIGNGA,CHAMERA3,ANTA_CRF,CHAMERA1,SINGRAULI,DULHASTI,FSTPP I & II,MOUDA_II,KHSTPP-I,TEHRI,KGSU3AND4,NLCIIST1,RSTPSU7,UNCHAHAR4,SOLAPUR,KHARGONE-I,KSTPS7,KOLDAM,KAWAS-zLIQ,UNCHAHAR3,KAWAS-APM,KSTPS I&II,SIPAT I,RAPPB,URI,BSIUL,NLCTS2EXP,SIMHST2,KGSU1AND2,KUDGI,SINGRAULI_HYDRO,NTPL,MAPS,KKNP,VALLURNTECL,NAPP,DADRI_GF,KAWAS-RLNG,KHSTPP-II,ANTA_RF,ANTA_GF,RAPPC,KISHANGANGA,GANDHAR-APM,BRBCL,MOUDA,KAWAS-ComGas,TALA,NLCIIST2,JHAJJAR,DADRI_LF,RSTPSU1TO6,TALST2,NNTPP,NLCEXP,UNCHAHAR1,CHAMERA2,KAPS,LARA-I,GADARWARA-I,VSTPS V,KAWAS-NAPM,VSTPS IV,GANDHAR-RLNG,TAPS-II,GANDHAR-ComGas,VSTPS II,SASAN,SIPAT II,GANDHAR-NAPM,VSTPS III,VSTPS I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,0.000000,80.560066,3.938161,0.000000,0.000000,0.000000,33.355596,0.000000,665.450561,123.684601,8.798246,17.436898,0.000000,0.000000,0.616737,92.331090,42.681567,0.000000,0.000000,117.887847,0.000000,21.482687,0.000000,0.000000,135.075071,36.418010,19.960917,3.381406,31.561936,0.000000,2.10,0.42,1.87,2.301331,1.705521,3.411042,1.292062,0.000000,0.000000,26.335315,0.000000,2.859171,5.044207,0.000000,51.025997,18.931962,1.73,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.014772,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,1.66,642.328094,0.000000,5.69,2.92,0.19,1.78,21.607476,29.801223,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.014563,1.320230,0.000000,1.870878,265.399312,1.800843,0.000000,1.886980,2.306554,0,0,0,0,0

7,01:30-01:45,0.000000,0.000000,80.560066,3.938161,0.000000,0.000000,0.000000,33.355596,0.000000,665.450561,123.684601,8.798246,17.436898,0.000000,0.000000,0.616737,92.331090,42.681567,0.000000,0.000000,117.887847,0.000000,10.741344,0.000000,0.000000,135.075071,36.418010,19.960917,3.381406,32.529352,0.000000,2.10,0.42,1.87,2.301331,1.705521,3.411042,1.292062,0.000000,0.000000,26.335315,0.000000,2.859171,5.044207,0.000000,46.773830,18.931962,1.73,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.014772,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,1.66,642.328094,0.000000,5.69,2.92,0.19,1.78,21.607476,29.801223,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.014563,1.320230,0.000000,1.870878,265.399312,1.800843,0.000000,1.886980,2.306554,0,0,0,0,0

8,01:45-02:00,0.000000,0.000000,80.560066,3.938161,0.000000,0.000000,0.000000,33.355596,0.000000,665.450561,123.684601,8.798246,17.436898,0.000000,0.000000,0.616737,92.331090,42.681567,0.000000,0.000000,117.887847,0.000000,10.741344,0.000000,0.000000,135.075071,36.418010,19.960917,3.381406,33.698313,0.000000,2.10,0.42,1.87,2.301331,1.705521,3.411042,1.292062,0.000000,0.000000,26.335315,0.000000,2.859171,5.044207,0.000000,12.756499,18.931962,1.73,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.014772,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,1.66,642.328094,0.000000,5.69,2.92,0.19,1.78,21.607476,14.779958,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.014563,1.320230,0.000000,1.870878,265.399312,1.800843,0.000000,1.886980,2.306554,0,0,0,0,0

9,02:00-02:15,0.000000,0.000000,45.874482,3.938161,0.000000,0.000000,0.000000,33.355596,0.000000,665.450561,123.684601,8.798246,17.436898,0.000000,0.000000,0.493390,92.331090,42.681567,0.000000,0.000000,117.887847,0.000000,10.741344,0.000000,0.000000,135.075071,36.418010,19.960917,3.381406,35.431599,0.000000,2.10,0.42,1.87,2.301331,1.705521,3.411042,1.292062,0.000000,0.000000,26.335315,0.000000,2.859171,5.044207,0.000000,46.773830,18.931962,1.73,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.014772,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,1.66,642.328094,0.000000,5.69,2.92,0.19,1.78,21.607476,14.779958,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.014563,1.320230,0.000000,1.870878,265.399312,1.800843,0.000000,1.886980,2.326796,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,45.874482,3.938161,0.000000,0.000000,0.000000,35.579302,0.000000,665.450561,123.684601,8.798246,17.436898,0.000000,0.000000,0.493390,92.331090,42.681567,0.000000,0.000000,117.887847,0.000000,10.741344,0.000000,0.000000,135.075071,36.418010,19.960917,3.381406,36.237779,0.000000,2.10,0.42,1.87,2.301331,1.705521,3.411042,1.292062,0.000000,0.000000,26.335315,0.000000,2.859171,5.044207,0.000000,46.773830,18.931962,1.73,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.014772,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,1.66,642.328094,0.000000,5.69,2.92,0.19,1.78,21.607476,14.779958,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.014563,1.320230,0.000000,1.870878,265.399312,1.800843,0.000000,1.886980,2.327334,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,45.874482,3.938161,0.000000,0.000000,0.000000,35.579302,0.000000,665.450561,123.684601,8.798246,17.436898,0.000000,0.000000,0.493390,92.331090,42.681567,0.000000,0.000000,117.887847,0.000000,0.000000,0.000000,0.000000,135.075071,36.418010,19.960917,3.381406,37.205195,0.000000,2.10,0.42,1.87,2.301331,1.705521,3.411042,1.292062,0.000000,0.000000,26.335315,0.000000,2.859171,5.044207,0.000000,46.773830,12.604361,1.73,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.014772,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,1.66,642.328094,0.000000,5.69,2.92,0.19,1.78,21.607476,14.779958,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.014563,1.320230,0.000000,1.870878,265.399312,1.800843,0.000000,1.886980,2.327334,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,45.874482,3.938161,0.000000,0.000000,0.000000,35.579302,0.000000,665.450561,123.684601,8.798246,17.436898,0.000000,0.000000,0.493390,92.331090,42.681567,0.000000,0.000000,117.887847,0.000000,0.000000,0.000000,0.000000,135.075071,36.418010,19.960917,3.381406,37.406739,0.000000,2.10,0.42,1.87,2.301331,1.705521,3.411042,1.292062,0.000000,0.000000,26.335315,0.000000,2.859171,5.044207,0.000000,46.773830,12.621308,1.73,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.014772,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,1.66,642.328094,0.000000,5.69,2.92,0.19,1.78,21.607476,14.779958,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.014563,1.320230,0.000000,1.870878,265.399312,1.800843,0.000000,1.886980,2.327334,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,45.874482,3.938161,0.000000,0.000000,0.000000,32.614360,0.000000,665.450561,123.684601,8.798246,17.436898,0.000000,0.000000,0.493390,92.331090,42.681567,0.000000,0.000000,117.887847,0.000000,0.000000,0.000000,0.000000,135.075071,36.418010,19.960917,3.381406,38.374155,0.000000,2.10,0.42,1.87,2.301331,1.705521,3.411042,1.292062,0.000000,0.000000,26.335315,0.000000,2.859171,5.044207,0.000000,46.773830,12.621308,1.73,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.014772,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,1.66,642.328094,0.000000,5.69,2.92,0.19,1.78,21.607476,0.000000,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008624,1.320230,0.005797,1.870878,265.399312,1.800843,0.000000,1.886980,2.327334,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,45.874482,3.938161,0.000000,0.000000,0.000000,32.614360,0.000000,665.450561,123.684601,8.798246,17.436898,0.000000,0.000000,0.493390,92.331090,42.681567,0.000000,0.000000,117.887847,0.000000,0.000000,0.000000,0.000000,135.075071,36.418010,19.960917,3.381406,38.575700,0.000000,2.10,0.42,1.87,2.301331,1.705521,3.411042,1.292062,0.000000,0.000000,26.335315,0.000000,2.859171,5.044207,0.000000,46.773830,12.621308,1.73,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.014772,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,1.66,642.328094,0.000000,5.69,2.92,0.19,1.78,21.607476,0.000000,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008624,1.320230,0.005797,1.870878,265.399312,1.800843,0.000000,1.886980,2.327334,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,58.182270,3.938161,0.000000,0.000000,0.000000,32.614360,0.000000,665.450561,123.684601,8.798246,17.436898,0.000000,0.000000,0.493390,92.331090,42.681567,0.000000,0.000000,117.887847,0.000000,0.000000,0.000000,0.000000,135.075071,36.418010,19.960917,3.381406,39.109793,0.000000,2.10,0.42,1.87,2.301331,1.705521,3.411042,1.292062,0.000000,0.000000,26.335315,0.000000,2.859171,5.113195,0.000000,46.773830,12.621308,1.73,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.009694,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,1.66,642.328094,0.000000,5.69,2.92,0.19,1.78,21.607476,0.000000,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008624,1.320230,0.005510,1.870878,265.399312,1.800843,0.000000,1.886980,2.327334,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,58.182270,3.938161,0.000000,0.000000,0.000000,32.614360,0.000000,665.450561,123.684601,8.798246,17.436898,0.000000,0.000000,0.493390,92.331090,42.681567,0.000000,0.000000,117.887847,0.000000,0.000000,0.000000,0.000000,135.075071,36.418010,19.960917,3.381406,39.160180,0.000000,2.10,0.42,1.87,2.301331,1.705521,3.411042,1.292062,0.000000,0.000000,26.335315,0.000000,2.859171,5.116563,0.000000,46.773830,12.621308,1.73,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.009694,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,1.66,642.328094,0.000000,5.69,2.92,0.19,1.78,21.607476,0.000000,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008624,1.320230,0.005510,1.870878,265.399312,1.800843,0.000000,1.886980,2.327334,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,58.182270,3.938161,0.000000,0.000000,0.000000,32.614360,0.000000,665.450561,123.684601,8.798246,17.436898,0.000000,0.000000,0.493390,88.316694,42.681567,0.000000,0.000000,117.887847,0.000000,0.000000,0.000000,0.000000,135.075071,36.543197,19.960917,3.381406,39.160180,0.000000,2.10,0.42,1.87,2.301331,1.705521,3.411042,1.292062,0.000000,0.000000,26.335315,0.000000,2.859171,5.116563,0.000000,51.025997,6.266168,1.73,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.009694,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,1.66,642.328094,0.000000,5.69,2.92,0.19,1.78,21.607476,0.000000,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008624,1.320230,0.005510,1.870878,265.399312,1.800843,0.000000,1.886980,2.327334,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,58.182270,3.938161,0.000000,0.000000,0.000000,32.614360,0.000000,665.450561,123.684601,8.798246,17.436898,0.000000,0.000000,0.493390,88.316694,42.681567,0.000000,0.000000,117.887847,0.000000,0.000000,0.000000,0.000000,135.075071,36.543197,19.960917,3.381406,39.160180,0.000000,2.10,0.47,1.87,2.301331,1.705521,3.411042,1.292062,0.000000,0.000000,26.335315,0.000000,2.859171,5.116563,0.000000,51.025997,6.266168,1.73,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.009694,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,1.66,642.328094,0.000000,5.69,2.92,0.19,1.78,21.607476,0.000000,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008624,1.320230,0.005510,1.870878,265.399312,1.800843,0.000000,1.886980,2.327334,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,58.182270,3.938161,0.000000,0.000000,0.000000,32.614360,0.000000,665.450561,123.684601,8.798246,17.436898,0.000000,0.000000,1.110127,88.316694,42.681567,0.000000,0.000000,117.887847,0.000000,0.000000,0.000000,0.000000,135.075071,36.543197,19.960917,3.381406,39.160180,0.000000,2.10,0.48,1.87,2.301331,1.705521,3.411042,1.292062,0.000000,0.000000,26.335315,0.000000,2.859171,5.116563,0.000000,46.773830,6.266168,1.69,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.009694,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,1.66,642.328094,0.000000,5.69,2.92,0.19,1.78,21.607476,0.000000,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008624,1.320230,0.005510,1.870878,265.399312,1.800843,0.000000,1.886980,2.327334,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,58.182270,3.938161,0.000000,0.000000,0.000000,32.614360,0.000000,665.450561,123.684601,8.798246,17.436898,0.000000,0.000000,1.110127,88.316694,42.681567,0.000000,0.000000,117.887847,0.000000,10.741344,0.000000,0.000000,135.075071,36.543197,19.960917,3.381406,39.160180,0.000000,2.10,0.51,1.87,2.301331,1.705521,3.411042,1.292062,0.000000,0.000000,26.335315,0.000000,2.859171,5.116563,0.000000,46.773830,6.266168,1.69,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.009694,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,1.66,642.328094,0.000000,5.69,2.92,0.19,1.78,21.607476,0.000000,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008624,1.320230,0.005510,1.870878,265.399312,1.800843,0.000000,1.886980,2.327334,0,0,0,0,0

21,05:00-05:15,20.715561,0.000000,58.182270,3.938161,0.000000,0.638700,0.000000,32.614360,0.000000,665.450561,123.684601,8.798246,17.436898,0.000000,0.000000,1.110127,88.316694,42.681567,0.000000,0.000000,117.887847,0.000000,10.741344,0.000000,0.000000,135.075071,36.543197,19.960917,3.381406,39.694274,0.000000,2.10,0.54,1.87,2.301331,1.705521,3.411042,1.292062,0.000000,0.000000,26.335315,0.000000,2.859171,5.116563,0.000000,46.773830,1.059190,1.73,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.009694,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,1.66,642.328094,0.000000,5.69,2.92,0.19,1.78,21.607476,0.000000,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008624,1.320230,0.005510,1.870878,265.399312,1.800843,0.000000,1.886980,2.140316,0,0,0,0,0

22,05:15-05:30,41.431122,0.000000,58.182270,3.938161,0.000000,1.277401,0.000000,32.614360,0.000000,665.450561,123.684601,8.798246,17.436898,0.000000,0.000000,1.110127,88.316694,42.681567,0.000000,0.000000,117.887847,0.000000,10.741344,0.000000,0.000000,135.075071,36.543197,19.960917,3.381406,39.744660,0.000000,2.10,0.57,1.87,2.301331,1.705521,3.411042,1.292062,0.000000,0.000000,26.335315,0.000000,2.859171,5.116563,0.000000,46.773830,1.059190,1.73,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.009694,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,1.67,642.328094,0.000000,5.69,2.92,0.19,1.78,21.607476,3.770398,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008624,1.320230,0.005189,1.870878,265.399312,1.800843,0.000000,1.886980,2.140316,0,0,0,0,0

23,05:30-05:45,67.325573,0.000000,58.182270,3.938161,0.000000,2.075777,0.000000,35.579302,0.000000,592.900090,123.684601,8.798246,17.436898,0.000000,0.000000,1.110127,88.316694,42.681567,0.000000,0.000000,117.887847,0.000000,10.741344,0.000000,13.528129,135.075071,36.543197,19.960917,3.381406,40.036901,0.000000,2.10,0.60,1.87,2.301331,1.705521,3.411042,1.292062,0.000000,0.000000,26.335315,0.000000,2.859171,5.116563,0.000000,46.773830,1.059190,1.73,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.009694,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,1.67,642.328094,0.000000,5.69,2.92,0.19,1.78,21.607476,14.900612,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008624,1.320230,0.005545,1.870878,265.399312,1.800843,0.000000,1.886980,2.140316,0,0,0,0,0

24,05:45-06:00,64.218239,0.000000,58.182270,3.938161,0.000000,1.973128,0.000000,35.579302,0.000000,525.497090,123.684601,8.798246,17.436898,0.000000,0.000000,1.110127,88.316694,42.681567,0.000000,0.000000,117.887847,10.068264,21.503887,0.000000,27.056257,135.075071,36.543197,19.960917,3.381406,40.036901,0.000000,2.10,0.66,1.87,2.301331,1.705521,3.411042,1.292062,0.000000,0.000000,26.335315,0.000000,2.859171,5.116563,0.000000,46.773830,1.059190,1.73,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.009694,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.000000,0.000000,1.67,642.328094,0.000000,5.69,2.92,0.19,1.78,21.607476,14.900612,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008624,1.320230,0.005545,1.870878,265.399312,1.800843,0.000000,1.886980,2.140316,0,0,0,0,0

25,06:00-06:15,88.041134,0.000000,58.182270,3.938161,0.000000,2.703072,4.238849,35.579302,0.000000,449.043986,123.684601,8.798246,17.436898,0.000000,0.000000,1.110127,88.316694,42.681567,0.000000,0.000000,117.887847,20.136529,21.503887,0.000000,32.177229,135.075071,36.543197,19.960917,3.381406,40.036901,24.971621,2.10,0.72,1.87,2.301331,1.705521,3.411042,1.292062,0.000000,0.000000,20.466632,0.000000,2.859171,5.116563,0.000000,46.773830,6.266168,1.73,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.005540,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.004155,0.000000,1.70,642.328094,0.000000,5.69,2.92,0.19,1.78,17.263610,29.801223,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008945,1.320230,0.005545,1.870878,265.399312,1.800843,0.000000,1.886980,2.140316,0,0,0,0,0

26,06:15-06:30,119.114476,0.000000,58.182270,3.938161,0.000000,3.661123,18.368344,33.355596,0.000000,353.973670,123.684601,8.798246,17.436898,0.000000,0.000000,1.110127,88.316694,42.681567,0.000000,0.000000,117.887847,30.204793,21.503887,0.000000,40.584386,135.075071,54.814796,19.960917,3.381406,40.036901,37.676481,2.10,0.72,1.87,1.657536,1.705521,3.411042,1.292062,1.387611,0.000000,12.704143,0.000000,2.859171,5.116563,0.000000,46.773830,12.621308,1.73,1.78,1.95,8.98,1.034894,3.64,0.24,1.55,3.44,44.767769,0.000000,0.005540,142.042795,0.000000,0.000000,62.541305,6.102746,0.000000,8.704616,1.866200,0.004155,0.000000,1.71,558.908565,0.000000,5.69,2.92,0.19,1.78,11.587529,29.801223,0.798782,4.100149,4.134596,1.278279,0.000000,2.584122,0.008945,1.320230,0.005545,1.870878,265.399312,1.800843,0.000000,1.886980,2.140316,0,0,0,0,0

