Block,Time,SINGRAULI_HYDRO,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR3,URI,URI2,RIHAND1,RIHAND3,SALAL,SEWA2,TEHRI,UNCHAHAR4,SINGRAULI,RIHAND2,DADRT2,DULHASTI,JHAJJAR,KISHANGANGA,KOTESHWR,NAPP,NJPC,RAPPB,RAPPC,CHAMERA1,CHAMERA2,KOLDAM,PARBATI3,BSIUL,CHAMERA3,DHAULIGNGA,RAMPUR,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
6,01:15-01:30,1.01389,8.3265,0,20.556,42.392196,26.39091,47.472,32.2848,92,123.665625,84.9422,15.804048,18.396,0,139.3125,118.125,686.772522,49.436556,653.1525,0,5.916,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,28.518,147.515625,42.49,416.25

7,01:30-01:45,1.01389,12.4257,0,21.4125,42.392196,26.39091,47.472,32.2848,92,123.665625,84.9422,15.804048,18.396,0,139.3125,118.125,686.772522,49.436556,653.1525,0,5.916,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,28.518,147.515625,42.49,416.25

8,01:45-02:00,1.01389,12.4257,0,21.4125,42.392196,26.39091,51.888,32.2848,92,123.665625,84.9422,15.804048,18.396,0,139.3125,118.125,686.772522,49.436556,653.1525,0,5.916,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,20.0018,18.140334,28.518,147.515625,42.49,416.25

9,02:00-02:15,1.01389,12.4257,0,21.4125,42.392196,26.39091,51.888,32.2848,92,123.665625,84.9422,15.804048,18.396,0,139.3125,118.125,686.772522,49.436556,653.1525,0,5.916,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,18.4632,18.140334,28.518,147.515625,42.49,416.25

10,02:15-02:30,1.01389,12.4257,0,21.4125,42.392196,26.39091,47.472,32.2848,92,123.665625,84.9422,15.804048,17.892,0,139.3125,118.125,686.772522,49.436556,653.1525,0,5.916,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.8256,18.140334,28.518,147.515625,42.49,416.25

11,02:30-02:45,1.01389,12.4257,0,21.4125,42.392196,26.39091,47.472,32.2848,92,123.665625,84.9422,15.804048,17.829,0,139.3125,118.125,686.772522,49.436556,653.1525,0,5.916,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.386,18.140334,28.518,147.515625,42.49,416.25

12,02:45-03:00,1.01389,11.7852,0,21.4125,42.392196,26.39091,47.472,32.2848,92,123.665625,84.9422,15.804048,8.82,0,139.3125,118.125,686.772522,49.436556,653.1525,0,5.916,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.386,18.140334,28.518,147.515625,42.49,416.25

13,03:00-03:15,1.01389,11.7852,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,81.34,15.804048,8.82,0,139.3125,118.125,686.772522,49.436556,653.1525,0,5.916,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.386,18.140334,28.518,147.515625,42.49,416.25

14,03:15-03:30,1.01389,11.7852,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,81.34,15.804048,8.82,0,139.3125,118.125,686.772522,49.436556,653.1525,0,5.916,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.386,18.140334,28.518,147.515625,42.49,416.25

15,03:30-03:45,1.01389,11.7852,0,21.4125,42.392196,26.39091,51.888,31.897382,92,123.665625,81.34,15.804048,8.82,0,139.3125,118.125,686.772522,49.436556,653.1525,0,5.916,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.386,18.140334,28.518,147.515625,42.49,416.25

16,03:45-04:00,1.01389,11.7852,0,21.4125,42.392196,26.39091,51.888,31.897382,92,123.665625,81.34,15.804048,8.82,0,139.3125,118.125,686.772522,49.436556,653.1525,0,5.916,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.386,18.140334,28.518,147.515625,42.49,416.25

17,04:00-04:15,1.01389,11.7852,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,81.34,15.804048,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,5.916,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.386,18.140334,28.518,147.515625,42.49,416.25

18,04:15-04:30,1.01389,11.7852,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,81.34,15.804048,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,5.916,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.386,18.140334,28.518,147.515625,42.49,416.25

19,04:30-04:45,1.01389,10.8885,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,81.34,15.804048,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,5.916,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.386,18.140334,28.518,147.515625,42.49,416.25

20,04:45-05:00,1.01389,10.8885,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,81.34,15.804048,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,5.916,38.6616,152.9405,0,51.3945,42.66,39.51012,0,7.638,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.386,18.140334,28.518,147.515625,42.49,416.25

21,05:00-05:15,1.01389,10.8885,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,81.34,15.804048,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,5.916,38.6616,152.9405,0,51.3945,42.66,39.51012,0,14.003,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.386,18.140334,28.518,147.515625,42.49,416.25

22,05:15-05:30,1.01389,10.8885,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,81.34,15.804048,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,5.916,38.6616,152.9405,0,51.3945,42.66,39.51012,0,49.051236,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.386,18.140334,28.518,147.515625,42.49,416.25

23,05:30-05:45,1.01389,10.8885,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,81.34,15.804048,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,5.916,38.6616,152.9405,0,51.3945,42.66,39.51012,0,49.051236,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.386,18.140334,28.518,147.515625,42.49,416.25

24,05:45-06:00,1.01389,10.8885,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,81.34,14.7963,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,5.916,38.6616,152.9405,0,51.3945,42.66,39.51012,0,49.051236,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.386,18.140334,28.518,147.515625,42.49,416.25

25,06:00-06:15,1.01389,10.8885,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,81.34,10.55736,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,5.916,38.6616,152.9405,0,51.3945,42.66,39.51012,0,49.051236,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.386,18.140334,28.518,147.515625,42.49,416.25

26,06:15-06:30,1.01389,10.8885,0,21.4125,42.392196,26.39091,51.888,31.897382,92,123.665625,81.34,5.27868,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,5.916,38.6616,152.9405,0,51.3945,42.66,39.51012,0,49.051236,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.386,18.140334,28.518,147.515625,42.49,416.25

27,06:30-06:45,1.01389,11.1447,0,21.4125,42.392196,26.39091,51.888,31.897382,92,123.665625,81.34,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,5.916,38.6616,152.9405,0,51.3945,42.66,39.51012,0,49.051236,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.386,18.140334,28.518,147.515625,42.49,416.25

28,06:45-07:00,1.01389,11.1447,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,81.34,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,5.916,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,42,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.386,18.140334,28.518,147.515625,42.49,416.25

29,07:00-07:15,1.01389,11.1447,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,81.34,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,5.916,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,41.475,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.386,18.140334,28.518,147.515625,42.49,416.25

30,07:15-07:30,1.01389,11.1447,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,81.34,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,5.916,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,41.475,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.386,18.140334,28.518,147.515625,42.49,416.25

31,07:30-07:45,1.01389,11.1447,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,81.34,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,5.916,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,41.475,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.386,18.140334,28.518,147.515625,42.49,416.25

32,07:45:08:00,1.01389,11.1447,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,81.34,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,5.916,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,40.95,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.386,18.140334,28.518,147.515625,42.49,416.25

33,08:00-08:15,1.01389,11.1447,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,81.34,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,5.916,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,40.95,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.386,19.46,28.518,147.515625,42.49,416.25

34,08:15-08:30,1.01389,11.1447,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,81.34,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,5.916,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,40.95,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.386,19.46,28.518,147.515625,42.49,416.25

35,08:30-08:45,1.01389,11.1447,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,81.34,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,5.916,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,40.95,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.386,19.46,28.518,147.515625,42.49,418.77

36,08:45:09:00,1.01389,11.1447,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,81.34,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,5.916,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,40.95,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.386,19.46,28.518,147.515625,42.49,418.77

37,09:00:09:15,1.01389,11.1447,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,81.34,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,40.425,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.386,20.73185,28.518,147.515625,42.49,418.77

38,09:15-09:30,1.01389,11.1447,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,81.34,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,40.425,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.386,20.73185,28.518,147.515625,42.49,418.77

39,09:30-09:45,1.01389,11.1447,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,81.34,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,40.425,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.386,20.73185,28.518,147.515625,46.39908,418.77

40,09:45-10:00,1.01389,11.1447,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,81.34,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,40.425,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.386,20.73185,28.518,147.515625,46.39908,418.77

41,10:00-10:15,1.01389,11.1447,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,40.425,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.386,20.73185,28.518,147.515625,46.39908,418.77

42,10:15-10:30,1.01389,11.1447,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,40.425,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,17.584,20.73185,28.518,147.515625,46.39908,418.77

43,10:30-10:45,1.01389,11.1447,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,19.6614,29.41554,36.5917,0,0,24.112,61.376,0,0,40.425,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,17.584,20.73185,28.518,147.515625,46.39908,418.77

44,10:45-11:00,1.01389,11.1447,0,21.4125,42.392196,26.39091,51.888,31.897382,92,123.665625,82.502,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,19.6614,29.41554,36.5917,0,0,24.112,61.376,0,0,40.425,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,17.584,20.73185,28.518,147.515625,46.39908,418.77

45,11:00-11:15,1.01389,11.1447,0,21.4125,42.392196,26.39091,51.888,31.897382,92,123.665625,82.502,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,19.6614,29.41554,36.5917,0,0,24.112,61.376,0,0,40.425,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,17.584,20.73185,28.518,147.515625,46.39908,418.77

46,11:15-11:30,1.01389,11.1447,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,19.6614,29.41554,36.5917,0,0,24.112,61.376,0,0,40.425,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,17.584,20.73185,28.518,147.515625,46.39908,418.77

47,11:30-11:45,1.01389,11.1447,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,19.6614,29.41554,36.5917,0,0,24.112,61.376,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,17.584,20.73185,28.518,147.515625,46.39908,418.77

48,11:45-12:00,1.01389,11.1447,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,19.6614,29.41554,36.5917,0,0,24.112,61.376,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,17.584,20.73185,28.518,147.515625,46.39908,418.77

49,12:00-12:15,1.01389,11.1447,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,19.6614,29.41554,36.5917,0,0,24.112,61.376,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,17.584,20.73185,28.518,147.515625,46.39908,418.77

50,12:15-12:30,1.01389,11.1447,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,19.6614,29.41554,36.5917,0,0,24.112,61.376,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,17.584,20.73185,28.518,147.515625,46.39908,418.77

51,12:30-12:45,1.01389,11.1447,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,17.584,20.73185,28.518,147.515625,46.39908,418.77

52,12:45-13:00,1.01389,11.1447,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,17.584,20.73185,28.518,147.515625,46.39908,418.77

53,13:00-13:15,1.01389,11.1447,0,21.4125,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,0,0,0,139.3125,118.125,686.772522,49.436556,653.1525,0,7.888,38.6616,152.9405,0,51.3945,42.66,39.51012,0,19.095,13.1076,29.41554,36.5917,0,0,24.112,61.376,0,0,39.9,0,0,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,17.584,20.73185,28.518,147.515625,46.39908,418.77

