Block,Time,RIHAND1,KOLDAM,AURY_CRF,RAMPUR,UNCHAHAR3,UNCHAHAR1,KISHANGANGA,CHAMERA3,TEHRI,JHAJJAR,DULHASTI,DADRT2,RAPPB,URI,TANDA2,ANTA_LF,UNCHAHAR2,ANTA_GF,SALAL,AURY_GF,SINGRAULI_HYDRO,ANTA_CRF,RIHAND2,BSIUL,UNCHAHAR4,TANAKPUR,CHAMERA1,RIHAND3,DADRI_CRF,KOTESHWR,SEWA2,DADRI_GF,ANTA_RF,AURY_RF,NAPP,DHAULIGNGA,SINGRAULI,RAPPC,AURY_LF,DADRI_RF,DADRI_LF,PARBATI3,URI2,CHAMERA2,NJPC,KHSTPP-II,KHSTPP-I,SASAN,BRBCL,FSTPP I & II,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
19,04:30-04:45,93.862802,0.000000,0.000000,2.055378,26.347286,21.567781,5.377496,11.217119,9.709534,652.035648,38.152355,464.458672,0.000000,33.631870,5.181808,0.000000,43.429197,0.000000,76.764742,0.000000,0.754018,0.000000,120.287898,18.918797,0.000000,0.123886,27.174272,126.284015,0.000000,8.919085,18.182077,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,36.643921,31.269456,53.236282,143.420930,44.872550,400.379400,14.507806,9.813164,0.000000,0,0,0,0,0

20,04:45-05:00,93.862802,0.000000,0.000000,2.055378,26.729659,21.885473,5.377496,11.217119,9.709534,652.616322,38.152355,440.281172,0.000000,33.631870,5.181808,0.000000,43.429197,0.000000,76.764742,0.000000,0.754018,0.000000,120.287898,12.612531,0.000000,0.123886,27.174272,126.284015,0.000000,8.919085,18.182077,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,36.643921,31.269456,53.236282,143.420930,44.872550,400.379400,14.507806,9.813164,0.000000,0,0,0,0,0

21,05:00-05:15,93.862802,0.000000,0.000000,2.055378,26.729659,21.885473,5.377496,11.217119,9.709534,652.616322,38.152355,389.024872,0.000000,33.631870,5.181808,0.000000,43.429197,0.000000,76.764742,0.000000,0.754018,0.000000,120.287898,12.612531,0.000000,0.123886,27.174272,126.284015,0.000000,8.919085,18.182077,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,36.643921,31.269456,53.236282,143.420930,44.872550,400.379400,14.507806,9.813164,0.000000,0,0,0,0,0

22,05:15-05:30,93.862802,0.000000,0.000000,2.055378,26.729659,21.885473,5.377496,11.217119,0.000000,652.616322,38.152355,371.249574,0.000000,33.631870,5.181808,0.000000,43.429197,0.000000,76.764742,0.000000,0.754018,0.000000,120.287898,12.612531,0.000000,0.123886,27.174272,126.284015,0.000000,8.919085,18.182077,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,36.643921,31.269456,53.236282,143.420930,44.872550,400.379400,14.507806,9.813164,0.000000,0,0,0,0,0

23,05:30-05:45,93.862802,0.000000,0.000000,2.055378,26.729659,21.885473,5.377496,11.217119,0.000000,652.616322,38.152355,413.158953,0.000000,33.631870,5.181808,0.000000,43.429197,0.000000,62.931131,0.000000,0.754018,0.000000,120.287898,12.612531,0.000000,0.123886,27.174272,126.284015,0.000000,8.919085,18.182077,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,36.643921,15.634728,53.236282,143.420930,44.872550,400.379400,14.507806,9.813164,0.000000,0,0,0,0,0

24,05:45-06:00,93.862802,0.000000,0.000000,2.055378,26.729659,21.885473,5.377496,11.217119,0.000000,652.616322,38.152355,442.925224,0.000000,33.631870,5.181808,0.000000,43.429197,0.000000,62.931131,0.000000,0.754018,0.000000,120.287898,12.612531,0.000000,0.123886,27.174272,126.284015,0.000000,8.919085,18.182077,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,36.643921,15.634728,53.236282,143.420930,44.872550,400.379400,14.507806,9.813164,0.000000,0,0,0,0,0

25,06:00-06:15,93.862802,0.000000,0.000000,2.055378,21.424747,17.544645,5.377496,11.217119,0.000000,644.714701,38.152355,443.087014,0.000000,33.631870,5.181808,0.000000,43.429197,0.000000,62.931131,0.000000,0.754018,0.000000,120.287898,12.612531,0.000000,0.123886,27.174272,126.284015,0.000000,8.919085,18.182077,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,3.688875,36.643921,15.634728,53.236282,143.420930,44.872550,400.379400,14.507806,9.813164,0.000000,0,0,0,0,0

26,06:15-06:30,93.862802,0.000000,0.000000,2.055378,21.424747,17.544645,5.377496,11.217119,0.000000,644.714701,38.152355,442.925224,0.000000,33.631870,5.181808,0.000000,43.429197,0.000000,62.931131,0.000000,0.754018,0.000000,120.287898,12.612531,0.000000,0.123886,27.174272,126.284015,0.000000,8.919085,18.182077,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,7.377750,36.643921,15.634728,53.236282,143.420930,44.872550,400.379400,14.507806,9.813164,0.000000,0,0,0,0,0

27,06:30-06:45,93.862802,0.000000,0.000000,2.055378,21.424747,17.544645,5.377496,11.217119,0.000000,644.714701,38.152355,442.999497,0.000000,33.631870,5.181808,0.000000,43.429197,0.000000,50.569659,0.000000,0.754018,0.000000,120.287898,12.612531,0.000000,0.123886,27.174272,126.284015,0.000000,8.919085,12.121384,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,37.903927,36.643921,15.634728,53.236282,143.420930,44.872550,400.379400,14.507806,9.813164,0.000000,0,0,0,0,0

28,06:45-07:00,93.862802,0.000000,0.000000,2.055378,21.424747,17.544645,5.377496,11.217119,0.000000,615.128694,38.152355,411.564028,0.000000,33.631870,5.181808,0.000000,43.429197,0.000000,50.569659,0.000000,0.754018,0.000000,120.287898,12.612531,0.000000,0.123886,27.174272,126.284015,0.000000,8.919085,12.121384,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,37.903927,36.643921,15.634728,53.236282,143.420930,44.872550,400.379400,14.507806,9.813164,0.000000,0,0,0,0,0

29,07:00-07:15,93.862802,0.000000,0.000000,2.055378,21.424747,17.544645,5.377496,11.217119,0.000000,536.252114,38.152355,367.181371,0.000000,33.631870,5.181808,0.000000,34.807090,0.000000,50.569659,0.000000,0.754018,0.000000,120.287898,12.612531,0.000000,0.000000,26.740315,126.284015,0.000000,8.919085,12.121384,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,37.903927,36.643921,15.634728,53.236282,143.420930,44.872550,400.379400,14.507806,9.690342,0.000000,0,0,0,0,0

30,07:15-07:30,93.862802,0.000000,0.000000,2.055378,17.908564,14.637349,5.377496,11.217119,0.000000,458.884114,38.152355,367.181371,0.000000,39.504101,5.181808,0.000000,29.153520,0.000000,50.569659,0.000000,0.754018,0.000000,120.287898,12.612531,0.000000,0.000000,26.740315,126.284015,0.000000,8.919085,12.121384,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,37.903927,36.643921,15.634728,53.236282,133.620919,35.803106,400.379400,14.507806,9.690342,0.000000,0,0,0,0,0

31,07:30-07:45,93.862802,0.000000,0.000000,2.025589,17.908564,14.637349,5.377496,11.217119,0.000000,381.516114,38.152355,367.181371,0.000000,39.504101,5.181808,0.000000,29.153520,0.000000,38.208187,0.000000,0.754018,0.000000,120.287898,12.612531,0.000000,0.000000,26.740315,126.284015,0.000000,8.919085,18.182077,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,37.903927,36.643921,15.634728,52.481921,115.071941,35.803106,400.379400,14.507806,9.690342,0.000000,0,0,0,0,0

32,07:45:08:00,93.862802,0.000000,0.000000,1.668132,15.292075,12.178884,5.377496,11.217119,0.000000,362.174114,38.152355,367.181371,0.000000,39.504101,5.181808,0.000000,30.194603,0.000000,38.208187,0.000000,0.754018,0.000000,120.287898,12.612531,0.000000,0.000000,26.740315,126.284015,0.000000,8.919085,18.182077,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,37.903927,36.643921,15.634728,43.106301,115.071941,35.803106,400.379400,14.507806,9.690342,0.000000,0,0,0,0,0

33,08:00-08:15,93.862802,0.000000,0.000000,1.668132,15.292075,12.178884,5.377496,11.217119,0.000000,362.174114,38.152355,367.181371,0.000000,33.631870,5.181808,0.000000,30.194603,0.000000,38.208187,0.000000,0.754018,0.000000,120.287898,12.612531,0.000000,0.000000,26.740315,126.284015,0.000000,8.919085,18.182077,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,7.377750,36.643921,15.634728,43.106301,115.071941,35.803106,404.449150,17.988157,9.690342,0.000000,0,0,0,0,0

34,08:15-08:30,93.862802,0.000000,0.000000,0.983006,15.292075,12.178884,5.377496,11.217119,0.000000,362.174114,38.152355,367.181371,0.000000,33.631870,5.181808,0.000000,30.194603,0.000000,38.208187,0.000000,0.754018,0.000000,120.287898,12.612531,0.000000,0.000000,13.599360,126.284015,0.000000,8.919085,18.182077,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,3.688875,36.643921,15.634728,25.648249,115.071941,35.803106,404.992467,19.343741,9.039484,0.000000,0,0,0,0,0

35,08:30-08:45,93.862802,0.000000,0.000000,0.983006,15.292075,12.178884,5.377496,11.217119,0.000000,362.174114,38.152355,367.181371,0.000000,33.631870,5.181808,0.000000,30.194603,0.000000,38.208187,0.000000,0.754018,0.000000,120.287898,12.612531,0.000000,0.000000,0.000000,126.284015,0.000000,8.919085,18.182077,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,34.770928,15.634728,25.648249,115.071941,35.803106,404.992467,19.343741,9.039484,0.000000,0,0,0,0,0

36,08:45:09:00,93.862802,0.000000,0.000000,0.983006,15.292075,12.178884,5.377496,11.217119,0.000000,362.174114,38.152355,367.181371,0.000000,33.631870,5.181808,0.000000,30.194603,0.000000,38.208187,0.000000,0.754018,0.000000,120.287898,12.612531,0.000000,0.000000,0.000000,126.284015,0.000000,8.919085,18.182077,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,34.770928,15.634728,25.648249,115.071941,35.803106,404.992467,19.343741,9.690342,0.000000,0,0,0,0,0

37,09:00:09:15,93.862802,0.000000,0.000000,0.000000,15.292075,12.178884,5.377496,11.217119,0.000000,362.174114,38.152355,367.181371,0.000000,33.631870,5.181808,0.000000,24.541033,0.000000,38.208187,0.000000,0.754018,0.000000,120.287898,12.612531,0.000000,0.000000,0.000000,126.284015,0.000000,8.919085,18.182077,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,34.770928,15.634728,0.000000,105.743584,32.820183,404.992467,19.343741,9.038511,0.000000,0,0,0,0,0

38,09:15-09:30,93.862802,0.000000,0.000000,0.000000,15.292075,12.178884,5.377496,11.217119,0.000000,362.174114,38.152355,367.181371,0.000000,33.631870,5.181808,0.000000,24.541033,0.000000,38.208187,0.000000,0.754018,0.000000,120.287898,12.612531,0.000000,0.000000,0.000000,126.284015,0.000000,8.919085,18.182077,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,34.770928,15.634728,0.000000,105.743584,32.820183,404.992467,19.343741,9.039484,0.000000,0,0,0,0,0

39,09:30-09:45,93.862802,0.000000,0.000000,0.000000,15.292075,12.178884,5.377496,11.217119,0.000000,362.174114,38.152355,367.181371,0.000000,33.631870,5.181808,0.000000,24.541033,0.000000,38.208187,0.000000,0.754018,0.000000,120.287898,12.612531,0.000000,0.000000,0.000000,126.284015,0.000000,8.919085,18.182077,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,34.770928,15.634728,0.000000,112.687362,32.820183,404.992467,19.343741,9.039484,0.000000,0,0,0,0,0

40,09:45-10:00,93.862802,0.000000,0.000000,0.000000,15.292075,12.178884,5.377496,11.217119,0.000000,362.174114,38.152355,367.181371,0.000000,33.631870,5.181808,0.000000,24.541033,0.000000,38.208187,0.000000,0.754018,0.000000,120.287898,12.612531,0.000000,0.000000,0.000000,126.284015,0.000000,8.919085,18.182077,0.000000,0.000000,0.000000,49.274509,0.000000,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,34.770928,15.634728,0.000000,110.753162,32.820183,404.992467,19.343741,9.039484,0.000000,0,0,0,0,0

41,10:00-10:15,93.862802,0.000000,0.000000,0.000000,15.292075,12.178884,5.377496,11.217119,0.000000,362.174114,38.152355,367.181371,0.000000,12.812141,5.181808,0.000000,24.541033,0.000000,51.693429,0.000000,0.754018,0.000000,120.287898,12.612531,0.000000,9.291413,0.000000,126.284015,0.000000,8.919085,18.182077,0.000000,0.000000,0.000000,49.274509,10.501598,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,34.770928,15.634728,0.000000,139.423519,24.680392,404.992467,19.343741,8.974688,0.000000,0,0,0,0,0

42,10:15-10:30,93.862802,0.000000,0.000000,0.000000,15.292075,12.178884,5.377496,11.217119,0.000000,362.174114,38.152355,367.181371,0.000000,4.270714,5.181808,0.000000,24.541033,0.000000,51.693429,0.000000,0.754018,0.000000,120.287898,12.612531,0.783351,9.291413,0.000000,126.284015,0.000000,8.919085,18.182077,0.000000,0.000000,0.000000,49.274509,10.501598,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,34.770928,15.634728,0.000000,143.420930,28.575968,404.992467,19.343741,8.974688,0.000000,0,0,0,0,0

43,10:30-10:45,93.862802,0.000000,0.000000,0.000000,15.292075,12.178884,5.377496,11.217119,0.000000,362.174114,38.152355,367.181371,0.000000,4.270714,5.181808,0.000000,24.541033,0.000000,64.616786,0.000000,0.754018,0.000000,120.287898,12.612531,0.783351,9.291413,0.000000,126.284015,0.000000,8.919085,18.182077,0.000000,0.000000,0.000000,49.274509,10.501598,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,34.770928,15.634728,0.000000,135.555119,29.498774,404.992467,19.343741,8.974688,0.000000,0,0,0,0,0

44,10:45-11:00,93.862802,0.000000,0.000000,0.000000,15.292075,12.178884,5.377496,11.217119,0.000000,362.174114,38.152355,367.181371,0.000000,12.812141,5.181808,0.000000,24.541033,0.000000,64.616786,0.000000,0.754018,0.000000,120.287898,12.612531,0.783351,9.291413,0.000000,126.284015,0.000000,8.919085,18.182077,0.000000,0.000000,0.000000,49.274509,10.501598,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,34.770928,15.634728,0.000000,122.336603,30.207852,404.992467,19.343741,8.974688,0.000000,0,0,0,0,0

45,11:00-11:15,93.862802,0.000000,0.000000,0.000000,15.292075,12.178884,5.377496,11.217119,0.000000,362.174114,38.152355,367.181371,0.000000,33.631870,5.181808,0.000000,24.541033,0.000000,64.616786,0.000000,0.754018,0.000000,120.287898,12.612531,0.783351,0.000000,0.000000,126.284015,0.000000,8.919085,18.182077,0.000000,0.000000,0.000000,49.274509,10.501598,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,34.770928,15.634728,0.000000,98.347311,30.207852,404.992467,19.343741,8.974688,0.000000,0,0,0,0,0

46,11:15-11:30,93.862802,0.000000,0.000000,0.000000,15.292075,12.178884,5.377496,11.217119,0.000000,362.174114,38.152355,367.181371,0.000000,33.631870,5.181808,0.000000,24.541033,0.000000,64.616786,0.000000,0.754018,0.000000,120.287898,12.612531,0.783351,0.000000,0.000000,126.284015,0.000000,8.919085,18.182077,0.000000,0.000000,0.000000,49.274509,10.501598,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,34.770928,15.634728,0.000000,97.985025,30.207852,404.992467,19.343741,8.974688,0.000000,0,0,0,0,0

47,11:30-11:45,93.862802,0.000000,0.000000,0.000000,15.292075,12.178884,5.377496,11.217119,0.000000,362.174114,38.152355,367.181371,0.000000,33.631870,5.181808,0.000000,24.541033,0.000000,74.168833,0.000000,0.754018,0.000000,120.287898,18.918797,0.783351,0.000000,0.000000,126.284015,0.000000,8.919085,18.182077,0.000000,0.000000,0.000000,49.274509,10.501598,145.054314,65.753982,0.000000,0.000000,0.000000,0.000000,34.770928,15.634728,0.000000,98.014038,30.207852,404.992467,19.343741,8.974688,0.000000,0,0,0,0,0

