Block,Time,CHAMERA2,RIHAND1,RAMPUR,NAPP,TEHRI,RIHAND3,DADRT2,DULHASTI,SINGRAULI,URI,KOLDAM,SINGRAULI_HYDRO,CHAMERA3,RIHAND2,RAPPC,NJPC,UNCHAHAR1,DHAULIGNGA,SALAL,JHAJJAR,URI2,KOTESHWR,TANAKPUR,BSIUL,PARBATI3,UNCHAHAR2,SEWA2,KISHANGANGA,TANDA2,CHAMERA1,UNCHAHAR3,UNCHAHAR4,RAPPB,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,KGSU3AND4,KKNP,KKNPPU2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,KHSTPP-I,FSTPP I & II,BRBCL,TALA,KHSTPP-II,SASAN
89,22:00-22:15,0,92,0,0,31.122,123.665625,341.564564,16.478852,125.5875,3.312,0,0.80346,0,57.96,54.567,0,9.707,0,1.3944,435.435,4.7082,8.874,0,0,0,42.392196,0,0,0,0,25.6866,0,0,0,0,14.805,29.4,0,0,0,71.4588,0,0,0,92.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5485,18.140334,15.00135,0,147.515625,418.77

90,22:15-22:30,0,92,0,0,31.122,123.665625,341.564564,16.478852,125.5875,3.312,0,0.80346,0,57.96,54.567,0,9.707,0,1.3944,435.435,4.7082,8.874,0,0,0,42.392196,0,0,0,0,25.6866,0,0,0,0,14.805,29.4,0,0,0,71.4588,0,0,0,92.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5485,18.140334,15.00135,0,147.515625,418.77

91,22:30-22:45,0,92,0,0,31.122,123.665625,341.564564,0,125.5875,3.312,0,0.80346,0,57.96,54.567,0,9.707,0,1.3944,435.435,4.7082,8.874,0,0,0,42.392196,0,0,0,0,25.6866,0,0,0,0,14.805,29.4,0,0,0,71.4588,0,0,0,92.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5485,18.140334,15.00135,0,147.515625,418.77

92,22:45-23:00,0,92,0,0,18.774,123.665625,341.564564,0,125.5875,3.312,0,0.80346,0,57.96,54.567,0,9.707,0,1.3944,435.435,4.7082,8.874,0,0,0,42.392196,0,0,0,0,25.6866,0,0,0,0,14.805,29.4,0,0,0,71.4588,0,0,0,92.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5485,18.140334,15.00135,0,147.515625,418.77

93,23:00-23:15,0,92,0,0,15.561,123.665625,341.564564,0,125.5875,3.312,0,0.80346,0,57.96,54.567,0,9.707,0,1.3944,435.435,4.7082,8.874,0,0,0,42.392196,0,0,0,0,25.6866,0,0,0,0,14.805,29.4,0,0,0,71.4588,0,0,0,92.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5485,18.140334,15.00135,0,147.515625,418.77

94,23:15-23:30,0,92,0,0,15.561,123.665625,341.564564,0,125.5875,3.312,0,0.80346,0,57.96,54.567,0,9.707,0,6.972,435.435,4.7082,8.874,0,0,0,42.392196,0,0,0,0,25.6866,0,0,0,0,14.805,29.4,0,0,0,71.4588,0,0,0,92.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5485,18.140334,15.00135,0,147.515625,418.77

95,23:30-23:45,0,92,0,0,0,123.665625,341.564564,0,125.5875,22.08,0,0.80346,0,57.96,54.567,0,9.707,0,55.776,435.435,4.7082,8.874,0,0,0,42.392196,0,0,0,0,25.6866,0,0,0,0,14.805,29.4,0,0,0,71.4588,0,0,0,92.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5485,18.140334,15.00135,0,147.515625,418.77

96,23:45-24:00,0,92,0,0,0,123.665625,341.564564,0,125.5875,22.08,0,0.80346,0,57.96,54.567,0,9.707,0,55.776,435.435,5.3808,8.874,0,0,0,42.392196,0,0,0,0,25.6866,0,0,0,0,14.805,29.4,0,0,0,71.4588,0,0,0,92.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5485,18.140334,15.00135,0,147.515625,418.77

