Block,Time,L_NR_2012_04,L_NR_2019_06,LT-31,L_NR_2020_05,L_NR_2020_07,L_NR_2022_10,L_NR_2021_17,L_NR_2023_10,L_NR_2018_61,LT-05,L_NR_2023_04,L_NR_2020_06,L_NR_2019_05,L_NR_2012_01,SH-07,L_NR_2019_19,L_NR_2019_11,L_NR_2012_02,L_NR_2022_09,L_NR_2021_14,LT-36,L_NR_2012_07,L_NR_2019_07,L_NR_2020_02,SH-06,L_NR_2022_08,L_NR_2021_12,L_NR_2021_15,LT-35,L_NR_2023_07,LT-59,L_NR_2021_13,L_NR_2021_16
31,07:30-07:45,272.170000,22.4,3.020000,120,40,80,7.33,19.61,7.2,90.520000,28.780000,40,22.4,101.370000,30.970000,36.72825,10.780000,261.860000,80,19.43,3.090000,34.980000,22.4,11.260000,30.970000,34.03,36.45,11.34,3.020000,45.74,10.350000,7.29,14.67

32,07:45:08:00,272.170000,23.23,3.870000,120,40,80,9.33,25.31,7.2,81.980000,28.780000,40,23.24,101.370000,30.970000,42.6465,10.780000,261.860000,80,24.93,3.960000,33.850000,23.23,11.260000,30.970000,34.23,51.38,15.36,3.870000,59.06,10.350000,10.28,18.67

33,08:00-08:15,272.170000,25.4,4.910000,120,40,80,12.33,28.5,7.4,73.440000,27.810000,40,25.4,72.340000,30.970000,47.47275,10.780000,261.860000,80,27.07,5.030000,33.850000,25.4,11.070000,30.970000,33.81,64.22,18.37,4.910000,66.5,10.350000,12.84,24.67

34,08:15-08:30,272.170000,27.65,5.770000,120,40,80,14.33,33,7.4,70.590000,27.810000,40,27.65,53.220000,30.970000,51.95775,10.780000,261.860000,80,32.3,5.910000,33.850000,27.65,11.070000,30.970000,34.24,75.63,21.88,5.770000,77,10.350000,15.13,28.67

35,08:30-08:45,272.170000,28.48,6.710000,120,40,80,16.33,37.5,7.4,70.590000,27.810000,40,28.49,53.220000,30.970000,56.96925,10.780000,261.860000,80,37.37,6.890000,33.850000,28.48,11.070000,30.970000,33.8,86.92,24.94,6.710000,87.5,10.350000,17.38,32.67

36,08:45:09:00,232.250000,29.15,7.660000,120,40,80,18.66,42,7.4,70.590000,27.810000,40,29.15,53.220000,30.970000,62.0295,10.780000,220.550000,80,42.53,7.850000,33.850000,29.15,11.070000,30.970000,34.23,100.99,28.09,7.660000,98,10.350000,20.2,37.34

37,09:00:09:15,193.540000,29.15,8.460000,120,40,80,21.33,46.5,7.4,70.590000,26.840000,40,29.15,53.220000,30.970000,67.34325,10.780000,172.160000,80,47.4,8.670000,33.850000,29.15,10.890000,30.970000,34.48,113.75,30.53,8.460000,108.5,10.350000,22.75,42.67

38,09:15-09:30,232.250000,29.15,9.220000,120,40,80,25,52.5,7.4,70.590000,26.840000,40,29.15,53.220000,30.970000,72.7545,10.780000,160.330000,80,52.1,9.440000,33.850000,29.15,10.890000,30.970000,33.82,125.73,33.25,9.220000,122.5,10.350000,25.14,50

39,09:30-09:45,272.170000,29.48,10.050000,120,40,80,26.66,57,7.4,70.590000,26.840000,40,29.49,53.220000,30.970000,77.766,10.780000,201.640000,80,56.5,10.290000,33.850000,29.48,10.890000,30.970000,34.07,127.65,35.58,10.050000,133,10.350000,25.53,53.34

40,09:45-10:00,272.170000,29.98,10.550000,120,40,80,27.33,61.5,7.4,70.590000,26.840000,40,29.99,53.220000,30.970000,82.1535,10.780000,201.640000,80,60.34,10.810000,33.850000,29.98,10.890000,30.970000,34.31,145.56,37.84,10.550000,143.5,10.350000,29.11,54.67

41,10:00-10:15,272.170000,29.98,11.180000,120,40,80,30.66,66,7.4,66.420000,26.840000,40,29.99,53.220000,30.970000,86.45325,10.780000,160.330000,80,64.03,11.470000,33.850000,29.98,10.890000,30.970000,34.04,158.04,39.53,11.180000,154,10.390000,31.61,61.34

42,10:15-10:30,272.170000,29.98,11.670000,120,40,80,34,69,7.4,66.420000,26.840000,40,29.99,53.220000,30.970000,90.792,10.780000,160.330000,80,67.61,11.960000,33.850000,29.98,10.890000,30.970000,33.78,168.79,41.28,11.670000,161,10.390000,33.76,68

43,10:30-10:45,272.170000,29.98,12.020000,120,40,80,37.33,72,7.4,66.420000,26.840000,40,29.99,53.220000,30.970000,94.62375,10.780000,201.640000,80,69.81,12.330000,33.850000,29.98,10.890000,30.970000,34,180.5,41.5,12.020000,168,10.390000,36.1,74.67

44,10:45-11:00,272.170000,30.15,12.500000,120,40,80,39.66,75,7.4,66.420000,26.840000,40,30.15,53.220000,30.970000,97.66575,10.780000,201.640000,80,72.45,12.820000,33.850000,30.15,10.890000,30.970000,33.51,190.78,43.36,12.500000,175,10.390000,38.16,79.34

45,11:00-11:15,272.170000,30.98,12.840000,120,40,81.67,39.66,76.5,7.4,66.420000,25.880000,40,30.99,53.220000,30.970000,97.89975,10.780000,201.640000,81.67,74.8,13.160000,33.850000,30.98,10.560000,30.970000,36.78,210.8,44,12.840000,178.5,10.320000,42.16,79.34

46,11:15-11:30,272.170000,30.98,13.080000,120,40,81.67,39.66,76.5,7.4,66.420000,25.880000,40,30.99,53.220000,30.970000,94.7505,10.780000,201.640000,81.67,75.68,13.410000,33.850000,30.98,10.560000,30.970000,37.45,216.02,44.5,13.080000,178.5,10.320000,43.2,79.34

47,11:30-11:45,232.250000,31.32,13.210000,120,40,81.67,39.66,78,7.4,66.420000,25.880000,40,31.31,53.220000,30.970000,91.299,10.780000,160.330000,81.67,76.59,13.540000,33.850000,31.32,10.560000,30.970000,38.12,219.73,45.5,13.210000,182,10.320000,43.94,79.34

48,11:45-12:00,232.250000,31.32,13.210000,120,40,81.67,39.66,78,7.4,66.420000,25.880000,40,31.31,53.220000,30.970000,88.81275,10.780000,160.330000,81.67,76.74,13.540000,33.850000,31.32,10.560000,30.970000,38.29,229.17,45.5,13.210000,182,10.320000,45.83,79.34

49,12:00-12:15,232.250000,31.32,13.210000,120,40,81.67,39.66,78,7.4,66.420000,25.880000,40,31.31,53.220000,30.970000,87.36975,10.780000,220.550000,81.67,88.58,13.540000,33.850000,31.32,10.560000,30.970000,38.29,229.17,45.5,13.210000,182,10.320000,45.83,79.34

50,12:15-12:30,232.250000,31.32,13.210000,120,40,81.67,39.66,78,7.4,66.420000,25.880000,40,31.31,53.220000,30.970000,87.5355,10.780000,160.330000,81.67,88.68,13.540000,33.850000,31.32,10.560000,30.970000,38.33,229.17,45.5,13.210000,182,10.320000,45.83,79.34

51,12:30-12:45,232.250000,31.32,13.210000,120,40,81.67,39.66,78,10.4,66.420000,25.880000,40,31.31,53.220000,30.970000,87.5355,10.780000,160.330000,81.67,88.38,13.540000,33.850000,31.32,10.240000,30.970000,38.33,229.17,43,13.210000,182,10.320000,45.83,79.34

52,12:45-13:00,232.250000,31.32,13.210000,120,40,81.67,39.66,78,10.4,66.420000,25.880000,40,31.31,53.220000,30.970000,87.7305,10.780000,160.330000,81.67,88.72,13.540000,33.850000,31.32,10.240000,30.970000,38.33,229.17,43,13.210000,182,10.320000,45.83,79.34

53,13:00-13:15,232.250000,31.32,13.210000,120,40,81.67,39.66,78,11.05,66.420000,25.880000,40,31.31,53.220000,30.970000,86.04375,10.780000,160.330000,81.67,88.35,13.540000,33.850000,31.32,10.240000,30.970000,38.33,229.17,43,13.210000,182,10.320000,45.83,79.34

54,13:15-13:30,232.250000,31.32,13.160000,120,40,81.67,39.66,78,7.53,66.420000,25.880000,40,31.31,53.220000,30.970000,83.23575,10.780000,160.330000,81.67,88.01,13.480000,33.850000,31.32,10.240000,30.970000,38.33,229.17,43,13.160000,182,10.320000,45.83,79.34

55,13:30-13:45,232.250000,31.32,12.960000,120,40,81.67,39.66,78,7.93,66.420000,25.880000,40,31.31,67.740000,30.970000,100.1325,10.780000,160.330000,81.67,90.2,13.280000,33.850000,31.32,10.240000,30.970000,34.33,229.17,43,12.960000,182,10.320000,45.83,79.34

56,13:45-14:00,232.250000,31.32,12.630000,120,40,81.67,39.66,78,8.33,66.420000,25.880000,40,31.31,67.740000,30.970000,96.41775,10.780000,160.330000,81.67,88.91,12.950000,33.850000,31.32,10.240000,30.970000,34.33,229.17,43,12.630000,182,10.320000,45.83,79.34

57,14:00-14:15,272.170000,31.32,12.200000,120,40,81.67,38,76.5,9.15,66.420000,27.810000,40,31.31,96.770000,30.970000,92.391,10.780000,201.640000,81.67,88.25,12.510000,33.850000,31.32,10.240000,30.970000,34.33,223.8,43,12.200000,178.5,10.390000,44.76,76

58,14:15-14:30,272.170000,31.32,11.920000,120,40,81.67,36,75,9.98,66.420000,27.810000,40,31.31,101.370000,30.970000,88.81275,10.780000,201.640000,81.67,86.65,12.210000,33.850000,31.32,10.240000,30.970000,34.33,223.8,42,11.920000,175,10.390000,44.76,72

59,14:30-14:45,272.170000,31.32,12.890000,120,40,81.67,34.66,72,11.1,66.420000,27.810000,40,31.31,65.800000,30.970000,84.4545,10.780000,201.640000,81.67,84.43,13.210000,33.850000,31.32,10.240000,30.970000,34.33,223.8,41.26,12.890000,168,10.390000,44.76,69.34

60,14:45-15:00,272.170000,31.32,12.420000,120,40,81.67,32.66,69,12.22,66.420000,27.810000,40,31.31,65.800000,30.970000,78.2535,10.780000,201.640000,81.67,81.1,12.720000,33.850000,31.32,10.240000,30.970000,34.33,223.8,39.34,12.420000,161,10.390000,44.76,65.34

61,15:00-15:15,272.170000,31.32,12.050000,120,40,81.67,29,66,13.06,66.420000,27.810000,40,31.31,65.800000,30.970000,77.89275,10.780000,201.640000,81.67,77.48,12.360000,33.850000,31.32,10.330000,30.970000,34.33,219.68,38.01,12.050000,154,10.390000,43.94,58

62,15:15-15:30,272.170000,31.32,11.420000,120,40,81.67,27,61.5,23.21,66.420000,27.810000,40,31.31,65.800000,30.970000,72.58875,10.780000,201.640000,81.67,73.56,11.710000,33.850000,31.32,10.330000,30.970000,34.33,210.56,36.59,11.420000,143.5,10.390000,42.11,54

63,15:30-15:45,272.170000,31.32,10.820000,120,40,81.67,25.66,58.5,22.01,66.420000,29.750000,40,31.31,65.800000,30.970000,66.261,10.780000,201.640000,81.67,69.39,11.090000,33.850000,31.32,10.330000,30.970000,35,175.65,34.31,10.820000,136.5,10.390000,35.13,51.34

64,15:45-16:00,272.170000,31.32,10.160000,120,40,81.67,24.33,54,21.19,66.420000,29.750000,40,31.31,65.800000,30.970000,59.15325,10.780000,201.640000,81.67,64.9,10.420000,33.850000,31.32,10.330000,30.970000,35,159.97,31.77,10.160000,126,10.390000,31.99,48.67

65,16:00-16:15,272.170000,31.32,9.370000,120,40,81.67,22,49.5,19.35,66.420000,29.750000,40,31.31,94.830000,30.970000,51.66525,10.780000,201.640000,81.67,59.52,9.610000,33.850000,31.32,10.520000,30.970000,36,144.29,28.82,9.370000,115.5,10.320000,28.86,44

66,16:15-16:30,272.170000,31.32,8.490000,120,40,81.67,20,43.5,17.3,66.420000,29.750000,40,31.31,101.370000,30.970000,44.0115,10.780000,201.640000,81.67,54.51,8.700000,33.850000,31.32,10.520000,30.970000,36.67,157.18,26.68,8.490000,101.5,10.320000,31.44,40

67,16:30-16:45,272.170000,33,7.500000,120,40,81.67,18.66,39,16.97,66.420000,29.750000,40,20.87,101.370000,30.970000,37.05975,10.780000,230.670000,81.67,48.99,7.680000,33.850000,33,10.520000,30.970000,36.67,143.85,23.25,7.500000,91,10.320000,28.77,37.34

68,16:45-17:00,272.170000,33,6.560000,120,40,81.67,17,34.5,15.37,66.420000,29.750000,40,10.97,101.370000,30.970000,30.7125,10.780000,230.670000,81.67,38.53,6.720000,33.850000,25,10.520000,30.970000,36.67,129.59,20.68,6.560000,80.5,10.320000,25.92,34

69,17:00-17:15,272.170000,33,5.740000,120,40,81.67,17,30,15.41,66.420000,29.750000,40,4.08,101.370000,30.970000,24.98925,10.780000,201.640000,81.67,33.02,5.880000,33.850000,20,10.840000,30.970000,36.67,112.32,19.41,5.740000,70,10.320000,22.46,34

70,17:15-17:30,272.170000,33,4.730000,120,40,81.67,17,24,14.66,66.420000,29.750000,40,0.58,101.370000,30.970000,19.78275,10.780000,201.640000,81.67,27.92,4.840000,33.850000,15,10.840000,30.970000,36.67,93.38,17,4.730000,56,10.320000,18.68,34

71,17:30-17:45,272.170000,23.52,3.820000,120,40,81.67,17,19.5,14.19,70.590000,30.710000,40,0,101.370000,30.970000,14.79075,10.780000,201.640000,81.67,22.76,3.920000,33.850000,8.74,10.840000,30.970000,36.67,75.84,15,3.820000,45.5,10.320000,15.17,34

72,17:45-18:00,272.170000,28.15,2.820000,120,40,81.67,14.67,15,13.7,70.590000,30.710000,40,0,101.370000,30.970000,10.52025,10.780000,201.640000,81.67,17.98,2.880000,33.850000,2.7,10.840000,30.970000,36.67,61.01,11,2.820000,35,10.320000,12.2,29.33

73,18:00-18:15,272.170000,0,2.050000,120,40,81.67,12,10.5,14.59,94.880000,28.700000,40,0,101.370000,30.970000,5.7915,10.780000,239.900000,81.67,13.54,2.110000,41.110000,0,11.350000,30.970000,36.67,45.66,8.33,2.050000,24.5,10.350000,9.13,24

74,18:15-18:30,272.170000,0,1.460000,120,40,81.67,8.33,6.18,15.59,116.130000,28.700000,40,0,101.370000,30.970000,2.75925,10.780000,261.860000,81.67,9.82,1.490000,56.130000,0,11.350000,30.970000,36.67,31.32,5.69,1.460000,14.43,10.350000,6.26,16.67

75,18:30-18:45,272.170000,0,0.820000,120,40,81.67,5.67,3.52,11.13,116.130000,28.700000,40,0,101.370000,30.970000,1.12125,10.780000,261.860000,81.67,6,0.840000,56.130000,0,11.350000,30.970000,36.67,18.43,3.58,0.820000,8.2,10.350000,3.69,11.33

76,18:45-19:00,272.170000,0,0.360000,120,40,81.67,4.67,1.73,11.18,116.130000,27.700000,40,0,101.370000,30.970000,0.32175,10.780000,261.860000,81.67,0.31,0.370000,74.200000,0,11.350000,30.970000,36.67,9.88,2,0.360000,4.03,10.350000,1.98,9.33

77,19:00-19:15,272.170000,0,0.130000,120,40,81.67,3.33,0.54,10.84,116.130000,27.700000,40,0,101.370000,30.970000,0,10.780000,261.860000,81.67,0.03,0.130000,74.200000,0,11.910000,30.970000,39.33,4.5,0.87,0.130000,1.27,10.350000,0.9,6.67

78,19:15-19:30,272.170000,0,0.000000,120,40,81.67,1.67,0,10.79,116.130000,27.700000,40,0,101.370000,30.970000,0,10.780000,261.860000,81.67,0,0.000000,74.200000,0,11.910000,30.970000,39.33,1.82,0.19,0.000000,0,10.350000,0.36,3.33

79,19:30-19:45,272.170000,0,0.000000,120,40,81.67,0.33,0,7.2,116.130000,27.700000,40,0,101.370000,30.970000,0,10.780000,261.860000,81.67,0,0.000000,74.200000,0,11.910000,30.970000,39.33,0.53,0,0.000000,0,10.350000,0.1,0.67

80,19:45-20:00,272.170000,0,0.000000,120,40,81.67,0,0,7.2,116.130000,27.700000,40,0,101.370000,30.970000,0,10.780000,261.860000,81.67,0,0.000000,74.200000,0,11.910000,30.970000,39.33,0.07,0,0.000000,0,10.350000,0.01,0

81,20:00-20:15,272.170000,0,0.000000,120,40,81.67,0,0,7.2,116.130000,28.700000,40,0,101.370000,30.970000,0,10.780000,261.860000,81.67,0,0.000000,74.200000,0,11.910000,30.970000,39.33,0,0,0.000000,0,10.350000,0,0

82,20:15-20:30,272.170000,0,0.000000,120,40,81.67,0,0,7.2,116.130000,28.700000,40,0,101.370000,30.970000,0,10.780000,261.860000,81.67,0,0.000000,74.200000,0,11.910000,30.970000,39.33,0,0,0.000000,0,10.350000,0,0

83,20:30-20:45,272.170000,0,0.000000,120,40,81.67,0,0,7.2,116.130000,28.700000,40,0,101.370000,30.970000,0,10.780000,261.860000,81.67,0,0.000000,74.200000,0,11.910000,30.970000,39.33,0,0,0.000000,0,10.350000,0,0

84,20:45-21:00,272.170000,0,0.000000,120,40,81.67,0,0,7.2,116.130000,28.700000,40,0,101.370000,30.970000,0,10.780000,261.860000,81.67,0,0.000000,74.200000,0,11.910000,30.970000,39.33,0,0,0.000000,0,10.350000,0,0

85,21:00-21:15,272.170000,0,0.000000,120,40,81.67,0,0,7.2,116.130000,28.700000,40,0,101.370000,30.970000,0,10.780000,261.860000,81.67,0,0.000000,74.200000,0,11.910000,30.970000,39.33,0,0,0.000000,0,10.350000,0,0

86,21:15-21:30,272.170000,0,0.000000,120,40,81.67,0,0,7.2,116.130000,28.700000,40,0,101.370000,30.970000,0,10.780000,261.860000,81.67,0,0.000000,74.200000,0,11.910000,30.970000,38.33,0,0,0.000000,0,10.350000,0,0

87,21:30-21:45,272.170000,0,0.000000,120,40,81.67,0,0,7.2,116.130000,28.700000,40,0,101.370000,30.970000,0,10.780000,261.860000,81.67,0,0.000000,74.200000,0,11.910000,30.970000,38.33,0,0,0.000000,0,10.350000,0,0

88,21:45-22:00,272.170000,0,0.000000,120,40,81.67,0,0,7.2,116.130000,29.750000,40,0,101.370000,30.970000,0,10.780000,261.860000,81.67,0,0.000000,74.200000,0,11.910000,30.970000,38.33,0,0,0.000000,0,10.350000,0,0

89,22:00-22:15,272.170000,0,0.000000,120,40,81.67,0,0,7.2,116.130000,29.750000,40,0,101.370000,30.970000,0,10.780000,261.860000,81.67,0,0.000000,74.200000,0,11.910000,30.970000,38.33,0,0,0.000000,0,10.320000,0,0

90,22:15-22:30,272.170000,0,0.000000,120,40,81.67,0,0,7.2,116.130000,29.750000,40,0,101.370000,30.970000,0,10.780000,261.860000,81.67,0,0.000000,74.200000,0,11.910000,30.970000,38.33,0,0,0.000000,0,10.320000,0,0

91,22:30-22:45,272.170000,0,0.000000,120,40,81.67,0,0,7.2,116.130000,29.750000,40,0,101.370000,30.970000,0,10.780000,261.860000,81.67,0,0.000000,74.200000,0,11.910000,30.970000,38.33,0,0,0.000000,0,10.320000,0,0

92,22:45-23:00,272.170000,0,0.000000,120,40,81.67,0,0,7.2,116.130000,29.750000,40,0,101.370000,30.970000,0,10.780000,261.860000,81.67,0,0.000000,74.200000,0,11.910000,30.970000,38.33,0,0,0.000000,0,10.320000,0,0

93,23:00-23:15,272.170000,0,0.000000,120,40,81.67,0,0,12.8,116.130000,29.800000,40,0,101.370000,30.970000,0,10.780000,261.860000,81.67,0,0.000000,74.200000,0,11.910000,30.970000,38.33,0,0,0.000000,0,10.320000,0,0

94,23:15-23:30,272.170000,0,0.000000,120,40,81.67,0,0,12.45,116.130000,29.800000,40,0,101.370000,30.970000,0,10.780000,261.860000,81.67,0,0.000000,74.200000,0,11.910000,30.970000,38.33,0,0,0.000000,0,10.320000,0,0

95,23:30-23:45,272.170000,0,0.000000,120,40,81.67,0,0,11.14,116.130000,29.800000,40,0,101.370000,30.970000,0,10.780000,261.860000,81.67,0,0.000000,74.200000,0,11.910000,30.970000,38.33,0,0,0.000000,0,10.320000,0,0

96,23:45-24:00,272.170000,0,0.000000,120,40,81.67,0,0,10.17,116.130000,29.800000,40,0,101.370000,30.970000,0,10.780000,261.860000,81.67,0,0.000000,74.200000,0,11.910000,30.970000,38.33,0,0,0.000000,0,10.320000,0,0

