Block,Time,KOLDAM,AURY_GF,PARBATI3,SEWA2,DADRI_GF,ANTA_LF,DULHASTI,UNCHAHAR4,AURY_CRF,BSIUL,RAMPUR,JHAJJAR,SINGRAULI,ANTA_RF,RIHAND3,UNCHAHAR2,SINGRAULI_HYDRO,CHAMERA3,CHAMERA2,NAPP,RIHAND2,RIHAND1,URI2,URI,RAPPB,TEHRI,UNCHAHAR1,SALAL,CHAMERA1,KISHANGANGA,DADRI_CRF,DADRT2,ANTA_CRF,TANDA2,RAPPC,TANAKPUR,UNCHAHAR3,AURY_LF,DHAULIGNGA,DADRI_RF,KOTESHWR,ANTA_GF,DADRI_LF,NJPC,AURY_RF,BRBCL,KHSTPP-II,TALA,FSTPP I & II,KHSTPP-I,KUDGI,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
9,02:00-02:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,0.000000,446.569200,100.043100,0.000000,119.535193,40.974271,0.832098,9.354600,25.460321,38.712330,56.024039,88.927200,9.752027,12.805517,0.000000,0.000000,15.327473,23.586973,0.000000,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,12.877432,19.615794,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,59.499063,0.000000,14.643990,142.342386,15.629922,20.037618,38.723929,9.67,265.331700,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,0.000000,446.569200,100.043100,0.000000,119.535193,40.974271,0.832098,9.354600,25.460321,38.712330,56.024039,88.927200,9.752027,12.805517,0.000000,0.000000,15.327473,23.586973,0.000000,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,12.877432,19.615794,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,59.499063,0.000000,16.103556,142.342386,15.629922,20.037618,38.723929,9.67,265.331700,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,0.000000,443.024968,100.043100,0.000000,119.535193,40.974271,0.832098,9.354600,25.460321,38.712330,56.024039,88.927200,9.752027,12.805517,0.000000,0.000000,14.702373,23.586973,0.000000,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,12.877432,19.138293,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,59.499063,0.000000,16.045560,142.342386,17.050824,20.037618,38.723929,9.67,265.331700,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,0.000000,443.024968,100.043100,0.000000,119.535193,40.974271,0.832098,9.354600,25.460321,38.712330,56.024039,88.927200,9.752027,12.805517,0.000000,0.000000,14.702373,34.818865,0.000000,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,12.877432,19.138293,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,59.499063,0.000000,16.509528,142.342386,17.050824,20.037618,38.723929,9.67,265.331700,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,0.000000,443.024968,100.043100,0.000000,119.535193,40.974271,0.832098,9.354600,25.460321,38.712330,56.024039,88.927200,9.752027,12.805517,0.000000,0.000000,14.702373,83.116001,0.000000,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,11.763039,19.138293,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,59.499063,0.000000,16.992828,142.342386,17.050824,20.037618,35.203572,9.67,265.331700,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,0.000000,443.024968,100.043100,0.000000,119.535193,40.974271,0.832098,9.354600,25.460321,38.712330,56.024039,88.927200,9.752027,12.805517,0.000000,0.000000,14.702373,83.116001,0.000000,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,11.763039,19.138293,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,59.499063,0.000000,16.702848,142.342386,17.050824,20.037618,35.203572,9.67,265.331700,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,0.000000,443.024968,100.043100,0.000000,119.535193,40.974271,0.832098,9.354600,18.038689,38.712330,56.024039,88.927200,9.752027,12.805517,0.000000,0.000000,14.702373,83.116001,0.000000,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,11.763039,19.138293,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,59.499063,0.000000,16.992828,142.342386,17.050824,20.037618,35.203572,9.67,265.331700,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,0.000000,443.024968,100.043100,0.000000,119.535193,40.974271,0.832098,9.354600,18.038689,38.712330,56.024039,88.927200,9.752027,12.805517,0.000000,0.000000,11.727661,83.116001,0.000000,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,11.763039,15.558877,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,59.499063,0.000000,16.992828,142.342386,17.050824,20.037618,35.203572,9.67,265.331700,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,0.000000,356.639712,100.043100,0.000000,119.535193,34.202948,0.832098,9.354600,18.038689,38.712330,56.024039,88.927200,9.752027,12.805517,0.000000,0.000000,7.732800,23.586973,0.000000,0.000000,0.000000,589.606626,0.000000,0.000000,49.064616,11.763039,9.666000,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,59.499063,0.000000,14.872108,142.342386,17.050824,20.037618,35.203572,9.67,265.331700,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,0.000000,329.850739,100.043100,0.000000,119.535193,34.202948,0.832098,9.354600,18.038689,38.712330,56.024039,88.927200,9.752027,12.805517,0.000000,0.000000,7.732800,23.586973,0.000000,0.000000,0.000000,589.799122,0.000000,0.000000,49.064616,11.763039,9.666000,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,59.499063,0.000000,12.747521,142.342386,17.050824,20.037618,35.203572,9.67,265.331700,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,0.000000,0.000000,289.767055,100.043100,0.000000,119.535193,34.202948,0.832098,9.354600,18.038689,38.712330,56.024039,88.927200,9.752027,46.953562,0.000000,0.000000,7.732800,23.586973,0.000000,0.000000,0.000000,659.579905,0.000000,0.000000,49.064616,11.763039,9.666000,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,59.499063,0.000000,12.747521,142.342386,17.050824,20.037618,35.203572,9.67,265.331700,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,6.303005,0.000000,289.767055,100.043100,0.000000,119.535193,34.202948,0.832098,9.354600,18.038689,38.712330,56.024039,88.927200,9.752027,46.953562,0.000000,0.000000,7.732800,23.586973,0.000000,0.000000,0.000000,659.579905,0.000000,0.000000,49.064616,11.763039,9.666000,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,59.499063,0.000000,12.747521,142.342386,17.050824,20.037618,35.203572,9.67,265.331700,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,6.303005,0.000000,344.939405,100.043100,0.000000,119.535193,34.202948,0.832098,9.354600,18.038689,38.712330,56.024039,88.927200,9.752027,12.805517,0.000000,0.000000,11.727661,23.586973,0.000000,0.000000,0.000000,659.579905,0.000000,0.000000,49.064616,11.763039,15.558877,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,59.499063,0.000000,12.747521,142.342386,17.050824,20.037618,35.203572,9.67,265.331700,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,6.303005,0.000000,443.024968,100.043100,0.000000,119.535193,40.572278,0.832098,9.354600,18.038689,38.712330,56.024039,88.927200,9.752027,12.805517,0.000000,0.000000,11.727661,23.586973,0.000000,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,11.763039,15.558877,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,59.499063,0.000000,12.747521,142.342386,17.050824,20.037618,35.203572,9.67,265.331700,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,6.303005,0.000000,446.569200,100.043100,0.000000,119.535193,40.974271,0.832098,0.000000,18.038689,38.712330,56.024039,88.927200,9.752027,12.805517,0.000000,0.000000,19.296282,23.586973,0.000000,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,11.763039,25.508671,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,59.499063,0.000000,12.747521,142.342386,17.050824,20.037618,35.203572,9.67,274.031100,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,6.303005,0.000000,446.569200,100.043100,0.000000,119.535193,40.974271,0.832098,0.000000,9.019345,38.712330,56.024039,88.927200,9.752027,12.805517,0.000000,14.614992,19.317501,23.586973,8.628838,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,11.763039,25.508671,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,59.499063,0.000000,12.747521,142.342386,17.050824,20.037618,35.203572,9.67,285.231578,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,3.189780,0.000000,446.569200,100.043100,0.000000,119.535193,40.974271,0.832098,0.000000,9.019345,38.712330,56.024039,88.927200,9.752027,12.805517,0.000000,30.082525,19.317501,23.586973,13.515968,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,11.763039,25.508671,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,73.229616,0.000000,12.747521,142.342386,17.050824,20.037618,35.203572,9.67,292.698562,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,3.076204,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,19.004709,0.000000,446.569200,100.043100,0.000000,119.535193,40.974271,0.832098,0.000000,9.019345,38.712330,56.024039,88.927200,9.752027,12.805517,0.000000,30.082525,19.317501,23.586973,27.108297,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,11.763039,25.508671,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,90.438576,0.000000,12.747521,142.342386,17.050824,20.037618,35.203572,9.67,298.135688,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,3.076204,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,19.004709,0.000000,446.569200,100.043100,0.000000,119.535193,40.974271,0.832098,0.000000,9.019345,38.712330,56.024039,88.927200,9.752027,12.805517,0.000000,30.082525,19.317501,23.586973,27.108297,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,11.763039,25.508671,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,105.267573,0.000000,12.747521,142.342386,17.050824,20.037618,35.203572,9.67,303.572812,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,3.076204,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,19.004709,0.000000,446.569200,100.043100,0.000000,119.535193,40.974271,0.832098,0.000000,9.019345,38.712330,56.024039,88.927200,9.752027,12.805517,0.000000,30.082525,19.317501,23.586973,27.108297,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,11.763039,25.508671,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,105.267573,0.000000,12.747521,142.342386,17.050824,20.037618,35.203572,9.67,309.009938,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,3.076204,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,19.004709,0.000000,446.569200,100.043100,0.000000,119.535193,40.974271,0.832098,0.000000,9.019345,38.712330,56.024039,88.927200,9.752027,12.805517,0.000000,15.041263,19.317501,23.586973,27.108297,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,11.763039,25.508671,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,105.267573,0.000000,12.747521,142.342386,17.050824,20.037618,35.203572,25.13,314.447062,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,3.076204,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,6.303005,0.000000,446.569200,100.043100,0.000000,119.535193,40.974271,0.832098,0.000000,9.019345,38.712330,56.024039,88.927200,10.402163,12.805517,0.000000,0.000000,19.317501,34.818865,27.108297,0.000000,0.000000,663.841506,0.000000,0.000000,49.064616,11.763039,25.508671,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,105.267573,0.000000,12.747521,142.342386,17.050824,20.037618,35.203572,29.96,319.884188,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,3.076204,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,6.303005,0.000000,443.024968,100.043100,0.000000,119.535193,40.974271,0.832098,0.000000,9.019345,38.712330,56.024039,88.927200,31.336515,46.953562,0.000000,0.000000,14.702373,83.116001,27.108297,0.000000,0.000000,606.617593,0.000000,0.000000,49.064616,11.763039,22.278790,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,90.438576,0.000000,12.747521,142.342386,15.629922,20.037618,35.203572,36.83,325.321312,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,3.076204,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,6.303005,0.000000,443.024968,100.043100,0.000000,119.535193,40.974271,0.832098,0.000000,9.019345,38.712330,56.024039,88.927200,31.336515,46.953562,0.000000,0.000000,14.702373,83.116001,27.108297,0.000000,0.000000,550.422734,0.000000,0.000000,49.064616,11.763039,19.138293,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,82.383318,0.000000,12.747521,142.342386,15.629922,20.037618,35.203572,45.91,330.758438,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,7.382891,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,6.303005,0.000000,354.719224,100.043100,0.000000,119.535193,40.974271,0.832098,0.000000,9.019345,38.712330,56.024039,88.927200,31.336515,12.805517,0.000000,0.000000,11.727661,83.116001,27.108297,0.000000,0.000000,415.638000,0.000000,0.000000,49.064616,11.763039,15.558877,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,64.075914,0.000000,12.747521,142.342386,15.629922,20.037618,35.203572,59.35,335.434365,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,11.074336,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,6.303005,0.000000,340.274725,100.043100,0.000000,119.535193,40.974271,0.832098,0.000000,9.019345,38.712330,56.024039,88.927200,31.336515,12.805517,0.000000,0.000000,11.727661,83.116001,13.515968,0.000000,0.000000,449.501091,0.000000,0.000000,49.064616,11.763039,15.558877,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,64.075914,0.000000,12.747521,142.342386,15.629922,20.037618,35.203572,74.23,336.014325,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,47.412925,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,6.303005,0.000000,341.741471,100.043100,0.000000,119.535193,40.704253,0.832098,0.000000,9.019345,38.712330,56.024039,88.927200,31.336515,12.805517,0.000000,0.000000,7.849795,34.818865,13.515968,0.000000,0.000000,366.485830,0.000000,0.000000,49.064616,11.763039,9.666000,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,64.075914,0.000000,12.747521,142.342386,15.629922,20.037618,35.203572,74.23,336.014325,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,47.412925,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,6.303005,0.000000,341.741471,100.043100,0.000000,119.535193,35.399792,0.832098,0.000000,9.019345,38.712330,56.024039,88.927200,31.336515,12.805517,0.000000,0.000000,7.732800,34.818865,11.454210,0.000000,0.000000,346.887870,0.000000,0.000000,49.064616,11.763039,12.947880,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,64.075914,0.000000,12.747521,142.342386,15.629922,20.037618,35.203572,74.23,336.014325,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,47.412925,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,6.303005,0.000000,344.833085,100.043100,0.000000,119.535193,35.399792,0.832098,0.000000,9.019345,38.712330,56.024039,88.927200,10.402163,12.805517,0.000000,0.000000,7.732800,34.818865,10.690596,0.000000,0.000000,343.143000,0.000000,0.000000,49.064616,11.763039,10.880297,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,64.075914,0.000000,12.747521,142.342386,15.629922,20.037618,35.203572,74.23,336.014325,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,47.412925,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,6.303005,0.000000,344.833085,100.043100,0.000000,119.535193,40.974271,0.832098,0.000000,9.019345,38.712330,56.024039,88.927200,9.752027,17.074022,0.000000,0.000000,7.732800,34.818865,9.239729,0.000000,0.000000,343.143000,0.000000,0.000000,49.064616,11.763039,10.879353,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,64.075914,0.000000,14.872108,142.342386,15.629922,20.037618,35.203572,74.23,336.014325,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,47.412925,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,6.303005,0.000000,344.825852,100.043100,0.000000,119.535193,37.709899,0.832098,0.000000,9.019345,38.712330,56.024039,88.927200,9.752027,46.953562,0.000000,0.000000,7.732800,34.818865,0.000000,0.000000,0.000000,347.562412,0.000000,0.000000,49.064616,11.763039,8.699400,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,64.075914,0.000000,16.941274,142.342386,15.629922,16.773202,41.560350,74.23,337.267039,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,47.412925,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,6.303005,0.000000,345.806890,100.043100,0.000000,119.535193,35.399792,0.832098,0.000000,9.019345,38.712330,56.024039,88.927200,9.752027,46.953562,0.000000,0.000000,7.732800,34.818865,0.000000,0.000000,0.000000,361.404087,0.000000,0.000000,49.064616,11.763039,8.699400,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,64.075914,0.000000,16.992828,142.342386,15.629922,13.435740,42.240420,74.23,337.319235,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,4.921927,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,6.303005,0.000000,345.806890,100.043100,0.000000,119.535193,35.399792,0.832098,0.000000,9.019345,38.712330,56.024039,88.927200,10.402163,17.074022,0.000000,0.000000,7.732800,34.818865,0.000000,0.000000,0.000000,362.085787,0.000000,0.000000,49.064616,11.763039,8.957686,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,64.075914,0.000000,16.992828,142.342386,15.629922,13.435740,42.240420,74.23,337.319235,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,6.303005,0.000000,345.806890,100.043100,0.000000,119.535193,35.399792,0.832098,0.000000,9.019345,38.712330,56.024039,88.927200,10.402163,12.805517,0.000000,0.000000,7.732800,34.818865,0.000000,0.000000,0.000000,392.834843,0.000000,0.000000,49.064616,11.763039,8.957686,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,64.075914,0.000000,16.992828,142.342386,15.629922,13.435740,42.240420,74.23,337.319235,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,6.303005,0.000000,346.415994,100.043100,0.000000,119.535193,35.399792,0.832098,0.000000,9.019345,38.712330,56.024039,88.927200,13.002703,12.805517,0.000000,0.000000,7.732800,34.818865,0.000000,0.000000,0.000000,413.452421,0.000000,0.000000,49.064616,11.763039,8.699400,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,64.075914,0.000000,16.422534,142.342386,15.629922,13.435740,42.240420,74.23,337.319235,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,6.303005,0.000000,345.002051,100.043100,0.000000,119.535193,35.399792,0.832098,0.000000,9.019345,38.712330,56.024039,88.927200,13.002703,12.805517,0.000000,0.000000,7.732800,34.818865,0.000000,0.000000,0.000000,422.151821,0.000000,0.000000,49.064616,11.763039,8.699400,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,59.499063,0.000000,16.480530,142.342386,15.629922,13.435740,42.240420,74.23,337.319235,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,6.303005,0.000000,417.758140,100.043100,0.000000,119.535193,35.399792,0.832098,0.000000,9.019345,38.712330,56.024039,88.927200,13.002703,12.805517,0.000000,0.000000,7.732800,34.818865,0.000000,0.000000,0.000000,425.051621,0.000000,0.000000,49.064616,11.763039,8.699400,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,59.499063,0.000000,16.528860,142.342386,15.629922,13.435740,42.240420,74.23,337.319235,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.785375,0.000000,0.000000,6.303005,0.000000,417.758140,100.043100,0.000000,119.535193,35.399792,0.832098,0.000000,9.019345,38.712330,56.024039,88.927200,13.002703,12.805517,0.000000,0.000000,7.732800,34.818865,0.000000,0.000000,0.000000,425.051621,0.000000,0.000000,49.064616,11.763039,8.699400,0.000000,0.000000,0.000000,8.577608,0.000000,0.000000,59.499063,0.000000,16.934832,142.342386,15.629922,13.435740,42.240420,74.23,337.319235,0,0,0,0,0

