Block,Time,KISHANGANGA,URI2,UNCHAHAR3,AURY_CRF,ANTA_RF,SINGRAULI_HYDRO,DADRI_LF,URI,DADRI_CRF,RIHAND3,TANDA2,CHAMERA1,UNCHAHAR4,ANTA_GF,NAPP,KOTESHWR,TEHRI,DULHASTI,SINGRAULI,TANAKPUR,DADRI_RF,RAPPB,DHAULIGNGA,RIHAND1,CHAMERA2,UNCHAHAR1,AURY_RF,JHAJJAR,ANTA_LF,UNCHAHAR2,BSIUL,RAMPUR,SEWA2,AURY_LF,AURY_GF,RAPPC,KOLDAM,ANTA_CRF,CHAMERA3,PARBATI3,DADRT2,BRBCL,KHSTPP-I,SASAN,SALAL,NJPC,TALA,KHSTPP-II,RIHAND2,FSTPP I & II,DADRI_GF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,4.538705,25.440056,0.000000,0.000000,0.700770,0.000000,2.660640,0.000000,119.213662,0.000000,0.000000,0.000000,0.000000,18.531936,8.554536,0.000000,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,10.182539,0.000000,627.371200,0.000000,40.864056,0.000000,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,0.000000,0.000000,652.843840,14.459964,33.546535,403.694280,1.344202,0.000000,0.000000,141.959508,56.933840,17.325490,0.000000,0,0,0,0,0

48,11:45-12:00,0.000000,4.538705,25.440056,0.000000,0.000000,0.700770,0.000000,2.660640,0.000000,119.213662,0.000000,0.000000,0.000000,0.000000,18.531936,8.554536,0.000000,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,10.182539,0.000000,627.371200,0.000000,40.864056,0.000000,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,0.000000,0.000000,644.890840,14.459964,33.546535,403.694280,1.344202,0.000000,0.000000,141.959508,56.933840,17.325490,0.000000,0,0,0,0,0

49,12:00-12:15,0.000000,4.538705,25.440056,0.000000,0.000000,0.700770,0.000000,2.660640,0.000000,119.213662,0.000000,0.000000,0.000000,0.000000,18.531936,8.554536,0.000000,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,10.517240,0.000000,627.486880,0.000000,40.864056,0.000000,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,0.000000,0.000000,635.250840,14.459964,33.546535,403.694280,2.240336,0.000000,0.000000,141.959508,56.933840,17.325490,0.000000,0,0,0,0,0

50,12:15-12:30,0.000000,4.538705,25.440056,0.000000,0.000000,0.700770,0.000000,2.660640,0.000000,119.213662,0.000000,0.000000,0.000000,0.000000,18.531936,8.554536,0.000000,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,10.517240,0.000000,627.486880,0.000000,40.864056,0.000000,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,0.000000,0.000000,635.250840,14.459964,33.546535,403.694280,2.240336,0.000000,0.000000,141.959508,56.933840,17.325490,0.000000,0,0,0,0,0

51,12:30-12:45,0.000000,4.538705,25.440056,0.000000,0.000000,0.700770,0.000000,2.128512,0.000000,119.213662,0.000000,0.000000,0.000000,0.000000,18.531936,8.554536,0.000000,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,10.517240,0.000000,627.486880,0.000000,40.864056,0.000000,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,0.000000,0.000000,606.330840,14.459964,33.546535,403.694280,2.240336,0.000000,0.000000,141.959508,56.933840,17.325490,0.000000,0,0,0,0,0

52,12:45-13:00,0.000000,4.538705,21.764228,0.000000,0.000000,0.700770,0.000000,2.128512,0.000000,119.213662,0.000000,0.000000,0.000000,0.000000,18.531936,8.554536,0.000000,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,10.517240,0.000000,551.817700,0.000000,40.864056,0.000000,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,0.000000,0.000000,587.050840,14.459964,33.546535,403.694280,2.240336,0.000000,0.000000,141.959508,56.933840,17.487056,0.000000,0,0,0,0,0

53,13:00-13:15,0.000000,4.538705,17.815202,0.000000,0.000000,0.700770,0.000000,2.128512,0.000000,119.213662,0.000000,0.000000,0.000000,0.000000,18.531936,8.554536,0.000000,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,9.371719,0.000000,444.630540,0.000000,40.864056,0.000000,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,0.000000,0.000000,572.244860,14.459964,33.546535,403.694280,2.240336,0.000000,0.000000,141.959508,56.933840,17.487056,0.000000,0,0,0,0,0

54,13:15-13:30,0.000000,4.538705,17.815202,0.000000,0.000000,0.700770,0.000000,2.128512,0.000000,119.213662,0.000000,0.000000,0.000000,0.000000,18.531936,8.554536,0.000000,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,9.371719,0.000000,444.630540,0.000000,40.864056,0.000000,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,0.000000,0.000000,572.244860,14.459964,33.546535,403.694280,2.240336,0.000000,0.000000,141.959508,56.933840,17.487056,0.000000,0,0,0,0,0

55,13:30-13:45,0.000000,4.538705,17.815202,0.000000,0.000000,0.700770,0.000000,2.128512,0.000000,119.213662,0.000000,0.000000,0.000000,0.000000,18.531936,8.554536,0.000000,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,9.371719,0.000000,468.730540,0.000000,40.864056,0.000000,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,0.000000,0.000000,572.244860,14.459964,33.546535,403.694280,2.240336,0.000000,0.000000,141.959508,56.933840,17.487056,0.000000,0,0,0,0,0

56,13:45-14:00,0.000000,4.538705,17.815202,0.000000,0.000000,0.700770,0.000000,2.128512,0.000000,119.213662,0.000000,0.000000,0.000000,0.000000,18.531936,8.554536,0.000000,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,9.371719,0.000000,492.830540,0.000000,40.864056,0.000000,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,0.000000,0.000000,572.244860,14.459964,33.546535,403.694280,2.240336,0.000000,0.000000,141.959508,56.933840,17.487056,0.000000,0,0,0,0,0

57,14:00-14:15,0.000000,4.538705,17.815202,0.000000,0.000000,0.700770,0.000000,2.128512,0.000000,119.213662,0.000000,0.000000,0.000000,0.000000,18.531936,8.554536,0.000000,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,9.371719,0.000000,495.905700,0.000000,40.864056,0.000000,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,0.000000,0.000000,572.244860,14.459964,33.546535,403.694280,2.240336,0.000000,0.000000,141.959508,56.933840,17.487056,0.000000,0,0,0,0,0

58,14:15-14:30,0.000000,4.538705,17.815202,0.000000,0.000000,0.700770,0.000000,2.128512,0.000000,119.213662,0.000000,0.000000,0.000000,0.000000,18.531936,8.554536,0.000000,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,9.371719,0.000000,495.905700,0.000000,40.864056,0.000000,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,0.000000,0.000000,572.244860,14.459964,33.546535,403.694280,2.240336,0.000000,0.000000,141.959508,56.933840,17.487056,0.000000,0,0,0,0,0

59,14:30-14:45,0.000000,4.538705,17.815202,0.000000,0.000000,0.700770,0.000000,2.128512,0.000000,119.213662,0.000000,0.000000,0.000000,0.000000,18.531936,8.554536,0.000000,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,9.371719,0.000000,515.185700,0.000000,40.864056,0.000000,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,0.000000,0.000000,572.244860,14.459964,33.546535,403.694280,2.240336,0.000000,0.000000,141.959508,56.933840,17.487056,0.000000,0,0,0,0,0

60,14:45-15:00,0.000000,4.538705,17.815202,0.000000,0.000000,0.700770,0.000000,2.128512,0.000000,119.213662,0.000000,0.000000,0.000000,0.000000,18.531936,8.554536,0.000000,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,9.371719,0.000000,515.185700,0.000000,40.864056,0.000000,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,0.000000,0.000000,572.244860,14.459964,33.546535,403.694280,2.240336,0.000000,0.000000,141.959508,56.933840,17.487056,0.000000,0,0,0,0,0

61,15:00-15:15,0.000000,4.538705,17.815202,0.000000,0.000000,0.700770,0.000000,34.056192,0.000000,119.213662,0.000000,0.000000,0.000000,0.000000,18.531936,8.554536,0.000000,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,9.371719,0.000000,544.327516,0.000000,40.864056,0.000000,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,0.000000,0.000000,572.244860,14.459964,33.546535,403.694280,2.240336,0.000000,0.000000,141.959508,56.933840,17.487056,0.000000,0,0,0,0,0

62,15:15-15:30,0.000000,4.538705,17.815202,0.000000,0.000000,0.700770,0.000000,34.056192,0.000000,119.213662,0.000000,0.000000,0.000000,0.000000,18.531936,8.554536,0.000000,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,9.371719,0.000000,544.327516,0.000000,40.864056,0.000000,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,0.000000,0.000000,572.244860,14.459964,33.546535,403.694280,2.240336,0.000000,0.000000,141.959508,56.933840,17.487056,0.000000,0,0,0,0,0

63,15:30-15:45,0.000000,4.538705,17.815202,0.000000,0.000000,0.700770,0.000000,3.724896,0.000000,119.213662,0.000000,0.000000,0.000000,0.000000,18.531936,8.554536,15.000804,0.000000,121.066350,6.791862,0.000000,0.000000,0.000000,88.688000,0.000000,9.371719,0.000000,524.825700,0.000000,40.864056,0.000000,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,0.000000,0.000000,572.244860,14.459964,33.546535,403.694280,2.240336,0.000000,0.000000,141.959508,56.933840,17.487056,0.000000,0,0,0,0,0

64,15:45-16:00,0.000000,4.538705,17.815202,0.000000,0.000000,0.700770,0.000000,2.767066,0.000000,119.213662,0.000000,0.000000,0.000000,0.000000,18.531936,8.554536,30.001608,0.000000,121.066350,6.791862,0.000000,0.000000,0.000000,88.688000,0.000000,9.371719,0.000000,515.185700,0.000000,40.864056,0.000000,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,0.000000,0.000000,572.244860,14.459964,33.546535,403.694280,2.240336,0.000000,0.000000,141.959508,56.933840,17.487056,0.000000,0,0,0,0,0

65,16:00-16:15,0.000000,4.538705,17.815202,0.000000,0.000000,0.700770,0.000000,2.767066,0.000000,119.213662,0.000000,0.000000,0.000000,0.000000,18.737846,8.554536,30.001608,0.000000,121.066350,6.791862,0.000000,0.000000,0.000000,88.688000,0.000000,9.371719,0.000000,563.607516,0.000000,40.864056,0.000000,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,0.000000,0.000000,572.244860,14.459964,33.546535,403.694280,2.240336,0.000000,0.000000,141.959508,56.933840,17.487056,0.000000,0,0,0,0,0

66,16:15-16:30,0.000000,4.538705,25.440056,0.000000,0.000000,0.700770,0.000000,2.767066,0.000000,119.213662,0.000000,0.000000,0.000000,0.000000,18.737846,8.554536,30.001608,0.000000,121.066350,6.791862,0.000000,0.000000,0.000000,88.688000,0.000000,10.517240,0.000000,625.607287,0.000000,40.864056,0.000000,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,0.000000,0.000000,615.970840,14.459964,33.546535,403.694280,2.240336,16.432344,0.000000,141.959508,56.933840,17.487056,0.000000,0,0,0,0,0

67,16:30-16:45,0.000000,4.538705,25.440056,0.000000,0.000000,0.700770,0.000000,2.767066,0.000000,119.213662,0.000000,0.000000,0.000000,0.000000,18.737846,8.554536,45.002412,0.000000,121.066350,6.791862,0.000000,0.000000,0.000000,88.688000,0.000000,10.517240,0.000000,629.636696,0.000000,40.864056,0.000000,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,0.000000,0.000000,658.536478,14.459964,33.546535,403.694280,12.321848,22.548828,0.000000,141.959508,56.933840,17.487056,0.000000,0,0,0,0,0

68,16:45-17:00,0.000000,4.538705,25.440056,0.000000,0.000000,0.700770,0.000000,2.767066,0.000000,119.213662,0.000000,0.000000,0.000000,0.000000,18.737846,8.554536,45.002412,0.000000,121.066350,6.791862,0.000000,0.000000,0.000000,88.688000,0.000000,10.517240,0.000000,629.636696,0.000000,40.864056,0.000000,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,0.000000,0.000000,658.536478,14.459964,33.546535,403.694280,12.321848,45.097655,0.000000,141.959508,56.933840,17.487056,0.000000,0,0,0,0,0

69,17:00-17:15,0.000000,4.538705,25.440056,0.000000,0.000000,0.700770,0.000000,2.767066,0.000000,119.213662,0.000000,0.000000,0.000000,0.000000,18.943757,8.554536,45.002412,15.885613,121.066350,6.791862,0.000000,0.000000,8.807139,88.688000,12.695919,10.517240,0.000000,629.636696,0.000000,40.864056,0.000000,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,0.000000,0.000000,658.536478,14.459964,33.546535,403.694280,12.321848,67.646483,0.000000,141.959508,56.933840,17.487056,0.000000,0,0,0,0,0

70,17:15-17:30,0.000000,4.538705,25.440056,0.000000,0.000000,0.700770,0.000000,2.767066,0.000000,119.213662,0.000000,0.000000,0.000000,0.000000,18.943757,17.109072,45.002412,31.771227,121.066350,6.050932,0.000000,0.000000,17.614277,88.688000,12.695919,10.517240,0.000000,629.636696,0.000000,40.864056,1.060400,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,1.227558,0.000000,658.536478,14.459964,33.546535,403.694280,12.321848,73.032640,0.000000,141.959508,56.933840,17.487056,0.000000,0,0,0,0,0

71,17:30-17:45,0.000000,4.538705,25.440056,0.000000,0.000000,0.700770,0.000000,2.767066,0.000000,119.213662,0.000000,6.777884,0.000000,0.000000,18.943757,25.663608,45.002412,47.656840,121.066350,0.000000,0.000000,0.000000,17.614277,88.688000,25.828741,10.517240,0.000000,629.636696,0.000000,40.864056,12.572102,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,28.016547,3.681516,658.536478,14.459964,33.546535,403.694280,12.321848,112.744138,0.000000,141.959508,56.933840,17.487056,0.000000,0,0,0,0,0

72,17:45-18:00,0.000000,4.538705,25.440056,0.000000,0.000000,0.700770,0.000000,2.767066,0.000000,119.213662,0.000000,13.403456,0.000000,0.000000,18.943757,25.663608,45.002412,47.656840,121.066350,0.000000,0.000000,0.000000,26.421416,88.688000,25.828741,10.517240,0.000000,629.636696,0.000000,40.864056,12.572102,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,28.016547,15.761797,658.536478,14.459964,33.546535,403.694280,53.768064,112.744138,0.000000,141.959508,56.933840,17.487056,0.000000,0,0,0,0,0

73,18:00-18:15,0.000000,4.538705,25.440056,0.000000,0.000000,0.700770,0.000000,2.767066,0.000000,119.213662,0.000000,21.323680,0.000000,0.000000,19.149667,25.663608,45.002412,47.656840,121.066350,0.000000,0.000000,0.000000,26.421416,88.688000,25.828741,10.517240,0.000000,629.636696,0.000000,40.864056,12.572102,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,28.016547,15.761797,658.536478,14.459964,33.546535,403.694280,53.768064,135.292966,0.000000,141.959508,56.933840,17.487056,0.000000,0,0,0,0,0

74,18:15-18:30,0.000000,4.538705,25.440056,0.000000,0.000000,0.700770,0.000000,2.767066,0.000000,119.213662,0.000000,25.131480,0.000000,0.000000,19.149667,25.663608,45.002412,47.656840,121.066350,0.000000,0.000000,0.000000,26.421416,88.688000,25.828741,10.517240,0.000000,629.636696,0.000000,40.864056,12.572102,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,18.658876,15.761797,658.536478,14.459964,33.546535,403.694280,53.768064,135.292966,0.000000,141.959508,56.933840,17.487056,0.000000,0,0,0,0,0

75,18:30-18:45,0.000000,4.538705,25.440056,0.000000,0.000000,0.700770,0.000000,2.767066,0.000000,119.213662,0.000000,25.131480,0.000000,0.000000,19.149667,25.663608,45.002412,47.656840,121.066350,0.000000,0.000000,0.000000,26.421416,88.688000,25.828741,10.517240,0.000000,629.636696,0.000000,40.864056,12.572102,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,18.658876,15.761797,658.536478,14.459964,33.546535,403.694280,53.768064,127.807120,0.000000,141.959508,56.933840,17.487056,0.000000,0,0,0,0,0

76,18:45-19:00,0.000000,4.538705,25.440056,0.000000,0.000000,0.700770,0.000000,2.767066,0.000000,119.213662,0.000000,25.131480,0.000000,0.000000,19.149667,25.663608,45.002412,47.656840,121.066350,0.000000,0.000000,0.000000,17.614277,88.688000,25.828741,10.517240,0.000000,629.636696,0.000000,40.864056,12.572102,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,9.329438,15.761797,658.536478,14.459964,33.546535,403.694280,53.768064,112.744138,0.000000,141.959508,56.933840,17.487056,0.000000,0,0,0,0,0

77,19:00-19:15,0.000000,4.538705,25.440056,0.000000,0.000000,0.700770,0.000000,2.767066,0.000000,119.213662,0.000000,25.131480,0.000000,0.000000,19.355578,17.109072,45.002412,47.656840,121.066350,0.000000,0.000000,0.000000,17.614277,88.688000,12.695919,10.517240,0.000000,629.636696,0.000000,40.864056,6.286051,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,1.227558,15.761797,658.536478,14.459964,33.546535,403.694280,12.321848,91.290800,0.000000,141.959508,56.933840,17.487056,0.000000,0,0,0,0,0

78,19:15-19:30,0.000000,4.538705,25.440056,0.000000,0.000000,0.700770,0.000000,2.767066,0.000000,119.213662,0.000000,13.543583,0.000000,0.000000,19.355578,8.554536,45.002412,31.771227,121.066350,0.000000,0.000000,0.000000,8.786764,88.688000,0.000000,10.517240,0.000000,629.636696,0.000000,40.864056,6.286051,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,0.000000,3.681516,658.536478,14.459964,33.546535,403.694280,2.240336,72.119732,0.000000,141.959508,56.933840,17.487056,0.000000,0,0,0,0,0

79,19:30-19:45,0.000000,4.538705,25.440056,0.000000,0.000000,0.700770,0.000000,34.056192,0.000000,119.213662,0.000000,6.092480,0.000000,0.000000,19.355578,8.554536,45.002412,15.885613,121.066350,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,10.517240,0.000000,629.636696,0.000000,40.864056,6.286051,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,0.000000,0.000000,651.196460,14.459964,33.546535,403.694280,2.240336,38.798590,0.000000,141.959508,56.933840,17.487056,0.000000,0,0,0,0,0

80,19:45-20:00,0.000000,4.538705,25.205708,0.000000,0.000000,0.700770,0.000000,34.056192,0.000000,119.213662,0.000000,0.000000,0.000000,0.000000,19.355578,8.554536,45.002412,15.885613,121.066350,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,10.517240,0.000000,629.636696,0.000000,40.864056,6.286051,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,0.000000,0.000000,654.088460,14.459964,33.546535,403.694280,2.240336,38.159554,0.000000,141.959508,56.933840,17.487056,0.000000,0,0,0,0,0

81,20:00-20:15,0.000000,4.538705,17.815202,0.000000,0.000000,0.700770,0.000000,4.257024,0.000000,119.213662,0.000000,0.000000,0.000000,0.000000,19.561488,8.554536,45.002412,15.885613,121.066350,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,9.371719,0.000000,629.636696,0.000000,40.864056,0.000000,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,0.000000,0.000000,560.247880,14.459964,33.546535,403.694280,2.240336,16.432344,0.000000,141.959508,56.933840,17.487056,0.000000,0,0,0,0,0

82,20:15-20:30,0.000000,4.538705,17.815202,0.000000,0.000000,0.700770,0.000000,3.192768,0.000000,119.213662,0.000000,0.000000,0.000000,0.000000,19.561488,8.554536,45.002412,15.885613,121.066350,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,9.371719,0.000000,553.967516,0.000000,32.609903,0.000000,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,0.000000,0.000000,535.926160,14.459964,33.546535,403.694280,2.240336,0.000000,0.000000,141.959508,56.933840,14.050011,0.000000,0,0,0,0,0

83,20:30-20:45,0.000000,4.538705,17.815202,0.000000,0.000000,0.700770,0.000000,3.192768,0.000000,119.213662,0.000000,0.000000,0.000000,0.000000,19.561488,8.554536,45.002412,15.885613,121.066350,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,9.371719,0.000000,447.281540,0.000000,32.609903,0.000000,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,0.000000,0.000000,537.854160,14.459964,33.546535,403.694280,2.240336,0.000000,0.000000,141.959508,56.933840,14.050011,0.000000,0,0,0,0,0

84,20:45-21:00,0.000000,4.538705,17.815202,0.000000,0.000000,0.700770,0.000000,3.192768,0.000000,119.213662,0.000000,0.000000,0.000000,0.000000,19.561488,8.554536,45.002412,15.885613,121.066350,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,9.371719,0.000000,367.269540,0.000000,27.597103,0.000000,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,0.000000,0.000000,541.710160,14.459964,33.546535,403.694280,2.240336,0.000000,0.000000,141.959508,56.933840,9.608284,0.000000,0,0,0,0,0

85,21:00-21:15,0.000000,4.538705,17.815202,0.000000,0.000000,0.700770,0.000000,3.192768,0.000000,119.213662,0.000000,0.000000,0.000000,0.000000,19.767398,8.554536,45.002412,15.885613,121.066350,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,9.371719,0.000000,344.133540,0.000000,27.597103,0.000000,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,0.000000,0.000000,538.818160,14.459964,29.672691,403.694280,2.240336,0.000000,0.000000,123.190331,56.933840,9.608284,0.000000,0,0,0,0,0

86,21:15-21:30,0.000000,4.538705,17.815202,0.000000,0.000000,0.700770,0.000000,3.192768,0.000000,119.213662,0.000000,0.000000,0.000000,0.000000,19.767398,8.554536,45.002412,15.885613,121.066350,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,9.371719,0.000000,344.133540,0.000000,27.597103,0.000000,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,0.000000,0.000000,548.458160,14.459964,29.672691,403.694280,2.240336,0.000000,0.000000,123.190331,56.933840,9.608284,0.000000,0,0,0,0,0

87,21:30-21:45,0.000000,4.538705,17.815202,0.000000,0.000000,0.700770,0.000000,3.192768,0.000000,119.213662,0.000000,0.000000,0.000000,0.000000,19.767398,8.554536,45.002412,15.885613,121.066350,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,9.371719,0.000000,344.133540,0.000000,27.597103,0.000000,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,0.000000,0.000000,541.710160,14.459964,29.672691,403.694280,2.240336,0.000000,0.000000,123.190331,56.933840,9.608284,0.000000,0,0,0,0,0

88,21:45-22:00,0.000000,4.538705,17.815202,0.000000,0.000000,0.700770,0.000000,3.192768,0.000000,119.213662,0.000000,0.000000,0.000000,0.000000,19.767398,8.554536,30.001608,15.885613,121.066350,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,9.371719,0.000000,344.133540,0.000000,27.597103,0.000000,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,0.000000,0.000000,543.638160,14.459964,29.672691,403.694280,2.240336,0.000000,0.000000,123.190331,56.933840,9.608284,0.000000,0,0,0,0,0

89,22:00-22:15,0.000000,4.538705,17.815202,0.000000,0.000000,0.700770,0.000000,3.192768,0.000000,119.213662,0.000000,0.000000,0.000000,0.000000,19.973309,8.554536,0.000000,15.885613,121.066350,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,9.371719,0.000000,344.133540,0.000000,27.597103,0.000000,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,0.000000,0.000000,535.926160,14.459964,29.672691,403.694280,2.240336,0.000000,0.000000,123.190331,56.933840,9.608284,0.000000,0,0,0,0,0

90,22:15-22:30,0.000000,4.538705,17.815202,0.000000,0.000000,0.700770,0.000000,3.192768,0.000000,119.213662,0.000000,0.000000,0.000000,0.000000,19.973309,8.554536,0.000000,15.885613,121.066350,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,9.371719,0.000000,344.133540,0.000000,27.597103,0.000000,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,0.000000,0.000000,552.314160,14.459964,29.672691,403.694280,2.240336,0.000000,0.000000,123.190331,56.933840,9.608284,0.000000,0,0,0,0,0

91,22:30-22:45,0.000000,4.538705,17.815202,0.000000,0.000000,0.700770,0.000000,3.192768,0.000000,119.213662,0.000000,0.000000,0.000000,0.000000,19.973309,8.554536,0.000000,15.885613,121.066350,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,9.371719,0.000000,344.133540,0.000000,27.597103,0.000000,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,0.000000,0.000000,518.574160,14.459964,29.672691,403.694280,2.240336,0.000000,0.000000,123.190331,56.933840,9.608284,0.000000,0,0,0,0,0

92,22:45-23:00,0.000000,4.538705,17.815202,0.000000,0.000000,0.700770,0.000000,3.192768,0.000000,119.213662,0.000000,0.000000,0.000000,0.000000,19.973309,8.554536,0.000000,15.885613,121.066350,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,9.371719,0.000000,344.133540,0.000000,27.597103,0.000000,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,0.000000,0.000000,472.302160,14.459964,29.672691,403.694280,2.240336,0.000000,0.000000,123.190331,56.933840,9.608284,0.000000,0,0,0,0,0

93,23:00-23:15,0.000000,4.538705,17.815202,0.000000,0.000000,0.700770,0.000000,3.192768,0.000000,119.213662,0.000000,0.000000,0.000000,0.000000,20.179219,8.554536,0.000000,15.885613,121.066350,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,9.371719,0.000000,344.133540,0.000000,27.597103,0.000000,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,0.000000,0.000000,380.697141,14.459964,29.672691,403.694280,2.240336,0.000000,0.000000,141.959508,56.933840,9.608284,0.000000,0,0,0,0,0

94,23:15-23:30,0.000000,4.538705,9.562880,0.000000,0.000000,0.700770,0.000000,3.192768,0.000000,119.213662,0.000000,0.000000,0.000000,0.000000,20.179219,8.554536,0.000000,15.885613,121.066350,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,6.680520,0.000000,337.438560,0.000000,14.469640,0.000000,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,0.000000,0.000000,341.198160,14.459964,29.672691,403.694280,2.240336,0.000000,0.000000,141.959508,56.933840,4.820000,0.000000,0,0,0,0,0

95,23:30-23:45,0.000000,4.538705,9.562880,0.000000,0.000000,0.700770,0.000000,3.192768,0.000000,119.213662,0.000000,0.000000,0.000000,0.000000,20.179219,8.554536,0.000000,0.000000,121.066350,0.000000,0.000000,0.000000,0.000000,88.688000,0.000000,6.680520,0.000000,337.438560,0.000000,14.469640,0.000000,0.000000,0.000000,0.000000,0.000000,52.480256,0.000000,0.000000,0.000000,0.000000,341.198160,14.459964,29.672691,403.694280,2.240336,0.000000,0.000000,141.959508,56.933840,4.820000,0.000000,0,0,0,0,0

