Block,Time,DHAULIGNGA,URI,UNCHAHAR4,DADRT2,AURY_CRF,RIHAND3,ANTA_RF,SALAL,SEWA2,RIHAND1,RAMPUR,TEHRI,RAPPC,DULHASTI,NJPC,DADRI_RF,KOLDAM,UNCHAHAR3,CHAMERA3,RIHAND2,UNCHAHAR1,DADRI_LF,AURY_GF,AURY_LF,DADRI_CRF,ANTA_LF,NAPP,ANTA_CRF,SINGRAULI_HYDRO,RAPPB,CHAMERA2,AURY_RF,KHSTPP-I,SINGRAULI,UNCHAHAR2,URI2,KISHANGANGA,BRBCL,JHAJJAR,KOTESHWR,KHSTPP-II,PARBATI3,CHAMERA1,FSTPP I & II,TANDA2,DADRI_GF,TALA,BSIUL,TANAKPUR,KUDGI,SASAN,ANTA_GF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,8.514931,0.000000,176.430300,0.000000,119.226029,0.000000,2.240568,0.000000,88.697200,0.000000,0.000000,52.118668,15.887261,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553297,0.000000,0.000000,0.000000,19.750456,131.961188,13.497400,23.863095,0.000000,12.551735,114.727900,8.555423,58.030047,0.000000,0.000000,4.820500,0.000000,0.000000,0.000000,0.000000,3.087530,60.74,403.736157,0.000000,0,0,0,0,0

7,01:30-01:45,0.000000,8.514931,0.000000,176.430300,0.000000,119.226029,0.000000,2.240568,0.000000,88.697200,0.000000,0.000000,52.118668,15.887261,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553297,0.000000,0.000000,0.000000,19.750456,131.961188,13.497400,9.726805,0.000000,11.250303,114.727900,8.555423,58.030047,0.000000,0.000000,4.820500,0.000000,0.000000,0.000000,0.000000,3.087530,60.74,403.736157,0.000000,0,0,0,0,0

8,01:45-02:00,0.000000,8.514931,0.000000,176.430300,0.000000,119.226029,0.000000,2.240568,0.000000,88.697200,0.000000,0.000000,52.118668,15.887261,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553297,0.000000,0.000000,0.000000,19.750456,131.961188,13.497400,9.078351,0.000000,13.024909,114.727900,8.555423,58.030047,0.000000,0.000000,4.820500,0.000000,0.000000,0.000000,0.000000,3.087530,60.74,403.736157,0.000000,0,0,0,0,0

9,02:00-02:15,0.000000,8.514931,0.000000,176.430300,0.000000,119.226029,0.000000,12.323126,0.000000,88.697200,0.000000,0.000000,52.118668,15.887261,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553297,0.000000,0.000000,0.000000,19.750456,131.961188,13.497400,9.078351,0.000000,13.883421,114.727900,8.555423,58.030047,0.000000,0.000000,4.820500,0.000000,0.000000,0.000000,0.000000,3.087530,56.88,403.736157,0.000000,0,0,0,0,0

10,02:15-02:30,0.000000,8.514931,0.000000,176.430300,0.000000,119.226029,0.000000,76.526614,0.000000,88.697200,0.000000,0.000000,52.118668,15.887261,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553297,0.000000,0.000000,0.000000,19.750456,131.961188,13.497400,9.078351,0.000000,15.658431,114.727900,8.555423,58.030047,0.000000,0.000000,4.820500,0.000000,0.000000,0.000000,0.000000,3.087530,56.88,403.736157,0.000000,0,0,0,0,0

11,02:30-02:45,0.000000,8.514931,0.000000,174.502100,0.000000,119.226029,0.000000,76.526614,0.000000,88.697200,0.000000,0.000000,52.118668,15.887261,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553297,0.000000,0.000000,0.000000,17.822256,131.961188,13.497400,9.078351,0.000000,14.725797,114.727900,8.555423,30.851200,0.000000,0.000000,4.820500,0.000000,0.000000,0.000000,0.000000,11.494258,56.88,403.736157,0.000000,0,0,0,0,0

12,02:45-03:00,0.000000,8.514931,0.000000,174.502100,0.000000,119.226029,0.000000,76.526614,0.000000,88.697200,0.000000,0.000000,52.118668,15.887261,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553297,0.000000,0.000000,0.000000,17.822256,131.961188,13.497400,9.078351,0.000000,15.547399,114.727900,8.555423,30.851200,0.000000,0.000000,4.820500,0.000000,0.000000,0.000000,0.000000,11.494258,56.88,403.736157,0.000000,0,0,0,0,0

13,03:00-03:15,0.000000,8.514931,0.000000,174.502100,0.000000,57.228494,0.000000,76.526614,0.000000,88.697200,0.000000,0.000000,52.118668,15.887261,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553297,0.000000,0.000000,0.000000,17.822256,131.961188,13.497400,9.078351,0.000000,15.241630,114.727900,8.555423,30.851200,0.000000,0.000000,4.820500,0.000000,0.000000,0.000000,0.000000,11.494258,56.88,403.736157,0.000000,0,0,0,0,0

14,03:15-03:30,0.000000,8.514931,0.000000,174.502100,0.000000,57.228494,0.000000,12.323126,0.000000,88.697200,0.000000,0.000000,52.118668,15.887261,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553297,0.000000,0.000000,0.000000,17.822256,131.961188,13.497400,9.078351,0.000000,13.736991,114.727900,8.555423,30.851200,0.000000,0.000000,4.820500,0.000000,0.000000,0.000000,0.000000,11.494258,56.88,403.736157,0.000000,0,0,0,0,0

15,03:30-03:45,0.000000,8.514931,0.000000,174.502100,0.000000,57.228494,0.000000,12.323126,0.000000,88.697200,0.000000,0.000000,52.118668,15.887261,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553297,0.000000,0.000000,0.000000,17.822256,131.961188,13.497400,9.078351,0.000000,18.163776,114.727900,8.555423,30.851200,0.000000,0.000000,4.820500,0.000000,0.000000,0.000000,0.000000,3.087530,56.88,403.736157,0.000000,0,0,0,0,0

16,03:45-04:00,0.000000,8.514931,0.000000,174.502100,0.000000,57.228494,0.000000,12.323126,0.000000,88.697200,0.000000,0.000000,52.118668,15.887261,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553297,0.000000,0.000000,0.000000,17.822256,131.961188,13.497400,9.078351,0.000000,19.281969,114.727900,8.555423,30.851200,0.000000,0.000000,4.820500,0.000000,0.000000,0.000000,0.000000,3.087530,56.88,403.736157,0.000000,0,0,0,0,0

17,04:00-04:15,0.000000,8.514931,0.000000,174.502100,0.000000,57.228494,0.000000,12.323126,0.000000,88.697200,0.000000,0.000000,52.118668,15.887261,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553297,0.000000,0.000000,0.000000,17.822256,130.153500,13.497400,9.078351,0.000000,19.281969,114.727900,8.555423,30.851200,0.000000,0.000000,4.820500,0.000000,0.000000,0.000000,0.000000,3.087530,56.88,403.736157,0.000000,0,0,0,0,0

18,04:15-04:30,0.000000,8.514931,0.000000,174.502100,0.000000,57.228494,0.000000,12.323126,0.000000,88.697200,0.000000,0.000000,52.118668,15.887261,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553297,0.000000,0.000000,0.000000,17.822256,130.153500,13.497400,9.078351,0.000000,19.281969,114.727900,8.555423,43.856305,0.000000,0.000000,4.820500,0.000000,0.000000,0.000000,0.000000,3.087530,56.88,403.736157,0.000000,0,0,0,0,0

19,04:30-04:45,0.000000,6.386198,0.000000,174.502100,0.000000,57.228494,0.000000,12.323126,0.000000,88.697200,0.000000,0.000000,52.118668,15.887261,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553297,0.000000,0.000000,0.000000,17.822256,130.153500,13.497400,9.078351,0.000000,19.281969,114.727900,8.555423,58.030047,0.000000,0.000000,4.820500,0.000000,0.000000,0.000000,0.000000,3.087530,56.88,403.736157,0.000000,0,0,0,0,0

20,04:45-05:00,0.000000,6.386198,0.000000,174.502100,0.000000,57.228494,0.000000,12.323126,0.000000,88.697200,0.000000,0.000000,52.118668,15.887261,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553297,0.000000,0.000000,0.000000,17.822256,130.153500,13.497400,9.078351,0.000000,19.281969,114.727900,8.555423,58.030047,0.000000,0.000000,4.820500,0.000000,0.000000,0.000000,0.000000,3.087530,56.88,403.736157,0.000000,0,0,0,0,0

21,05:00-05:15,0.000000,6.386198,0.000000,208.245600,0.000000,57.228494,0.000000,2.240568,0.000000,88.697200,0.000000,0.000000,52.118668,15.887261,18.260054,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553297,0.000000,0.000000,0.000000,25.043460,130.153500,13.497400,9.078351,0.000000,19.281969,114.727900,8.555423,66.167938,0.000000,0.000000,10.705945,0.000000,0.000000,0.000000,0.000000,3.087530,63.63,403.736157,0.000000,0,0,0,0,0

22,05:15-05:30,0.000000,6.386198,0.000000,275.732600,0.000000,57.228494,0.000000,2.240568,0.000000,88.697200,0.000000,13.969809,52.118668,15.887261,36.520108,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553297,0.000000,0.000000,0.000000,42.354605,130.153500,13.497400,9.078351,0.000000,19.281969,114.727900,8.555423,80.183522,0.000000,0.000000,10.705945,0.000000,0.000000,0.000000,0.000000,3.087530,63.63,403.736157,0.000000,0,0,0,0,0

23,05:30-05:45,0.000000,6.386198,0.000000,283.796140,0.000000,57.228494,0.000000,2.240568,0.000000,88.697200,0.000000,14.455715,52.118668,15.887261,54.780162,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553297,0.000000,12.697236,0.000000,42.754461,130.153500,17.461221,9.078351,0.000000,19.281969,114.727900,8.555423,80.183522,0.000000,0.000000,15.782317,0.000000,0.000000,0.000000,0.000000,3.087530,63.63,403.736157,0.000000,0,0,0,0,0

24,05:45-06:00,8.808052,6.386198,0.000000,283.796140,0.000000,57.228494,0.000000,2.240568,5.012067,88.697200,0.000000,30.004720,52.118668,31.774522,73.040216,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553297,0.000000,12.697236,0.000000,42.754461,130.153500,19.057461,9.078351,0.000000,19.281969,114.727900,8.555423,80.183522,3.681898,6.778587,19.638717,0.000000,0.000000,0.000000,0.000000,3.087530,73.27,403.736157,0.000000,0,0,0,0,0

25,06:00-06:15,17.616105,6.386198,0.000000,287.343449,0.000000,57.228494,0.000000,2.240568,10.157788,88.697200,0.000000,45.007080,52.118668,47.661784,100.430297,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553297,0.000000,25.394471,0.000000,42.754461,130.153500,29.662561,9.078351,0.000000,19.281969,114.727900,17.110847,80.183522,15.763432,13.557174,19.638717,0.000000,0.000000,0.000000,2.121020,3.087530,73.27,403.736157,0.000000,0,0,0,0,0

26,06:15-06:30,26.424157,6.386198,0.000000,283.796140,0.000000,57.228494,0.000000,2.240568,10.157788,88.697200,0.000000,60.009440,52.118668,47.661784,127.820378,0.000000,0.000000,0.000000,9.330406,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553297,0.000000,38.091707,0.000000,42.754461,130.153500,29.662561,9.078351,0.000000,19.281969,114.727900,28.175861,80.183522,15.763432,25.134087,19.638717,0.000000,0.000000,0.000000,12.573407,3.087530,82.91,403.736157,0.000000,0,0,0,0,0

27,06:30-06:45,26.424157,6.386198,0.000000,283.796140,0.000000,57.228494,0.000000,2.240568,10.157788,88.697200,0.000000,60.009440,52.118668,47.661784,127.820378,0.000000,0.000000,0.000000,9.330406,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553297,0.000000,38.091707,0.000000,42.754461,130.153500,29.662561,9.078351,0.000000,19.281969,114.727900,28.175861,80.183522,15.763432,38.081950,19.638717,0.000000,0.000000,0.000000,12.573407,3.087530,85.80,403.736157,0.000000,0,0,0,0,0

28,06:45-07:00,26.424157,6.386198,0.000000,329.298092,0.000000,57.228494,0.000000,2.240568,10.157788,88.697200,0.000000,60.009440,52.118668,47.661784,127.820378,0.000000,0.000000,0.000000,9.330406,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553297,0.000000,38.091707,0.000000,42.754461,130.153500,29.662561,9.078351,0.000000,19.281969,114.727900,28.175861,80.183522,15.763432,38.081950,19.638717,0.000000,0.000000,0.000000,12.573407,3.087530,92.55,403.736157,0.000000,0,0,0,0,0

29,07:00-07:15,26.424157,8.514931,0.000000,329.298092,0.000000,57.228494,0.000000,12.323126,10.157788,88.697200,0.000000,60.009440,52.118668,47.661784,127.820378,0.000000,0.000000,0.000000,18.679226,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553297,0.000000,38.091707,0.000000,42.754461,130.153500,29.662561,9.078351,0.000000,19.281969,114.727900,28.175861,80.183522,15.763432,38.081950,19.638717,0.000000,0.000000,0.000000,12.573407,3.087530,92.55,403.736157,0.000000,0,0,0,0,0

30,07:15-07:30,26.424157,8.514931,0.000000,329.298092,0.000000,57.228494,0.000000,12.323126,10.157788,88.697200,0.000000,60.009440,52.118668,47.661784,127.820378,0.000000,0.000000,0.000000,18.679226,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553297,0.000000,38.091707,0.000000,42.754461,130.153500,40.863186,9.078351,0.000000,19.281969,116.656100,28.175861,80.183522,15.763432,25.134087,19.638717,0.000000,0.000000,0.000000,12.573407,3.087530,92.55,403.736157,0.000000,0,0,0,0,0

31,07:30-07:45,26.424157,47.896488,0.000000,329.298092,0.000000,57.228494,0.000000,76.526614,10.157788,88.697200,0.000000,60.009440,52.118668,47.661784,127.820378,0.000000,0.000000,0.000000,18.679226,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553297,0.000000,38.091707,0.000000,42.754461,130.153500,40.863186,9.078351,0.000000,19.281969,129.189400,28.175861,80.183522,3.681898,12.947863,19.638717,0.000000,0.000000,0.000000,12.573407,3.087530,95.45,403.736157,0.000000,0,0,0,0,0

32,07:45:08:00,17.616105,47.896488,0.000000,329.298092,0.000000,57.228494,0.000000,76.526614,10.157788,88.697200,0.000000,60.009440,52.118668,31.774522,109.560324,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553297,0.000000,25.394471,0.000000,42.754461,130.153500,40.863186,9.078351,0.000000,19.281969,129.189400,17.110847,80.183522,0.000000,0.000000,19.638717,0.000000,0.000000,0.000000,12.573407,3.087530,102.19,403.736157,0.000000,0,0,0,0,0

33,08:00-08:15,8.808052,6.386198,0.000000,329.298092,0.000000,57.228494,0.000000,76.526614,10.157788,88.697200,0.000000,45.007080,52.118668,31.774522,73.040216,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553297,0.000000,12.697236,0.000000,42.754461,130.153500,40.863186,9.078351,0.000000,19.281969,142.686800,8.555423,80.183522,0.000000,0.000000,19.638717,0.000000,0.000000,0.000000,6.286703,3.087530,102.19,403.736157,0.000000,0,0,0,0,0

34,08:15-08:30,0.000000,6.386198,0.000000,329.298092,0.000000,57.228494,0.000000,76.526614,10.157788,88.697200,0.000000,42.516810,52.118668,31.774522,54.780162,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553297,0.000000,12.697236,0.000000,42.754461,130.153500,40.863186,9.078351,0.000000,19.281969,171.609800,8.555423,80.183522,0.000000,0.000000,19.638717,0.000000,0.000000,0.000000,6.286703,3.087530,111.84,403.736157,0.000000,0,0,0,0,0

35,08:30-08:45,0.000000,6.386198,0.000000,329.298092,0.000000,57.228494,0.000000,12.323126,5.089175,88.697200,0.000000,42.516810,52.118668,31.774522,36.520108,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553297,0.000000,12.697236,0.000000,42.754461,130.153500,40.863186,9.078351,0.000000,19.281969,171.609800,8.555423,80.183522,0.000000,0.000000,19.638717,0.000000,0.000000,0.000000,0.000000,3.087530,121.48,403.736157,0.000000,0,0,0,0,0

36,08:45:09:00,0.000000,6.386198,0.000000,329.298092,0.000000,57.228494,0.000000,2.240568,5.089175,88.697200,0.000000,42.516810,52.118668,15.887261,18.260054,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553297,0.000000,12.697236,0.000000,42.754461,130.153500,40.863186,9.726805,0.000000,19.281969,161.968800,8.555423,80.183522,0.000000,0.000000,19.638717,0.000000,0.000000,0.000000,0.000000,3.087530,121.48,403.736157,0.000000,0,0,0,0,0

37,09:00:09:15,0.000000,6.386198,0.000000,295.554592,0.000000,57.228494,0.000000,2.240568,0.000000,88.697200,0.000000,27.939618,52.118668,15.887261,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553297,0.000000,12.697236,0.000000,42.754461,130.153500,35.303125,9.078351,0.000000,19.281969,161.968800,8.555423,80.183522,0.000000,0.000000,19.638717,0.000000,0.000000,0.000000,0.000000,3.087530,102.19,403.736157,0.000000,0,0,0,0,0

38,09:15-09:30,0.000000,6.386198,0.000000,288.731753,0.000000,57.228494,0.000000,2.240568,0.000000,88.697200,0.000000,13.969809,52.118668,15.887261,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553297,0.000000,12.697236,0.000000,42.754461,130.153500,35.303125,9.078351,0.000000,19.281969,168.717500,8.555423,80.183522,0.000000,0.000000,19.638717,0.000000,0.000000,0.000000,0.000000,3.087530,102.19,403.736157,0.000000,0,0,0,0,0

39,09:30-09:45,0.000000,10.643664,0.000000,288.731753,0.000000,57.228494,0.000000,2.240568,0.000000,88.697200,0.000000,0.000000,52.118668,15.887261,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553297,0.000000,12.697236,0.000000,42.754461,130.153500,35.303125,9.078351,0.000000,19.281969,216.922500,8.555423,80.183522,0.000000,0.000000,19.638717,0.000000,0.000000,0.000000,0.000000,3.087530,102.19,403.736157,0.000000,0,0,0,0,0

40,09:45-10:00,0.000000,47.896488,0.000000,288.731753,0.000000,57.228494,0.000000,2.240568,0.000000,88.697200,0.000000,0.000000,52.118668,15.887261,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553297,0.000000,0.000000,0.000000,42.754461,130.153500,35.303125,23.863095,0.000000,19.281969,216.922500,8.555423,80.183522,0.000000,0.000000,19.638717,0.000000,0.000000,0.000000,0.000000,3.087530,102.19,403.736157,0.000000,0,0,0,0,0

41,10:00-10:15,0.000000,47.896488,0.000000,292.588153,0.000000,57.228494,0.000000,2.240568,0.000000,88.697200,0.000000,0.000000,52.118668,15.887261,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553297,0.000000,0.000000,0.000000,42.754461,130.153500,35.303125,23.863095,0.000000,19.281969,216.922500,8.555423,80.183522,0.000000,0.000000,19.638717,0.000000,0.000000,0.000000,0.000000,11.494258,102.19,403.736157,0.000000,0,0,0,0,0

42,10:15-10:30,0.000000,8.514931,0.000000,302.229153,0.000000,57.228494,0.000000,2.240568,0.000000,88.697200,0.000000,0.000000,52.118668,15.887261,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553297,0.000000,0.000000,0.000000,42.754461,130.153500,35.303125,23.863095,0.000000,19.281969,216.922500,8.555423,80.183522,0.000000,0.000000,19.638717,0.000000,0.000000,0.000000,0.000000,11.494258,102.19,403.736157,0.000000,0,0,0,0,0

43,10:30-10:45,0.000000,8.514931,0.000000,302.229153,0.000000,57.228494,0.000000,2.240568,0.000000,88.697200,0.000000,0.000000,52.118668,15.887261,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553297,0.000000,0.000000,0.000000,42.754461,130.153500,35.303125,23.863095,0.000000,17.140279,216.922500,8.555423,80.183522,0.000000,0.000000,19.638717,0.000000,0.000000,0.000000,0.000000,11.494258,102.19,403.736157,0.000000,0,0,0,0,0

44,10:45-11:00,0.000000,8.514931,0.000000,302.229153,0.000000,57.228494,0.000000,2.240568,0.000000,88.697200,0.000000,0.000000,52.118668,15.887261,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553297,0.000000,0.000000,0.000000,42.754461,130.153500,35.303125,9.726805,0.000000,17.869101,216.922500,8.555423,80.183522,0.000000,0.000000,19.638717,0.000000,0.000000,0.000000,0.000000,11.494258,102.19,403.736157,0.000000,0,0,0,0,0

45,11:00-11:15,0.000000,8.514931,0.000000,329.298092,0.000000,57.228494,0.000000,2.240568,0.000000,88.697200,0.000000,0.000000,52.118668,15.887261,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553297,0.000000,0.000000,0.000000,42.754461,130.153500,30.915602,9.078351,0.000000,17.763111,229.455800,8.555423,80.183522,0.000000,0.000000,19.638717,0.000000,0.000000,0.000000,0.000000,3.087530,102.19,403.736157,0.000000,0,0,0,0,0

46,11:15-11:30,0.000000,8.514931,0.000000,329.298092,0.000000,57.228494,0.000000,2.240568,0.000000,88.697200,0.000000,0.000000,52.118668,15.887261,0.000000,0.000000,0.000000,0.000000,0.000000,113.884312,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.553297,0.000000,0.000000,0.000000,42.754461,130.153500,27.734361,9.078351,0.000000,15.571703,229.455800,8.555423,80.183522,0.000000,0.000000,19.638717,0.000000,0.000000,0.000000,0.000000,3.087530,102.19,403.736157,0.000000,0,0,0,0,0

