Block,Time,DADRT2,CHAMERA3,CHAMERA2,UNCHAHAR1,UNCHAHAR4,URI2,UNCHAHAR3,UNCHAHAR2,SEWA2,JHAJJAR,RIHAND2,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,DULHASTI,SINGRAULI_HYDRO,KOLDAM,NJPC,RAPPC,TEHRI,DHAULIGNGA,TANDA2,RIHAND3,SINGRAULI,KISHANGANGA,NAPP,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,KUDGI,MAPS,NLCEXP,NLCIIST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,NLCIIST2,RSTPSU1TO6,RSTPSU7,SIMHST1,SIMHST2,TALST2,TelanganaSTPP,VALLURNTECL,NLCTS2EXP,NNTPP,NTPL,FSTPP I & II,KHSTPP-II,KHSTPP-I,TALA,BRBCL,SASAN
52,12:45-13:00,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,0,449.878553,62.192497,9.222505,0,0.939444,97.055943,19.725135,0.758012,0,24.515009,68.998153,0,0,5.534073,130.580717,149.98895,0,51.870006,0,13.0416,30.912,0,2.324,0,0,107.948757,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

53,13:00-13:15,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,0,449.878553,62.192497,9.222505,0,0.939444,97.055943,19.725135,0.758012,0,24.515009,68.998153,0,0,5.534073,130.580717,149.98895,0,51.870006,0,13.0416,30.912,0,2.324,0,0,107.948757,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

54,13:15-13:30,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,0,449.878553,62.192497,9.222505,0,0.939444,97.055943,19.725135,0.758012,0,24.515009,68.998153,0,0,5.534073,130.580717,149.98895,0,51.870006,0,13.0416,30.912,0,2.324,0,0,107.948757,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

55,13:30-13:45,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,0,449.878553,62.192497,9.222505,0,0.939444,97.055943,19.725135,0.758012,0,24.515009,68.998153,0,0,5.534073,130.580717,149.98895,0,51.870006,0,13.0416,30.912,0,2.324,0,0,107.948757,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

56,13:45-14:00,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,0,449.878553,62.192497,9.222505,0,0.939444,97.055943,19.725135,0.758012,0,24.515009,68.998153,0,0,5.534073,130.580717,149.98895,0,51.870006,0,13.0416,30.912,0,2.324,0,0,107.948757,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

57,14:00-14:15,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,0,449.878553,62.192497,9.222505,0,0.939444,97.055943,19.725135,0.758012,0,24.515009,68.998153,0,0,5.534073,130.580717,149.98895,0,51.870006,0,13.0416,30.912,0,2.324,0,0,107.948757,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.302375,46.39908,0,20.0018,347.625

58,14:15-14:30,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,0,449.878553,62.192497,9.222505,0,0.939444,97.055943,19.725135,0.758012,0,24.515009,68.998153,0,0,5.534073,130.580717,149.98895,0,51.870006,0,13.0416,30.912,0,2.324,0,0,107.948757,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,347.625

59,14:30-14:45,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,0,449.878553,62.192497,9.222505,0,0.939444,97.055943,19.725135,0.758012,0,24.515009,68.998153,0,0,5.534073,130.580717,149.98895,0,51.870006,0,13.0416,30.912,0,2.324,0,0,107.948757,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,347.625

60,14:45-15:00,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,0,449.878553,62.192497,9.222505,0,0.939444,97.055943,19.725135,0.758012,0,24.515009,68.998153,0,0,5.534073,130.580717,149.98895,0,51.870006,0,13.0416,30.912,0,2.324,0,0,107.948757,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,347.625

61,15:00-15:15,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,0,449.878553,62.192497,9.222505,0,0.939444,97.055943,19.725135,0.758012,0,24.515009,68.998153,0,0,5.534073,130.580717,149.98895,0,51.870006,0,13.0416,30.912,0,2.324,0,0,107.948757,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,347.625

62,15:15-15:30,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,0,449.878553,62.192497,9.222505,0,0.939444,97.055943,19.725135,0.758012,0,24.515009,68.998153,0,0,5.534073,130.580717,149.98895,0,51.870006,0,13.0416,30.912,0,2.324,0,0,107.948757,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,347.625

63,15:30-15:45,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,0,449.878553,62.192497,9.222505,0,0.939444,97.055943,19.725135,0.758012,0,24.515009,68.998153,0,0,5.534073,130.580717,149.98895,0,51.870006,0,13.0416,30.912,0,12.782,0,0,107.948757,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,347.625

64,15:45-16:00,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,0,449.878553,62.192497,9.222505,0,0.939444,97.055943,0,0.758012,0,24.515009,68.998153,0,0,5.534073,130.580717,149.98895,0,51.870006,14.04936,6.5208,30.912,0,12.782,0,0,107.948757,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,347.625

65,16:00-16:15,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,0,449.878553,62.192497,9.222505,0,0.939444,97.055943,0,0.758012,0,24.515009,68.998153,0,0,5.534073,130.580717,149.98895,0,51.870006,14.04936,6.5208,32.016,0.5124,12.782,0,0,107.948757,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,347.625

66,16:15-16:30,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,0,449.878553,62.192497,9.222505,0,0.939444,97.055943,0,0.758012,0,24.515009,68.998153,0,0,5.534073,130.580717,149.98895,0,51.870006,14.04936,6.5208,32.016,0.5124,12.782,0,0,107.948757,0,0,0,84.935542,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,347.625

67,16:30-16:45,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,2.220046,449.878553,62.192497,9.222505,0,0.939444,97.055943,0,0.758012,0,24.515009,68.998153,0,0,5.534073,130.580717,149.98895,2.746854,51.870006,14.04936,6.5208,32.016,0.5124,12.782,0,0,107.948757,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,347.625

68,16:45-17:00,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,6.184413,449.878553,62.192497,9.222505,0,0.939444,97.055943,19.725135,0.758012,0,24.515009,68.998153,0,0,5.534073,130.580717,149.98895,2.746854,51.870006,14.04936,6.5208,32.016,0.5124,12.782,0,0,107.948757,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,347.625

69,17:00-17:15,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,12.527402,449.878553,62.192497,9.222505,0,0.939444,97.055943,19.725135,0.758012,0,24.515009,68.998153,0,0,5.534073,130.580717,149.98895,2.746854,51.870006,19.75,6.5208,32.016,0,2.324,0,0,108.62768,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,347.625

70,17:15-17:30,688.715947,0,0,22.630299,3.094586,37.890519,27.638981,44.906625,12.527402,449.878553,62.192497,9.222505,0,1.832685,97.055943,19.725135,0.758012,0,47.35854,68.998153,0,0,5.534073,130.580717,149.98895,2.746854,51.870006,19.75,6.5208,32.016,0,2.324,0,0,108.62768,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,347.625

71,17:30-17:45,688.715947,11.598717,0,22.630299,3.094586,37.890519,27.638981,44.906625,12.527402,449.878553,62.192497,9.222505,0,1.832685,97.055943,19.725135,0.758012,1.873698,47.35854,68.998153,13.147416,0,5.534073,130.580717,149.98895,2.746854,51.870006,28.09872,6.5208,32.016,0,2.324,0,0,108.62768,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,347.625

72,17:45-18:00,688.715947,11.598717,4.090741,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,449.878553,62.192497,9.222505,0,2.587321,97.055943,19.725135,0.758012,2.10791,66.859116,68.998153,27.091645,0,5.534073,130.580717,149.98895,2.746854,51.870006,28.09872,6.5208,32.016,0,2.324,0,0,108.62768,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,347.625

73,18:00-18:15,688.715947,11.598717,16.166609,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,449.878553,62.192497,9.222505,0,3.86558,97.055943,19.725135,0.758012,4.637402,100.288674,68.998153,39.840655,9.481826,5.534073,130.580717,149.98895,2.746854,51.870006,34.76,6.5208,32.016,0.3843,2.324,0,0,108.62768,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,347.625

74,18:15-18:30,688.715947,23.197435,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,449.878553,62.192497,9.222505,0,4.250599,97.055943,39.450269,0.758012,6.956102,110.094678,68.998153,54.502016,21.717709,5.534073,130.580717,149.98895,5.493709,51.870006,42.14808,6.5208,32.016,0.3843,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,347.625

75,18:30-18:45,688.415947,34.831253,48.499828,22.630299,3.094586,38.989906,27.638981,44.906625,19.980412,449.878553,62.192497,10.375318,0,5.313248,97.055943,59.175403,0.758012,9.274803,137.618347,68.998153,54.502016,32.576563,5.534073,130.580717,149.98895,8.240563,51.870006,42.14808,19.5624,32.016,6.0207,79.37622,0,0,108.62768,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,347.625

76,18:45-19:00,688.415947,34.831253,48.499828,22.630299,3.094586,38.989906,27.638981,44.906625,19.980412,449.878553,62.192497,10.375318,3.814368,5.313248,97.055943,59.175403,0.758012,9.274803,137.618347,68.998153,54.502016,43.536137,5.534073,130.580717,149.98895,8.240563,51.870006,42.14808,19.5624,32.016,6.0207,79.37622,0,0,108.62768,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,347.625

77,19:00-19:15,688.415947,34.831253,48.499828,22.630299,3.094586,38.989906,27.638981,44.906625,19.980412,449.878553,62.192497,10.375318,19.596695,5.313248,97.055943,59.175403,0.758012,9.274803,137.618347,68.998153,54.502016,43.536137,5.534073,130.580717,149.98895,8.240563,51.870006,42.14808,19.5624,32.016,5.8926,79.37622,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,347.625

78,19:15-19:30,688.415947,34.831253,48.499828,22.630299,3.094586,38.989906,27.638981,44.906625,19.980412,449.878553,62.192497,10.375318,19.596695,5.313248,97.055943,59.175403,0.758012,9.274803,137.618347,68.998153,54.502016,43.536137,5.534073,130.580717,149.98895,8.240563,51.870006,42.14808,19.5624,32.016,5.8926,79.37622,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,347.625

79,19:30-19:45,688.415947,34.831253,48.499828,22.630299,3.094586,38.989906,27.638981,44.906625,19.980412,449.878553,62.192497,18.44501,19.596695,5.313248,97.055943,59.175403,0.758012,9.274803,137.618347,68.998153,54.502016,43.536137,5.534073,130.580717,149.98895,8.240563,51.870006,42.14808,19.5624,32.016,5.8926,15.106,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,347.625

80,19:45-20:00,688.415947,34.831253,48.499828,22.630299,3.094586,38.989906,27.638981,44.906625,19.980412,449.878553,62.192497,18.44501,19.596695,5.313248,97.055943,59.175403,0.758012,9.274803,137.618347,68.998153,54.502016,32.652103,5.534073,130.580717,149.98895,8.240563,51.870006,42.14808,19.5624,32.016,5.8926,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,347.625

81,20:00-20:15,688.415947,34.831253,48.499828,22.630299,3.094586,38.989906,27.638981,44.906625,19.980412,449.878553,62.192497,18.44501,19.596695,4.250599,97.055943,59.175403,0.758012,9.274803,110.094678,68.998153,54.502016,32.652103,5.534073,130.580717,149.98895,8.240563,51.870006,42.14808,19.5624,32.016,5.8926,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,347.625

82,20:15-20:30,688.415947,34.831253,48.499828,22.630299,3.094586,38.989906,27.638981,44.906625,19.980412,449.878553,62.192497,18.44501,19.596695,3.434361,97.055943,59.175403,0.758012,6.956102,89.145488,68.998153,54.502016,32.652103,5.534073,130.580717,149.98895,8.240563,51.870006,42.14808,19.5624,32.016,5.8926,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,347.625

83,20:30-20:45,688.415947,13.735323,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,449.878553,62.192497,9.222505,3.814368,3.434361,97.055943,19.725135,0.758012,4.637402,89.145488,68.998153,54.502016,18.884964,5.534073,130.580717,149.98895,8.240563,51.870006,28.09872,6.5208,32.016,0,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,347.625

84,20:45-21:00,688.415947,13.735323,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,449.878553,62.192497,9.222505,0,3.434361,97.055943,19.725135,0.758012,2.318701,89.145488,68.998153,54.502016,9.442482,5.534073,130.580717,149.98895,8.240563,51.870006,28.09872,6.5208,32.016,0,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,347.625

85,21:00-21:15,688.415947,13.735323,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,449.878553,62.192497,9.222505,0,3.434361,97.055943,19.725135,0.758012,1.873698,89.145488,68.998153,54.502016,0,5.534073,130.580717,149.98895,8.240563,51.870006,19.75,6.5208,32.016,0,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,347.625

86,21:15-21:30,688.415947,13.735323,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,449.878553,62.192497,9.222505,0,3.434361,97.055943,19.725135,0.758012,1.873698,89.145488,68.998153,54.502016,0,5.534073,130.580717,149.98895,8.240563,51.870006,27.70214,6.5208,32.016,0,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,347.625

87,21:30-21:45,688.415947,13.735323,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,449.878553,62.192497,9.222505,0,3.86558,97.055943,19.725135,0.758012,1.873698,100.288674,68.998153,54.502016,0,5.534073,130.580717,149.98895,8.240563,51.870006,28.09872,6.5208,32.016,0,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,347.625

88,21:45-22:00,688.415947,34.831253,48.499828,22.630299,3.094586,38.989906,27.638981,44.906625,19.980412,449.878553,62.192497,28.820327,0,5.313248,97.055943,39.450269,0.758012,4.637402,137.618347,68.998153,54.502016,0,5.534073,130.580717,149.98895,8.240563,51.870006,42.14808,13.0416,32.016,1.7934,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,347.625

89,22:00-22:15,688.415947,34.831253,48.499828,22.630299,3.094586,38.989906,27.638981,44.906625,19.980412,449.878553,62.192497,28.820327,0,5.313248,97.055943,39.450269,0.758012,4.496874,137.618347,68.998153,54.502016,0,5.534073,130.580717,149.98895,8.240563,51.870006,42.14808,13.0416,32.016,1.7934,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,347.625

90,22:15-22:30,688.415947,34.831253,48.499828,22.630299,3.094586,38.989906,27.638981,44.906625,19.980412,449.878553,62.192497,28.820327,0,5.313248,97.055943,39.450269,0.758012,2.318701,137.618347,68.998153,54.502016,0,5.534073,130.580717,149.98895,8.240563,51.870006,42.14808,13.0416,32.016,1.7934,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,347.625

91,22:30-22:45,688.415947,34.831253,48.499828,22.630299,3.094586,38.989906,27.638981,44.906625,19.980412,449.878553,62.192497,28.820327,0,5.313248,97.055943,39.450269,0.758012,0,137.618347,68.998153,54.502016,0,5.534073,130.580717,149.98895,8.240563,51.870006,42.14808,13.0416,32.016,0,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,347.625

92,22:45-23:00,688.415947,11.598717,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,449.878553,62.192497,9.222505,0,3.86558,97.055943,19.725135,0.758012,0,100.288674,68.998153,54.502016,0,5.534073,130.580717,149.98895,5.493709,51.870006,28.09872,13.0416,32.016,0,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,347.625

93,23:00-23:15,688.415947,11.598717,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,449.878553,62.192497,9.222505,0,2.587321,97.055943,19.725135,0.758012,0,66.859116,68.998153,54.502016,0,5.534073,130.580717,149.98895,2.746854,51.870006,14.04936,13.0416,32.016,0,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,347.625

94,23:15-23:30,688.415947,11.598717,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,449.878553,62.192497,9.222505,0,1.724881,97.055943,19.725135,0.758012,0,44.572744,68.998153,54.502016,0,5.534073,130.580717,149.98895,2.746854,51.870006,14.04936,13.0416,32.016,0,12.782,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,347.625

95,23:30-23:45,688.415947,11.598717,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,449.878553,62.192497,9.222505,0,0.86244,97.055943,19.725135,0.758012,0,22.286372,68.998153,40.637468,0,5.534073,130.580717,149.98895,2.746854,51.870006,0,13.0416,32.016,0,25.564,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,347.625

96,23:45-24:00,688.415947,11.598717,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,449.878553,62.192497,9.222505,0,0,97.055943,19.725135,0.758012,0,0,68.998153,27.091645,0,5.534073,130.580717,149.98895,2.746854,51.870006,0,13.0416,32.016,0,25.564,0,0,108.62768,0,0,0,84.935543,0,0,0,52.527867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,46.39908,0,20.0018,347.625

