Block,Time,DULHASTI,ANTA_RF,TANAKPUR,UNCHAHAR1,CHAMERA1,AURY_GF,KOLDAM,UNCHAHAR2,CHAMERA3,RIHAND2,AURY_LF,TEHRI,ANTA_CRF,RIHAND1,SINGRAULI_HYDRO,RAMPUR,URI2,DADRI_RF,UNCHAHAR4,SALAL,SINGRAULI,DADRI_CRF,RAPPC,ANTA_LF,RAPPB,KISHANGANGA,NAPP,PARBATI3,AURY_RF,DADRI_GF,KOTESHWR,RIHAND3,NJPC,DADRI_LF,AURY_CRF,DHAULIGNGA,ANTA_GF,JHAJJAR,DADRT2,SEWA2,BSIUL,CHAMERA2,UNCHAHAR3,TANDA2,URI,BRBCL,KHSTPP-II,SASAN,KHSTPP-I,TALA,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,0.000000,0.246644,6.546360,41.068782,0.000000,0.000000,23.586150,0.000000,112.756238,0.000000,0.000000,0.000000,88.568400,0.626159,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,345.840348,184.453320,15.656005,0.000000,12.576135,15.210660,0.000000,34.010266,16.080577,95.663595,403.149879,24.933930,0.000000,12.033750,0,0,0,0,0

7,01:30-01:45,0.000000,0.000000,4.686231,6.546360,41.068782,0.000000,0.000000,23.586150,0.000000,112.756238,0.000000,0.000000,0.000000,88.568400,0.626159,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,345.840348,184.453320,15.656005,0.000000,12.576135,15.210660,0.000000,34.010266,14.542357,95.663595,403.149879,30.503727,0.000000,14.214651,0,0,0,0,0

8,01:45-02:00,0.000000,0.000000,4.686231,6.546360,41.068782,0.000000,0.000000,23.586150,0.000000,112.756238,0.000000,0.000000,0.000000,88.568400,0.626159,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,345.840348,184.453320,15.656005,0.000000,12.576135,15.210660,0.000000,34.010266,14.914481,95.663595,403.149879,30.503727,0.000000,14.214651,0,0,0,0,0

9,02:00-02:15,0.000000,0.000000,4.686231,6.546360,41.068782,0.000000,0.000000,23.586150,0.000000,112.756238,0.000000,0.000000,0.000000,88.568400,0.644576,0.000000,31.339582,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,345.840348,184.453320,15.656005,0.000000,3.593181,15.210660,0.000000,40.387190,16.174566,95.663595,403.149879,30.503727,0.000000,14.214651,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,4.686231,6.546360,41.068782,0.000000,0.000000,23.586150,0.000000,112.756238,0.000000,0.000000,0.000000,88.568400,0.644576,0.000000,31.339582,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,345.840348,184.453320,15.656005,0.000000,3.593181,15.210660,0.000000,40.387190,13.291146,95.663595,403.149879,30.503727,0.000000,14.214651,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,4.686231,6.546360,41.068782,0.000000,0.000000,23.586150,0.000000,112.756238,0.000000,0.000000,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,345.840348,184.453320,15.656005,0.000000,3.593181,15.210660,0.000000,34.010266,12.906313,95.663595,403.149879,24.933930,0.000000,14.214651,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,4.686231,6.546360,41.068782,0.000000,0.000000,23.586150,0.000000,112.756238,0.000000,0.000000,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,345.840348,184.453320,15.656005,0.000000,3.593181,15.210660,0.000000,34.010266,16.045079,95.663595,403.149879,24.933930,0.000000,14.214651,0,0,0,0,0

13,03:00-03:15,15.864191,0.000000,0.000000,6.546360,41.068782,0.000000,0.000000,23.586150,0.000000,112.756238,0.000000,0.000000,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,345.840348,184.453320,15.656005,0.000000,3.593181,15.210660,0.000000,34.010266,18.255244,95.663595,403.149879,24.933930,0.000000,14.214651,0,0,0,0,0

14,03:15-03:30,15.864191,0.000000,0.000000,6.546360,41.068782,0.000000,0.000000,23.586150,0.000000,112.756238,0.000000,0.000000,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,345.840348,184.453320,15.656005,0.000000,3.593181,15.210660,0.000000,34.010266,15.492437,95.663595,403.149879,24.933930,0.000000,14.214651,0,0,0,0,0

15,03:30-03:45,15.864191,0.000000,0.000000,6.546360,41.068782,0.000000,0.000000,23.586150,0.000000,112.756238,0.000000,0.000000,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,345.840348,184.453320,15.656005,0.000000,3.593181,15.210660,0.000000,34.010266,16.775514,95.663595,403.149879,24.933930,0.000000,14.214651,0,0,0,0,0

16,03:45-04:00,15.864191,0.000000,0.000000,6.546360,41.068782,0.000000,0.000000,23.586150,0.000000,112.756238,0.000000,0.000000,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,345.840348,184.453320,15.656005,0.000000,3.593181,15.210660,0.000000,40.387190,19.254035,95.663595,403.149879,24.933930,0.000000,14.214651,0,0,0,0,0

17,04:00-04:15,15.864191,0.000000,0.000000,6.546360,41.068782,0.000000,0.000000,23.586150,0.000000,112.756238,0.000000,0.000000,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,345.840348,184.453320,15.656005,0.000000,3.593181,15.210660,0.000000,40.387190,19.254035,95.663595,403.149879,24.933930,0.000000,14.214651,0,0,0,0,0

18,04:15-04:30,15.864191,0.000000,0.000000,6.546360,41.068782,0.000000,0.000000,23.586150,0.000000,112.756238,0.000000,0.000000,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,345.840348,184.453320,15.656005,0.000000,3.593181,15.210660,0.000000,34.010266,19.254035,95.663595,403.149879,24.933930,0.000000,14.214651,0,0,0,0,0

19,04:30-04:45,15.864191,0.000000,0.246644,6.546360,41.068782,0.000000,0.000000,23.586150,0.000000,112.756238,0.000000,0.000000,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,345.840348,184.453320,15.656005,0.000000,3.593181,15.210660,0.000000,34.010266,19.254035,83.658630,403.149879,24.933930,0.000000,12.033750,0,0,0,0,0

20,04:45-05:00,15.864191,0.000000,0.246644,6.546360,41.068782,0.000000,0.000000,23.586150,0.000000,112.756238,0.000000,12.190670,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,18.233538,0.000000,0.000000,0.000000,0.000000,345.840348,184.453320,15.656005,0.000000,3.593181,15.210660,0.000000,34.010266,19.254035,105.599333,403.149879,33.000297,0.000000,15.022548,0,0,0,0,0

21,05:00-05:15,15.864191,0.000000,0.246644,6.546360,41.068782,0.000000,0.000000,23.586150,0.000000,112.756238,0.000000,12.554571,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,18.233538,0.000000,0.000000,1.271727,0.000000,346.572000,184.453320,15.656005,0.000000,3.593181,15.210660,0.000000,34.010266,19.254035,105.599333,403.149879,33.000297,0.000000,15.022548,0,0,0,0,0

22,05:15-05:30,15.864191,0.000000,0.246644,8.271230,41.068782,0.000000,0.000000,30.919710,0.000000,112.756238,0.000000,12.554571,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,18.233538,0.000000,0.000000,8.011878,0.000000,349.869248,219.591870,15.656005,0.000000,3.593181,19.629934,0.000000,34.010266,19.254035,105.599333,403.149879,33.000297,0.000000,15.022548,0,0,0,0,0

23,05:30-05:45,15.864191,0.000000,0.493287,8.271230,41.068782,0.000000,0.000000,30.919710,0.000000,112.756238,0.000000,25.109141,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,36.467076,0.000000,0.000000,8.774914,0.000000,349.869248,237.401820,15.656005,0.000000,3.593181,19.629934,0.000000,34.010266,19.254035,125.199039,403.149879,39.099483,0.000000,17.554449,0,0,0,0,0

24,05:45-06:00,15.864191,0.000000,0.493287,8.271230,41.068782,0.000000,0.000000,30.919710,9.316857,112.756238,0.000000,25.109141,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,54.700614,0.000000,0.000000,17.590524,0.000000,349.869248,237.401820,15.656005,0.000000,12.576135,19.629934,0.000000,40.387190,19.254035,142.013292,403.149879,44.668394,0.000000,17.203449,0,0,0,0,0

25,06:00-06:15,15.864191,0.000000,0.493287,8.271230,41.068782,0.000000,0.000000,30.919710,18.633713,112.756238,0.000000,36.390060,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,16.136777,119.052897,72.934152,0.000000,0.000000,17.590524,0.000000,349.869248,237.401820,15.656005,0.000000,25.357595,19.629934,0.000000,40.387190,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

26,06:15-06:30,31.728382,0.000000,0.493287,8.271230,41.449048,0.000000,0.000000,30.919710,27.978765,112.756238,0.000000,50.096983,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,22.781333,119.052897,100.284459,0.000000,0.000000,17.590524,0.000000,349.869248,237.401820,16.169317,0.000000,38.036393,19.629934,0.000000,34.010266,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

27,06:30-06:45,31.728382,0.000000,5.549484,8.271230,41.449048,0.000000,0.000000,35.508997,27.978765,112.756238,0.000000,50.096983,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,22.781333,119.052897,112.592097,0.000000,0.000000,17.590524,0.000000,419.183648,237.401820,16.169317,0.000000,38.036393,19.629934,0.000000,34.010266,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

28,06:45-07:00,31.728382,0.000000,5.549484,9.760719,41.449048,0.000000,0.000000,40.808949,27.978765,112.756238,0.000000,50.096983,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,22.781333,119.052897,112.592097,0.000000,0.000000,17.590524,0.000000,505.826648,237.401820,16.169317,0.000000,38.036393,22.803475,0.000000,34.010266,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

29,07:00-07:15,31.728382,0.000000,5.549484,10.503057,41.449048,0.000000,0.000000,40.808949,27.978765,112.756238,0.000000,50.096983,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,22.781333,119.052897,112.592097,0.000000,0.000000,17.590524,0.000000,602.318165,276.891098,16.169317,0.000000,38.036393,25.405749,0.000000,34.010266,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

30,07:15-07:30,31.728382,0.000000,5.549484,10.503057,41.449048,0.000000,0.000000,40.808949,27.978765,112.756238,0.000000,50.096983,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,22.781333,119.052897,112.592097,0.000000,0.000000,17.590524,0.000000,628.787601,325.099362,16.169317,0.000000,38.036393,25.405749,0.000000,34.010266,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

31,07:30-07:45,31.728382,0.000000,5.796128,10.503057,41.449048,0.000000,0.000000,40.808949,27.978765,112.756238,0.000000,50.096983,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,22.781333,119.052897,100.284459,0.000000,0.000000,17.590524,0.000000,628.787601,325.099362,16.169317,0.000000,38.036393,25.405749,0.000000,40.387190,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

32,07:45:08:00,15.864191,0.000000,5.796128,10.503057,41.068782,0.000000,0.000000,40.808949,18.633713,112.756238,0.000000,36.390060,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,16.136777,119.052897,73.298823,0.000000,0.000000,17.590524,0.000000,628.787601,325.099362,15.656005,0.000000,38.036393,25.405749,0.000000,40.387190,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,0.000000,10.503057,41.068782,0.000000,0.000000,40.808949,18.633713,112.756238,0.000000,36.390060,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,72.934152,0.000000,0.000000,17.590524,0.000000,628.787601,318.705204,15.656005,0.000000,25.357595,25.405749,0.000000,34.010266,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,0.000000,10.503057,41.068782,0.000000,0.000000,40.808949,18.633713,112.756238,0.000000,25.109141,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,54.700614,0.000000,0.000000,17.590524,0.000000,628.787601,299.451204,15.656005,0.000000,22.457384,25.405749,0.000000,34.010266,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,0.493287,10.503057,41.068782,0.000000,0.000000,40.808949,9.316857,113.718938,0.000000,24.987841,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,18.233538,0.000000,0.000000,17.590524,0.000000,628.787601,288.861504,15.656005,0.000000,12.678798,25.405749,0.000000,34.010266,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,0.493287,10.503057,41.068782,0.000000,0.000000,40.808949,9.316857,113.718938,0.000000,24.260040,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,18.233538,0.000000,0.000000,8.774914,0.000000,526.043348,288.861504,15.656005,0.000000,12.678798,25.405749,0.000000,34.010266,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,0.493287,10.503057,41.068782,0.000000,0.000000,40.808949,9.316857,113.718938,0.000000,11.948070,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,18.233538,0.000000,0.000000,0.000000,0.000000,465.086361,288.861504,15.656005,0.000000,12.678798,25.405749,0.000000,34.010266,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,0.493287,10.503057,41.068782,0.000000,0.000000,40.808949,9.316857,113.718938,0.000000,11.948070,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,474.057548,288.861504,15.656005,0.000000,12.678798,25.405749,0.000000,34.010266,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,0.493287,9.760719,41.068782,0.000000,0.000000,40.808949,9.316857,113.718938,0.000000,11.948070,0.000000,88.568400,0.644576,0.000000,31.339582,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,494.274248,288.861504,15.656005,0.000000,12.678798,22.803475,0.000000,40.387190,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,0.493287,9.760719,41.068782,0.000000,0.000000,36.219662,9.316857,113.718938,0.000000,11.948070,0.000000,88.568400,0.644576,0.000000,31.339582,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,494.274248,288.861504,15.656005,0.000000,12.678798,22.803475,0.000000,40.387190,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,5.796128,9.760719,41.068782,0.000000,0.000000,36.219662,0.000000,113.718938,0.000000,0.000000,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,494.274248,288.861504,15.656005,0.000000,12.678798,22.803475,0.000000,35.073086,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,5.796128,9.760719,41.068782,0.000000,0.000000,36.219662,0.000000,113.718938,0.000000,0.000000,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,494.274248,288.861504,15.656005,0.000000,12.678798,22.803475,0.000000,35.073086,19.254035,142.013292,403.149879,44.668394,0.000000,19.735350,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,5.796128,9.760719,41.068782,0.000000,0.000000,36.219662,0.000000,113.718938,0.000000,0.000000,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,494.274248,256.708545,15.656005,0.000000,12.678798,22.803475,0.000000,35.073086,19.254035,132.900639,403.149879,39.099483,0.000000,17.554449,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,5.796128,9.760719,41.068782,0.000000,0.000000,36.219662,0.000000,113.718938,0.000000,0.000000,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,474.057548,194.847886,15.656005,0.000000,0.000000,22.803475,0.000000,35.073086,19.254035,132.900639,403.149879,39.099483,0.000000,17.554449,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,5.796128,9.760719,27.050638,0.000000,0.000000,36.219662,0.000000,113.718938,0.000000,0.000000,0.000000,88.568400,0.644576,0.000000,31.339582,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,453.840848,184.453320,15.656005,0.000000,0.000000,22.803475,0.000000,35.073086,19.254035,132.900639,403.149879,39.099483,0.000000,17.554449,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,5.796128,9.760719,13.525319,0.000000,0.000000,36.219662,0.000000,113.718938,0.000000,0.000000,0.000000,88.568400,0.644576,0.000000,31.339582,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,433.624148,184.453320,15.656005,0.000000,0.000000,22.803475,0.000000,35.073086,19.254035,132.900639,403.149879,39.099483,0.000000,17.554449,0,0,0,0,0

47,11:30-11:45,0.000000,0.000000,0.000000,9.760719,0.000000,0.000000,0.000000,36.219662,0.000000,113.718938,0.000000,0.000000,0.000000,88.568400,0.644576,0.000000,30.707610,0.000000,0.000000,42.508981,120.903086,0.000000,51.554318,0.000000,0.000000,0.000000,41.743442,0.000000,0.000000,0.000000,8.068389,119.052897,0.000000,0.000000,0.000000,0.000000,0.000000,423.997148,184.453320,15.656005,0.000000,0.000000,22.803475,0.000000,35.073086,18.305365,132.900639,403.149879,39.099483,0.000000,17.554449,0,0,0,0,0

