Block,Time,SASAN,KHSTPP-II,TALA,FSTPP I & II,BRBCL,KHSTPP-I,RIHAND3,DADRI_LF,SEWA2,AURY_RF,UNCHAHAR4,DULHASTI,RAMPUR,TEHRI,SINGRAULI_HYDRO,UNCHAHAR2,AURY_LF,SINGRAULI,DADRT2,JHAJJAR,RIHAND2,BSIUL,AURY_CRF,DADRI_RF,ANTA_GF,DADRI_GF,ANTA_CRF,TANDA2,DHAULIGNGA,UNCHAHAR1,TANAKPUR,URI,CHAMERA1,DADRI_CRF,RAPPC,ANTA_RF,SALAL,NAPP,RIHAND1,KOTESHWR,KISHANGANGA,AURY_GF,CHAMERA3,KOLDAM,ANTA_LF,URI2,RAPPB,UNCHAHAR3,PARBATI3,NJPC,CHAMERA2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,402.563601,40.374600,0.000000,4.806500,13.841167,10.574300,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570080,12.496900,0.000000,118.600388,340.300200,113.433400,92.522529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,2.462851,5.306376,0.000000,0.000000,52.333268,0.000000,68.138867,0.000000,55.972269,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.793790,0.000000,5.767800,0.000000,0.000000,0.000000,0,0,0,0,0

7,01:30-01:45,402.563601,40.374600,0.000000,4.806500,13.097620,10.574300,86.885370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570080,12.496900,0.000000,118.600388,340.300200,113.433400,92.522529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,2.462851,5.306376,0.000000,0.000000,52.333268,0.000000,68.138867,0.000000,55.972269,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.819133,0.000000,5.767800,0.000000,0.000000,0.000000,0,0,0,0,0

8,01:45-02:00,402.563601,40.374600,0.000000,4.806500,13.111941,10.574300,86.885370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570080,12.496900,0.000000,118.600388,340.300200,113.433400,92.522529,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,2.462851,5.306376,0.000000,0.000000,52.333268,0.000000,12.287337,0.000000,55.972269,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.819133,0.000000,5.767800,0.000000,0.000000,0.000000,0,0,0,0,0

9,02:00-02:15,402.563601,59.494953,0.000000,4.700757,13.579266,15.033963,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570080,12.237349,0.000000,118.600388,340.300200,113.394948,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,8.004264,5.306376,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,61.740069,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.819133,0.000000,5.767800,0.000000,0.000000,0.000000,0,0,0,0,0

10,02:15-02:30,402.563601,59.494953,0.000000,4.700757,14.419524,15.033963,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570080,12.237349,0.000000,118.600388,340.300200,113.394948,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,8.004264,5.306376,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,57.894869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.819133,0.000000,5.767800,0.000000,0.000000,0.000000,0,0,0,0,0

11,02:30-02:45,402.563601,59.494953,0.000000,4.700757,14.419524,15.033963,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570080,12.237349,0.000000,118.600388,340.300200,113.394948,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,8.004264,5.306376,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.819133,0.000000,5.767800,0.000000,0.000000,0.000000,0,0,0,0,0

12,02:45-03:00,402.563601,54.236546,0.000000,4.700757,14.419524,15.033963,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570080,12.237349,0.000000,118.600388,340.300200,113.394948,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,8.004264,5.306376,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.819133,0.000000,5.767800,0.000000,0.000000,0.000000,0,0,0,0,0

13,03:00-03:15,402.563601,39.182588,0.000000,4.700757,14.419524,15.033963,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570080,12.237349,0.000000,118.600388,340.300200,113.394948,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,3.078563,5.306376,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.819133,0.000000,5.767800,0.000000,0.000000,0.000000,0,0,0,0,0

14,03:15-03:30,402.563601,39.182588,0.000000,4.700757,14.419524,15.033963,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570080,12.237349,0.000000,118.600388,340.300200,113.394948,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,3.078563,5.306376,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.819133,0.000000,5.767800,0.000000,0.000000,0.000000,0,0,0,0,0

15,03:30-03:45,402.563601,39.182588,0.000000,4.700757,14.419524,10.228232,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570080,12.237349,0.000000,118.600388,340.300200,113.394948,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,3.078563,5.306376,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,5.819133,0.000000,5.767800,0.000000,0.000000,0.000000,0,0,0,0,0

16,03:45-04:00,402.563601,39.182588,0.000000,4.700757,14.419524,10.228232,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570080,12.237349,0.000000,118.600388,340.300200,113.394948,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,3.078563,5.306376,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,5.819133,0.000000,5.767800,0.000000,0.000000,0.000000,0,0,0,0,0

17,04:00-04:15,402.563601,87.604038,0.000000,4.700757,14.419524,20.306693,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.110923,0.570080,12.237349,0.000000,118.600388,340.300200,113.394948,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,3.078563,5.306376,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,5.819133,0.000000,5.767800,0.000000,0.000000,0.000000,0,0,0,0,0

18,04:15-04:30,402.563601,87.604038,0.000000,4.700757,14.419524,20.306693,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.917579,0.570080,12.237349,0.000000,118.600388,340.300200,113.394948,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,3.078563,5.306376,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,5.819133,0.000000,5.767800,0.000000,0.000000,0.000000,0,0,0,0,0

19,04:30-04:45,402.563601,100.735396,0.000000,4.700757,14.419524,25.112424,118.879765,0.000000,0.000000,0.000000,0.000000,15.841120,0.000000,29.917579,0.570080,12.093154,0.000000,118.600388,338.377600,113.394948,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,3.078563,5.306376,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,5.819133,0.000000,5.767800,0.000000,0.000000,0.000000,0,0,0,0,0

20,04:45-05:00,402.563601,100.735396,0.000000,4.700757,14.419524,25.112424,118.879765,0.000000,0.000000,0.000000,0.000000,15.841120,0.000000,29.917579,0.570080,12.093154,0.000000,118.600388,338.377600,113.394948,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,3.078563,5.306376,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,5.819133,0.000000,5.767800,0.000000,0.000000,0.000000,0,0,0,0,0

21,05:00-05:15,402.563601,92.083696,0.000000,4.700757,14.419524,25.112424,118.879765,0.000000,0.000000,0.000000,0.000000,15.841120,0.000000,29.917579,0.570080,12.093154,0.000000,118.600388,338.377600,113.394948,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,3.078563,8.490202,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,5.819133,0.000000,5.767800,0.000000,0.000000,0.000000,0,0,0,0,0

22,05:15-05:30,402.563601,107.916403,0.000000,8.222496,14.419524,25.112424,118.879765,0.000000,0.000000,0.000000,0.000000,15.841120,0.000000,29.917579,0.570080,23.511187,0.000000,118.600388,338.377600,113.394948,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,3.078563,38.205907,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,8.530576,0.000000,0.000000,9.303308,0.000000,0.000000,5.819133,0.000000,5.767800,0.000000,18.207022,0.000000,0,0,0,0,0

23,05:30-05:45,402.563601,107.916403,0.000000,9.581373,14.419524,25.112424,118.879765,0.000000,4.869369,0.000000,0.000000,15.841120,0.000000,29.917579,0.570080,23.511187,0.000000,118.600388,393.118835,113.394948,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.806500,3.078563,38.205907,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,8.530576,0.000000,0.000000,9.303308,0.000000,0.000000,5.819133,0.000000,5.767800,0.000000,36.414044,0.000000,0,0,0,0,0

24,05:45-06:00,402.563601,140.600603,0.000000,9.581373,14.419524,33.452577,118.879765,0.000000,4.997510,0.000000,0.000000,31.682241,0.000000,44.876368,0.570080,23.511187,0.000000,118.600388,482.572600,113.394948,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.158905,4.806500,3.078563,8.490202,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,8.530576,0.000000,0.000000,9.303308,0.000000,0.000000,5.819133,0.000000,5.767800,3.671205,54.621066,3.203532,0,0,0,0,0

25,06:00-06:15,402.563601,140.600603,0.000000,9.581373,14.419524,33.452577,118.879765,0.000000,4.997510,0.000000,0.000000,47.523361,0.000000,44.876368,0.570080,23.511187,0.000000,118.600388,568.719500,121.532352,113.553562,2.114860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.127442,4.806500,6.033984,5.306376,6.758900,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,17.061152,0.000000,0.000000,18.606615,0.000000,0.000000,5.819133,0.000000,5.767800,15.717651,81.931599,16.017661,0,0,0,0,0

26,06:15-06:30,402.563601,140.600603,0.000000,9.581373,14.419524,33.452577,118.879765,0.000000,10.128288,0.000000,0.000000,47.523361,0.000000,44.876368,0.570080,40.749603,0.000000,118.600388,575.793610,121.532352,113.553562,12.536890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.347414,4.806500,6.033984,5.306376,26.579945,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,25.591729,0.000000,0.000000,19.585911,0.000000,0.000000,5.819133,0.000000,5.767800,15.717651,118.345643,37.981078,0,0,0,0,0

27,06:30-06:45,402.563601,140.600603,0.000000,12.888105,14.419524,33.452577,118.879765,0.000000,10.128288,0.000000,0.000000,47.523361,0.000000,44.876368,0.570080,40.749603,0.000000,118.600388,575.793610,121.532352,113.553562,12.536890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.347414,4.806500,6.033984,5.306376,26.579945,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,25.591729,0.000000,0.000000,19.585911,0.000000,0.000000,5.819133,0.000000,5.767800,15.717651,127.449154,37.981078,0,0,0,0,0

28,06:45-07:00,402.563601,140.600603,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,10.128288,0.000000,0.000000,47.523361,0.000000,44.876368,0.570080,40.749603,0.000000,118.600388,609.439110,155.073141,113.553562,12.536890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.347414,4.806500,6.033984,5.306376,26.579945,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,25.591729,0.000000,0.000000,19.585911,0.000000,0.000000,5.819133,0.000000,6.097720,15.717651,134.914033,37.981078,0,0,0,0,0

29,07:00-07:15,402.563601,140.600603,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,10.128288,0.000000,0.000000,47.523361,0.000000,44.876368,0.570080,40.749603,0.000000,118.600388,638.059030,206.126752,113.553562,12.536890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.347414,5.140263,1.108283,5.306376,26.579945,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,25.591729,0.000000,0.000000,19.585911,0.000000,0.000000,5.819133,0.000000,8.859937,15.717651,134.914033,37.981078,0,0,0,0,0

30,07:15-07:30,402.563601,140.600603,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,10.128288,0.000000,0.000000,47.523361,0.000000,44.876368,0.570080,40.749603,0.000000,118.600388,656.403640,206.126752,113.553562,12.536890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.347414,5.140263,1.108283,5.306376,26.579945,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,25.591729,0.000000,0.000000,19.585911,0.000000,0.000000,5.819133,0.000000,13.799803,15.717651,127.449154,37.981078,0,0,0,0,0

31,07:30-07:45,402.563601,140.600603,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,10.128288,0.000000,0.000000,47.523361,0.000000,44.876368,0.570080,40.749603,0.000000,118.600388,656.403640,218.623652,113.553562,12.536890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.347414,5.881522,1.108283,10.612752,26.579945,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,25.591729,0.000000,0.000000,19.585911,0.000000,0.000000,5.819133,0.000000,14.226855,3.671205,119.620135,37.981078,0,0,0,0,0

32,07:45:08:00,402.563601,140.600603,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,4.741228,0.000000,0.000000,31.682241,0.000000,44.876368,0.570080,40.749603,0.000000,118.600388,656.403640,218.623652,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.564943,5.881522,1.108283,38.205907,13.505650,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,18.956836,0.000000,0.000000,9.303308,0.000000,0.000000,5.819133,0.000000,14.226855,0.000000,98.317919,12.660359,0,0,0,0,0

33,08:00-08:15,402.563601,140.600603,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,4.356804,0.000000,0.000000,31.682241,0.000000,44.876368,0.570080,40.749603,0.000000,118.600388,656.403640,218.623652,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.619264,5.881522,1.108283,38.205907,8.353697,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,8.530576,0.000000,0.000000,9.303308,0.000000,0.000000,5.819133,0.000000,14.226855,0.000000,69.186684,3.203532,0,0,0,0,0

34,08:15-08:30,402.563601,140.600603,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,31.682241,0.000000,29.917579,0.570080,40.749603,0.000000,118.600388,656.403640,218.623652,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.881522,1.108283,8.490202,0.000000,0.000000,52.333268,0.000000,14.521398,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,5.819133,0.000000,14.226855,0.000000,36.414044,0.000000,0,0,0,0,0

35,08:30-08:45,402.563601,140.600603,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,31.682241,0.000000,0.000000,0.570080,40.749603,0.000000,118.600388,656.403640,218.623652,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.881522,1.108283,6.367651,0.000000,0.000000,52.333268,0.000000,68.138867,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,5.819133,0.000000,14.226855,0.000000,20.938075,0.000000,0,0,0,0,0

36,08:45:09:00,402.563601,140.600603,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,15.841120,0.000000,0.000000,0.570080,40.749603,0.000000,118.600388,656.403640,218.623652,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.881522,1.108283,6.367651,0.000000,0.000000,52.333268,0.000000,68.138867,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,5.819133,0.000000,14.226855,0.000000,0.000000,0.000000,0,0,0,0,0

37,09:00:09:15,402.563601,140.600603,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,15.841120,0.000000,0.000000,0.570080,40.749603,0.000000,118.600388,656.403640,198.027800,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.140263,1.108283,6.367651,0.000000,0.000000,52.333268,0.000000,68.138867,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,6.465704,0.000000,14.226855,0.000000,0.000000,0.000000,0,0,0,0,0

38,09:15-09:30,402.563601,140.600603,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,15.841120,0.000000,0.000000,0.570080,40.749603,0.000000,118.600388,612.103930,198.027800,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.140263,1.108283,8.490202,0.000000,0.000000,52.333268,0.000000,68.138867,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,6.465704,0.000000,10.667065,0.000000,0.000000,0.000000,0,0,0,0,0

39,09:30-09:45,402.563601,140.600603,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,15.841120,0.000000,0.000000,0.570080,40.749603,0.000000,118.600388,617.129510,198.027800,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.140263,1.108283,8.490202,0.000000,0.000000,52.333268,0.000000,13.404367,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,23.793790,0.000000,10.667065,0.000000,0.000000,0.000000,0,0,0,0,0

40,09:45-10:00,402.563601,140.600603,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,15.841120,0.000000,0.000000,0.570080,40.749603,0.000000,118.600388,617.129510,198.027800,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.140263,1.723995,38.205907,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,23.793790,0.000000,10.667065,0.000000,0.000000,0.000000,0,0,0,0,0

41,10:00-10:15,402.563601,140.600603,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,15.841120,0.000000,0.000000,0.570080,40.749603,0.000000,118.600388,575.793610,198.027800,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.140263,3.694276,38.205907,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,23.793790,0.000000,10.667065,0.000000,0.000000,0.000000,0,0,0,0,0

42,10:15-10:30,402.563601,140.600603,0.000000,13.008792,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,15.841120,0.000000,0.000000,0.570080,34.100195,0.000000,118.600388,575.793610,198.027800,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.140263,3.694276,8.490202,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,23.793790,0.000000,10.667065,0.000000,0.000000,0.000000,0,0,0,0,0

43,10:30-10:45,402.563601,140.600603,0.000000,13.008792,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570080,34.100195,0.000000,118.600388,532.905211,198.027800,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.140263,3.694276,6.367651,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,23.793790,0.000000,10.667065,0.000000,0.000000,0.000000,0,0,0,0,0

44,10:45-11:00,402.563601,140.600603,0.000000,13.008792,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570080,34.100195,0.000000,118.600388,532.905211,198.027800,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.140263,3.694276,6.367651,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,23.793790,0.000000,10.667065,0.000000,0.000000,0.000000,0,0,0,0,0

45,11:00-11:15,402.563601,140.600603,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570080,40.749603,0.000000,118.600388,532.905211,198.027800,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.140263,3.694276,6.367651,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,7.758845,0.000000,10.667065,0.000000,0.000000,0.000000,0,0,0,0,0

46,11:15-11:30,402.563601,140.600603,0.000000,17.438078,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570080,40.749603,0.000000,118.600388,513.679211,198.027800,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.140263,3.694276,6.367651,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,6.465704,0.000000,10.667065,0.000000,0.000000,0.000000,0,0,0,0,0

47,11:30-11:45,402.563601,140.600603,0.000000,13.008792,14.419524,33.452577,118.879765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.570080,34.100195,0.000000,118.600388,494.453211,198.027800,113.553562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.140263,3.694276,6.367651,0.000000,0.000000,52.333268,0.000000,2.234061,0.000000,88.439600,8.530576,0.000000,0.000000,0.000000,0.000000,0.000000,6.465704,0.000000,10.667065,0.000000,0.000000,0.000000,0,0,0,0,0

