Block,Time,TANDA2,UNCHAHAR2,UNCHAHAR1,UNCHAHAR4,TEHRI,URI2,UNCHAHAR3,DADRT2,DULHASTI,KOLDAM,NJPC,RAPPC,DHAULIGNGA,NAPP,CHAMERA3,KISHANGANGA,JHAJJAR,KOTESHWR,RIHAND2,CHAMERA2,PARBATI3,RAMPUR,RIHAND1,SINGRAULI,SEWA2,RIHAND3,SINGRAULI_HYDRO,URI,CHAMERA1,RAPPB,BSIUL,SALAL,TANAKPUR,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,RSTPSU1TO6,RSTPSU7,KKNPPU2,KGSU1AND2,KGSU3AND4,KKNP,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,NTPL,MAPS,KHSTPP-II,KHSTPP-I,FSTPP I & II,BRBCL,TALA,SASAN
8,01:45-02:00,0,25.1775,19.985,0,0,14.7972,26.39091,341.564563,32.957704,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.61216,15.456,0,0,1.1,13.363,6.6612,0,40.95,0,0,0,32.88,26.304,7.672,0,21.72,38.01,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,14.253199,20.0018,4.557,418.77

9,02:00-02:15,0,25.1775,19.985,0,0,14.7972,26.39091,341.564563,32.957704,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.61216,15.456,0,0,6.5208,24.402,6.6612,0,40.95,0,0,0,32.88,26.304,7.672,0,21.72,38.01,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,14.253199,20.0018,4.557,418.77

10,02:15-02:30,0,25.1775,19.985,0,0,14.7972,26.39091,341.564563,32.957704,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.61216,15.456,0,0,6.5208,69.72,6.6612,0,40.95,0,0,0,32.88,26.304,7.672,0,21.72,38.01,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,14.253199,20.0018,4.557,418.77

11,02:30-02:45,0,25.1775,19.985,0,0,14.7972,26.39091,341.564563,32.957704,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.61216,15.456,0,0,6.5208,69.72,6.6612,0,40.95,0,0,0,32.88,26.304,7.672,0,21.72,38.01,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,14.253199,20.0018,4.557,418.77

12,02:45-03:00,0,25.1775,19.985,0,0,14.7972,26.39091,341.564563,32.957704,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.61216,15.456,0,0,6.5208,69.72,6.6612,0,40.95,0,0,0,32.88,26.304,7.672,0,21.72,38.01,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,14.253199,20.0018,4.557,418.77

13,03:00-03:15,0,25.1775,19.985,0,0,10.089,26.39091,341.564563,32.957704,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.61216,15.456,0,0,6.5208,69.72,6.6612,0,40.95,0,0,0,32.88,26.304,7.672,0,21.72,38.01,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,14.253199,20.0018,4.557,418.77

14,03:15-03:30,0,25.1775,19.985,0,0,10.089,26.39091,341.564563,32.957704,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.61216,15.456,0,0,6.5208,27.888,6.6612,0,40.95,0,0,0,32.88,26.304,7.672,0,21.72,38.01,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,14.253199,20.0018,4.557,418.77

15,03:30-03:45,0,25.1775,19.985,0,0,10.089,26.39091,341.564563,32.957704,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.61216,15.456,0,0,6.5208,25.564,12.1695,0,40.95,0,0,0,32.88,26.304,7.672,0,21.72,38.01,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,14.253199,20.0018,4.557,418.77

16,03:45-04:00,0,25.1775,19.985,0,0,10.089,26.39091,341.564563,32.957704,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.61216,15.456,0,0,6.5208,25.564,12.1695,0,40.95,0,0,0,32.88,26.304,7.672,0,21.72,38.01,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,14.253199,20.0018,4.557,418.77

17,04:00-04:15,0,25.1775,19.985,0,0,10.089,26.39091,341.564563,32.957704,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.61216,15.456,0,0,0,25.564,12.1695,0,40.95,0,0,0,32.88,26.304,7.672,0,21.72,38.01,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,14.9425,20.0018,4.557,418.77

18,04:15-04:30,0,25.1775,19.985,0,0,10.089,26.39091,341.564563,32.957704,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.61216,15.456,0,0,0,25.564,12.1695,0,40.95,0,0,0,32.88,26.304,7.672,0,21.72,38.01,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,16.3325,20.0018,4.557,418.77

19,04:30-04:45,0,25.1775,19.985,0,0,10.089,26.39091,341.564563,32.957704,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.61216,15.456,0,0,0,25.564,6.6612,0,40.95,0,0,0,32.88,26.304,7.672,0,21.72,38.01,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,17.0275,20.0018,4.557,418.77

20,04:45-05:00,0,25.1775,19.985,0,0,10.089,26.39091,341.564563,32.957704,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,13.0634,0,0,92,103.5,0,123.665625,0.61216,15.456,0,0,0,25.564,6.6612,0,40.95,0,0,0,32.88,26.304,7.672,0,21.72,38.01,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,18.07,20.0018,4.557,418.77

21,05:00-05:15,0,25.1775,19.985,0,0,10.089,26.39091,341.564563,32.957704,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,13.0634,0,0,92,103.5,4.2656,123.665625,0.61216,15.456,0,0,0,25.564,6.6612,0,40.95,0,0,0,32.88,26.304,7.672,0,21.72,38.01,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,18.07,20.0018,4.557,418.77

22,05:15-05:30,0,25.1775,19.985,0,15.561,10.089,26.39091,341.564563,32.957704,0,43.1832,26.2683,0,19.8648,0,0,554.4,8.874,58.59,13.0634,0,0,92,103.5,5.27868,123.665625,0.61216,49.68,0,0,0,25.564,6.6612,0,40.95,0,0,0,32.88,26.304,7.672,0,21.72,38.01,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,18.07,20.0018,4.557,418.77

23,05:30-05:45,0,25.1775,19.985,0,31.122,10.089,26.39091,341.564563,32.957704,0,66.29,26.2683,9.1149,19.8648,0,0,554.4,8.874,58.59,13.0634,3.1825,0,92,103.5,15.804048,123.665625,0.61216,49.68,8.69,0,0,25.564,6.6612,0,40.95,0,0,0,32.88,26.304,7.672,0,21.72,38.01,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,18.07,20.0018,4.557,418.77

24,05:45-06:00,0,25.1775,19.985,0,46.683,10.089,26.39091,341.564563,32.957704,0,85.23,26.2683,18.2298,19.8648,0,0,554.4,17.748,58.59,26.2601,6.365,0,92,103.5,15.804048,123.665625,0.61216,15.456,8.69,0,0,25.564,6.6612,0,40.95,0,0,0,32.88,26.304,7.672,0,21.72,38.01,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,18.07,20.0018,4.557,418.77

25,06:00-06:15,0,25.1775,19.985,0,62.244,10.089,26.39091,341.564563,49.436556,0,113.64,26.2683,27.3447,19.8648,9.67784,0,554.4,26.622,58.59,26.2601,32.700824,0,92,103.5,15.804048,123.665625,0.61216,15.456,28.045,0,3.3,25.564,6.6612,0,40.95,0,0,0,32.88,26.304,7.672,0,21.72,38.01,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,18.07,20.0018,4.557,418.77

26,06:15-06:30,0,25.1775,19.985,0,62.244,10.089,26.39091,341.564563,49.436556,0,140.3454,26.2683,36.544144,19.8648,29.062808,0,554.4,29.58,58.59,39.51012,32.700824,0,92,103.5,15.804048,123.665625,0.61216,15.456,42.107,0,19.5624,13.363,6.6612,0,40.95,0,0,0,32.88,26.304,7.672,0,21.72,38.01,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,18.07,20.0018,4.557,418.77

27,06:30-06:45,0,25.1775,19.985,0,62.244,10.089,26.39091,341.564563,49.436556,0,140.3454,26.2683,36.544144,19.8648,29.062808,0,554.4,29.58,58.59,39.51012,32.700824,0,92,103.5,15.804048,123.665625,0.61216,15.456,42.107,0,19.5624,13.363,6.6612,0,40.95,0,0,0,32.88,26.304,7.672,0,21.72,38.01,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,18.07,20.0018,4.557,418.77

28,06:45-07:00,0,25.1775,19.985,0,62.244,10.089,26.39091,341.564563,49.436556,0,140.3454,26.2683,36.544144,19.8648,29.062808,0,554.4,29.58,58.59,39.51012,32.700824,0,92,103.5,15.804048,123.665625,0.61216,15.456,42.107,0,19.5624,13.363,6.6612,0,40.95,0,0,0,32.88,26.304,7.672,0,21.72,38.01,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,18.07,20.0018,4.557,418.77

29,07:00-07:15,0,25.1775,19.985,0,62.244,11.83776,26.39091,341.564563,49.436556,0,140.3454,26.2683,36.544144,19.8648,29.062808,0,554.4,29.58,58.59,39.51012,32.700824,0,92,103.5,15.804048,123.665625,0.61216,15.456,42.107,0,19.5624,13.363,6.6612,0,40.95,0,0,0,32.88,26.304,7.672,0,21.72,37.467,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,20.73185,20.0018,4.557,418.77

30,07:15-07:30,0,25.1775,19.985,0,62.244,11.83776,26.39091,341.564563,32.957704,0,113.64,26.2683,27.3447,19.8648,9.67784,0,554.4,19.72,58.59,39.51012,32.700824,0,92,103.5,15.804048,123.665625,0.61216,49.68,20.54,0,6.5208,13.363,6.6612,0,40.95,0,0,0,32.88,26.304,7.672,0,21.72,37.467,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,20.73185,20.0018,4.557,418.77

31,07:30-07:45,0,25.1775,19.985,0,62.244,11.83776,26.39091,341.564563,16.478852,0,85.23,26.2683,18.2298,19.8648,0,0,554.4,8.874,58.59,26.2601,3.819,0,92,103.5,15.804048,123.665625,0.61216,49.68,8.69,0,6.5208,13.363,6.6612,0,40.95,0,0,0,32.88,26.304,7.672,0,21.72,37.467,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,20.73185,20.0018,4.557,418.77

32,07:45:08:00,0,25.1775,19.985,0,62.244,11.83776,26.39091,341.564563,16.478852,0,66.29,26.2683,10.0396,19.8648,0,0,554.4,8.874,58.59,13.0634,0,0,92,103.5,15.804048,123.665625,0.61216,15.456,0,0,6.5208,13.363,6.6612,0,40.95,0,0,0,32.88,26.304,7.672,0,21.72,37.467,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,20.73185,20.0018,4.557,418.77

33,08:00-08:15,0,25.1775,19.985,0,62.244,11.83776,26.39091,341.564563,16.478852,0,42.615,26.2683,0,19.8648,0,0,554.4,8.874,58.59,13.0634,0,0,92,103.5,15.804048,123.665625,0.61216,15.456,0,0,6.5208,13.363,5.124,0,40.95,0,0,0,32.88,25.756,7.672,0,21.72,36.924,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,20.73185,20.0018,4.557,418.77

34,08:15-08:30,0,25.1775,19.985,0,46.683,11.83776,26.39091,341.564563,16.478852,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,13.0634,0,0,92,103.5,10.55736,123.665625,0.61216,15.456,0,0,6.5208,13.363,5.124,0,40.95,0,0,0,32.88,25.756,7.672,0,21.72,36.924,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,20.73185,20.0018,4.557,418.77

35,08:30-08:45,0,25.1775,19.985,0,46.683,11.83776,26.39091,341.564563,16.478852,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,13.0634,0,0,92,103.5,5.27868,123.665625,0.61216,15.456,0,0,6.5208,13.363,5.124,0,40.95,0,0,0,32.88,25.756,7.672,0,21.72,36.924,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,20.73185,20.0018,4.557,418.77

36,08:45:09:00,0,25.1775,19.985,0,31.122,11.83776,26.39091,341.564563,16.478852,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,13.0634,0,0,92,103.5,4.6655,123.665625,0.61216,15.456,0,0,6.5208,13.363,5.124,0,40.95,0,0,0,32.88,25.756,7.672,0,21.72,36.924,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,20.73185,20.0018,4.557,418.77

37,09:00:09:15,0,25.1775,19.985,0,31.122,31.897382,26.39091,341.564563,16.478852,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,13.0634,0,0,92,103.5,0,123.665625,0.61216,19.872,0,0,0,13.363,5.124,0,39.9,0,0,0,32.88,25.756,7.672,0,21.72,36.924,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,20.73185,20.0018,3.381,418.77

38,09:15-09:30,0,25.1775,19.985,0,16.884,31.897382,26.39091,341.564563,16.478852,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,13.0634,0,0,92,103.5,0,123.665625,0.61216,49.68,0,0,0,13.363,5.124,0,39.9,0,0,0,32.88,25.756,7.672,0,21.72,36.924,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,20.73185,20.0018,3.381,418.77

39,09:30-09:45,0,25.1775,19.985,0,16.884,31.897382,26.39091,341.564563,16.478852,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,13.0634,0,0,92,103.5,0,123.665625,0.61216,49.68,0,0,0,13.363,5.124,0,39.9,0,0,0,32.88,25.756,7.672,0,21.72,36.924,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,20.73185,20.0018,3.381,418.77

40,09:45-10:00,0,25.1775,19.985,0,0,31.897382,26.39091,341.564563,16.478852,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,13.0634,0,0,92,103.5,0,123.665625,0.61216,15.456,0,0,0,13.363,5.124,0,39.9,0,0,0,32.88,25.756,7.672,0,21.72,36.924,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,20.73185,20.0018,3.381,418.77

41,10:00-10:15,0,25.1775,19.985,0,0,31.897382,26.39091,341.564563,16.478852,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,11.997,0,0,92,103.5,0,123.665625,0.61216,15.456,0,0,0,13.363,5.124,0,39.9,0,0,0,32.88,25.756,7.672,0,21.72,36.381,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,20.73185,20.0018,3.381,418.77

42,10:15-10:30,0,25.1775,19.985,0,0,31.897382,26.39091,341.564563,16.478852,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,11.997,0,0,92,103.5,0,123.665625,0.61216,13.248,0,0,0,13.363,5.124,0,39.9,0,0,0,32.88,25.756,7.672,0,21.72,36.381,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,20.73185,20.0018,3.381,418.77

43,10:30-10:45,0,25.1775,19.985,0,0,31.897382,26.39091,341.564563,16.478852,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,11.997,0,0,92,103.5,0,123.665625,0.61216,13.248,0,0,0,13.363,5.124,0,39.9,0,0,0,32.88,25.756,7.672,0,21.72,36.381,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,20.73185,20.0018,3.381,418.77

44,10:45-11:00,0,25.1775,19.985,0,0,31.897382,26.39091,341.564563,16.478852,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,11.997,0,0,92,103.5,0,123.665625,0.61216,15.456,0,0,0,24.402,5.124,0,39.9,0,0,0,32.88,25.756,7.672,0,21.72,36.381,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,20.73185,20.0018,3.381,418.77

45,11:00-11:15,0,25.1775,19.985,0,0,14.7972,26.39091,341.564563,16.478852,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.61216,22.08,0,0,0,70.882,5.124,0,38.85,0,0,0,32.88,25.756,7.672,0,21.72,36.381,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,20.73185,20.0018,3.381,418.77

46,11:15-11:30,0,25.1775,19.985,0,0,14.7972,26.39091,341.564563,16.478852,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.61216,49.68,0,0,0,70.882,5.124,0,38.85,0,0,0,32.88,25.756,7.672,0,21.72,36.381,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,20.73185,20.0018,3.381,418.77

47,11:30-11:45,0,25.1775,19.985,0,0,14.7972,26.39091,341.564563,16.478852,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.61216,49.68,0,0,0,70.882,5.124,0,38.85,0,0,0,32.88,25.756,7.672,0,21.72,36.381,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,20.73185,20.0018,3.381,418.77

48,11:45-12:00,0,25.1775,19.985,0,0,14.7972,26.39091,341.564563,16.478852,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.61216,8.832,0,0,0,70.882,5.124,0,38.85,0,0,0,32.88,25.756,7.672,0,21.72,36.381,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,20.73185,20.0018,3.381,418.77

49,12:00-12:15,0,25.1775,19.985,0,0,10.089,26.39091,341.564563,16.478852,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.61216,8.832,0,0,0,24.402,12.1695,0,37.8,0,0,0,32.88,25.756,7.672,0,21.72,35.838,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,20.73185,20.0018,3.381,418.77

50,12:15-12:30,0,25.1775,19.985,0,0,10.089,26.39091,341.564563,16.478852,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.61216,8.832,0,0,0,24.402,12.1695,0,37.8,0,0,0,32.88,25.756,7.672,0,21.72,35.838,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,20.73185,20.0018,3.381,418.77

51,12:30-12:45,0,25.1775,19.985,0,0,10.089,26.39091,341.564563,16.478852,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.61216,8.832,0,0,0,24.402,12.1695,0,37.8,0,0,0,32.88,25.756,7.672,0,21.72,35.838,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,20.73185,20.0018,3.381,418.77

52,12:45-13:00,0,25.1775,19.985,0,0,10.089,26.39091,341.564563,16.478852,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.61216,33.12,0,0,0,24.402,12.1695,0,37.8,0,0,0,32.88,25.756,7.672,0,21.72,35.838,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,20.73185,20.0018,3.381,418.77

53,13:00-13:15,0,25.1775,19.985,0,0,13.452,26.39091,341.564563,16.478852,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.61216,49.68,0,0,0,24.402,6.405,0,37.8,0,0,0,32.88,25.208,7.672,0,21.72,34.752,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,20.73185,20.0018,3.381,418.77

54,13:15-13:30,0,25.1775,19.985,0,0,13.452,26.39091,341.564563,16.478852,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.61216,49.68,0,0,0,24.402,6.405,0,37.8,0,0,0,32.88,25.208,7.672,0,21.72,34.752,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,20.73185,20.0018,3.381,418.77

55,13:30-13:45,0,25.1775,19.985,0,0,13.452,26.39091,341.564563,16.478852,0,19.887,26.2683,0,19.8648,0,0,554.4,8.874,58.59,0,0,0,92,103.5,0,123.665625,0.61216,13.248,0,0,0,24.402,6.405,0,37.8,0,0,0,32.88,25.208,7.672,0,21.72,34.752,5.43,0,0,0,0,0,0,0,0,0,140.62,0,0,0,0,0,0,0,0,0,49.171875,44.918,20.73185,20.0018,3.381,418.77

