Time,Block,NR/2024/18434/C,NR/2023/18183/A/3652,NR/2023/18074/A/3494,NR/2024/18285/A/3641,NR/2024/18432/C,NR/2023/18204/A/3513,NR/2024/18331/A/3654,WR/2023/20937/A/3648,WR/2023/20914/A/3639,NR/2024/18427/C,Total
48,11:45-12:00,5.000000,0.000000,0.870000,9.610000,3.840000,5.770000,158.480000,0.000000,0.000000,6.95,190.52

49,12:00-12:15,5.290000,0.000000,0.870000,9.610000,3.840000,5.770000,158.480000,0.000000,0.000000,7.06,190.92

50,12:15-12:30,5.290000,0.000000,0.870000,9.610000,3.840000,5.770000,158.480000,0.000000,0.000000,7.09,190.95

51,12:30-12:45,5.290000,0.000000,0.870000,9.610000,3.840000,5.770000,158.480000,0.000000,0.000000,7.17,191.03

52,12:45-13:00,5.290000,0.000000,0.870000,9.610000,3.840000,5.770000,158.480000,0.000000,0.000000,7.25,191.11

53,13:00-13:15,4.900000,0.000000,0.770000,9.610000,3.840000,5.770000,158.480000,0.000000,0.000000,7.05,190.42

54,13:15-13:30,4.900000,0.000000,0.770000,9.610000,3.840000,5.770000,158.480000,0.000000,0.000000,6.88,190.25

55,13:30-13:45,4.900000,0.000000,0.770000,9.610000,3.840000,5.770000,158.480000,0.000000,0.000000,6.93,190.3

56,13:45-14:00,4.900000,0.000000,0.770000,9.610000,3.840000,5.770000,158.480000,0.000000,0.000000,6.62,189.99

57,14:00-14:15,4.710000,0.000000,0.770000,9.610000,3.840000,5.770000,158.480000,0.000000,0.000000,6.22,189.4

58,14:15-14:30,4.710000,0.000000,0.770000,9.610000,3.840000,5.770000,158.480000,0.000000,0.000000,6,189.18

59,14:30-14:45,4.710000,0.000000,0.770000,9.610000,3.840000,5.770000,158.480000,0.000000,0.000000,5.82,189

60,14:45-15:00,4.710000,0.000000,0.770000,9.610000,3.840000,5.770000,158.480000,0.000000,0.000000,5.35,188.53

61,15:00-15:15,4.610000,0.000000,0.670000,9.610000,3.840000,5.770000,158.480000,0.000000,0.000000,5.08,188.06

62,15:15-15:30,4.610000,0.000000,0.670000,9.610000,3.840000,5.770000,158.480000,0.000000,0.000000,4.64,187.62

63,15:30-15:45,4.610000,0.000000,0.670000,9.610000,3.840000,5.770000,158.480000,0.000000,0.000000,3.94,186.92

64,15:45-16:00,4.610000,0.000000,0.670000,9.610000,3.840000,5.770000,158.480000,0.000000,0.000000,3.43,186.41

65,16:00-16:15,4.610000,0.000000,0.480000,9.610000,3.840000,5.770000,158.480000,0.000000,0.000000,3.02,185.81

66,16:15-16:30,4.610000,0.000000,0.480000,9.610000,3.840000,5.770000,158.480000,0.000000,0.000000,2.6,185.39

67,16:30-16:45,0.000000,0.000000,0.480000,9.610000,0.000000,5.770000,158.480000,0.000000,0.000000,2.07,176.41

68,16:45-17:00,0.000000,0.000000,0.480000,9.610000,0.000000,5.770000,158.480000,0.000000,0.000000,1.64,175.98

69,17:00-17:15,0.000000,0.000000,0.480000,9.610000,0.000000,5.770000,158.480000,0.000000,0.000000,1.19,175.53

70,17:15-17:30,0.000000,0.000000,0.480000,9.610000,0.000000,5.770000,158.480000,0.000000,0.000000,0.8,175.14

71,17:30-17:45,0.000000,0.000000,0.480000,9.610000,0.000000,5.770000,158.480000,0.000000,0.000000,0.47,174.81

72,17:45-18:00,0.000000,0.000000,0.480000,9.610000,0.000000,5.770000,158.480000,0.000000,0.000000,0.22,174.56

73,18:00-18:15,0.000000,0.000000,0.480000,9.610000,0.000000,5.770000,158.480000,25.000000,55.000000,0,254.34

74,18:15-18:30,0.000000,0.000000,0.480000,9.610000,0.000000,5.770000,158.480000,25.000000,55.000000,0,254.34

75,18:30-18:45,0.000000,0.000000,0.480000,9.610000,0.000000,5.770000,158.480000,25.000000,55.000000,0,254.34

76,18:45-19:00,0.000000,0.000000,0.480000,9.610000,0.000000,5.770000,158.480000,25.000000,55.000000,0,254.34

77,19:00-19:15,0.000000,158.480000,0.580000,9.610000,0.000000,5.770000,0.000000,25.000000,55.000000,0,254.44

78,19:15-19:30,0.000000,158.480000,0.580000,9.610000,0.000000,5.770000,0.000000,25.000000,55.000000,0,254.44

79,19:30-19:45,0.000000,158.480000,0.580000,9.610000,0.000000,5.770000,0.000000,25.000000,55.000000,0,254.44

80,19:45-20:00,0.000000,158.480000,0.580000,9.610000,0.000000,5.770000,0.000000,25.000000,55.000000,0,254.44

81,20:00-20:15,0.000000,158.480000,0.580000,9.610000,0.000000,5.770000,0.000000,25.000000,55.000000,0,254.44

82,20:15-20:30,0.000000,158.480000,0.580000,9.610000,0.000000,5.770000,0.000000,25.000000,55.000000,0,254.44

83,20:30-20:45,0.000000,158.480000,0.580000,9.610000,0.000000,5.770000,0.000000,25.000000,55.000000,0,254.44

84,20:45-21:00,0.000000,158.480000,0.580000,9.610000,0.000000,5.770000,0.000000,25.000000,55.000000,0,254.44

85,21:00-21:15,0.000000,158.480000,0.580000,9.610000,0.000000,5.770000,0.000000,25.000000,55.000000,0,254.44

86,21:15-21:30,0.000000,158.480000,0.580000,9.610000,0.000000,5.770000,0.000000,25.000000,55.000000,0,254.44

87,21:30-21:45,0.000000,158.480000,0.580000,9.610000,0.000000,5.770000,0.000000,25.000000,55.000000,0,254.44

88,21:45-22:00,0.000000,158.480000,0.580000,9.610000,0.000000,5.770000,0.000000,25.000000,55.000000,0,254.44

89,22:00-22:15,0.000000,0.000000,0.480000,9.610000,0.000000,5.770000,0.000000,0.000000,55.000000,0,70.86

90,22:15-22:30,0.000000,0.000000,0.480000,9.610000,0.000000,5.770000,0.000000,0.000000,55.000000,0,70.86

91,22:30-22:45,0.000000,0.000000,0.480000,9.610000,0.000000,5.770000,0.000000,0.000000,55.000000,0,70.86

92,22:45-23:00,0.000000,0.000000,0.480000,9.610000,0.000000,5.770000,0.000000,0.000000,55.000000,0,70.86

93,23:00-23:15,0.000000,0.000000,0.480000,9.610000,0.000000,5.770000,0.000000,0.000000,0.000000,0,15.86

94,23:15-23:30,0.000000,0.000000,0.480000,9.610000,0.000000,5.770000,0.000000,0.000000,0.000000,0,15.86

95,23:30-23:45,0.000000,0.000000,0.480000,9.610000,0.000000,5.770000,0.000000,0.000000,0.000000,0,15.86

96,23:45-24:00,0.000000,0.000000,0.480000,9.610000,0.000000,5.770000,0.000000,0.000000,0.000000,0,15.86

