Block,Time,KUDGI,KHSTPP-I,BRBCL,TALA,KHSTPP-II,FSTPP I & II,SASAN,KISHANGANGA,RIHAND3,RAPPC,UNCHAHAR4,ANTA_RF,DADRI_RF,JHAJJAR,KOTESHWR,KOLDAM,DHAULIGNGA,AURY_CRF,SALAL,CHAMERA3,SEWA2,ANTA_LF,DULHASTI,DADRT2,NAPP,PARBATI3,ANTA_CRF,NJPC,RIHAND2,UNCHAHAR3,DADRI_CRF,RAMPUR,AURY_LF,SINGRAULI,CHAMERA1,DADRI_LF,URI,AURY_GF,URI2,CHAMERA2,ANTA_GF,AURY_RF,BSIUL,TANAKPUR,UNCHAHAR2,SINGRAULI_HYDRO,UNCHAHAR1,TANDA2,RIHAND1,TEHRI,DADRI_GF,RAPPB,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
8,01:45-02:00,74.50,41.696348,11.064188,0.000000,142.721246,20.056275,405.159975,1.408976,121.223194,54.595381,0.783675,0.000000,0.000000,606.336120,15.939587,0.000000,9.260571,0.000000,74.199510,29.579951,16.049727,0.000000,50.297625,430.140148,40.968445,0.000000,0.000000,38.344792,115.703325,25.849459,0.000000,0.437072,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,0.000000,2.478735,41.650875,0.976585,21.313058,1.345831,76.548600,25.419974,0.000000,0.000000,0,0,0,0,0

9,02:00-02:15,73.53,41.696348,10.106080,0.000000,142.721246,20.056275,405.159975,1.408976,121.223194,54.595381,0.783675,0.000000,0.000000,606.336120,15.939587,0.000000,9.260571,0.000000,74.199510,29.579951,16.049727,0.000000,50.297625,391.407736,40.968445,0.000000,0.000000,38.344792,115.703325,25.849459,0.000000,0.437072,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,0.000000,2.478735,41.650875,0.976585,21.313058,1.345831,76.548600,25.419974,0.000000,0.000000,0,0,0,0,0

10,02:15-02:30,70.63,41.696348,10.929991,0.000000,142.721246,20.056275,405.159975,1.408976,121.223194,54.595381,0.783675,0.000000,0.000000,606.336120,15.939587,0.000000,9.260571,0.000000,74.199510,29.579951,16.049727,0.000000,50.297625,391.407736,40.968445,0.000000,0.000000,38.344792,115.703325,25.849459,0.000000,0.437072,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,0.000000,2.478735,41.650875,0.976585,21.313058,1.345831,76.548600,25.419974,0.000000,0.000000,0,0,0,0,0

11,02:30-02:45,70.63,41.696348,10.617583,0.000000,142.721246,20.056275,405.159975,1.408976,121.223194,54.595381,0.783675,0.000000,0.000000,606.336120,15.939587,0.000000,9.260571,0.000000,74.199510,29.579951,16.049727,0.000000,50.297625,323.682736,40.968445,0.000000,0.000000,38.344792,115.703325,25.849459,0.000000,0.437072,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,0.000000,4.957470,41.650875,0.976585,21.313058,1.345831,76.548600,25.419974,0.000000,0.000000,0,0,0,0,0

12,02:45-03:00,69.66,41.696348,11.164466,0.000000,142.721246,20.056275,405.159975,1.408976,121.223194,54.595381,0.783675,0.000000,0.000000,606.336120,15.939587,0.000000,9.260571,0.000000,74.199510,29.579951,16.049727,0.000000,50.297625,265.632736,40.968445,0.000000,0.000000,38.344792,115.703325,25.849459,0.000000,0.437072,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,0.000000,4.957470,41.650875,0.976585,21.313058,1.345831,76.548600,25.419974,0.000000,0.000000,0,0,0,0,0

13,03:00-03:15,69.66,40.521802,11.164466,0.000000,142.721246,20.056275,405.159975,1.408976,121.223194,54.595381,0.358665,0.000000,0.000000,574.186192,15.939587,0.000000,9.260571,0.000000,74.199510,29.579951,16.049727,0.000000,50.297625,265.632736,40.968445,0.000000,0.000000,38.344792,115.703325,14.091042,0.000000,0.437072,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,0.000000,4.957470,26.934426,0.976585,11.589182,0.134583,76.548600,25.419974,0.000000,0.000000,0,0,0,0,0

14,03:15-03:30,68.69,40.521802,11.164466,0.000000,142.721246,20.056275,405.159975,1.408976,121.223194,54.595381,0.358665,0.000000,0.000000,554.836192,15.939587,0.000000,9.260571,0.000000,74.199510,29.579951,16.049727,0.000000,50.297625,265.632736,40.968445,0.000000,0.000000,38.344792,115.703325,14.091042,0.000000,0.437072,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,0.000000,4.957470,26.934426,0.976585,11.589182,0.134583,76.548600,25.419974,0.000000,0.000000,0,0,0,0,0

15,03:30-03:45,67.72,40.521802,11.164466,0.000000,142.721246,20.056275,405.159975,1.408976,121.223194,54.595381,0.387691,0.000000,0.000000,545.161192,15.939587,0.000000,9.260571,0.000000,74.199510,29.579951,16.049727,0.000000,50.297625,265.632736,40.968445,0.000000,0.000000,38.344792,115.703325,14.144387,0.000000,0.437072,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,0.000000,4.957470,26.934426,0.976585,11.642691,0.134583,76.548600,25.419974,0.000000,0.000000,0,0,0,0,0

16,03:45-04:00,69.66,40.521802,11.164466,0.000000,142.721246,20.056275,405.159975,1.408976,121.223194,54.595381,0.387691,0.000000,0.000000,545.161192,15.939587,0.000000,9.260571,0.000000,74.199510,29.579951,16.049727,0.000000,50.297625,265.632736,40.968445,0.000000,0.000000,38.344792,115.703325,14.144387,0.000000,0.437072,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,0.000000,4.957470,26.934426,0.976585,11.642691,0.134583,76.548600,25.419974,0.000000,0.000000,0,0,0,0,0

17,04:00-04:15,65.79,39.934530,11.164466,0.000000,142.721246,20.056275,405.159975,1.408976,121.223194,54.595381,0.387691,0.000000,0.000000,545.161192,8.169039,0.000000,9.260571,0.000000,74.199510,29.579951,16.049727,0.000000,50.297625,265.632736,40.968445,0.000000,0.000000,38.344792,115.703325,14.144387,0.000000,0.437072,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,6.340802,4.957470,26.934426,0.976585,11.642691,0.134583,76.548600,25.419974,0.000000,0.000000,0,0,0,0,0

18,04:15-04:30,65.79,39.934530,11.164466,0.000000,142.721246,20.056275,405.159975,1.408976,121.223194,54.595381,0.387691,0.000000,0.000000,545.161192,8.169039,0.000000,9.260571,0.000000,74.199510,29.579951,16.049727,0.000000,50.297625,265.632736,40.968445,0.000000,0.000000,38.344792,115.703325,14.144387,0.000000,0.437072,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,6.340802,4.957470,26.934426,0.976585,11.642691,0.134583,76.548600,16.946649,0.000000,0.000000,0,0,0,0,0

19,04:30-04:45,64.82,37.585440,11.164466,0.000000,142.721246,20.056275,405.159975,1.408976,121.223194,54.595381,0.383038,0.000000,0.000000,545.161192,8.169039,0.000000,9.260571,0.000000,74.199510,29.579951,16.049727,0.000000,50.297625,265.632736,40.968445,0.000000,0.000000,38.344792,115.703325,14.076394,0.000000,0.437072,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,6.340802,0.495747,26.934426,0.976585,11.706160,0.134583,76.548600,0.000000,0.000000,0.000000,0,0,0,0,0

20,04:45-05:00,62.89,37.585440,11.164466,0.000000,142.721246,20.056275,405.159975,1.408976,121.223194,54.595381,0.383038,0.000000,0.000000,545.161192,8.169039,0.000000,9.260571,0.000000,74.199510,29.579951,16.049727,0.000000,50.297625,265.632736,40.968445,3.239180,0.000000,38.344792,115.703325,14.076394,0.000000,0.437072,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,6.340802,0.495747,26.934426,0.976585,11.706160,0.134583,76.548600,0.000000,0.000000,0.000000,0,0,0,0,0

21,05:00-05:15,63.86,37.585440,11.164466,0.000000,142.721246,20.056275,405.159975,1.408976,121.223194,54.595381,0.383038,0.000000,0.000000,545.161192,0.000000,0.000000,9.260571,0.000000,74.199510,29.579951,16.049727,0.000000,50.297625,265.632736,40.968445,7.774031,0.000000,47.355818,115.703325,14.070277,0.000000,0.538536,0.000000,137.385000,40.778267,0.000000,51.269760,0.000000,32.772608,40.503969,0.000000,0.000000,12.681603,0.495747,26.934426,0.976585,11.644008,0.134583,76.548600,0.000000,0.000000,0.000000,0,0,0,0,0

22,05:15-05:30,60.95,37.585440,11.164466,0.000000,142.721246,20.056275,405.159975,1.408976,121.223194,54.595381,0.383038,0.000000,0.000000,545.161192,0.000000,0.000000,9.260571,0.000000,74.199510,29.579951,16.049727,0.000000,50.297625,260.795236,40.968445,50.660769,0.000000,71.033727,115.703325,14.078531,0.000000,0.807803,0.000000,137.385000,40.778267,0.000000,51.269760,0.000000,32.772608,40.503969,0.000000,0.000000,12.681603,0.495747,26.934426,0.976585,11.644008,0.593739,76.548600,0.000000,0.000000,0.000000,0,0,0,0,0

23,05:30-05:45,60.95,37.585440,11.164466,0.000000,142.721246,20.056275,405.159975,1.408976,121.223194,54.595381,0.387691,0.000000,0.000000,545.161192,0.000000,0.587543,9.260571,0.000000,74.199510,29.579951,16.049727,0.000000,50.297625,241.445236,40.968445,50.660769,0.000000,71.033727,115.703325,14.150724,0.000000,0.807803,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,12.681603,0.495747,26.934426,0.976585,11.645995,0.681877,76.548600,0.000000,0.000000,0.000000,0,0,0,0,0

24,05:45-06:00,60.95,37.585440,11.164466,0.000000,142.721246,20.056275,405.159975,1.408976,121.223194,54.595381,0.387691,0.000000,0.000000,525.811192,0.000000,1.175087,9.260571,0.000000,74.199510,29.579951,16.049727,0.000000,50.297625,241.445236,40.968445,50.660769,0.000000,94.711636,115.703325,14.150724,0.000000,1.077071,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,12.681603,0.495747,26.934426,0.976585,11.645995,0.681877,76.548600,0.000000,0.000000,0.000000,0,0,0,0,0

25,06:00-06:15,72.54,37.585440,11.164466,0.000000,142.721246,20.056275,405.159975,1.408976,121.223194,54.595381,0.392610,0.000000,0.000000,525.811192,0.000000,0.949565,9.260571,0.000000,74.199510,29.579951,16.049727,0.000000,50.297625,196.475836,40.968445,50.660769,0.000000,73.813725,115.703325,14.150724,0.000000,0.839022,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,12.681603,0.495747,26.934426,0.976585,11.645995,0.134583,76.548600,0.000000,0.000000,0.000000,0,0,0,0,0

26,06:15-06:30,61.92,37.585440,11.164466,0.000000,142.721246,20.056275,405.159975,1.408976,121.223194,54.595381,0.392610,0.000000,0.000000,525.811192,0.000000,0.949565,9.260571,0.000000,74.199510,29.579951,16.049727,0.000000,50.297625,183.395236,40.968445,50.660769,0.000000,73.813725,115.703325,14.150724,0.000000,0.839022,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,12.681603,0.495747,26.934426,0.976585,11.645995,0.134583,76.548600,0.000000,0.000000,0.000000,0,0,0,0,0

27,06:30-06:45,62.89,37.585440,11.164466,0.000000,142.721246,20.056275,405.159975,1.408976,121.223194,54.595381,0.392610,0.000000,0.000000,418.827920,0.000000,1.762630,18.521144,0.000000,74.199510,29.579951,16.049727,0.000000,50.297625,174.292126,40.968445,33.687468,0.000000,94.711636,115.703325,13.292240,0.000000,1.077071,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,12.681603,0.495747,14.351411,0.976585,10.398362,0.134583,76.548600,0.000000,0.000000,0.000000,0,0,0,0,0

28,06:45-07:00,64.82,37.585440,11.164466,0.000000,142.721246,20.056275,405.159975,1.408976,121.223194,54.595381,0.392610,0.000000,0.000000,284.555392,0.000000,1.762630,18.521144,0.000000,74.199510,29.579951,16.049727,0.000000,50.297625,174.292126,40.968445,6.478359,0.000000,94.711636,115.703325,13.292240,0.000000,1.077071,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,12.681603,0.495747,26.934426,0.976585,10.398362,0.134583,76.548600,0.000000,0.000000,0.000000,0,0,0,0,0

29,07:00-07:15,64.82,37.585440,11.164466,0.000000,142.721246,20.056275,405.159975,1.408976,121.223194,54.595381,0.392610,0.000000,0.000000,226.505392,0.000000,1.762630,18.521144,0.000000,74.199510,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,3.627881,0.000000,94.711636,115.703325,13.292240,0.000000,1.077071,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,12.681603,0.495747,18.783286,0.976585,10.398362,0.134583,76.548600,0.000000,0.000000,0.000000,0,0,0,0,0

30,07:15-07:30,66.76,37.585440,11.164466,0.000000,142.721246,20.056275,405.159975,1.408976,121.223194,54.595381,0.392610,0.000000,0.000000,226.505392,0.000000,1.762630,18.521144,0.000000,74.199510,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,3.627881,0.000000,80.332340,115.703325,13.292240,0.000000,0.913169,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,12.681603,0.495747,21.341924,0.976585,10.497821,0.698210,76.548600,0.000000,0.000000,0.000000,0,0,0,0,0

31,07:30-07:45,70.96,37.585440,11.164466,0.000000,142.721246,20.056275,405.159975,1.408976,121.223194,54.595381,0.392610,0.000000,0.000000,226.505392,0.000000,1.175087,18.521144,0.000000,74.199510,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,57.517188,115.703325,13.292240,0.000000,0.655609,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,12.681603,0.495747,21.356186,0.976585,10.497821,0.698210,76.548600,0.000000,0.000000,0.000000,0,0,0,0,0

32,07:45:08:00,74.14,37.585440,11.164466,0.000000,142.721246,20.056275,405.159975,1.408976,121.223194,54.595381,0.392610,0.000000,0.000000,226.505392,0.000000,0.587543,9.260571,0.000000,74.199510,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,57.517188,115.703325,13.292240,0.000000,0.655609,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,6.340802,0.495747,21.356186,0.976585,10.497821,0.698210,76.548600,0.000000,0.000000,0.000000,0,0,0,0,0

33,08:00-08:15,74.83,14.512500,11.164466,0.000000,73.140094,15.691410,405.159975,1.408976,121.223194,54.595381,0.392610,0.000000,0.000000,226.505392,0.000000,0.136500,0.000000,0.000000,74.199510,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,57.517188,115.703325,13.284470,0.000000,0.655609,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,6.340802,0.000000,21.356186,0.976585,10.486940,0.698210,76.548600,0.000000,0.000000,0.000000,0,0,0,0,0

34,08:15-08:30,74.83,21.204891,11.164466,0.000000,75.711422,5.805000,405.159975,1.408976,121.223194,54.595381,0.392610,0.000000,0.000000,226.505392,0.000000,0.000000,0.000000,0.000000,74.199510,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,43.137892,115.703325,13.284470,0.000000,0.491707,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,6.340802,0.000000,21.356186,0.976585,10.486940,0.698210,76.548600,0.000000,0.000000,0.000000,0,0,0,0,0

35,08:30-08:45,74.38,21.204891,11.164466,0.000000,75.711422,5.805000,405.159975,1.408976,121.223194,54.595381,0.395189,0.000000,0.000000,226.505392,0.000000,0.000000,0.000000,0.000000,74.199510,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,23.677909,115.703325,13.347418,0.000000,0.269267,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,6.340802,0.000000,21.174424,0.976585,11.494934,0.698210,76.548600,0.000000,0.000000,0.000000,0,0,0,0,0

36,08:45:09:00,74.83,21.204891,11.164466,0.000000,75.711422,5.805000,405.159975,1.408976,121.223194,54.595381,0.395189,0.000000,0.000000,226.505392,0.000000,0.000000,0.000000,0.000000,74.199510,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,23.677909,115.703325,13.347418,0.000000,0.269267,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,6.340802,0.000000,21.174424,0.976585,11.494934,0.698210,76.548600,0.000000,0.000000,0.000000,0,0,0,0,0

37,09:00:09:15,74.50,10.642500,11.164466,0.000000,41.602500,3.870000,405.159975,1.408976,121.223194,54.595381,0.390348,0.000000,0.000000,226.505392,0.000000,0.000000,0.000000,0.000000,74.199510,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,23.677909,115.703325,13.261915,0.000000,0.269267,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,0.000000,0.000000,20.289655,0.976585,11.452293,0.704442,76.548600,0.000000,0.000000,0.000000,0,0,0,0,0

38,09:15-09:30,76.43,10.642500,11.164466,0.000000,41.602500,3.870000,405.159975,1.408976,121.223194,54.595381,0.390348,0.000000,0.000000,226.505392,0.000000,0.000000,0.000000,0.000000,74.199510,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,23.677909,115.703325,13.261915,0.000000,0.269267,0.000000,137.385000,40.778267,0.000000,51.269760,0.000000,32.772608,40.503969,0.000000,0.000000,0.000000,0.000000,20.289655,0.976585,11.452293,0.704442,76.548600,0.000000,0.000000,0.000000,0,0,0,0,0

39,09:30-09:45,74.50,21.926066,11.164466,0.000000,75.711422,3.870000,405.159975,1.408976,121.223194,54.595381,0.390348,0.000000,0.000000,226.505392,0.000000,0.000000,0.000000,0.000000,74.199510,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,23.677909,115.703325,13.261915,0.000000,0.269267,0.000000,137.385000,40.778267,0.000000,51.269760,0.000000,32.772608,40.503969,0.000000,0.000000,0.000000,0.000000,20.289655,0.976585,11.452293,0.704442,76.548600,0.000000,0.000000,0.000000,0,0,0,0,0

40,09:45-10:00,70.63,21.926066,11.164466,0.000000,75.711422,3.870000,405.159975,1.408976,121.223194,54.595381,0.390348,0.000000,0.000000,226.505392,0.000000,0.000000,0.000000,0.000000,74.199510,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,19.172396,115.703325,13.261915,0.000000,0.218537,0.000000,137.385000,40.778267,0.000000,47.531340,0.000000,32.772608,40.503969,0.000000,0.000000,0.000000,0.000000,20.289655,0.976585,11.452293,0.704442,76.548600,0.000000,0.000000,0.000000,0,0,0,0,0

41,10:00-10:15,67.72,13.170614,11.164466,0.000000,41.602500,3.870000,405.159975,1.408976,121.223194,54.595381,0.390348,0.000000,0.000000,226.505392,0.000000,0.000000,0.000000,0.000000,74.199510,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,0.000000,115.703325,13.261915,0.000000,0.000000,0.000000,137.385000,27.133538,0.000000,47.531340,0.000000,33.318819,40.503969,0.000000,0.000000,0.000000,0.000000,21.283356,0.976585,11.452293,0.704442,76.548600,0.000000,0.000000,0.000000,0,0,0,0,0

42,10:15-10:30,69.66,21.926066,11.164466,0.000000,123.881119,9.255105,405.159975,1.408976,121.223194,54.595381,0.390348,0.000000,0.000000,226.505392,0.000000,0.000000,0.000000,0.000000,74.199510,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,0.000000,115.703325,13.261915,0.000000,0.000000,0.000000,137.385000,13.528552,0.000000,47.531340,0.000000,33.318819,40.503969,0.000000,0.000000,0.000000,0.000000,21.283356,0.976585,11.452293,0.704442,76.548600,0.000000,0.000000,0.000000,0,0,0,0,0

43,10:30-10:45,72.56,21.926066,11.164466,0.000000,123.881119,9.255105,405.159975,1.408976,121.223194,54.595381,0.390348,0.000000,0.000000,226.505392,0.000000,0.000000,0.000000,0.000000,74.199510,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,0.000000,115.703325,13.261915,0.000000,0.000000,0.000000,137.385000,0.000000,0.000000,47.531340,0.000000,33.318819,27.002645,0.000000,0.000000,0.000000,0.000000,12.801026,0.976585,11.452293,0.134583,76.548600,0.000000,0.000000,0.000000,0,0,0,0,0

44,10:45-11:00,74.50,21.926066,11.164466,0.000000,123.881119,9.255105,405.159975,1.408976,121.223194,54.595381,0.390348,0.000000,0.000000,226.505392,0.000000,0.000000,0.000000,0.000000,74.199510,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,0.000000,115.703325,13.261915,0.000000,0.000000,0.000000,137.385000,0.000000,0.000000,47.531340,0.000000,33.318819,27.002645,0.000000,0.000000,0.000000,0.000000,12.801026,0.976585,11.452293,0.134583,76.548600,0.000000,0.000000,0.000000,0,0,0,0,0

45,11:00-11:15,56.12,34.630308,11.164466,0.000000,123.881119,9.255105,405.159975,1.408976,121.223194,54.595381,0.390348,0.000000,0.000000,226.505392,0.000000,0.000000,0.000000,0.000000,65.205630,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,0.000000,115.703325,13.261915,0.000000,0.000000,0.000000,137.385000,0.000000,0.000000,47.531340,0.000000,33.318819,27.002645,0.000000,0.000000,0.000000,1.115431,12.801026,0.976585,11.452293,0.134583,76.548600,0.000000,0.000000,0.000000,0,0,0,0,0

46,11:15-11:30,59.02,34.630308,11.164466,0.000000,123.881119,9.255105,405.159975,1.408976,121.223194,54.595381,0.390348,0.000000,0.000000,226.505392,0.000000,0.000000,0.000000,0.000000,65.205630,19.700094,16.049727,0.000000,50.297625,174.292126,40.968445,0.000000,0.000000,0.000000,115.703325,13.261915,0.000000,0.000000,0.000000,137.385000,0.000000,0.000000,47.531340,0.000000,33.318819,27.002645,0.000000,0.000000,0.000000,1.115431,12.801026,0.976585,11.452293,0.134583,76.536700,0.000000,0.000000,0.000000,0,0,0,0,0

