Block,Time,JHAJJAR,CHAMERA2,PARBATI3,SINGRAULI,CHAMERA1,DADRI_CRF,CHAMERA3,UNCHAHAR2,RIHAND2,TANDA2,ANTA_GF,RAPPB,ANTA_RF,ANTA_LF,AURY_RF,AURY_GF,RIHAND1,URI,UNCHAHAR4,SALAL,RAMPUR,TEHRI,RAPPC,NAPP,ANTA_CRF,DADRI_RF,NJPC,SEWA2,KOTESHWR,DHAULIGNGA,UNCHAHAR1,RIHAND3,URI2,DADRT2,DADRI_LF,DULHASTI,KUDGI,DADRI_GF,KISHANGANGA,TANAKPUR,AURY_CRF,KOLDAM,BSIUL,UNCHAHAR3,AURY_LF,BRBCL,TALA,KHSTPP-I,FSTPP I & II,SINGRAULI_HYDRO,KHSTPP-II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,379.618951,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,28.634392,54.817560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,6.404083,0.000000,12.357638,0.000000,0.000000,25.396192,19.308543,0.000000,0.000000,20.142311,0.000000,8.579383,0.000000,5.208732,119.559926,9.103776,325.696164,0.000000,15.931754,61.88,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,13.139295,0.000000,13.674365,1.136957,35.139796,13.892916,0.573341,95.075112,404.866836,0,0,0,0,0

7,01:30-01:45,369.728490,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,28.634392,54.817560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,6.404083,0.000000,17.974746,0.000000,0.000000,25.396192,19.308543,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,5.208732,119.559926,9.103776,325.696164,0.000000,15.931754,59.94,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,13.139295,0.000000,12.996874,1.136957,35.139796,13.892916,0.573341,95.075112,404.866836,0,0,0,0,0

8,01:45-02:00,348.458890,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,28.634392,54.817560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,6.404083,0.000000,68.528718,0.000000,0.000000,25.396192,19.308543,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,5.208732,119.559926,9.103776,325.696164,0.000000,15.931754,60.91,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,13.139295,0.000000,12.155607,1.136957,35.139796,13.892916,0.573341,95.075112,404.866836,0,0,0,0,0

9,02:00-02:15,348.458890,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,28.634392,54.817560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,9.819594,0.000000,68.528718,0.000000,0.000000,25.396192,19.308543,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,5.208732,119.559926,9.103776,325.696164,0.000000,15.931754,59.94,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,13.139295,0.000000,12.256757,1.136957,35.139796,13.892916,0.573341,95.075112,404.866836,0,0,0,0,0

10,02:15-02:30,348.458890,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,28.634392,54.817560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,9.819594,0.000000,68.528718,0.000000,0.000000,25.396192,19.308543,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,5.208732,119.559926,9.103776,325.696164,0.000000,15.931754,59.94,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,13.139295,0.000000,12.145523,1.136957,35.139796,13.892916,0.573341,95.075112,404.866836,0,0,0,0,0

11,02:30-02:45,348.458890,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,28.634392,54.817560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,9.819594,0.000000,68.528718,0.000000,0.000000,25.396192,19.308543,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,5.208732,119.559926,9.103776,325.696164,0.000000,15.931754,59.94,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,13.139295,0.000000,13.966620,1.136957,35.139796,13.892916,0.573341,95.075112,404.866836,0,0,0,0,0

12,02:45-03:00,353.292890,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,28.634392,54.817560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,9.819594,0.000000,14.604481,0.000000,0.000000,25.396192,19.308543,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,5.208732,119.559926,9.103776,325.696164,0.000000,15.931754,58.97,0.000000,0.000000,4.953883,0.000000,0.000000,1.063480,13.139295,0.000000,14.904095,1.136957,35.139796,13.892916,0.573341,95.075112,404.866836,0,0,0,0,0

13,03:00-03:15,353.292890,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,28.634392,54.817560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,5.336736,0.000000,12.357638,0.000000,0.000000,25.396192,19.308543,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,5.208732,119.559926,9.103776,325.696164,0.000000,15.931754,58.97,0.000000,0.000000,4.953883,0.000000,0.000000,1.063480,13.139295,0.000000,15.409742,1.136957,35.139796,13.892916,0.573341,95.075112,404.866836,0,0,0,0,0

14,03:15-03:30,353.940646,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,32.804226,54.817560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,5.336736,0.000000,12.357638,0.000000,0.000000,25.396192,19.308543,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,5.208732,119.559926,9.103776,325.696164,0.000000,15.931754,58.01,0.000000,0.000000,4.953883,0.000000,0.000000,1.063480,13.139295,0.000000,14.733360,1.136957,35.139796,13.892916,0.573341,95.075112,404.866836,0,0,0,0,0

15,03:30-03:45,353.940646,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,34.210025,54.817560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,5.336736,0.000000,12.357638,0.000000,0.000000,25.396192,19.308543,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,5.208732,119.559926,5.202157,325.696164,0.000000,15.931754,58.01,0.000000,0.000000,4.953883,0.000000,0.000000,1.063480,13.139295,0.000000,16.904901,1.136957,35.139796,13.892916,0.573341,95.075112,404.866836,0,0,0,0,0

16,03:45-04:00,347.395410,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,34.210025,54.817560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,5.336736,0.000000,12.357638,0.000000,0.000000,25.396192,19.308543,0.000000,0.000000,0.000000,0.000000,8.579383,0.000000,5.208732,119.559926,5.202157,325.696164,0.000000,15.931754,58.97,0.000000,0.000000,4.953883,0.000000,0.000000,1.063480,13.139295,0.000000,17.107604,1.136957,35.139796,13.892916,0.573341,95.075112,404.866836,0,0,0,0,0

17,04:00-04:15,347.395410,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,34.210025,54.817560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,5.336736,0.000000,12.357638,0.000000,0.000000,25.396192,19.308543,0.000000,0.000000,21.973430,0.000000,8.579383,0.000000,5.208732,119.559926,5.202157,325.696164,0.000000,15.931754,58.01,0.000000,0.000000,11.765473,0.000000,0.000000,1.063480,13.139295,0.000000,15.758270,1.136957,35.139796,13.892916,0.573341,95.075112,404.866836,0,0,0,0,0

18,04:15-04:30,347.395410,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,34.210025,54.817560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,5.336736,0.000000,12.357638,0.000000,0.000000,25.396192,19.308543,0.000000,0.000000,21.973430,0.000000,8.579383,0.000000,5.208732,119.559926,5.202157,325.696164,0.000000,15.931754,58.01,0.000000,0.000000,11.765473,0.000000,0.000000,1.063480,13.139295,0.000000,19.189485,1.136957,35.139796,13.892916,0.573341,95.075112,404.866836,0,0,0,0,0

19,04:30-04:45,426.673010,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,34.210025,63.215143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,5.336736,0.000000,12.357638,0.000000,0.000000,25.396192,19.308543,0.000000,0.000000,21.973430,0.000000,8.579383,0.000000,5.208732,119.559926,5.202157,325.696164,0.000000,15.931754,58.01,0.000000,0.000000,11.765473,0.000000,0.000000,1.063480,13.139295,0.000000,19.336023,1.136957,35.139796,13.892916,0.573341,95.075112,404.866836,0,0,0,0,0

20,04:45-05:00,494.358678,12.732795,0.000000,100.063800,0.000000,0.000000,0.000000,37.698108,72.924600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,5.336736,0.000000,12.357638,0.000000,0.000000,25.396192,19.308543,0.000000,0.000000,21.973430,0.000000,8.579383,0.000000,5.208732,119.559926,5.202157,330.220208,0.000000,15.931754,59.94,0.000000,0.000000,11.765473,0.000000,0.000000,1.063480,13.139295,0.000000,19.336023,1.136957,43.718696,20.041764,0.573341,95.075112,404.866836,0,0,0,0,0

21,05:00-05:15,584.580551,12.732795,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,74.308248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,5.336736,0.000000,12.357638,0.000000,0.000000,25.396192,19.308543,0.000000,0.000000,38.453503,0.000000,8.579383,1.277143,5.208732,119.559926,5.202157,330.220208,0.000000,15.931754,60.91,0.000000,0.000000,4.953883,0.000000,0.000000,1.063480,13.139295,0.000000,19.336023,1.136957,43.718696,20.041764,0.573341,95.075112,404.866836,0,0,0,0,0

22,05:15-05:30,631.465517,12.732795,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,77.573975,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,5.336736,0.000000,12.357638,0.000000,14.618016,25.396192,19.308543,0.000000,0.000000,38.453503,0.000000,8.579383,8.812285,6.695187,119.559926,5.202157,330.220208,0.000000,15.931754,60.91,0.000000,0.000000,4.953883,0.000000,0.000000,1.063480,17.686252,0.000000,19.336023,1.136957,43.718696,20.041764,0.573341,95.075112,404.866836,0,0,0,0,0

23,05:30-05:45,631.465517,12.732795,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,74.650979,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,5.336736,0.000000,12.357638,0.000000,15.044375,25.396192,19.308543,0.000000,0.000000,57.680255,0.000000,8.579383,8.812285,6.695187,119.559926,5.202157,330.220208,0.000000,15.931754,63.81,0.000000,0.000000,4.953883,0.000000,0.000000,1.063480,17.686252,0.000000,19.336023,1.136957,43.718696,20.041764,0.573341,95.075112,404.866836,0,0,0,0,0

24,05:45-06:00,631.465517,25.465589,3.692209,100.063800,6.797571,0.000000,0.000000,40.982749,77.326018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,5.336736,0.000000,12.357638,0.000000,30.088750,25.396192,19.308543,0.000000,0.000000,82.400364,5.026103,17.158766,17.624571,6.695187,119.559926,5.202157,330.220208,0.000000,31.863508,65.74,0.000000,0.000000,4.953883,0.000000,0.000000,1.063480,17.686252,0.000000,19.336023,1.136957,43.718696,20.041764,0.573341,95.075112,404.866836,0,0,0,0,0

25,06:00-06:15,584.580551,25.465589,15.807578,100.063800,13.595142,0.000000,9.356536,40.982749,77.326018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,5.336736,0.000000,12.357638,0.000000,45.133124,25.396192,19.308543,0.000000,0.000000,109.867152,10.206856,25.738150,26.436856,6.695187,119.559926,5.202157,330.220208,0.000000,47.795262,70.58,0.000000,0.000000,4.953883,0.000000,0.000000,3.190440,17.686252,0.000000,19.336023,1.136957,43.718696,20.041764,0.573341,95.075112,404.866836,0,0,0,0,0

26,06:15-06:30,545.908551,38.198384,15.807578,100.063800,25.204476,0.000000,28.097923,40.982749,79.466126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,5.336736,0.000000,12.357638,0.000000,60.177499,25.396192,19.308543,0.000000,0.000000,128.178344,15.279354,37.749286,35.330878,6.695187,119.559926,5.202157,330.220208,0.000000,47.795262,73.48,0.000000,0.000000,4.953883,0.000000,0.000000,18.912928,17.686252,0.000000,19.336023,1.136957,43.718696,20.041764,0.573341,95.075112,404.866836,0,0,0,0,0

27,06:30-06:45,545.908551,38.198384,15.807578,100.063800,38.188600,0.000000,28.097923,40.982749,79.466126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,5.336736,0.000000,12.357638,0.000000,60.177499,25.396192,19.308543,0.000000,0.000000,128.178344,15.279354,37.749286,35.330878,6.695187,119.559926,5.202157,330.220208,0.000000,47.795262,76.38,0.000000,0.000000,4.953883,0.000000,0.000000,18.912928,17.686252,0.000000,19.336023,1.136957,43.718696,20.041764,0.573341,95.075112,404.866836,0,0,0,0,0

28,06:45-07:00,545.908551,38.198384,15.807578,100.063800,38.188600,0.000000,28.097923,40.982749,79.466126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,5.336736,0.000000,12.357638,0.000000,60.177499,25.396192,19.308543,0.000000,0.000000,128.178344,15.279354,37.749286,33.461141,6.695187,119.559926,5.202157,330.220208,0.000000,47.795262,81.21,0.000000,0.000000,4.953883,0.000000,0.000000,18.912928,17.686252,0.000000,19.336023,1.136957,43.718696,20.041764,0.573341,95.075112,404.866836,0,0,0,0,0

29,07:00-07:15,545.908551,38.198384,15.807578,100.063800,38.188600,0.000000,28.097923,40.982749,79.466126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,48.030624,0.000000,12.357638,0.000000,60.177499,25.396192,19.308543,0.000000,0.000000,128.178344,15.279354,37.749286,31.928570,6.695187,119.559926,5.202157,330.220208,0.000000,47.795262,84.11,0.000000,0.000000,4.953883,0.000000,0.000000,18.912928,17.686252,0.000000,19.336023,1.136957,43.718696,20.041764,0.573341,95.075112,404.866836,0,0,0,0,0

30,07:15-07:30,545.908551,38.198384,15.807578,100.063800,25.204476,0.000000,18.731538,40.982749,79.466126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,48.030624,0.000000,12.357638,0.000000,60.177499,25.396192,19.308543,0.000000,0.000000,109.867152,15.279354,37.749286,17.624571,6.695187,119.559926,5.202157,330.220208,0.000000,47.795262,88.95,0.000000,0.000000,4.953883,0.000000,0.000000,18.912928,17.686252,0.000000,19.336023,1.136957,43.718696,20.041764,0.573341,95.075112,404.866836,0,0,0,0,0

31,07:30-07:45,545.908551,25.465589,3.692209,100.063800,12.984124,0.000000,18.731538,40.982749,79.466126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,5.336736,0.000000,2.246843,0.000000,60.177499,25.396192,19.308543,0.000000,0.000000,105.289354,15.279354,37.749286,8.812285,6.695187,119.559926,5.202157,330.220208,0.000000,47.795262,95.71,0.000000,0.000000,4.953883,0.000000,0.000000,6.304309,17.686252,0.000000,19.336023,1.136957,43.718696,20.041764,0.573341,95.075112,404.866836,0,0,0,0,0

32,07:45:08:00,545.908551,12.732795,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,79.466126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,5.336736,0.000000,2.246843,0.000000,60.177499,25.396192,19.308543,0.000000,0.000000,90.457288,10.206856,25.738150,0.000000,6.695187,119.559926,5.202157,330.220208,0.000000,47.795262,100.55,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,17.686252,0.000000,19.336023,1.136957,43.718696,20.041764,0.573341,95.075112,404.866836,0,0,0,0,0

33,08:00-08:15,516.904551,12.732795,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,79.466126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,5.336736,0.000000,2.246843,0.000000,60.177499,25.396192,19.308543,0.000000,0.000000,64.089172,5.103428,17.158766,0.000000,5.208732,119.559926,5.202157,330.220208,0.000000,47.795262,110.22,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,13.338803,0.000000,19.336023,1.136957,43.718696,20.041764,0.573341,95.075112,404.866836,0,0,0,0,0

34,08:15-08:30,399.225558,12.732795,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,79.466126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,10.673472,0.000000,2.246843,0.000000,45.133124,25.396192,19.308543,0.000000,0.000000,64.089172,0.000000,8.579383,0.000000,5.208732,119.559926,5.202157,330.220208,0.000000,31.863508,118.92,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,13.139295,0.000000,19.336023,1.136957,43.718696,20.041764,0.573341,95.075112,404.866836,0,0,0,0,0

35,08:30-08:45,346.370602,12.732795,0.000000,100.063800,0.000000,0.000000,0.000000,37.421283,79.466126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,10.673472,0.000000,11.234216,0.000000,43.854048,25.396192,19.308543,0.000000,0.000000,45.228644,0.000000,8.579383,0.000000,5.208732,119.559926,5.202157,303.552565,0.000000,31.863508,127.62,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,13.139295,0.000000,19.336023,1.136957,43.718696,20.041764,0.573341,95.075112,404.866836,0,0,0,0,0

36,08:45:09:00,346.370602,12.732795,0.000000,100.063800,0.000000,0.000000,0.000000,35.407116,79.466126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,10.673472,0.000000,68.528718,0.000000,43.854048,25.396192,19.308543,0.000000,0.000000,21.973430,0.000000,8.579383,0.000000,5.208732,119.559926,5.202157,289.540261,0.000000,31.863508,127.62,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,13.139295,0.000000,19.336023,1.136957,43.718696,20.041764,0.573341,95.075112,404.866836,0,0,0,0,0

37,09:00:09:15,348.458890,12.732795,0.000000,100.063800,0.000000,0.000000,0.000000,35.407116,88.926264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,10.673472,0.000000,68.528718,0.000000,29.357849,25.396192,19.308543,0.000000,0.000000,20.142311,0.000000,8.579383,0.000000,5.208732,119.559926,5.202157,287.606661,0.000000,31.863508,117.95,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,13.139295,0.000000,19.336023,1.136957,43.718696,20.041764,0.573341,95.075112,404.866836,0,0,0,0,0

38,09:15-09:30,348.458890,12.732795,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,88.926264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,10.673472,0.000000,68.528718,0.000000,15.044375,25.396192,19.308543,0.000000,0.000000,20.142311,0.000000,8.579383,0.000000,5.208732,119.559926,9.103776,308.876261,0.000000,15.931754,125.68,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,13.139295,0.000000,19.336023,1.136957,43.718696,20.041764,0.573341,95.075112,404.866836,0,0,0,0,0

39,09:30-09:45,348.458890,12.732795,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,88.926264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,48.030624,0.000000,68.528718,0.000000,0.000000,25.396192,19.308543,0.000000,0.000000,20.142311,0.000000,8.579383,0.000000,5.208732,119.559926,23.929924,330.220208,0.000000,15.931754,129.55,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,13.139295,0.000000,19.336023,1.136957,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

40,09:45-10:00,348.458890,12.732795,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,88.926264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,48.030624,0.000000,14.604481,0.000000,0.000000,25.396192,19.308543,0.000000,0.000000,20.142311,0.000000,8.579383,0.000000,5.208732,119.559926,23.929924,330.220208,0.000000,15.931754,133.42,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,13.139295,0.000000,19.336023,1.136957,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

41,10:00-10:15,405.722551,12.732795,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,88.926264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,12.808166,0.000000,12.919348,0.000000,0.000000,25.396192,19.308543,0.000000,0.000000,20.142311,0.000000,8.579383,0.000000,5.208732,119.559926,23.929924,330.220208,0.000000,15.931754,135.35,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,13.139295,0.000000,19.336023,1.136957,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

42,10:15-10:30,405.722551,12.732795,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,88.926264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,12.808166,0.000000,12.919348,0.000000,0.000000,25.396192,19.308543,0.000000,0.000000,20.142311,0.000000,8.579383,0.000000,5.208732,119.559926,23.929924,330.220208,0.000000,15.931754,135.35,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,13.139295,0.000000,19.336023,1.136957,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

43,10:30-10:45,405.722551,12.732795,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,95.336765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,12.808166,0.000000,12.919348,0.000000,0.000000,25.396192,19.308543,0.000000,0.000000,20.142311,0.000000,8.579383,0.000000,5.208732,119.559926,23.929924,330.220208,0.000000,15.931754,135.35,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,13.139295,0.000000,18.929912,1.136957,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

44,10:45-11:00,405.722551,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,101.634952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,12.808166,0.000000,12.919348,0.000000,0.000000,25.396192,19.308543,0.000000,0.000000,20.142311,0.000000,8.579383,0.000000,5.208732,119.559926,23.929924,330.220208,0.000000,15.931754,135.35,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,13.139295,0.000000,19.336023,1.136957,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

45,11:00-11:15,405.722551,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,107.337015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,12.808166,0.000000,12.919348,0.000000,0.000000,25.396192,19.308543,0.000000,0.000000,20.142311,0.000000,8.579383,0.000000,5.208732,119.559926,23.929924,330.220208,0.000000,15.931754,135.35,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,13.139295,0.000000,19.336023,1.136957,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

46,11:15-11:30,405.722551,0.000000,0.000000,100.063800,0.000000,0.000000,0.000000,40.982749,113.228606,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.945600,12.808166,0.000000,12.919348,0.000000,0.000000,25.396192,19.308543,0.000000,0.000000,20.142311,0.000000,8.579383,0.000000,5.208732,119.559926,23.929924,330.220208,0.000000,15.931754,135.35,0.000000,0.000000,4.953883,0.000000,0.000000,0.000000,13.139295,0.000000,19.336023,1.136957,43.718696,18.813928,0.573341,95.075112,404.866836,0,0,0,0,0

