Block,Time,DADRI_LF,AURY_RF,SEWA2,CHAMERA3,DADRI_GF,DADRI_CRF,RAPPB,DHAULIGNGA,TEHRI,NJPC,KISHANGANGA,SINGRAULI,ANTA_LF,PARBATI3,CHAMERA1,KOTESHWR,UNCHAHAR4,RAPPC,TANAKPUR,ANTA_CRF,RIHAND1,AURY_CRF,UNCHAHAR2,BSIUL,ANTA_GF,URI,URI2,RAMPUR,UNCHAHAR3,TANDA2,KOLDAM,SINGRAULI_HYDRO,DULHASTI,NAPP,AURY_GF,AURY_LF,CHAMERA2,JHAJJAR,UNCHAHAR1,RIHAND2,RIHAND3,ANTA_RF,SALAL,DADRT2,DADRI_RF,KHSTPP-I,TALA,BRBCL,KHSTPP-II,SASAN,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,128.677012,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,6.431389,0.000000,88.826000,0.000000,36.325006,12.591665,0.000000,33.043272,31.430733,0.000000,22.531874,0.000000,0.000000,0.646451,15.910332,41.143045,0.000000,0.000000,0.000000,349.921338,9.789108,114.049688,119.399161,0.000000,76.637740,361.097000,0.000000,44.798312,0.000000,17.037415,142.426336,336.935362,17.711711,0,0,0,0,0

7,01:30-01:45,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,128.677012,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,36.325006,12.591665,0.000000,33.043272,31.430733,0.000000,22.531874,0.000000,0.000000,0.646451,15.910332,41.143045,0.000000,0.000000,0.000000,346.846220,9.789108,114.049688,119.399161,0.000000,76.637740,361.097000,0.000000,44.798312,0.000000,17.039230,142.426336,336.935362,17.711711,0,0,0,0,0

8,01:45-02:00,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,128.677012,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,36.325006,12.591665,0.000000,33.043272,31.430733,0.000000,22.531874,0.000000,0.000000,0.646451,15.910332,41.143045,0.000000,0.000000,0.000000,346.846220,9.789108,114.049688,119.399161,0.000000,76.637740,361.097000,0.000000,44.798312,0.000000,15.979428,142.426336,336.935362,17.711711,0,0,0,0,0

9,02:00-02:15,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,128.677012,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,36.325006,12.591665,0.000000,33.043272,31.430733,0.000000,17.539756,0.000000,0.000000,0.646451,15.910332,41.143045,0.000000,0.000000,0.000000,346.846220,7.721297,114.049688,119.399161,0.000000,76.637740,361.097000,0.000000,44.798312,0.000000,16.044273,142.426336,336.935362,17.711711,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,128.677012,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,36.325006,12.591665,0.000000,33.043272,31.430733,0.000000,17.539756,0.000000,0.000000,0.646451,15.910332,41.143045,0.000000,0.000000,0.000000,346.846220,7.721297,114.049688,119.399161,0.000000,76.637740,361.097000,0.000000,44.798312,0.000000,15.237697,142.426336,336.935362,17.711711,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,128.677012,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,28.303922,12.591665,0.000000,39.438744,31.430733,0.000000,17.539756,0.000000,0.000000,0.646451,15.910332,41.143045,0.000000,0.000000,0.000000,346.846220,7.721297,114.049688,119.399161,0.000000,76.637740,361.097000,0.000000,44.798312,0.000000,16.869605,142.426336,336.935362,17.711711,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,128.677012,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,28.303922,12.591665,0.000000,39.438744,31.430733,0.000000,14.550085,0.000000,0.000000,0.646451,15.910332,41.143045,0.000000,0.000000,0.000000,346.846220,6.420575,114.049688,119.399161,0.000000,76.637740,361.097000,0.000000,44.798312,0.000000,15.886043,142.426336,336.935362,17.711711,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,128.677012,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,28.303922,12.591665,0.000000,33.043272,29.872184,0.000000,14.550085,0.000000,0.000000,0.646451,15.910332,41.143045,0.000000,0.000000,0.000000,346.846220,6.420575,114.049688,119.399161,0.000000,38.705930,361.097000,0.000000,44.798312,0.000000,16.884531,142.426336,336.935362,17.711711,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,128.677012,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,28.303922,12.591665,0.000000,33.043272,29.872184,0.000000,14.550085,0.000000,0.000000,0.646451,31.820663,41.143045,0.000000,0.000000,0.000000,346.846220,6.420575,114.049688,119.399161,0.000000,38.705930,361.097000,0.000000,44.798312,0.000000,16.476705,142.426336,336.935362,17.711711,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,15.258808,9.343955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,128.677012,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,28.303922,12.591665,0.000000,33.043272,29.872184,0.000000,14.550085,0.000000,0.000000,0.646451,31.820663,41.143045,0.000000,0.000000,0.000000,346.846220,6.420575,114.049688,119.399161,0.000000,38.705930,361.097000,0.000000,44.798312,0.000000,16.364663,142.426336,336.935362,17.711711,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,15.258808,9.343955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,128.677012,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,28.303922,12.591665,0.000000,33.043272,29.872184,0.000000,14.550085,0.000000,0.000000,0.646451,31.820663,41.143045,0.000000,0.000000,3.217529,346.846220,6.420575,114.049688,119.399161,0.000000,38.705930,361.097000,0.000000,44.798312,0.000000,17.394211,142.426336,336.935362,17.711711,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,15.258808,9.343955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,128.677012,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,28.303922,12.591665,0.000000,33.043272,29.872184,0.000000,14.550085,0.000000,0.000000,0.646451,31.820663,41.143045,0.000000,0.000000,12.715674,346.846220,6.420575,114.049688,119.399161,0.000000,24.682042,361.097000,0.000000,44.798312,0.000000,19.310005,142.426336,336.935362,17.711711,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,15.258808,18.687909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,128.677012,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,28.303922,12.591665,0.000000,33.043272,29.872184,0.000000,17.539756,0.000000,0.000000,0.646451,31.820663,41.143045,0.000000,0.000000,12.715674,346.846220,7.721297,114.049688,119.399161,0.000000,24.682042,361.097000,0.000000,44.798312,0.000000,19.310005,142.426336,336.935362,17.711711,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,15.258808,18.687909,0.000000,0.000000,0.000000,0.000000,0.000000,18.286570,0.000000,128.677012,0.000000,0.000000,13.564657,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,36.325006,12.591665,0.000000,33.043272,29.872184,0.000000,22.531874,0.000000,0.000000,0.646451,31.820663,41.143045,0.000000,0.000000,25.431347,346.846220,9.789108,114.049688,119.399161,0.000000,24.682042,361.097000,0.000000,44.798312,0.000000,19.310005,142.426336,336.935362,17.711711,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,15.258808,18.687909,0.000000,0.000000,0.000000,0.000000,0.000000,36.573140,0.000000,128.677012,0.000000,0.000000,13.564657,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,36.325006,12.591665,0.000000,33.043272,29.872184,0.000000,22.531874,0.000000,0.000000,0.646451,31.820663,41.143045,0.000000,0.000000,25.431347,346.846220,9.789108,114.049688,119.399161,0.000000,24.682042,361.097000,0.000000,44.798312,0.000000,19.310005,142.426336,336.935362,17.711711,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,15.258808,18.687909,0.000000,0.000000,0.000000,0.000000,11.739514,58.517024,0.000000,128.677012,0.000000,0.000000,27.129314,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,36.325006,12.591665,0.000000,39.438744,29.872184,0.000000,22.531874,0.000000,0.000000,0.646451,31.820663,41.143045,0.000000,0.000000,25.431347,346.846220,9.789108,114.049688,119.399161,0.000000,24.682042,361.097000,0.000000,44.798312,0.000000,19.310005,142.426336,336.935362,17.711711,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,15.258808,18.687909,0.000000,0.000000,0.000000,0.000000,11.739514,58.517024,0.000000,128.677012,0.000000,0.000000,27.129314,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,36.325006,12.591665,0.000000,39.438744,29.872184,0.000000,22.531874,0.000000,0.000000,0.646451,31.820663,41.143045,0.000000,0.000000,25.431347,346.846220,9.789108,114.049688,119.399161,0.000000,24.682042,361.097000,0.000000,44.798312,0.000000,19.310005,142.426336,336.935362,17.711711,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,15.258808,18.687909,0.000000,0.000000,0.000000,8.800436,11.739514,90.335656,0.000000,128.677012,0.000000,0.000000,27.129314,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,36.325006,6.295832,0.000000,33.043272,29.872184,0.000000,22.531874,0.000000,0.000000,0.646451,31.820663,41.143045,0.000000,0.000000,25.431347,346.846220,9.789108,114.049688,119.399161,0.000000,24.682042,361.097000,0.000000,44.798312,0.000000,19.310005,142.426336,336.935362,17.711711,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,15.258808,18.687909,0.000000,0.000000,0.000000,8.800436,35.218544,90.335656,0.000000,128.677012,0.000000,0.000000,40.693971,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,36.325006,6.295832,0.000000,33.043272,29.872184,0.000000,22.531874,0.000000,0.000000,0.646451,31.820663,41.143045,0.000000,0.000000,25.431347,346.846220,9.789108,114.049688,119.399161,0.000000,24.682042,361.097000,0.000000,44.798312,0.000000,19.310005,142.426336,336.935362,17.711711,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,15.258808,18.687909,0.000000,0.000000,0.000000,17.600872,46.958058,90.335656,0.000000,128.677012,0.000000,0.000000,40.693971,17.135694,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,40.730031,6.295832,0.000000,33.043272,29.872184,0.000000,22.531874,0.000000,0.000000,0.646451,31.820663,41.143045,0.000000,0.000000,25.431347,398.196338,9.789108,114.049688,119.399161,0.000000,24.682042,421.334545,0.000000,44.798312,0.000000,19.310005,142.426336,336.935362,19.377736,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,15.258808,28.060141,0.000000,0.000000,0.000000,26.401308,46.958058,90.335656,0.000000,128.677012,0.000000,0.000000,40.693971,25.703541,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,40.927642,18.887497,0.000000,33.043272,29.872184,0.000000,25.479642,0.000000,0.000000,0.646451,31.820663,41.143045,0.000000,0.000000,38.147021,446.471338,10.533605,114.049688,119.399161,0.000000,24.682042,427.262715,0.000000,44.798312,0.000000,19.310005,142.426336,336.935362,20.014815,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,15.258808,28.060141,0.000000,0.000000,0.000000,26.462528,46.958058,90.335656,0.000000,134.503805,0.000000,0.000000,40.693971,25.703541,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,40.927642,18.887497,0.000000,33.043272,29.872184,0.000000,25.479642,0.000000,0.000000,0.646451,31.820663,41.143045,0.000000,0.000000,38.147021,548.984617,10.533605,114.049688,119.399161,0.000000,24.682042,459.190834,0.000000,44.798312,0.000000,19.310005,142.426336,336.935362,20.014815,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,15.258808,28.060141,0.000000,0.000000,0.000000,26.462528,46.958058,90.335656,0.000000,134.503805,0.000000,0.000000,40.693971,25.703541,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,40.927642,18.887497,0.000000,33.043272,29.872184,0.000000,25.479642,0.000000,0.000000,0.646451,31.820663,41.143045,0.000000,0.000000,38.147021,628.206339,10.533605,114.049688,119.399161,0.000000,24.682042,465.263830,0.000000,44.798312,0.000000,19.310005,142.426336,336.935362,20.014815,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,15.258808,28.060141,0.000000,0.000000,0.000000,26.462528,46.958058,90.335656,0.000000,134.503805,0.000000,0.000000,40.693971,25.703541,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,40.927642,18.887497,0.000000,33.043272,29.872184,0.000000,25.479642,0.000000,0.000000,0.646451,31.820663,41.143045,0.000000,0.000000,38.147021,570.276339,10.533605,114.049688,119.399161,0.000000,24.682042,446.263755,0.000000,44.798312,0.000000,19.310005,142.426336,336.935362,20.014815,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,15.258808,28.060141,0.000000,0.000000,0.000000,26.462528,46.958058,90.335656,0.000000,134.503805,0.000000,0.000000,40.693971,25.703541,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,40.927642,18.887497,0.000000,33.043272,29.872184,0.000000,25.479642,0.000000,0.000000,0.646451,31.820663,41.143045,0.000000,0.000000,38.147021,458.279499,10.533605,114.049688,119.399161,0.000000,24.682042,459.761445,0.000000,44.798312,0.000000,19.310005,142.426336,336.935362,20.014815,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,15.258808,28.060141,0.000000,0.000000,0.000000,26.462528,46.958058,90.335656,0.000000,134.503805,0.000000,0.000000,40.693971,25.703541,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,40.927642,18.887497,0.000000,39.438744,29.872184,0.000000,25.479642,0.000000,0.000000,0.646451,31.820663,41.143045,0.000000,0.000000,38.147021,407.851338,10.533605,114.049688,119.399161,0.000000,24.682042,415.531890,0.000000,44.798312,0.000000,19.310005,142.426336,336.935362,20.014815,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,15.258808,18.687909,0.000000,0.000000,0.000000,17.641686,46.958058,90.335656,0.000000,134.503805,0.000000,0.000000,40.693971,17.421289,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,40.927642,6.295832,0.000000,39.438744,29.872184,0.000000,25.479642,0.000000,0.000000,0.646451,31.820663,41.143045,0.000000,0.000000,38.147021,417.506338,9.789108,114.049688,119.399161,0.000000,24.682042,438.153555,0.000000,44.798312,0.000000,19.310005,142.426336,336.935362,20.014815,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,15.258808,18.687909,0.000000,0.000000,0.000000,8.820843,46.958058,58.517024,0.000000,134.503805,0.000000,0.000000,40.693971,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,40.927642,6.295832,0.000000,33.043272,29.872184,0.000000,22.531874,0.000000,0.000000,0.646451,31.820663,41.143045,0.000000,0.000000,38.147021,417.506338,9.789108,114.049688,119.399161,0.000000,24.682042,458.612500,0.000000,44.798312,0.000000,19.310005,142.426336,336.935362,20.014815,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,15.258808,18.687909,0.000000,0.000000,0.000000,0.000000,46.958058,58.517024,0.000000,134.503805,0.000000,0.000000,40.693971,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,40.927642,6.295832,0.000000,33.043272,29.872184,0.000000,22.531874,0.000000,0.000000,0.646451,31.820663,41.143045,0.000000,0.000000,38.147021,398.196338,9.789108,114.049688,119.399161,0.000000,24.682042,458.612500,0.000000,44.798312,0.000000,19.310005,142.426336,336.935362,20.014815,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,15.258808,18.687909,0.000000,0.000000,0.000000,0.000000,35.218544,58.517024,0.000000,134.503805,0.000000,0.000000,40.693971,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,36.339131,6.295832,0.000000,33.043272,29.872184,0.000000,22.531874,0.000000,0.000000,0.646451,31.820663,41.143045,0.000000,0.000000,38.147021,383.713838,9.789108,114.049688,119.399161,0.000000,24.682042,502.060000,0.000000,44.798312,0.000000,19.310005,142.426336,336.935362,20.014815,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,15.258808,18.687909,0.000000,0.000000,0.000000,0.000000,35.218544,58.517024,0.000000,134.503805,0.000000,0.000000,40.693971,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,36.325006,6.295832,0.000000,33.043272,29.872184,0.000000,22.531874,0.000000,0.000000,0.646451,31.820663,41.143045,0.000000,0.000000,38.147021,369.231338,9.789108,114.049688,119.399161,0.000000,24.682042,526.265085,0.000000,44.798312,0.000000,19.310005,142.426336,336.935362,17.711711,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,15.258808,18.687909,0.000000,0.000000,0.000000,0.000000,35.218544,58.517024,0.000000,134.503805,0.000000,0.000000,40.693971,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,36.325006,12.591665,0.000000,33.043272,29.872184,0.000000,22.531874,0.000000,0.000000,0.000000,15.910332,41.143045,0.000000,0.000000,25.431347,369.231338,9.789108,114.049688,119.399161,0.000000,24.682042,523.822370,0.000000,44.798312,0.000000,19.310005,142.426336,336.935362,17.711711,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,15.258808,18.687909,0.000000,0.000000,0.000000,0.000000,23.479029,58.517024,0.000000,134.503805,0.000000,0.000000,40.693971,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,36.325006,12.591665,0.000000,33.043272,29.872184,0.000000,22.531874,0.000000,0.000000,0.000000,15.910332,41.143045,0.000000,0.000000,25.431347,388.541338,9.789108,114.049688,119.399161,0.000000,38.705930,510.730190,0.000000,44.798312,0.000000,19.310005,142.426336,336.935362,17.711711,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,15.258808,9.343955,0.000000,0.000000,0.000000,0.000000,23.479029,36.573140,0.000000,134.503805,0.000000,0.000000,40.666512,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,36.325006,12.591665,0.000000,33.043272,29.872184,0.000000,22.531874,0.000000,0.000000,0.000000,15.910332,41.143045,0.000000,0.000000,25.431347,388.541338,9.789108,114.049688,119.399161,0.000000,38.705930,498.989710,0.000000,44.798312,0.000000,19.310005,142.426336,336.935362,17.711711,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,15.258808,9.343955,0.000000,0.000000,0.000000,0.000000,11.739514,18.286570,0.000000,134.503805,0.000000,0.000000,27.077448,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,36.325006,12.591665,0.000000,33.043272,29.872184,0.000000,22.531874,0.000000,0.000000,0.000000,15.910332,41.143045,0.000000,0.000000,12.715674,398.196338,9.789108,114.049688,119.399161,0.000000,38.705930,480.365215,0.000000,44.798312,0.000000,19.310005,142.426336,336.935362,17.711711,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,15.258808,9.343955,0.000000,0.000000,0.000000,0.000000,11.739514,0.000000,0.000000,134.503805,0.000000,0.000000,13.348038,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,36.325006,12.591665,0.000000,39.438744,29.872184,0.000000,22.531874,0.000000,0.000000,0.000000,15.910332,41.143045,0.000000,0.000000,12.715674,398.196338,9.789108,114.049688,119.399161,0.000000,38.705930,447.615455,0.000000,44.798312,0.000000,19.310005,142.426336,336.935362,17.711711,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,15.258808,9.343955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,134.503805,0.000000,0.000000,13.348038,8.567847,0.000000,51.704263,0.000000,0.000000,88.826000,0.000000,36.325006,12.591665,0.000000,39.438744,29.872184,0.000000,22.531874,0.000000,0.000000,0.000000,15.910332,41.143045,0.000000,0.000000,12.715674,398.196338,9.789108,114.049688,119.399161,0.000000,38.705930,442.208655,0.000000,44.798312,0.000000,19.310005,142.426336,336.935362,17.711711,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,134.503805,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,0.865764,0.000000,88.826000,0.000000,36.325006,12.591665,0.000000,34.109184,29.872184,0.000000,22.531874,0.000000,0.000000,0.000000,15.910332,41.143045,0.000000,0.000000,12.715674,398.196338,9.789108,114.049688,119.399161,0.000000,38.705930,436.666685,0.000000,44.798312,0.000000,19.310005,142.426336,336.935362,17.711711,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,134.503805,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,0.865764,0.000000,88.826000,0.000000,36.325006,12.591665,0.000000,34.109184,29.872184,0.000000,22.531874,0.000000,0.000000,0.000000,15.910332,41.143045,0.000000,0.000000,12.715674,378.886338,9.789108,114.049688,119.399161,0.000000,38.705930,410.414740,0.000000,44.798312,0.000000,19.310005,142.426336,336.935362,17.711711,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,134.503805,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,6.431389,0.000000,88.826000,0.000000,36.325006,12.591665,0.000000,34.109184,29.872184,0.000000,22.531874,0.000000,0.000000,0.000000,0.000000,41.143045,0.000000,0.000000,12.715674,378.886338,9.789108,114.049688,119.399161,0.000000,38.705930,411.418860,0.000000,44.798312,0.000000,19.310005,142.426336,336.935362,17.711711,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,134.503805,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,6.431389,0.000000,88.826000,0.000000,36.325006,12.591665,0.000000,34.109184,29.872184,0.000000,22.531874,0.000000,0.000000,0.000000,0.000000,41.143045,0.000000,0.000000,12.715674,369.231338,9.789108,114.049688,119.399161,0.000000,38.705930,404.390020,0.000000,44.798312,0.000000,17.687274,142.426336,336.935362,17.711711,0,0,0,0,0

47,11:30-11:45,0.000000,0.000000,15.258808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,134.503805,0.000000,0.000000,0.000000,8.567847,0.000000,51.704263,6.431389,0.000000,88.826000,0.000000,36.325006,12.591665,0.000000,34.109184,29.872184,0.000000,22.531874,0.000000,0.000000,0.000000,0.000000,41.143045,0.000000,0.000000,12.715674,359.576338,9.789108,114.049688,119.399161,0.000000,38.705930,392.340580,0.000000,44.798312,0.000000,18.773296,142.426336,336.935362,17.711711,0,0,0,0,0

