Block,Time,SASAN,BRBCL,KHSTPP-I,FSTPP I & II,TALA,KHSTPP-II,AURY_RF,AURY_LF,CHAMERA1,JHAJJAR,RAPPC,RIHAND3,URI2,SINGRAULI,URI,NAPP,CHAMERA3,ANTA_GF,UNCHAHAR2,PARBATI3,SALAL,UNCHAHAR3,ANTA_CRF,DADRI_GF,SEWA2,RIHAND1,DULHASTI,DADRT2,ANTA_RF,DHAULIGNGA,KISHANGANGA,DADRI_CRF,DADRI_LF,BSIUL,RAPPB,KOTESHWR,CHAMERA2,UNCHAHAR4,RIHAND2,SINGRAULI_HYDRO,UNCHAHAR1,TANDA2,KOLDAM,AURY_CRF,DADRI_RF,TANAKPUR,RAMPUR,AURY_GF,TEHRI,NJPC,ANTA_LF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
9,02:00-02:15,207.078525,10.374143,35.722517,4.806000,0.000000,141.792019,0.000000,0.000000,0.000000,228.765600,52.449800,118.867399,4.525522,133.904772,1.591747,20.839200,0.000000,0.000000,15.379200,0.000000,1.340297,10.573200,0.000000,0.000000,0.000000,88.430400,0.000000,339.303600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.003560,0.000000,0.000000,54.500040,0.845837,7.689600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

10,02:15-02:30,220.054725,10.516337,35.722517,4.806000,0.000000,141.792019,0.000000,0.000000,0.000000,228.765600,52.449800,118.867399,4.525522,133.904772,1.591747,20.839200,0.000000,0.000000,15.379200,0.000000,1.340297,10.573200,0.000000,0.000000,0.000000,88.430400,0.000000,339.303600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.003560,0.000000,0.000000,54.500040,0.845837,7.689600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

11,02:30-02:45,231.127298,11.956737,35.722517,4.806000,0.000000,141.792019,0.000000,0.000000,0.000000,228.765600,52.449800,118.867399,4.525522,133.904772,1.591747,20.839200,0.000000,0.000000,15.379200,0.000000,1.340297,10.573200,0.000000,0.000000,0.000000,88.430400,0.000000,339.303600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.003560,0.000000,0.000000,54.500040,0.845837,7.689600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

12,02:45-03:00,236.770594,11.802541,35.722517,4.806000,0.000000,141.792019,0.000000,0.000000,0.000000,228.765600,52.449800,118.867399,4.525522,133.904772,1.591747,20.839200,0.000000,0.000000,15.379200,0.000000,1.340297,10.573200,0.000000,0.000000,0.000000,88.430400,0.000000,339.303600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.003560,0.000000,0.000000,54.500040,0.845837,7.689600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

13,03:00-03:15,242.177344,11.525313,35.722517,4.806000,0.000000,141.792019,0.000000,0.000000,0.000000,228.765600,52.449800,118.867399,8.016639,133.904772,25.467955,20.839200,0.000000,0.000000,15.379200,0.000000,1.340297,10.573200,0.000000,0.000000,0.000000,88.430400,0.000000,339.303600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.003560,0.000000,0.000000,54.500040,0.845837,7.689600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

14,03:15-03:30,249.611625,12.848528,35.722517,4.806000,0.000000,141.792019,0.000000,0.000000,0.000000,228.765600,52.449800,118.867399,8.016639,133.904772,25.467955,20.839200,0.000000,0.000000,15.379200,0.000000,1.340297,10.573200,0.000000,0.000000,0.000000,88.430400,0.000000,339.303600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.003560,0.000000,0.000000,54.500040,0.845837,7.689600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

15,03:30-03:45,259.584525,13.497277,35.722517,4.806000,0.000000,141.792019,0.000000,0.000000,0.000000,228.765600,52.449800,118.867399,4.525522,133.904772,2.122330,20.839200,0.000000,0.000000,15.379200,0.000000,1.340297,10.573200,0.000000,0.000000,0.000000,88.430400,0.000000,339.303600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.003560,0.000000,0.000000,54.500040,0.845837,7.689600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

16,03:45-04:00,263.849400,12.524910,35.722517,4.806000,0.000000,141.792019,0.000000,0.000000,0.000000,228.765600,52.449800,118.867399,4.525522,133.904772,1.697864,20.839200,0.000000,0.000000,15.379200,0.000000,1.340297,10.573200,0.000000,0.000000,0.000000,88.430400,0.000000,339.303600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.003560,0.000000,0.000000,54.500040,0.845837,7.689600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

17,04:00-04:15,263.849400,13.810408,35.722517,4.806000,0.000000,141.792019,0.000000,0.000000,0.000000,228.765600,52.449800,118.867399,4.525522,133.904772,1.697864,20.839200,0.000000,0.000000,15.379200,0.000000,1.340297,10.573200,0.000000,0.000000,0.000000,88.430400,0.000000,339.303600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.003560,0.000000,0.000000,54.500040,0.845837,7.689600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

18,04:15-04:30,263.849400,14.106898,35.722517,4.806000,0.000000,141.792019,0.000000,0.000000,0.000000,228.765600,52.449800,118.867399,4.525522,133.904772,1.697864,20.839200,0.000000,0.000000,15.379200,0.000000,1.340297,10.573200,0.000000,0.000000,0.000000,88.430400,0.000000,339.303600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.003560,0.000000,0.000000,54.500040,0.845837,7.689600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

19,04:30-04:45,263.849400,15.282674,35.722517,4.806000,0.000000,141.792019,0.000000,0.000000,0.000000,228.765600,52.449800,118.867399,4.525522,133.904772,1.697864,20.839200,0.000000,0.000000,15.379200,0.000000,1.340297,10.573200,0.000000,0.000000,0.000000,88.430400,0.000000,339.303600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.003560,0.000000,0.000000,54.500040,0.845837,7.689600,0.000000,0.000000,0.000000,0.000000,6.772135,0.000000,0.000000,14.896678,0.000000,0.000000,0,0,0,0,0

20,04:45-05:00,263.849400,16.529145,35.722517,4.806000,0.000000,141.792019,0.000000,0.000000,0.000000,228.765600,52.449800,118.867399,4.525522,133.904772,1.697864,20.839200,0.000000,0.000000,15.379200,0.000000,1.340297,10.573200,0.000000,0.000000,0.000000,88.430400,0.000000,339.303600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.003560,0.000000,0.000000,54.500040,0.845837,7.689600,0.000000,0.000000,0.000000,0.000000,6.772135,0.000000,0.000000,14.896678,0.000000,0.000000,0,0,0,0,0

21,05:00-05:15,263.849400,17.415390,35.722517,8.566947,0.000000,112.711177,0.000000,0.000000,0.000000,231.921604,52.449800,118.867399,4.525522,133.904772,1.697864,20.839200,0.000000,0.000000,19.959923,0.000000,1.340297,17.869189,0.000000,0.000000,0.000000,88.430400,0.000000,358.527600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.003560,0.000000,0.000000,54.500040,0.845837,14.017468,0.000000,0.000000,0.000000,0.000000,6.772135,0.000000,0.000000,14.896678,0.000000,0.000000,0,0,0,0,0

22,05:15-05:30,263.849400,19.223982,35.722517,15.734844,0.000000,112.711177,0.000000,0.000000,0.000000,231.921604,52.449800,118.867399,4.525522,133.904772,1.697864,20.839200,0.000000,0.000000,27.355890,0.000000,1.340297,17.869189,0.000000,0.000000,0.000000,88.430400,0.000000,416.199600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.003560,0.000000,0.000000,54.500040,0.845837,14.017468,0.000000,0.000000,0.000000,0.000000,6.772135,0.000000,0.000000,29.793355,0.000000,0.000000,0,0,0,0,0

23,05:30-05:45,263.849400,19.223982,44.598796,15.734844,0.000000,141.792019,0.000000,0.000000,0.000000,297.283204,52.449800,118.867399,4.525522,133.904772,1.697864,20.839200,0.000000,0.000000,34.011870,0.000000,1.340297,21.428608,0.000000,0.000000,0.000000,88.430400,0.000000,458.492400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.003560,0.000000,0.000000,54.500040,0.845837,17.422327,0.000000,0.000000,0.000000,0.000000,6.772135,0.000000,0.000000,29.793355,19.843590,0.000000,0,0,0,0,0

24,05:45-06:00,263.849400,19.129589,44.598796,15.734844,0.000000,141.792019,0.000000,0.000000,0.000000,366.489604,52.449800,118.867399,4.525522,133.904772,1.697864,20.839200,0.000000,0.000000,34.011870,0.000000,1.340297,21.428608,0.000000,0.000000,0.000000,88.430400,15.839473,511.358400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.003560,0.000000,0.000000,54.500040,0.845837,17.422327,0.000000,0.000000,0.000000,0.000000,6.772135,0.000000,0.000000,44.508366,37.957692,0.000000,0,0,0,0,0

25,06:00-06:15,263.849400,19.223982,44.598796,19.830368,0.000000,141.792019,0.000000,0.000000,0.000000,416.272394,52.449800,118.867399,4.525522,133.904772,1.697864,20.839200,0.000000,0.000000,38.938841,0.000000,1.340297,23.880905,0.000000,0.000000,0.000000,88.430400,31.678945,611.601968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.003560,0.000000,0.000000,54.500040,0.845837,19.079734,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.508366,37.957692,0.000000,0,0,0,0,0

26,06:15-06:30,263.849400,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,6.302588,418.540122,52.449800,118.867399,4.525522,133.904772,1.697864,20.839200,0.000000,0.000000,40.745364,0.000000,1.340297,25.366164,0.000000,0.000000,0.000000,88.430400,31.678945,653.125692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.059378,3.203199,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.508366,63.717948,0.000000,0,0,0,0,0

27,06:30-06:45,263.849400,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,13.496651,418.540122,52.449800,118.867399,4.525522,133.904772,1.697864,20.839200,0.000000,0.000000,40.745364,0.000000,12.286058,25.366164,0.000000,0.000000,5.073867,88.430400,31.678945,653.125692,0.000000,8.253344,0.000000,0.000000,0.000000,1.057320,0.000000,25.589066,12.659042,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.508366,84.471794,0.000000,0,0,0,0,0

28,06:45-07:00,263.849400,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,27.008490,418.540122,52.449800,118.867399,4.525522,133.904772,1.697864,20.839200,0.000000,0.000000,40.745364,0.000000,53.611891,25.366164,0.000000,0.000000,7.687678,88.430400,31.678945,653.125692,0.000000,15.236942,0.000000,0.000000,0.000000,12.535586,0.000000,37.454811,25.318085,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.508366,112.416665,0.000000,0,0,0,0,0

29,07:00-07:15,263.849400,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,27.008490,418.540122,52.449800,118.867399,4.525522,133.904772,1.697864,20.839200,0.000000,0.000000,40.745364,0.000000,53.611891,25.366164,0.000000,0.000000,7.687678,88.430400,31.678945,653.125692,0.000000,17.563116,0.000000,0.000000,0.000000,12.535586,0.000000,37.454811,25.318085,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.508366,112.416665,0.000000,0,0,0,0,0

30,07:15-07:30,263.849400,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,27.008490,418.540122,52.449800,118.867399,4.525522,133.904772,1.697864,20.839200,0.000000,0.000000,40.745364,0.000000,53.611891,25.366164,0.000000,0.000000,7.687678,88.430400,31.678945,653.125692,0.000000,17.563116,0.000000,0.000000,0.000000,12.535586,0.000000,37.454811,25.318085,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.508366,112.416665,0.000000,0,0,0,0,0

31,07:30-07:45,277.906950,18.292457,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,27.008490,418.540122,52.449800,118.867399,8.016639,133.904772,25.467955,20.839200,0.000000,0.000000,40.745364,0.000000,40.208918,25.366164,0.000000,0.000000,7.687678,88.430400,31.678945,653.125692,0.000000,26.344673,0.000000,0.000000,0.000000,12.535586,0.000000,37.454811,25.318085,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.508366,112.416665,0.000000,0,0,0,0,0

32,07:45:08:00,292.604299,18.823215,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,13.504245,418.540122,52.449800,118.867399,8.016639,133.904772,25.467955,20.839200,0.000000,0.000000,40.745364,0.000000,40.208918,25.366164,0.000000,0.000000,7.687678,88.430400,31.678945,653.125692,0.000000,26.344673,0.000000,0.000000,0.000000,12.535586,0.000000,37.454811,25.318085,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.508366,112.416665,0.000000,0,0,0,0,0

33,08:00-08:15,301.876875,18.149758,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,13.504245,418.540122,52.449800,118.867399,4.525522,133.904772,2.122330,20.839200,0.000000,0.000000,40.745364,0.000000,40.208918,25.366164,0.000000,0.000000,7.687678,88.430400,31.678945,653.125692,0.000000,17.563116,0.000000,0.000000,0.000000,12.535586,0.000000,37.454811,25.318085,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.508366,112.416665,0.000000,0,0,0,0,0

34,08:15-08:30,307.283625,18.356899,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,8.352828,418.540122,52.449800,118.867399,4.525522,133.904772,2.122330,20.839200,0.000000,0.000000,40.745364,0.000000,12.286058,25.366164,0.000000,0.000000,5.073867,88.430400,31.678945,653.125692,0.000000,15.236942,0.000000,0.000000,0.000000,0.000000,0.000000,25.873389,12.659042,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.508366,84.471794,0.000000,0,0,0,0,0

35,08:30-08:45,315.393750,18.811316,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,418.540122,52.449800,118.867399,4.525522,133.904772,2.122330,20.839200,0.000000,0.000000,40.745364,0.000000,1.340297,25.366164,0.000000,0.000000,0.000000,88.430400,31.678945,653.125692,0.000000,8.253344,0.000000,0.000000,0.000000,0.000000,0.000000,17.059378,12.659042,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.508366,67.358974,0.000000,0,0,0,0,0

36,08:45:09:00,326.207250,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,418.540122,52.449800,118.867399,4.525522,133.904772,2.122330,20.839200,0.000000,0.000000,40.745364,0.000000,1.340297,25.366164,0.000000,0.000000,0.000000,88.430400,15.839473,653.125692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.059378,0.000000,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.508366,41.871794,0.000000,0,0,0,0,0

37,09:00:09:15,331.830270,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,418.540122,52.449800,118.867399,4.525522,133.904772,2.122330,20.839200,0.000000,0.000000,40.745364,0.000000,1.340297,25.366164,0.000000,0.000000,0.000000,88.430400,15.839473,653.125692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.059378,0.000000,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.508366,19.843590,0.000000,0,0,0,0,0

38,09:15-09:30,331.974450,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,418.540122,52.449800,118.867399,4.525522,133.904772,2.122330,20.839200,0.000000,0.000000,40.745364,0.000000,1.340297,25.366164,0.000000,0.000000,0.000000,88.430400,15.839473,653.125692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.059378,0.000000,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.508366,0.000000,0.000000,0,0,0,0,0

39,09:30-09:45,331.974450,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,418.540122,52.449800,118.867399,4.525522,133.904772,2.122330,20.839200,0.000000,0.000000,40.745364,0.000000,1.340297,25.366164,0.000000,0.000000,0.000000,88.430400,15.839473,653.125692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.059378,0.000000,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.508366,0.000000,0.000000,0,0,0,0,0

40,09:45-10:00,331.974450,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,418.540122,52.449800,118.867399,4.525522,133.904772,2.122330,20.839200,0.000000,0.000000,40.745364,0.000000,1.340297,25.366164,0.000000,0.000000,0.000000,88.430400,15.839473,653.125692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.059378,0.000000,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.508366,0.000000,0.000000,0,0,0,0,0

41,10:00-10:15,331.974450,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,418.540122,52.449800,118.867399,8.016639,133.904772,35.018438,20.839200,0.000000,0.000000,40.745364,0.000000,1.340297,25.366164,0.000000,0.000000,0.000000,88.430400,15.839473,653.125692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.059378,0.000000,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.508366,0.000000,0.000000,0,0,0,0,0

42,10:15-10:30,331.974450,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,418.540122,52.449800,118.867399,8.016639,133.904772,35.018438,20.839200,0.000000,0.000000,40.745364,0.000000,1.340297,25.366164,0.000000,0.000000,0.000000,88.430400,15.839473,653.125692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.059378,0.000000,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.508366,0.000000,0.000000,0,0,0,0,0

43,10:30-10:45,331.974450,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,418.540122,52.449800,118.867399,4.525522,133.904772,1.273398,20.839200,0.000000,0.000000,40.745364,0.000000,1.340297,25.366164,0.000000,0.000000,0.000000,88.430400,0.000000,653.125692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.059378,0.000000,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.508366,0.000000,0.000000,0,0,0,0,0

44,10:45-11:00,331.974450,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,418.540122,52.449800,118.867399,4.525522,133.904772,1.273398,20.839200,0.000000,0.000000,40.745364,0.000000,1.340297,25.366164,0.000000,0.000000,0.000000,88.430400,0.000000,653.125692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.059378,0.000000,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.508366,0.000000,0.000000,0,0,0,0,0

45,11:00-11:15,331.974450,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,418.540122,52.449800,118.867399,4.525522,133.904772,1.273398,20.839200,0.000000,0.000000,40.745364,0.000000,1.340297,25.366164,0.000000,0.000000,0.000000,88.430400,0.000000,653.125692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.003560,0.000000,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.420030,0.000000,0.000000,0,0,0,0,0

46,11:15-11:30,331.974450,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,418.540122,52.449800,118.867399,4.525522,133.904772,1.273398,20.839200,0.000000,0.000000,40.745364,0.000000,1.340297,25.366164,0.000000,0.000000,0.000000,88.430400,0.000000,653.125692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.003560,0.000000,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.672244,0.000000,0.000000,0,0,0,0,0

47,11:30-11:45,331.974450,19.223982,44.598796,19.925676,0.000000,141.792019,0.000000,0.000000,0.000000,418.540122,52.449800,118.867399,4.525522,133.904772,1.273398,20.839200,0.000000,0.000000,40.745364,0.000000,1.340297,25.366164,0.000000,0.000000,0.000000,88.430400,0.000000,653.125692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.003560,0.000000,0.000000,54.500040,0.845837,20.973384,0.000000,0.000000,0.000000,0.000000,0.123130,0.000000,0.000000,14.836122,0.000000,0.000000,0,0,0,0,0

