Time,Block,NER/2024/2023/A/6470,WR/2024/21710/A/6486,WR/2024/21675/A/6473,NR/2024/18730/C,WR/2024/21740/A/6490,NR/2024/18388/A/6234,SR/2024/12012/C,NR/2024/18691/A/6487,Total
43,10:30-10:45,25.000000,0.000000,0.000000,4.33,100.000000,0.960000,0.00,182.660000,312.95

44,10:45-11:00,25.000000,0.000000,0.000000,4.33,100.000000,0.960000,0.00,182.660000,312.95

45,11:00-11:15,25.000000,0.000000,0.000000,4.33,100.000000,0.960000,0.00,182.660000,312.95

46,11:15-11:30,25.000000,0.000000,0.000000,5.2,100.000000,0.960000,0.00,182.660000,313.82

47,11:30-11:45,25.000000,0.000000,0.000000,5.2,100.000000,0.960000,0.00,182.660000,313.82

48,11:45-12:00,25.000000,0.000000,0.000000,5.2,100.000000,0.960000,0.00,182.660000,313.82

49,12:00-12:15,25.000000,0.000000,0.000000,5.2,100.000000,0.960000,0.00,182.660000,313.82

50,12:15-12:30,25.000000,0.000000,0.000000,6.06,100.000000,0.960000,0.00,182.660000,314.68

51,12:30-12:45,25.000000,0.000000,0.000000,6.93,100.000000,0.960000,0.00,182.660000,315.55

52,12:45-13:00,25.000000,0.000000,0.000000,6.06,100.000000,0.960000,0.00,182.660000,314.68

53,13:00-13:15,25.000000,0.000000,0.000000,6.93,100.000000,0.960000,0.00,182.660000,315.55

54,13:15-13:30,25.000000,0.000000,0.000000,6.06,100.000000,0.960000,0.00,182.660000,314.68

55,13:30-13:45,25.000000,0.000000,0.000000,6.93,100.000000,0.960000,0.00,182.660000,315.55

56,13:45-14:00,25.000000,0.000000,0.000000,6.06,100.000000,0.960000,0.00,182.660000,314.68

57,14:00-14:15,25.000000,0.000000,0.000000,6.06,100.000000,0.960000,0.00,182.660000,314.68

58,14:15-14:30,25.000000,0.000000,0.000000,5.2,100.000000,0.960000,0.00,182.660000,313.82

59,14:30-14:45,25.000000,0.000000,0.000000,5.2,100.000000,0.960000,0.00,182.660000,313.82

60,14:45-15:00,25.000000,0.000000,0.000000,5.2,100.000000,0.960000,0.00,182.660000,313.82

61,15:00-15:15,25.000000,0.000000,0.000000,5.2,100.000000,0.770000,0.00,182.660000,313.63

62,15:15-15:30,25.000000,0.000000,0.000000,5.2,100.000000,0.770000,0.00,182.660000,313.63

63,15:30-15:45,25.000000,0.000000,0.000000,5.2,100.000000,0.770000,0.00,182.660000,313.63

64,15:45-16:00,25.000000,0.000000,0.000000,5.2,100.000000,0.770000,0.00,182.660000,313.63

65,16:00-16:15,25.000000,0.000000,0.000000,5.2,100.000000,0.530000,0.00,182.660000,313.39

66,16:15-16:30,25.000000,0.000000,0.000000,4.81,100.000000,0.530000,0.00,182.660000,313

67,16:30-16:45,25.000000,0.000000,0.000000,4.43,100.000000,0.530000,0.00,182.660000,312.62

68,16:45-17:00,25.000000,0.000000,0.000000,4.04,100.000000,0.530000,0.00,182.660000,312.23

69,17:00-17:15,25.000000,0.000000,0.000000,3.85,100.000000,0.530000,0.00,182.660000,312.04

70,17:15-17:30,25.000000,0.000000,0.000000,3.37,100.000000,0.530000,0.00,182.660000,311.56

71,17:30-17:45,25.000000,0.000000,0.000000,2.7,100.000000,0.530000,0.00,182.660000,310.89

72,17:45-18:00,25.000000,0.000000,0.000000,2.12,100.000000,0.530000,0.00,182.660000,310.31

73,18:00-18:15,25.000000,25.000000,57.760000,1.73,100.000000,0.530000,0.00,102.010000,312.03

74,18:15-18:30,25.000000,25.000000,57.760000,0.77,100.000000,0.530000,0.00,102.010000,311.07

75,18:30-18:45,25.000000,25.000000,57.760000,0,100.000000,0.530000,0.00,102.010000,310.3

76,18:45-19:00,25.000000,25.000000,57.760000,0,100.000000,0.530000,0.00,102.010000,310.3

77,19:00-19:15,25.000000,25.000000,57.760000,0,100.000000,0.630000,0.00,102.010000,310.4

78,19:15-19:30,25.000000,25.000000,57.760000,0,100.000000,0.630000,0.00,102.010000,310.4

79,19:30-19:45,25.000000,25.000000,57.760000,0,100.000000,0.630000,0.00,102.010000,310.4

80,19:45-20:00,25.000000,25.000000,57.760000,0,100.000000,0.630000,0.00,102.010000,310.4

81,20:00-20:15,25.000000,25.000000,57.760000,0,100.000000,0.630000,0.00,102.010000,310.4

82,20:15-20:30,25.000000,25.000000,57.760000,0,100.000000,0.630000,0.00,102.010000,310.4

83,20:30-20:45,25.000000,25.000000,57.760000,0,100.000000,0.630000,0.00,102.010000,310.4

84,20:45-21:00,25.000000,25.000000,57.760000,0,100.000000,0.630000,0.00,102.010000,310.4

85,21:00-21:15,25.000000,25.000000,57.760000,0,100.000000,0.630000,0.00,102.010000,310.4

86,21:15-21:30,25.000000,25.000000,57.760000,0,100.000000,0.630000,0.00,102.010000,310.4

87,21:30-21:45,25.000000,25.000000,57.760000,0,100.000000,0.630000,0.00,102.010000,310.4

88,21:45-22:00,25.000000,25.000000,57.760000,0,100.000000,0.630000,0.00,102.010000,310.4

89,22:00-22:15,25.000000,0.000000,57.760000,0,100.000000,0.530000,0.00,0.000000,183.29

90,22:15-22:30,25.000000,0.000000,57.760000,0,100.000000,0.530000,0.00,0.000000,183.29

91,22:30-22:45,25.000000,0.000000,57.760000,0,100.000000,0.530000,0.00,0.000000,183.29

92,22:45-23:00,25.000000,0.000000,57.760000,0,100.000000,0.530000,0.00,0.000000,183.29

93,23:00-23:15,25.000000,0.000000,0.000000,0,100.000000,0.480000,50.00,0.000000,175.48

94,23:15-23:30,25.000000,0.000000,0.000000,0,100.000000,0.480000,50.00,0.000000,175.48

95,23:30-23:45,25.000000,0.000000,0.000000,0,100.000000,0.480000,50.00,0.000000,175.48

96,23:45-24:00,25.000000,0.000000,0.000000,0,100.000000,0.480000,50.00,0.000000,175.48

