Block,Time,NAPP,UNCHAHAR3,KOLDAM,SEWA2,URI2,AURY_LF,RIHAND1,DHAULIGNGA,ANTA_GF,RIHAND2,CHAMERA3,SINGRAULI_HYDRO,TANDA2,CHAMERA1,ANTA_LF,FSTPP I & II,DADRI_RF,RAMPUR,TALA,KHSTPP-I,PARBATI3,ANTA_RF,AURY_RF,TEHRI,URI,ANTA_CRF,JHAJJAR,DADRT2,SINGRAULI,NJPC,UNCHAHAR1,KISHANGANGA,UNCHAHAR4,CHAMERA2,UNCHAHAR2,RIHAND3,DADRI_GF,DULHASTI,AURY_GF,BSIUL,AURY_CRF,TANAKPUR,SALAL,DADRI_LF,KOTESHWR,RAPPB,DADRI_CRF,RAPPC,BRBCL,SASAN,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,48.007121,26.660560,9.850160,0.000000,23.120694,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,27.104025,0.000000,13.793780,0.000000,6.506724,9.954093,31.031278,4.120860,0.000000,0.000000,62.103359,23.428205,0.000000,399.683360,507.739589,118.073879,173.591783,21.825811,8.045392,2.980614,46.782935,42.125722,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,10.503047,80.702294,0.000000,37.808120,0.000000,0.000000,65.584005,14.470302,336.621285,143.050180,0,0,0,0,0

7,01:30-01:45,48.007121,26.660560,9.850160,0.000000,23.120694,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,27.104025,0.000000,13.793780,0.000000,6.506724,10.521278,31.031278,4.120860,0.000000,0.000000,62.103359,23.428205,0.000000,370.396947,474.833224,118.073879,173.591783,21.825811,8.045392,2.980614,46.782935,42.125722,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,10.503047,80.702294,0.000000,37.808120,0.000000,0.000000,65.584005,14.470302,336.621285,143.050180,0,0,0,0,0

8,01:45-02:00,48.007121,26.660560,9.850160,0.000000,23.120694,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,27.104025,0.000000,13.793780,0.000000,6.506724,10.521278,31.031278,4.120860,0.000000,0.000000,62.103359,23.428205,0.000000,370.396947,494.125224,118.073879,173.591783,21.825811,8.045392,2.980614,46.782935,42.125722,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,10.503047,80.702294,0.000000,37.808120,0.000000,0.000000,65.584005,14.470302,336.621285,143.050180,0,0,0,0,0

9,02:00-02:15,48.007121,20.822983,9.850160,0.000000,23.120694,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,27.104025,0.000000,13.793780,0.000000,6.506724,10.804870,31.031278,4.120860,0.000000,0.000000,62.103359,25.558042,0.000000,278.141305,525.851690,118.073879,173.591783,18.261524,8.045392,1.649466,46.782935,38.086942,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,10.503047,80.702294,0.000000,37.808120,0.000000,0.000000,65.584005,14.470302,336.621285,143.050180,0,0,0,0,0

10,02:15-02:30,48.007121,23.422707,9.850160,0.000000,23.120694,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,27.104025,0.000000,13.793780,0.000000,6.506724,10.804870,31.031278,4.120860,0.000000,0.000000,62.103359,25.558042,0.000000,212.212000,589.984568,118.073879,173.591783,18.847806,8.045392,1.649466,46.782935,38.086942,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,10.503047,80.702294,0.000000,37.808120,0.000000,0.000000,65.584005,14.470302,336.621285,143.050180,0,0,0,0,0

11,02:30-02:45,48.007121,23.422707,9.850160,0.000000,21.579315,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,27.104025,0.000000,13.793780,0.000000,6.506724,10.804870,31.031278,4.120860,0.000000,0.000000,62.103359,45.791491,0.000000,173.628000,584.183946,118.073879,173.591783,16.773719,8.045392,1.649466,46.782935,38.086942,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,10.503047,80.702294,0.000000,37.808120,0.000000,0.000000,65.584005,14.470302,336.621285,143.050180,0,0,0,0,0

12,02:45-03:00,48.007121,23.422707,9.850160,0.000000,21.579315,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,27.104025,0.000000,13.793780,0.000000,6.506724,10.804870,31.031278,4.120860,0.000000,0.000000,62.103359,45.791491,0.000000,130.221000,508.449824,118.073879,173.591783,16.773719,8.045392,1.649466,46.782935,38.086942,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,10.503047,80.702294,0.000000,37.808120,0.000000,0.000000,65.584005,14.470302,336.621285,143.050180,0,0,0,0,0

13,03:00-03:15,48.007121,23.422707,9.850160,0.000000,21.579315,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,27.104025,0.000000,13.793780,0.000000,6.506724,10.521278,31.031278,3.679338,0.000000,0.000000,62.103359,25.558042,0.000000,120.575000,476.866022,118.073879,173.591783,16.773719,8.045392,1.649466,46.782935,38.086942,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,9.143829,76.218834,0.000000,37.808120,0.000000,0.000000,65.584005,14.470302,336.621285,143.050180,0,0,0,0,0

14,03:15-03:30,48.007121,23.422707,9.850160,0.000000,21.579315,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,27.104025,0.000000,13.793780,0.000000,6.506724,10.521278,31.031278,3.679338,0.000000,0.000000,62.103359,25.558042,0.000000,120.575000,447.928022,118.073879,173.591783,16.773719,8.045392,1.649466,46.782935,38.086942,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,9.143829,76.218834,0.000000,37.808120,0.000000,0.000000,65.584005,14.470302,336.621285,143.050180,0,0,0,0,0

15,03:30-03:45,48.007121,23.422707,9.850160,0.000000,21.579315,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,27.104025,0.000000,13.793780,0.000000,6.506724,10.521278,31.031278,3.679338,0.000000,0.000000,62.103359,25.558042,0.000000,115.752000,418.990022,118.073879,173.591783,16.773719,8.045392,1.649466,46.782935,38.086942,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,9.143829,76.218834,0.000000,37.808120,0.000000,0.000000,65.584005,14.470302,336.621285,143.050180,0,0,0,0,0

16,03:45-04:00,48.007121,19.915614,9.850160,0.000000,21.579315,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,27.104025,0.000000,13.793780,0.000000,6.506724,10.521278,31.031278,3.679338,0.000000,0.000000,62.103359,25.558042,0.000000,115.752000,395.630690,118.073879,173.591783,14.992868,8.045392,1.649466,46.782935,38.086942,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,9.143829,76.218834,0.000000,37.808120,0.000000,0.000000,65.584005,14.470302,336.621285,143.050180,0,0,0,0,0

17,04:00-04:15,48.007121,19.915614,9.850160,0.000000,21.579315,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,27.104025,0.000000,13.793780,0.000000,6.506724,10.237686,31.031278,4.120860,0.000000,0.000000,62.103359,25.558042,0.000000,115.752000,365.583400,118.073879,173.591783,14.755872,8.045392,1.649466,46.782935,38.086942,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,11.120873,76.218834,0.000000,30.024094,0.000000,0.000000,65.584005,14.470302,336.621285,143.050180,0,0,0,0,0

18,04:15-04:30,48.007121,19.915614,9.850160,0.000000,21.579315,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,27.104025,0.000000,13.793780,0.000000,6.506724,10.237686,31.031278,4.120860,0.000000,0.000000,62.103359,25.558042,0.000000,115.752000,365.583400,118.073879,173.591783,14.755872,8.045392,1.649466,46.782935,38.086942,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,11.120873,76.218834,0.000000,30.024094,0.000000,0.000000,65.584005,14.470302,336.621285,143.050180,0,0,0,0,0

19,04:30-04:45,48.007121,19.915614,9.850160,0.000000,21.579315,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,27.104025,0.000000,12.219360,0.000000,6.506724,10.237686,31.031278,17.660827,0.000000,0.000000,62.103359,45.791491,0.000000,115.752000,365.583400,118.073879,173.591783,14.755872,8.045392,1.649466,46.782935,38.086942,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,11.120873,76.218834,0.000000,30.024094,0.000000,0.000000,65.584005,14.470302,336.621285,143.050180,0,0,0,0,0

20,04:45-05:00,48.007121,23.422707,9.850160,0.000000,21.579315,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,27.104025,0.000000,12.219360,0.000000,6.506724,10.024424,31.031278,17.660827,0.000000,0.000000,62.103359,45.791491,0.000000,139.867000,367.499674,118.073879,173.591783,16.773719,8.045392,1.649466,46.782935,38.086942,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,11.120873,76.218834,0.000000,30.024094,0.000000,0.000000,65.584005,14.470302,336.621285,143.050180,0,0,0,0,0

21,05:00-05:15,48.007121,14.671566,9.850160,0.000000,21.579315,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,27.104025,0.000000,10.312153,0.000000,6.506724,9.666531,31.031278,5.886942,0.000000,0.000000,62.103359,27.687878,0.000000,115.752000,365.583400,118.073879,173.591783,12.009270,8.045392,1.649466,46.782935,29.339177,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,11.120873,76.218834,0.000000,30.024094,0.000000,0.000000,65.584005,14.470302,336.621285,143.050180,0,0,0,0,0

22,05:15-05:30,48.007121,14.671566,9.850160,0.000000,21.579315,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,27.104025,0.000000,10.312153,0.000000,6.506724,9.438522,31.031278,8.830413,0.000000,0.000000,62.103359,27.687878,0.000000,115.752000,365.583400,118.073879,173.591783,12.009270,8.045392,1.649466,46.782935,29.339177,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,11.120873,76.218834,0.000000,30.024094,0.000000,0.000000,65.584005,14.470302,336.621285,143.050180,0,0,0,0,0

23,05:30-05:45,48.007121,18.130429,9.850160,0.000000,21.579315,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,27.104025,0.000000,12.156683,0.000000,6.506724,9.184991,31.031278,11.773884,0.000000,0.000000,62.103359,27.687878,0.000000,159.159000,367.499674,118.073879,173.591783,13.583401,8.045392,1.649466,46.782935,29.339177,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,11.120873,76.218834,0.000000,30.024094,0.000000,0.000000,65.584005,14.470302,336.621285,143.050180,0,0,0,0,0

24,05:45-06:00,48.007121,18.130429,9.850160,0.000000,21.579315,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,27.104025,0.000000,12.219360,0.000000,6.506724,9.080912,31.031278,75.611886,0.000000,0.000000,62.103359,27.687878,0.000000,159.159000,367.499674,118.073879,173.591783,13.583401,8.045392,1.649466,46.782935,29.339177,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,11.120873,76.218834,0.000000,30.024094,0.000000,0.000000,65.584005,14.470302,336.621285,143.050180,0,0,0,0,0

25,06:00-06:15,48.007121,18.130429,9.850160,0.000000,21.579315,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,27.104025,0.000000,13.793780,0.000000,6.506724,8.960385,31.031278,75.611886,0.000000,0.000000,62.103359,27.687878,0.000000,236.327000,365.583400,118.073879,173.591783,13.583401,8.045392,0.708964,46.782935,29.171626,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,11.120873,76.218834,0.000000,30.024094,0.000000,0.000000,65.584005,14.470302,336.621285,143.050180,0,0,0,0,0

26,06:15-06:30,48.007121,19.401241,9.850160,0.000000,21.579315,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,27.104025,0.000000,11.150197,0.000000,6.506724,8.968326,24.839415,75.611886,0.000000,0.000000,62.103359,27.687878,0.000000,332.787000,381.968674,118.073879,173.591783,14.149929,8.045392,1.441678,46.782935,33.633383,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,11.120873,76.218834,0.000000,30.024094,0.000000,0.000000,65.584005,14.470302,336.621285,114.774474,0,0,0,0,0

27,06:30-06:45,48.007121,20.430132,9.850160,0.000000,21.579315,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,27.104025,0.000000,11.150197,0.000000,6.506724,9.068718,24.839415,75.611886,0.000000,0.000000,62.103359,45.791491,0.000000,361.251188,381.968674,118.073879,173.591783,15.096858,8.045392,1.441678,46.782935,33.633383,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,11.120873,76.218834,0.000000,30.024094,0.000000,0.000000,65.584005,14.470302,336.621285,114.774474,0,0,0,0,0

28,06:45-07:00,48.007121,20.430132,9.850160,0.000000,21.579315,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,27.104025,0.000000,11.150197,0.000000,6.506724,9.146706,24.839415,75.611886,0.000000,0.000000,62.103359,45.791491,0.000000,361.251188,381.968674,118.073879,173.591783,15.096858,8.045392,1.441678,46.782935,33.633383,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,11.120873,76.218834,0.000000,30.024094,0.000000,0.000000,65.584005,14.470302,336.621285,114.774474,0,0,0,0,0

29,07:00-07:15,48.007121,16.003633,9.850160,0.000000,21.579315,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,27.104025,0.000000,9.242990,0.000000,6.506724,9.211365,24.839415,75.611886,0.000000,0.000000,62.103359,45.791491,0.000000,266.609733,365.583400,118.073879,173.591783,12.493861,8.045392,1.441678,46.782935,23.825620,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,11.120873,76.218834,0.000000,30.024094,0.000000,0.000000,65.584005,14.470302,336.621285,114.774474,0,0,0,0,0

30,07:15-07:30,48.007121,14.671566,9.850160,0.000000,21.579315,0.000000,90.566294,41.994958,0.000000,119.976948,33.598227,0.000000,5.040023,27.104025,0.000000,11.150197,0.000000,6.506724,9.520480,24.839415,8.830413,0.000000,0.000000,62.103359,33.012470,0.000000,168.805000,365.583400,118.073879,173.591783,12.009270,8.045392,1.649466,46.782935,24.049697,119.591108,0.000000,57.080594,0.000000,6.289964,0.000000,11.120873,76.218834,0.000000,30.024094,0.000000,0.000000,65.584005,14.470302,336.621285,114.774474,0,0,0,0,0

31,07:30-07:45,48.007121,18.130429,9.850160,0.000000,21.579315,0.000000,62.570129,41.994958,0.000000,96.017152,33.598227,0.000000,3.268740,27.104025,0.000000,11.150197,0.000000,6.506724,9.426895,24.839415,4.120860,0.000000,0.000000,62.103359,33.012470,0.000000,159.159000,367.499674,118.073879,173.591783,13.583401,8.045392,1.649466,46.782935,28.702541,87.975089,0.000000,57.080594,0.000000,6.289964,0.000000,11.615134,76.218834,0.000000,30.024094,0.000000,0.000000,65.584005,14.470302,336.621285,114.774474,0,0,0,0,0

32,07:45:08:00,48.007121,18.130429,9.850160,0.000000,21.579315,0.000000,62.570129,41.994958,0.000000,96.017152,33.598227,0.000000,3.268740,27.104025,0.000000,10.434271,0.000000,6.506724,9.621156,24.839415,4.120860,0.000000,0.000000,62.103359,33.012470,0.000000,159.159000,367.499674,118.073879,173.591783,13.583401,8.045392,1.649466,46.782935,28.702541,87.975089,0.000000,57.080594,0.000000,6.289964,0.000000,11.615134,76.218834,0.000000,30.024094,0.000000,0.000000,65.584005,14.470302,336.621285,114.774474,0,0,0,0,0

33,08:00-08:15,48.007121,14.681212,9.850160,0.000000,21.579315,0.000000,62.570129,41.994958,0.000000,96.017152,33.598227,0.000000,3.268740,27.104025,0.000000,9.018711,0.000000,6.506724,9.770609,20.547138,4.120860,0.000000,0.000000,62.103359,33.012470,0.000000,115.752000,365.583400,106.958513,173.591783,12.009270,8.045392,1.649466,46.782935,23.825620,87.975089,0.000000,57.080594,0.000000,6.289964,0.000000,11.615134,76.218834,0.000000,30.024094,0.000000,0.000000,65.584005,14.470302,336.621285,95.021010,0,0,0,0,0

34,08:15-08:30,48.007121,14.681212,9.850160,0.000000,21.579315,0.000000,62.570129,41.994958,0.000000,96.017152,33.598227,0.000000,3.268740,27.104025,0.000000,8.546356,0.000000,6.506724,9.991527,20.547138,4.120860,0.000000,0.000000,62.103359,33.012470,0.000000,115.752000,365.583400,106.958513,173.591783,12.009270,8.045392,1.649466,46.782935,23.825620,87.975089,0.000000,57.080594,0.000000,6.289964,0.000000,11.615134,76.218834,0.000000,30.024094,0.000000,0.000000,65.584005,14.470302,336.621285,95.021010,0,0,0,0,0

35,08:30-08:45,48.007121,14.681212,9.850160,0.000000,36.993112,0.000000,62.570129,41.994958,0.000000,96.017152,33.598227,0.000000,3.268740,27.104025,0.000000,8.527064,0.000000,6.506724,8.791364,20.547138,16.189091,0.000000,0.000000,62.103359,33.012470,0.000000,115.752000,365.583400,106.958513,173.591783,12.009270,8.045392,1.649466,46.782935,23.825620,87.975089,0.000000,57.080594,0.000000,6.289964,0.000000,11.615134,76.218834,0.000000,30.024094,0.000000,0.000000,65.584005,14.470302,336.621285,95.021010,0,0,0,0,0

36,08:45:09:00,48.007121,14.681212,9.850160,0.000000,36.993112,0.000000,62.570129,41.994958,0.000000,96.017152,33.598227,0.000000,3.268740,13.552013,0.000000,8.527064,0.000000,6.506724,8.791364,20.547138,16.189091,0.000000,0.000000,62.103359,45.791491,0.000000,115.752000,365.583400,106.958513,173.591783,12.009270,8.045392,1.649466,46.782935,23.825620,87.975089,0.000000,57.080594,0.000000,6.289964,0.000000,11.615134,76.218834,0.000000,30.024094,0.000000,0.000000,65.584005,14.470302,336.621285,95.021010,0,0,0,0,0

37,09:00:09:15,48.007121,14.681212,9.850160,0.000000,36.993112,0.000000,62.570129,41.994958,0.000000,96.017152,33.598227,0.000000,3.268740,13.552013,0.000000,8.527064,0.000000,6.506724,8.791364,20.547138,16.189091,0.000000,0.000000,62.103359,45.791491,0.000000,115.752000,365.583400,106.958513,173.591783,12.009270,8.045392,1.649466,46.782935,23.825620,87.975089,0.000000,57.080594,0.000000,6.289964,0.000000,11.615134,76.218834,0.000000,30.024094,0.000000,0.000000,65.584005,14.470302,336.621285,95.021010,0,0,0,0,0

38,09:15-09:30,48.007121,14.681212,9.850160,0.000000,36.993112,0.000000,62.570129,41.994958,0.000000,96.017152,33.598227,0.000000,3.268740,13.552013,0.000000,8.527064,0.000000,6.506724,8.791364,20.547138,16.189091,0.000000,0.000000,46.116355,45.791491,0.000000,115.752000,365.583400,106.958513,173.591783,12.009270,8.045392,1.649466,46.782935,23.825620,87.975089,0.000000,57.080594,0.000000,6.289964,0.000000,11.615134,76.218834,0.000000,30.024094,0.000000,0.000000,65.584005,14.470302,336.621285,95.021010,0,0,0,0,0

39,09:30-09:45,48.007121,14.681212,9.850160,0.000000,21.579315,0.000000,62.570129,41.994958,0.000000,96.017152,33.598227,0.000000,3.268740,13.552013,0.000000,8.527064,0.000000,6.506724,11.684007,20.547138,16.189091,0.000000,0.000000,46.116355,33.012470,0.000000,115.752000,365.583400,106.958513,173.591783,12.009270,8.045392,1.649466,46.782935,23.825620,87.975089,0.000000,57.080594,0.000000,6.289964,0.000000,11.615134,76.218834,0.000000,20.016063,0.000000,0.000000,65.584005,14.470302,336.621285,95.021010,0,0,0,0,0

40,09:45-10:00,48.007121,14.681212,9.850160,0.000000,21.579315,0.000000,62.570129,41.994958,0.000000,96.017152,33.598227,0.000000,3.268740,12.698535,0.000000,8.527064,0.000000,6.506724,11.684007,20.547138,16.189091,0.000000,0.000000,46.116355,33.012470,0.000000,115.752000,365.583400,106.958513,173.591783,12.009270,8.045392,1.649466,46.782935,23.825620,87.975089,0.000000,57.080594,0.000000,6.289964,0.000000,11.615134,76.218834,0.000000,20.016063,0.000000,0.000000,65.584005,14.470302,336.621285,95.021010,0,0,0,0,0

41,10:00-10:15,48.007121,14.681212,9.850160,0.000000,21.579315,0.000000,62.570129,41.994958,0.000000,96.017152,33.598227,0.000000,2.334814,0.000000,0.000000,8.527064,0.000000,6.506724,11.684007,24.839415,16.189091,0.000000,0.000000,46.116355,30.882634,0.000000,115.752000,365.583400,106.958513,173.591783,12.009270,8.045392,1.649466,46.782935,23.825620,87.975089,0.000000,57.080594,0.000000,6.289964,0.000000,11.615134,76.218834,0.000000,20.016063,0.000000,0.000000,65.584005,14.470302,336.621285,114.774474,0,0,0,0,0

42,10:15-10:30,48.007121,14.681212,9.850160,0.000000,21.579315,0.000000,62.570129,41.994958,0.000000,96.017152,33.598227,0.000000,2.334814,0.000000,0.000000,8.527064,0.000000,6.506724,11.684007,24.839415,16.189091,0.000000,0.000000,46.116355,30.882634,0.000000,115.752000,365.583400,106.958513,173.591783,12.009270,8.045392,1.649466,46.782935,23.825620,87.975089,0.000000,57.080594,0.000000,6.289964,0.000000,11.615134,76.218834,0.000000,20.016063,0.000000,0.000000,65.584005,14.470302,336.621285,114.774474,0,0,0,0,0

43,10:30-10:45,48.007121,14.681212,9.850160,0.000000,21.579315,0.000000,62.570129,41.994958,0.000000,96.017152,33.598227,0.000000,2.334814,0.000000,0.000000,8.527064,0.000000,6.506724,11.684007,21.780475,16.189091,0.000000,0.000000,46.423797,30.882634,0.000000,115.752000,365.583400,106.958513,173.591783,12.009270,8.045392,1.649466,46.782935,23.825620,90.604492,0.000000,57.080594,0.000000,6.289964,0.000000,11.615134,76.218834,0.000000,20.016063,0.000000,0.000000,65.584005,14.470302,336.621285,97.220491,0,0,0,0,0

44,10:45-11:00,48.007121,14.681212,9.850160,0.000000,21.579315,0.000000,62.570129,41.994958,0.000000,96.017152,33.598227,0.000000,2.334814,0.000000,0.000000,8.527064,0.000000,6.506724,11.684007,21.780475,4.120860,0.000000,0.000000,44.732864,33.012470,0.000000,115.752000,365.583400,106.958513,173.591783,12.009270,8.045392,1.649466,46.782935,23.825620,90.604492,0.000000,57.080594,0.000000,6.289964,0.000000,11.615134,76.218834,0.000000,20.016063,0.000000,0.000000,65.584005,14.470302,336.621285,97.220491,0,0,0,0,0

45,11:00-11:15,48.007121,14.671566,9.850160,0.000000,21.579315,0.000000,63.534729,41.994958,0.000000,96.981752,33.598227,0.000000,2.334814,0.000000,0.000000,8.527064,0.000000,6.506724,11.684007,21.780475,0.000000,0.000000,0.000000,44.732864,33.012470,0.000000,115.607310,365.390480,111.824342,173.591783,12.009270,8.045392,1.649466,46.782935,23.825620,93.498292,0.000000,57.080594,0.000000,6.289964,0.000000,11.615134,76.218834,0.000000,20.016063,0.000000,0.000000,65.584005,14.470302,336.621285,97.220491,0,0,0,0,0

46,11:15-11:30,48.007121,14.671566,9.850160,0.000000,21.579315,0.000000,63.534729,41.994958,0.000000,96.981752,33.598227,0.000000,2.334814,0.000000,0.000000,8.527064,0.000000,6.506724,11.684007,21.780475,0.000000,0.000000,0.000000,44.732864,33.012470,0.000000,115.607310,365.390480,111.824342,173.591783,12.009270,8.045392,1.649466,46.782935,23.825620,93.498292,0.000000,57.080594,0.000000,6.289964,0.000000,11.615134,76.218834,0.000000,20.016063,0.000000,0.000000,65.584005,14.470302,336.621285,97.220491,0,0,0,0,0

47,11:30-11:45,48.007121,14.671566,9.850160,0.000000,21.579315,0.000000,63.534729,41.994958,0.000000,96.981752,33.598227,0.000000,2.334814,0.000000,0.000000,8.527064,0.000000,6.506724,11.684007,21.780475,0.000000,0.000000,0.000000,44.732864,33.012470,0.000000,115.607310,365.390480,111.824342,173.591783,12.009270,8.045392,1.649466,46.782935,23.825620,93.498292,0.000000,57.080594,0.000000,6.289964,0.000000,11.615134,76.218834,0.000000,20.016063,0.000000,0.000000,65.584005,14.470302,336.621285,97.220491,0,0,0,0,0

