Block,Time,NJPC,UNCHAHAR1,AURY_RF,UNCHAHAR4,ANTA_RF,KISHANGANGA,CHAMERA1,DADRI_GF,RIHAND1,KOLDAM,UNCHAHAR2,SINGRAULI,PARBATI3,AURY_GF,RIHAND3,JHAJJAR,DADRT2,URI2,RAMPUR,SALAL,CHAMERA3,DHAULIGNGA,SEWA2,SINGRAULI_HYDRO,ANTA_CRF,KOTESHWR,AURY_LF,DADRI_RF,CHAMERA2,URI,RIHAND2,DADRI_CRF,RAPPC,DULHASTI,RAPPB,DADRI_LF,AURY_CRF,ANTA_GF,ANTA_LF,TANAKPUR,TANDA2,TALA,KHSTPP-I,BRBCL,SASAN,UNCHAHAR3,FSTPP I & II,KHSTPP-II,BSIUL,TEHRI,KUDGI,NAPP,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
7,01:30-01:45,67.828932,11.528180,0.000000,0.000000,0.000000,0.000000,8.857922,0.000000,88.927200,0.000000,35.399792,95.693400,0.000000,0.000000,119.535193,375.339530,507.465000,13.002703,0.000000,51.666703,9.354600,22.983815,0.000000,0.850589,0.000000,8.577608,0.000000,0.000000,25.460321,12.805517,54.806220,0.000000,49.064616,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,12.877432,0.000000,22.734432,27.063737,13.931055,337.319235,13.656794,14.948082,123.773033,0.000000,0.000000,28.05,37.886467,0,0,0,0,0

8,01:45-02:00,67.828932,11.528180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,35.399792,95.693400,0.000000,0.000000,119.535193,346.501004,517.430646,9.752027,0.000000,51.666703,9.354600,22.983815,0.000000,0.850589,0.000000,8.577608,0.000000,0.000000,25.460321,12.805517,54.806220,0.000000,49.064616,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,12.877432,0.000000,22.734432,27.063737,11.595300,337.319235,13.656794,14.948082,123.773033,0.000000,0.000000,27.50,37.886467,0,0,0,0,0

9,02:00-02:15,67.828932,11.528180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,28.628469,95.693400,0.000000,0.000000,119.535193,346.501004,517.131000,9.752027,0.000000,51.666703,9.354600,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,25.460321,12.805517,54.806220,0.000000,49.064616,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,12.877432,0.000000,22.734432,27.063737,9.614608,337.319235,13.656794,14.948082,123.773033,0.000000,0.000000,26.95,37.886467,0,0,0,0,0

10,02:15-02:30,67.828932,11.528180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,28.628469,95.693400,0.000000,0.000000,119.535193,346.501004,517.131000,9.752027,0.000000,61.775406,9.354600,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,25.460321,12.805517,54.806220,0.000000,49.064616,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,12.877432,0.000000,22.734432,27.063737,10.394266,337.319235,13.656794,14.948082,123.773033,0.000000,0.000000,26.41,37.886467,0,0,0,0,0

11,02:30-02:45,67.828932,11.528180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,28.628469,95.693400,0.000000,0.000000,119.535193,346.501004,517.131000,9.752027,0.000000,83.116001,9.354600,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,25.460321,12.805517,54.806220,0.000000,49.064616,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,12.877432,0.000000,22.734432,27.063737,10.516749,337.319235,13.656794,14.948082,123.773033,0.000000,0.000000,25.88,37.886467,0,0,0,0,0

12,02:45-03:00,67.828932,11.528180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,28.628469,95.693400,0.000000,0.000000,119.535193,346.501004,517.131000,9.752027,0.000000,83.116001,9.354600,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,18.038689,12.805517,54.806220,0.000000,49.064616,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,12.877432,0.000000,22.734432,27.063737,12.346287,337.319235,13.656794,14.948082,123.773033,0.000000,0.000000,24.79,37.886467,0,0,0,0,0

13,03:00-03:15,67.828932,11.528180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,28.628469,95.693400,0.000000,0.000000,119.535193,346.501004,507.465000,9.752027,0.000000,83.116001,9.354600,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,18.038689,46.953562,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,22.734432,27.063737,14.499000,337.319235,13.656794,14.948082,123.773033,6.303005,0.000000,24.79,37.886467,0,0,0,0,0

14,03:15-03:30,67.828932,11.528180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,28.628469,95.693400,0.000000,0.000000,119.535193,346.501004,507.465000,9.752027,0.000000,83.116001,9.354600,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,18.038689,46.953562,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,22.734432,27.063737,14.499000,337.319235,13.656794,14.948082,123.773033,6.303005,0.000000,24.79,37.886467,0,0,0,0,0

15,03:30-03:45,67.828932,11.528180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,28.628469,95.693400,0.000000,0.000000,119.535193,346.501004,507.465000,9.752027,0.000000,83.116001,9.354600,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,18.038689,10.671264,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,22.734432,27.063737,14.499000,337.319235,13.656794,14.948082,123.773033,6.303005,0.000000,24.79,37.886467,0,0,0,0,0

16,03:45-04:00,67.828932,11.528180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,28.628469,95.693400,0.000000,0.000000,119.535193,346.501004,507.465000,9.752027,0.000000,83.116001,9.354600,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,18.038689,10.671264,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,22.734432,27.063737,14.499000,337.319235,13.656794,14.948082,123.773033,6.303005,0.000000,24.79,37.886467,0,0,0,0,0

17,04:00-04:15,67.828932,11.528180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,28.628469,95.693400,0.000000,0.000000,119.535193,346.501004,536.463000,9.752027,0.000000,61.775406,9.354600,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,18.038689,10.671264,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,22.734432,27.063737,14.499000,337.319235,13.656794,14.948082,123.773033,6.303005,0.000000,24.79,37.886467,0,0,0,0,0

18,04:15-04:30,67.828932,11.528180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,28.628469,95.693400,0.000000,0.000000,119.535193,346.501004,536.463000,9.752027,0.000000,51.666703,9.354600,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,18.038689,10.671264,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,21.313530,27.063737,14.499000,337.319235,13.656794,8.800506,123.773033,1.063260,0.000000,24.79,37.886467,0,0,0,0,0

19,04:30-04:45,67.828932,11.528180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,28.628469,99.318150,0.000000,0.000000,119.535193,346.501004,536.463000,9.752027,0.000000,51.666703,9.354600,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,18.038689,10.671264,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,21.313530,27.063737,14.499000,337.319235,13.656794,8.800506,123.773033,1.063260,0.000000,12.40,37.886467,0,0,0,0,0

20,04:45-05:00,67.828932,11.528180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,28.628469,99.318150,0.000000,0.000000,119.535193,346.501004,526.797000,9.752027,0.000000,51.666703,9.354600,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,18.038689,10.671264,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,21.313530,27.063737,14.499000,337.319235,13.656794,8.800506,123.773033,1.063260,0.000000,12.40,37.886467,0,0,0,0,0

21,05:00-05:15,67.828932,11.528180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,28.628469,99.318150,0.000000,0.000000,119.535193,346.501004,577.386814,9.752027,0.000000,51.666703,9.354600,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,18.038689,12.805517,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,25.007875,27.063737,14.499000,337.319235,13.656794,8.800506,123.773033,1.063260,0.000000,12.40,37.886467,0,0,0,0,0

22,05:15-05:30,67.828932,11.528180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,28.628469,99.318150,0.000000,0.000000,119.535193,346.501004,577.386814,9.752027,0.000000,51.666703,9.354600,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,18.038689,12.805517,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,25.007875,27.063737,14.499000,337.319235,13.656794,8.800506,123.773033,1.063260,14.614992,12.40,37.886467,0,0,0,0,0

23,05:30-05:45,67.828932,11.528180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,28.628469,99.318150,0.000000,0.000000,119.535193,346.501004,577.386814,9.752027,0.000000,51.666703,9.354600,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,18.038689,12.805517,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,25.007875,27.063737,14.499000,337.319235,13.656794,8.800506,123.773033,1.063260,29.229984,12.40,37.886467,0,0,0,0,0

24,05:45-06:00,67.828932,11.528180,0.000000,0.000000,0.000000,0.000000,8.628838,0.000000,88.927200,0.000000,28.628469,99.318150,0.000000,0.000000,119.535193,346.501004,577.386814,9.752027,0.000000,51.666703,9.354600,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,18.038689,12.805517,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,25.007875,27.063737,14.499000,337.319235,13.656794,8.800506,142.588603,2.126520,45.123788,12.40,37.886467,0,0,0,0,0

25,06:00-06:15,67.828932,11.528180,0.000000,0.000000,0.000000,0.000000,13.515968,0.000000,88.927200,0.000000,28.628469,99.318150,0.000000,0.000000,119.535193,346.501004,577.386814,9.752027,0.000000,51.666703,9.354600,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,18.038689,12.805517,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,25.007875,31.095619,14.499000,337.319235,13.656794,13.890042,142.588603,3.189780,60.165050,9.67,37.886467,0,0,0,0,0

26,06:15-06:30,67.828932,11.528180,0.000000,0.000000,0.000000,0.000000,27.108297,0.000000,88.927200,0.000000,28.628469,99.318150,0.000000,0.000000,119.535193,346.501004,577.386814,9.752027,0.000000,51.666703,9.354600,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,18.038689,12.805517,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,25.007875,31.095619,14.499000,337.319235,13.656794,13.890042,142.588603,19.004709,60.165050,9.67,37.886467,0,0,0,0,0

27,06:30-06:45,67.828932,11.528180,0.000000,0.000000,0.000000,0.000000,27.108297,0.000000,88.927200,0.000000,28.628469,99.318150,0.000000,0.000000,119.535193,346.501004,577.386814,31.206488,0.000000,51.666703,9.354600,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,18.038689,46.953562,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,25.007875,31.095619,14.499000,337.319235,13.656794,13.890042,142.588603,19.004709,60.165050,9.67,37.886467,0,0,0,0,0

28,06:45-07:00,67.828932,11.528180,0.000000,0.000000,0.000000,0.000000,27.108297,0.000000,88.927200,0.000000,28.628469,99.318150,0.000000,0.000000,119.535193,346.501004,577.386814,31.206488,0.000000,51.666703,9.354600,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,18.038689,46.953562,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,25.007875,31.095619,14.499000,337.319235,13.656794,13.890042,142.588603,19.004709,47.498724,9.67,37.886467,0,0,0,0,0

29,07:00-07:15,67.828932,11.528180,0.000000,0.000000,0.000000,0.000000,27.108297,0.000000,88.927200,0.000000,34.202948,99.318150,0.000000,0.000000,119.535193,346.501004,506.954243,31.206488,0.000000,51.666703,9.354600,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,18.038689,10.671264,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,25.007875,31.095619,14.499000,337.319235,13.656794,13.890042,142.588603,19.004709,47.498724,22.23,37.886467,0,0,0,0,0

30,07:15-07:30,67.828932,11.528180,0.000000,0.000000,0.000000,0.000000,27.108297,0.000000,88.927200,0.000000,34.202948,99.318150,0.000000,0.000000,119.535193,346.501004,459.320149,31.206488,0.000000,51.666703,9.354600,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,18.038689,10.671264,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,25.007875,31.095619,14.499000,337.319235,13.656794,13.890042,142.588603,19.004709,47.498724,29.03,37.886467,0,0,0,0,0

31,07:30-07:45,67.828932,11.528180,0.000000,0.000000,0.000000,0.000000,27.108297,0.000000,88.927200,0.000000,34.202948,99.318150,0.000000,0.000000,119.535193,346.182943,420.471000,31.206488,0.000000,51.666703,9.354600,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,18.038689,10.671264,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,25.007875,31.095619,14.499000,337.319235,13.656794,13.890042,142.588603,6.358295,29.229984,35.84,37.886467,0,0,0,0,0

32,07:45:08:00,67.828932,11.528180,0.000000,0.000000,0.000000,0.000000,27.108297,0.000000,88.927200,0.000000,34.202948,99.318150,0.000000,0.000000,119.535193,346.182943,391.473000,31.206488,0.000000,51.666703,9.354600,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,18.038689,10.671264,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,25.007875,31.095619,14.499000,337.319235,13.656794,13.890042,142.588603,6.303005,14.614992,46.00,37.886467,0,0,0,0,0

33,08:00-08:15,67.828932,11.514595,0.000000,0.000000,0.000000,0.000000,27.108297,0.000000,88.927200,0.000000,33.495895,95.693400,0.000000,0.000000,119.535193,346.182943,381.807000,13.002703,0.000000,51.666703,9.354600,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,18.038689,10.671264,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,25.007875,31.095619,14.499000,337.319235,13.619778,8.800506,142.588603,6.303005,0.000000,61.67,37.886467,0,0,0,0,0

34,08:15-08:30,67.828932,11.514595,0.000000,0.000000,0.000000,0.000000,13.515968,0.000000,88.927200,0.000000,35.235470,95.693400,0.000000,0.000000,119.535193,346.182943,372.141000,9.752027,0.000000,51.666703,9.354600,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,18.038689,10.671264,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,25.007875,23.488670,14.499000,337.319235,13.619778,8.800506,126.944835,6.303005,0.000000,74.30,37.886467,0,0,0,0,0

35,08:30-08:45,67.828932,11.514595,0.000000,0.000000,0.000000,0.000000,13.515968,0.000000,88.927200,0.000000,35.235470,94.243500,0.000000,0.000000,119.535193,344.893812,363.246937,9.752027,0.000000,51.666703,9.354600,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,18.038689,12.805517,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,25.007875,23.488670,14.499000,337.319235,13.619778,8.800506,115.277586,6.303005,0.000000,74.30,37.886467,0,0,0,0,0

36,08:45:09:00,67.828932,11.514595,0.000000,0.000000,0.000000,0.000000,13.515968,0.000000,88.927200,0.000000,35.235470,94.243500,0.000000,0.000000,119.535193,344.893812,363.182971,9.752027,0.000000,51.666703,9.354600,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,18.038689,46.953562,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,25.007875,19.456788,14.499000,337.319235,13.619778,8.800506,115.277586,6.303005,0.000000,74.30,37.886467,0,0,0,0,0

37,09:00:09:15,67.828932,11.514595,0.000000,0.000000,0.000000,0.000000,13.515968,0.000000,88.927200,0.000000,35.235470,94.243500,0.000000,0.000000,119.535193,344.893812,363.246937,9.752027,0.000000,51.666703,0.000000,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,9.019345,46.953562,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,25.007875,19.456788,14.499000,337.319235,13.619778,8.800506,115.277586,6.303005,0.000000,67.29,37.886467,0,0,0,0,0

38,09:15-09:30,67.828932,11.514595,0.000000,0.000000,0.000000,0.000000,8.628838,0.000000,88.927200,0.000000,35.235470,94.243500,0.000000,0.000000,119.535193,344.893812,363.182971,9.752027,0.000000,51.666703,0.000000,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,9.019345,10.671264,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,25.007875,27.063737,14.499000,337.319235,13.619778,8.800506,142.588603,6.303005,0.000000,74.30,37.886467,0,0,0,0,0

39,09:30-09:45,67.828932,11.062193,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,35.235470,94.243500,0.000000,0.000000,119.535193,344.893812,381.807000,11.702433,0.000000,51.666703,0.000000,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,9.019345,10.671264,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,25.007875,27.063737,14.499000,337.319235,13.619778,8.800506,142.588603,6.303005,0.000000,74.30,37.886467,0,0,0,0,0

40,09:45-10:00,67.828932,10.006586,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,35.235470,94.243500,0.000000,0.000000,119.535193,344.893812,401.139000,11.702433,0.000000,51.666703,0.000000,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,9.019345,10.671264,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,25.007875,27.063737,14.499000,337.319235,13.619778,14.948082,142.588603,6.303005,0.000000,74.30,37.886467,0,0,0,0,0

41,10:00-10:15,67.828932,9.855786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,35.235470,94.243500,0.000000,0.000000,119.535193,344.893812,415.066643,11.702433,0.000000,51.666703,0.000000,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,9.019345,16.006896,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,25.007875,35.130418,14.499000,337.319235,13.619778,14.948082,142.588603,0.000000,0.000000,74.30,37.886467,0,0,0,0,0

42,10:15-10:30,67.828932,10.458989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,35.235470,94.243500,0.000000,0.000000,119.535193,381.807000,434.398643,11.702433,0.000000,51.666703,0.000000,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,9.019345,16.006896,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,25.007875,35.203572,14.499000,337.319235,13.619778,14.948082,142.588603,0.000000,0.000000,74.30,37.886467,0,0,0,0,0

43,10:30-10:45,67.828932,10.779254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,35.235470,94.243500,0.000000,0.000000,119.535193,381.807000,444.064643,11.702433,0.000000,51.666703,0.000000,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,9.019345,16.006896,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,25.007875,35.203572,14.499000,337.319235,13.656794,14.948082,142.588603,0.000000,0.000000,74.30,37.886467,0,0,0,0,0

44,10:45-11:00,67.828932,10.779254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,35.235470,94.243500,0.000000,0.000000,119.535193,381.807000,453.730643,11.702433,0.000000,51.666703,0.000000,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,9.019345,14.939770,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,25.007875,35.203572,14.499000,337.319235,13.656794,14.948082,142.588603,0.000000,0.000000,74.30,37.886467,0,0,0,0,0

45,11:00-11:15,67.828932,11.528180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,35.235470,94.243500,0.000000,0.000000,119.535193,459.135000,463.628627,11.702433,0.000000,51.666703,0.000000,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,9.019345,16.006896,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,25.007875,35.203572,14.499000,337.319235,13.656794,14.948082,142.588603,0.000000,0.000000,74.30,37.886467,0,0,0,0,0

46,11:15-11:30,67.828932,11.528180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.927200,0.000000,35.235470,94.243500,0.000000,0.000000,119.535193,459.135000,473.062643,11.702433,0.000000,51.666703,0.000000,22.983815,0.000000,0.832098,0.000000,8.577608,0.000000,0.000000,9.019345,16.006896,54.806220,0.000000,49.309939,47.785375,0.000000,0.000000,0.000000,0.000000,0.000000,11.763039,0.000000,25.007875,35.203572,14.499000,337.319235,13.656794,14.948082,142.588603,0.000000,0.000000,74.30,37.886467,0,0,0,0,0

