Block,Time,DADRI_CRF,ANTA_GF,URI2,AURY_CRF,DADRI_LF,SEWA2,NJPC,DADRI_RF,AURY_GF,FSTPP I & II,KHSTPP-I,AURY_LF,SASAN,RAPPC,TALA,BRBCL,RIHAND2,TANAKPUR,KHSTPP-II,UNCHAHAR3,UNCHAHAR4,CHAMERA1,BSIUL,KOTESHWR,ANTA_RF,DADRI_GF,ANTA_LF,UNCHAHAR2,URI,RIHAND3,DADRT2,DHAULIGNGA,CHAMERA3,UNCHAHAR1,SINGRAULI,TANDA2,NAPP,KOLDAM,SINGRAULI_HYDRO,RAPPB,CHAMERA2,DULHASTI,AURY_RF,RAMPUR,RIHAND1,SALAL,ANTA_CRF,JHAJJAR,TEHRI,KISHANGANGA,PARBATI3,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
8,01:45-02:00,0.000000,0.000000,31.336326,0.000000,0.000000,15.212977,0.000000,0.000000,0.000000,15.893874,44.663754,0.000000,372.526200,51.426809,0.000000,15.366882,113.707125,0.000000,141.753342,16.963996,0.000000,0.000000,6.276922,8.067551,0.000000,0.000000,0.000000,35.216528,38.257574,119.040531,213.721220,0.000000,0.000000,7.698105,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,15.862543,0.000000,0.000000,88.559200,64.875390,0.000000,364.777270,0.000000,0.000000,0.000000,0,0,0,0,0

9,02:00-02:15,0.000000,0.000000,31.336326,0.000000,0.000000,15.212977,0.000000,0.000000,0.000000,15.893874,44.663754,0.000000,372.526200,51.426809,0.000000,13.810912,113.707125,0.000000,141.753342,16.963996,0.000000,0.000000,6.276922,8.067551,0.000000,0.000000,0.000000,35.216528,32.944022,119.040531,196.995752,0.000000,0.000000,7.698105,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,15.862543,0.000000,0.000000,88.559200,53.689978,0.000000,364.777270,0.000000,0.000000,0.000000,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,31.336326,0.000000,0.000000,15.212977,0.000000,0.000000,0.000000,15.893874,44.663754,0.000000,372.526200,51.426809,0.000000,12.718233,113.707125,0.000000,141.753342,14.361992,0.000000,0.000000,6.276922,8.067551,0.000000,0.000000,0.000000,35.216528,32.944022,119.040531,181.997289,0.000000,0.000000,7.698105,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,15.862543,0.000000,0.000000,88.559200,53.689978,0.000000,345.804424,0.000000,0.000000,0.000000,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,31.336326,0.000000,0.000000,15.212977,0.000000,0.000000,0.000000,15.893874,44.663754,0.000000,372.526200,51.426809,0.000000,16.251311,113.707125,0.000000,141.753342,14.361992,0.000000,0.000000,6.276922,8.067551,0.000000,0.000000,0.000000,35.216528,32.944022,119.040531,179.881062,0.000000,0.000000,7.698105,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,15.862543,0.000000,0.000000,88.559200,53.689978,0.000000,345.804424,0.000000,0.000000,0.000000,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,31.336326,0.000000,0.000000,15.212977,0.000000,0.000000,0.000000,15.893874,44.663754,0.000000,372.526200,51.426809,0.000000,18.081485,113.707125,0.000000,141.753342,14.361992,0.000000,0.000000,6.276922,8.067551,0.000000,0.000000,0.000000,35.216528,32.944022,119.040531,179.881062,0.000000,0.000000,7.698105,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,15.862543,0.000000,0.000000,88.559200,53.689978,0.000000,345.804424,0.000000,0.000000,0.000000,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,30.704420,0.000000,0.000000,15.212977,0.000000,0.000000,0.000000,15.893874,44.663754,0.000000,372.526200,51.426809,0.000000,18.234772,113.707125,0.000000,141.753342,14.361992,0.000000,0.000000,6.276922,8.067551,0.000000,0.000000,0.000000,27.219536,38.257574,119.040531,179.881062,0.000000,0.000000,7.698105,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,15.862543,0.000000,0.000000,88.559200,24.607906,0.000000,345.804424,0.000000,0.000000,0.000000,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,30.704420,0.000000,0.000000,15.212977,0.000000,0.000000,0.000000,15.893874,44.663754,0.000000,372.526200,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,14.361992,0.000000,0.000000,6.276922,8.067551,0.000000,0.000000,0.000000,35.216528,38.257574,119.040531,179.881062,0.000000,0.000000,7.698105,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,15.862543,0.000000,0.000000,88.559200,24.607906,0.000000,345.804424,0.000000,0.000000,0.000000,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,30.704420,0.000000,0.000000,15.212977,0.000000,0.000000,0.000000,15.893874,44.663754,0.000000,372.526200,51.426809,0.000000,17.877067,113.707125,0.000000,141.753342,19.339115,0.000000,0.000000,6.276922,8.067551,0.000000,0.000000,0.000000,35.216528,32.944022,119.040531,179.881062,0.000000,0.000000,9.081391,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,15.862543,0.000000,0.000000,88.559200,24.607906,0.000000,348.870305,0.000000,0.000000,0.000000,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,30.704420,0.000000,0.000000,15.212977,18.231644,0.000000,0.000000,15.893874,44.663754,0.000000,372.526200,51.426809,0.000000,17.858612,113.707125,0.000000,141.753342,21.941119,0.000000,0.000000,6.276922,8.067551,0.000000,0.000000,0.000000,35.216528,32.944022,119.040531,179.881062,0.000000,0.000000,9.759705,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,15.862543,0.000000,0.000000,88.559200,24.607906,0.000000,356.571105,0.000000,0.000000,0.000000,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,30.704420,0.000000,0.000000,15.212977,21.877973,0.000000,0.000000,15.893874,44.663754,0.000000,372.526200,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,21.941119,0.000000,0.000000,6.276922,8.067551,0.000000,0.000000,0.000000,35.216528,32.944022,119.040531,179.881062,0.000000,0.000000,9.759705,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,15.862543,0.000000,0.000000,88.559200,24.607906,0.000000,348.870305,0.000000,0.000000,0.000000,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,30.704420,0.000000,0.000000,15.212977,21.877973,0.000000,0.000000,15.893874,44.663754,0.000000,372.526200,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,21.941119,0.000000,0.000000,6.276922,8.067551,0.000000,0.000000,0.000000,35.216528,32.944022,119.040531,179.881062,0.000000,0.000000,9.759705,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,15.862543,0.000000,0.000000,88.559200,24.607906,0.000000,348.870305,0.000000,0.000000,0.000000,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,30.704420,0.000000,0.000000,15.212977,21.877973,0.000000,0.000000,15.893874,44.663754,0.000000,372.526200,51.426809,0.000000,18.801029,113.707125,0.000000,141.753342,19.339115,0.000000,13.523914,6.276922,8.067551,0.000000,0.000000,0.000000,35.216528,38.257574,119.040531,189.507062,0.000000,0.000000,9.759705,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,15.862543,0.000000,0.000000,88.559200,24.607906,0.000000,348.870305,0.000000,0.000000,0.000000,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,30.704420,0.000000,0.000000,15.212977,21.877973,0.000000,0.000000,15.893874,44.663754,0.000000,372.526200,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,19.339115,0.000000,13.523914,6.276922,8.067551,0.000000,0.000000,0.000000,35.216528,38.257574,119.040531,208.759062,0.000000,0.000000,9.759705,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,15.862543,0.000000,0.000000,88.559200,24.607906,0.000000,348.870305,0.000000,0.000000,0.000000,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,30.704420,0.000000,0.000000,15.212977,36.463288,0.000000,0.000000,16.056168,44.663754,0.000000,372.526200,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,21.941119,0.000000,13.523914,6.276922,8.067551,0.000000,0.000000,0.000000,35.216528,32.944022,119.040531,228.011062,0.000000,0.000000,10.501966,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,15.862543,0.000000,0.000000,88.559200,24.607906,0.000000,349.832905,0.000000,0.000000,0.000000,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,30.704420,0.000000,0.000000,15.212977,36.463288,0.000000,0.000000,16.056168,44.663754,0.000000,372.526200,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,21.941119,0.000000,13.523914,6.276922,8.067551,0.000000,0.000000,0.000000,35.216528,32.944022,119.040531,247.263062,0.000000,9.315889,10.501966,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,3.207864,15.862543,0.000000,0.000000,88.559200,24.607906,0.000000,349.832905,12.250048,0.000000,0.000000,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,30.704420,0.000000,0.000000,15.212977,54.694932,0.000000,0.000000,16.056168,44.663754,0.000000,372.526200,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,19.339115,0.000000,27.047828,6.276922,8.067551,0.000000,0.000000,0.000000,40.804710,32.944022,119.040531,263.865737,0.000000,9.315889,9.759705,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,12.677481,15.862543,0.000000,0.000000,88.559200,24.607906,0.000000,349.832905,24.500095,0.000000,0.000000,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,30.704420,0.000000,0.000000,15.212977,54.694932,0.000000,0.000000,16.056168,44.663754,0.000000,372.526200,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,21.941119,0.000000,27.047828,6.276922,16.135101,0.000000,0.000000,0.000000,40.804710,32.944022,119.040531,279.885980,0.000000,9.315889,10.501966,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,12.677481,15.862543,0.000000,0.000000,88.559200,24.607906,0.000000,428.024999,36.750143,0.000000,0.000000,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,30.704420,0.000000,0.000000,15.212977,54.694932,0.000000,0.000000,16.056168,44.663754,0.000000,372.526200,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,21.941119,0.000000,40.571742,6.276922,24.202652,0.000000,0.000000,0.000000,40.804710,38.257574,119.040531,289.216539,7.629568,18.631778,10.501966,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,25.354961,15.862543,0.000000,0.000000,88.559200,24.607906,0.000000,466.307505,48.878903,0.000000,0.000000,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,30.704420,0.000000,0.000000,15.212977,90.064321,0.000000,0.000000,16.056168,44.663754,0.000000,372.526200,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,21.941119,0.000000,40.571742,18.830766,30.371955,0.000000,0.000000,0.000000,35.216528,38.257574,119.040531,289.216539,17.588697,27.975859,10.501966,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,38.032442,31.725086,0.000000,0.000000,88.559200,38.030401,0.000000,533.689505,48.878903,0.000000,0.000000,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,30.704420,0.000000,0.000000,15.212977,112.580402,0.000000,0.000000,15.253360,44.663754,0.000000,372.526200,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,25.403110,0.000000,40.571742,18.830766,30.371955,0.000000,0.000000,0.000000,40.804710,32.944022,119.040531,289.216539,26.383045,27.975859,10.501966,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,38.032442,31.725086,0.000000,0.000000,88.559200,38.030401,0.000000,628.214908,48.878903,0.000000,0.000000,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,30.704420,0.000000,0.000000,15.212977,112.580402,0.000000,0.000000,15.253360,44.663754,0.000000,372.526200,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,25.403110,0.000000,40.571742,18.830766,30.371955,0.000000,0.000000,0.000000,40.804710,32.944022,119.040531,290.809257,26.383045,27.975859,10.501966,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,38.032442,31.725086,0.000000,0.000000,88.559200,38.030401,0.000000,628.722286,48.878903,0.000000,0.000000,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,30.704420,0.000000,0.000000,15.212977,112.580402,0.000000,0.000000,15.253360,44.663754,0.000000,372.526200,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,25.403110,0.000000,40.571742,18.830766,30.371955,0.000000,0.000000,0.000000,40.804710,32.944022,119.040531,290.809257,26.383045,27.975859,10.501966,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,38.032442,31.725086,0.000000,0.000000,88.559200,38.030401,0.000000,628.722286,48.878903,0.000000,0.000000,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,30.704420,0.000000,0.000000,15.212977,112.580402,0.000000,0.000000,15.253360,44.663754,0.000000,372.526200,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,25.403110,0.000000,40.571742,18.830766,30.371955,0.000000,0.000000,0.000000,40.804710,32.944022,119.040531,290.809257,26.383045,27.975859,10.501966,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,38.032442,31.725086,0.000000,0.000000,88.559200,38.030401,0.000000,628.722286,48.878903,0.000000,0.000000,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,30.704420,0.000000,0.000000,15.212977,90.064321,0.000000,0.000000,15.253360,44.663754,0.000000,372.526200,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,25.403110,0.000000,40.571742,18.830766,30.371955,0.000000,0.000000,0.000000,40.804710,38.257574,119.040531,290.809257,26.383045,27.975859,10.501966,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,38.032442,31.725086,0.000000,0.000000,88.559200,38.030401,0.000000,628.240890,48.878903,0.000000,0.000000,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,30.704420,0.000000,0.000000,15.212977,58.341261,0.000000,0.000000,15.253360,44.663754,0.000000,372.526200,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,25.403110,0.000000,40.571742,6.276922,16.135101,0.000000,0.000000,0.000000,40.804710,38.257574,119.040531,290.809257,17.588697,9.315889,10.501966,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,38.032442,31.725086,0.000000,0.000000,88.559200,12.303953,0.000000,628.722286,48.878903,0.000000,0.000000,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,30.704420,0.000000,0.000000,15.212977,55.788831,0.000000,0.000000,15.253360,44.663754,0.000000,372.526200,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,25.403110,0.000000,27.047828,6.276922,8.067551,0.000000,0.000000,0.000000,40.804710,32.944022,119.040531,290.809257,7.634654,9.315889,10.501966,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,38.032442,31.725086,0.000000,0.000000,88.559200,12.303953,0.000000,626.373446,36.750143,0.000000,0.000000,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,30.704420,0.000000,0.000000,15.212977,54.694932,0.000000,0.000000,15.253360,44.663754,0.000000,372.526200,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,25.403110,0.000000,13.523914,6.276922,8.067551,0.000000,0.000000,0.000000,40.804710,32.944022,119.040531,290.809257,0.000000,9.315889,10.501966,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,25.354961,31.725086,0.000000,0.000000,88.559200,12.303953,0.000000,626.373446,36.750143,0.000000,0.000000,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,30.704420,0.000000,0.000000,15.212977,36.463288,0.000000,0.000000,15.253360,44.663754,0.000000,372.526200,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,25.403110,0.000000,13.523914,6.276922,8.067551,0.000000,0.000000,0.000000,40.804710,32.944022,119.040531,290.809257,0.000000,0.000000,10.501966,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,12.677481,31.725086,0.000000,0.000000,88.559200,12.303953,0.000000,628.722286,24.500095,0.000000,0.000000,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,30.704420,0.000000,0.000000,15.212977,18.231644,0.000000,0.000000,15.253360,44.663754,0.000000,372.526200,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,25.403110,0.000000,13.523914,6.276922,8.067551,0.000000,0.000000,0.000000,40.804710,32.944022,119.040531,290.809257,0.000000,0.000000,10.501966,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,12.677481,31.725086,0.000000,0.000000,88.559200,12.303953,0.000000,599.622792,24.500095,0.000000,0.000000,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,30.704420,0.000000,0.000000,15.212977,18.231644,0.000000,0.000000,15.253360,44.663754,0.000000,372.526200,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,22.801106,0.000000,13.523914,6.276922,8.067551,0.000000,0.000000,0.000000,40.804710,32.944022,119.040531,290.809257,0.000000,0.000000,9.759705,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,12.677481,15.862543,0.000000,0.000000,88.559200,12.303953,0.000000,599.622792,12.250048,0.000000,0.000000,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,30.704420,0.000000,0.000000,15.212977,18.231644,0.000000,0.000000,15.253360,44.663754,0.000000,372.526200,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,25.403110,0.000000,13.523914,6.276922,8.067551,0.000000,0.000000,0.000000,40.804710,32.944022,119.040531,290.809257,0.000000,0.000000,9.759705,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,15.862543,0.000000,0.000000,88.559200,12.303953,0.000000,628.722286,12.250048,0.000000,0.000000,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,30.704420,0.000000,0.000000,15.212977,18.231644,0.000000,0.000000,15.253360,44.663754,0.000000,372.526200,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,25.403110,0.000000,13.523914,6.276922,8.067551,0.000000,0.000000,0.000000,40.804710,32.944022,119.040531,290.809257,0.000000,0.000000,9.759705,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,15.862543,0.000000,0.000000,88.559200,12.303953,0.000000,599.622792,12.250048,0.000000,0.000000,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,30.704420,0.000000,0.000000,15.212977,18.231644,0.000000,0.000000,15.253360,44.663754,0.000000,372.526200,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,22.801106,0.000000,9.770313,6.276922,8.067551,0.000000,0.000000,0.000000,40.804710,32.944022,119.040531,290.809257,0.000000,0.000000,9.759705,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,15.862543,0.000000,0.000000,88.559200,12.303953,0.000000,599.622792,0.000000,0.000000,0.000000,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,30.704420,0.000000,0.000000,10.162515,18.231644,0.000000,0.000000,15.253360,44.663754,0.000000,372.526200,51.426809,0.000000,19.252017,113.707125,5.795526,141.753342,22.801106,0.000000,0.000000,6.276922,8.067551,0.000000,0.000000,0.000000,40.804710,32.944022,119.040531,263.419918,0.000000,0.000000,9.759705,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,12.303953,0.000000,599.622792,0.000000,0.000000,0.000000,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,30.704420,0.000000,0.000000,7.185616,18.231644,0.000000,0.000000,15.253360,44.663754,0.000000,372.526200,51.426809,0.000000,19.252017,113.707125,5.795526,141.753342,22.801106,0.000000,0.000000,6.276922,8.067551,0.000000,0.000000,0.000000,40.804710,32.944022,119.040531,239.354918,0.000000,0.000000,9.759705,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,12.303953,0.000000,599.622792,0.000000,0.000000,0.000000,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,30.704420,0.000000,0.000000,5.081257,18.231644,0.000000,0.000000,15.253360,44.663754,0.000000,372.526200,51.426809,0.000000,19.252017,113.707125,5.795526,141.753342,22.801106,0.000000,0.000000,6.276922,8.067551,0.000000,0.000000,0.000000,40.804710,32.944022,119.040531,264.382518,0.000000,0.000000,9.759705,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,24.607906,0.000000,599.622792,0.000000,0.000000,0.000000,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,30.704420,0.000000,0.000000,0.000000,18.231644,0.000000,0.000000,15.253360,44.663754,0.000000,372.526200,51.426809,0.000000,19.252017,113.707125,5.795526,141.753342,22.801106,0.000000,0.000000,6.276922,8.067551,0.000000,0.000000,0.000000,40.804710,32.944022,119.040531,240.317518,0.000000,0.000000,9.759705,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,24.607906,0.000000,599.622792,0.000000,0.000000,0.000000,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,30.704420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.253360,44.663754,0.000000,373.579044,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,22.801106,0.000000,0.000000,6.276922,8.067551,0.000000,0.000000,0.000000,40.804710,32.944022,119.040531,216.252518,0.000000,0.000000,9.759705,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,24.607906,0.000000,599.622792,0.000000,0.000000,0.000000,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,30.704420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.253360,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,22.801106,0.000000,0.000000,6.276922,8.067551,0.000000,0.000000,0.000000,40.804710,32.944022,119.040531,190.594800,0.000000,0.000000,9.759705,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,24.607906,0.000000,599.622792,0.000000,0.000000,0.000000,0,0,0,0,0

47,11:30-11:45,0.000000,0.000000,30.704420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.253360,44.663754,0.000000,373.609125,51.426809,0.000000,19.252017,113.707125,0.000000,141.753342,22.801106,0.000000,0.000000,6.276922,8.067551,0.000000,0.000000,0.000000,40.804710,32.944022,119.040531,189.384636,0.000000,0.000000,9.759705,120.204675,0.000000,41.430689,0.000000,0.644509,0.000000,0.000000,0.000000,0.000000,0.000000,88.559200,24.607906,0.000000,599.622792,0.000000,0.000000,0.000000,0,0,0,0,0

