Block,Time,TEHRI,RIHAND2,UNCHAHAR4,RAPPC,AURY_LF,NAPP,DADRI_RF,UNCHAHAR2,NJPC,KOTESHWR,KOLDAM,ANTA_RF,RIHAND3,AURY_RF,SEWA2,DADRI_CRF,TANAKPUR,SINGRAULI,AURY_CRF,PARBATI3,ANTA_CRF,SALAL,URI2,BSIUL,CHAMERA1,URI,RAPPB,DADRI_LF,DHAULIGNGA,RIHAND1,JHAJJAR,DADRT2,KHSTPP-I,AURY_GF,UNCHAHAR1,CHAMERA2,TALA,KISHANGANGA,SINGRAULI_HYDRO,DULHASTI,ANTA_GF,TANDA2,UNCHAHAR3,FSTPP I & II,RAMPUR,CHAMERA3,SASAN,KHSTPP-II,BRBCL,ANTA_LF,DADRI_GF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
9,02:00-02:15,0.000000,57.111020,0.000000,50.680180,0.000000,40.277484,0.000000,40.991227,0.000000,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.371618,134.712770,0.000000,0.000000,0.000000,51.688084,28.617785,12.611227,0.000000,33.094608,0.000000,0.000000,8.814108,88.964000,604.297640,586.203620,33.747410,0.000000,10.549970,0.000000,0.000000,0.000000,0.647455,15.935050,0.000000,0.000000,25.519227,20.045910,0.000000,0.000000,404.950590,142.401290,16.471360,0.000000,0.000000,0,0,0,0,0

10,02:15-02:30,0.000000,57.111020,0.000000,50.680180,0.000000,40.277484,0.000000,40.991227,0.000000,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.371618,134.712770,0.000000,0.000000,0.000000,51.688084,28.617785,12.611227,0.000000,33.094608,0.000000,0.000000,8.814108,88.964000,538.062975,582.036816,33.747410,0.000000,10.549970,0.000000,0.000000,0.000000,0.647455,15.935050,0.000000,0.000000,25.519227,20.045910,0.000000,0.000000,404.950590,142.401290,17.437475,0.000000,0.000000,0,0,0,0,0

11,02:30-02:45,0.000000,57.111020,0.000000,50.680180,0.000000,40.277484,0.000000,35.377502,0.000000,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,6.441380,134.712770,0.000000,0.000000,0.000000,51.688084,28.617785,12.611227,0.000000,33.094608,0.000000,0.000000,8.814108,88.964000,478.373914,582.036816,33.747410,0.000000,10.549970,0.000000,0.000000,0.000000,0.647455,15.935050,0.000000,0.000000,22.041411,17.280290,0.000000,0.000000,404.950590,142.401290,15.869806,0.000000,0.000000,0,0,0,0,0

12,02:45-03:00,0.000000,57.111020,0.000000,50.680180,0.000000,40.277484,0.000000,40.527011,0.000000,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,6.441380,134.712770,0.000000,0.000000,0.000000,51.688084,28.617785,12.611227,13.585731,33.094608,0.000000,0.000000,8.814108,88.964000,402.682975,582.036816,33.747410,0.000000,9.804316,0.000000,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,22.041411,20.009145,0.000000,0.000000,404.950590,142.401290,14.577047,0.000000,0.000000,0,0,0,0,0

13,03:00-03:15,0.000000,57.111020,0.000000,50.680180,0.000000,40.277484,0.000000,36.265358,18.314980,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,6.441380,134.712770,0.000000,0.000000,0.000000,51.688084,28.617785,12.611227,13.585731,39.500016,0.000000,0.000000,8.814108,88.964000,402.682975,582.036816,30.936941,0.000000,9.804316,0.000000,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,22.041411,17.280290,0.000000,0.000000,404.950590,123.061290,18.760992,0.000000,0.000000,0,0,0,0,0

14,03:15-03:30,0.000000,57.111020,0.000000,50.680180,0.000000,40.277484,0.000000,40.991227,18.314980,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,6.441380,134.712770,0.000000,0.000000,0.000000,51.688084,28.617785,12.611227,13.585731,39.500016,0.000000,0.000000,8.814108,88.964000,352.398975,582.036816,33.641786,0.000000,9.804316,0.000000,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,25.519227,20.009485,0.000000,0.000000,404.950590,140.343843,17.523497,0.000000,0.000000,0,0,0,0,0

15,03:30-03:45,0.000000,57.111020,0.000000,50.680180,0.000000,40.277484,0.000000,40.991227,18.314980,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,6.441380,134.712770,0.000000,0.000000,0.000000,51.688084,28.617785,12.611227,27.171462,33.094608,0.000000,0.000000,8.814108,88.964000,373.672975,582.036816,33.747410,0.000000,9.804316,0.000000,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,22.905329,20.045910,0.000000,0.000000,404.950590,142.401290,17.382716,0.000000,0.000000,0,0,0,0,0

16,03:45-04:00,0.000000,57.111020,0.000000,50.680180,0.000000,40.277484,0.000000,40.991227,20.604352,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,6.441380,134.712770,0.000000,0.000000,0.000000,51.688084,28.617785,12.611227,27.171462,33.094608,0.000000,0.000000,8.814108,88.964000,373.672975,582.036816,33.747410,0.000000,9.804316,0.000000,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,22.905329,20.045910,0.000000,0.000000,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

17,04:00-04:15,0.000000,57.111020,0.000000,50.680180,0.000000,40.277484,0.000000,40.991227,22.619000,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.371618,134.712770,0.000000,0.000000,0.000000,51.688084,28.617785,12.611227,27.171462,33.094608,0.000000,0.000000,8.814108,88.964000,383.342975,582.036816,33.747410,0.000000,9.804316,0.000000,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,22.905329,20.045910,0.000000,0.000000,404.950590,142.401290,18.801735,0.000000,0.000000,0,0,0,0,0

18,04:15-04:30,0.000000,57.111020,0.000000,50.680180,0.000000,40.277484,0.000000,40.991227,22.619000,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.371618,134.712770,0.000000,0.000000,0.000000,51.688084,28.617785,12.611227,27.171462,33.094608,0.000000,0.000000,8.814108,88.964000,383.342975,582.036816,33.747410,0.000000,9.804316,0.000000,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,25.519227,20.045910,0.000000,0.000000,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

19,04:30-04:45,11.209464,57.111020,0.000000,50.680180,0.000000,40.277484,0.000000,40.991227,45.238001,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.371618,134.712770,0.000000,0.000000,0.000000,51.688084,28.617785,12.611227,27.171462,33.094608,0.000000,0.000000,8.814108,88.964000,412.352975,582.036816,33.747410,0.000000,9.804316,0.000000,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,25.519227,20.045910,0.000000,0.000000,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

20,04:45-05:00,11.392227,57.111020,0.000000,50.680180,0.000000,40.277484,0.000000,40.991227,60.164709,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.371618,134.712770,0.000000,0.000000,0.000000,51.688084,28.617785,12.611227,27.171462,33.094608,0.000000,0.000000,8.814108,88.964000,470.372975,582.036816,33.747410,0.000000,9.804316,0.000000,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,25.519227,15.829790,0.000000,9.358471,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

21,05:00-05:15,11.392227,57.111020,0.000000,50.680180,0.000000,40.277484,0.000000,40.991227,60.164709,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.371618,134.712770,0.000000,0.000000,0.000000,51.688084,27.316976,12.611227,27.171462,39.500016,0.000000,0.000000,8.814108,88.964000,575.031482,582.036816,33.747410,0.000000,10.549970,3.222528,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,25.519227,15.829790,0.000000,9.358471,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

22,05:15-05:30,21.931560,57.111020,0.000000,50.680180,0.000000,40.277484,0.000000,40.991227,67.857001,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.371618,134.712770,0.000000,0.000000,0.000000,51.688084,27.316976,12.611227,35.140780,39.500016,0.000000,0.000000,8.814108,88.964000,631.596147,582.036816,33.747410,0.000000,10.549970,12.735429,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,25.519227,20.007877,0.000000,18.716943,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

23,05:30-05:45,21.931560,57.111020,0.000000,50.680180,0.000000,40.277484,0.000000,40.991227,67.857001,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.371618,134.712770,0.000000,0.000000,0.000000,51.688084,27.316976,12.611227,35.140780,33.094608,0.000000,0.000000,8.814108,88.964000,631.596147,586.203620,33.747410,0.000000,10.549970,25.470857,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,25.519227,20.045910,0.000000,18.716943,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

24,05:45-06:00,33.993918,57.111020,0.000000,50.680180,0.000000,40.277484,0.000000,40.991227,67.857001,16.208854,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.371618,134.712770,0.000000,0.000000,0.000000,51.688084,27.316976,12.611227,35.140780,33.094608,0.000000,0.000000,8.834547,88.964000,631.112550,636.487620,33.747410,0.000000,10.549970,25.470857,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,25.519227,20.045910,0.000000,18.716943,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

25,06:00-06:15,33.993918,57.111020,0.000000,50.680180,0.000000,40.277484,0.000000,40.991227,90.476001,24.790012,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.371618,134.712770,0.000000,0.000000,0.000000,51.688084,27.316976,12.611227,40.405786,33.094608,0.000000,0.000000,17.669094,88.964000,631.596147,586.203620,33.747410,0.000000,10.549970,25.470857,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,25.519227,20.045910,0.000000,18.716943,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

26,06:15-06:30,43.984962,57.111020,0.000000,50.680180,0.000000,40.277484,0.000000,40.991227,113.095002,32.417708,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.371618,134.712770,0.000000,0.000000,0.000000,51.688084,27.316976,18.916841,40.757193,33.094608,0.000000,0.000000,26.503640,88.964000,631.596147,586.203620,33.747410,0.000000,10.549970,38.206286,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,25.519227,20.045910,0.000000,18.716943,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

27,06:30-06:45,45.325224,57.111020,0.000000,50.680180,0.000000,40.277484,0.000000,35.377502,135.714002,32.417708,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.371618,134.712770,0.000000,0.000000,0.000000,51.688084,26.016168,18.916841,40.757193,33.094608,0.000000,0.000000,35.338187,88.964000,565.361482,582.036816,36.455010,0.000000,10.549970,38.206286,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,22.041411,20.045910,0.000000,18.716943,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

28,06:45-07:00,45.325224,57.111020,0.000000,50.680180,0.000000,40.277484,0.000000,35.377502,135.714002,32.417708,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.371618,134.712770,0.000000,0.000000,0.000000,51.688084,26.016168,18.916841,40.757193,33.094608,0.000000,0.000000,35.338187,88.964000,470.372975,582.036816,37.615410,0.000000,10.549970,38.206286,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,22.041411,20.045910,0.000000,18.716943,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

29,07:00-07:15,45.325224,57.111020,0.000000,50.680180,0.000000,40.277484,0.000000,35.377502,135.714002,32.417708,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.371618,134.712770,0.000000,0.000000,0.000000,24.720388,24.715360,18.916841,40.757193,33.094608,0.000000,0.000000,35.338187,88.964000,402.682975,582.036816,37.615410,0.000000,9.804316,38.206286,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,19.427514,20.045910,0.000000,18.716943,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

30,07:15-07:30,45.325224,57.111020,0.000000,50.680180,0.000000,40.277484,0.000000,40.991227,135.714002,32.417708,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.371618,134.712770,0.000000,0.000000,0.000000,24.720388,24.715360,18.916841,40.757193,33.094608,0.000000,0.000000,26.503640,88.964000,383.342975,582.036816,37.615410,0.000000,9.804316,38.206286,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,22.905329,20.045910,0.000000,18.716943,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

31,07:30-07:45,45.325224,57.111020,0.000000,50.680180,0.000000,40.277484,0.000000,40.991227,113.095002,32.417708,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.371618,134.712770,0.000000,0.000000,0.000000,50.564430,24.715360,18.916841,40.757193,39.500016,0.000000,0.000000,26.503640,88.964000,383.342975,582.036816,38.775810,0.000000,9.804316,38.206286,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,22.905329,20.045910,0.000000,18.716943,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

32,07:45:08:00,45.325224,57.111020,0.000000,50.680180,0.000000,40.277484,0.000000,30.767716,90.476001,17.162316,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.371618,134.712770,0.000000,0.000000,0.000000,50.564430,24.715360,12.611227,40.757193,39.500016,0.000000,0.000000,17.669094,88.964000,352.398975,582.036816,38.775810,0.000000,9.804316,25.470857,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,19.427514,13.639148,0.000000,18.716943,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

33,08:00-08:15,45.325224,57.111020,0.000000,50.680180,0.000000,40.277484,0.000000,30.767716,58.607936,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.371618,134.712770,0.000000,0.000000,0.000000,50.564430,24.715360,12.611227,40.757193,33.094608,0.000000,0.000000,8.834547,88.964000,352.398975,582.036816,38.775810,0.000000,9.804316,25.470857,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,19.427514,13.639148,0.000000,18.716943,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

34,08:15-08:30,45.325224,57.111020,0.000000,50.680180,0.000000,40.277484,0.000000,30.767716,58.607936,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.371618,134.712770,0.000000,0.000000,0.000000,50.564430,24.715360,12.611227,40.757193,33.094608,0.000000,0.000000,0.000000,88.964000,352.398975,582.036816,39.936210,0.000000,9.804316,25.470857,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,19.427514,13.639148,0.000000,18.716943,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

35,08:30-08:45,45.325224,57.111020,0.000000,50.680180,0.000000,40.277484,0.000000,30.767716,36.629960,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.371618,134.712770,0.000000,0.000000,0.000000,50.564430,24.715360,12.611227,40.757193,33.094608,0.000000,0.000000,0.000000,88.964000,352.398975,512.316116,39.936210,0.000000,9.804316,25.470857,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,19.427514,13.639148,0.000000,18.716943,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

36,08:45:09:00,45.325224,57.111020,0.000000,50.680180,0.000000,40.277484,0.000000,30.767716,22.619000,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.371618,134.712770,0.000000,0.000000,0.000000,50.564430,24.715360,12.611227,40.757193,33.094608,0.000000,0.000000,0.000000,88.964000,352.398975,498.005000,39.936210,0.000000,9.804316,25.470857,0.000000,0.000000,0.647455,31.870100,0.000000,0.000000,19.427514,13.639148,0.000000,18.716943,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

37,09:00:09:15,33.993918,57.111020,0.000000,50.680180,0.000000,40.277484,0.000000,30.767716,20.970652,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.619364,134.712770,0.000000,0.000000,0.000000,50.564430,18.211318,12.611227,40.757193,33.094608,0.000000,0.000000,0.000000,88.964000,352.398975,449.655000,41.096610,0.000000,9.804316,25.470857,0.000000,0.000000,0.647455,15.935050,0.000000,0.000000,19.427514,13.639148,0.000000,18.716943,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

38,09:15-09:30,33.993918,57.111020,0.000000,50.680180,0.000000,40.277484,0.000000,30.767716,0.000000,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.619364,134.712770,0.000000,0.000000,0.000000,50.564430,18.211318,12.611227,40.757193,33.094608,0.000000,0.000000,0.000000,88.964000,352.398975,430.315000,41.096610,0.000000,9.804316,25.470857,0.000000,0.000000,0.647455,15.935050,0.000000,0.000000,19.427514,13.639148,0.000000,18.716943,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

39,09:30-09:45,33.993918,57.111020,0.000000,50.680180,0.000000,40.277484,0.000000,36.381441,0.000000,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.619364,134.712770,0.000000,0.000000,0.000000,50.564430,18.211318,12.611227,40.757193,33.094608,0.000000,0.000000,0.000000,88.964000,352.398975,430.315000,42.643810,0.000000,9.804316,25.470857,0.000000,0.000000,0.647455,15.935050,0.000000,0.000000,19.427514,17.855268,0.000000,18.716943,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

40,09:45-10:00,22.662612,57.111020,0.000000,50.680180,0.000000,40.277484,0.000000,36.381441,0.000000,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.619364,134.712770,0.000000,0.000000,0.000000,50.564430,18.211318,12.611227,40.757193,33.094608,0.000000,0.000000,0.000000,88.964000,352.398975,459.325000,42.643810,0.000000,9.804316,25.470857,0.000000,0.000000,0.647455,15.935050,0.000000,0.000000,22.905329,17.855268,0.000000,18.716943,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

41,10:00-10:15,11.331306,57.111020,0.000000,50.680180,0.000000,40.277484,0.000000,36.381441,0.000000,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.619364,134.712770,0.000000,0.000000,0.000000,50.564430,24.715360,12.611227,27.171462,39.500016,0.000000,0.000000,0.000000,88.964000,352.398975,430.315000,44.094310,0.000000,9.804316,25.470857,0.000000,0.000000,0.647455,15.935050,0.000000,0.000000,22.905329,17.855268,0.000000,18.716943,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

42,10:15-10:30,0.000000,57.111020,0.000000,50.680180,0.000000,40.277484,0.000000,36.381441,0.000000,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,0.000000,134.712770,0.000000,0.000000,0.000000,50.564430,24.715360,12.611227,27.171462,39.500016,0.000000,0.000000,0.000000,88.964000,352.398975,430.315000,44.094310,0.000000,9.804316,25.470857,0.000000,0.000000,0.647455,15.935050,0.000000,0.000000,22.905329,17.855268,0.000000,18.716943,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

43,10:30-10:45,0.000000,57.111020,0.000000,50.680180,0.000000,40.277484,0.000000,36.381441,0.000000,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,6.069762,134.712770,0.000000,0.000000,0.000000,76.756805,24.715360,12.611227,27.171462,34.162176,0.000000,0.000000,0.000000,88.964000,352.398975,381.965000,44.867910,0.000000,9.804316,25.470857,0.000000,0.000000,0.647455,15.935050,0.000000,0.000000,22.905329,17.855268,0.000000,18.716943,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

44,10:45-11:00,0.000000,57.111020,0.000000,50.680180,0.000000,40.277484,0.000000,36.381441,0.000000,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,6.069762,134.712770,0.000000,0.000000,0.000000,76.756805,24.715360,12.611227,27.171462,34.162176,0.000000,0.000000,0.000000,88.964000,352.398975,362.625000,44.867910,0.000000,9.804316,25.470857,0.000000,0.000000,0.647455,15.935050,0.000000,0.000000,22.905329,17.855268,0.000000,18.716943,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

45,11:00-11:15,0.000000,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,36.381441,0.000000,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,6.069762,134.712770,0.000000,0.000000,0.000000,76.756805,29.918593,18.916841,27.171462,34.162176,0.000000,0.000000,0.000000,88.964000,352.398975,362.625000,44.867910,0.000000,9.804316,25.470857,0.000000,0.000000,0.647455,15.935050,0.000000,0.000000,22.905329,17.855268,0.000000,18.716943,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

46,11:15-11:30,0.000000,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,36.381441,0.000000,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,6.069762,134.712770,0.000000,0.000000,0.000000,76.756805,29.918593,18.916841,11.637710,34.162176,0.000000,0.000000,0.000000,88.964000,352.398975,362.625000,44.867910,0.000000,9.804316,25.470857,0.000000,0.000000,0.647455,15.935050,0.000000,0.000000,22.905329,17.855268,0.000000,9.358471,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

47,11:30-11:45,0.000000,57.111020,0.000000,0.000000,0.000000,40.277484,0.000000,36.381441,0.000000,8.581158,0.000000,0.000000,119.584659,0.000000,15.282514,0.000000,6.069762,134.712770,0.000000,0.000000,0.000000,76.756805,29.918593,18.916841,11.637710,34.162176,0.000000,0.000000,0.000000,88.964000,352.398975,362.625000,44.867910,0.000000,9.804316,25.470857,0.000000,0.000000,0.647455,15.935050,0.000000,0.000000,22.905329,17.855268,0.000000,9.358471,404.950590,142.401290,19.339956,0.000000,0.000000,0,0,0,0,0

