Block,Time,FSTPP I & II,KHSTPP-I,SASAN,BRBCL,KHSTPP-II,TALA,RIHAND2,TANAKPUR,SINGRAULI_HYDRO,JHAJJAR,CHAMERA3,SINGRAULI,DADRI_RF,KOLDAM,UNCHAHAR1,UNCHAHAR2,DADRT2,DADRI_CRF,DHAULIGNGA,TANDA2,AURY_GF,NAPP,ANTA_LF,AURY_LF,RAPPC,ANTA_CRF,URI,DADRI_LF,CHAMERA1,TEHRI,RAMPUR,SALAL,RIHAND1,AURY_RF,PARBATI3,SEWA2,KOTESHWR,KISHANGANGA,ANTA_GF,URI2,DADRI_GF,BSIUL,ANTA_RF,CHAMERA2,UNCHAHAR4,RIHAND3,DULHASTI,NJPC,RAPPB,AURY_CRF,UNCHAHAR3,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
12,02:45-03:00,13.532192,31.008759,268.928100,14.458500,142.946370,5.100959,117.048498,11.730181,1.106409,115.523415,33.573845,132.448150,0.000000,9.865587,18.954804,18.341668,253.602090,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,80.643730,44.645978,0.000000,18.824545,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,12.570798,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,23.405709,0,0,0,0,0

13,03:00-03:15,13.532192,31.008759,279.094233,14.458500,142.946370,5.100959,117.048498,10.495425,1.106409,115.523415,33.573845,132.448150,0.000000,9.865587,18.954804,18.341668,230.179320,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,44.645978,0.000000,18.824545,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,12.570798,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,23.405709,0,0,0,0,0

14,03:15-03:30,13.532192,31.008759,291.713651,14.458500,142.946370,5.100959,117.048498,10.495425,1.106409,115.523415,33.573845,132.448150,0.000000,9.865587,18.954804,18.341668,230.179320,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,44.645978,0.000000,18.824545,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,12.570798,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,23.405709,0,0,0,0,0

15,03:30-03:45,12.023592,31.008759,301.857334,14.458500,142.946370,4.817572,117.048498,11.730181,1.106409,115.523415,33.573845,132.448150,0.000000,9.865587,14.252418,14.141281,230.179320,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,44.645978,0.000000,18.824545,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,12.570798,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,18.117272,0,0,0,0,0

16,03:45-04:00,12.023592,31.008759,309.448046,14.458500,142.946370,4.817572,117.048498,11.730181,1.106409,115.523415,33.573845,132.448150,0.000000,9.865587,14.252418,14.141281,230.179320,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,44.645978,0.000000,18.824545,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,12.570798,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,18.117272,0,0,0,0,0

17,04:00-04:15,12.023592,31.008759,317.038759,14.458500,142.946370,5.100959,117.048498,11.730181,1.106409,115.523415,33.573845,132.448150,0.000000,9.865587,14.252418,14.141281,230.725466,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,44.645978,0.000000,18.824545,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,12.570798,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,18.117272,0,0,0,0,0

18,04:15-04:30,12.023592,31.008759,324.629471,14.458500,142.946370,5.100959,117.048498,11.730181,1.106409,115.523415,33.573845,132.448150,0.000000,9.865587,14.252418,14.141281,230.725466,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,44.645978,0.000000,18.824545,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,12.570798,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,18.117272,0,0,0,0,0

19,04:30-04:45,12.023592,31.008759,332.220184,14.458500,142.465962,5.100959,117.048498,10.495425,1.106409,115.523415,33.573845,132.448150,0.000000,9.865587,14.252418,14.141281,230.725466,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,44.645978,0.000000,18.824545,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,12.570798,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,18.117272,0,0,0,0,0

20,04:45-05:00,12.023592,31.008759,336.202055,14.458500,142.465962,5.100959,117.048498,10.495425,1.106409,115.523415,33.573845,132.448150,0.000000,9.865587,14.252418,14.141281,230.725466,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,44.645978,0.000000,18.824545,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,12.570798,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,18.117272,0,0,0,0,0

21,05:00-05:15,9.405254,24.879223,336.377002,14.458500,114.210776,5.100959,117.048498,10.495425,1.106409,115.523415,33.573845,132.448150,0.000000,9.865587,14.252418,14.141281,230.725466,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,44.645978,0.000000,8.824005,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,12.570798,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,18.117272,0,0,0,0,0

22,05:15-05:30,9.405254,24.879223,336.377002,14.458500,114.210776,3.967412,117.048498,10.495425,1.106409,115.523415,33.573845,132.448150,0.000000,9.865587,14.252418,14.141281,230.725466,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,44.645978,0.000000,11.765340,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,12.570798,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,18.117272,0,0,0,0,0

23,05:30-05:45,9.405254,24.879223,336.377002,14.458500,114.210776,3.967412,117.048498,10.495425,1.106409,115.523415,33.573845,132.448150,0.000000,9.865587,14.252418,14.141281,230.725466,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,44.645978,0.000000,17.648010,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,12.570798,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,18.117272,0,0,0,0,0

24,05:45-06:00,9.405254,24.879223,336.377002,14.458500,114.210776,3.967412,117.048498,10.495425,1.106409,115.523415,33.573845,132.448150,0.000000,9.865587,14.252418,14.141281,230.179320,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,44.645978,0.000000,76.474712,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,12.570798,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,18.117272,0,0,0,0,0

25,06:00-06:15,9.405254,24.879223,336.377002,14.458500,114.210776,3.684026,117.048498,10.495425,1.106409,115.523415,33.573845,132.448150,0.000000,9.865587,14.252418,14.141281,230.725466,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,44.645978,0.000000,76.474712,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,12.570798,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,18.117272,0,0,0,0,0

26,06:15-06:30,9.405254,24.879223,336.377002,14.458500,114.210776,3.684026,117.048498,10.495425,1.106409,115.523415,33.573845,132.448150,0.000000,9.865587,14.252418,14.141281,230.725466,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,44.645978,0.000000,76.474712,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,12.570798,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,18.117272,0,0,0,0,0

27,06:30-06:45,9.405254,22.941977,336.377002,14.458500,95.414726,3.684026,117.048498,5.556402,1.106409,115.523415,33.573845,132.448150,0.000000,9.865587,12.000555,11.904165,230.179320,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,44.645978,0.000000,76.474712,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,12.570798,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,14.660919,0,0,0,0,0

28,06:45-07:00,7.585893,22.941977,336.377002,14.458500,95.414726,3.684026,117.048498,4.321646,1.106409,115.523415,33.573845,132.448150,0.000000,9.865587,12.000555,11.904165,230.179320,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,44.645978,0.000000,76.474712,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,12.570798,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,14.660919,0,0,0,0,0

29,07:00-07:15,7.585893,21.813057,336.377002,14.458500,81.557990,3.967412,117.048498,3.704268,1.106409,115.523415,33.573845,132.448150,0.000000,9.865587,12.000555,11.904165,230.179320,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,44.645978,0.000000,76.474712,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,18.951623,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,14.660919,0,0,0,0,0

30,07:15-07:30,7.585893,21.813057,336.377002,14.458500,79.348248,4.250799,117.048498,7.655487,1.106409,115.523415,33.573845,132.448150,0.000000,9.865587,12.000555,11.904165,230.179320,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,44.645978,0.000000,8.824005,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,18.951623,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,14.660919,0,0,0,0,0

31,07:30-07:45,7.585893,21.605144,336.377002,14.458500,90.130464,4.534186,110.672028,10.495425,1.106409,115.523415,33.573845,132.448150,0.000000,9.865587,12.000555,11.904165,230.179320,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,44.645978,0.000000,4.117869,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,18.951623,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,14.660919,0,0,0,0,0

32,07:45:08:00,7.585893,21.605144,336.377002,14.458500,95.414726,7.368052,110.672028,10.495425,1.106409,115.523415,33.573845,132.448150,0.000000,9.865587,12.000555,11.904165,230.179320,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,44.645978,0.000000,4.117869,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,18.951623,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,14.660919,0,0,0,0,0

33,08:00-08:15,8.690715,21.927665,336.377002,14.458500,114.210776,7.368052,110.672028,10.495425,1.106409,115.523415,33.573845,132.448150,0.000000,9.865587,12.000555,11.904165,230.179320,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,44.645978,0.000000,18.824545,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,18.951623,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,14.660919,0,0,0,0,0

34,08:15-08:30,8.690715,21.927665,336.377002,14.458500,114.210776,7.368052,110.672028,10.495425,1.106409,115.523415,33.573845,132.448150,0.000000,9.865587,12.000555,11.904165,230.179320,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,44.645978,0.000000,18.824545,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,18.951623,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,14.660919,0,0,0,0,0

35,08:30-08:45,8.690715,21.927665,336.377002,14.458500,114.210776,7.368052,110.672028,10.495425,1.106409,115.523415,33.573845,132.448150,0.000000,9.865587,12.000555,11.904165,230.179320,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,44.645978,0.000000,18.824545,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,12.570798,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,14.660919,0,0,0,0,0

36,08:45:09:00,8.690715,21.927665,336.377002,14.458500,114.210776,7.368052,110.672028,10.495425,1.106409,115.523415,33.573845,132.448150,0.000000,9.865587,12.000555,11.904165,230.179320,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,44.645978,0.000000,18.824545,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,12.570798,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,14.660919,0,0,0,0,0

37,09:00:09:15,8.690715,21.927665,336.377002,14.458500,114.210776,5.951119,110.672028,10.495425,1.106409,115.523415,33.573845,132.448150,0.000000,9.865587,12.000555,11.904165,230.179320,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,44.645978,0.000000,18.824545,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,18.856197,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,14.660919,0,0,0,0,0

38,09:15-09:30,8.690715,21.927665,336.377002,14.458500,114.210776,5.951119,110.672028,10.495425,1.106409,115.523415,33.573845,132.448150,0.000000,9.865587,12.000555,11.904165,230.179320,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,44.645978,0.000000,18.824545,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,18.856197,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,14.660919,0,0,0,0,0

39,09:30-09:45,8.690715,21.927665,336.377002,14.458500,114.210776,6.234505,110.672028,10.495425,1.106409,115.523415,33.573845,132.448150,0.000000,9.865587,12.000555,11.904165,230.179320,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,44.645978,0.000000,18.824545,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,18.856197,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,14.660919,0,0,0,0,0

40,09:45-10:00,8.690715,21.927665,336.377002,14.458500,114.210776,6.234505,110.672028,10.495425,1.106409,115.523415,33.573845,132.448150,0.000000,9.865587,12.000555,11.904165,230.179320,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,34.052659,0.000000,40.626534,0.000000,6.502002,72.803367,44.645978,0.000000,18.824545,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,18.856197,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,14.660919,0,0,0,0,0

41,10:00-10:15,7.585893,19.243878,336.377002,14.458500,98.144298,6.376198,110.672028,5.556402,1.106409,115.523415,33.573845,132.448150,0.000000,9.865587,12.000555,11.904165,230.179320,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,39.373387,0.000000,40.626534,0.000000,6.502002,72.803367,44.645978,0.000000,18.824545,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,12.570798,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,14.660919,0,0,0,0,0

42,10:15-10:30,7.585893,19.243878,336.377002,14.458500,98.144298,6.376198,110.672028,5.556402,1.106409,115.523415,33.573845,132.448150,0.000000,9.865587,12.000555,11.904165,230.179320,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,39.373387,0.000000,40.626534,0.000000,6.502002,72.803367,44.645978,0.000000,18.824545,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,12.570798,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,14.660919,0,0,0,0,0

43,10:30-10:45,7.585893,19.243878,336.377002,14.458500,98.144298,6.376198,110.672028,5.556402,1.106409,115.523415,33.573845,132.448150,0.000000,9.865587,12.000555,11.904165,230.179320,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,39.373387,0.000000,40.626534,0.000000,6.502002,72.803367,44.645978,0.000000,18.824545,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,12.570798,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,14.660919,0,0,0,0,0

44,10:45-11:00,7.585893,19.243878,336.377002,14.458500,98.144298,6.376198,110.672028,8.025913,1.106409,115.523415,33.573845,132.448150,0.000000,9.865587,12.000555,11.904165,230.179320,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,39.373387,0.000000,40.626534,0.000000,6.502002,72.803367,44.645978,0.000000,18.824545,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,12.570798,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,14.660919,0,0,0,0,0

45,11:00-11:15,7.585893,19.243878,336.377002,14.458500,98.144298,6.376198,110.672028,10.495425,1.106409,115.523415,33.573845,132.448150,0.000000,9.865587,12.000555,11.904165,230.179320,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,39.373387,0.000000,40.626534,0.000000,6.502002,44.802072,44.645978,0.000000,18.824545,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,12.570798,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,14.660919,0,0,0,0,0

46,11:15-11:30,7.585893,19.243878,336.377002,14.458500,98.144298,6.376198,110.672028,10.495425,1.106409,115.523415,33.573845,132.448150,0.000000,9.865587,12.000555,11.904165,230.179320,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,39.373387,0.000000,40.626534,0.000000,6.502002,44.802072,44.645978,0.000000,18.824545,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,12.570798,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,14.660919,0,0,0,0,0

47,11:30-11:45,9.297727,19.465575,336.377002,14.458500,97.353900,6.092812,108.052033,10.495425,1.106409,115.523415,33.573845,132.448150,0.000000,9.865587,12.222252,12.039111,230.198598,0.000000,41.964482,2.840807,0.000000,48.098859,0.000000,0.000000,65.536411,0.000000,39.373387,0.000000,40.626534,0.000000,6.502002,50.402331,43.428996,0.000000,18.824545,0.000000,0.000000,8.039553,0.000000,36.522672,0.000000,6.285399,0.000000,46.748985,1.648269,122.706880,57.039171,173.465809,0.000000,0.000000,14.892255,0,0,0,0,0

