Block,Time,DADRT2,CHAMERA3,CHAMERA2,UNCHAHAR1,UNCHAHAR4,URI2,UNCHAHAR3,UNCHAHAR2,SEWA2,JHAJJAR,RIHAND2,KOTESHWR,PARBATI3,RAMPUR,RIHAND1,DULHASTI,SINGRAULI_HYDRO,KOLDAM,NJPC,RAPPC,TEHRI,DHAULIGNGA,TANDA2,RIHAND3,SINGRAULI,KISHANGANGA,NAPP,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,NLCIIST2,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCTS2EXP,NNTPP,RSTPSU7,SIMHST1,SIMHST2,TALST2,TelanganaSTPP,VALLURNTECL,NTPL,RSTPSU1TO6,FSTPP I & II,KHSTPP-II,KHSTPP-I,TALA,BRBCL,SASAN
81,20:00-20:15,688.715947,34.831253,48.499828,22.630299,3.094586,38.989906,27.638981,44.906625,18.800617,674.817829,124.384996,19.597823,19.596695,5.590461,97.055943,59.175403,0.758012,9.274803,144.861418,69.669668,50.358588,32.652103,5.534073,130.580717,149.98895,5.493709,51.476056,42.14808,19.5624,34.224,5.8926,25.564,0,0,108.62768,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,34.79931,0,20,418.77

82,20:15-20:30,688.715947,34.831253,48.499828,22.630299,3.094586,38.989906,27.638981,44.906625,18.800617,674.817829,124.384996,19.597823,19.596695,5.159241,97.055943,59.175403,0.758012,9.274803,133.718232,69.669668,50.358588,32.652103,5.534073,130.580717,149.98895,5.493709,51.476056,42.14808,19.5624,34.224,5.8926,25.564,0,0,108.62768,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,34.79931,0,20,418.77

83,20:30-20:45,688.715947,23.197435,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,3.814368,3.434361,97.055943,0,0.758012,6.956102,89.145488,69.669668,50.358588,21.768069,5.088497,130.580717,149.98895,5.493709,51.476056,42.14808,6.5208,34.224,0,25.564,0,0,108.62768,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,34.79931,0,20,418.77

84,20:45-21:00,688.715947,23.197435,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,3.434361,97.055943,0,0.758012,6.956102,89.145488,69.669668,50.358588,10.884034,4.646019,130.580717,149.98895,5.493709,51.476056,42.14808,6.5208,34.224,0,25.564,0,0,108.62768,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,34.79931,0,20,418.77

85,21:00-21:15,688.715947,23.197435,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,3.434361,97.055943,0,0.758012,6.956102,89.145488,69.669668,50.358588,10.884034,4.292037,130.580717,149.98895,5.493709,51.476056,42.14808,6.5208,34.224,0,25.564,0,0,108.62768,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,34.79931,0,20,418.77

86,21:15-21:30,688.415947,23.197435,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,3.434361,97.055943,0,0.758012,6.956102,89.145488,69.669668,50.358588,10.884034,4.292037,130.580717,149.98895,5.493709,51.476056,42.14808,6.5208,34.224,0,25.564,0,0,108.62768,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,34.79931,0,20,418.77

87,21:30-21:45,688.715947,23.197435,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,3.434361,97.055943,0,0.758012,6.956102,89.145488,69.669668,50.358588,10.884034,4.292037,130.580717,149.98895,5.493709,51.476056,42.14808,6.5208,34.224,0,25.564,0,0,108.62768,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,34.79931,0,20,418.77

88,21:45-22:00,688.715947,34.831253,48.499828,22.630299,3.094586,38.989906,27.638981,44.906625,18.800617,674.817829,124.384996,29.396734,0,5.590461,97.055943,59.175403,0.758012,9.274803,144.861418,69.669668,50.358588,10.884034,4.292037,130.580717,149.98895,5.493709,51.476056,42.14808,6.5208,34.224,1.7934,25.564,0,0,108.62768,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,34.79931,0,20,418.77

89,22:00-22:15,688.715947,34.831253,48.499828,22.630299,3.094586,38.989906,27.638981,44.906625,18.800617,674.817829,124.384996,29.396734,0,5.590461,97.055943,59.175403,0.758012,9.274803,144.861418,69.669668,50.358588,10.884034,4.292037,130.580717,149.98895,5.493709,51.476056,42.14808,6.5208,34.224,1.7934,25.564,0,0,108.62768,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,34.79931,0,20,418.77

90,22:15-22:30,688.715947,34.831253,48.499828,22.630299,3.094586,38.989906,27.638981,44.906625,18.800617,674.817829,124.384996,29.396734,0,4.728021,97.055943,59.175403,0.758012,9.274803,122.575046,69.669668,50.358588,10.884034,4.292037,130.580717,149.98895,5.493709,51.476056,42.14808,13.0416,34.224,1.7934,79.37622,0,0,108.62768,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,34.79931,0,20,418.77

91,22:30-22:45,688.415947,34.831253,48.499828,22.630299,3.094586,38.989906,27.638981,44.906625,18.800617,674.817829,124.384996,29.396734,0,4.250599,97.055943,59.175403,0.758012,9.274803,110.094678,34.415138,50.358588,10.884034,4.292037,130.580717,149.98895,5.493709,51.476056,28.09872,13.0416,34.224,1.7934,79.37622,0,0,108.62768,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,34.79931,0,20,418.77

92,22:45-23:00,688.415947,23.197435,48.499828,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,2.587321,97.055943,19.725135,0.758012,6.956102,66.859116,34.415138,50.358588,10.884034,4.292037,130.580717,149.98895,5.493709,51.476056,28.09872,13.0416,34.224,0,25.564,0,0,108.62768,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,34.79931,0,20,418.77

93,23:00-23:15,688.415947,11.598717,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,1.724881,97.055943,19.725135,0.758012,4.637402,44.572744,34.415138,50.358588,0,4.292037,130.580717,149.98895,5.493709,51.476056,28.09872,13.0416,34.224,0,25.564,0,0,108.62768,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,34.79931,0,20,418.77

94,23:15-23:30,688.415947,11.598717,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0.84704,97.055943,19.725135,0.758012,4.637402,22.063509,34.415138,50.358588,0,4.292037,130.580717,149.98895,5.493709,51.476056,28.09872,13.0416,34.224,0,25.564,0,0,108.62768,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,34.79931,0,20,418.77

95,23:30-23:45,688.415947,11.598717,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,19.725135,0.758012,4.637402,0,34.415138,50.358588,0,4.646019,130.580717,149.98895,5.493709,51.476056,25.991,13.0416,34.224,0,25.564,0,0,108.62768,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,34.79931,0,20,418.77

96,23:45-24:00,688.415947,11.598717,32.333219,22.630299,3.094586,37.890519,27.638981,44.906625,18.800617,674.817829,124.384996,9.222505,0,0,97.055943,19.725135,0.758012,4.637402,0,34.415138,49.800818,0,5.088497,130.580717,149.98895,5.493709,51.476056,14.04936,13.0416,34.224,0,25.564,0,0,108.62768,0,0,0,84.935543,0,0,0,52.13684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.801072,148.202375,34.79931,0,20,418.77

