Block,Time,RAMPUR,SEWA2,AURY_GF,DADRI_RF,RIHAND2,URI,RIHAND3,KOLDAM,RIHAND1,AURY_LF,SALAL,RAPPB,SINGRAULI,NJPC,DADRI_CRF,UNCHAHAR1,DADRT2,AURY_CRF,ANTA_CRF,UNCHAHAR4,UNCHAHAR3,ANTA_RF,ANTA_LF,PARBATI3,KISHANGANGA,TANDA2,DADRI_GF,CHAMERA1,ANTA_GF,JHAJJAR,UNCHAHAR2,AURY_RF,DADRI_LF,CHAMERA3,RAPPC,BSIUL,SINGRAULI_HYDRO,NAPP,TANAKPUR,URI2,FSTPP I & II,TALA,DHAULIGNGA,TEHRI,KOTESHWR,DULHASTI,CHAMERA2,KUDGI,BRBCL,KHSTPP-II,KHSTPP-I,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
7,01:30-01:45,0.000000,10.188908,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,82.987019,0.000000,134.448081,148.242641,17.886244,18.732591,660.514343,29.870810,31.414005,0.000000,25.469086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.355162,40.910686,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,12.857448,0.000000,13.752675,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,43.43,14.292575,142.367330,31.048232,401.722875,0,0,0,0,0

8,01:45-02:00,0.000000,10.188908,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,82.987019,0.000000,134.448081,148.242641,0.748530,18.732591,660.514343,29.870810,31.414005,0.000000,25.469086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.355162,40.910686,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,12.857448,0.000000,13.752675,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,43.43,13.545198,142.367330,31.048232,401.722875,0,0,0,0,0

9,02:00-02:15,0.000000,10.188908,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,82.987019,0.000000,134.448081,148.242641,0.000000,18.732591,660.514343,61.313768,31.414005,0.000000,25.469086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.355162,40.910686,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,12.857448,0.000000,13.752675,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,43.43,14.476493,142.367330,31.047364,401.722875,0,0,0,0,0

10,02:15-02:30,0.000000,10.188908,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,82.987019,0.000000,134.448081,148.242641,0.000000,18.732591,660.514343,61.313768,31.414005,0.000000,25.469086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.355162,40.910686,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,12.857448,0.000000,13.752675,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,43.43,14.476493,142.367330,31.047364,401.722875,0,0,0,0,0

11,02:30-02:45,0.000000,10.188908,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,82.987019,0.000000,134.448081,148.242641,0.000000,18.732591,600.352036,61.313768,31.414005,0.000000,25.469086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.355162,40.910686,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,12.857448,0.000000,13.752675,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,43.43,14.476493,142.367330,31.047364,401.722875,0,0,0,0,0

12,02:45-03:00,0.000000,5.017265,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,82.987019,0.000000,134.448081,148.242641,0.000000,18.732591,552.097036,61.313768,31.414005,0.000000,25.469086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,630.355162,40.910686,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,12.857448,0.000000,13.752675,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,43.43,14.476493,142.367330,31.047364,401.722875,0,0,0,0,0

13,03:00-03:15,0.000000,5.017265,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,0.000000,13.294349,503.842036,58.418468,31.414005,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,624.057884,40.910686,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,11.744784,0.000000,13.752675,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,43.43,14.476493,142.367330,31.047364,401.722875,0,0,0,0,0

14,03:15-03:30,0.000000,5.017265,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,0.000000,13.294349,484.540036,52.627868,31.414005,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,624.057884,40.910686,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,11.744784,0.000000,13.752675,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,43.43,14.476493,142.367330,31.047364,401.722875,0,0,0,0,0

15,03:30-03:45,0.000000,5.017265,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,0.000000,13.294349,436.285036,43.941968,31.414005,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,624.057884,40.910686,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,11.744784,0.000000,13.752675,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,43.43,14.476493,142.367330,31.047364,401.722875,0,0,0,0,0

16,03:45-04:00,0.000000,5.017265,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,0.000000,13.294349,436.285036,32.360768,31.414005,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,624.057884,40.910686,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,11.744784,0.000000,13.752675,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,43.43,14.476493,142.367330,31.047364,401.722875,0,0,0,0,0

17,04:00-04:15,0.000000,5.017265,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,0.000000,13.294349,436.285036,24.199268,31.414005,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,624.057884,27.604176,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,11.744784,0.000000,13.752675,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,43.43,14.476493,142.367330,31.047364,401.722875,0,0,0,0,0

18,04:15-04:30,0.000000,5.017265,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,0.000000,13.294349,436.285036,13.807964,31.414005,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,624.057884,27.604176,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,11.744784,0.000000,13.752675,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,43.43,14.476493,142.367330,31.047364,401.722875,0,0,0,0,0

19,04:30-04:45,0.000000,5.017265,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,0.000000,13.294349,436.285036,2.328913,31.414005,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,624.057884,27.604176,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,11.744784,0.000000,13.752675,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,43.43,14.476493,142.367330,31.047364,401.722875,0,0,0,0,0

20,04:45-05:00,0.000000,5.017265,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,0.000000,13.294349,436.285036,0.000000,31.414005,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,624.057884,27.604176,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,11.744784,0.000000,10.511290,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,43.43,14.476493,93.816599,23.819633,401.722875,0,0,0,0,0

21,05:00-05:15,0.000000,5.017265,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,0.000000,13.294349,436.285036,0.000000,31.414005,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,624.057884,27.604176,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,11.744784,0.000000,10.511290,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,43.43,14.476493,93.816599,23.819633,402.778453,0,0,0,0,0

22,05:15-05:30,0.000000,5.017265,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,0.000000,13.294349,436.285036,0.000000,31.414005,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,624.057884,27.604176,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,11.744784,0.000000,10.511290,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,43.43,14.476493,93.816599,23.819633,402.808612,0,0,0,0,0

23,05:30-05:45,0.000000,5.017265,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,0.000000,13.294349,436.285036,0.000000,31.414005,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,624.057884,27.604176,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,11.744784,0.000000,10.511290,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,43.43,14.476493,93.816599,23.819633,402.808612,0,0,0,0,0

24,05:45-06:00,0.000000,2.830252,0.000000,0.000000,114.002438,45.815227,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,0.000000,13.294349,436.285036,0.000000,31.414005,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,624.057884,27.604176,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,11.744784,0.000000,10.511290,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,43.43,14.476493,93.816599,23.819633,402.808612,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,0.000000,0.000000,114.002438,45.815227,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,0.000000,13.294349,436.285036,0.000000,4.845235,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,624.057884,27.604176,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,11.744784,0.000000,10.511290,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,43.43,14.476493,93.816599,23.819633,402.808612,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,0.000000,13.294349,436.285036,0.000000,0.000000,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,624.057884,27.604176,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,11.744784,0.000000,10.511290,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,43.43,14.476493,93.816599,23.819633,402.808612,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,0.000000,13.294349,436.285036,0.000000,0.000000,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,624.057884,27.604176,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,11.744784,0.000000,10.511290,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,43.43,14.476493,93.816599,23.819633,402.808612,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,0.000000,13.294349,436.285036,0.000000,0.000000,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,624.057884,27.604176,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,11.744784,0.000000,10.511290,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,43.43,14.476493,93.816599,23.819633,402.808612,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,0.000000,13.294349,436.285036,0.000000,9.637778,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,624.057884,27.604176,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,11.744784,0.000000,10.511290,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,43.43,14.476493,93.816599,23.819633,402.808612,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,0.000000,13.294349,436.285036,0.000000,9.637778,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,624.057884,27.604176,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,11.744784,0.000000,10.511290,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,43.43,14.476493,93.816599,23.819633,402.808612,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,0.000000,13.294349,436.285036,0.000000,9.637778,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,624.057884,27.604176,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,11.744784,0.000000,10.511290,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,43.43,14.476493,93.816599,23.819633,404.108554,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,0.000000,13.294349,436.285036,0.000000,9.637778,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,624.057884,27.604176,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,11.744784,0.000000,10.511290,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,43.43,14.476493,93.816599,23.819633,404.154927,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,0.000000,13.294349,436.285036,0.000000,9.637778,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,624.057884,27.604176,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,11.744784,0.000000,10.511290,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,52.12,14.476493,93.816599,23.819633,404.154927,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,0.000000,13.294349,436.285036,0.000000,9.637778,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,624.057884,27.604176,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,11.744784,0.000000,10.511290,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,67.56,14.476493,93.816599,23.819633,404.154927,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,0.000000,13.294349,436.285036,0.000000,9.637778,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,624.057884,27.604176,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,11.744784,0.000000,10.511290,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,77.21,14.476493,93.816599,23.819633,404.154927,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,0.000000,13.294349,436.285036,0.000000,9.637778,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,624.057884,27.604176,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,11.744784,0.000000,10.511290,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,86.86,14.476493,93.816599,23.819633,404.154927,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,0.000000,13.294349,436.285036,0.000000,9.637778,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,624.057884,27.604176,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,11.744784,0.000000,10.511290,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,71.72,14.476493,93.816599,23.819633,404.154927,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,0.000000,13.294349,436.285036,0.000000,9.637778,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,624.057884,27.604176,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,11.744784,0.000000,10.511290,25.536546,35.268753,60.071684,34.257190,47.711220,38.131217,67.56,14.476493,93.816599,23.819633,404.154927,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,0.000000,13.294349,436.285036,0.000000,9.637778,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,624.057884,27.604176,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,11.744784,0.000000,10.511290,22.699152,35.268753,60.071684,34.257190,47.711220,38.131217,67.56,14.476493,93.816599,23.819633,404.154927,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,0.000000,13.294349,436.285036,0.000000,9.637778,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,624.057884,27.604176,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,11.744784,0.000000,10.511290,22.699152,35.268753,60.071684,34.257190,47.711220,38.131217,90.48,14.476493,93.816599,23.819633,404.154927,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,0.000000,13.294349,436.285036,0.000000,23.307165,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,624.057884,27.604176,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,11.744784,0.000000,10.511290,22.699152,35.268753,60.071684,34.257190,47.711220,38.131217,90.48,14.476493,93.816599,23.819633,404.154927,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,0.000000,13.294349,436.285036,0.000000,23.307165,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,624.057884,27.604176,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,11.744784,0.000000,10.511290,22.699152,35.268753,60.071684,34.257190,47.711220,38.131217,90.48,14.476493,93.816599,23.819633,404.154927,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,0.000000,0.000000,114.002438,45.815227,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,0.000000,13.294349,436.285036,0.000000,5.462958,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,624.057884,27.604176,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,11.744784,0.000000,10.511290,22.699152,35.268753,60.071684,34.257190,47.711220,38.131217,90.48,14.476493,93.816599,23.819633,404.154927,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,0.000000,0.000000,114.002438,45.815227,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,0.000000,13.294349,436.285036,0.000000,0.000000,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,624.057884,27.604176,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,11.744784,0.000000,10.511290,22.699152,26.390370,60.071684,34.257190,47.711220,38.131217,90.48,14.476493,93.816599,23.819633,404.154927,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,0.000000,13.294349,436.285036,0.000000,0.000000,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,624.057884,27.604176,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,11.744784,0.000000,10.511290,24.117849,26.390370,60.071684,34.257190,47.711220,38.131217,90.48,14.476493,93.816599,23.819633,404.154927,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,0.000000,0.000000,114.002438,40.487875,119.349695,0.000000,88.789200,0.000000,80.744126,0.000000,134.448081,148.242641,0.000000,13.294349,436.285036,0.000000,0.000000,0.000000,17.081884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.171166,0.000000,624.057884,27.604176,0.000000,0.000000,28.048516,49.355890,12.586448,0.923118,37.724601,11.744784,0.000000,10.511290,24.117849,26.390370,60.071684,34.257190,47.711220,38.131217,90.48,14.476493,93.816599,23.819633,404.154927,0,0,0,0,0

