Block,Time,JHAJJAR,UNCHAHAR2,RAPPC,UNCHAHAR4,ANTA_CRF,ANTA_GF,SEWA2,DADRI_LF,CHAMERA2,URI2,BSIUL,DULHASTI,AURY_RF,ANTA_LF,TEHRI,PARBATI3,TANAKPUR,DADRI_CRF,TANDA2,KISHANGANGA,DADRI_RF,UNCHAHAR3,RIHAND3,AURY_LF,DHAULIGNGA,RAMPUR,DADRT2,NAPP,AURY_CRF,RIHAND2,CHAMERA3,NJPC,RIHAND1,SALAL,SINGRAULI_HYDRO,ANTA_RF,UNCHAHAR1,RAPPB,URI,CHAMERA1,KOLDAM,DADRI_GF,SINGRAULI,KOTESHWR,AURY_GF,TALA,BRBCL,SASAN,KUDGI,KHSTPP-II,FSTPP I & II,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
7,01:30-01:45,454.497285,41.042095,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.629072,0.000000,15.954825,0.000000,0.000000,0.000000,0.000000,4.961057,0.000000,0.000000,0.000000,0.000000,13.158322,119.733058,0.000000,1.278992,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,2.475106,0.574172,0.000000,5.216274,0.000000,10.688928,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,2.277206,10.665759,405.453114,21.30,95.212788,16.624091,43.489608,0,0,0,0,0

8,01:45-02:00,454.497285,35.458389,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,15.954825,0.000000,0.000000,0.000000,0.000000,4.961057,0.000000,0.000000,0.000000,0.000000,13.158322,119.733058,0.000000,1.278992,0.000000,299.641634,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,2.475106,0.574172,0.000000,5.216274,0.000000,10.688928,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,2.277206,10.408495,405.453114,20.33,95.212788,16.624091,43.489608,0,0,0,0,0

9,02:00-02:15,454.497285,35.458389,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,15.954825,0.000000,0.000000,0.000000,0.000000,4.961057,0.000000,0.000000,0.000000,0.000000,13.158322,119.733058,0.000000,1.278992,0.000000,299.641634,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,2.475106,0.574172,0.000000,5.216274,0.000000,10.688928,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,2.277206,9.479924,405.453114,20.33,95.212788,16.624091,43.489608,0,0,0,0,0

10,02:15-02:30,454.497285,35.458389,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,1.065020,15.954825,0.000000,0.000000,0.000000,0.000000,4.961057,0.000000,0.000000,0.000000,0.000000,13.158322,119.733058,0.000000,1.278992,0.000000,299.641634,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,2.475106,0.574172,0.000000,5.216274,0.000000,10.688928,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,2.277206,9.485674,405.453114,19.36,95.212788,16.624091,43.489608,0,0,0,0,0

11,02:30-02:45,454.497285,35.458389,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,6.313439,15.954825,0.000000,0.000000,0.000000,0.000000,11.782510,0.000000,0.000000,0.000000,0.000000,13.158322,119.733058,0.000000,1.278992,0.000000,299.641634,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,2.475106,0.574172,0.000000,5.216274,0.000000,10.688928,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,2.277206,10.320117,405.453114,19.36,95.212788,16.624091,43.489608,0,0,0,0,0

12,02:45-03:00,454.497285,35.458389,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,6.313439,15.954825,0.000000,0.000000,0.000000,0.000000,11.782510,0.000000,0.000000,0.000000,0.000000,13.158322,119.733058,0.000000,1.278992,0.000000,299.641634,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,2.475106,0.574172,0.000000,5.216274,0.000000,10.688928,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,2.277206,11.405569,405.453114,18.40,95.212788,16.624091,43.489608,0,0,0,0,0

13,03:00-03:15,454.497285,35.458389,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,15.954825,0.000000,0.000000,0.000000,0.000000,11.782510,0.000000,0.000000,0.000000,0.000000,13.158322,119.733058,0.000000,1.278992,0.000000,289.959634,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,2.475106,0.574172,0.000000,5.216274,0.000000,10.688928,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,2.277206,12.854822,405.453114,18.40,95.212788,16.624091,43.489608,0,0,0,0,0

14,03:15-03:30,454.497285,35.458389,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,15.954825,0.000000,0.000000,0.000000,0.000000,11.782510,0.000000,0.000000,0.000000,0.000000,13.158322,119.733058,0.000000,1.278992,0.000000,289.959634,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,2.475106,0.574172,0.000000,5.216274,0.000000,10.688928,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,2.277206,13.968019,405.453114,17.43,95.212788,16.624091,43.489608,0,0,0,0,0

15,03:30-03:45,386.723285,35.458389,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,15.954825,0.000000,0.000000,0.000000,0.000000,4.961057,0.000000,0.000000,0.000000,0.000000,13.158322,119.733058,0.000000,1.278992,0.000000,289.959634,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,2.475106,0.574172,0.000000,5.216274,0.000000,10.688928,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,2.277206,13.470138,405.453114,17.43,95.212788,12.401577,43.489608,0,0,0,0,0

16,03:45-04:00,336.376885,35.458389,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,15.954825,0.000000,0.000000,0.000000,0.000000,4.961057,0.000000,0.000000,0.000000,0.000000,13.158322,119.733058,0.000000,1.278992,0.000000,289.959634,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,2.475106,0.574172,0.000000,5.216274,0.000000,10.688928,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,2.277206,15.168584,405.453114,16.46,95.212788,12.401577,43.489608,0,0,0,0,0

17,04:00-04:15,336.376885,35.458389,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,15.954825,0.000000,0.000000,0.000000,0.000000,4.961057,0.000000,0.000000,0.000000,0.000000,13.158322,119.733058,0.000000,1.278992,0.000000,289.959634,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,2.475106,0.574172,0.000000,5.216274,0.000000,10.688928,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,2.277206,15.466304,405.453114,17.43,95.212788,12.401577,43.489608,0,0,0,0,0

18,04:15-04:30,406.087285,35.458389,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,15.954825,0.000000,0.000000,0.000000,0.000000,4.961057,0.000000,0.000000,0.000000,0.000000,13.158322,119.733058,0.000000,1.278992,0.000000,289.959634,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,2.475106,0.574172,0.000000,5.216274,0.000000,10.688928,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,2.277206,19.364004,405.453114,17.43,95.212788,12.401577,43.489608,0,0,0,0,0

19,04:30-04:45,454.497285,40.107610,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,15.954825,0.000000,0.000000,0.000000,0.000000,4.961057,0.000000,0.000000,0.000000,0.000000,13.158322,119.733058,0.000000,1.278992,0.000000,323.943454,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,24.751065,0.574172,0.000000,5.216274,0.000000,10.688928,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,2.277206,19.364004,405.453114,17.43,95.212788,16.624091,43.489608,0,0,0,0,0

20,04:45-05:00,454.497285,41.042095,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,12.647984,9.768170,0.000000,15.954825,0.000000,0.000000,0.000000,0.000000,4.961057,0.000000,0.000000,0.000000,0.000000,13.158322,119.733058,0.000000,1.278992,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,68.627952,0.574172,0.000000,5.216274,0.000000,10.688928,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,2.277206,19.364004,405.453114,17.43,95.212788,16.624091,43.489608,0,0,0,0,0

21,05:00-05:15,521.651637,35.458389,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,12.647984,9.768170,0.000000,31.909649,0.000000,0.000000,0.000000,0.000000,4.961057,0.000000,0.000000,0.000000,0.000000,13.100230,119.733058,0.000000,1.278992,0.000000,309.323634,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,68.627952,0.574172,0.000000,5.187228,0.000000,10.688928,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,2.277206,19.364004,405.453114,19.36,95.216419,20.065848,43.489608,0,0,0,0,0

22,05:15-05:30,587.968496,35.458389,25.432968,0.000000,0.000000,0.000000,5.033381,0.000000,12.647984,9.768170,0.000000,31.909649,0.000000,0.000000,16.347089,0.000000,4.961057,0.000000,0.000000,0.000000,0.000000,20.939261,119.733058,0.000000,1.278992,0.000000,309.323634,19.336503,0.000000,0.000000,0.000000,36.675416,89.074400,68.627952,0.574172,0.000000,8.154664,0.000000,10.688928,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,2.277206,19.364004,405.453114,19.36,95.216419,20.065848,43.489608,0,0,0,0,0

23,05:30-05:45,587.968496,35.458389,25.432968,0.000000,0.000000,0.000000,5.033381,0.000000,12.647984,9.768170,0.000000,31.909649,0.000000,0.000000,16.347089,3.081296,4.961057,0.000000,0.000000,0.000000,0.000000,20.939261,119.733058,0.000000,8.825046,0.000000,309.323634,19.336503,0.000000,0.000000,0.000000,55.013124,89.074400,68.627952,0.574172,0.000000,8.154664,0.000000,10.688928,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,2.277206,19.364004,405.453114,21.30,95.216419,20.065848,43.489608,0,0,0,0,0

24,05:45-06:00,587.968496,35.458389,25.432968,0.000000,0.000000,0.000000,5.033381,0.000000,25.425029,9.768170,0.000000,31.909649,0.000000,0.000000,45.747450,6.162593,4.961057,0.000000,0.000000,0.000000,0.000000,20.939261,119.733058,0.000000,17.650092,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,73.350832,89.074400,24.751065,0.574172,0.000000,8.154664,0.000000,10.688928,8.413658,0.000000,0.000000,100.208700,17.183614,0.000000,2.277206,19.364004,405.453114,22.27,95.216419,20.065848,43.489608,0,0,0,0,0

25,06:00-06:15,587.968496,35.458389,25.432968,0.000000,0.000000,0.000000,5.033381,0.000000,25.425029,9.768170,3.195060,47.864474,0.000000,0.000000,60.264641,31.660938,4.961057,0.000000,0.000000,0.000000,0.000000,20.939261,119.733058,0.000000,26.475139,0.000000,330.698489,19.336503,0.000000,0.000000,9.370085,82.519686,89.074400,12.938057,0.574172,0.000000,8.154664,0.000000,10.688928,27.153169,0.000000,0.000000,100.208700,25.775420,0.000000,2.277206,19.364004,405.453114,95.51,95.216419,20.065848,43.489608,0,0,0,0,0

26,06:15-06:30,587.968496,35.458389,25.432968,0.000000,0.000000,0.000000,15.301479,0.000000,38.253698,9.768170,18.940316,47.864474,0.000000,0.000000,60.264641,31.660938,4.961057,0.000000,0.000000,0.000000,0.000000,20.939261,119.733058,0.000000,35.382040,0.000000,330.698489,19.336503,0.000000,0.000000,28.138611,135.882416,89.074400,12.938057,0.574172,0.000000,8.154664,0.000000,10.688928,40.767997,0.000000,0.000000,100.208700,37.803950,0.000000,2.277206,19.364004,405.453114,22.27,95.216419,20.065848,43.489608,0,0,0,0,0

27,06:30-06:45,617.634144,35.458389,25.432968,0.000000,0.000000,0.000000,15.301479,0.000000,38.253698,9.768170,18.940316,47.864474,0.000000,0.000000,60.264641,31.660938,4.961057,0.000000,0.000000,0.000000,0.000000,20.939261,119.733058,0.000000,35.382040,0.000000,330.698489,19.336503,0.000000,0.000000,28.138611,135.882416,89.074400,12.938057,0.574172,0.000000,8.154664,0.000000,10.688928,40.767997,0.000000,0.000000,100.208700,37.803950,0.000000,2.277206,19.364004,405.453114,23.24,95.216419,20.065848,43.489608,0,0,0,0,0

28,06:45-07:00,617.634144,35.458389,25.432968,0.000000,0.000000,0.000000,15.301479,0.000000,38.253698,9.768170,18.940316,47.864474,0.000000,0.000000,60.264641,31.660938,4.961057,0.000000,0.000000,0.000000,0.000000,20.939261,119.733058,0.000000,35.382040,0.000000,330.698489,19.336503,0.000000,0.000000,28.138611,135.882416,89.074400,12.938057,0.574172,0.000000,8.154664,0.000000,10.688928,40.767997,0.000000,0.000000,100.208700,37.803950,0.000000,2.277206,19.364004,405.453114,26.14,95.216419,20.065848,43.489608,0,0,0,0,0

29,07:00-07:15,617.634144,35.458389,25.432968,0.000000,0.000000,0.000000,15.301479,0.000000,38.253698,9.768170,18.940316,47.864474,0.000000,0.000000,60.264641,15.830469,4.961057,0.000000,0.000000,0.000000,0.000000,20.939261,119.733058,0.000000,35.382040,0.000000,330.698489,19.336503,0.000000,0.000000,28.138611,135.882416,89.074400,12.938057,0.574172,0.000000,8.154664,0.000000,47.031283,40.767997,0.000000,0.000000,100.208700,37.803950,0.000000,2.277206,19.364004,405.453114,30.01,95.212788,16.624091,43.489608,0,0,0,0,0

30,07:15-07:30,617.634144,35.458389,25.432968,0.000000,0.000000,0.000000,15.301479,0.000000,38.253698,9.768170,6.313439,31.909649,0.000000,0.000000,60.264641,15.830469,4.961057,0.000000,0.000000,0.000000,0.000000,20.939261,119.733058,0.000000,26.475139,0.000000,330.698489,19.336503,0.000000,0.000000,9.370085,82.519686,89.074400,12.938057,0.574172,0.000000,8.154664,0.000000,47.031283,27.153169,0.000000,0.000000,100.208700,25.775420,0.000000,2.277206,19.364004,405.453114,33.89,95.212788,16.624091,43.489608,0,0,0,0,0

31,07:30-07:45,617.634144,35.458389,25.432968,0.000000,0.000000,0.000000,15.301479,0.000000,25.425029,9.768170,0.000000,31.909649,0.000000,0.000000,60.264641,3.081296,4.961057,0.000000,0.000000,0.000000,0.000000,20.939261,119.733058,0.000000,17.650092,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,73.350832,89.074400,12.938057,0.574172,0.000000,8.154664,0.000000,12.826714,8.413658,0.000000,0.000000,100.208700,17.183614,0.000000,1.423254,19.364004,405.453114,36.79,95.212788,16.624091,43.489608,0,0,0,0,0

32,07:45:08:00,617.634144,35.458389,25.432968,0.000000,0.000000,0.000000,15.301479,0.000000,12.647984,9.768170,0.000000,31.909649,0.000000,0.000000,60.264641,0.000000,4.961057,0.000000,0.000000,0.000000,0.000000,20.939261,119.733058,0.000000,9.720341,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,55.013124,89.074400,12.938057,0.574172,0.000000,8.154664,0.000000,12.826714,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,1.423254,19.364004,405.453114,39.70,95.212788,16.624091,43.489608,0,0,0,0,0

33,08:00-08:15,553.196212,41.042095,25.432968,0.000000,0.000000,0.000000,15.301479,0.000000,12.647984,9.768170,0.000000,31.909649,0.000000,0.000000,60.264641,0.000000,4.961057,0.000000,0.000000,0.000000,0.000000,13.100230,119.733058,0.000000,0.000000,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,36.675416,89.074400,12.938057,0.574172,0.000000,5.187228,0.000000,12.826714,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,1.423254,19.364004,405.453114,43.57,95.212788,16.624091,43.489608,0,0,0,0,0

34,08:15-08:30,453.877637,41.042095,25.432968,0.000000,0.000000,0.000000,10.221636,0.000000,12.647984,9.768170,0.000000,31.909649,0.000000,0.000000,45.747450,0.000000,4.961057,0.000000,0.000000,0.000000,0.000000,13.100230,119.733058,0.000000,0.000000,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,12.938057,0.574172,0.000000,5.187228,0.000000,12.826714,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,1.423254,19.364004,405.453114,47.44,95.212788,16.624091,43.489608,0,0,0,0,0

35,08:30-08:45,415.149637,41.042095,25.432968,0.000000,0.000000,0.000000,5.110818,0.000000,12.647984,9.768170,0.000000,31.909649,0.000000,0.000000,45.747450,0.000000,4.961057,0.000000,0.000000,0.000000,0.000000,13.100230,119.733058,0.000000,0.000000,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,12.938057,0.574172,0.000000,5.187228,0.000000,12.826714,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,1.423254,19.364004,405.453114,47.44,95.212788,16.624091,43.489608,0,0,0,0,0

36,08:45:09:00,415.149637,41.042095,25.432968,0.000000,0.000000,0.000000,4.994663,0.000000,12.647984,9.768170,0.000000,31.909649,0.000000,0.000000,30.132320,0.000000,4.961057,0.000000,0.000000,0.000000,0.000000,13.100230,119.733058,0.000000,0.000000,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,12.938057,0.574172,0.000000,5.187228,0.000000,12.826714,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,1.423254,19.364004,405.453114,53.25,95.212788,16.624091,43.489608,0,0,0,0,0

37,09:00:09:15,415.149637,41.042095,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,12.647984,9.768170,0.000000,31.909649,0.000000,0.000000,30.132320,0.000000,4.961057,0.000000,0.000000,0.000000,0.000000,13.100230,119.733058,0.000000,0.000000,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,12.938057,0.574172,0.000000,5.187228,0.000000,12.826714,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,1.423254,19.364004,405.453114,29.05,95.212788,16.624091,43.489608,0,0,0,0,0

38,09:15-09:30,415.149637,41.042095,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,12.647984,12.373015,0.000000,31.909649,0.000000,0.000000,15.066160,0.000000,4.961057,0.000000,0.000000,0.000000,0.000000,13.100230,119.733058,0.000000,0.000000,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,12.938057,0.574172,0.000000,5.187228,0.000000,12.826714,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,1.423254,19.364004,405.453114,29.05,95.212788,16.624091,43.489608,0,0,0,0,0

39,09:30-09:45,415.149637,41.042095,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,12.647984,30.883045,0.000000,31.909649,0.000000,0.000000,15.066160,0.000000,4.961057,0.000000,0.000000,0.000000,0.000000,13.100230,119.733058,0.000000,0.000000,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,21.375920,0.574172,0.000000,5.187228,0.000000,48.100176,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,1.423254,19.358859,405.453114,29.05,95.212788,16.624091,43.489608,0,0,0,0,0

40,09:45-10:00,415.149637,41.042095,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,12.647984,30.883045,0.000000,31.909649,0.000000,0.000000,0.000000,0.000000,4.961057,0.000000,0.000000,0.000000,0.000000,13.100230,119.733058,0.000000,0.000000,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,21.375920,0.574172,0.000000,5.187228,0.000000,48.100176,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,1.423254,18.087269,405.453114,29.05,95.212788,16.624091,43.489608,0,0,0,0,0

41,10:00-10:15,415.149637,41.042095,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,12.647984,30.883045,0.000000,31.909649,0.000000,0.000000,0.000000,0.000000,11.782510,0.000000,0.000000,0.000000,0.000000,13.100230,119.733058,0.000000,0.000000,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,21.375920,0.574172,0.000000,5.187228,0.000000,10.688928,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,1.423254,19.364004,405.453114,38.73,95.212788,16.624091,43.489608,0,0,0,0,0

42,10:15-10:30,415.149637,41.042095,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,12.647984,30.883045,0.000000,15.954825,0.000000,0.000000,0.000000,0.000000,11.782510,0.000000,0.000000,0.000000,0.000000,13.100230,119.733058,0.000000,0.000000,0.000000,330.698489,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,21.375920,0.574172,0.000000,5.187228,0.000000,10.688928,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,1.423254,19.364004,405.453114,38.73,95.212788,16.624091,43.489608,0,0,0,0,0

43,10:30-10:45,415.149637,40.299389,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,12.647984,30.883045,0.000000,15.954825,0.000000,0.000000,0.000000,0.000000,11.782510,0.000000,0.000000,0.000000,0.000000,13.100230,119.733058,0.000000,0.000000,0.000000,327.719434,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,21.375920,0.574172,0.000000,5.187228,0.000000,10.688928,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,1.423254,18.482446,405.453114,38.73,95.212788,16.274377,43.489608,0,0,0,0,0

44,10:45-11:00,415.149637,40.299389,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,12.647984,23.964577,0.000000,15.954825,0.000000,0.000000,0.000000,0.000000,11.782510,0.000000,0.000000,0.000000,0.000000,13.100230,119.733058,0.000000,0.000000,0.000000,314.164634,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,21.375920,0.574172,0.000000,5.187228,0.000000,10.688928,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,1.423254,17.388823,405.453114,38.73,95.212788,16.274377,43.489608,0,0,0,0,0

45,11:00-11:15,415.149637,40.299389,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.070592,0.000000,15.954825,0.000000,0.000000,0.000000,0.000000,4.961057,0.000000,0.000000,0.000000,0.000000,13.100230,119.733058,0.000000,0.000000,0.000000,314.164634,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,21.375920,0.574172,0.000000,5.187228,0.000000,10.688928,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,1.423254,15.835553,405.453114,43.57,95.212788,16.274377,43.489608,0,0,0,0,0

46,11:15-11:30,415.149637,40.299389,25.432968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,0.000000,15.954825,0.000000,0.000000,0.000000,0.000000,4.961057,0.000000,0.000000,0.000000,0.000000,13.100230,119.733058,0.000000,0.000000,0.000000,314.164634,19.336503,0.000000,0.000000,0.000000,20.171479,89.074400,21.375920,0.574172,0.000000,5.187228,0.000000,10.688928,0.000000,0.000000,0.000000,100.208700,8.591807,0.000000,1.423254,15.820723,405.453114,43.57,95.212788,16.274377,43.489608,0,0,0,0,0

