Block,Time,DADRI_RF,AURY_RF,KISHANGANGA,ANTA_CRF,JHAJJAR,RIHAND1,RAPPB,DADRI_LF,DADRT2,AURY_LF,PARBATI3,DULHASTI,URI2,KOTESHWR,URI,TANAKPUR,SINGRAULI_HYDRO,RIHAND3,CHAMERA1,SINGRAULI,AURY_GF,CHAMERA2,UNCHAHAR2,RAPPC,RAMPUR,TANDA2,ANTA_GF,KOLDAM,AURY_CRF,UNCHAHAR1,SEWA2,CHAMERA3,DADRI_CRF,NAPP,ANTA_LF,NJPC,BSIUL,UNCHAHAR4,ANTA_RF,SALAL,DADRI_GF,DHAULIGNGA,UNCHAHAR3,TEHRI,RIHAND2,TALA,KHSTPP-I,KHSTPP-II,BRBCL,SASAN,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,0.000000,0.000000,0.000000,231.702480,61.206916,0.000000,0.000000,360.454985,0.000000,0.000000,1.854256,16.071642,8.550099,2.127408,0.370273,0.792565,43.829133,0.000000,110.391471,0.000000,0.000000,22.651885,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,6.715595,0.000000,0.000000,0.000000,41.983934,0.000000,0.000000,6.282791,0.000000,0.000000,53.740176,0.000000,0.000000,14.375420,0.000000,91.481724,0.000000,24.665600,78.621600,19.269968,403.484895,11.118790,0,0,0,0,0

7,01:30-01:45,0.000000,0.000000,0.000000,0.000000,231.702480,61.206916,0.000000,0.000000,360.454985,0.000000,0.000000,1.854256,4.406741,8.550099,2.127408,0.370273,0.792565,43.829133,0.000000,110.391471,0.000000,0.000000,22.651885,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,6.715595,0.000000,0.000000,0.000000,41.983934,0.000000,0.000000,6.282791,0.000000,0.000000,53.740176,0.000000,0.000000,14.375420,0.000000,91.481724,0.000000,24.665600,78.621600,18.348528,403.484895,11.118790,0,0,0,0,0

8,01:45-02:00,0.000000,0.000000,0.000000,0.000000,231.702480,61.206916,0.000000,0.000000,360.454985,0.000000,0.000000,1.854256,4.406741,8.550099,2.127408,0.370273,0.792565,43.829133,0.000000,110.391471,0.000000,0.000000,22.651885,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,6.715595,0.000000,0.000000,0.000000,41.983934,0.000000,0.000000,6.282791,0.000000,0.000000,53.740176,0.000000,0.000000,14.375420,0.000000,91.481724,0.000000,24.665600,78.621600,16.952098,403.484895,11.118790,0,0,0,0,0

9,02:00-02:15,0.000000,0.000000,0.000000,0.000000,231.702480,61.206916,0.000000,0.000000,360.454985,0.000000,0.000000,1.854256,4.406741,8.550099,3.191112,5.430671,0.792565,43.829133,0.000000,110.391471,0.000000,0.000000,22.651885,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,6.715595,0.000000,0.000000,0.000000,41.983934,0.000000,0.000000,6.282791,0.000000,0.000000,53.740176,0.000000,0.000000,14.375420,0.000000,91.481724,0.000000,24.665600,78.621600,15.044071,403.484895,11.118790,0,0,0,0,0

10,02:15-02:30,0.000000,0.000000,0.000000,0.000000,231.702480,61.206916,0.000000,0.000000,360.454985,0.000000,0.000000,1.854256,4.406741,8.550099,3.191112,5.430671,0.792565,43.829133,0.000000,110.391471,0.000000,0.000000,22.651885,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,6.715595,0.000000,0.000000,0.000000,41.983934,0.000000,0.000000,6.282791,0.000000,0.000000,6.717522,0.000000,0.000000,14.375420,0.000000,91.481724,0.000000,24.665600,78.621600,15.302945,403.484895,11.118790,0,0,0,0,0

11,02:30-02:45,0.000000,0.000000,0.000000,0.000000,231.702480,61.206916,0.000000,0.000000,360.454985,0.000000,0.000000,1.854256,4.406741,8.550099,2.127408,5.430671,0.792565,43.829133,0.000000,110.391471,0.000000,0.000000,22.651885,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,6.715595,0.000000,0.000000,0.000000,41.983934,0.000000,0.000000,6.282791,0.000000,0.000000,2.798968,0.000000,0.000000,14.375420,0.000000,91.481724,0.000000,24.665600,78.621600,16.982655,403.484895,11.118790,0,0,0,0,0

12,02:45-03:00,0.000000,0.000000,0.000000,0.000000,231.702480,61.206916,0.000000,0.000000,360.454985,0.000000,0.000000,1.854256,4.406741,8.550099,2.127408,5.430671,0.792565,43.829133,0.000000,110.391471,0.000000,0.000000,22.651885,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,6.715595,0.000000,0.000000,0.000000,41.983934,0.000000,0.000000,6.282791,0.000000,0.000000,2.798968,0.000000,0.000000,14.375420,0.000000,91.481724,0.000000,24.665600,78.621600,17.471259,403.484895,11.118790,0,0,0,0,0

13,03:00-03:15,0.000000,0.000000,0.000000,0.000000,231.240000,61.245456,0.000000,0.000000,360.397175,0.000000,0.000000,1.854256,4.406741,8.550099,2.659260,0.370273,0.792565,43.829133,0.000000,110.343296,0.000000,0.000000,22.468820,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,6.416910,0.000000,0.000000,0.000000,41.983934,0.000000,0.000000,6.282791,0.000000,0.000000,2.798968,0.000000,0.000000,14.452500,0.000000,91.529899,0.000000,25.051000,78.621600,17.409843,403.484895,11.600540,0,0,0,0,0

14,03:15-03:30,0.000000,0.000000,0.000000,0.000000,231.240000,61.245456,0.000000,0.000000,360.397175,0.000000,0.000000,1.854256,4.406741,8.550099,2.659260,0.370273,0.792565,43.829133,0.000000,110.343296,0.000000,0.000000,22.468820,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,6.416910,0.000000,0.000000,0.000000,41.983934,0.000000,18.248690,6.282791,0.000000,0.000000,2.798968,0.000000,0.000000,14.452500,0.000000,91.529899,0.000000,25.051000,78.621600,16.997177,403.484895,11.600540,0,0,0,0,0

15,03:30-03:45,0.000000,0.000000,0.000000,0.000000,231.240000,61.245456,0.000000,0.000000,360.397175,0.000000,0.000000,1.854256,4.406741,8.550099,2.659260,0.370273,0.792565,43.829133,0.000000,110.343296,0.000000,0.000000,22.468820,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,6.416910,0.000000,0.000000,0.000000,41.983934,0.000000,36.497380,6.282791,0.000000,0.000000,12.315457,0.000000,0.000000,14.452500,0.000000,91.529899,0.000000,25.051000,78.621600,17.426785,403.484895,11.600540,0,0,0,0,0

16,03:45-04:00,0.000000,0.000000,0.000000,0.000000,231.240000,61.245456,0.000000,0.000000,360.397175,0.000000,0.000000,1.854256,4.406741,8.550099,2.659260,0.370273,0.792565,43.829133,0.000000,110.343296,0.000000,0.000000,22.468820,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,6.416910,0.000000,0.000000,0.000000,41.983934,0.000000,36.497380,6.282791,0.000000,0.000000,12.315457,0.000000,0.000000,14.452500,0.000000,91.529899,0.000000,25.051000,78.621600,19.269968,403.484895,11.600540,0,0,0,0,0

17,04:00-04:15,0.000000,0.000000,0.000000,0.000000,231.240000,61.245456,0.000000,0.000000,360.397175,0.000000,0.000000,15.822982,4.406741,8.550099,2.659260,0.000000,0.792565,43.829133,0.000000,110.343296,0.000000,0.000000,22.468820,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,6.416910,0.000000,0.000000,0.000000,41.983934,0.000000,36.497380,6.282791,0.000000,0.000000,12.315457,0.000000,0.000000,14.452500,0.000000,91.529899,0.000000,25.051000,78.621600,19.269968,403.484895,11.600540,0,0,0,0,0

18,04:15-04:30,0.000000,0.000000,0.000000,0.000000,231.240000,61.245456,0.000000,0.000000,360.397175,0.000000,0.000000,15.877374,4.406741,8.550099,2.659260,0.000000,0.792565,43.829133,0.000000,110.343296,0.000000,0.000000,22.468820,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,6.416910,0.000000,0.000000,0.000000,41.983934,0.000000,36.497380,6.282791,0.000000,0.000000,12.315457,0.000000,0.000000,14.452500,13.172008,91.529899,0.000000,25.051000,78.621600,19.269968,403.484895,11.600540,0,0,0,0,0

19,04:30-04:45,0.000000,0.000000,0.000000,0.000000,231.240000,61.245456,0.000000,0.000000,360.397175,0.000000,0.000000,15.877374,4.406741,8.550099,2.659260,0.000000,0.792565,43.829133,0.000000,110.343296,0.000000,0.000000,22.468820,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,6.416910,0.000000,0.000000,0.000000,41.983934,0.000000,36.497380,0.000000,0.000000,0.000000,12.315457,0.000000,0.000000,14.452500,13.172008,91.529899,0.000000,25.051000,78.621600,19.269968,403.484895,11.600540,0,0,0,0,0

20,04:45-05:00,0.000000,0.000000,0.000000,0.000000,231.240000,61.245456,0.000000,0.000000,360.397175,0.000000,0.000000,15.877374,4.406741,8.550099,2.659260,0.000000,0.792565,43.829133,0.000000,110.343296,0.000000,0.000000,22.468820,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,6.416910,0.000000,0.000000,0.000000,41.983934,0.000000,36.497380,0.000000,0.000000,0.000000,12.315457,0.000000,0.000000,14.452500,13.172008,91.529899,0.000000,25.051000,78.621600,19.269968,403.484895,11.600540,0,0,0,0,0

21,05:00-05:15,0.000000,0.000000,0.000000,0.000000,231.240000,88.642000,0.000000,0.000000,360.397175,0.000000,0.000000,15.877374,4.406741,8.550099,2.659260,0.000000,0.792565,59.384264,0.000000,121.003556,0.000000,0.000000,22.468820,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,6.416910,0.000000,0.000000,0.000000,41.983934,0.000000,36.497380,0.000000,0.000000,0.000000,12.315457,0.000000,0.000000,14.452500,13.172008,113.813438,0.000000,29.661926,102.583941,19.269968,403.484895,13.296545,0,0,0,0,0

22,05:15-05:30,0.000000,0.000000,0.000000,0.000000,231.240000,88.642000,0.000000,0.000000,360.397175,0.000000,0.000000,15.877374,4.406741,8.550099,2.659260,0.000000,0.792565,59.573205,0.000000,121.003556,0.000000,0.000000,22.468820,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,6.416910,0.000000,0.000000,0.000000,41.983934,0.000000,36.497380,0.000000,0.000000,0.000000,12.315457,0.000000,0.000000,14.452500,26.344017,113.813438,0.000000,44.190446,140.267197,19.269968,403.484895,18.579831,0,0,0,0,0

23,05:30-05:45,0.000000,0.000000,0.000000,0.000000,231.240000,88.642000,0.000000,0.000000,360.397175,0.000000,0.000000,15.877374,4.406741,8.550099,3.191112,0.000000,0.792565,59.573205,0.000000,121.003556,0.000000,0.000000,27.294212,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,6.416910,0.000000,0.000000,0.000000,41.983934,0.000000,36.497380,0.000000,0.000000,0.000000,12.315457,0.000000,0.000000,14.452500,26.344017,113.813438,0.000000,43.825376,140.267197,19.269968,403.484895,19.742115,0,0,0,0,0

24,05:45-06:00,0.000000,0.000000,0.000000,0.000000,233.440056,88.642000,0.000000,0.000000,412.378000,0.000000,0.000000,15.877374,4.406741,8.550099,3.722964,0.000000,0.792565,59.573205,0.000000,121.003556,0.000000,0.000000,30.463654,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,8.470803,3.853036,0.000000,0.000000,41.983934,0.000000,36.497380,0.000000,0.000000,0.000000,12.315457,0.000000,0.000000,18.875447,26.344017,113.813438,0.000000,43.825376,140.267197,19.269968,403.484895,19.742115,0,0,0,0,0

25,06:00-06:15,0.000000,0.000000,0.000000,0.000000,233.440056,88.642000,0.000000,0.000000,475.969000,0.000000,0.000000,15.877374,4.406741,8.550099,38.293344,0.000000,0.792565,59.573205,0.000000,121.003556,0.000000,0.000000,35.791809,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,8.470803,5.086008,0.000000,0.000000,41.983934,0.000000,36.497380,0.000000,0.000000,0.000000,12.315457,0.000000,0.000000,18.875447,26.344017,113.813438,0.000000,43.825376,140.267197,19.269968,403.484895,19.742115,0,0,0,0,0

26,06:15-06:30,0.000000,0.000000,0.000000,0.000000,298.958056,88.642000,0.000000,0.000000,524.144000,0.000000,0.000000,15.877374,4.406741,17.100198,38.293344,0.000000,0.792565,59.573205,0.000000,121.003556,0.000000,3.210864,40.384910,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,9.646273,10.172016,0.000000,0.000000,41.983934,0.000000,45.074264,0.000000,0.000000,0.000000,12.315457,0.000000,0.000000,22.729447,39.516026,113.813438,0.000000,43.825376,140.267197,19.269968,403.484895,19.742115,0,0,0,0,0

27,06:30-06:45,0.000000,0.000000,0.000000,0.000000,347.133056,88.642000,0.000000,0.000000,572.319000,0.000000,0.000000,15.877374,4.406741,25.650297,4.786668,0.000000,0.792565,59.573205,7.611650,121.003556,0.000000,12.689334,40.384910,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,9.646273,15.227200,1.226921,0.000000,41.983934,0.000000,67.611396,1.059850,0.000000,0.000000,53.740176,0.000000,8.802571,22.729447,39.516026,113.813438,0.000000,43.825376,140.267197,19.269968,403.484895,19.742115,0,0,0,0,0

28,06:45-07:00,0.000000,0.000000,0.000000,0.000000,347.133056,88.642000,0.000000,0.000000,578.966668,0.000000,0.000000,31.754748,4.406741,34.200396,3.191112,0.000000,0.792565,59.573205,19.461467,121.003556,0.000000,25.378667,40.384910,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,9.646273,15.227200,28.002016,0.000000,41.983934,0.000000,90.148529,18.848372,0.000000,0.000000,53.740176,0.000000,17.605141,22.729447,39.516026,113.813438,0.000000,43.825376,140.267197,19.269968,403.484895,19.742115,0,0,0,0,0

29,07:00-07:15,0.000000,0.000000,0.000000,0.000000,365.909166,88.642000,0.000000,0.000000,516.145986,0.000000,0.000000,31.754748,4.406741,34.200396,3.191112,0.000000,0.792565,59.573205,27.073117,118.871812,0.000000,25.378667,40.384910,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,10.389228,15.227200,28.002016,0.000000,41.983934,0.000000,90.148529,18.848372,0.000000,0.000000,53.740176,0.000000,25.455670,25.333884,39.516026,113.813438,0.000000,44.190446,140.267197,19.269968,403.484895,19.742115,0,0,0,0,0

30,07:15-07:30,0.000000,0.000000,0.000000,0.000000,365.909166,88.642000,0.000000,0.000000,427.794000,0.000000,0.000000,31.754748,4.406741,34.200396,3.722964,0.000000,0.792565,59.573205,27.073117,118.871812,0.000000,25.378667,40.384910,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,10.389228,15.227200,28.002016,0.000000,41.983934,0.000000,90.148529,18.848372,0.000000,0.000000,53.740176,0.000000,25.455670,25.333884,39.516026,113.813438,0.000000,44.190446,140.267197,19.269968,403.484895,19.742115,0,0,0,0,0

31,07:30-07:45,0.000000,0.000000,0.000000,0.000000,399.806830,88.642000,0.000000,0.000000,430.611717,0.000000,0.000000,31.754748,23.848244,34.200396,38.293344,0.000000,0.792565,59.573205,27.073117,118.871812,0.000000,25.378667,40.011939,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,10.389228,15.227200,28.002016,0.000000,41.983934,0.000000,90.148529,18.848372,0.000000,0.000000,53.740176,0.000000,25.455670,22.729447,39.516026,113.813438,0.000000,44.190446,140.267197,19.269968,403.484895,19.742115,0,0,0,0,0

32,07:45:08:00,0.000000,0.000000,0.000000,0.000000,399.806830,88.642000,0.000000,0.000000,456.699000,0.000000,0.000000,31.754748,23.848244,34.200396,38.293344,0.000000,0.792565,59.573205,27.073117,118.871812,0.000000,25.378667,40.011939,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,9.646273,15.227200,28.002016,0.000000,41.983934,0.000000,90.148529,12.565582,0.000000,0.000000,53.740176,0.000000,25.455670,22.729447,39.516026,113.813438,0.000000,44.190446,140.267197,19.269968,403.484895,19.742115,0,0,0,0,0

33,08:00-08:15,0.000000,0.000000,0.000000,0.000000,399.806830,88.642000,0.000000,0.000000,475.969000,0.000000,0.000000,31.754748,23.848244,34.200396,4.786668,0.000000,0.792565,59.573205,27.073117,118.871812,0.000000,25.378667,40.011939,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,9.646273,15.227200,28.002016,0.000000,41.983934,0.000000,90.148529,12.565582,0.000000,0.000000,6.717522,0.000000,17.605141,22.729447,39.516026,113.813438,0.000000,44.190446,140.267197,19.269968,403.484895,19.742115,0,0,0,0,0

34,08:15-08:30,0.000000,0.000000,0.000000,0.000000,346.169556,88.642000,0.000000,0.000000,475.969000,0.000000,0.000000,31.754748,23.848244,19.000220,3.191112,0.000000,0.792565,59.573205,3.653592,118.871812,0.000000,25.378667,40.011939,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,9.646273,15.227200,1.226921,0.000000,41.983934,0.000000,67.611396,0.000000,0.000000,0.000000,6.717522,0.000000,8.802571,22.729447,39.516026,113.813438,0.000000,44.190446,140.267197,19.269968,403.484895,19.742115,0,0,0,0,0

35,08:30-08:45,0.000000,0.000000,0.000000,0.000000,346.169556,88.642000,0.000000,0.000000,475.969000,0.000000,0.000000,15.877374,23.848244,8.550099,3.191112,0.000000,0.792565,59.573205,0.000000,118.871812,0.000000,12.586586,35.791809,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,9.646273,15.227200,0.000000,0.000000,41.983934,0.000000,67.611396,0.000000,0.000000,0.000000,2.239174,0.000000,8.802571,22.729447,39.516026,113.813438,0.000000,44.190446,140.267197,19.269968,403.484895,19.742115,0,0,0,0,0

36,08:45:09:00,0.000000,0.000000,0.000000,0.000000,317.264556,88.642000,0.000000,0.000000,475.969000,0.000000,0.000000,15.877374,23.848244,8.550099,3.191112,0.000000,0.792565,59.573205,0.000000,118.871812,0.000000,0.000000,35.791809,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,9.646273,10.172016,0.000000,0.000000,41.983934,0.000000,67.611396,0.000000,0.000000,0.000000,2.239174,0.000000,0.000000,22.729447,39.516026,113.813438,0.000000,44.190446,140.267197,19.269968,403.484895,19.742115,0,0,0,0,0

37,09:00:09:15,0.000000,0.000000,0.000000,0.000000,317.264556,88.642000,0.000000,0.000000,475.969000,0.000000,0.000000,15.877374,23.848244,8.550099,3.722964,0.000000,0.792565,59.573205,0.000000,118.871812,0.000000,0.000000,35.791809,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,9.646273,10.172016,0.000000,0.000000,41.983934,0.000000,45.074264,0.000000,0.000000,0.000000,25.750501,0.000000,0.000000,22.729447,26.344017,113.813438,0.000000,44.190446,140.267197,19.269968,403.484895,19.742115,0,0,0,0,0

38,09:15-09:30,0.000000,0.000000,0.000000,0.000000,346.169556,88.642000,0.000000,0.000000,495.239000,0.000000,0.000000,15.877374,23.848244,8.550099,38.293344,0.000000,0.792565,59.573205,0.000000,118.871812,0.000000,0.000000,35.791809,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,9.646273,5.086008,0.000000,0.000000,41.983934,0.000000,22.537132,0.000000,0.000000,0.000000,25.750501,0.000000,0.000000,22.729447,26.344017,113.813438,0.000000,44.190446,140.267197,19.269968,403.484895,19.742115,0,0,0,0,0

39,09:30-09:45,0.000000,0.000000,0.000000,0.000000,399.806830,43.357500,0.000000,0.000000,445.033287,0.000000,0.000000,1.854256,9.720752,8.550099,38.293344,0.000000,0.792565,59.573205,0.000000,118.871812,0.000000,0.000000,35.791809,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,9.646273,0.000000,0.000000,0.000000,41.983934,0.000000,22.537132,0.000000,0.000000,0.000000,25.750501,0.000000,0.000000,22.729447,25.251408,113.813438,0.000000,39.097770,124.398256,19.269968,403.484895,17.559402,0,0,0,0,0

40,09:45-10:00,0.000000,0.000000,0.000000,0.000000,399.806830,43.357500,0.000000,0.000000,427.794000,0.000000,0.000000,1.854256,9.720752,8.550099,4.786668,0.000000,0.792565,59.573205,0.000000,118.871812,0.000000,0.000000,35.791809,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,9.646273,0.000000,0.000000,0.000000,41.983934,0.000000,0.000000,0.000000,0.000000,0.000000,25.750501,0.000000,0.000000,22.729447,25.251408,113.813438,0.000000,39.097770,124.398256,19.269968,403.484895,17.559402,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,0.000000,0.000000,336.534556,43.357500,0.000000,0.000000,360.349000,0.000000,0.000000,1.854256,9.720752,8.550099,3.191112,0.000000,0.792565,59.573205,0.000000,118.871812,0.000000,0.000000,35.791809,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,9.646273,0.000000,0.000000,0.000000,41.983934,0.000000,0.000000,0.000000,0.000000,0.000000,25.750501,0.000000,0.000000,22.729447,25.251408,113.813438,0.000000,39.097770,124.398256,19.269968,403.484895,17.559402,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,0.000000,0.000000,336.534556,43.357500,0.000000,0.000000,360.349000,0.000000,0.000000,1.854256,9.720752,8.550099,3.191112,0.000000,0.792565,59.573205,0.000000,118.871812,0.000000,0.000000,35.791809,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,9.646273,0.000000,0.000000,0.000000,41.983934,0.000000,0.000000,0.000000,0.000000,0.000000,25.750501,0.000000,0.000000,22.729447,25.251408,113.813438,0.000000,39.097770,124.398256,19.269968,403.484895,17.559402,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,0.000000,0.000000,336.534556,43.357500,0.000000,0.000000,360.349000,0.000000,0.000000,1.854256,9.720752,8.550099,3.191112,0.000000,0.792565,59.573205,0.000000,118.871812,0.000000,0.000000,35.791809,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,9.646273,0.000000,0.000000,0.000000,41.983934,0.000000,0.000000,0.000000,0.000000,0.000000,25.750501,0.000000,0.000000,22.729447,13.172008,113.813438,0.000000,39.097770,124.398256,19.269968,403.484895,17.559402,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,0.000000,0.000000,336.534556,43.357500,0.000000,0.000000,360.349000,0.000000,0.000000,1.854256,9.720752,8.550099,3.191112,0.000000,0.792565,59.573205,0.000000,118.871812,0.000000,0.000000,35.791809,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,9.646273,0.000000,0.000000,0.000000,41.983934,0.000000,0.000000,0.000000,0.000000,0.000000,25.750501,0.000000,0.000000,22.729447,0.000000,113.813438,0.000000,39.097770,124.398256,19.269968,403.484895,17.559402,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,0.000000,0.000000,302.977396,43.357500,0.000000,0.000000,360.349000,0.000000,0.000000,1.854256,9.720752,8.550099,3.191112,0.000000,0.792565,59.573205,0.000000,118.871812,0.000000,0.000000,35.791809,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,9.646273,0.000000,0.000000,0.000000,41.983934,0.000000,0.000000,0.000000,0.000000,0.000000,25.750501,0.000000,0.000000,22.729447,0.000000,113.813438,0.000000,39.097770,124.398256,19.269968,403.484895,17.559402,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,0.000000,0.000000,297.994556,43.357500,0.000000,0.000000,360.349000,0.000000,0.000000,1.854256,9.720752,8.550099,3.191112,0.000000,0.792565,59.573205,0.000000,118.871812,0.000000,0.000000,35.791809,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,9.646273,0.000000,0.000000,0.000000,41.983934,0.000000,0.000000,0.000000,0.000000,0.000000,25.750501,0.000000,0.000000,22.729447,0.000000,113.813438,0.000000,39.097770,124.398256,18.704014,403.484895,17.559402,0,0,0,0,0

47,11:30-11:45,0.000000,0.000000,0.000000,0.000000,297.994556,43.357500,0.000000,0.000000,360.349000,0.000000,0.000000,1.854256,9.720752,8.550099,38.293344,0.000000,0.792565,59.573205,0.000000,118.871812,0.000000,0.000000,35.791809,52.086232,0.000000,0.000000,0.000000,0.000000,0.000000,8.470803,0.000000,0.000000,0.000000,41.983934,0.000000,0.000000,0.000000,0.000000,0.000000,25.750501,0.000000,0.000000,18.875447,0.000000,113.813438,0.000000,39.097770,124.398256,17.092780,403.484895,17.559402,0,0,0,0,0

