Block,Time,SINGRAULI_HYDRO,ANTA_GF,TANAKPUR,UNCHAHAR3,CHAMERA2,URI2,RIHAND1,PARBATI3,DADRT2,DHAULIGNGA,KOLDAM,CHAMERA1,BSIUL,RIHAND3,SEWA2,RAPPB,JHAJJAR,TEHRI,AURY_RF,ANTA_CRF,RAMPUR,DADRI_LF,UNCHAHAR4,ANTA_RF,RAPPC,NJPC,SALAL,ANTA_LF,AURY_LF,DADRI_RF,AURY_GF,KOTESHWR,RIHAND2,DADRI_GF,KISHANGANGA,UNCHAHAR2,DULHASTI,CHAMERA3,DADRI_CRF,NAPP,UNCHAHAR1,AURY_CRF,SINGRAULI,TANDA2,URI,KHSTPP-I,KHSTPP-II,FSTPP I & II,SASAN,KUDGI,BRBCL,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
26,06:15-06:30,0.973030,0.000000,9.712068,25.064485,30.702722,9.682413,88.292400,0.000000,659.102725,26.242709,0.000000,40.449512,18.869046,118.681900,4.989192,0.000000,626.828151,59.735567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,112.241234,72.486141,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,40.681779,47.444263,18.575646,0.000000,35.873586,18.985265,0.000000,98.609175,0.000000,8.476070,41.938890,141.326286,15.148097,328.217400,0.00,19.194008,14.107590,0,0,0,0,0

27,06:30-06:45,0.973030,0.000000,9.712068,25.064485,30.702722,9.682413,88.292400,0.000000,659.102725,26.242709,0.000000,40.449512,18.869046,118.681900,10.106313,0.000000,626.828151,59.735567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,112.241234,72.486141,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,40.681779,47.444263,18.575646,0.000000,35.873586,18.985265,0.000000,98.609175,0.000000,8.476070,41.938890,141.326286,15.148097,328.217400,0.00,19.194008,14.107590,0,0,0,0,0

28,06:45-07:00,0.973030,0.000000,9.712068,25.064485,30.702722,9.682413,88.292400,0.000000,659.102725,26.242709,0.000000,40.449512,18.869046,118.681900,10.106313,0.000000,626.828151,47.159658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,112.241234,72.486141,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,40.681779,47.444263,18.575646,0.000000,35.873586,18.985265,0.000000,98.609175,0.000000,8.476070,41.938890,141.326286,15.148097,328.217400,0.00,19.194008,14.107590,0,0,0,0,0

29,07:00-07:15,0.973030,0.000000,9.712068,25.064485,30.702722,30.983723,88.292400,0.000000,659.102725,26.242709,0.000000,40.449512,18.869046,118.681900,10.106313,0.000000,626.828151,47.159658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,112.241234,72.486141,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,40.681779,47.444263,18.575646,0.000000,35.873586,18.985265,0.000000,98.609175,0.000000,46.618387,41.938890,141.326286,15.148097,328.217400,0.00,19.194008,14.107590,0,0,0,0,0

30,07:15-07:30,0.973030,0.000000,9.712068,25.064485,30.702722,30.983723,88.292400,0.000000,659.102725,26.242709,0.000000,40.449512,6.258012,118.681900,10.106313,0.000000,626.828151,47.159658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,112.241234,72.486141,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,40.681779,47.444263,18.575646,0.000000,35.873586,18.985265,0.000000,98.609175,0.000000,46.618387,41.938890,141.326286,15.148097,328.217400,0.00,19.194008,14.107590,0,0,0,0,0

31,07:30-07:45,0.973030,0.000000,9.712068,25.064485,30.702722,30.983723,88.292400,0.000000,659.102725,26.242709,0.000000,40.449512,6.258012,118.681900,4.989192,0.000000,626.828151,29.021328,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,112.241234,72.486141,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,40.681779,47.444263,18.575646,0.000000,35.873586,19.225574,0.000000,98.609175,0.000000,8.476070,41.938890,141.326286,15.148097,328.217400,14.40,18.916264,15.518349,0,0,0,0,0

32,07:45:08:00,0.973030,0.000000,9.712068,25.064485,30.702722,30.983723,88.292400,0.000000,659.102725,26.242709,0.000000,40.449512,6.258012,118.681900,0.000000,0.000000,626.828151,14.510664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,99.971949,72.486141,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,40.681779,47.444263,18.575646,0.000000,35.873586,19.225574,0.000000,98.609175,0.000000,8.476070,41.938890,141.326286,15.148097,328.217400,14.40,19.194008,15.518349,0,0,0,0,0

33,08:00-08:15,0.973030,0.000000,9.712068,13.625942,30.702722,9.682413,88.292400,0.000000,654.871545,26.242709,0.000000,40.410088,6.258012,118.681900,0.000000,0.000000,565.726606,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,99.971949,72.486141,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,36.649969,47.444263,18.575646,0.000000,35.873586,9.522390,0.000000,98.609175,0.000000,8.476070,41.938890,141.326286,15.148097,328.217400,38.39,19.194008,15.518349,0,0,0,0,0

34,08:15-08:30,0.973030,0.000000,9.712068,13.625942,30.702722,9.682413,88.292400,0.000000,654.871545,26.242709,0.000000,37.908150,6.258012,118.681900,0.000000,0.000000,387.718800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,99.971949,72.486141,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,34.918493,47.444263,18.575646,0.000000,35.873586,9.522390,0.000000,98.609175,0.000000,8.476070,41.938890,141.326286,15.148097,328.217400,47.98,19.194008,15.518349,0,0,0,0,0

35,08:30-08:45,0.973030,0.000000,9.712068,13.625942,30.702722,10.327908,88.292400,0.000000,589.006278,26.242709,0.000000,25.777542,6.258012,118.681900,0.000000,0.000000,330.136800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,99.971949,72.486141,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,34.918493,47.444263,18.575646,0.000000,35.873586,9.559191,0.000000,98.609175,0.000000,46.618387,41.938890,141.326286,15.148097,328.217400,62.38,19.194008,16.929108,0,0,0,0,0

36,08:45:09:00,0.973030,0.000000,9.712068,13.625942,30.702722,10.327908,88.292400,0.000000,547.057791,26.242709,0.000000,25.777542,6.258012,118.681900,0.000000,0.000000,330.136800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,99.971949,72.486141,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,34.918493,47.444263,18.575646,0.000000,35.873586,9.559191,0.000000,98.609175,0.000000,46.618387,41.938890,141.326286,15.148097,328.217400,76.78,19.194008,16.929108,0,0,0,0,0

37,09:00:09:15,0.973030,0.000000,9.712068,13.625942,30.702722,10.327908,88.292400,0.000000,475.580853,26.242709,0.000000,25.777542,6.258012,118.681900,0.000000,0.000000,330.136800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,99.971949,72.486141,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,34.918493,47.444263,18.575646,0.000000,35.873586,8.958931,0.000000,98.609175,0.000000,10.595088,41.938890,141.326286,15.148097,328.217400,52.45,19.194008,16.929108,0,0,0,0,0

38,09:15-09:30,0.973030,0.000000,9.712068,13.625942,30.702722,10.327908,88.292400,0.000000,477.904087,26.242709,0.000000,25.777542,6.258012,118.681900,0.000000,0.000000,330.136800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,99.971949,72.486141,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,34.918493,47.444263,18.575646,0.000000,35.873586,9.559191,0.000000,98.609175,0.000000,10.595088,41.938890,141.326286,15.148097,328.217400,57.58,19.194008,16.929108,0,0,0,0,0

39,09:30-09:45,0.973030,0.000000,9.712068,13.625942,30.702722,10.327908,88.292400,0.000000,465.454500,26.242709,0.000000,13.483171,6.258012,118.681900,0.000000,0.000000,330.136800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,99.971949,66.910284,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,29.383807,47.444263,18.575646,0.000000,35.873586,9.522390,0.000000,98.609175,0.000000,10.595088,41.938890,141.326286,10.202091,328.217400,67.18,19.194008,16.929108,0,0,0,0,0

40,09:45-10:00,0.973030,0.000000,9.712068,13.625942,30.702722,10.327908,88.292400,0.000000,469.685721,26.242709,0.000000,0.000000,6.258012,118.681900,0.000000,0.000000,330.136800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,99.971949,66.910284,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,29.383807,47.444263,18.575646,0.000000,35.873586,9.522390,0.000000,98.609175,0.000000,10.595088,41.938890,141.326286,10.202091,328.217400,86.37,19.194008,16.929108,0,0,0,0,0

41,10:00-10:15,0.973030,0.000000,9.712068,11.894738,30.702722,10.327908,88.292400,0.000000,469.685721,26.242709,0.000000,0.000000,6.258012,118.681900,0.000000,0.000000,378.121800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,99.971949,81.407512,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,29.191867,47.444263,18.575646,0.000000,35.873586,7.639212,0.000000,98.609175,0.000000,15.892632,41.938890,141.326286,10.202091,329.261074,89.92,19.194008,16.929108,0,0,0,0,0

42,10:15-10:30,0.973030,0.000000,9.712068,11.894738,30.702722,10.327908,88.292400,0.000000,469.685721,26.242709,0.000000,0.000000,6.258012,118.681900,0.000000,0.000000,378.121800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,99.971949,81.407512,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,34.955153,47.444263,18.575646,0.000000,35.873586,7.639212,0.000000,98.609175,0.000000,46.618387,41.938890,141.326286,10.202091,329.297062,89.92,19.194008,16.929108,0,0,0,0,0

43,10:30-10:45,0.973030,0.000000,9.712068,11.894738,30.702722,23.754187,88.292400,0.000000,469.685721,26.242709,0.000000,0.000000,6.258012,118.681900,0.000000,0.000000,426.106800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,99.971949,81.407512,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,34.955153,47.444263,18.575646,0.000000,35.873586,7.639212,0.000000,98.609175,0.000000,46.618387,41.938890,141.326286,10.202091,329.297062,89.92,19.194008,16.929108,0,0,0,0,0

44,10:45-11:00,0.973030,0.000000,9.712068,11.894738,30.702722,23.754187,88.292400,0.000000,513.439500,26.242709,0.000000,0.000000,6.258012,118.681900,0.000000,0.000000,454.897800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,99.971949,81.407512,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,34.955153,47.444263,18.575646,0.000000,35.873586,7.639212,0.000000,98.609175,0.000000,8.476070,41.938890,141.326286,10.202091,329.297062,89.92,17.332627,16.929108,0,0,0,0,0

45,11:00-11:15,0.973030,0.000000,9.712068,16.804827,30.702722,23.754187,88.292400,0.000000,577.496404,26.242709,0.000000,0.000000,6.258012,118.681900,0.000000,0.000000,460.104172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,99.971949,81.407512,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,34.955153,47.444263,18.575646,0.000000,35.873586,12.466503,0.000000,98.609175,0.000000,8.476070,41.938890,141.326286,10.202091,329.297062,89.92,18.304682,16.929108,0,0,0,0,0

46,11:15-11:30,0.973030,0.000000,9.712068,16.804827,30.702722,23.754187,88.292400,0.000000,577.496404,26.242709,0.000000,0.000000,6.258012,118.681900,0.000000,0.000000,479.298172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.079730,99.971949,81.407512,0.000000,0.000000,0.000000,0.000000,8.516378,113.364562,0.000000,0.000000,34.955153,47.444263,9.287823,0.000000,35.873586,12.466503,0.000000,98.609175,0.000000,8.476070,41.938890,141.326286,10.202091,329.297062,89.92,16.185533,16.929108,0,0,0,0,0

