Block,Time,TANAKPUR,SINGRAULI_HYDRO,URI2,ANTA_RF,CHAMERA2,RAPPC,AURY_RF,ANTA_GF,UNCHAHAR1,CHAMERA3,SINGRAULI,AURY_GF,JHAJJAR,RIHAND3,ANTA_CRF,UNCHAHAR4,DADRI_RF,CHAMERA1,SEWA2,RIHAND1,BSIUL,DADRI_CRF,KISHANGANGA,RIHAND2,TANDA2,UNCHAHAR2,DADRI_LF,NJPC,DADRI_GF,DULHASTI,AURY_CRF,AURY_LF,KOLDAM,ANTA_LF,DHAULIGNGA,RAPPB,UNCHAHAR3,NAPP,PARBATI3,SALAL,RAMPUR,URI,KOTESHWR,TEHRI,DADRT2,KHSTPP-I,KHSTPP-II,TALA,FSTPP I & II,SASAN,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
14,03:15-03:30,2.972022,0.759987,33.984178,0.000000,46.884784,66.051362,0.000000,0.000000,21.876421,33.671372,144.994318,0.000000,233.525719,126.231783,0.000000,2.987103,0.000000,40.744549,18.174556,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,43.411234,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,6.724464,0.000000,20.994509,0.000000,26.718603,48.238580,17.699275,76.732992,6.074253,33.617959,9.472608,0.000000,630.799881,44.853991,143.361610,0.000000,12.093417,404.824959,15.304559,0,0,0,0,0

15,03:30-03:45,2.972022,0.759987,33.984178,0.000000,46.884784,66.051362,0.000000,0.000000,21.876421,33.671372,144.994318,0.000000,233.525719,126.231783,0.000000,2.987103,0.000000,40.744549,18.174556,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,43.411234,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,6.724464,0.000000,20.994509,0.000000,26.718603,48.238580,4.129830,76.732992,6.074253,33.617959,9.472608,0.000000,606.632381,44.853991,143.361610,0.000000,12.093417,404.824959,14.912970,0,0,0,0,0

16,03:45-04:00,2.972022,0.759987,33.984178,0.000000,46.884784,66.051362,0.000000,0.000000,19.418973,33.671372,144.994318,0.000000,233.525719,126.231783,0.000000,2.987103,0.000000,40.744549,18.174556,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,38.803628,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,6.724464,0.000000,20.994509,0.000000,24.104084,48.238580,4.129830,76.732992,6.074253,33.617959,9.472608,0.000000,594.065281,44.853991,143.361610,0.000000,12.093417,404.824959,16.134833,0,0,0,0,0

17,04:00-04:15,2.972022,0.759987,33.984178,0.000000,46.884784,66.051362,0.000000,0.000000,18.960660,33.671372,144.994318,0.000000,185.190719,126.231783,0.000000,2.987103,0.000000,40.744549,18.174556,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,37.753308,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,8.965952,0.000000,20.994509,0.000000,23.195096,48.238580,4.129830,76.732992,6.074253,33.617959,9.472608,0.000000,631.557194,44.853991,143.361610,0.000000,12.093417,404.824959,17.065551,0,0,0,0,0

18,04:15-04:30,2.972022,0.759987,33.984178,0.000000,46.884784,66.051362,0.000000,0.000000,18.960660,33.671372,144.994318,0.000000,185.190719,126.231783,0.000000,2.987103,0.000000,40.744549,18.174556,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,37.753308,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,8.965952,0.000000,20.994509,0.000000,23.195096,48.238580,4.129830,76.732992,6.074253,33.617959,9.472608,0.000000,636.390694,44.853991,143.361610,0.000000,12.093417,404.824959,18.484873,0,0,0,0,0

19,04:30-04:45,2.972022,0.759987,33.984178,0.000000,46.884784,66.051362,0.000000,0.000000,18.960660,33.671372,144.994318,0.000000,185.190719,126.231783,0.000000,2.987103,0.000000,40.744549,18.174556,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,37.753308,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,8.965952,0.000000,20.994509,0.000000,23.195096,48.238580,4.129830,76.732992,6.074253,33.617959,9.472608,0.000000,621.890194,33.640493,143.361610,0.000000,12.093417,404.824959,18.233663,0,0,0,0,0

20,04:45-05:00,2.972022,0.759987,33.984178,0.000000,46.884784,66.051362,0.000000,0.000000,18.960660,33.671372,144.994318,0.000000,174.606707,126.231783,0.000000,2.987103,0.000000,27.163033,18.174556,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,37.753308,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,8.965952,0.000000,20.994509,0.000000,23.195096,48.238580,4.129830,76.732992,6.074253,33.617959,9.472608,0.000000,562.660581,33.640493,143.361610,0.000000,12.093417,404.824959,19.334000,0,0,0,0,0

21,05:00-05:15,2.972022,0.759987,33.984178,0.000000,46.884784,66.051362,0.000000,0.000000,16.503212,33.671372,144.994318,0.000000,174.606707,126.231783,0.000000,2.987103,0.000000,27.163033,18.174556,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,33.142729,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,6.724464,0.000000,20.994509,0.000000,20.579690,48.238580,17.699275,76.732992,6.074253,33.617959,9.472608,0.000000,481.457781,33.640493,143.361610,0.000000,12.093417,404.824959,19.334000,0,0,0,0,0

22,05:15-05:30,2.972022,0.759987,33.984178,0.000000,46.884784,66.051362,0.000000,0.000000,16.503212,33.671372,144.994318,0.000000,174.606707,126.231783,0.000000,2.987103,0.000000,27.163033,18.174556,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,33.142729,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,6.724464,0.000000,20.994509,0.000000,20.579690,48.238580,17.699275,76.732992,6.074253,33.617959,9.472608,0.000000,423.455781,33.640493,143.361610,0.000000,12.093417,404.824959,19.334000,0,0,0,0,0

23,05:30-05:45,2.972022,0.759987,33.984178,0.000000,46.884784,66.051362,0.000000,0.000000,16.503212,33.671372,144.994318,0.000000,174.606707,126.231783,0.000000,2.987103,0.000000,27.163033,18.174556,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,33.142729,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,4.482977,0.000000,20.994509,0.000000,20.579690,48.238580,22.124094,76.732992,6.074253,33.617959,9.472608,0.000000,413.788781,33.640493,143.361610,0.000000,12.093417,404.824959,19.334000,0,0,0,0,0

24,05:45-06:00,2.972022,0.759987,33.984178,0.000000,46.884784,66.051362,0.000000,0.000000,16.503212,33.671372,144.994318,0.000000,174.606707,126.231783,0.000000,2.987103,0.000000,27.163033,18.174556,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,33.142729,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,4.482977,0.000000,20.994509,0.000000,20.579690,48.238580,22.124094,76.732992,6.074253,33.617959,9.472608,0.000000,408.955281,33.640493,143.361610,0.000000,12.093417,404.824959,19.334000,0,0,0,0,0

25,06:00-06:15,0.743006,0.759987,33.984178,0.000000,46.884784,66.051362,0.000000,0.000000,18.960660,33.671372,144.994318,0.000000,174.606707,126.231783,0.000000,2.987103,0.000000,27.163033,17.260922,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,37.753308,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,4.482977,0.000000,20.994509,0.000000,23.195096,48.238580,22.124094,76.732992,6.074253,33.617959,9.472608,0.000000,436.988808,33.640493,143.361610,0.000000,12.093417,404.824959,19.334000,0,0,0,0,0

26,06:15-06:30,0.743006,0.759987,27.805237,0.000000,46.884784,66.051362,0.000000,0.000000,18.960660,33.671372,144.994318,0.000000,174.606707,126.231783,0.000000,2.987103,0.000000,27.163033,10.730591,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,37.753308,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,4.482977,0.000000,20.994509,0.000000,23.195096,48.238580,26.548913,76.732992,6.074253,33.617959,9.472608,0.000000,416.710632,33.640493,143.361610,0.000000,12.093417,404.824959,19.334000,0,0,0,0,0

27,06:30-06:45,0.495337,0.759987,18.536824,0.000000,46.884784,66.051362,0.000000,0.000000,18.960660,33.671372,144.994318,0.000000,174.606707,126.231783,0.000000,2.987103,0.000000,27.163033,10.730591,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,37.753308,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,4.482977,0.000000,20.994509,0.000000,23.195096,48.238580,56.832373,76.732992,6.074253,33.617959,9.472608,0.000000,490.785893,33.640493,143.361610,0.000000,11.068715,404.824959,19.334000,0,0,0,0,0

28,06:45-07:00,0.495337,0.759987,9.268412,0.000000,46.884784,66.051362,0.000000,0.000000,12.164179,33.671372,144.994318,0.000000,174.606707,126.231783,0.000000,2.347631,0.000000,27.163033,0.000000,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,24.520926,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,4.482977,0.000000,20.994509,0.000000,15.285557,48.238580,56.832373,76.732992,6.074253,33.617959,9.472608,0.000000,417.357977,33.640493,143.361610,0.000000,11.068715,404.824959,19.334000,0,0,0,0,0

29,07:00-07:15,0.495337,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,12.164179,33.671372,144.994318,0.000000,174.606707,126.231783,0.000000,2.347631,0.000000,27.163033,0.000000,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,24.520926,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,4.482977,0.000000,31.491763,0.000000,15.285557,48.238580,56.832373,76.732992,6.074253,33.617959,9.472608,0.000000,367.387181,33.640493,143.361610,0.000000,11.068715,404.824959,19.334000,0,0,0,0,0

30,07:15-07:30,0.495337,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,12.164179,33.671372,144.994318,0.000000,174.606707,126.231783,0.000000,2.347631,0.000000,27.163033,0.000000,61.380810,12.607315,0.000000,5.375272,120.238146,5.179665,24.520926,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,2.241488,0.000000,31.491763,0.000000,15.285557,48.238580,56.832373,76.732992,6.074253,39.487762,9.472608,0.000000,367.387181,33.640493,115.034013,0.000000,11.068715,404.824959,19.334000,0,0,0,0,0

31,07:30-07:45,0.495337,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,12.164179,33.671372,144.994318,0.000000,174.606707,126.231783,0.000000,2.347631,0.000000,27.163033,0.000000,61.380810,12.607315,0.000000,5.375272,120.238146,5.179665,24.520926,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,2.241488,0.000000,31.491763,0.000000,15.285557,48.238580,56.832373,76.732992,6.074253,39.487762,9.472608,0.000000,367.387181,33.640493,115.034013,0.000000,10.672368,404.824959,19.334000,0,0,0,0,0

32,07:45:08:00,0.495337,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,12.164179,33.671372,144.994318,0.000000,174.606707,126.231783,0.000000,2.347631,0.000000,27.163033,0.000000,61.380810,12.607315,0.000000,5.375272,120.238146,5.179665,24.520926,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,2.241488,0.000000,31.491763,0.000000,15.285557,48.238580,56.832373,76.732992,6.074253,39.487762,9.472608,0.000000,367.387181,33.640493,115.034013,0.000000,10.672368,404.824959,19.334000,0,0,0,0,0

33,08:00-08:15,0.495337,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,12.164179,33.671372,144.994318,0.000000,174.606707,126.231783,0.000000,2.347631,0.000000,27.163033,0.000000,61.380810,12.607315,0.000000,5.375272,120.238146,5.179665,24.520926,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,2.241488,0.000000,31.491763,0.000000,15.285557,48.238580,22.124094,76.732992,6.074253,33.617959,9.472608,0.000000,367.387181,33.640493,115.034013,0.000000,10.672368,404.824959,19.334000,0,0,0,0,0

34,08:15-08:30,0.495337,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,12.164179,33.671372,144.994318,0.000000,174.606707,126.231783,0.000000,2.347631,0.000000,12.677304,0.000000,61.380810,12.607315,0.000000,5.375272,120.238146,5.179665,24.520926,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,0.000000,0.000000,31.491763,0.000000,15.285557,48.238580,17.699275,76.732992,6.074253,33.617959,9.472608,0.000000,367.387181,33.640493,115.034013,0.000000,10.672368,404.824959,19.334000,0,0,0,0,0

35,08:30-08:45,0.495337,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,12.164179,33.671372,144.994318,0.000000,174.606707,126.231783,0.000000,2.347631,0.000000,0.000000,0.000000,61.380810,12.607315,0.000000,5.375272,120.238146,5.179665,24.520926,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,0.000000,0.000000,31.491763,0.000000,15.285557,48.238580,17.699275,76.732992,6.074253,33.617959,9.472608,0.000000,367.387181,33.640493,115.034013,0.000000,10.672368,404.824959,19.334006,0,0,0,0,0

36,08:45:09:00,0.495337,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,12.164179,33.671372,144.994318,0.000000,174.606707,126.231783,0.000000,2.347631,0.000000,0.000000,0.000000,61.380810,12.607315,0.000000,5.375272,120.238146,5.179665,24.520926,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,0.000000,0.000000,31.491763,0.000000,15.285557,48.238580,17.699275,76.732992,6.074253,33.617959,9.472608,0.000000,367.387181,33.640493,105.709515,0.000000,10.672368,404.824959,19.334006,0,0,0,0,0

37,09:00:09:15,0.495337,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,12.164179,33.671372,144.994318,0.000000,174.606707,92.735144,0.000000,2.347631,0.000000,0.000000,0.000000,61.496814,12.607315,0.000000,5.375272,96.226188,5.179665,24.520926,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,0.000000,0.000000,31.491763,0.000000,15.285557,48.238580,17.699275,76.732992,6.074253,33.617959,9.472608,0.000000,367.387181,26.986204,114.842413,0.000000,10.672368,404.824959,19.334003,0,0,0,0,0

38,09:15-09:30,0.495337,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,12.164179,33.671372,144.994318,0.000000,174.606707,92.735144,0.000000,2.347631,0.000000,0.000000,0.000000,61.496814,12.607315,0.000000,5.375272,96.226188,5.179665,24.520926,0.000000,159.642788,0.000000,57.204862,0.000000,0.000000,0.000000,0.000000,31.491763,0.000000,15.285557,48.238580,17.699275,76.732992,6.074253,33.617959,9.472608,0.000000,367.387181,26.986204,115.005012,0.000000,10.672368,404.824959,19.334006,0,0,0,0,0

39,09:30-09:45,0.495337,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,12.164179,33.671372,144.994318,0.000000,174.606707,92.735144,0.000000,2.347631,0.000000,0.000000,0.000000,61.496814,12.607315,0.000000,5.375272,96.226188,5.179665,24.520926,0.000000,133.035656,0.000000,57.204862,0.000000,0.000000,0.000000,0.000000,31.491763,0.000000,15.285557,48.238580,17.699275,76.732992,5.136317,33.617959,9.472608,0.000000,367.387181,26.986204,115.005012,0.000000,10.672368,404.824959,19.334006,0,0,0,0,0

40,09:45-10:00,0.495337,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,12.164179,33.671372,144.994318,0.000000,174.606707,92.735144,0.000000,2.347631,0.000000,0.000000,0.000000,61.496814,12.607315,0.000000,5.375272,96.226188,5.179665,24.520926,0.000000,133.035656,0.000000,57.204862,0.000000,0.000000,0.000000,0.000000,31.491763,0.000000,15.285557,48.238580,17.699275,76.732992,5.136317,33.617959,9.472608,0.000000,367.387181,26.986204,115.005012,0.000000,10.672368,404.824959,19.334006,0,0,0,0,0

41,10:00-10:15,0.495337,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,12.164179,33.671372,144.994318,0.000000,174.606707,92.735144,0.000000,2.347631,0.000000,0.000000,0.000000,61.496814,12.607315,0.000000,5.375272,96.226188,5.179665,24.520926,0.000000,133.035656,0.000000,57.204862,0.000000,0.000000,0.000000,0.000000,31.491763,0.000000,15.285557,48.238580,4.129830,76.732992,5.136317,39.487762,9.472608,0.000000,367.387181,26.986204,115.005012,0.000000,10.672368,404.824959,19.334001,0,0,0,0,0

42,10:15-10:30,0.495337,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,12.164179,33.671372,144.994318,0.000000,174.606707,92.735144,0.000000,2.347631,0.000000,0.000000,0.000000,61.496814,12.607315,0.000000,5.375272,96.226188,5.179665,24.520926,0.000000,133.035656,0.000000,57.204862,0.000000,0.000000,0.000000,0.000000,31.491763,0.000000,15.285557,48.238580,4.129830,76.732992,5.136317,39.487762,9.472608,0.000000,367.387181,26.986204,115.005012,0.000000,10.672368,404.824959,19.334006,0,0,0,0,0

43,10:30-10:45,0.495337,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,12.164179,33.671372,144.994318,0.000000,174.606707,126.231783,0.000000,2.347631,0.000000,0.000000,0.000000,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,24.520926,0.000000,133.035656,0.000000,57.204862,0.000000,0.000000,0.000000,0.000000,31.491763,0.000000,15.285557,48.238580,4.129830,76.732992,5.136317,39.487762,0.000000,0.000000,367.387181,26.986204,115.005012,0.000000,10.672368,404.824959,19.334006,0,0,0,0,0

44,10:45-11:00,0.495337,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,12.164179,33.671372,144.994318,0.000000,174.606707,126.231783,0.000000,2.347631,0.000000,0.000000,0.000000,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,24.520926,0.000000,133.035656,0.000000,57.204862,0.000000,0.000000,0.000000,0.000000,31.491763,0.000000,15.285557,48.238580,4.129830,76.732992,5.136317,33.617959,0.000000,0.000000,367.387181,26.986204,115.005012,0.000000,10.672368,404.824959,19.334002,0,0,0,0,0

45,11:00-11:15,0.495337,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,15.079940,33.671372,144.994318,0.000000,270.310007,126.231783,0.000000,2.347631,0.000000,0.000000,0.000000,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,34.792403,0.000000,133.035656,0.000000,57.204862,0.000000,0.000000,0.000000,0.000000,20.994509,0.000000,18.809952,48.238580,16.224336,76.732992,5.136317,33.617959,0.000000,0.000000,371.463369,31.393099,141.453137,0.000000,12.093417,404.824959,19.334003,0,0,0,0,0

46,11:15-11:30,0.495337,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,19.418973,33.671372,144.994318,0.000000,270.310007,126.231783,0.000000,2.987103,0.000000,0.000000,0.000000,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,43.411234,0.000000,133.035656,0.000000,57.204862,0.000000,0.000000,0.000000,0.000000,20.994509,0.000000,24.104084,48.238580,16.224336,76.732992,5.136317,33.617959,0.000000,0.000000,371.463369,31.393099,143.361610,0.000000,12.093417,404.824959,19.334006,0,0,0,0,0

47,11:30-11:45,0.495337,0.759987,0.000000,0.000000,46.884784,66.051362,0.000000,0.000000,19.418973,33.671372,138.571751,0.000000,290.610707,126.231783,0.000000,2.987103,0.000000,0.000000,0.000000,88.723726,12.607315,0.000000,5.375272,120.238146,5.179665,43.411234,0.000000,133.035656,0.000000,57.204862,0.000000,0.000000,0.000000,0.000000,20.994509,0.000000,24.104084,48.238580,4.129830,76.732992,5.136317,33.617959,0.000000,0.000000,371.463369,31.393099,143.361610,0.000000,12.093417,404.824959,19.334006,0,0,0,0,0

