Time,Block,NR/2023/18074/A/1636,NR/2023/17525/A,NR/2023/17270/A,NR/2023/18062/A/1665,NR/2023/18150/C,NR/2023/18105/A/1664,NR/2023/18152/C,NR/2023/18151/C,WR/2023/20577/A/1742,WR/2023/19446/A,NR/2023/18153/C,NR/2023/18154/C,WR/2023/20256/A/1739,NER/2023/1733/C,Total
,,ITCLH,APPCPL,GMRETL,IEXL,TPDDL,IEXL,SJVNL,SJVNL,APPCPL,MANIKARAN,SJVNL,SJVNL,MANIKARAN,PXIL,Total

,,ANDHRA PRADESH,DELHI,DELHI,ANDHRA PRADESH,HIMACHAL PRADESH,HIMACHAL PRADESH,UTTAR PRADESH,UTTAR PRADESH,DELHI,DELHI,NA,NA,DELHI,DELHI,
,,ITCWIND,BYPL,BYPL,SNJSUGARLTDAP,CHANJUII,BSHP,BCMLUH,BCMLB001,BRPL,BYPL,RSRPL_BKN,RSRPL_BKN,BRPL,BYPL,
,,DELHI,HIMACHAL PRADESH,RAJASTHAN,DELHI,DELHI,DELHI,DELHI,DELHI,GOA,MAHARASHTRA,DELHI,DELHI,GOA,ARUNACHAL PRADESH,
,,ITCLH,HP,RUVNL,MES (Delhi),TPDDL,MES (Delhi),NDMC,NDMC,GOA_Beneficiary,AEML,NDMC,NDMC,GOA_Beneficiary,Arunachal_Ben,
,,South-West-North,North-North,North-North,South-East-North,North-North,North-North,North-North,North-North,North-West,North-West,North-North,North-North,North-West,North-East-North East,
1,00:00-00:15,0.430000,25.490000,0.000000,4.790000,2.190000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,25.000000,133.86

2,00:15-00:30,0.430000,25.490000,0.000000,4.790000,2.190000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,25.000000,133.86

3,00:30-00:45,0.430000,25.490000,0.000000,4.790000,2.190000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,25.000000,133.86

4,00:45-01:00,0.430000,25.490000,0.000000,4.790000,2.190000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,25.000000,133.86

5,01:00-01:15,0.380000,25.490000,0.000000,4.790000,2.110000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,25.000000,133.73

6,01:15-01:30,0.380000,25.490000,0.000000,4.790000,2.110000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,25.000000,133.73

7,01:30-01:45,0.380000,25.490000,0.000000,4.790000,2.110000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,25.000000,133.73

8,01:45-02:00,0.380000,25.490000,0.000000,4.790000,2.110000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,25.000000,133.73

9,02:00-02:15,0.340000,25.490000,0.000000,4.790000,2.110000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,25.000000,133.69

10,02:15-02:30,0.340000,25.490000,0.000000,4.790000,2.110000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,25.000000,133.69

11,02:30-02:45,0.340000,25.490000,0.000000,4.790000,2.110000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,25.000000,133.69

12,02:45-03:00,0.340000,25.490000,0.000000,4.790000,2.110000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,25.000000,133.69

13,03:00-03:15,0.340000,25.490000,0.000000,4.790000,2.110000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,25.000000,133.69

14,03:15-03:30,0.340000,25.490000,0.000000,4.790000,2.110000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,25.000000,133.69

15,03:30-03:45,0.340000,25.490000,0.000000,4.790000,2.110000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,25.000000,133.69

16,03:45-04:00,0.340000,25.490000,0.000000,4.790000,2.110000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,25.000000,133.69

17,04:00-04:15,0.380000,25.490000,0.000000,4.790000,2.110000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,25.000000,133.73

18,04:15-04:30,0.380000,25.490000,0.000000,4.790000,2.110000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,25.000000,133.73

19,04:30-04:45,0.380000,25.490000,0.000000,4.790000,2.110000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,25.000000,133.73

20,04:45-05:00,0.380000,25.490000,0.000000,4.790000,2.110000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,25.000000,133.73

21,05:00-05:15,0.380000,25.490000,0.000000,4.790000,2.190000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,0.000000,108.81

22,05:15-05:30,0.380000,25.490000,0.000000,4.790000,2.190000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,0.000000,108.81

23,05:30-05:45,0.380000,25.490000,0.000000,4.790000,2.190000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,0.000000,108.81

24,05:45-06:00,0.380000,25.490000,0.000000,4.790000,2.190000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,0.000000,108.81

25,06:00-06:15,0.380000,0.000000,100.000000,4.790000,2.110000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,0.000000,183.24

26,06:15-06:30,0.380000,0.000000,100.000000,4.790000,2.110000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,0.000000,183.24

27,06:30-06:45,0.380000,0.000000,100.000000,4.790000,2.110000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,0.000000,183.24

28,06:45-07:00,0.380000,0.000000,100.000000,4.790000,2.110000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,0.000000,183.24

29,07:00-07:15,0.530000,0.000000,100.000000,4.790000,2.110000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,0.000000,183.39

30,07:15-07:30,0.530000,0.000000,100.000000,4.790000,2.110000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,0.000000,183.39

31,07:30-07:45,0.530000,0.000000,100.000000,4.790000,2.110000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,0.000000,183.39

32,07:45:08:00,0.530000,0.000000,100.000000,4.790000,2.110000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,0.000000,183.39

33,08:00-08:15,0.770000,0.000000,50.000000,4.790000,2.110000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,0.000000,133.63

34,08:15-08:30,0.770000,0.000000,50.000000,4.790000,2.110000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,0.000000,133.63

35,08:30-08:45,0.770000,0.000000,50.000000,4.790000,2.110000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,0.000000,133.63

36,08:45:09:00,0.770000,0.000000,50.000000,4.790000,2.110000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,0.000000,133.63

37,09:00:09:15,0.770000,0.000000,50.000000,4.790000,2.110000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,0.000000,133.63

38,09:15-09:30,0.770000,0.000000,50.000000,4.790000,2.110000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,0.000000,133.63

39,09:30-09:45,0.770000,0.000000,50.000000,4.790000,2.110000,0.960000,0.000000,0.000000,0.000000,75.000000,28.73,23.94,0.000000,0.000000,186.3

40,09:45-10:00,0.770000,0.000000,50.000000,4.790000,2.110000,0.960000,0.000000,0.000000,0.000000,75.000000,28.73,23.94,0.000000,0.000000,186.3

41,10:00-10:15,0.770000,0.000000,50.000000,4.790000,2.190000,0.960000,11.490000,8.140000,0.000000,75.000000,17.24,15.8,0.000000,0.000000,186.38

42,10:15-10:30,0.770000,0.000000,50.000000,4.790000,2.190000,0.960000,11.490000,8.140000,0.000000,75.000000,17.24,15.8,0.000000,0.000000,186.38

43,10:30-10:45,0.770000,0.000000,50.000000,4.790000,2.190000,0.960000,11.490000,8.140000,0.000000,75.000000,17.24,15.8,0.000000,0.000000,186.38

44,10:45-11:00,0.770000,0.000000,50.000000,4.790000,2.190000,0.960000,11.490000,8.140000,0.000000,75.000000,17.24,15.8,0.000000,0.000000,186.38

45,11:00-11:15,0.770000,0.000000,100.000000,4.790000,2.110000,0.960000,11.490000,8.140000,0.000000,75.000000,17.24,15.8,0.000000,0.000000,236.3

46,11:15-11:30,0.770000,0.000000,100.000000,4.790000,2.110000,0.960000,11.490000,8.140000,0.000000,75.000000,17.24,15.8,0.000000,0.000000,236.3

47,11:30-11:45,0.770000,0.000000,100.000000,4.790000,2.110000,0.960000,11.490000,8.140000,0.000000,75.000000,17.24,15.8,0.000000,0.000000,236.3

48,11:45-12:00,0.770000,0.000000,100.000000,4.790000,2.110000,0.960000,11.490000,8.140000,0.000000,75.000000,17.24,15.8,0.000000,0.000000,236.3

49,12:00-12:15,0.770000,0.000000,100.000000,4.790000,2.110000,0.960000,11.490000,8.140000,0.000000,75.000000,17.24,15.8,0.000000,0.000000,236.3

50,12:15-12:30,0.770000,0.000000,100.000000,4.790000,2.110000,0.960000,11.490000,8.140000,0.000000,75.000000,17.24,15.8,0.000000,0.000000,236.3

51,12:30-12:45,0.770000,0.000000,100.000000,4.790000,2.110000,0.960000,11.490000,8.140000,0.000000,75.000000,17.24,15.8,0.000000,0.000000,236.3

52,12:45-13:00,0.770000,0.000000,100.000000,4.790000,2.110000,0.960000,11.490000,8.140000,0.000000,75.000000,17.24,15.8,0.000000,0.000000,236.3

53,13:00-13:15,0.770000,0.000000,100.000000,4.790000,2.110000,0.960000,11.490000,8.140000,0.000000,75.000000,17.24,15.8,0.000000,0.000000,236.3

54,13:15-13:30,0.770000,0.000000,100.000000,4.790000,2.110000,0.960000,11.490000,8.140000,0.000000,75.000000,17.24,15.8,0.000000,0.000000,236.3

55,13:30-13:45,0.770000,0.000000,100.000000,4.790000,2.110000,0.960000,11.490000,8.140000,0.000000,75.000000,17.24,15.8,0.000000,0.000000,236.3

56,13:45-14:00,0.770000,0.000000,100.000000,4.790000,2.110000,0.960000,11.490000,8.140000,0.000000,75.000000,17.24,15.8,0.000000,0.000000,236.3

57,14:00-14:15,0.770000,0.000000,100.000000,4.790000,2.110000,0.960000,11.490000,8.140000,0.000000,75.000000,17.24,15.8,0.000000,0.000000,236.3

58,14:15-14:30,0.770000,0.000000,100.000000,4.790000,2.110000,0.960000,11.490000,8.140000,0.000000,75.000000,17.24,15.8,0.000000,0.000000,236.3

59,14:30-14:45,0.770000,0.000000,100.000000,4.790000,2.110000,0.960000,11.490000,8.140000,0.000000,75.000000,17.24,15.8,0.000000,0.000000,236.3

60,14:45-15:00,0.770000,0.000000,100.000000,4.790000,2.110000,0.960000,11.490000,8.140000,0.000000,75.000000,17.24,15.8,0.000000,0.000000,236.3

61,15:00-15:15,0.620000,0.000000,100.000000,4.790000,2.110000,0.960000,11.490000,8.140000,0.000000,75.000000,17.24,15.8,0.000000,0.000000,236.15

62,15:15-15:30,0.620000,0.000000,100.000000,4.790000,2.110000,0.960000,11.490000,8.140000,0.000000,75.000000,17.24,15.8,0.000000,0.000000,236.15

63,15:30-15:45,0.620000,0.000000,100.000000,4.790000,2.110000,0.960000,11.490000,8.140000,0.000000,75.000000,17.24,15.8,0.000000,0.000000,236.15

64,15:45-16:00,0.620000,0.000000,100.000000,4.790000,2.110000,0.960000,11.490000,8.140000,0.000000,75.000000,17.24,11.49,0.000000,0.000000,231.84

65,16:00-16:15,0.480000,0.000000,100.000000,4.790000,2.190000,0.960000,11.490000,8.140000,0.000000,75.000000,17.24,9.58,0.000000,0.000000,229.87

66,16:15-16:30,0.480000,0.000000,100.000000,4.790000,2.190000,0.960000,11.490000,8.140000,0.000000,75.000000,17.24,2.87,0.000000,0.000000,223.16

67,16:30-16:45,0.480000,0.000000,100.000000,4.790000,2.190000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,0.000000,183.42

68,16:45-17:00,0.480000,0.000000,100.000000,4.790000,2.190000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,0.000000,183.42

69,17:00-17:15,0.480000,0.000000,100.000000,4.790000,2.110000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,0.000000,183.34

70,17:15-17:30,0.480000,0.000000,100.000000,4.790000,2.110000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,0.000000,183.34

71,17:30-17:45,0.480000,0.000000,100.000000,4.790000,2.110000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,0.000000,183.34

72,17:45-18:00,0.480000,0.000000,100.000000,4.790000,2.110000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,0.000000,183.34

73,18:00-18:15,0.530000,0.000000,100.000000,4.790000,2.110000,0.960000,0.000000,0.000000,55.000000,75.000000,0,0,25.000000,0.000000,263.39

74,18:15-18:30,0.530000,0.000000,100.000000,4.790000,2.110000,0.960000,0.000000,0.000000,55.000000,75.000000,0,0,25.000000,0.000000,263.39

75,18:30-18:45,0.530000,0.000000,100.000000,4.790000,2.110000,0.960000,0.000000,0.000000,55.000000,75.000000,0,0,25.000000,0.000000,263.39

76,18:45-19:00,0.530000,0.000000,100.000000,4.790000,2.110000,0.960000,0.000000,0.000000,55.000000,75.000000,0,0,25.000000,0.000000,263.39

77,19:00-19:15,0.530000,0.000000,100.000000,4.790000,2.110000,0.960000,0.000000,0.000000,55.000000,75.000000,0,0,25.000000,0.000000,263.39

78,19:15-19:30,0.530000,0.000000,100.000000,4.790000,2.110000,0.960000,0.000000,0.000000,55.000000,75.000000,0,0,25.000000,0.000000,263.39

79,19:30-19:45,0.530000,0.000000,100.000000,4.790000,2.110000,0.960000,0.000000,0.000000,55.000000,75.000000,0,0,25.000000,0.000000,263.39

80,19:45-20:00,0.530000,0.000000,100.000000,4.790000,2.110000,0.960000,0.000000,0.000000,55.000000,75.000000,0,0,25.000000,0.000000,263.39

81,20:00-20:15,0.530000,0.000000,0.000000,4.790000,2.110000,0.960000,0.000000,0.000000,55.000000,75.000000,0,0,25.000000,0.000000,163.39

82,20:15-20:30,0.530000,0.000000,0.000000,4.790000,2.110000,0.960000,0.000000,0.000000,55.000000,75.000000,0,0,25.000000,0.000000,163.39

83,20:30-20:45,0.530000,0.000000,0.000000,4.790000,2.110000,0.960000,0.000000,0.000000,55.000000,75.000000,0,0,25.000000,0.000000,163.39

84,20:45-21:00,0.530000,0.000000,0.000000,4.790000,2.110000,0.960000,0.000000,0.000000,55.000000,75.000000,0,0,25.000000,0.000000,163.39

85,21:00-21:15,0.530000,0.000000,0.000000,4.790000,2.190000,0.960000,0.000000,0.000000,55.000000,75.000000,0,0,25.000000,0.000000,163.47

86,21:15-21:30,0.530000,0.000000,0.000000,4.790000,2.190000,0.960000,0.000000,0.000000,55.000000,75.000000,0,0,25.000000,0.000000,163.47

87,21:30-21:45,0.530000,0.000000,0.000000,4.790000,2.190000,0.960000,0.000000,0.000000,55.000000,75.000000,0,0,25.000000,0.000000,163.47

88,21:45-22:00,0.530000,0.000000,0.000000,4.790000,2.190000,0.960000,0.000000,0.000000,55.000000,75.000000,0,0,25.000000,0.000000,163.47

89,22:00-22:15,0.480000,25.490000,0.000000,4.790000,2.110000,0.960000,0.000000,0.000000,55.000000,75.000000,0,0,0.000000,0.000000,163.83

90,22:15-22:30,0.480000,25.490000,0.000000,4.790000,2.110000,0.960000,0.000000,0.000000,55.000000,75.000000,0,0,0.000000,0.000000,163.83

91,22:30-22:45,0.480000,25.490000,0.000000,4.790000,2.110000,0.960000,0.000000,0.000000,55.000000,75.000000,0,0,0.000000,0.000000,163.83

92,22:45-23:00,0.480000,25.490000,0.000000,4.790000,2.110000,0.960000,0.000000,0.000000,55.000000,75.000000,0,0,0.000000,0.000000,163.83

93,23:00-23:15,0.430000,25.490000,0.000000,4.790000,2.110000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,0.000000,108.78

94,23:15-23:30,0.430000,25.490000,0.000000,4.790000,2.110000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,0.000000,108.78

95,23:30-23:45,0.430000,25.490000,0.000000,4.790000,2.110000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,0.000000,108.78

96,23:45-24:00,0.430000,25.490000,0.000000,4.790000,2.110000,0.960000,0.000000,0.000000,0.000000,75.000000,0,0,0.000000,0.000000,108.78

