Block,Time,SINGRAULI,DULHASTI,AURY_GF,UNCHAHAR3,TEHRI,NAPP,AURY_LF,RAPPB,UNCHAHAR1,DADRI_LF,KISHANGANGA,TANAKPUR,TANDA2,JHAJJAR,KOLDAM,RAPPC,AURY_CRF,ANTA_CRF,ANTA_GF,DADRI_GF,AURY_RF,CHAMERA1,DHAULIGNGA,BSIUL,RIHAND1,DADRT2,RAMPUR,NJPC,CHAMERA2,DADRI_RF,UNCHAHAR4,CHAMERA3,KOTESHWR,URI,SALAL,SEWA2,RIHAND3,ANTA_RF,DADRI_CRF,RIHAND2,UNCHAHAR2,SASAN,SINGRAULI_HYDRO,FSTPP I & II,KUDGI,TALA,ANTA_LF,KHSTPP-I,KHSTPP-II,PARBATI3,BRBCL,URI2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
22,05:15-05:30,134.810287,47.839755,0.000000,19.160073,65.354587,37.412830,0.000000,0.000000,8.840907,0.000000,0.000000,11.652463,0.000000,416.262542,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,17.418600,41.282082,35.409788,12.620356,89.028400,439.763620,0.000000,148.642010,38.233943,17.418600,0.000000,28.124079,34.349479,40.596950,81.861227,2.450894,119.671225,0.000000,0.000000,112.492512,41.020900,402.805125,0.925605,13.789725,14.52,22.760304,0.000000,31.131877,142.750870,0.000000,14.515537,30.591126,0,0,0,0,0

23,05:30-05:45,134.810287,47.839755,0.000000,19.160073,65.354587,37.412830,0.000000,0.000000,8.840907,0.000000,0.000000,11.652463,0.000000,416.262542,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,17.418600,41.282082,35.409788,12.620356,89.028400,439.763620,0.000000,148.642010,38.233943,17.418600,0.000000,28.124079,34.349479,40.596950,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,41.020900,402.805125,0.925605,13.789725,14.52,22.760304,0.000000,31.131877,142.750870,0.000000,14.515537,30.591126,0,0,0,0,0

24,05:45-06:00,134.810287,47.839755,0.000000,19.160073,65.354587,37.412830,0.000000,0.000000,8.840907,0.000000,0.000000,11.652463,0.000000,416.262542,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,17.418600,41.282082,35.409788,12.620356,89.028400,439.763620,0.000000,148.642010,38.233943,17.418600,0.000000,28.124079,34.349479,40.596950,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,41.020900,402.805125,0.925605,13.789725,14.52,22.760304,0.000000,31.131877,142.750870,0.000000,14.515537,30.591126,0,0,0,0,0

25,06:00-06:15,134.810287,47.839755,0.000000,19.160073,65.354587,37.412830,0.000000,0.000000,8.840907,0.000000,0.000000,11.652463,0.000000,416.262542,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,17.418600,41.282082,35.409788,12.620356,89.028400,439.763620,0.000000,148.642010,38.233943,17.418600,0.000000,28.124079,34.349479,40.596950,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,41.020900,402.805125,0.925605,13.789725,14.52,22.760304,0.000000,31.131877,142.750870,0.000000,14.515537,30.591126,0,0,0,0,0

26,06:15-06:30,134.810287,47.839755,0.000000,19.160073,65.354587,37.412830,0.000000,0.000000,8.840907,0.000000,0.000000,11.652463,0.000000,416.262542,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,17.418600,41.282082,35.409788,12.620356,89.028400,439.763620,0.000000,148.642010,38.233943,17.418600,0.000000,28.124079,34.349479,40.596950,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,41.020900,402.805125,0.925605,13.789725,14.52,22.760304,0.000000,31.131877,142.750870,0.000000,14.515537,30.591126,0,0,0,0,0

27,06:30-06:45,134.810287,47.839755,0.000000,19.160073,65.354587,37.412830,0.000000,0.000000,9.946021,0.000000,0.000000,11.652463,0.000000,416.262542,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,17.418600,41.282082,35.409788,12.620356,89.028400,488.148620,0.000000,148.642010,38.233943,17.418600,0.000000,28.124079,34.349479,40.596950,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,41.020900,402.805125,0.925605,13.789725,14.52,22.760304,0.000000,31.131877,142.750870,0.000000,14.515537,30.591126,0,0,0,0,0

28,06:45-07:00,134.810287,47.839755,0.000000,19.160073,65.354587,37.412830,0.000000,0.000000,9.946021,0.000000,0.000000,11.652463,0.000000,416.262542,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,17.418600,41.282082,35.409788,12.620356,89.028400,488.148620,0.000000,148.642010,38.233943,17.418600,0.000000,28.124079,34.349479,40.596950,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,41.020900,402.805125,0.925605,13.789725,14.52,22.760304,0.000000,31.131877,142.750870,0.000000,14.515537,30.591126,0,0,0,0,0

29,07:00-07:15,134.810287,47.839755,0.000000,12.376799,65.354587,37.412830,0.000000,0.000000,9.946021,0.000000,0.000000,11.652463,0.000000,289.342300,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,12.620356,89.028400,435.497128,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,34.349479,40.596950,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,37.249270,402.805125,0.925605,9.559037,14.52,22.760304,0.000000,23.515400,113.473373,0.000000,14.515537,30.591126,0,0,0,0,0

30,07:15-07:30,134.810287,47.839755,0.000000,12.376799,65.354587,37.412830,0.000000,0.000000,9.946021,0.000000,0.000000,11.652463,0.000000,226.721721,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,12.620356,89.028400,360.135770,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,34.349479,40.596950,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,19.128623,402.805125,0.925605,9.559037,14.52,22.760304,0.000000,23.515400,113.473373,0.000000,14.515537,30.591126,0,0,0,0,0

31,07:30-07:45,134.810287,47.839755,0.000000,12.376799,65.354587,37.412830,0.000000,0.000000,11.603691,0.000000,0.000000,11.652463,0.000000,226.721721,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,12.620356,89.028400,357.973678,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,34.349479,40.596950,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,14.731305,402.805125,0.925605,5.437990,14.52,22.760304,0.000000,14.681170,140.772070,0.000000,14.515537,30.591126,0,0,0,0,0

32,07:45:08:00,134.810287,47.839755,0.000000,12.376799,65.354587,37.412830,0.000000,0.000000,11.603691,0.000000,0.000000,11.652463,0.000000,226.721721,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,12.620356,89.028400,357.943220,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,34.349479,40.596950,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,13.547800,402.805125,0.925605,1.935400,14.52,22.760304,0.000000,14.681170,142.750870,0.000000,14.515537,30.591126,0,0,0,0,0

33,08:00-08:15,134.810287,47.839755,0.000000,15.195890,65.354587,37.412830,0.000000,0.000000,11.603816,0.000000,0.000000,11.652463,0.000000,253.537400,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,12.620356,89.028400,435.497128,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,34.349479,40.596950,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,20.309009,402.805125,0.925605,5.437990,14.52,22.760304,0.000000,14.981060,142.750870,0.000000,14.515537,30.591126,0,0,0,0,0

34,08:15-08:30,134.810287,47.839755,0.000000,15.195890,65.354587,37.412830,0.000000,0.000000,11.603816,0.000000,0.000000,11.652463,0.000000,253.537400,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,12.620356,89.028400,435.497128,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,34.349479,40.596950,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,20.316725,402.805125,0.925605,5.437990,14.52,22.760304,0.000000,14.981060,142.750870,0.000000,14.515537,30.591126,0,0,0,0,0

35,08:30-08:45,134.810287,47.839755,0.000000,13.577342,65.354587,37.412830,0.000000,0.000000,11.532340,0.000000,0.000000,11.652463,0.000000,230.626745,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,12.620356,89.028400,363.640080,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,34.349479,40.596950,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,16.238167,402.805125,0.925605,5.437990,14.52,22.760304,0.000000,12.014006,123.156783,0.000000,14.515537,30.591126,0,0,0,0,0

36,08:45:09:00,134.810287,47.839755,0.000000,13.577342,65.354587,37.412830,0.000000,0.000000,11.518466,0.000000,0.000000,11.652463,0.000000,230.007668,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,12.620356,89.028400,363.616365,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,34.349479,40.596950,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,15.549813,402.805125,0.925605,5.437990,14.52,22.760304,0.000000,11.612400,75.282704,0.000000,14.515537,30.591126,0,0,0,0,0

37,09:00:09:15,134.810287,47.839755,0.000000,13.540302,65.354587,37.412830,0.000000,0.000000,11.476844,0.000000,0.000000,11.652463,0.000000,230.007668,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,6.310178,89.028400,364.091518,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,35.303631,40.596950,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,18.991579,402.805125,0.925605,1.935400,0.00,22.760304,0.000000,11.612400,65.290816,0.000000,14.515537,30.591126,0,0,0,0,0

38,09:15-09:30,134.810287,47.839755,0.000000,13.540302,65.354587,37.412830,0.000000,0.000000,11.435221,0.000000,0.000000,11.652463,0.000000,230.007668,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,6.310178,89.028400,364.046844,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,35.303631,40.596950,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,18.991579,402.805125,0.925605,1.935400,0.00,22.760304,0.000000,11.612400,65.290816,0.000000,14.515537,30.591126,0,0,0,0,0

39,09:30-09:45,134.810287,47.839755,0.000000,13.590354,65.354587,37.412830,0.000000,0.000000,11.568474,0.000000,0.000000,11.652463,0.000000,230.035013,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,6.310178,89.028400,364.119982,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,35.303631,40.596950,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,13.547800,402.805125,0.925605,1.935400,0.00,22.760304,0.000000,11.612400,94.572547,0.000000,14.515537,30.591126,0,0,0,0,0

40,09:45-10:00,134.810287,47.839755,0.000000,13.590354,65.354587,37.412830,0.000000,0.000000,11.568474,0.000000,0.000000,11.652463,0.000000,230.035013,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,6.310178,89.028400,364.075251,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,35.303631,40.596950,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,13.547800,402.805125,0.925605,1.935400,0.00,22.760304,0.000000,11.612400,94.572547,0.000000,14.515537,30.591126,0,0,0,0,0

41,10:00-10:15,134.810287,47.839755,0.000000,13.790245,65.354587,37.412830,0.000000,0.000000,11.568474,0.000000,0.000000,11.652463,0.000000,231.028392,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,6.310178,89.028400,364.333331,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,35.303631,47.006995,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,19.829129,402.805125,0.925605,1.935400,0.00,22.760304,0.000000,11.612400,43.546500,0.000000,14.515537,31.372176,0,0,0,0,0

42,10:15-10:30,134.810287,47.839755,0.000000,13.790245,65.354587,37.412830,0.000000,0.000000,11.568474,0.000000,0.000000,11.652463,0.000000,231.028392,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,6.310178,89.028400,364.290357,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,35.303631,47.006995,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,19.829129,402.805125,0.925605,1.935400,0.00,22.760304,0.000000,11.612400,43.546500,0.000000,14.515537,31.372176,0,0,0,0,0

43,10:30-10:45,134.810287,47.839755,0.000000,13.790245,65.354587,37.412830,0.000000,0.000000,11.568474,0.000000,0.000000,11.652463,0.000000,231.028392,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,6.310178,89.028400,364.333331,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,35.303631,40.596950,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,20.958467,402.805125,0.925605,1.935400,0.00,22.760304,0.000000,11.612400,43.546500,0.000000,14.515537,31.372176,0,0,0,0,0

44,10:45-11:00,134.810287,47.839755,0.000000,13.790245,65.354587,37.412830,0.000000,0.000000,11.568474,0.000000,0.000000,11.652463,0.000000,231.028392,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,6.310178,89.028400,364.290357,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,35.303631,40.596950,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,20.958467,402.805125,0.925605,1.935400,0.00,22.760304,0.000000,11.612400,43.546500,0.000000,14.515537,31.372176,0,0,0,0,0

45,11:00-11:15,134.810287,47.839755,0.000000,13.790245,65.354587,37.412830,0.000000,0.000000,11.568474,0.000000,0.000000,11.652463,0.000000,346.612648,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,6.310178,89.028400,364.333331,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,35.303631,40.596950,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,20.958467,402.805125,0.925605,6.166088,9.68,22.760304,0.000000,18.868698,71.970913,0.000000,14.515537,30.591126,0,0,0,0,0

46,11:15-11:30,134.810287,47.839755,0.000000,13.790245,65.354587,37.412830,0.000000,0.000000,11.568474,0.000000,0.000000,11.652463,0.000000,346.612648,0.000000,49.734458,0.000000,0.000000,0.000000,0.000000,0.000000,41.282082,35.409788,6.310178,89.028400,364.290357,0.000000,148.642010,38.233943,0.000000,0.000000,28.124079,35.303631,40.596950,81.861227,0.000000,119.671225,0.000000,0.000000,112.492512,20.958467,402.805125,0.925605,6.166088,9.68,22.760304,0.000000,18.868698,72.828231,0.000000,14.515537,30.591126,0,0,0,0,0

