Block,Time,URI,TEHRI,AURY_RF,DADRT2,BSIUL,ANTA_CRF,PARBATI3,DADRI_GF,UNCHAHAR1,AURY_LF,DHAULIGNGA,NJPC,SINGRAULI,RIHAND2,CHAMERA1,ANTA_GF,JHAJJAR,SEWA2,ANTA_RF,RIHAND1,UNCHAHAR2,CHAMERA3,URI2,SINGRAULI_HYDRO,KOTESHWR,AURY_CRF,TANAKPUR,TANDA2,KISHANGANGA,KOLDAM,DULHASTI,DADRI_RF,RIHAND3,AURY_GF,RAMPUR,RAPPC,UNCHAHAR4,NAPP,RAPPB,DADRI_CRF,DADRI_LF,SALAL,ANTA_LF,UNCHAHAR3,KHSTPP-II,BRBCL,SASAN,FSTPP I & II,KHSTPP-I,CHAMERA2,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,31.937616,24.126719,0.000000,509.336124,12.576015,0.000000,0.000000,0.000000,16.462240,0.000000,0.000000,0.000000,144.634344,57.267908,0.000000,0.000000,413.198693,9.174815,0.000000,93.591046,37.708084,11.184643,36.537827,0.730951,10.004919,0.000000,0.000000,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.000000,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,76.542489,0.000000,20.577005,142.458160,16.289331,403.819911,17.148340,44.742633,15.589461,0.000000,0,0,0,0,0

7,01:30-01:45,31.937616,24.126719,0.000000,461.121124,12.576015,0.000000,0.000000,0.000000,16.356167,0.000000,0.000000,0.000000,144.634344,57.267908,0.000000,0.000000,354.376393,9.174815,0.000000,93.591046,37.708084,11.184643,36.537827,0.730951,10.004919,0.000000,0.000000,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.000000,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,76.542489,0.000000,20.577005,142.458160,17.408835,403.819911,19.926874,44.742633,15.589461,0.000000,0,0,0,0,0

8,01:45-02:00,31.937616,24.126719,0.000000,412.906124,12.576015,0.000000,0.000000,0.000000,16.356167,0.000000,0.000000,0.000000,144.634344,57.267908,0.000000,0.000000,354.376393,9.174815,0.000000,93.591046,33.108951,11.184643,36.537827,0.730951,10.004919,0.000000,0.000000,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.000000,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,76.542489,0.000000,20.442003,142.458160,17.507362,403.819911,19.926874,44.742633,15.589461,0.000000,0,0,0,0,0

9,02:00-02:15,37.260552,24.126719,0.000000,434.988594,12.576015,0.000000,0.000000,0.000000,16.356167,0.000000,0.000000,0.000000,144.634344,57.267908,0.000000,0.000000,346.710979,9.174815,0.000000,93.591046,33.108951,11.184643,36.537827,0.730951,20.009838,0.000000,0.000000,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.000000,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,76.542489,0.000000,20.442003,142.458160,17.144917,403.819911,19.926874,44.742633,15.589461,0.000000,0,0,0,0,0

10,02:15-02:30,37.260552,24.126719,0.000000,412.906124,12.576015,0.000000,0.000000,0.000000,16.356167,0.000000,0.000000,0.000000,144.634344,57.267908,0.000000,0.000000,346.710979,9.174815,0.000000,93.591046,33.108951,11.184643,36.537827,0.730951,20.009838,0.000000,0.000000,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.000000,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,25.771882,0.000000,20.442003,142.458160,19.286003,403.819911,19.926874,44.742633,15.589461,0.000000,0,0,0,0,0

11,02:30-02:45,31.937616,24.126719,0.000000,412.906124,12.576015,0.000000,0.000000,0.000000,16.356167,0.000000,0.000000,0.000000,144.634344,57.267908,0.000000,0.000000,346.710979,9.174815,0.000000,93.591046,37.708084,11.184643,36.537827,0.730951,20.009838,0.000000,0.000000,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.000000,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,14.566716,0.000000,20.577005,142.458160,19.286003,403.819911,19.926874,44.742633,15.589461,0.000000,0,0,0,0,0

12,02:45-03:00,31.937616,24.126719,0.000000,412.906124,12.576015,0.000000,0.000000,0.000000,16.356167,0.000000,0.000000,0.000000,144.634344,57.267908,0.000000,0.000000,346.710979,9.174815,0.000000,93.591046,37.708084,11.184643,36.537827,0.730951,20.009838,0.000000,0.000000,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.000000,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,12.325683,0.000000,20.577005,142.458160,17.305668,403.819911,19.926874,44.742633,15.589461,0.000000,0,0,0,0,0

13,03:00-03:15,31.937616,36.190080,0.000000,369.512624,12.576015,0.000000,0.000000,0.000000,16.356167,0.000000,0.000000,0.000000,144.634344,57.267908,0.000000,0.000000,346.710979,9.174815,0.000000,93.591046,37.708084,11.184643,36.537827,0.730951,20.009838,0.000000,0.000000,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.000000,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,12.325683,0.000000,20.577005,142.458160,17.423356,403.819911,17.148340,44.742633,15.589461,0.000000,0,0,0,0,0

14,03:15-03:30,31.937616,36.190080,0.000000,369.512624,12.576015,0.000000,0.000000,0.000000,16.356167,0.000000,0.000000,0.000000,144.634344,57.267908,0.000000,0.000000,346.710979,9.174815,0.000000,93.591046,37.708084,11.184643,36.537827,0.730951,20.009838,0.000000,0.000000,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.000000,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,12.325683,0.000000,20.577005,142.458160,18.488907,403.819911,17.148340,44.742633,15.589461,0.000000,0,0,0,0,0

15,03:30-03:45,31.937616,36.190080,0.000000,369.512624,12.576015,0.000000,0.000000,0.000000,16.356167,0.000000,0.000000,0.000000,144.634344,57.267908,0.000000,0.000000,346.710979,9.174815,0.000000,93.591046,37.708084,11.184643,36.537827,0.730951,20.009838,0.000000,0.000000,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.000000,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,12.325683,0.000000,20.577005,142.458160,17.693325,403.819911,17.148340,44.742633,15.589461,0.000000,0,0,0,0,0

16,03:45-04:00,31.937616,36.190080,0.000000,369.512624,12.576015,0.000000,0.000000,0.000000,16.356167,0.000000,0.000000,0.000000,144.634344,57.267908,0.000000,0.000000,346.710979,9.174815,0.000000,93.591046,37.708084,11.184643,36.537827,0.730951,20.009838,0.000000,0.000000,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.000000,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,12.325683,0.000000,20.577005,142.458160,18.841449,403.819911,17.148340,44.742633,15.589461,0.000000,0,0,0,0,0

17,04:00-04:15,37.260552,36.190080,0.000000,369.512624,12.576015,0.000000,0.000000,0.000000,16.356167,0.000000,0.000000,0.000000,144.634344,57.267908,0.000000,0.000000,346.710979,9.174815,0.000000,93.591046,37.708084,11.184643,36.537827,0.730951,20.009838,0.000000,0.000000,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.000000,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,12.325683,0.000000,20.577005,142.458160,19.286003,403.819911,17.148340,44.742633,15.589461,0.000000,0,0,0,0,0

18,04:15-04:30,37.260552,36.190080,0.000000,369.512624,12.576015,0.000000,0.000000,0.000000,16.356167,0.000000,0.000000,0.000000,144.634344,57.267908,0.000000,0.000000,346.710979,9.174815,0.000000,93.591046,37.708084,11.184643,36.537827,0.730951,20.009838,0.000000,0.000000,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.000000,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,12.325683,0.000000,20.577005,142.458160,19.286003,403.819911,17.148340,44.742633,15.589461,0.000000,0,0,0,0,0

19,04:30-04:45,31.937616,36.190080,0.000000,369.512624,12.576015,0.000000,0.000000,0.000000,16.356167,0.000000,0.000000,23.639823,144.634344,57.267908,13.547798,0.000000,346.710979,9.174815,0.000000,93.591046,37.708084,11.184643,36.537827,0.730951,20.009838,0.000000,0.000000,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.905906,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,12.325683,0.000000,20.577005,142.458160,19.286003,403.819911,17.148340,44.742633,15.589461,0.000000,0,0,0,0,0

20,04:45-05:00,31.937616,36.190080,0.000000,369.512624,6.288007,0.000000,0.000000,0.000000,16.356167,0.000000,0.000000,23.639823,144.634344,57.267908,13.547798,0.000000,346.710979,9.174815,0.000000,93.591046,37.708084,11.184643,36.537827,0.730951,20.009838,0.000000,0.000000,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.905906,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,12.325683,0.000000,20.577005,142.458160,19.286003,403.819911,17.148340,44.742633,15.589461,0.000000,0,0,0,0,0

21,05:00-05:15,31.937616,36.190080,0.000000,417.727624,6.288007,0.000000,0.000000,0.000000,16.356167,0.000000,0.000000,23.639823,144.634344,57.267908,13.547798,0.000000,346.710979,9.174815,0.000000,93.591046,37.708084,11.184643,36.537827,0.730951,20.009838,0.000000,0.000000,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.905906,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,12.325683,0.000000,20.442003,142.458160,19.286003,403.819911,17.148340,44.742633,15.589461,0.000000,0,0,0,0,0

22,05:15-05:30,31.937616,36.190080,0.000000,417.727624,6.288007,0.000000,0.000000,0.000000,16.356167,0.000000,0.000000,23.639823,144.634344,57.267908,13.547798,0.000000,346.710979,9.174815,0.000000,93.591046,37.708084,11.184643,36.537827,0.730951,20.009838,0.000000,0.000000,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.905906,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,12.325683,0.000000,20.442003,142.458160,19.286003,403.819911,17.148340,44.742633,15.589461,0.000000,0,0,0,0,0

23,05:30-05:45,31.937616,36.190080,0.000000,465.942624,6.288007,0.000000,0.000000,0.000000,16.356167,0.000000,0.000000,25.788899,144.634344,57.267908,27.095596,0.000000,346.710979,9.174815,0.000000,93.591046,37.708084,0.000000,36.537827,0.730951,20.009838,0.000000,0.000000,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.995011,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,12.325683,0.000000,20.442003,142.458160,19.286003,403.819911,17.148340,44.742633,15.589461,0.000000,0,0,0,0,0

24,05:45-06:00,31.937616,36.190080,0.000000,514.157624,6.288007,0.000000,0.000000,0.000000,16.356167,0.000000,0.000000,25.788899,144.634344,57.267908,27.095596,0.000000,346.710979,9.174815,0.000000,93.591046,37.708084,0.000000,36.537827,0.730951,20.009838,0.000000,0.000000,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.995011,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,12.325683,0.000000,20.442003,142.458160,19.286003,403.819911,17.148340,44.742633,15.589461,0.000000,0,0,0,0,0

25,06:00-06:15,37.260552,36.190080,0.000000,514.157624,12.576015,0.000000,0.000000,0.000000,16.356167,0.000000,0.000000,25.788899,144.634344,57.267908,27.095596,0.000000,346.710979,9.174815,0.000000,93.591046,37.708084,0.000000,36.537827,0.730951,20.009838,0.000000,0.000000,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.995011,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,12.325683,0.000000,20.442003,142.458160,19.286003,403.819911,17.148340,44.742633,15.589461,0.000000,0,0,0,0,0

26,06:15-06:30,37.260552,36.190080,0.000000,514.157624,12.576015,0.000000,3.678195,0.000000,16.356167,0.000000,10.495474,25.788899,144.634344,57.267908,27.095596,0.000000,346.710979,9.174815,0.000000,93.591046,37.708084,0.000000,36.537827,0.730951,20.009838,0.000000,0.000000,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.995011,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,12.325683,0.000000,20.442003,142.458160,19.286003,403.819911,17.148340,44.742633,15.589461,0.000000,0,0,0,0,0

27,06:30-06:45,31.937616,36.190080,0.000000,562.372624,18.864022,0.000000,18.897093,0.000000,16.356167,0.000000,20.990949,25.788899,144.634344,57.267908,27.095596,0.000000,346.710979,9.174815,0.000000,93.591046,33.108951,0.000000,36.537827,0.730951,20.009838,0.000000,0.370580,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.995011,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,12.325683,0.000000,20.442003,142.458160,19.286003,403.819911,14.946650,44.742633,15.589461,0.000000,0,0,0,0,0

28,06:45-07:00,31.937616,24.126719,0.000000,562.372624,18.864022,0.000000,18.897093,0.000000,16.356167,0.000000,31.486423,25.788899,144.634344,57.267908,27.095596,0.000000,346.710979,9.174815,0.000000,93.591046,33.108951,0.000000,36.537827,0.730951,20.009838,0.000000,0.370580,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.995011,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,14.566716,0.000000,20.442003,142.458160,19.286003,403.819911,14.946650,44.742633,15.589461,0.000000,0,0,0,0,0

29,07:00-07:15,31.937616,12.063360,0.000000,562.372624,18.864022,0.000000,18.897093,0.000000,16.356167,0.000000,31.486423,25.788899,144.634344,57.267908,27.095596,0.000000,346.710979,9.174815,0.000000,93.591046,33.108951,0.000000,36.537827,0.730951,20.009838,0.000000,6.793976,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.995011,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,76.542489,0.000000,20.442003,142.458160,19.286003,403.819911,14.946650,44.742633,15.589461,0.000000,0,0,0,0,0

30,07:15-07:30,31.937616,0.000000,0.000000,562.372624,18.864022,0.000000,18.897093,0.000000,16.356167,0.000000,31.486423,25.788899,144.634344,57.267908,27.095596,0.000000,346.710979,9.174815,0.000000,93.591046,33.108951,0.000000,36.537827,0.730951,8.893262,0.000000,6.793976,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.995011,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,76.542489,0.000000,20.442003,142.458160,19.286003,403.819911,14.946650,44.742633,0.000000,0.000000,0,0,0,0,0

31,07:30-07:45,31.937616,0.000000,0.000000,514.157624,12.576015,0.000000,18.897093,0.000000,16.356167,0.000000,20.990949,25.788899,144.634344,57.267908,27.095596,0.000000,346.710979,9.174815,0.000000,93.591046,33.108951,0.000000,36.537827,0.730951,8.893262,0.000000,6.793976,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.995011,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,76.542489,0.000000,20.442003,142.458160,19.286003,403.819911,16.875250,44.742633,0.000000,0.000000,0,0,0,0,0

32,07:45:08:00,31.937616,0.000000,0.000000,465.942624,12.576015,0.000000,18.897093,0.000000,16.356167,0.000000,10.471193,25.788899,144.634344,57.267908,27.095596,0.000000,346.710979,9.174815,0.000000,93.591046,37.708084,0.000000,36.537827,0.730951,8.893262,0.000000,6.793976,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.995011,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,76.542489,0.000000,20.442003,142.458160,19.286003,403.819911,16.875250,44.742633,0.000000,0.000000,0,0,0,0,0

33,08:00-08:15,37.260552,0.000000,0.000000,417.727624,12.576015,0.000000,3.678195,0.000000,16.356167,0.000000,10.425666,25.788899,144.634344,57.267908,27.095596,0.000000,346.710979,9.174815,0.000000,93.591046,33.108951,0.000000,36.537827,0.730951,8.893262,0.000000,0.000000,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.995011,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,25.771882,0.000000,20.442003,142.458160,19.286003,392.971536,16.875250,44.742633,0.000000,0.000000,0,0,0,0,0

34,08:15-08:30,37.260552,0.000000,0.000000,369.512624,12.576015,0.000000,0.000000,0.000000,12.771994,0.000000,0.000000,25.788899,144.634344,57.267908,27.095596,0.000000,342.028049,9.174815,0.000000,93.591046,32.906448,0.000000,36.537827,0.730951,8.893262,0.000000,0.000000,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.995011,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,24.651365,0.000000,15.731602,142.458160,19.286003,382.123161,14.840577,44.742633,0.000000,0.000000,0,0,0,0,0

35,08:30-08:45,31.937616,0.000000,0.000000,369.512624,12.576015,0.000000,0.000000,0.000000,12.529343,0.000000,0.000000,25.788899,144.634344,57.267908,27.095596,0.000000,346.514744,9.174815,0.000000,93.591046,37.708084,0.000000,36.537827,0.730951,8.893262,0.000000,0.000000,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.995011,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,24.651365,0.000000,15.440661,142.458160,19.286003,371.274786,17.148340,44.742633,0.000000,0.000000,0,0,0,0,0

36,08:45:09:00,31.937616,0.000000,0.000000,369.512624,12.576015,0.000000,0.000000,0.000000,12.529343,0.000000,0.000000,25.788899,144.634344,57.267908,13.547798,0.000000,346.514744,9.174815,0.000000,93.591046,37.708084,0.000000,36.537827,0.730951,8.893262,0.000000,0.000000,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.995011,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,24.651365,0.000000,15.440661,123.654310,19.286003,365.807205,17.148340,38.595625,0.000000,0.000000,0,0,0,0,0

37,09:00:09:15,31.937616,0.000000,0.000000,369.512624,12.576015,0.000000,0.000000,0.000000,12.529343,0.000000,0.000000,25.788899,144.634344,57.267908,13.547798,0.000000,346.514744,9.174815,0.000000,93.591046,33.788937,0.000000,36.537827,0.730951,8.893262,0.000000,0.370580,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.995011,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,24.651365,0.000000,15.440661,142.458160,19.286003,365.807205,17.725184,44.742633,0.000000,0.000000,0,0,0,0,0

38,09:15-09:30,31.937616,0.000000,0.000000,369.512624,6.288007,0.000000,0.000000,0.000000,12.529343,0.000000,0.000000,25.788899,144.634344,57.267908,13.026729,0.000000,346.514744,9.174815,0.000000,93.591046,33.108951,0.000000,36.537827,0.730951,8.893262,0.000000,0.370580,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.995011,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,24.651365,0.000000,15.440661,142.458160,19.286003,365.807205,17.725184,44.742633,0.000000,0.000000,0,0,0,0,0

39,09:30-09:45,37.260552,0.000000,0.000000,369.512624,6.288007,0.000000,0.000000,0.000000,12.529343,0.000000,0.000000,25.788899,144.634344,57.267908,0.000000,0.000000,346.514744,9.174815,0.000000,93.591046,33.108951,0.000000,36.537827,0.730951,8.893262,0.000000,0.370580,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.995011,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,24.651365,0.000000,15.440661,142.458160,19.286003,365.807205,17.725184,44.742633,0.000000,0.000000,0,0,0,0,0

40,09:45-10:00,37.260552,0.000000,0.000000,369.512624,6.288007,0.000000,0.000000,0.000000,12.529343,0.000000,0.000000,0.000000,144.634344,57.267908,0.000000,0.000000,346.514744,9.174815,0.000000,93.591046,33.108951,0.000000,36.537827,0.730951,8.893262,0.000000,0.370580,5.166805,5.297584,0.000000,19.020948,0.000000,125.918390,0.000000,0.000000,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,24.651365,0.000000,15.440661,142.458160,19.286003,365.807205,17.725184,44.742633,0.000000,0.000000,0,0,0,0,0

41,10:00-10:15,33.002203,0.000000,0.000000,369.512624,6.288007,0.000000,0.000000,0.000000,12.529343,0.000000,0.000000,0.000000,144.634344,57.267908,0.000000,0.000000,346.514744,9.174815,0.000000,93.591046,33.108951,0.000000,36.537827,0.730951,8.893262,0.000000,0.370580,5.166805,2.648791,0.000000,19.020948,0.000000,125.918390,0.000000,0.000000,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,24.651365,0.000000,15.440661,142.525083,19.286003,365.807205,17.725184,44.742633,0.000000,0.000000,0,0,0,0,0

42,10:15-10:30,33.002203,0.000000,0.000000,369.512624,6.288007,0.000000,0.000000,0.000000,12.529343,0.000000,0.000000,0.000000,144.634344,57.267908,0.000000,0.000000,346.514744,9.174815,0.000000,93.591046,33.108951,0.000000,36.537827,0.730951,8.893262,0.000000,0.370580,5.166805,2.648791,0.000000,19.020948,0.000000,125.918390,0.000000,0.000000,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,24.651365,0.000000,15.440661,142.525083,19.286003,365.807205,17.725184,44.742633,0.000000,0.000000,0,0,0,0,0

43,10:30-10:45,33.002203,0.000000,0.000000,369.512624,12.576015,0.000000,0.000000,0.000000,12.529343,0.000000,0.000000,0.000000,144.634344,57.267908,0.000000,0.000000,346.514744,9.174815,0.000000,93.591046,33.070379,0.000000,36.537827,0.730951,8.893262,0.000000,0.370580,5.166805,2.648791,0.000000,19.020948,0.000000,125.918390,0.000000,0.000000,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,24.651365,0.000000,15.440661,142.525083,19.286003,365.807205,17.725184,44.742633,0.000000,0.000000,0,0,0,0,0

44,10:45-11:00,33.002203,0.000000,0.000000,369.512624,12.576015,0.000000,0.000000,0.000000,12.529343,0.000000,0.000000,0.000000,144.634344,57.267908,0.000000,0.000000,346.514744,9.174815,0.000000,93.591046,33.070379,0.000000,36.537827,0.730951,8.893262,0.000000,0.370580,5.166805,2.648791,0.000000,19.020948,0.000000,125.918390,0.000000,0.000000,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,24.651365,0.000000,15.440661,142.525083,19.286003,365.807205,17.725184,44.742633,0.000000,0.000000,0,0,0,0,0

45,11:00-11:15,33.002203,0.000000,0.000000,369.512624,12.576015,0.000000,0.000000,0.000000,12.529343,0.000000,0.000000,0.000000,144.634344,57.267908,0.000000,0.000000,346.514744,9.174815,0.000000,93.591046,38.707581,0.000000,36.537827,0.730951,8.893262,0.000000,0.370580,5.166805,2.648791,0.000000,19.020948,0.000000,125.918390,0.000000,0.000000,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,24.651365,0.000000,15.440661,142.525083,19.286003,365.807205,17.725184,44.742633,0.000000,0.000000,0,0,0,0,0

46,11:15-11:30,33.002203,0.000000,0.000000,369.512624,12.576015,0.000000,0.000000,0.000000,12.529343,0.000000,0.000000,0.000000,144.634344,57.267908,0.000000,0.000000,346.514744,9.174815,0.000000,93.591046,38.707581,0.000000,36.537827,0.730951,8.893262,0.000000,0.370580,5.166805,2.648791,0.000000,19.020948,0.000000,125.918390,0.000000,0.000000,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,24.651365,0.000000,15.440661,142.525083,19.182231,365.807205,17.725184,44.742633,0.000000,0.000000,0,0,0,0,0

47,11:30-11:45,33.002203,0.000000,0.000000,369.512624,12.576015,0.000000,0.000000,0.000000,12.529343,0.000000,0.000000,0.000000,144.634344,57.267908,0.000000,0.000000,346.514744,9.174815,0.000000,93.591046,38.707581,0.000000,36.537827,0.730951,8.893262,0.000000,0.370580,5.166805,2.648791,0.000000,19.020948,0.000000,125.918390,0.000000,0.000000,67.991888,2.979687,50.271504,0.000000,0.000000,0.000000,24.651365,0.000000,15.440661,142.525083,19.286003,365.807205,17.725184,44.742633,0.000000,0.000000,0,0,0,0,0

