Block,Time,RIHAND3,DADRI_CRF,DHAULIGNGA,KOLDAM,ANTA_LF,SALAL,DADRT2,BSIUL,RAPPB,CHAMERA3,DADRI_RF,ANTA_GF,SINGRAULI_HYDRO,TANAKPUR,SEWA2,KOTESHWR,CHAMERA1,TEHRI,URI,AURY_CRF,TANDA2,URI2,NAPP,KISHANGANGA,RAPPC,RAMPUR,PARBATI3,ANTA_RF,CHAMERA2,AURY_RF,UNCHAHAR3,NJPC,DADRI_GF,AURY_GF,UNCHAHAR1,UNCHAHAR2,RIHAND1,JHAJJAR,UNCHAHAR4,RIHAND2,DULHASTI,SINGRAULI,AURY_LF,ANTA_CRF,DADRI_LF,KHSTPP-II,SASAN,FSTPP I & II,BRBCL,TALA,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,125.409721,0.000000,41.812106,9.807271,0.000000,80.350906,661.154676,6.262576,0.000000,33.451935,0.000000,0.000000,1.164790,3.936872,0.000000,37.643498,26.934418,61.220744,38.170138,0.000000,5.145920,32.228034,47.041395,8.010361,64.975981,5.539174,16.118602,0.000000,46.579236,0.000000,14.612658,172.835941,0.000000,0.000000,19.618729,23.216970,93.212528,405.711376,0.000000,119.459350,56.832057,135.348418,0.000000,0.000000,0.000000,142.427320,335.155590,13.733720,10.228260,9.176622,30.896164,0,0,0,0,0

7,01:30-01:45,125.409721,0.000000,41.812106,9.807271,0.000000,80.350906,661.154676,6.262576,0.000000,33.451935,0.000000,0.000000,1.164790,7.873743,0.000000,37.643498,26.934418,61.220744,38.170138,0.000000,5.145920,32.228034,47.041395,8.010361,64.975981,5.539174,16.118602,0.000000,46.579236,0.000000,14.612658,172.835941,0.000000,0.000000,19.618729,23.216970,93.212528,405.711376,0.000000,119.459350,56.832057,135.348418,0.000000,0.000000,0.000000,142.427320,335.155590,13.733720,9.373504,9.176622,30.896164,0,0,0,0,0

8,01:45-02:00,125.409721,0.000000,41.812106,9.807271,0.000000,80.350906,661.154676,6.262576,0.000000,33.451935,0.000000,0.000000,1.164790,7.873743,0.000000,37.643498,26.934418,61.220744,38.170138,0.000000,5.145920,32.228034,47.041395,8.010361,64.975981,6.478393,16.118602,0.000000,46.579236,0.000000,14.612658,172.835941,0.000000,0.000000,19.618729,23.216970,93.212528,405.711376,0.000000,119.459350,56.832057,135.348418,0.000000,0.000000,0.000000,142.427320,335.155590,13.733720,8.864492,9.176622,30.896164,0,0,0,0,0

9,02:00-02:15,125.409721,0.000000,41.812106,9.807271,0.000000,80.350906,661.154676,6.262576,0.000000,33.451935,0.000000,0.000000,1.164790,12.425751,0.000000,37.643498,26.934418,61.220744,38.170138,0.000000,5.145920,32.228034,47.041395,8.010361,64.975981,6.478393,4.102917,0.000000,46.579236,0.000000,14.612658,172.835941,0.000000,0.000000,19.618729,23.144110,93.212528,405.711376,0.000000,119.459350,56.832057,135.348418,0.000000,0.000000,0.000000,142.427320,335.155590,13.733720,10.324300,9.176622,30.896164,0,0,0,0,0

10,02:15-02:30,125.409721,0.000000,41.812106,9.807271,0.000000,80.350906,661.154676,6.262576,0.000000,33.451935,0.000000,0.000000,1.164790,12.425751,0.000000,37.643498,26.934418,61.220744,38.170138,0.000000,5.145920,32.228034,47.041395,8.010361,64.975981,6.478393,4.102917,0.000000,46.579236,0.000000,14.612658,172.835941,0.000000,0.000000,19.618729,23.144110,93.212528,405.711376,0.000000,119.459350,56.832057,135.348418,0.000000,0.000000,0.000000,142.427320,335.155590,13.733720,12.043416,9.176622,30.896164,0,0,0,0,0

11,02:30-02:45,125.409721,0.000000,41.812106,9.807271,0.000000,80.350906,591.525676,6.262576,0.000000,33.451935,0.000000,0.000000,1.164790,12.425751,0.000000,37.643498,26.934418,61.220744,38.170138,0.000000,5.145920,36.390055,47.041395,8.010361,64.975981,6.478393,4.102917,0.000000,46.579236,0.000000,14.612658,172.835941,0.000000,0.000000,19.618729,23.144110,93.212528,394.341585,0.000000,119.459350,56.832057,135.348418,0.000000,0.000000,0.000000,142.427320,335.155590,13.733720,12.715696,9.317801,30.896164,0,0,0,0,0

12,02:45-03:00,125.409721,0.000000,41.812106,9.807271,0.000000,80.350906,452.267676,6.262576,0.000000,33.451935,0.000000,0.000000,1.164790,12.425751,0.000000,37.643498,26.934418,61.220744,38.170138,0.000000,5.145920,36.390055,47.041395,8.010361,64.975981,6.478393,4.102917,0.000000,46.579236,0.000000,14.612658,172.835941,0.000000,0.000000,19.618729,33.225614,93.212528,394.341585,0.000000,119.459350,56.832057,135.348418,0.000000,0.000000,0.000000,142.427320,335.155590,13.733720,14.137088,9.317801,30.896164,0,0,0,0,0

13,03:00-03:15,125.409721,0.000000,41.812106,9.807271,0.000000,75.886966,440.221621,6.262576,0.000000,33.451935,0.000000,0.000000,1.164790,12.425751,0.000000,37.643498,26.934418,61.220744,38.170138,0.000000,5.145920,36.390055,47.041395,8.010361,64.975981,6.478393,4.102917,0.000000,46.579236,0.000000,14.612658,172.835941,0.000000,0.000000,19.618729,33.225614,93.212528,394.341585,0.000000,119.459350,56.832057,135.348418,0.000000,0.000000,0.000000,142.427320,335.155590,13.733720,14.406000,9.458980,30.896164,0,0,0,0,0

14,03:15-03:30,125.409721,0.000000,41.812106,9.807271,0.000000,75.886966,440.221621,6.262576,0.000000,33.451935,0.000000,0.000000,1.164790,12.425751,0.000000,37.643498,26.934418,61.220744,38.170138,0.000000,5.145920,36.390055,47.041395,8.010361,64.975981,6.478393,16.118602,0.000000,46.579236,0.000000,14.612658,172.835941,0.000000,0.000000,19.618729,33.225614,93.212528,394.341585,0.000000,119.459350,56.832057,135.348418,0.000000,0.000000,0.000000,142.427320,335.155590,13.733720,14.406000,9.458980,30.896164,0,0,0,0,0

15,03:30-03:45,125.409721,0.000000,41.812106,9.807271,0.000000,75.886966,440.221621,6.262576,0.000000,33.451935,0.000000,0.000000,1.164790,12.425751,0.000000,37.643498,26.934418,61.220744,38.170138,0.000000,5.145920,36.390055,47.041395,8.010361,64.975981,6.478393,16.118602,0.000000,46.579236,0.000000,14.607684,172.835941,0.000000,0.000000,16.240844,26.562551,93.212528,394.341585,0.000000,119.459350,56.832057,135.348418,0.000000,0.000000,0.000000,142.427320,335.155590,13.733720,14.406000,9.458980,30.896164,0,0,0,0,0

16,03:45-04:00,125.409721,0.000000,41.812106,9.807271,0.000000,75.886966,440.221621,6.262576,0.000000,33.451935,0.000000,0.000000,1.164790,12.425751,0.000000,37.643498,26.934418,61.220744,38.170138,0.000000,5.145920,36.390055,47.041395,8.010361,64.975981,6.478393,16.118602,0.000000,46.579236,0.000000,14.607684,172.835941,0.000000,0.000000,16.240844,26.562551,93.212528,394.341585,0.000000,119.459350,56.832057,135.348418,0.000000,0.000000,0.000000,142.427320,335.155590,13.733720,14.406000,9.458980,30.896164,0,0,0,0,0

17,04:00-04:15,125.409128,0.000000,41.812106,9.807271,0.000000,75.886966,440.221621,6.262576,0.000000,33.451935,0.000000,0.000000,1.164790,12.425751,0.000000,37.643498,26.934418,61.220744,38.170138,0.000000,5.145920,36.390055,47.041395,8.010361,64.975981,6.478393,16.118602,0.000000,46.579236,0.000000,14.607684,172.835941,0.000000,0.000000,16.240844,26.562551,93.212528,394.341585,0.000000,119.454552,56.832057,135.348418,0.000000,0.000000,0.000000,142.427320,335.155590,13.733720,14.406000,9.317801,30.896164,0,0,0,0,0

18,04:15-04:30,125.409128,0.000000,41.812106,9.807271,0.000000,75.886966,440.221621,6.262576,0.000000,33.451935,0.000000,0.000000,1.164790,12.425751,0.000000,37.643498,26.934418,61.220744,38.170138,0.000000,5.145920,36.390055,47.041395,8.010361,64.975981,6.478393,16.118602,0.000000,46.579236,0.000000,14.607684,172.835941,0.000000,0.000000,16.240844,26.562551,93.212528,394.341585,0.000000,119.454552,56.832057,135.348418,0.000000,0.000000,0.000000,142.427320,335.155590,13.733720,14.406000,9.317801,30.896164,0,0,0,0,0

19,04:30-04:45,125.409128,0.000000,41.812106,9.807271,0.000000,75.886966,440.221621,6.262576,0.000000,33.451935,0.000000,0.000000,1.164790,12.425751,0.000000,37.643498,26.934418,61.220744,39.760560,0.000000,5.145920,36.390055,47.041395,8.010361,64.975981,6.478393,16.118602,0.000000,46.579236,0.000000,14.607684,172.835941,0.000000,0.000000,16.240844,26.562551,93.212528,394.341585,0.000000,119.454552,56.832057,135.348418,0.000000,0.000000,0.000000,142.427320,335.155590,13.733720,14.406000,9.317801,30.896164,0,0,0,0,0

20,04:45-05:00,125.409128,0.000000,41.812106,9.807271,0.000000,75.886966,440.221621,6.262576,0.000000,33.451935,0.000000,0.000000,1.164790,12.425751,0.000000,37.643498,26.934418,61.220744,39.760560,0.000000,5.145920,36.390055,47.041395,8.010361,64.975981,6.478393,16.118602,0.000000,46.579236,0.000000,14.607684,172.835941,0.000000,0.000000,16.240844,26.562551,93.212528,394.341585,0.000000,119.454552,56.832057,135.348418,0.000000,0.000000,0.000000,142.427320,335.155590,13.733720,14.406000,9.176622,30.896164,0,0,0,0,0

21,05:00-05:15,125.409128,0.000000,41.812106,9.807271,0.000000,75.886966,373.930855,6.262576,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,37.643498,26.934418,61.220744,39.760560,0.000000,5.145920,36.390055,47.041395,8.010361,64.975981,6.478393,5.861310,0.000000,46.579236,0.000000,14.607684,172.835941,0.000000,0.000000,12.054941,24.010000,93.212528,293.750366,0.180413,119.454552,56.832057,135.348418,0.000000,0.000000,0.000000,114.274731,335.155590,11.015212,14.406000,8.866029,24.731260,0,0,0,0,0

22,05:15-05:30,125.409128,0.000000,41.812106,9.807271,0.000000,75.886966,365.002517,6.262576,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,37.643498,26.934418,61.220744,39.760560,0.000000,5.145920,36.390055,47.041395,8.010361,64.975981,6.478393,8.791965,0.000000,46.579236,0.000000,14.607684,172.835941,0.000000,0.000000,12.054941,24.010000,93.212528,175.495237,0.541239,119.454552,56.832057,135.348418,0.000000,0.000000,0.000000,114.274731,335.155590,11.015212,14.406000,8.583671,24.731260,0,0,0,0,0

23,05:30-05:45,125.409128,0.000000,41.812106,9.807271,0.000000,75.886966,365.002517,6.262576,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,37.643498,26.934418,61.220744,39.760560,0.000000,5.145920,30.693366,47.041395,8.010361,64.975981,6.478393,11.722619,0.000000,46.579236,0.000000,14.607684,172.835941,0.000000,0.000000,12.054941,24.010000,93.212528,115.950437,0.637435,119.454552,56.832057,135.348418,0.000000,0.000000,0.000000,114.274731,335.155590,11.015212,14.406000,8.414256,24.731260,0,0,0,0,0

24,05:45-06:00,125.409128,0.000000,41.812106,9.807271,0.000000,75.886966,365.002517,6.262576,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,37.643498,26.934418,61.220744,39.760560,0.000000,5.145920,30.693366,47.041395,8.010361,64.975981,6.478393,75.282662,0.000000,46.579236,0.000000,14.607684,172.835941,0.000000,0.000000,12.054941,24.010000,93.212528,173.574437,0.914044,119.454552,56.832057,135.348418,0.000000,0.000000,0.000000,114.274731,335.155590,11.015212,14.406000,8.131899,24.731260,0,0,0,0,0

25,06:00-06:15,125.409128,0.000000,41.812106,9.807271,0.000000,75.886966,418.488871,12.525153,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,37.643498,26.934418,61.220744,39.760560,0.000000,5.145920,30.693366,47.041395,8.010361,64.975981,6.478393,75.282662,0.000000,46.579236,0.000000,14.607684,172.835941,0.000000,0.000000,16.180239,26.417445,93.212528,207.612019,0.956153,119.454552,56.832057,135.348418,0.000000,0.000000,0.000000,114.274731,335.155590,11.015212,14.406000,8.103663,24.731260,0,0,0,0,0

26,06:15-06:30,125.409128,0.000000,41.812106,9.807271,0.000000,75.886966,440.221621,12.525153,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,37.643498,26.934418,61.220744,39.760560,0.000000,5.145920,30.693366,47.041395,8.010361,64.975981,6.478393,75.282662,0.000000,46.579236,0.000000,14.607684,172.835941,0.000000,0.000000,16.240844,26.562551,93.212528,346.793333,1.202048,119.454552,56.832057,135.348418,0.000000,0.000000,0.000000,114.274731,335.155590,11.015212,14.406000,8.103663,24.731260,0,0,0,0,0

27,06:30-06:45,125.409128,0.000000,41.812106,9.807271,0.000000,75.886966,440.221621,12.525153,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,29.893365,26.934418,61.220744,39.760560,0.000000,5.145920,30.693366,47.041395,8.010361,64.975981,6.478393,75.282662,0.000000,46.579236,0.000000,14.607684,172.835941,0.000000,0.000000,16.240844,26.562551,93.212528,366.001333,1.274870,119.454552,56.832057,139.988935,0.000000,0.000000,0.000000,114.274731,335.155590,11.015212,14.406000,8.103663,24.731260,0,0,0,0,0

28,06:45-07:00,125.409128,0.000000,41.812106,9.807271,0.000000,75.886966,440.221621,12.525153,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,29.893365,26.934418,61.220744,39.760560,0.000000,5.145920,30.693366,47.041395,8.010361,64.975981,6.478393,75.282662,0.000000,46.579236,0.000000,14.607684,172.835941,0.000000,0.000000,16.240844,26.562551,93.212528,366.001333,1.593586,119.454552,56.832057,139.988935,0.000000,0.000000,0.000000,114.274731,335.155590,11.015212,14.406000,8.103663,24.731260,0,0,0,0,0

29,07:00-07:15,92.610988,0.000000,41.812106,9.807271,0.000000,75.886966,440.295380,12.525153,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,29.893365,26.934418,61.220744,39.760560,0.000000,5.145920,32.228034,47.041395,8.010361,64.975981,6.478393,75.282662,0.000000,46.579236,0.000000,14.891514,172.835941,0.000000,0.000000,16.240844,26.562551,64.706662,366.001333,0.759196,96.079280,56.832057,125.979318,0.000000,0.000000,0.000000,114.447603,335.155590,11.063232,14.406000,8.103663,25.009776,0,0,0,0,0

30,07:15-07:30,92.610988,0.000000,41.812106,9.807271,0.000000,75.886966,440.295380,12.525153,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,29.893365,26.934418,61.220744,39.760560,0.000000,5.145920,32.228034,47.041395,8.010361,64.975981,6.478393,8.791965,0.000000,46.579236,0.000000,14.891674,172.835941,0.000000,0.000000,16.240844,26.562551,64.706662,317.285695,0.787528,96.079280,56.832057,125.979318,0.000000,0.000000,0.000000,114.447603,335.155590,11.063232,14.406000,8.188370,25.009776,0,0,0,0,0

31,07:30-07:45,92.610988,0.000000,41.812106,9.807271,0.000000,75.886966,365.002517,12.525153,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,29.893365,26.934418,61.220744,39.760560,0.000000,5.145920,32.228034,47.041395,8.010361,64.975981,6.478393,4.102917,0.000000,46.579236,0.000000,14.607684,172.835941,0.000000,0.000000,12.054941,24.010000,64.706662,203.287128,0.787528,96.079280,56.832057,125.979318,0.000000,0.000000,0.000000,114.447603,335.155590,11.063232,14.406000,8.188370,25.009776,0,0,0,0,0

32,07:45:08:00,92.610988,0.000000,41.812106,9.807271,0.000000,75.886966,365.002517,12.525153,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,29.893365,26.934418,61.220744,39.760560,0.000000,5.145920,32.228034,47.041395,8.010361,64.975981,6.478393,4.102917,0.000000,46.579236,0.000000,14.607684,172.835941,0.000000,0.000000,14.316875,24.440451,64.706662,115.950437,0.787528,96.079280,56.832057,125.979318,0.000000,0.000000,0.000000,114.447603,335.155590,11.063232,14.406000,8.188370,25.009776,0,0,0,0,0

33,08:00-08:15,92.610988,0.000000,41.812106,9.807271,0.000000,75.886966,363.799520,12.525153,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,29.893365,26.934418,61.220744,39.760560,0.000000,5.145920,32.228034,47.041395,8.010361,64.975981,6.478393,4.102917,0.000000,46.579236,0.000000,14.607684,172.835941,0.000000,0.000000,13.950002,23.806587,64.706662,115.151960,0.787528,96.079280,56.832057,125.979318,0.000000,0.000000,0.000000,114.447603,335.155590,11.063232,14.406000,8.188370,25.009776,0,0,0,0,0

34,08:15-08:30,92.610988,0.000000,41.812106,9.807271,0.000000,75.886966,363.799520,12.525153,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,29.893365,26.934418,61.220744,39.760560,0.000000,5.145920,32.228034,47.041395,8.010361,64.975981,6.478393,4.102917,0.000000,46.579236,0.000000,14.607684,172.835941,0.000000,0.000000,13.950002,23.806587,64.706662,115.151960,0.787528,96.079280,56.832057,125.979318,0.000000,0.000000,0.000000,114.447603,335.155590,11.063232,14.406000,8.188370,25.009776,0,0,0,0,0

35,08:30-08:45,92.610988,0.000000,41.812106,9.807271,0.000000,75.886966,363.799520,12.525153,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,29.893365,26.934418,61.220744,39.760560,0.000000,5.145920,32.228034,47.041395,8.010361,64.975981,6.478393,16.118602,0.000000,46.579236,0.000000,14.607684,172.835941,0.000000,0.000000,13.950002,23.806587,64.706662,115.151960,0.787528,96.079280,56.832057,125.979318,0.000000,0.000000,0.000000,114.447603,335.155590,11.063232,14.406000,8.188370,25.009776,0,0,0,0,0

36,08:45:09:00,92.610988,0.000000,41.812106,9.807271,0.000000,75.886966,363.799520,12.525153,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,29.893365,26.934418,61.220744,39.760560,0.000000,5.145920,32.228034,47.041395,8.010361,64.975981,6.478393,16.118602,0.000000,46.579236,0.000000,14.607684,172.835941,0.000000,0.000000,13.950002,23.806587,64.706662,115.151960,0.787528,96.079280,56.832057,125.979318,0.000000,0.000000,0.000000,114.447603,335.155590,11.063232,14.406000,8.188370,25.009776,0,0,0,0,0

37,09:00:09:15,92.610988,0.000000,41.812106,9.807271,0.000000,75.886966,366.872800,12.525153,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,29.893365,26.934418,61.220744,39.760560,0.000000,5.145920,32.228034,47.041395,8.010361,64.975981,6.478393,16.118602,0.000000,46.579236,0.000000,14.607684,172.835941,0.000000,0.000000,13.951001,28.082000,64.706662,202.884500,0.787528,96.079280,56.832057,125.979318,0.000000,0.000000,0.000000,114.447603,335.155590,11.063232,14.406000,8.555435,25.009776,0,0,0,0,0

38,09:15-09:30,92.610988,0.000000,41.812106,9.807271,0.000000,75.886966,363.799520,12.525153,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,29.893365,26.934418,61.220744,39.760560,0.000000,5.145920,32.228034,47.041395,8.010361,64.975981,6.478393,16.118602,0.000000,46.579236,0.000000,14.607684,172.835941,0.000000,0.000000,14.129501,26.552404,64.706662,167.802822,0.787528,96.079280,56.832057,125.979318,0.000000,0.000000,0.000000,114.447603,335.155590,9.173933,14.406000,8.555435,25.009776,0,0,0,0,0

39,09:30-09:45,92.610988,0.000000,41.812106,6.680641,0.000000,75.886966,363.799520,12.525153,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,29.893365,26.934418,61.220744,39.760560,0.000000,5.145920,32.228034,47.041395,8.010361,64.975981,6.478393,16.118602,0.000000,46.579236,0.000000,14.607684,172.835941,0.000000,0.000000,11.956980,24.010000,64.706662,115.151960,0.787528,96.079280,56.832057,125.979318,0.000000,0.000000,0.000000,114.447603,335.155590,9.173933,14.406000,8.555435,25.009776,0,0,0,0,0

40,09:45-10:00,92.610988,0.000000,41.812106,4.386279,0.000000,75.886966,363.799520,12.525153,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,29.893365,26.934418,61.220744,39.760560,0.000000,5.145920,32.228034,47.041395,8.010361,64.975981,6.478393,16.118602,0.000000,46.579236,0.000000,14.607684,172.835941,0.000000,0.000000,11.956980,24.010000,64.706662,115.151960,0.787528,96.079280,56.832057,125.979318,0.000000,0.000000,0.000000,114.447603,335.155590,9.173933,14.406000,8.555435,25.009776,0,0,0,0,0

41,10:00-10:15,92.610988,0.000000,41.812106,1.799499,0.000000,76.232922,363.799520,12.525153,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,29.893365,26.934418,61.220744,46.122250,0.000000,5.145920,32.228034,47.041395,8.010361,64.975981,6.478393,16.118602,0.000000,46.579236,0.000000,14.607684,172.835941,0.000000,0.000000,11.956980,24.010000,64.706662,115.151960,0.787528,96.079280,56.832057,125.979318,0.000000,0.000000,0.000000,114.447603,335.155590,9.173933,14.406000,9.882516,25.009776,0,0,0,0,0

42,10:15-10:30,92.610988,0.000000,41.812106,0.000000,0.000000,76.232922,363.799520,12.525153,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,29.893365,26.555060,61.220744,46.122250,0.000000,5.145920,32.228034,47.041395,8.010361,64.975981,6.478393,16.118602,0.000000,46.579236,0.000000,14.607684,172.835941,0.000000,0.000000,11.956980,24.010000,64.706662,115.151960,0.787528,96.079280,56.832057,125.979318,0.000000,0.000000,0.000000,114.447603,335.155590,11.063232,14.406000,9.882516,25.009776,0,0,0,0,0

43,10:30-10:45,92.610988,0.000000,41.812106,0.000000,0.000000,76.232922,363.799520,12.525153,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,29.893365,26.934418,61.220744,46.122250,0.000000,5.145920,36.832039,47.041395,8.010361,64.975981,6.478393,16.118602,0.000000,46.579236,0.000000,14.607684,172.835941,0.000000,0.000000,11.956980,24.010000,64.706662,115.151960,0.787528,96.079280,56.832057,125.979318,0.000000,0.000000,0.000000,114.447603,335.155590,11.063232,14.406000,9.882516,25.009776,0,0,0,0,0

44,10:45-11:00,92.610988,0.000000,41.812106,0.000000,0.000000,76.232922,363.799520,12.525153,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,29.893365,26.934418,61.220744,39.760560,0.000000,5.145920,36.832039,47.041395,8.010361,64.975981,6.478393,16.118602,0.000000,46.579236,0.000000,14.607684,172.835941,0.000000,0.000000,14.575222,23.806587,64.706662,115.151960,0.787528,96.079280,56.832057,125.979318,0.000000,0.000000,0.000000,114.447603,335.155590,11.063232,14.406000,9.882516,25.009776,0,0,0,0,0

45,11:00-11:15,92.610988,0.000000,41.812106,0.000000,0.000000,76.232922,367.224883,12.525153,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,29.893365,26.934418,61.220744,39.760560,0.000000,5.145920,36.832039,47.041395,8.010361,64.975981,6.478393,16.118602,0.000000,46.579236,0.000000,14.607684,172.835941,0.000000,0.000000,14.575222,23.806587,64.706662,151.022900,0.787528,96.079280,56.832057,125.979318,0.000000,0.000000,0.000000,114.447603,335.155590,11.063232,14.406000,9.882516,25.009776,0,0,0,0,0

46,11:15-11:30,92.610988,0.000000,41.812106,0.000000,0.000000,76.232922,367.224883,12.525153,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,29.893365,26.934418,61.220744,46.122250,0.000000,5.145920,36.832039,47.041395,8.010361,64.975981,6.478393,4.102917,0.000000,46.579236,0.000000,14.607684,172.835941,0.000000,0.000000,14.575222,23.806587,64.706662,175.032900,0.787528,96.079280,56.832057,125.979318,0.000000,0.000000,0.000000,114.447603,335.155590,11.063232,14.406000,9.882516,25.009776,0,0,0,0,0

47,11:30-11:45,92.610988,0.000000,41.812106,0.000000,0.000000,76.232922,366.264483,6.262576,0.000000,33.451935,0.000000,0.000000,1.164790,11.564561,0.000000,29.893365,26.934418,61.220744,46.122250,0.000000,4.422969,36.832039,47.041395,8.010361,64.975981,6.478393,0.000000,0.000000,46.579236,0.000000,14.607684,172.835941,0.000000,0.000000,14.575222,23.806587,64.706662,194.240900,0.787528,96.079280,56.832057,125.979318,0.000000,0.000000,0.000000,114.447603,335.155590,11.063232,14.406000,10.390760,25.009776,0,0,0,0,0

