Block,Time,NR/01102023/31102037/L_NR_2019_11,NR/01012024/15012024/IEX_231227_05965,NR/01102023/30042040/GNA_LT_36,NR/20122023/29022024/IEX_LDC_231218_00501,NR/01012024/15012024/HPX-TAMDLY-271223-05546,NR/01102023/06022042/L_NR_2012_02,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01012024/31012024/52,NR/01102023/31052040/LT-31,NR/01102023/22052037/LT-59,NR/06012024/31012024/NVVN/OA/16855,NR/01012024/31012024/HPX-TAMLDCRA-141223-05419,NR/09012024/09012024/DD20240109NR22146,NR/30092023/31122025/SH-07,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05423,NR/01012024/31012024/HP-27,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05424,NR/01102023/05012040/L_NR_2020_02,NR/01012024/31012024/HP-28,NR/20122023/29022024/IEX_LDC_231218_00502,NR/01102023/15082037/GNA_NR_2012_01,NR/01012024/31032024/ ChanjuII,NR/01012024/31012024/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,NR/09012024/09012024/DD20240109NR22145,NR/01102023/23072042/L_NR_2012_04,NR/01102023/06022042/L_NR_2012_07,NR/01102023/25122043/GNA_MEJA_DELHI,NR/30092023/26122029/SH-06,NR/01012024/15012024/IEX_231227_05966,NR/01012024/31012024/HP-26,NR/01102023/30042040/GNA_LT_35,NR/01102023/19072037/LT-05,WR/01102023/01102023/L_NR_2022_09,NR/01102023/14082046/L_NR_2021_16,NR/05012024/31012024/SJVN050124NR1342,NR/01102023/13082046/L_NR_2021_12,WR/01102023/30052048/L_NR_2022_10,WR/01102023/01102023/L_NR_2020_06,NR/01102023/02012046/L_NR_2021_17,WR/01102023/29112042/RUMS(L_NR_2019_06),SR/01102023/07102043/L_NR_2018_61,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/29112042/L_NR_2019_05,NR/01102023/08032047/L_NR_2021_14,L_NR_2019_19,NR/01102023/25072045/L_NR_2021_15,NR/26072023/31072042/L_NR_2023_07,NR/22102023/11042047/L_NR_2021_16,WR/01102023/24112044/L_NR_2020_07,NR/05012024/31012024/SJVN050124NR1341,NR/01102023/02122045/L_NR_2021_13,WR/01102023/16072048/L_NR_2022_08,WR/01102023/31032046/L_NR_2020_05,NR/26072023/25122043/L_NR_2023_10,NR/22102023/11042047/L_NR_2021_17
8,01:45-02:00,1.100000,95.950000,0.000000,8.160000,47.980000,112.260000,22.070000,0.000000,0.000000,0.770000,47.980000,6.720000,0.000000,24.960000,5.760000,57.140000,18.230000,1.480000,24.460000,11.510000,47.980000,1.550000,47.980000,0.000000,148.420000,32.620000,0.000000,25.810000,47.980000,152.060000,0.000000,69.950000,72.88,0,0,0,72.88,32.78,0,0,14.09,0,0,0,0,0,0,0,32.78,0,0,24.4,98.34,0,0

9,02:00-02:15,1.070000,95.950000,0.000000,8.160000,47.980000,112.260000,22.070000,0.000000,0.000000,0.690000,47.980000,6.720000,0.000000,24.960000,5.760000,57.140000,18.230000,1.480000,24.460000,11.510000,47.980000,1.550000,47.980000,0.000000,148.420000,32.620000,0.000000,25.810000,47.980000,152.060000,0.000000,69.950000,71.06,0,0,0,71.06,32.03,0,0,13.87,0,0,0,0,0,0,0,32.03,0,0,29.02,96.08,0,0

10,02:15-02:30,1.070000,95.950000,0.000000,8.160000,47.980000,112.260000,22.070000,0.000000,0.000000,0.690000,47.980000,6.720000,0.000000,24.960000,5.760000,57.140000,18.230000,1.480000,24.460000,11.510000,47.980000,1.550000,47.980000,0.000000,148.420000,32.620000,0.000000,25.810000,47.980000,152.060000,0.000000,69.950000,67.48,0,0,0,67.48,31.06,0,0,13.69,0,0,0,0,0,0,0,31.05,0,0,28.4,93.16,0,0

11,02:30-02:45,1.070000,95.950000,0.000000,8.160000,47.980000,112.260000,22.070000,0.000000,0.000000,0.690000,47.980000,6.720000,0.000000,24.960000,5.760000,57.140000,18.230000,1.480000,24.460000,11.510000,47.980000,1.550000,47.980000,0.000000,148.420000,32.620000,0.000000,25.810000,47.980000,152.060000,0.000000,69.950000,62.88,0,0,0,62.88,33.34,0,0,13.57,0,0,0,0,0,0,0,33.33,0,0,27.79,100,0,0

12,02:45-03:00,1.070000,95.950000,0.000000,8.160000,47.980000,112.260000,22.070000,0.000000,0.000000,0.690000,47.980000,6.720000,0.000000,24.960000,5.760000,57.140000,18.230000,1.480000,24.460000,11.510000,47.980000,1.550000,47.980000,0.000000,148.420000,32.620000,0.000000,25.810000,47.980000,152.060000,0.000000,69.950000,57.18,0,0,0,57.18,33.34,0,0,13.41,0,0,0,0,0,0,0,33.33,0,0,27.42,100,0,0

13,03:00-03:15,1.070000,95.950000,0.000000,8.160000,47.980000,112.260000,22.070000,0.000000,0.000000,0.690000,47.980000,6.720000,0.000000,25.810000,5.760000,57.140000,18.230000,1.430000,24.460000,11.510000,47.980000,1.550000,47.980000,0.000000,148.420000,32.620000,0.000000,25.810000,47.980000,152.060000,0.000000,69.950000,60.38,0,0,0,60.38,33.34,0,0,13.15,0,0,0,0,0,0,0,33.33,0,0,24.18,100,0,0

14,03:15-03:30,1.070000,95.950000,0.000000,8.160000,47.980000,112.260000,22.070000,0.000000,0.000000,0.690000,47.980000,6.720000,0.000000,25.810000,5.760000,57.140000,18.230000,1.430000,24.460000,11.510000,47.980000,1.550000,47.980000,0.000000,148.420000,32.620000,0.000000,25.810000,47.980000,152.060000,0.000000,69.950000,59.88,0,0,0,59.88,32.06,0,0,13.13,0,0,0,0,0,0,0,32.07,0,0,22.99,96.2,0,0

15,03:30-03:45,1.070000,95.950000,0.000000,8.160000,47.980000,112.260000,22.070000,0.000000,0.000000,0.690000,47.980000,6.720000,0.000000,25.810000,5.760000,57.140000,18.230000,1.430000,24.460000,11.510000,47.980000,1.550000,47.980000,0.000000,148.420000,32.620000,0.000000,25.810000,47.980000,152.060000,0.000000,69.950000,59.34,0,0,0,59.34,30.23,0,0,13.12,0,0,0,0,0,0,0,30.24,0,0,21.91,90.71,0,0

16,03:45-04:00,1.070000,95.950000,0.000000,8.160000,47.980000,112.260000,22.070000,0.000000,0.000000,0.690000,47.980000,6.720000,0.000000,25.810000,5.760000,57.140000,18.230000,1.430000,24.460000,11.510000,47.980000,1.550000,47.980000,0.000000,148.420000,32.620000,0.000000,25.810000,47.980000,152.060000,0.000000,69.950000,59.22,0,0,0,59.22,28.07,0,0,13.19,0,0,0,0,0,0,0,28.08,0,0,21.21,84.24,0,0

17,04:00-04:15,0.990000,95.950000,0.000000,8.160000,47.980000,126.650000,22.070000,0.000000,0.000000,0.690000,47.980000,6.720000,0.000000,25.810000,5.760000,57.140000,18.230000,1.430000,24.460000,11.510000,47.980000,1.470000,47.980000,0.000000,148.420000,32.620000,0.000000,25.810000,47.980000,152.060000,0.000000,65.810000,58.77,0,0,0,58.77,26.02,0,0,13.32,0,0,0,0,0,0,0,26,0,0,20.49,78.01,0,0

18,04:15-04:30,0.990000,95.950000,0.000000,8.160000,47.980000,128.570000,22.070000,0.000000,0.000000,0.690000,47.980000,6.720000,0.000000,25.810000,5.760000,57.140000,18.230000,1.430000,24.460000,11.510000,47.980000,1.470000,47.980000,0.000000,148.420000,32.620000,0.000000,25.810000,47.980000,152.060000,0.000000,65.810000,57.77,0,0,0,57.77,24.21,0,0,13.46,0,0,0,0,0,0,0,24.21,0,0,19.56,72.64,0,0

19,04:30-04:45,0.990000,95.950000,0.000000,8.160000,47.980000,132.410000,22.070000,0.000000,0.000000,0.690000,47.980000,6.720000,0.000000,25.810000,5.760000,57.140000,18.230000,1.430000,24.460000,11.510000,47.980000,1.470000,47.980000,0.000000,148.420000,32.620000,0.000000,25.810000,47.980000,152.060000,0.000000,65.810000,66.88,0,0,0,66.88,24.61,0,0,14,0,0,0,0,0,0,0,24.61,0,0,18.79,73.82,0,0

20,04:45-05:00,0.990000,95.950000,0.000000,8.160000,47.980000,132.410000,22.070000,0.000000,0.000000,0.690000,47.980000,6.720000,0.000000,25.810000,5.760000,57.140000,18.230000,1.430000,24.460000,11.510000,47.980000,1.470000,47.980000,0.000000,148.420000,32.620000,0.000000,25.810000,47.980000,152.060000,0.000000,65.810000,67.23,0,0,0,67.23,23.72,0,0,14.64,0,0,0,0,0,0,0,23.72,0,0,18.2,71.16,0,0

21,05:00-05:15,0.990000,95.950000,0.000000,8.160000,47.980000,112.260000,22.070000,0.000000,0.000000,0.690000,47.980000,6.720000,0.000000,25.810000,5.760000,57.140000,18.230000,1.430000,24.460000,11.510000,47.980000,1.550000,47.980000,0.000000,148.420000,32.620000,0.000000,25.810000,47.980000,152.060000,0.000000,65.810000,66.53,0,0,0,66.53,29.95,0,0,12.07,0,0,0,0,0,0,0,29.94,0,0,17.86,89.82,0,0

22,05:15-05:30,0.990000,95.950000,0.000000,8.160000,47.980000,121.860000,22.070000,0.000000,0.000000,0.690000,47.980000,6.720000,0.000000,25.810000,5.760000,57.140000,18.230000,1.430000,24.460000,11.510000,47.980000,1.550000,47.980000,0.000000,148.420000,32.620000,0.000000,25.810000,47.980000,152.060000,0.000000,65.810000,65.22,0,0,0,65.22,29.79,0,0,12.1,0,0,0,0,0,0,0,29.77,0,0,17.83,89.32,0,0

23,05:30-05:45,0.990000,95.950000,0.000000,8.160000,47.980000,141.050000,22.070000,0.000000,0.000000,0.690000,47.980000,6.720000,0.000000,25.810000,5.760000,57.140000,18.230000,1.430000,24.460000,11.510000,47.980000,1.550000,47.980000,0.000000,148.420000,32.620000,0.000000,25.810000,47.980000,152.060000,0.000000,65.810000,63.57,0,0,0,63.57,29.38,0,0,12.09,0,0,0,0,0,0,0,29.39,0,0,21.27,88.15,0,0

24,05:45-06:00,0.990000,95.950000,0.000000,8.160000,47.980000,179.650000,22.070000,0.000000,0.000000,0.690000,47.980000,6.720000,0.000000,25.810000,5.760000,57.140000,18.230000,1.430000,24.460000,11.510000,62.370000,1.550000,47.980000,0.000000,191.900000,32.620000,0.000000,25.810000,47.980000,152.060000,0.000000,65.810000,61.61,0,0,0,61.61,29.19,0,0,12.09,0,0,0,0,0,0,0,29.2,0,0,20.88,87.59,0,0

25,06:00-06:15,0.990000,95.950000,0.000000,8.160000,47.980000,227.620000,23.030000,95.950000,0.000000,0.690000,47.980000,6.720000,0.000000,24.960000,5.760000,0.000000,18.230000,1.430000,0.000000,11.510000,81.560000,1.550000,47.980000,0.000000,230.280000,56.610000,0.000000,30.700000,47.980000,77.380000,0.000000,65.810000,60.8,0,0,0,60.8,30.95,0,0,12.11,0,0,0,0,0,0,0,30.94,0,0,24.86,92.82,0,0

26,06:15-06:30,0.990000,95.950000,0.000000,8.160000,47.980000,257.060000,23.030000,95.950000,0.000000,0.690000,47.980000,6.720000,0.000000,24.960000,5.760000,0.000000,18.230000,1.430000,0.000000,11.510000,79.640000,1.550000,47.980000,0.000000,269.860000,74.480000,0.000000,30.700000,47.980000,77.380000,0.000000,94.020000,61.23,0,0,0,61.23,30.79,0,0,12.09,0,0,0,0,0,0,0,30.77,0,0,24.07,92.32,0,0

27,06:30-06:45,0.990000,95.950000,0.000000,8.160000,47.980000,257.060000,23.030000,95.950000,0.000000,0.690000,47.980000,6.720000,0.000000,24.960000,5.760000,0.000000,18.230000,1.430000,0.000000,11.510000,100.500000,1.550000,47.980000,0.000000,269.860000,85.900000,0.000000,30.700000,47.980000,77.380000,0.000000,115.080000,60.95,0,0,0,60.95,30.52,0,0,12.05,0,0,0,0,0,0,0,30.53,0,0,21.88,91.58,0,0

28,06:45-07:00,0.990000,95.950000,0.000000,8.160000,47.980000,257.060000,23.030000,95.950000,0.000000,0.690000,47.980000,6.720000,0.000000,24.960000,5.760000,0.000000,18.230000,1.430000,0.000000,11.510000,100.500000,1.550000,47.980000,0.000000,269.860000,85.900000,0.000000,30.700000,47.980000,77.380000,0.000000,115.080000,60.88,0,0,0,60.88,29.79,0,0,12.07,4.5,0,0,0,0,0,0,29.79,0,0,21.1,89.37,0,0

29,07:00-07:15,0.950000,95.950000,0.000000,8.160000,47.980000,257.060000,22.070000,95.950000,0.000000,0.690000,47.980000,6.720000,0.000000,14.180000,5.760000,0.000000,18.230000,1.430000,0.000000,11.510000,100.500000,1.550000,47.980000,0.000000,269.860000,85.900000,0.000000,30.700000,47.980000,77.380000,0.000000,115.080000,60.76,0,0,0,60.76,28.63,0,1,12.12,9.2,1,0,0.145815,0,0,0,28.62,0,0,19.88,85.87,0,0

30,07:15-07:30,0.950000,95.950000,0.000000,8.160000,47.980000,257.060000,22.070000,95.950000,0.000000,0.690000,47.980000,6.720000,0.000000,4.590000,5.760000,0.000000,18.230000,1.430000,0.000000,11.510000,100.500000,1.550000,47.980000,0.000000,269.860000,85.900000,0.000000,30.700000,47.980000,77.380000,0.000000,115.080000,61.14,0,0,0,61.14,27.59,0,2.85,12.24,15.6,2.85,0,1.244288,0,0,1,27.57,0,0,19.38,82.72,0,0

31,07:30-07:45,0.950000,95.950000,0.040000,8.160000,47.980000,257.060000,21.110000,95.950000,0.040000,0.690000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.430000,0.000000,11.510000,100.500000,1.550000,47.980000,0.000000,269.860000,85.900000,0.000000,30.700000,47.980000,77.380000,0.040000,104.360000,64.56,0,0,0.45,64.56,26.5,0,6.71,12.36,23,6.71,0.33,3.285698,5,2,3,26.5,0,0.09,19.36,79.5,1,1

32,07:45:08:00,0.950000,95.950000,0.110000,8.160000,47.980000,257.060000,21.110000,95.950000,0.110000,0.690000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.430000,0.000000,11.510000,100.500000,1.550000,47.980000,0.000000,269.860000,85.900000,0.000000,30.700000,47.980000,77.380000,0.110000,104.360000,63.53,0,0,1.01,63.53,25.43,0,24.1,12.45,33,24.1,1,5.511807,5,7,5,25.43,0,0.2,19.34,76.29,3,2

33,08:00-08:15,0.950000,95.950000,0.250000,8.160000,47.980000,257.060000,0.000000,47.980000,0.250000,0.690000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.430000,0.000000,11.510000,100.500000,1.550000,47.980000,0.000000,269.860000,85.900000,0.000000,30.700000,47.980000,77.380000,0.250000,104.360000,63.35,0,0,3.57,63.35,22.82,0,28.99,12.53,33,28.99,1.67,8.146198,5,11,6,22.81,0,0.71,18.88,68.43,4,3

34,08:15-08:30,0.950000,95.950000,0.480000,8.160000,47.980000,257.060000,0.000000,47.980000,0.470000,0.690000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.430000,0.000000,11.510000,100.500000,1.550000,47.980000,0.000000,269.860000,85.900000,0.000000,30.700000,47.980000,77.380000,0.470000,104.360000,65.08,0,0,7.38,65.08,20.08,0,30.34,12.52,30.33,30.33,3,11.286081,5,14,9,20.06,0,1.47,18.55,60.19,6,4

35,08:30-08:45,0.950000,95.950000,0.790000,8.160000,47.980000,257.060000,0.000000,47.980000,0.770000,0.690000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.430000,0.000000,11.510000,100.500000,1.550000,47.980000,0.000000,269.860000,85.900000,0.000000,30.700000,47.980000,77.380000,0.770000,104.360000,64.19,0,0,23.37,64.19,17.31,0,32,10.58,32,32,22.85,14.960619,5,18,11,17.31,0,4.67,18.21,51.92,7,6

36,08:45:09:00,0.950000,95.950000,1.230000,8.160000,47.980000,257.060000,0.000000,47.980000,1.200000,0.690000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.430000,0.000000,11.510000,100.500000,1.550000,47.980000,0.000000,269.860000,85.900000,0.000000,30.700000,47.980000,77.380000,1.200000,104.360000,63.94,0,0,32.43,63.94,16.16,0,32,10.54,32,32,29.72,18.878182,5,21,13,16.17,0,6.48,17.77,48.5,9,7

37,09:00:09:15,0.950000,95.950000,1.600000,8.160000,47.980000,257.060000,0.000000,47.980000,1.570000,0.690000,47.980000,6.720000,100.750000,30.700000,5.760000,0.000000,18.230000,1.430000,0.000000,11.510000,100.500000,1.470000,47.980000,41.260000,269.860000,85.900000,0.000000,30.700000,47.980000,229.450000,1.570000,104.360000,65,0,0,41.36,65,20.84,0,32,10.58,32,32,37.17,21.920855,12,25,15,20.83,0,8.27,17.57,62.5,10,7

38,09:15-09:30,0.950000,95.950000,1.960000,8.160000,47.980000,257.060000,0.000000,47.980000,1.910000,0.690000,47.980000,6.720000,100.750000,30.700000,5.760000,0.000000,18.230000,1.430000,0.000000,11.510000,100.500000,1.470000,47.980000,41.260000,269.860000,85.900000,0.000000,30.700000,47.980000,229.450000,1.910000,104.360000,64.33,0,0,51.79,64.33,20.5,0,32,10.54,32,32,45.36,24.49692,17,28,18,20.5,0,10.36,17.12,61.5,12,9

39,09:30-09:45,0.950000,95.950000,2.180000,8.160000,47.980000,257.060000,0.000000,47.980000,2.130000,0.690000,47.980000,6.720000,100.750000,30.700000,5.760000,0.000000,18.230000,1.430000,0.000000,11.510000,100.500000,1.470000,47.980000,239.880000,269.860000,85.900000,0.000000,30.700000,47.980000,229.450000,2.130000,108.130000,63.67,0,0,64.92,63.67,27.5,0,32,10.25,32,32,52.56,26.781355,22,32,17,27.5,0,12.98,16.92,82.5,13,8

40,09:45-10:00,0.950000,95.950000,2.550000,8.160000,47.980000,257.060000,0.000000,47.980000,2.490000,0.690000,47.980000,6.720000,100.750000,30.700000,5.760000,0.000000,18.230000,1.430000,0.000000,11.510000,100.500000,1.470000,47.980000,239.880000,269.860000,85.900000,0.000000,30.700000,47.980000,229.450000,2.490000,108.130000,61.67,0,0,77.61,61.67,27,0,32.5,10.68,32.5,32.5,58.43,29.007464,27,35,20,27,0,15.52,17.01,81,15,10

41,10:00-10:15,0.950000,95.950000,3.160000,8.160000,47.980000,257.060000,0.000000,47.980000,3.080000,0.690000,47.980000,6.720000,100.750000,30.700000,5.760000,0.000000,18.230000,1.430000,0.000000,11.510000,100.500000,1.550000,47.980000,239.880000,269.860000,85.900000,0.000000,30.700000,47.980000,229.450000,3.080000,108.130000,60,0,0,66.92,60,20,0,32.5,10.7,32.5,32.5,17.12,32.001532,30.45,42,23,20,0,13.38,17.12,60,18,12

42,10:15-10:30,0.950000,95.950000,3.560000,8.160000,47.980000,257.060000,0.000000,47.980000,3.480000,0.690000,47.980000,6.720000,100.750000,30.700000,5.760000,0.000000,18.230000,1.430000,0.000000,11.510000,100.500000,1.550000,47.980000,239.880000,269.860000,85.900000,0.000000,30.700000,47.980000,229.450000,3.480000,108.130000,58.33,0,0,77.9,58.33,20,0,32.5,10.58,32.5,32.5,20.58,35.510813,32.84,48,27,20,0,15.58,17.25,60,20,13

43,10:30-10:45,0.950000,95.950000,4.310000,8.160000,47.980000,257.060000,0.000000,47.980000,4.200000,0.690000,47.980000,6.720000,100.750000,30.700000,5.760000,0.000000,18.230000,1.430000,0.000000,11.510000,100.500000,1.550000,47.980000,239.880000,269.860000,85.900000,0.000000,30.700000,47.980000,229.450000,4.200000,112.830000,58,0,0,83.39,58,20,0,32.5,10.39,32.5,32.5,21.67,37.250872,17,53,33,20,0,16.68,16,60,22,17

44,10:45-11:00,0.950000,95.950000,5.380000,8.160000,47.980000,257.060000,0.000000,47.980000,5.240000,0.690000,47.980000,6.720000,100.750000,30.700000,5.760000,0.000000,18.230000,1.430000,0.000000,11.510000,100.500000,1.550000,47.980000,239.880000,269.860000,85.900000,0.000000,30.700000,47.980000,229.450000,5.240000,112.830000,57.67,0,0,90.09,57.67,20,0,32.5,10.11,32.5,32.5,23.33,39.068699,17,60,40,20,0,18.02,16,60,25,20

45,11:00-11:15,0.990000,95.950000,6.900000,8.160000,47.980000,257.060000,0.000000,95.950000,6.720000,0.690000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.430000,0.000000,11.510000,100.500000,1.550000,47.980000,0.000000,269.860000,85.900000,0.000000,30.700000,47.980000,229.450000,6.720000,115.080000,57.33,0,0,104.53,57.33,20,0,32.5,7.31,32.5,32.5,26.67,41.285087,17,63,81,20,0,20.9,15.66,60,27,41

46,11:15-11:30,0.990000,95.950000,8.890000,8.160000,47.980000,257.060000,0.000000,95.950000,8.680000,0.690000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.430000,0.000000,11.510000,100.500000,1.550000,47.980000,0.000000,269.860000,85.900000,0.000000,30.700000,47.980000,229.450000,8.680000,115.080000,56.67,0,0,142.35,56.67,20,0,32.5,7.31,32.5,32.5,30,45.795631,17,74,85,20,0,28.47,15.34,60,31,43

47,11:30-11:45,0.990000,95.950000,11.360000,8.160000,47.980000,257.060000,0.000000,95.950000,11.090000,0.690000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.430000,0.000000,11.510000,100.500000,1.550000,47.980000,0.000000,269.860000,85.900000,0.000000,30.700000,47.980000,229.450000,11.090000,115.080000,56.67,0,7.1,213.36,56.67,20,0,32.5,7.31,32.5,32.5,33.33,45.445675,22,91,50,20,19.67,42.67,15.34,60,39,25

48,11:45-12:00,0.990000,95.950000,14.150000,8.160000,47.980000,257.060000,0.000000,95.950000,13.810000,0.690000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.430000,0.000000,11.510000,100.500000,1.550000,47.980000,0.000000,269.860000,85.900000,0.000000,30.700000,47.980000,229.450000,13.810000,115.080000,56.67,0,11.9,229.17,56.67,20.66,0,32.5,7.31,32.5,32.5,36.67,46.359449,22,105,63,20.67,19.67,45.83,15.66,62,45,32

49,12:00-12:15,1.070000,95.950000,15.360000,8.160000,47.980000,257.060000,0.000000,95.950000,14.980000,0.770000,47.980000,6.720000,0.000000,30.700000,5.760000,0.000000,18.230000,1.480000,0.000000,11.510000,100.500000,1.550000,47.980000,0.000000,269.860000,85.900000,0.000000,30.700000,47.980000,229.450000,14.980000,115.080000,57.33,0,23.03,229.17,57.33,21.47,0,32.5,7.31,32.5,32.5,41.67,34.791459,22,140,67,21.47,19.67,45.83,16,64.41,60,33

