Block,Time,DADRT2,KOTESHWR,DULHASTI,KOLDAM,PARBATI3,CHAMERA3,DHAULIGNGA,RAMPUR,NJPC,CHAMERA2,KISHANGANGA,RAPPC,NAPP,JHAJJAR,UNCHAHAR1,SINGRAULI_HYDRO,RIHAND3,TEHRI,UNCHAHAR4,SINGRAULI,RIHAND2,TANDA2,UNCHAHAR3,RIHAND1,SEWA2,URI2,UNCHAHAR2,RAPPB,BSIUL,CHAMERA1,URI,TANAKPUR,SALAL,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
1,00:00-00:15,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,0.99476,123.665625,45.36,0,102.75,118.125,0,26.39091,92,10.5307,32.2848,42.392196,0,6.5208,39.5,8.832,13.3224,85.988,0,83.296,0,0,0,65.703,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,43.704,147.515625,10.29,20.0018,14.253199,347.0625

2,00:15-00:30,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,0.99476,123.665625,45.36,0,102.75,118.125,0,26.39091,92,10.5307,32.2848,42.392196,0,6.5208,39.5,8.832,13.3224,85.988,0,83.296,0,0,0,65.703,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,43.704,147.515625,10.29,20.0018,14.253199,347.0625

3,00:30-00:45,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,0.99476,123.665625,30.24,0,102.75,118.125,0,26.39091,92,5.1987,32.2848,42.392196,0,6.5208,39.5,48.576,13.3224,85.988,0,83.296,0,0,0,65.703,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,10.29,20.0018,14.253199,347.0625

4,00:45-01:00,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,0.99476,123.665625,30.24,0,102.75,118.125,0,26.39091,92,0,32.2848,42.392196,0,6.5208,39.5,48.576,13.3224,85.988,0,83.296,0,0,0,65.703,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,10.29,20.0018,14.253199,347.0625

5,01:00-01:15,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,0.99476,123.665625,15.12,0,102.75,118.125,0,26.39091,92,0,10.7616,42.392196,0,6.5208,39.5,11.04,13.3224,85.988,0,83.296,0,0,0,65.703,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,10.29,20.0018,14.253199,347.0625

6,01:15-01:30,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,0.99476,123.665625,15.12,0,102.75,118.125,0,26.39091,92,0,9.4164,42.392196,0,6.5208,39.5,8.832,13.3224,85.988,0,83.296,0,0,0,65.703,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,10.29,20.0018,14.253199,347.0625

7,01:30-01:45,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,0.99476,123.665625,0,0,102.75,118.125,0,26.39091,92,0,9.4164,42.392196,0,6.5208,39.5,8.832,13.3224,85.988,0,83.296,0,0,0,65.703,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,10.29,20.0018,14.253199,347.0625

8,01:45-02:00,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,0.99476,123.665625,0,0,102.75,118.125,0,26.39091,92,0,9.4164,42.392196,0,6.5208,39.5,8.832,13.3224,85.988,0,83.296,0,0,0,65.703,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,10.29,20.0018,14.253199,347.0625

9,02:00-02:15,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,0.99476,123.665625,0,0,102.75,118.125,0,26.39091,92,0,9.4164,42.392196,0,6.5208,39.5,11.04,13.3224,82.502,0,83.296,0,0,0,65.703,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,10.29,20.0018,14.253199,347.0625

10,02:15-02:30,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,0.99476,123.665625,0,0,102.75,118.125,0,26.39091,92,0,9.4164,42.392196,0,6.5208,39.5,11.04,13.3224,82.502,0,83.296,0,0,0,65.703,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,10.29,20.0018,14.253199,347.0625

11,02:30-02:45,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,0.99476,123.665625,0,0,102.75,118.125,0,26.39091,92,0,9.68544,42.392196,0,6.5208,39.5,11.04,13.3224,82.502,0,83.296,0,0,0,65.703,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,10.29,20.0018,14.253199,347.0625

12,02:45-03:00,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,0.99476,123.665625,0,0,102.75,118.125,0,26.39091,92,0,9.68544,42.392196,0,6.5208,39.5,11.04,13.3224,82.502,0,83.296,0,0,0,65.703,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,10.29,20.0018,14.253199,347.0625

13,03:00-03:15,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,0.99476,123.665625,0,0,102.75,118.125,0,26.39091,92,0,9.68544,42.392196,0,6.5208,39.5,8.832,12.1695,82.502,0,83.296,0,0,0,65.703,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,10.29,20.0018,14.253199,347.0625

14,03:15-03:30,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,0.99476,123.665625,0,0,102.75,118.125,0,26.39091,92,0,9.68544,42.392196,0,6.5208,39.5,8.832,12.1695,82.502,0,83.296,0,0,0,65.703,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,10.29,20.0018,14.253199,347.0625

15,03:30-03:45,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,0.99476,123.665625,0,0,102.75,118.125,0,26.39091,92,0,9.68544,42.392196,0,6.5208,28.045,9.936,12.1695,82.502,0,83.296,0,0,0,65.703,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,10.29,20.0018,14.253199,347.0625

16,03:45-04:00,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,0.99476,123.665625,0,0,102.75,118.125,0,26.39091,92,0,9.68544,42.392196,0,6.5208,28.045,9.936,12.1695,82.502,0,83.296,0,0,0,65.703,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,10.29,20.0018,14.253199,347.0625

17,04:00-04:15,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,0.99476,123.665625,0,0,102.75,118.125,0,26.39091,92,0,9.68544,42.392196,0,6.5208,28.045,48.576,12.1695,82.502,0,83.296,0,0,0,65.703,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,10.29,20.0018,14.253199,347.0625

18,04:15-04:30,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,0.99476,123.665625,0,0,102.75,118.125,0,26.39091,92,0,9.68544,42.392196,0,6.5208,28.045,48.576,12.1695,82.502,0,83.296,0,0,0,65.703,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,10.29,20.0018,14.253199,347.0625

19,04:30-04:45,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,0.99476,123.665625,0,0,102.75,118.125,0,26.39091,92,0,9.68544,42.392196,0,6.5208,28.045,8.832,12.1695,82.502,0,83.296,0,0,0,65.703,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,41.5795,147.515625,10.29,20.0018,14.253199,347.0625

20,04:45-05:00,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,0.99476,123.665625,0,0,102.75,118.125,0,26.39091,92,0,9.68544,42.392196,0,6.5208,28.045,8.832,12.1695,82.502,0,83.296,0,0,0,65.703,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,41.5795,147.515625,10.29,20.0018,14.253199,347.0625

21,05:00-05:15,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,0.99476,123.665625,0,0,102.75,118.125,0,26.39091,92,0,9.68544,42.392196,0,6.5208,39.5,11.04,12.1695,82.502,0,83.296,0,0,0,65.703,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,41.5795,147.515625,10.29,20.0018,14.253199,347.0625

22,05:15-05:30,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,0.99476,123.665625,15.12,0,102.75,118.125,0,26.39091,92,0,9.68544,42.392196,0,6.5208,39.5,11.04,12.1695,82.502,0,83.296,0,0,0,65.703,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,41.5795,147.515625,10.29,20.0018,14.253199,347.0625

23,05:30-05:45,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,0.99476,123.665625,30.24,0,102.75,118.125,0,26.39091,92,0,9.68544,42.392196,0,13.1076,39.5,11.04,12.1695,82.502,0,83.296,0,0,0,65.703,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,41.5795,147.515625,10.29,20.0018,14.253199,348.1875

24,05:45-06:00,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,0.99476,123.665625,46.683,0,102.75,118.125,0,26.39091,92,5.1987,9.68544,42.392196,0,13.1076,39.5,11.04,12.1695,82.502,0,83.296,0,0,0,65.703,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,41.5795,147.515625,10.29,20.0018,14.253199,348.1875

25,06:00-06:15,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,0.99476,123.665625,62.244,0,102.75,118.125,0,26.39091,92,10.5307,10.089,42.392196,0,13.1076,42.14808,8.832,12.1695,82.502,0,83.296,0,0,0,65.16,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,41.5795,147.515625,10.29,20.0018,14.253199,348.1875

26,06:15-06:30,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,0.99476,123.665625,62.244,0,102.75,118.125,0,26.39091,92,13.33,10.089,42.392196,0,13.1076,42.14808,8.832,12.1695,82.502,0,83.296,0,0,0,65.16,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,41.5795,147.515625,10.29,20.0018,14.253199,348.1875

27,06:30-06:45,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,0.99476,123.665625,62.244,0,102.75,118.125,0,26.39091,92,13.33,32.2848,42.392196,0,13.1076,42.14808,11.04,12.1695,82.502,0,83.296,0,0,0,65.16,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,41.5795,147.515625,10.29,20.0018,14.253199,348.1875

28,06:45-07:00,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,0.99476,123.665625,49.14,0,102.75,118.125,0,26.39091,92,13.33,32.2848,42.392196,0,13.1076,42.14808,11.04,12.1695,82.502,0,83.296,0,0,0,65.16,0,0,0,39.9,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,41.5795,147.515625,10.29,20.0018,14.253199,348.1875

29,07:00-07:15,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,0.99476,123.665625,49.14,0,102.75,118.125,0,26.39091,92,13.33,32.2848,42.392196,0,13.1076,42.14808,48.576,12.1695,82.502,0,83.296,0,0,0,65.16,0,0,0,38.85,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,41.5795,147.515625,10.29,20.0018,14.253199,348.1875

30,07:15-07:30,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,0.99476,123.665625,49.14,0,102.75,118.125,0,26.39091,92,10.5307,32.2848,42.392196,0,13.1076,42.14808,48.576,12.1695,82.502,0,83.296,0,0,0,65.16,0,0,0,38.85,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,41.5795,147.515625,10.29,20.0018,14.253199,348.1875

31,07:30-07:45,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,0.99476,123.665625,30.24,0,102.75,118.125,0,26.39091,92,9.7309,10.7616,42.392196,0,6.5208,42.14808,11.04,12.1695,80.178,0,83.296,0,0,0,65.16,0,0,0,38.85,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,41.5795,147.515625,10.29,20.0018,14.253199,348.1875

32,07:45:08:00,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,0.99476,123.665625,15.12,0,102.75,118.125,0,26.39091,92,0,9.68544,42.392196,0,6.5208,42.14808,11.04,12.1695,80.178,0,83.296,0,0,0,65.16,0,0,0,38.85,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,41.5795,147.515625,10.29,20.0018,14.253199,348.1875

33,08:00-08:15,686.779957,8.874,49.436556,0,0,29.062808,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.01389,123.665625,0,0,102.75,118.125,0,26.39091,92,0,9.68544,42.392196,0,6.5208,42.107,11.04,12.1695,76.692,0,83.296,0,0,0,65.16,0,0,0,38.85,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,41.5795,147.515625,10.29,20.0018,14.253199,348.1875

34,08:15-08:30,686.779957,8.874,49.436556,0,0,19.35568,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.01389,123.665625,0,0,102.75,118.125,0,26.39091,92,0,9.68544,42.392196,0,6.5208,39.5,11.04,12.1695,76.692,0,83.296,0,0,0,65.16,0,0,0,38.85,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,41.5795,147.515625,10.29,20.0018,14.253199,348.1875

35,08:30-08:45,686.779957,8.874,49.436556,0,0,19.35568,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.01389,123.665625,0,0,102.75,118.125,0,26.39091,92,0,9.68544,42.392196,0,6.5208,26.86,11.04,12.1695,76.692,0,83.296,0,0,0,65.16,0,0,0,38.85,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,41.5795,147.515625,10.29,20.0018,14.253199,348.975

36,08:45:09:00,686.779957,8.874,49.436556,0,0,19.35568,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.01389,123.665625,0,0,102.75,118.125,0,26.39091,92,0,9.68544,42.392196,0,6.5208,26.86,11.04,12.1695,76.692,0,83.296,0,0,0,65.16,0,0,0,38.85,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,41.5795,147.515625,10.29,20.0018,14.253199,348.975

37,09:00:09:15,686.779957,8.874,49.436556,0,0,19.35568,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.01389,123.665625,0,0,102.75,118.125,0,26.39091,92,0,9.68544,42.392196,0,6.5208,26.86,11.04,12.1695,76.692,0,83.296,0,0,0,65.16,0,0,0,37.8,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,41.5795,147.515625,10.29,20.0018,14.253199,348.975

38,09:15-09:30,686.779957,8.874,49.436556,0,0,19.35568,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.01389,123.665625,0,0,102.75,118.125,0,26.39091,92,0,9.68544,42.392196,0,6.5208,26.86,11.04,12.1695,76.692,0,83.296,0,0,0,65.16,0,0,0,37.8,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,41.5795,147.515625,10.29,20.0018,14.253199,348.975

39,09:30-09:45,686.779957,8.874,49.436556,0,0,19.35568,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.01389,123.665625,0,0,102.75,118.125,0,26.39091,92,0,10.089,42.392196,0,6.5208,26.86,48.576,12.1695,76.692,0,83.296,0,0,0,65.16,0,0,0,37.8,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,41.5795,147.515625,10.29,20.0018,14.253199,348.975

40,09:45-10:00,686.779957,8.874,49.436556,0,0,19.35568,0,0,116.9545,39.51012,0,51.1407,39.8364,653.1525,19.985,1.01389,123.665625,0,0,102.75,118.125,0,26.39091,92,0,10.089,42.392196,0,6.5208,26.86,48.576,12.1695,76.692,0,83.296,0,0,0,65.16,0,0,0,37.8,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,41.5795,147.515625,10.29,20.0018,14.253199,348.975

