Block,Time,KOTESHWR,ANTA_CRF,DADRI_RF,URI,CHAMERA1,RIHAND1,KISHANGANGA,AURY_CRF,UNCHAHAR4,AURY_LF,TEHRI,CHAMERA2,DULHASTI,RAMPUR,CHAMERA3,ANTA_GF,KOLDAM,SEWA2,URI2,TANDA2,PARBATI3,SALAL,DADRI_GF,ANTA_LF,RIHAND3,DADRT2,JHAJJAR,ANTA_RF,UNCHAHAR3,AURY_RF,BSIUL,DADRI_CRF,UNCHAHAR1,SINGRAULI_HYDRO,TANAKPUR,NAPP,NJPC,AURY_GF,DHAULIGNGA,SINGRAULI,RAPPB,DADRI_LF,RIHAND2,UNCHAHAR2,RAPPC,FSTPP I & II,TALA,KHSTPP-II,SASAN,BRBCL,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,26.707451,0.000000,0.000000,32.503582,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,39.996511,46.816884,57.122017,6.511447,33.622609,0.000000,8.952967,18.148236,33.934961,5.172163,18.410045,70.665752,0.000000,0.000000,119.873657,664.241367,447.368092,0.000000,25.485658,0.000000,12.589056,0.000000,21.057344,1.108016,2.967718,47.154641,173.717757,0.000000,31.519075,134.641106,0.000000,0.000000,114.485449,20.473820,65.793651,11.043032,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

7,01:30-01:45,26.707451,0.000000,0.000000,32.503582,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,39.996511,46.816884,57.122017,6.511447,33.622609,0.000000,8.952967,16.837937,33.934961,5.172163,18.410045,70.665752,0.000000,0.000000,119.873657,664.241367,418.409092,0.000000,25.485658,0.000000,12.589056,0.000000,21.057344,1.108016,2.967718,47.154641,173.717757,0.000000,31.519075,134.641106,0.000000,0.000000,114.485449,20.473820,65.793651,11.043032,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

8,01:45-02:00,26.707451,0.000000,0.000000,32.503582,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,39.996511,46.816884,57.122017,6.511447,33.622609,0.000000,8.952967,12.092701,33.934961,5.172163,18.410045,70.665752,0.000000,0.000000,119.873657,658.953261,399.103092,0.000000,25.485658,0.000000,12.589056,0.000000,21.057344,1.108016,2.967718,47.154641,173.717757,0.000000,31.519075,134.641106,0.000000,0.000000,114.485449,20.473820,65.793651,11.043032,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

9,02:00-02:15,26.707451,0.000000,0.000000,32.503582,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,39.996511,46.816884,57.122017,6.511447,33.622609,0.000000,8.952967,12.092701,33.934961,5.172163,18.410045,70.665752,0.000000,0.000000,119.873657,658.953261,441.099435,0.000000,25.485658,0.000000,12.589056,0.000000,21.057344,1.108016,2.967718,47.154641,173.717757,0.000000,31.519075,134.641106,0.000000,0.000000,114.485449,20.473820,65.793651,11.043032,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

10,02:15-02:30,26.707451,0.000000,0.000000,32.503582,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,39.996511,46.816884,57.122017,6.511447,33.622609,0.000000,8.952967,12.092701,33.934961,5.172163,18.410045,70.665752,0.000000,0.000000,119.873657,658.953261,456.546937,0.000000,25.485658,0.000000,12.589056,0.000000,21.057344,1.108016,2.967718,47.154641,173.717757,0.000000,31.519075,134.641106,0.000000,0.000000,114.485449,20.473820,65.793651,11.043032,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

11,02:30-02:45,26.707451,0.000000,0.000000,32.503582,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,39.996511,46.816884,57.122017,6.511447,33.622609,0.000000,8.952967,12.092701,33.934961,5.172163,18.410045,70.665752,0.000000,0.000000,119.873657,658.953261,456.546937,0.000000,25.485658,0.000000,12.589056,0.000000,21.057344,1.108016,2.967718,47.154641,173.717757,0.000000,31.519075,134.641106,0.000000,0.000000,114.485449,20.473820,65.793651,11.043032,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

12,02:45-03:00,26.707451,0.000000,0.000000,32.503582,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,39.996511,46.816884,57.122017,6.511447,33.622609,0.000000,8.952967,12.092701,33.934961,5.172163,18.410045,70.665752,0.000000,0.000000,119.873657,658.953261,456.546937,0.000000,25.485658,0.000000,12.589056,0.000000,21.057344,1.108016,2.967718,47.154641,173.717757,0.000000,31.519075,134.641106,0.000000,0.000000,114.485449,20.473820,65.793651,11.043032,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

13,03:00-03:15,26.707451,0.000000,0.000000,32.503582,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,39.996511,46.816884,57.122017,6.511447,33.622609,0.000000,8.952967,12.092701,37.019958,5.172163,18.410045,70.665752,0.000000,0.000000,119.873657,662.029093,456.546937,0.000000,25.485658,0.000000,12.589056,0.000000,21.057344,1.108016,9.768739,47.154641,173.717757,0.000000,31.519075,134.641106,0.000000,0.000000,114.485449,20.473820,65.793651,11.043032,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

14,03:15-03:30,26.707451,0.000000,0.000000,32.503582,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,39.996511,46.816884,57.122017,6.511447,33.622609,0.000000,8.952967,12.092701,37.019958,5.172163,18.410045,70.665752,0.000000,0.000000,119.873657,662.029093,437.715092,0.000000,25.485658,0.000000,12.589056,0.000000,21.057344,1.108016,9.768739,47.154641,173.717757,0.000000,31.519075,134.641106,0.000000,0.000000,114.485449,20.473820,65.793651,11.043032,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

15,03:30-03:45,26.707451,0.000000,0.000000,32.503582,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,39.996511,46.816884,57.122017,6.511447,33.622609,0.000000,8.952967,12.092701,37.019958,5.172163,18.410045,70.665752,0.000000,0.000000,119.873657,592.044843,356.679508,0.000000,25.485658,0.000000,12.589056,0.000000,21.057344,1.108016,2.967718,47.154641,173.717757,0.000000,31.519075,134.641106,0.000000,0.000000,114.485449,20.473820,65.793651,11.043032,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

16,03:45-04:00,26.707451,0.000000,0.000000,32.503582,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,39.996511,46.816884,57.122017,6.511447,33.622609,0.000000,8.952967,12.092701,37.019958,5.172163,18.410045,70.665752,0.000000,0.000000,119.873657,568.134458,336.408208,0.000000,26.051323,0.000000,12.589056,0.000000,21.436224,1.108016,2.967718,47.154641,173.717757,0.000000,31.519075,134.641106,0.000000,0.000000,114.485449,20.473820,65.793651,11.043032,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

17,04:00-04:15,26.707451,0.000000,0.000000,32.503582,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,39.996511,46.816884,57.122017,6.511447,33.622609,0.000000,8.952967,12.092701,33.934961,5.172163,18.410045,70.665752,0.000000,0.000000,119.873657,488.795679,282.002742,0.000000,25.485658,0.000000,12.589056,0.000000,21.057344,1.108016,9.768739,47.154641,173.717757,0.000000,31.519075,134.641106,0.000000,0.000000,114.485449,20.473820,65.793651,11.043032,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

18,04:15-04:30,26.707451,0.000000,0.000000,32.503582,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,39.996511,46.816884,57.122017,6.511447,33.622609,0.000000,8.952967,12.092701,33.934961,5.172163,18.410045,70.665752,0.000000,0.000000,119.873657,488.795679,261.731442,0.000000,25.485658,0.000000,12.589056,0.000000,21.057344,1.108016,2.967718,47.154641,173.717757,0.000000,31.519075,134.641106,0.000000,0.000000,114.485449,20.473820,65.793651,11.043032,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

19,04:30-04:45,26.707451,0.000000,0.000000,32.503582,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,39.996511,46.816884,57.122017,6.511447,33.622609,0.000000,8.952967,12.092701,33.934961,5.172163,18.410045,70.665752,0.000000,0.000000,119.873657,487.830379,241.460142,0.000000,25.485658,0.000000,12.589056,0.000000,21.057344,1.108016,2.967718,47.154641,173.717757,0.000000,31.519075,134.641106,0.000000,0.000000,114.485449,20.473820,65.793651,11.043032,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

20,04:45-05:00,26.707451,0.000000,0.000000,32.503582,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,39.996511,46.816884,57.122017,6.511447,33.622609,0.000000,8.952967,12.092701,33.934961,5.172163,18.410045,70.665752,0.000000,0.000000,119.873657,484.934479,211.535842,0.000000,25.485658,0.000000,12.589056,0.000000,21.057344,1.108016,2.967718,47.154641,173.717757,0.000000,31.519075,134.641106,0.000000,0.000000,114.485449,20.473820,65.793651,11.043032,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

21,05:00-05:15,20.030589,0.000000,0.000000,32.503582,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,29.997384,46.816884,57.122017,6.511447,33.622609,0.000000,8.952967,12.092701,33.934961,5.172163,18.410045,70.665752,0.000000,0.000000,119.873657,537.082480,188.368642,0.000000,25.485658,0.000000,12.589056,0.000000,21.057344,1.108016,4.204268,47.154641,173.717757,0.000000,31.519075,134.641106,0.000000,0.000000,114.485449,20.473820,65.793651,11.043032,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

22,05:15-05:30,20.030589,0.000000,0.000000,32.503582,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,16.152437,46.816884,57.122017,6.511447,33.622609,0.000000,8.952967,12.092701,33.934961,5.172163,18.410045,70.665752,0.000000,0.000000,119.873657,578.568579,173.609205,0.000000,25.485658,0.000000,12.589056,0.000000,21.057344,1.108016,4.204268,47.154641,173.717757,0.000000,31.519075,134.641106,0.000000,0.000000,114.485449,20.473820,65.793651,11.043032,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

23,05:30-05:45,20.030589,0.000000,0.000000,32.503582,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,8.952967,12.092701,37.019958,5.172163,18.410045,70.665752,0.000000,0.000000,119.873657,572.776779,173.609205,0.000000,25.485658,0.000000,12.589056,0.000000,21.057344,1.108016,4.204268,47.154641,173.717757,0.000000,20.964104,134.641106,0.000000,0.000000,114.485449,20.473820,65.793651,11.043032,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

24,05:45-06:00,20.030589,0.000000,0.000000,32.503582,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,8.952967,12.092701,37.019958,5.172163,18.410045,70.665752,0.000000,0.000000,119.873657,564.845295,173.609205,0.000000,25.485658,0.000000,12.589056,0.000000,21.057344,1.108016,4.204268,47.154641,173.717757,0.000000,20.964104,134.641106,0.000000,0.000000,114.485449,20.473820,65.793651,11.043032,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

25,06:00-06:15,20.030589,0.000000,0.000000,32.503582,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,8.952967,12.092701,37.019958,5.172163,22.092054,70.665752,0.000000,0.000000,119.873657,508.857895,173.609205,0.000000,22.580298,0.000000,12.589056,0.000000,18.524686,1.108016,4.204268,47.154641,173.717757,0.000000,20.964104,134.641106,0.000000,0.000000,114.485449,17.917899,65.793651,11.043032,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

26,06:15-06:30,20.030589,0.000000,0.000000,32.503582,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,8.952967,12.092701,37.019958,5.172163,26.510464,70.665752,0.000000,0.000000,119.873657,497.158459,173.609205,0.000000,22.580298,0.000000,12.589056,0.000000,18.524686,1.108016,4.204268,47.154641,173.717757,0.000000,20.964104,134.641106,0.000000,0.000000,114.485449,17.917899,65.793651,11.043032,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

27,06:30-06:45,20.030589,0.000000,0.000000,32.503582,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,8.952967,12.092701,33.934961,5.172163,56.750067,70.665752,0.000000,0.000000,119.873657,468.199459,173.609205,0.000000,22.580298,0.000000,12.589056,0.000000,18.524686,1.108016,2.967718,47.154641,173.717757,0.000000,20.964104,134.641106,0.000000,0.000000,114.485449,18.312417,65.793651,11.043032,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

28,06:45-07:00,20.030589,0.000000,0.000000,32.503582,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,8.952967,12.092701,33.934961,5.172163,56.750067,70.665752,0.000000,0.000000,119.873657,474.956559,173.609205,0.000000,22.580298,0.000000,12.589056,0.000000,18.524686,1.108016,2.967718,47.154641,173.717757,0.000000,20.964104,134.641106,0.000000,0.000000,114.485449,18.312417,65.793651,11.043032,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

29,07:00-07:15,20.030589,0.000000,0.000000,32.503582,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,8.952967,12.092701,27.764968,5.172163,56.750067,70.665752,0.000000,0.000000,119.873657,426.691559,173.609205,0.000000,22.580298,0.000000,12.589056,0.000000,18.524686,1.108016,2.967718,47.154641,173.717757,0.000000,20.964104,134.641106,0.000000,0.000000,114.485449,18.312417,65.793651,11.043032,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

30,07:15-07:30,20.030589,0.000000,0.000000,32.503582,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,8.952967,12.092701,27.764968,5.172163,56.750067,70.665752,0.000000,0.000000,119.873657,378.426559,173.609205,0.000000,22.580298,0.000000,12.589056,0.000000,18.524686,1.108016,2.967718,47.154641,173.717757,0.000000,20.964104,134.641106,0.000000,0.000000,114.485449,18.312417,65.793651,11.043032,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

31,07:30-07:45,20.030589,0.000000,0.000000,32.503582,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,8.952967,12.092701,27.764968,5.172163,56.750067,70.665752,0.000000,0.000000,119.873657,365.655640,173.609205,0.000000,22.580298,0.000000,12.589056,0.000000,18.524686,1.108016,9.768739,47.154641,173.717757,0.000000,20.964104,134.641106,0.000000,0.000000,114.485449,18.312417,65.793651,11.043032,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

32,07:45:08:00,20.030589,0.000000,0.000000,32.503582,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,8.952967,10.715051,27.764968,5.172163,56.750067,70.665752,0.000000,0.000000,119.873657,365.655640,173.609205,0.000000,22.580298,0.000000,12.589056,0.000000,16.070797,1.108016,9.768739,47.154641,173.717757,0.000000,20.964104,134.641106,0.000000,0.000000,114.485449,18.312417,65.793651,11.043032,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

33,08:00-08:15,20.030589,0.000000,0.000000,32.503582,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,8.952967,5.969814,27.764968,5.172163,18.410045,70.665752,0.000000,0.000000,119.873657,365.655640,173.609205,0.000000,17.284179,0.000000,12.589056,0.000000,12.017985,1.108016,1.731169,47.154641,173.717757,0.000000,20.964104,134.641106,0.000000,0.000000,114.485449,14.000229,65.793651,11.043032,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

34,08:15-08:30,20.030589,0.000000,0.000000,32.503582,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,8.952967,5.969814,27.764968,5.172163,18.410045,70.665752,0.000000,0.000000,119.873657,365.655640,173.609205,0.000000,17.284179,0.000000,12.589056,0.000000,12.017985,1.108016,1.731169,47.154641,173.717757,0.000000,20.964104,134.641106,0.000000,0.000000,114.485449,14.000229,65.793651,11.043032,0.000000,143.153990,404.238681,19.307738,34.325103,0,0,0,0,0

35,08:30-08:45,20.030589,0.000000,0.000000,32.503582,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,8.952967,0.000000,27.764968,5.172163,18.410045,70.665752,0.000000,0.000000,119.873657,365.655640,173.609205,0.000000,17.284179,0.000000,12.589056,0.000000,12.017985,1.108016,1.731169,47.154641,173.717757,0.000000,20.964104,134.641106,0.000000,0.000000,114.485449,14.000229,65.793651,11.052685,0.000000,78.739521,404.238681,19.307738,29.252741,0,0,0,0,0

36,08:45:09:00,9.458890,0.000000,0.000000,37.299192,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,8.952967,0.000000,27.764968,5.172163,18.410045,70.665752,0.000000,0.000000,119.873657,365.655640,173.609205,0.000000,17.284179,0.000000,12.589056,0.000000,12.017985,1.108016,1.731169,47.154641,173.717757,0.000000,20.964104,134.641106,0.000000,0.000000,114.485449,14.000229,65.793651,11.052685,0.000000,78.739521,404.238681,19.307738,24.634456,0,0,0,0,0

37,09:00:09:15,9.458890,0.000000,0.000000,37.299192,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,8.952967,0.000000,27.764968,5.172163,18.410045,70.665752,0.000000,0.000000,119.873657,365.655640,173.609205,0.000000,17.284179,0.000000,12.589056,0.000000,12.017985,1.108016,9.768739,47.154641,173.717757,0.000000,20.964104,134.641106,0.000000,0.000000,114.485449,14.000229,65.793651,11.052685,0.000000,95.273372,404.238681,19.307738,28.422969,0,0,0,0,0

38,09:15-09:30,9.458890,0.000000,0.000000,37.299192,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,8.952967,0.000000,27.764968,5.172163,18.410045,70.665752,0.000000,0.000000,119.873657,365.655640,173.609205,0.000000,17.284179,0.000000,12.589056,0.000000,12.017985,1.108016,9.768739,47.154641,173.717757,0.000000,20.964104,134.641106,0.000000,0.000000,114.485449,14.000229,65.793651,11.052685,0.000000,115.031519,404.238681,19.307738,34.325103,0,0,0,0,0

39,09:30-09:45,9.458890,0.000000,0.000000,32.503582,40.685542,87.284550,5.367487,0.000000,2.940294,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,8.952967,0.000000,27.764968,5.090943,18.410045,70.665752,0.000000,0.000000,117.991515,358.003796,173.609205,0.000000,17.284179,0.000000,12.589056,0.000000,12.017985,1.108016,5.440817,47.154641,173.717757,0.000000,20.964104,132.500843,0.000000,0.000000,112.694914,14.000229,65.793651,10.869618,0.000000,140.905977,397.890734,19.004539,42.100768,0,0,0,0,0

40,09:45-10:00,9.458890,0.000000,0.000000,32.503582,40.685542,85.406655,5.367487,0.000000,2.876742,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,8.952967,0.000000,27.764968,4.980905,18.410045,70.665752,0.000000,0.000000,115.450652,350.265708,173.609205,0.000000,17.284179,0.000000,12.589056,0.000000,12.017985,1.108016,5.440817,47.154641,173.717757,0.000000,20.964104,129.616237,0.000000,0.000000,110.244596,14.000229,65.793651,10.634676,0.000000,137.860358,389.290508,18.593765,41.190779,0,0,0,0,0

41,10:00-10:15,0.000000,0.000000,0.000000,37.299192,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,8.952967,0.000000,27.764968,5.172163,18.410045,70.665752,0.000000,0.000000,119.873657,363.918100,173.754000,0.000000,25.833648,0.000000,12.589056,0.000000,18.885805,0.000000,5.440817,47.154641,173.717757,0.000000,20.964104,134.641106,0.000000,0.000000,114.485449,20.366575,65.793651,11.259259,0.000000,143.153990,403.172528,19.307738,42.772443,0,0,0,0,0

42,10:15-10:30,0.000000,0.000000,0.000000,37.299192,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,8.952967,0.000000,27.764968,5.172163,18.410045,70.665752,0.000000,0.000000,119.873657,363.918100,173.754000,0.000000,25.833648,0.000000,12.589056,0.000000,18.885805,0.000000,5.440817,47.154641,173.717757,0.000000,20.964104,134.641106,0.000000,0.000000,114.485449,20.849225,65.793651,11.259259,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

43,10:30-10:45,0.000000,0.000000,0.000000,37.299192,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,8.952967,0.000000,27.764968,5.172163,18.410045,50.475537,0.000000,0.000000,119.873657,363.918100,173.754000,0.000000,22.377874,0.000000,12.589056,0.000000,18.885805,0.000000,5.440817,47.154641,173.717757,0.000000,20.964104,134.641106,0.000000,0.000000,114.485449,20.849225,65.793651,11.259259,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

44,10:45-11:00,0.000000,0.000000,0.000000,32.503582,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,8.952967,0.000000,27.764968,5.172163,18.410045,50.475537,0.000000,0.000000,119.873657,365.121443,185.270029,0.000000,22.377874,0.000000,12.589056,0.000000,18.885805,0.000000,5.440817,47.154641,173.717757,0.000000,20.964104,134.641106,0.000000,0.000000,114.485449,20.849225,65.793651,11.259259,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

45,11:00-11:15,0.000000,0.000000,0.000000,32.503582,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,9.879916,0.000000,27.764968,5.172163,18.410045,50.475537,0.000000,0.000000,119.873657,365.121443,204.576029,0.000000,22.377874,0.000000,12.589056,0.000000,18.982335,0.000000,5.440817,47.154641,173.717757,0.000000,20.964104,134.641106,0.000000,0.000000,114.485449,18.735218,65.793651,11.259259,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

46,11:15-11:30,0.000000,0.000000,0.000000,32.503582,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,9.879916,0.000000,27.764968,5.172163,18.410045,50.475537,0.000000,0.000000,119.873657,365.121443,204.576029,0.000000,22.377874,0.000000,12.589056,0.000000,18.982335,0.000000,5.440817,47.154641,173.717757,0.000000,20.964104,134.641106,0.000000,0.000000,114.485449,18.735218,65.793651,11.259259,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

47,11:30-11:45,0.000000,0.000000,0.000000,37.299192,40.685542,88.693019,5.367487,0.000000,2.987204,0.000000,0.000000,46.816884,57.122017,6.511447,33.622609,0.000000,9.879916,0.000000,27.764968,5.172163,18.410045,50.475537,0.000000,0.000000,119.873657,427.664407,233.535029,0.000000,22.377874,0.000000,12.589056,0.000000,18.982335,0.000000,2.967718,47.154641,173.717757,0.000000,20.964104,134.641106,0.000000,0.000000,114.485449,18.735218,65.793651,11.259259,0.000000,143.153990,404.238681,19.307738,42.772443,0,0,0,0,0

