Block,Time,RAPPC,RIHAND3,RIHAND2,PARBATI3,RAMPUR,RIHAND1,UNCHAHAR1,UNCHAHAR4,SINGRAULI_HYDRO,TEHRI,URI2,UNCHAHAR3,SINGRAULI,TANDA2,UNCHAHAR2,SEWA2,DADRT2,NJPC,DULHASTI,KOLDAM,CHAMERA3,DHAULIGNGA,NAPP,KISHANGANGA,CHAMERA2,JHAJJAR,KOTESHWR,SALAL,RAPPB,TANAKPUR,URI,CHAMERA1,BSIUL,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,KGSU1AND2,NTPL,MAPS,KGSU3AND4,KKNP,KKNPPU2,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN
1,00:00-00:15,68.830275,130.580717,124.384996,18.308964,1.724881,63.297354,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,44.906625,18.800617,688.715947,44.572744,59.175403,6.956102,34.831253,43.536137,50.688157,5.560434,48.499828,144.815787,9.222505,83.664,0,3.0744,34.776,42.14808,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,46.39908,20.801072,0,20.0018,335.25

2,00:15-00:30,68.830275,130.580717,124.384996,18.308964,1.724881,63.297354,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,44.906625,18.800617,688.715947,44.572744,59.175403,4.637402,34.831253,43.536137,50.688157,5.560434,48.499828,180.426226,9.222505,83.664,0,3.0744,34.776,42.14808,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,46.39908,20.801072,0,20.0018,335.25

3,00:30-00:45,68.830275,130.580717,124.384996,18.308964,1.724881,63.297354,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,44.906625,18.800617,688.715947,44.572744,59.175403,4.637402,34.831253,43.536137,50.688157,5.560434,48.499828,216.036666,9.222505,83.664,0,10.1199,34.776,42.14808,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.018,46.39908,20.801072,0,20.0018,335.25

4,00:45-01:00,68.830275,130.580717,124.384996,18.308964,1.724881,63.297354,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,44.906625,18.800617,688.715947,44.572744,59.175403,2.318701,34.831253,43.536137,50.688157,5.560434,48.499828,224.14635,9.222505,83.664,0,10.1199,34.776,42.14808,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.018,46.39908,20.801072,0,20.0018,335.25

5,01:00-01:15,68.830275,130.580717,124.384996,4.272091,1.724881,63.297354,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,44.906625,18.800617,688.715947,44.572744,59.175403,0,34.831253,43.536137,50.688157,5.560434,48.499828,224.14635,9.222505,83.664,0,10.1199,34.776,42.14808,19.5624,0,104.554142,0,0,0,80.254056,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.018,46.39908,20.801072,0,20.0018,335.25

6,01:15-01:30,68.830275,130.580717,124.384996,4.272091,2.587321,63.297354,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,44.906625,12.527402,688.715947,66.859116,59.175403,0,34.831253,43.536137,50.688157,5.560434,48.499828,224.14635,9.222505,83.664,0,10.1199,34.776,42.14808,19.5624,0,104.554142,0,0,0,80.254056,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.018,46.39908,20.801072,0,20.0018,335.25

7,01:30-01:45,68.830275,130.580717,124.384996,4.272091,2.587321,63.297354,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,44.906625,12.527402,688.715947,66.859116,59.175403,0,34.831253,43.536137,50.688157,5.560434,48.499828,224.14635,9.222505,83.664,0,3.0744,34.776,42.14808,19.5624,0,104.554142,0,0,0,80.254056,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.018,46.39908,20.801072,0,20.0018,335.25

8,01:45-02:00,68.830275,130.580717,124.384996,4.272091,2.587321,63.297354,22.630299,3.094586,0.779669,0,35.154834,27.638981,149.98895,5.534073,44.906625,12.527402,688.715947,66.859116,59.175403,0,34.831253,43.536137,50.688157,5.560434,48.499828,224.14635,9.222505,83.664,0,3.0744,34.776,42.14808,19.5624,0,104.554142,0,0,0,80.254056,0,0,0,48.878288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.018,46.39908,20.801072,0,20.0018,335.25

9,02:00-02:15,68.830275,130.580717,124.384996,4.272091,2.587321,63.297354,22.630299,3.094586,0,0,35.154834,27.638981,149.98895,5.534073,44.906625,12.527402,624.115947,66.859116,59.175403,0,34.831253,32.576563,50.688157,5.560434,48.499828,224.14635,9.222505,83.664,0,3.0744,34.776,42.14808,19.5624,0,104.554142,0,0,0,80.254056,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.018,46.39908,20.801072,0,20.0018,335.25

10,02:15-02:30,68.830275,130.580717,124.384996,4.272091,2.587321,63.297354,22.630299,3.094586,0,0,35.154834,27.638981,149.98895,5.534073,44.906625,12.527402,624.115947,66.859116,59.175403,0,34.831253,32.576563,50.688157,5.560434,48.499828,224.14635,9.222505,83.664,0,3.0744,34.776,42.14808,19.5624,0,104.554142,0,0,0,80.254056,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.018,46.39908,20.801072,0,20.0018,335.25

11,02:30-02:45,68.830275,130.580717,124.384996,18.308964,4.250599,63.297354,22.630299,3.094586,0,0,35.154834,27.638981,149.98895,5.534073,44.906625,12.527402,624.115947,110.094678,59.175403,0,34.831253,32.576563,50.688157,5.560434,48.499828,224.14635,9.222505,83.664,0,3.0744,34.776,42.14808,19.5624,0,104.554142,0,0,0,80.254056,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.018,46.39908,20.801072,0,20.0018,335.25

12,02:45-03:00,68.830275,130.580717,124.384996,18.308964,4.728021,63.297354,22.630299,3.094586,0,0,35.154834,27.638981,149.98895,5.534073,44.906625,12.527402,688.715947,122.575046,59.175403,0,34.831253,32.576563,50.688157,5.560434,48.499828,224.14635,9.222505,83.664,0,3.0744,34.776,42.14808,19.5624,0,104.554142,0,0,0,80.254056,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.018,46.39908,20.801072,0,20.0018,335.25

13,03:00-03:15,68.830275,130.580717,124.384996,18.308964,4.728021,63.297354,22.630299,3.094586,0,0,35.154834,27.638981,149.98895,5.534073,44.906625,12.527402,688.715947,122.575046,59.175403,0,34.831253,32.576563,50.688157,5.560434,48.499828,224.14635,9.222505,79.37622,0,3.0744,34.776,42.14808,19.5624,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.018,46.39908,20.801072,0,20.0018,335.25

14,03:15-03:30,68.830275,130.580717,124.384996,18.308964,4.728021,63.297354,22.630299,3.094586,0,0,35.154834,27.638981,149.98895,5.534073,44.906625,12.527402,688.715947,122.575046,59.175403,0,34.831253,32.576563,50.688157,5.560434,48.499828,224.14635,9.222505,79.37622,0,3.0744,34.776,42.14808,19.5624,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.018,46.39908,20.801072,0,20.0018,335.25

15,03:30-03:45,68.830275,130.580717,124.384996,4.272091,4.728021,63.297354,22.630299,3.094586,0,0,35.154834,27.638981,149.98895,5.534073,44.906625,12.527402,688.715947,122.575046,59.175403,0,34.831253,32.576563,50.688157,5.560434,48.499828,224.14635,9.222505,79.37622,0,3.0744,34.776,42.14808,19.5624,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.018,46.39908,20.801072,0,20.0018,335.25

16,03:45-04:00,68.830275,130.580717,124.384996,4.272091,4.728021,63.297354,22.630299,3.094586,0,0,35.154834,27.638981,149.98895,5.534073,44.906625,12.527402,688.715947,122.575046,59.175403,0,34.831253,32.576563,50.688157,5.560434,48.499828,224.14635,9.222505,79.37622,0,3.0744,34.776,42.14808,19.5624,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.018,46.39908,20.801072,0,20.0018,335.25

