Block,Time,DADRT2,KOTESHWR,DULHASTI,KOLDAM,PARBATI3,CHAMERA3,DHAULIGNGA,RAMPUR,NJPC,CHAMERA2,KISHANGANGA,RAPPC,NAPP,JHAJJAR,UNCHAHAR1,SINGRAULI_HYDRO,RIHAND3,TEHRI,UNCHAHAR4,SINGRAULI,RIHAND2,TANDA2,UNCHAHAR3,RIHAND1,SEWA2,URI2,UNCHAHAR2,RAPPB,BSIUL,CHAMERA1,URI,TANAKPUR,SALAL,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,KHSTPP-I,KHSTPP-II,TALA,BRBCL,FSTPP I & II,SASAN
1,00:00-00:15,686.779957,17.748,49.436556,0,0,19.35568,35.667,0,152.9405,39.51012,0,51.3945,38.448,653.1525,19.1285,1.07128,123.665625,45.36,0,138,118.125,0,26.39091,92,5.1987,20.178,42.392196,0,6.49,28.045,24.288,13.3224,85.988,0,77.816,0,0,0,63.531,0,0,0,0,0,21.525,0,0,0,0,0,0,0,77.02,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,25.578,20.0018,13.622,414

2,00:15-00:30,686.779957,17.748,49.436556,0,0,19.35568,35.667,0,152.9405,39.51012,0,51.3945,38.448,653.1525,19.1285,1.07128,123.665625,45.36,0,138,118.125,0,26.39091,92,5.1987,20.178,42.392196,0,6.49,28.045,24.288,13.3224,85.988,0,77.816,0,0,0,63.531,0,0,0,0,0,21.525,0,0,0,0,0,0,0,77.02,0,0,0,0,0,0,0,0,0,0,42.49,147.515625,25.578,20.0018,13.622,414

3,00:30-00:45,686.779957,17.748,49.436556,0,0,19.35568,35.667,0,152.9405,39.51012,0,51.3945,38.448,653.1525,19.1285,1.07128,123.665625,45.36,0,138,118.125,0,26.39091,92,5.1987,20.178,42.392196,0,6.49,28.045,24.288,13.3224,85.988,0,77.816,0,0,0,63.531,0,0,0,0,0,21.525,0,0,0,0,0,0,0,77.02,0,0,0,0,0,0,0,0,0,0,41.5795,147.515625,25.578,20.0018,13.622,414

4,00:45-01:00,686.779957,17.748,49.436556,0,0,19.35568,35.667,0,152.9405,39.51012,0,51.3945,38.448,653.1525,19.1285,1.07128,123.665625,45.36,0,138,118.125,0,26.39091,92,5.1987,20.178,42.392196,0,6.49,28.045,24.288,13.3224,85.988,0,77.816,0,0,0,63.531,0,0,0,0,0,21.525,0,0,0,0,0,0,0,77.02,0,0,0,0,0,0,0,0,0,0,41.5795,147.515625,25.578,20.0018,13.622,414

5,01:00-01:15,686.779957,8.874,49.436556,0,0,19.35568,35.667,0,152.9405,39.51012,0,51.3945,38.448,653.1525,19.1285,1.07128,123.665625,45.36,0,138,118.125,0,26.39091,92,5.1987,20.178,42.392196,0,6.5208,28.045,24.288,13.3224,85.988,0,77.816,0,0,0,63.531,0,0,0,0,0,21.525,0,0,0,0,0,0,0,77.02,0,0,0,0,0,0,0,0,0,0,41.5795,147.515625,25.578,20.0018,13.622,414

