Block,Time,SEWA2,SINGRAULI,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR4,URI2,UNCHAHAR3,TEHRI,SINGRAULI_HYDRO,URI,SALAL,RAPPB,RAPPC,RIHAND2,RIHAND3,BSIUL,CHAMERA1,CHAMERA3,DADRT2,DULHASTI,JHAJJAR,KOLDAM,KOTESHWR,NJPC,CHAMERA2,NAPP,RIHAND1,KISHANGANGA,PARBATI3,RAMPUR,DHAULIGNGA,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
6,01:15-01:30,15.804048,139.3125,12.5538,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,85.407,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,26.622,152.9405,0,38.5548,92,0,0,0,36.5917,0,8.4,0,31.5,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,418.77

7,01:30-01:45,15.804048,139.3125,12.5538,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,85.407,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,26.622,152.9405,0,38.5548,92,0,0,0,36.5917,0,8.4,0,32.55,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,418.77

8,01:45-02:00,15.804048,139.3125,12.5538,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,51.888,85.407,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,26.622,152.9405,0,38.5548,92,0,0,0,36.5917,0,8.4,0,32.55,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,418.77

9,02:00-02:15,15.804048,139.3125,12.5538,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,51.888,85.407,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,26.622,152.9405,0,38.5548,92,0,0,0,36.5917,0,8.4,0,33.6,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,393.75

10,02:15-02:30,15.804048,139.3125,12.5538,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,85.407,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,26.622,152.9405,0,38.5548,92,0,0,0,36.5917,0,8.4,0,33.6,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,371.25

11,02:30-02:45,15.804048,139.3125,12.5538,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,85.407,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,26.622,152.9405,0,38.5548,92,0,0,0,36.5917,0,8.4,0,33.6,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,344.25

12,02:45-03:00,15.804048,139.3125,12.5538,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,85.407,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,26.622,152.9405,0,38.5548,92,0,0,0,36.5917,0,8.4,0,33.6,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,344.25

13,03:00-03:15,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,26.622,152.9405,0,38.5548,92,0,0,0,36.5917,0,8.4,0,33.6,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,344.25

14,03:15-03:30,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,26.622,152.9405,0,38.5548,92,0,0,0,36.5917,0,8.4,0,33.6,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,344.25

15,03:30-03:45,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,51.888,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,26.622,152.9405,0,38.5548,92,0,0,0,36.5917,0,8.4,0,33.6,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,344.25

16,03:45-04:00,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,51.888,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,26.622,152.9405,0,38.5548,92,0,0,0,36.5917,0,8.4,0,33.6,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,344.25

17,04:00-04:15,15.804048,139.3125,11.7852,0,19.985,42.392196,0,32.41932,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,26.622,152.9405,0,38.5548,92,0,0,0,36.5917,0,8.4,0,33.6,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,344.25

18,04:15-04:30,15.804048,139.3125,11.7852,0,19.985,42.392196,0,32.41932,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,26.622,152.9405,0,38.5548,92,0,0,0,36.5917,0,8.4,0,33.6,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,344.25

19,04:30-04:45,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,26.622,152.9405,0,38.5548,92,0,0,0,36.5917,0,8.4,0,33.6,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,344.25

20,04:45-05:00,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,26.622,152.9405,0,38.5548,92,0,0,0,36.5917,0,8.4,0,33.6,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,344.25

21,05:00-05:15,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,8.4,0,33.6,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,346.5

22,05:15-05:30,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,8.4,0,33.6,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,32.171,346.5

23,05:30-05:45,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,8.4,0,33.6,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,139.517,32.171,346.5

24,05:45-06:00,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,8.4,0,33.6,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,139.517,32.171,346.5

25,06:00-06:15,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,15.75,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,139.517,32.171,346.5

26,06:15-06:30,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,51.888,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,15.75,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,139.517,32.171,346.5

27,06:30-06:45,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,51.888,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,15.75,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,139.517,32.171,346.5

28,06:45-07:00,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,15.75,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,139.517,32.171,346.5

29,07:00-07:15,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,25.2,0,15.75,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,139.517,32.171,346.5

30,07:15-07:30,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,25.2,0,15.75,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,139.517,32.171,346.5

31,07:30-07:45,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,25.2,0,15.75,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,139.517,32.171,346.5

32,07:45:08:00,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,25.2,0,15.75,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,139.517,32.171,346.5

33,08:00-08:15,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,25.2,0,15.75,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,139.517,32.171,346.5

34,08:15-08:30,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,25.2,0,15.75,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,139.517,32.171,346.5

35,08:30-08:45,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,25.2,0,15.75,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,139.517,32.171,346.5

36,08:45:09:00,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,25.2,0,15.75,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,139.517,32.171,346.5

37,09:00:09:15,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,25.2,0,15.75,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,139.517,32.171,344.25

38,09:15-09:30,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,25.2,0,15.75,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,139.517,32.171,344.25

39,09:30-09:45,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,25.2,0,15.75,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,139.517,32.171,344.25

40,09:45-10:00,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,25.2,0,15.75,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,139.517,32.171,344.25

41,10:00-10:15,15.804048,139.3125,11.7852,0,19.985,42.392196,0,32.41932,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,344.25

42,10:15-10:30,15.804048,139.3125,11.7852,0,19.985,42.392196,0,32.41932,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,344.25

43,10:30-10:45,15.804048,139.3125,11.7852,0,19.985,42.392196,0,32.41932,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,344.25

44,10:45-11:00,15.804048,139.3125,11.7852,0,19.985,42.392196,0,32.41932,26.39091,62.244,1.07128,51.888,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,344.25

45,11:00-11:15,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,51.888,67.396,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,344.25

46,11:15-11:30,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,67.396,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,344.25

47,11:30-11:45,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,344.25

48,11:45-12:00,15.804048,139.3125,11.7852,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,344.25

49,12:00-12:15,15.804048,139.3125,7.686,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,344.25

50,12:15-12:30,15.804048,139.3125,7.686,0,19.985,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,344.25

51,12:30-12:45,15.804048,139.3125,7.686,0,20.556,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,344.25

52,12:45-13:00,15.804048,139.3125,11.7852,0,20.556,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,344.25

53,13:00-13:15,15.804048,139.3125,11.7852,0,20.556,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,344.25

54,13:15-13:30,15.804048,139.3125,11.7852,0,20.556,42.392196,0,31.6122,26.39091,62.244,1.07128,46.92,83.664,0,50.76,118.125,123.665624,0,42.66,28.14214,686.779958,16.4224,653.1525,0,34.51,152.9405,0,38.5548,92,0,0,0,36.5917,0,26.25,0,13.65,0,65.16,0,2.172,0,62.472,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,15.00135,14.253199,26.46,147.515625,34.79931,344.25

