Block,Time,TANDA2,UNCHAHAR2,RIHAND1,AURY_LF,RAPPB,URI,UNCHAHAR1,DADRI_RF,ANTA_RF,DADRI_CRF,RIHAND3,SINGRAULI_HYDRO,CHAMERA1,SINGRAULI,SEWA2,NJPC,JHAJJAR,AURY_CRF,UNCHAHAR3,NAPP,ANTA_LF,URI2,AURY_RF,TEHRI,ANTA_CRF,UNCHAHAR4,DADRT2,CHAMERA3,SALAL,PARBATI3,DADRI_LF,KOTESHWR,ANTA_GF,KISHANGANGA,DHAULIGNGA,DADRI_GF,RIHAND2,TALA,KHSTPP-I,BRBCL,TANAKPUR,AURY_GF,KOLDAM,CHAMERA2,BSIUL,SASAN,RAPPC,RAMPUR,DULHASTI,FSTPP I & II,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
6,01:15-01:30,0.000000,16.372700,88.605200,0.000000,0.000000,3.189787,6.664652,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,227.416803,0.000000,10.478528,0.000000,0.000000,4.534467,0.000000,0.000000,0.000000,0.000000,184.318078,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,13.380156,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,0.000000,4.815500,115.823273,0,0,0,0,0

7,01:30-01:45,0.000000,16.372700,88.605200,0.000000,0.000000,4.253050,6.664652,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,227.416803,0.000000,10.478528,0.000000,0.000000,4.534467,0.000000,0.000000,0.000000,0.000000,184.318078,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,13.380156,14.444635,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,0.000000,4.815500,115.823273,0,0,0,0,0

8,01:45-02:00,0.000000,16.372700,88.605200,0.000000,0.000000,4.253050,6.664652,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,227.416803,0.000000,10.478528,0.000000,0.000000,4.534467,0.000000,0.000000,0.000000,0.000000,184.318078,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,13.380156,13.793163,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,0.000000,4.815500,115.823273,0,0,0,0,0

9,02:00-02:15,0.000000,16.372700,88.605200,0.000000,0.000000,34.024397,6.664652,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,227.416803,0.000000,10.478528,0.000000,0.000000,4.534467,0.000000,0.000000,0.000000,0.000000,184.318078,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,13.380156,12.794676,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,0.000000,9.253080,115.823273,0,0,0,0,0

10,02:15-02:30,0.000000,16.372700,88.605200,0.000000,0.000000,34.024397,6.664652,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,227.416803,0.000000,10.478528,0.000000,0.000000,4.534467,0.000000,0.000000,0.000000,0.000000,184.318078,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,13.380156,12.076342,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,0.000000,9.253080,115.823273,0,0,0,0,0

11,02:30-02:45,0.000000,16.372700,88.605200,0.000000,0.000000,4.784681,6.664652,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,227.416803,0.000000,10.478528,0.000000,0.000000,4.534467,0.000000,0.000000,0.000000,0.000000,184.318078,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,13.380156,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,0.000000,9.253080,82.316253,0,0,0,0,0

12,02:45-03:00,0.000000,16.372700,88.605200,0.000000,0.000000,3.189787,6.664652,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,227.416803,0.000000,10.478528,0.000000,0.000000,4.534467,0.000000,0.000000,0.000000,0.000000,184.318078,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,13.380156,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,0.000000,9.253080,82.316253,0,0,0,0,0

13,03:00-03:15,0.000000,16.372700,88.605200,0.000000,0.000000,3.189787,6.664652,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,227.416803,0.000000,10.478528,0.000000,0.000000,4.534467,0.000000,0.000000,0.000000,0.000000,184.318078,0.000000,1.342947,0.000000,0.000000,6.172508,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,13.380156,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,0.000000,9.253080,82.316253,0,0,0,0,0

14,03:15-03:30,0.000000,16.372700,88.605200,0.000000,0.000000,3.189787,6.664652,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,227.416803,0.000000,10.478528,0.000000,0.000000,4.534467,0.000000,0.000000,0.000000,0.000000,184.318078,0.000000,1.342947,0.000000,0.000000,6.172508,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,13.380156,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,0.000000,9.253080,82.316253,0,0,0,0,0

15,03:30-03:45,0.000000,16.372700,88.605200,0.000000,0.000000,3.189787,6.664652,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,227.416803,0.000000,10.478528,0.000000,0.000000,4.534467,0.000000,0.000000,0.000000,0.000000,183.952100,0.000000,1.342947,0.000000,0.000000,6.172508,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,13.380156,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,0.000000,9.253080,82.316253,0,0,0,0,0

16,03:45-04:00,0.000000,16.372700,88.605200,0.000000,0.000000,3.189787,6.664652,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,227.416803,0.000000,10.478528,0.000000,0.000000,4.534467,0.000000,0.000000,0.000000,0.000000,183.952100,0.000000,1.342947,0.000000,0.000000,6.172508,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,13.380156,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,0.000000,9.253080,82.316253,0,0,0,0,0

17,04:00-04:15,0.000000,16.372700,88.605200,0.000000,0.000000,3.189787,6.664652,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,227.416803,0.000000,10.478528,0.000000,0.000000,4.534467,0.000000,0.000000,0.000000,0.000000,184.318078,0.000000,1.342947,0.000000,0.000000,6.172508,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,13.380156,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,0.000000,9.253080,82.316253,0,0,0,0,0

18,04:15-04:30,0.000000,16.372700,88.605200,0.000000,0.000000,3.189787,6.664652,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,227.416803,0.000000,10.478528,0.000000,0.000000,4.534467,0.000000,14.198020,0.000000,0.000000,184.318078,0.000000,1.342947,0.000000,0.000000,6.172508,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,13.380156,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,0.000000,9.253080,82.316253,0,0,0,0,0

19,04:30-04:45,0.000000,16.372700,88.605200,0.000000,0.000000,3.189787,6.664652,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,227.416803,0.000000,10.478528,0.000000,0.000000,4.534467,0.000000,14.986799,0.000000,0.000000,184.318078,0.000000,1.342947,0.000000,0.000000,6.172508,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,13.380156,14.446451,6.045282,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,15.870782,9.253080,115.823273,0,0,0,0,0

20,04:45-05:00,0.000000,16.372700,88.605200,0.000000,0.000000,3.189787,6.664652,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,227.416803,0.000000,10.478528,0.000000,0.000000,4.534467,0.000000,29.973598,0.000000,0.000000,184.318078,0.000000,1.342947,0.000000,0.000000,6.172508,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,13.380156,14.446451,6.045282,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,15.870782,9.253080,115.823273,0,0,0,0,0

21,05:00-05:15,0.000000,24.672407,88.605200,0.000000,0.000000,3.189787,8.390238,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,230.306103,0.000000,15.862739,0.000000,0.000000,4.534467,0.000000,29.973598,0.000000,0.000000,182.940845,0.000000,1.342947,0.000000,0.000000,6.172508,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,16.626406,14.446451,6.045282,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,15.870782,10.871395,115.823273,0,0,0,0,0

22,05:15-05:30,0.000000,24.672407,88.605200,0.000000,0.000000,3.189787,8.390238,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,18.241114,230.306103,0.000000,15.862739,0.000000,0.000000,4.534467,0.000000,29.973598,0.000000,0.000000,184.318078,0.000000,1.342947,0.000000,0.000000,6.172508,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,17.414967,14.446451,6.045282,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,15.870782,13.715003,115.823273,0,0,0,0,0

23,05:30-05:45,0.000000,24.672407,88.605200,0.000000,0.000000,3.189787,8.390238,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,34.658117,230.306103,0.000000,15.862739,0.000000,0.000000,4.534467,0.000000,44.960397,0.000000,0.000000,184.318078,0.000000,1.342947,0.000000,0.000000,6.172508,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,17.414967,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,15.870782,14.036894,115.823273,0,0,0,0,0

24,05:45-06:00,0.000000,24.672407,88.605200,0.000000,0.000000,3.189787,8.390238,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,51.075119,230.306103,0.000000,15.862739,0.000000,0.000000,4.534467,0.000000,44.960397,0.000000,0.000000,221.661243,0.000000,1.342947,0.000000,0.000000,12.345016,0.000000,0.000000,8.798916,0.000000,56.880686,0.000000,17.414967,14.446451,0.000000,0.000000,0.000000,3.851437,0.000000,332.630662,52.553478,0.000000,31.741565,14.036894,115.823273,0,0,0,0,0

25,06:00-06:15,0.000000,29.080046,88.605200,0.000000,0.000000,3.189787,9.587814,0.000000,0.000000,0.000000,57.169134,0.792236,7.988914,120.953321,3.979818,72.964456,230.306103,0.000000,17.788939,0.000000,0.000000,4.923136,0.000000,44.960397,0.000000,0.000000,284.567483,9.320728,1.342947,0.000000,0.000000,18.517524,0.000000,0.000000,17.597833,0.000000,56.880686,0.000000,21.573949,14.446451,0.000000,0.000000,0.000000,12.684066,1.059410,332.630662,52.553478,0.000000,47.612347,16.926194,135.215414,0,0,0,0,0

26,06:15-06:30,0.000000,35.266507,88.605200,0.000000,0.000000,3.189787,9.687727,0.000000,0.000000,0.000000,57.169134,0.792236,13.530939,120.953321,10.147252,109.446684,230.306103,0.000000,17.788939,0.000000,0.000000,16.064970,0.000000,44.960397,0.000000,0.000000,285.254618,27.990390,1.342947,0.000000,0.000000,36.085431,0.000000,0.000000,26.396749,0.000000,56.880686,0.000000,22.343920,14.446451,0.000000,0.000000,0.000000,38.052197,12.560365,332.630662,52.553478,0.000000,47.612347,16.926194,139.900773,0,0,0,0,0

27,06:30-06:45,0.000000,35.093149,88.605200,0.000000,0.000000,3.189787,10.507421,0.000000,0.000000,0.000000,57.169134,0.792236,26.629715,120.953321,10.147252,127.687798,288.436315,0.000000,21.470966,0.000000,0.000000,16.064970,0.000000,44.960397,0.000000,0.000000,283.925540,27.990390,1.342947,3.678079,0.000000,36.085431,0.000000,0.000000,26.396749,0.000000,56.880686,0.000000,22.343920,14.446451,0.000000,0.000000,0.000000,38.052197,12.560365,332.630662,52.553478,0.000000,47.612347,16.926194,139.900773,0,0,0,0,0

28,06:45-07:00,0.000000,35.093149,88.605200,0.000000,0.000000,4.253050,10.507421,0.000000,0.000000,0.000000,57.169134,0.792236,26.629715,120.953321,10.147252,132.248076,288.436315,0.000000,21.470966,0.000000,0.000000,16.064970,0.000000,44.960397,0.000000,0.000000,283.925540,27.990390,1.342947,15.747082,0.000000,36.085431,0.000000,0.000000,26.396749,0.000000,56.880686,0.000000,22.343920,14.446451,0.000000,0.000000,0.000000,38.052197,12.560365,332.630662,52.553478,0.000000,47.612347,16.926194,139.900773,0,0,0,0,0

29,07:00-07:15,0.000000,40.820801,88.605200,0.000000,0.000000,34.024397,10.507421,0.000000,0.000000,0.000000,57.169134,0.792236,26.629715,120.953321,10.147252,135.166655,355.853315,0.000000,23.943595,0.000000,0.000000,16.064970,0.000000,44.960397,0.000000,0.000000,312.956890,27.990390,1.342947,15.747082,0.000000,36.085431,0.000000,0.000000,26.396749,0.000000,56.880686,0.000000,22.343920,14.446451,0.000000,0.000000,0.000000,38.052197,12.560365,332.630662,52.553478,0.000000,47.612347,16.926194,139.900773,0,0,0,0,0

30,07:15-07:30,0.000000,40.820801,88.605200,0.000000,0.000000,34.024397,10.507421,0.000000,0.000000,0.000000,57.169134,0.792236,26.629715,120.953321,10.147252,135.166655,389.561815,0.000000,25.416305,0.000000,0.000000,16.064970,0.000000,44.960397,0.000000,0.000000,328.956532,27.990390,1.342947,15.747082,0.000000,36.085431,0.000000,0.000000,26.396749,0.000000,56.880686,0.000000,22.343920,14.446451,0.000000,0.000000,0.000000,38.052197,12.560365,332.630662,52.553478,0.000000,47.612347,16.926194,139.900773,0,0,0,0,0

31,07:30-07:45,0.000000,40.820801,88.605200,0.000000,0.000000,4.784681,10.507421,0.000000,0.000000,0.000000,57.169134,0.792236,13.530939,120.953321,10.147252,109.446684,419.099321,0.000000,25.416305,0.000000,0.000000,16.064970,0.000000,44.960397,0.000000,0.000000,328.956532,27.990390,1.342947,15.747082,0.000000,36.085431,0.000000,0.000000,17.597833,0.000000,56.880686,0.000000,22.343920,14.446451,0.000000,0.000000,0.000000,38.052197,12.560365,332.630662,52.553478,0.000000,47.612347,16.926194,139.900773,0,0,0,0,0

32,07:45:08:00,0.000000,40.820801,88.605200,0.000000,0.000000,3.189787,10.507421,0.000000,0.000000,0.000000,57.169134,0.792236,13.530939,120.953321,4.750106,84.182741,419.099321,0.000000,25.416305,0.000000,0.000000,5.182248,0.000000,44.960397,0.000000,0.000000,328.956532,9.320728,6.714733,15.747082,0.000000,17.093099,0.000000,0.000000,17.597833,0.000000,56.880686,0.000000,22.343920,14.446451,0.000000,0.000000,0.000000,12.581361,6.280182,332.630662,52.553478,0.000000,47.612347,16.926194,139.900773,0,0,0,0,0

33,08:00-08:15,0.000000,40.820801,88.605200,0.000000,0.000000,3.189787,10.507421,0.000000,0.000000,0.000000,57.169134,0.792236,8.369339,120.953321,0.000000,72.964456,419.099321,0.000000,25.416305,0.000000,0.000000,4.534467,0.000000,44.960397,0.000000,0.000000,328.956532,0.000000,53.717866,3.678079,0.000000,8.546549,0.000000,0.000000,8.798916,0.000000,56.880686,0.000000,22.343920,14.446451,0.000000,0.000000,0.000000,0.000000,6.280182,332.630662,52.553478,0.000000,47.612347,16.926194,139.900773,0,0,0,0,0

34,08:15-08:30,0.000000,40.820801,88.605200,0.000000,0.000000,3.189787,10.507421,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,32.834005,419.099321,0.000000,25.416305,0.000000,0.000000,4.534467,0.000000,44.960397,0.000000,0.000000,328.956532,0.000000,53.717866,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,22.343920,14.446451,0.000000,0.000000,0.000000,0.000000,6.280182,332.630662,52.553478,0.000000,31.741565,16.926194,139.900773,0,0,0,0,0

35,08:30-08:45,0.000000,40.820801,88.605200,0.000000,0.000000,3.189787,10.507421,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,16.417003,419.099321,0.000000,25.416305,0.000000,0.000000,4.534467,0.000000,44.960397,0.000000,0.000000,328.956532,0.000000,53.717866,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,22.343920,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,31.741565,16.926194,139.900773,0,0,0,0,0

36,08:45:09:00,0.000000,40.820801,88.605200,0.000000,0.000000,3.189787,10.507421,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,419.099321,0.000000,25.416305,0.000000,0.000000,4.534467,0.000000,44.960397,0.000000,0.000000,328.956532,0.000000,53.717866,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,22.343920,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,31.741565,16.926194,139.900773,0,0,0,0,0

37,09:00:09:15,0.000000,40.820801,88.605200,0.000000,0.000000,3.189787,10.507421,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,419.099321,0.000000,25.416305,0.000000,0.000000,4.534467,0.000000,44.960397,0.000000,0.000000,328.956532,0.000000,6.714733,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,22.343920,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,31.741565,16.926194,139.900773,0,0,0,0,0

38,09:15-09:30,0.000000,40.820801,88.605200,0.000000,0.000000,4.253050,10.507421,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,419.099321,0.000000,25.416305,0.000000,0.000000,4.534467,0.000000,29.973598,0.000000,0.000000,328.956532,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,22.343920,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,15.870782,16.926194,139.900773,0,0,0,0,0

39,09:30-09:45,0.000000,40.820801,88.605200,0.000000,0.000000,34.024397,10.507421,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,419.099321,0.000000,25.416305,0.000000,0.000000,4.534467,0.000000,29.973598,0.000000,0.000000,328.956532,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,22.343920,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,15.870782,16.926194,139.900773,0,0,0,0,0

40,09:45-10:00,0.000000,40.820801,88.605200,0.000000,0.000000,34.024397,10.507421,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,419.099321,0.000000,25.416305,0.000000,0.000000,4.534467,0.000000,29.973598,0.000000,0.000000,328.956532,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,22.343920,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,15.870782,16.926194,139.900773,0,0,0,0,0

41,10:00-10:15,0.000000,40.820801,88.605200,0.000000,0.000000,4.784681,10.507421,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,419.099321,0.000000,25.416305,0.000000,0.000000,5.182248,0.000000,26.575781,0.000000,0.000000,328.956532,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,22.343920,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,15.870782,16.926194,139.900773,0,0,0,0,0

42,10:15-10:30,0.000000,40.820801,88.605200,0.000000,0.000000,3.189787,10.507421,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,419.099321,0.000000,25.416305,0.000000,0.000000,16.064970,0.000000,14.986799,0.000000,0.000000,328.956532,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,22.343920,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,0.000000,16.926194,139.900773,0,0,0,0,0

43,10:30-10:45,0.000000,40.820801,88.605200,0.000000,0.000000,3.189787,10.507421,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,419.099321,0.000000,25.416305,0.000000,0.000000,16.064970,0.000000,12.135060,0.000000,0.000000,328.956532,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,22.343920,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,0.000000,16.926194,139.900773,0,0,0,0,0

44,10:45-11:00,0.000000,40.820801,88.605200,0.000000,0.000000,3.189787,10.507421,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,419.099321,0.000000,25.416305,0.000000,0.000000,16.064970,0.000000,0.000000,0.000000,0.000000,328.956532,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,22.343920,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,0.000000,16.926194,139.900773,0,0,0,0,0

45,11:00-11:15,0.000000,40.820801,88.605200,0.000000,0.000000,3.189787,10.507421,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,419.099321,0.000000,25.416305,0.000000,0.000000,16.064970,0.000000,0.000000,0.000000,0.000000,328.956532,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,22.677538,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,0.000000,16.926194,139.900773,0,0,0,0,0

46,11:15-11:30,0.000000,40.820801,88.605200,0.000000,0.000000,3.189787,10.507421,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,419.099321,0.000000,25.416305,0.000000,0.000000,16.064970,0.000000,0.000000,0.000000,0.000000,328.956532,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,22.677538,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,0.000000,16.926194,139.900773,0,0,0,0,0

47,11:30-11:45,0.000000,40.820801,88.605200,0.000000,0.000000,3.189787,10.507421,0.000000,0.000000,0.000000,57.169134,0.792236,0.000000,120.953321,0.000000,0.000000,419.099321,0.000000,25.416305,0.000000,0.000000,16.064970,0.000000,0.000000,0.000000,0.000000,328.956532,0.000000,1.342947,0.000000,0.000000,8.546549,0.000000,0.000000,0.000000,0.000000,56.880686,0.000000,25.085288,14.446451,0.000000,0.000000,0.000000,0.000000,0.000000,332.630662,52.553478,0.000000,0.000000,16.926194,139.900773,0,0,0,0,0

