Block,Time,CHAMERA2,KOTESHWR,NAPP,SALAL,DHAULIGNGA,ANTA_RF,TANAKPUR,RAMPUR,NJPC,DADRI_CRF,ANTA_LF,UNCHAHAR4,TANDA2,RIHAND1,DADRT2,SEWA2,URI2,UNCHAHAR3,DADRI_GF,URI,RAPPC,CHAMERA1,JHAJJAR,PARBATI3,UNCHAHAR1,RIHAND3,SINGRAULI,ANTA_CRF,DADRI_RF,UNCHAHAR2,DADRI_LF,DULHASTI,AURY_CRF,BSIUL,TEHRI,CHAMERA3,RIHAND2,TALA,FSTPP I & II,SASAN,KHSTPP-II,KHSTPP-I,KUDGI,BRBCL,KOLDAM,RAPPB,SINGRAULI_HYDRO,AURY_GF,AURY_LF,KISHANGANGA,AURY_RF,ANTA_GF,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
7,01:30-01:45,40.512341,8.170728,39.552583,80.399419,27.851892,0.000000,3.966796,1.346616,118.414019,0.000000,0.000000,0.783837,1.347745,90.305764,666.018571,16.053045,33.462286,14.209029,0.000000,44.870314,53.407983,40.786697,636.640056,3.239850,20.084614,121.248253,118.953748,0.000000,60.892361,41.659485,0.000000,50.308022,0.000000,12.684225,25.034071,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,41.704967,74.51,11.091621,2.350658,0.000000,0.000000,0.000000,0.000000,2.113900,38.379619,0.000000,0,0,0,0,0

8,01:45-02:00,40.512341,8.170728,39.552583,80.399419,27.851892,0.000000,3.966796,1.346616,118.414019,0.000000,0.000000,0.783837,1.347745,90.305764,666.018571,16.053045,33.462286,14.209029,0.000000,44.870314,53.407983,40.786697,636.640056,3.239850,20.084614,121.248253,118.953748,0.000000,81.141322,41.659485,0.000000,50.308022,0.000000,12.684225,25.034071,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,41.704967,74.51,10.996322,2.350658,0.000000,0.000000,0.000000,0.000000,2.113900,38.379619,0.000000,0,0,0,0,0

9,02:00-02:15,40.512341,8.170728,39.552583,80.399419,27.851892,0.000000,3.966796,1.346616,118.414019,0.000000,0.000000,0.783837,1.347745,90.305764,666.018571,16.053045,33.462286,14.209029,0.000000,44.870314,53.407983,40.786697,636.640056,3.239850,20.084614,121.248253,118.953748,0.000000,40.570661,41.659485,0.000000,50.308022,0.000000,12.684225,25.034071,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,41.704967,29.03,12.174915,2.350658,0.000000,0.000000,0.000000,0.000000,2.113900,19.023434,0.000000,0,0,0,0,0

10,02:15-02:30,40.512341,8.170728,39.552583,80.399419,27.851892,0.000000,3.966796,1.346616,118.414019,0.000000,0.000000,0.783837,1.347745,90.305764,666.018571,16.053045,33.462286,14.209029,0.000000,44.870314,53.407983,40.786697,636.640056,3.239850,20.084614,121.248253,118.953748,0.000000,23.435372,41.659485,0.000000,50.308022,0.000000,12.684225,25.034071,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,41.704967,29.03,8.809464,2.267554,0.000000,0.000000,0.000000,0.000000,2.113900,19.023434,0.000000,0,0,0,0,0

11,02:30-02:45,40.512341,8.170728,39.552583,80.399419,27.787458,0.000000,3.966796,1.346616,118.414019,0.000000,0.000000,0.783837,1.347745,90.305764,660.858297,16.053045,33.462286,17.114721,0.000000,44.870314,53.407983,40.786697,636.640056,3.239850,20.084614,121.248253,118.953748,0.000000,23.435372,41.659485,0.000000,50.308022,0.000000,12.684225,25.034071,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,41.704967,29.03,10.944117,1.762995,0.000000,0.000000,0.000000,0.000000,2.113900,19.023434,0.000000,0,0,0,0,0

12,02:45-03:00,40.512341,8.170728,39.552583,80.399419,27.787458,0.000000,3.966796,1.346616,118.414019,0.000000,0.000000,0.783837,1.347745,90.305764,660.858297,16.053045,33.462286,22.317678,0.000000,44.870314,53.407983,40.786697,636.640056,3.239850,20.084614,121.248253,118.953748,0.000000,23.435372,41.659485,0.000000,50.308022,0.000000,12.684225,25.034071,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,41.704967,29.03,10.972369,1.762995,0.000000,0.000000,0.000000,0.000000,2.113900,19.023434,0.000000,0,0,0,0,0

13,03:00-03:15,40.512341,8.170728,39.552583,80.399419,27.787458,0.000000,6.198118,1.346616,118.414019,0.000000,0.000000,0.783837,1.347745,90.305764,660.858297,16.053045,32.779383,25.848525,0.000000,47.006995,53.407983,40.786697,636.640056,3.239850,20.084614,121.248253,118.953748,0.000000,23.435372,41.659485,0.000000,50.308022,0.000000,19.026337,25.034071,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,41.704967,29.03,11.675492,1.762995,0.000000,0.000000,0.000000,0.000000,2.113900,19.345387,0.000000,0,0,0,0,0

14,03:15-03:30,40.512341,8.170728,39.552583,80.399419,27.787458,0.000000,6.198118,1.592521,142.096822,0.000000,0.000000,0.783837,1.347745,90.305764,660.858297,16.053045,32.779383,25.848525,0.000000,47.006995,53.407983,40.786697,636.640056,3.239850,20.084614,121.248253,118.953748,0.000000,23.435372,41.659485,0.000000,50.308022,0.000000,19.026337,25.034071,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,41.704967,29.03,11.262872,1.762995,0.000000,0.000000,0.000000,0.000000,2.113900,19.345387,0.000000,0,0,0,0,0

15,03:30-03:45,40.512341,8.170728,39.552583,80.399419,27.787458,0.000000,6.198118,1.592521,142.096822,0.000000,0.000000,0.783837,1.347745,90.305764,651.471607,16.053045,32.779383,25.848525,0.000000,44.870314,53.407983,40.786697,636.640056,3.239850,20.084614,121.248253,118.953748,0.000000,3.113672,41.659485,0.000000,50.308022,0.000000,19.026337,20.079411,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,41.704967,29.03,13.210203,1.762995,0.000000,0.000000,0.000000,0.000000,2.113900,2.929815,0.000000,0,0,0,0,0

16,03:45-04:00,40.512341,8.170728,39.552583,80.399419,27.787458,0.000000,6.198118,1.592521,142.096822,0.000000,0.000000,0.783837,1.347745,90.305764,656.882115,16.053045,32.779383,19.303319,0.000000,44.870314,53.407983,40.786697,619.539353,3.239850,13.984523,121.248253,118.953748,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,19.026337,16.689381,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,41.704967,29.03,12.580268,1.762995,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

17,04:00-04:15,40.512341,8.170728,39.552583,80.399419,27.787458,0.000000,6.198118,1.592521,142.096822,0.000000,0.000000,0.783837,1.347745,90.305764,656.882115,16.053045,32.779383,18.012671,0.000000,44.870314,53.407983,40.786697,636.640056,14.255336,13.984523,121.248253,118.953748,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,19.026337,8.344690,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,41.704967,29.03,15.975917,1.762995,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

18,04:15-04:30,40.512341,8.170728,39.552583,80.399419,27.787458,0.000000,6.198118,1.592521,142.096822,0.000000,0.000000,0.783837,1.347745,90.305764,642.366615,16.053045,32.779383,18.012671,0.000000,44.870314,53.407983,40.786697,560.681800,14.255336,13.984523,121.248253,118.953748,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,19.026337,8.344690,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,41.704967,29.03,14.680938,1.762995,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

19,04:30-04:45,40.512341,8.170728,39.552583,80.399419,27.787458,0.000000,6.198118,1.592521,142.096822,0.000000,0.000000,0.783837,1.347745,90.305764,621.856927,16.053045,32.779383,18.012671,0.000000,44.870314,53.407983,40.786697,560.681800,14.255336,13.984523,121.248253,118.953748,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,19.026337,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,41.704967,29.03,13.882618,1.762995,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

20,04:45-05:00,40.512341,8.170728,39.552583,80.399419,27.787458,0.000000,6.198118,1.592521,142.096822,0.000000,0.000000,0.783837,1.347745,90.305764,542.054155,16.053045,32.779383,18.012671,0.000000,44.870314,53.407983,40.786697,560.681800,7.775638,13.984523,121.248253,118.953748,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,19.026337,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,41.704967,29.03,17.297307,1.762995,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

21,05:00-05:15,40.512341,8.170728,39.552583,80.399419,27.787458,0.000000,6.198118,1.592521,142.096822,0.000000,0.000000,0.783837,1.347745,90.305764,488.258648,16.053045,32.779383,25.848525,0.000000,44.870314,53.407983,40.786697,636.640056,10.367517,20.084614,121.248253,118.953748,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,19.026337,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,41.704967,29.03,18.076587,1.762995,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

22,05:15-05:30,40.512341,8.170728,39.552583,80.399419,27.787458,0.000000,6.198118,1.592521,142.096822,0.000000,0.000000,0.783837,1.347745,90.305764,468.904648,16.053045,32.779383,25.848525,0.000000,44.870314,53.407983,40.786697,636.640056,50.671242,20.084614,121.248253,118.953748,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,19.026337,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,41.704967,29.03,18.076587,1.762995,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

23,05:30-05:45,40.512341,8.170728,39.552583,80.399419,27.787458,0.000000,6.198118,1.592521,142.096822,0.000000,0.000000,0.783837,1.347745,90.305764,468.904648,16.053045,32.779383,25.848525,0.000000,44.870314,53.407983,40.786697,636.640056,66.580197,20.084614,121.248253,118.953748,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,19.026337,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,41.704967,29.03,18.076587,1.762995,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

24,05:45-06:00,40.512341,8.170728,39.552583,80.399419,27.787458,0.000000,6.198118,1.592521,142.096822,0.000000,0.000000,0.783837,1.347745,90.305764,468.904648,16.053045,32.779383,25.848525,0.000000,44.870314,53.407983,40.786697,636.640056,66.580197,20.084614,121.248253,118.953748,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,19.026337,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,41.704967,29.03,18.076587,1.762995,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

25,06:00-06:15,40.512341,8.170728,39.552583,80.399419,27.787458,0.000000,6.198118,1.592521,142.096822,0.000000,0.000000,0.783837,1.347745,90.305764,459.799655,16.053045,32.779383,18.012671,0.000000,47.006995,53.407983,34.401735,560.681800,66.580197,13.984523,121.248253,118.953748,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,12.684225,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,41.998664,29.03,16.872095,1.762995,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

26,06:15-06:30,40.512341,8.170728,39.552583,80.399419,27.787458,0.000000,6.198118,1.592521,142.096822,0.000000,0.000000,0.783837,1.347745,90.305764,459.799655,16.053045,32.779383,18.012671,0.000000,47.006995,53.407983,34.401735,492.942800,66.580197,13.984523,121.248253,118.953748,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,12.684225,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,41.998664,29.03,18.076587,1.762995,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

27,06:30-06:45,40.512341,8.170728,39.552583,80.399419,27.787458,0.000000,6.198118,1.592521,142.096822,0.000000,0.000000,0.783837,1.347745,90.305764,416.253155,16.053045,32.779383,18.012671,0.000000,44.870314,53.407983,40.786697,425.203800,50.671242,14.839002,121.248253,118.953748,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,12.684225,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,41.998664,29.03,18.076587,1.762995,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

28,06:45-07:00,40.512341,8.170728,39.552583,80.399419,27.787458,0.000000,6.198118,1.592521,142.096822,0.000000,0.000000,0.783837,1.347745,90.305764,421.091655,16.053045,32.779383,21.883471,0.000000,44.870314,53.407983,40.786697,384.560400,6.479698,17.742102,121.248253,118.953748,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,12.684225,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,41.998664,29.03,18.076587,1.762995,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

29,07:00-07:15,40.512341,8.170728,39.552583,80.399419,27.787458,0.000000,3.099059,1.592521,142.096822,0.000000,0.000000,0.783837,1.347745,90.305764,421.091655,16.053045,32.779383,21.883471,0.000000,44.870314,53.407983,40.786697,384.560400,3.239850,17.742102,121.248253,118.953748,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,12.684225,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,41.998664,29.03,18.076587,1.762995,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

30,07:15-07:30,40.512341,8.170728,39.552583,80.399419,27.787458,0.000000,3.099059,1.592521,142.096822,0.000000,0.000000,0.783837,1.347745,90.305764,379.820565,16.053045,32.779383,21.883471,0.000000,44.870314,53.407983,40.786697,384.560400,3.239850,17.742102,121.248253,118.953748,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,12.684225,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,41.998664,29.03,18.076587,1.762995,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

31,07:30-07:45,40.512341,8.170728,39.552583,80.399419,27.787458,0.000000,6.198118,1.592521,142.096822,0.000000,0.000000,0.783837,1.347745,90.305764,377.777403,10.723693,32.779383,13.891177,0.000000,44.870314,53.407983,40.786697,369.822425,15.551277,11.653754,121.248253,118.953748,0.000000,0.000000,29.073869,0.000000,50.308022,0.000000,12.684225,0.000000,29.586066,115.727243,0.000000,13.905172,405.243729,110.570176,35.913984,29.03,18.076587,1.762995,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

32,07:45:08:00,40.512341,8.170728,39.552583,80.399419,27.787458,0.000000,6.198118,1.592521,142.096822,0.000000,0.000000,0.783837,1.347745,90.305764,377.777403,5.361847,32.779383,13.891177,0.000000,44.870314,53.407983,40.786697,349.442473,15.551277,11.653754,121.248253,118.953748,0.000000,0.000000,29.073869,0.000000,50.308022,0.000000,12.684225,0.000000,29.586066,115.727243,0.000000,13.905172,405.243729,110.570176,30.849792,29.03,18.076587,1.163457,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

33,08:00-08:15,40.512341,0.000000,39.552583,80.399419,27.787458,0.000000,3.099059,1.592521,142.096822,0.000000,0.000000,0.276870,0.624896,90.305764,364.810753,0.000000,32.779383,11.344620,0.000000,44.870314,53.407983,40.786697,348.857773,15.551277,11.516852,121.248253,118.953748,0.000000,0.000000,29.073869,0.000000,50.308022,0.000000,12.684225,0.000000,29.586066,115.727243,0.000000,13.905172,405.243729,110.570176,30.977238,48.38,14.516806,1.175330,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

34,08:15-08:30,40.512341,0.000000,39.552583,80.399419,27.787458,0.000000,3.099059,1.592521,142.096822,0.000000,0.000000,0.276870,0.624896,90.305764,364.823950,0.000000,32.779383,11.344620,0.000000,44.870314,53.407983,40.786697,348.857773,15.551277,11.516852,121.248253,118.953748,0.000000,0.000000,29.073869,0.000000,50.308022,0.000000,12.684225,0.000000,29.586066,115.727243,0.000000,13.905172,405.243729,110.570176,30.977238,48.38,14.516806,1.175330,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

35,08:30-08:45,40.512341,0.000000,39.552583,80.399419,27.787458,0.000000,3.099059,1.592521,142.096822,0.000000,0.000000,0.395271,0.625921,90.305764,364.804156,0.000000,32.779383,13.440459,0.000000,44.870314,53.407983,40.786697,348.857773,15.551277,11.516852,121.248253,118.953748,0.000000,0.000000,16.289778,0.000000,50.308022,0.000000,12.684225,0.000000,29.586066,115.727243,0.000000,13.905172,405.243729,110.570176,30.977238,48.38,14.516806,0.587665,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

36,08:45:09:00,40.512341,0.000000,39.552583,80.399419,27.787458,0.000000,3.099059,1.592521,142.096822,0.000000,0.000000,0.395271,0.625921,90.305764,364.817351,0.000000,32.779383,13.440459,0.000000,44.870314,53.407983,40.786697,348.857773,15.551277,11.516852,121.248253,118.953748,0.000000,0.000000,16.289778,0.000000,50.308022,0.000000,12.684225,0.000000,29.586066,115.727243,0.000000,13.905172,405.243729,110.570176,30.977238,48.38,14.516806,0.000000,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

37,09:00:09:15,40.512341,0.000000,39.552583,80.399419,18.524972,0.000000,3.099059,1.592521,142.096822,0.000000,0.000000,0.395271,0.134611,90.305764,364.819407,0.000000,32.779383,13.440459,0.000000,44.870314,53.407983,40.786697,348.857773,15.551277,11.516852,121.248253,118.953748,0.000000,0.000000,16.289778,0.000000,50.308022,0.000000,12.684225,0.000000,29.586066,115.727243,0.000000,13.905172,405.243729,110.570176,30.977238,48.38,14.516806,0.000000,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

38,09:15-09:30,40.512341,0.000000,39.552583,80.399419,18.524972,0.000000,3.099059,1.592521,142.096822,0.000000,0.000000,0.395271,0.134611,90.305764,364.819407,0.000000,32.779383,13.440459,0.000000,44.870314,53.407983,40.786697,348.857773,15.551277,11.516852,121.248253,118.953748,0.000000,0.000000,16.289778,0.000000,50.308022,0.000000,12.684225,0.000000,29.586066,115.727243,0.000000,13.905172,405.243729,110.570176,30.977238,55.16,14.516806,0.000000,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

39,09:30-09:45,40.512341,0.000000,39.552583,79.837185,18.524972,0.000000,3.099059,1.592521,142.096822,0.000000,0.000000,0.395271,0.134611,90.305764,364.819407,0.000000,32.779383,13.519057,0.000000,44.870314,53.407983,40.786697,348.225712,15.551277,11.571796,121.248253,118.953748,0.000000,0.000000,16.289778,0.000000,50.308022,0.000000,12.684225,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,41.924828,73.23,14.516806,0.000000,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

40,09:45-10:00,40.512341,0.000000,39.552583,79.837185,18.524972,0.000000,3.099059,1.592521,142.096822,0.000000,0.000000,0.395271,0.134611,90.305764,364.819407,0.000000,32.779383,13.519057,0.000000,44.870314,53.407983,27.191131,348.098752,15.551277,6.696484,121.248253,118.953748,0.000000,0.000000,16.289778,0.000000,50.308022,0.000000,12.684225,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,41.924828,79.35,14.516806,0.000000,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

41,10:00-10:15,40.512341,0.000000,39.552583,79.837185,18.524972,0.000000,3.099059,1.592521,142.096822,0.000000,0.000000,0.783837,1.347745,90.305764,406.469708,0.000000,32.779383,14.125075,0.000000,44.870314,53.407983,13.595566,348.824764,15.551277,10.444967,121.248253,118.953748,0.000000,0.000000,29.073869,0.000000,50.308022,0.000000,12.684225,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,41.924828,88.06,14.516806,0.000000,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

42,10:15-10:30,40.512341,0.000000,39.552583,79.837185,18.524972,0.000000,3.099059,1.592521,142.096822,0.000000,0.000000,0.783837,1.347745,90.305764,430.633177,0.000000,32.779383,14.125075,0.000000,44.870314,53.407983,0.000000,348.824764,15.551277,10.444967,121.248253,118.953748,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,12.684225,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,41.924828,96.77,14.516806,0.000000,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

43,10:30-10:45,40.512341,0.000000,39.552583,79.837185,18.524972,0.000000,3.099059,1.592521,142.096822,0.000000,0.000000,0.078384,1.347745,90.305764,364.819407,0.000000,32.779383,13.263197,0.000000,44.870314,53.407983,0.000000,347.842470,0.000000,4.857854,121.248253,118.953748,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,12.684225,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,42.570962,101.61,14.516806,0.000000,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

44,10:45-11:00,40.512341,0.000000,39.552583,79.837185,18.524972,0.000000,3.099059,1.592521,142.096822,0.000000,0.000000,0.078384,1.347745,90.305764,364.819407,0.000000,32.779383,13.673194,0.000000,44.870314,53.407983,0.000000,347.842470,0.000000,7.731923,121.248253,118.953748,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,12.684225,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,42.570962,104.51,14.516806,0.000000,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

45,11:00-11:15,40.512341,8.170728,39.552583,79.837185,18.524972,0.000000,3.099059,1.592521,142.096822,0.000000,0.000000,0.078384,1.347745,90.305764,364.570437,0.000000,32.779383,13.679738,0.000000,44.870314,53.407983,0.000000,346.102236,0.000000,7.760954,121.248253,118.953748,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,12.684225,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,42.570962,107.41,14.516806,0.000000,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

46,11:15-11:30,40.512341,8.170728,39.552583,79.837185,18.524972,0.000000,3.099059,1.592521,142.096822,0.000000,0.000000,0.078384,1.347745,90.274411,364.570437,0.000000,32.779383,13.679738,0.000000,44.870314,53.407983,0.000000,375.181161,0.000000,7.760954,121.248253,118.953748,0.000000,0.000000,41.659485,0.000000,50.308022,0.000000,12.684225,0.000000,29.586066,115.727243,0.000000,20.060421,405.243729,142.750749,42.570962,110.32,14.516806,0.000000,0.000000,0.000000,0.000000,0.000000,2.113900,0.000000,0.000000,0,0,0,0,0

