Block,Time,BSIUL,CHAMERA1,SINGRAULI,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR4,URI,SINGRAULI_HYDRO,TEHRI,URI2,UNCHAHAR3,SEWA2,CHAMERA2,CHAMERA3,DADRT2,DHAULIGNGA,JHAJJAR,KISHANGANGA,KOTESHWR,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,RIHAND2,RIHAND3,DULHASTI,KOLDAM,SALAL,NJPC,RAPPC,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,TALST2,VALLURNTECL,NTPL,NLCIIST2,NLCTS2EXP,NNTPP,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,SIMHST2,RSTPSU1TO6,RSTPSU7,SIMHST1,KUDGI,MAPS,NLCEXP,NLCIIST1,TALA,KHSTPP-II,KHSTPP-I,FSTPP I & II,BRBCL,TAPS-II,VSTPS V,VSTPS I,KSTPS7,SOLAPUR,GADARWARA-I,KSTPS I&II,SIPAT II,KHARGONE-I,SIPAT I,VSTPS IV,MOUDA_II,VSTPS III,MOUDA,VSTPS II,LARA-I,KAPS,SASAN,KAWAS-APM,KAWAS-NAPM,KAWAS-RLNG,KAWAS-zLIQ,KAWAS-ComGas,GANDHAR-APM,GANDHAR-NAPM,GANDHAR-RLNG,GANDHAR-ComGas
1,00:00-00:15,13.09,42.14808,132.710689,1.1529,4.233847,22.444045,44.326064,2.392833,48.576,1.053695,50.350934,36.506751,27.350811,18.108732,30.855472,22.310403,691.093984,0,667.076637,4.276573,27.85743,48.251828,0,1.634584,0,95.888555,122.432091,128.451291,18.910588,3.242419,47.642,53.138889,65.584654,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,7.784326,96.00669,0,3.03,3.57,3.78,1.52,0,0.23,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.85,1.02,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.378985,1.332638,1.759081,3.411552,2.948952,1.857394,3.518163,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.02032,0,0,0.001107,0.014026

2,00:15-00:30,13.09,42.14808,132.710689,1.1529,4.233847,22.444045,44.326064,2.392833,48.576,1.053695,50.350934,36.506751,27.350811,18.108732,30.855472,22.310403,691.093984,0,667.076637,4.276573,27.85743,48.251828,0,1.634584,0,95.888555,122.432091,128.451291,18.910588,1.621209,83.664,53.138889,65.584654,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,7.784326,96.00669,0,3.03,3.57,3.78,1.52,0,0.23,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.85,1.02,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.378985,1.332638,1.759081,3.411552,2.948952,1.857394,3.518163,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.02032,0,0,0.001107,0.014026

3,00:30-00:45,13.09,42.14808,132.710689,1.1529,4.233847,22.444045,44.326064,2.392833,48.576,1.053695,50.350934,31.561589,27.350811,18.108732,30.855472,22.310403,691.093984,0,667.076637,4.276573,27.85743,48.251828,0,0.817292,0,95.888555,122.432091,128.451291,18.910588,0,83.664,26.569444,65.584654,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,7.784326,96.00669,0,3.03,3.57,3.78,1.52,0,0.23,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.85,1.02,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.378985,1.332638,1.759081,3.411552,2.948952,1.857394,3.518163,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.02032,0,0,0.001107,0.014026

4,00:45-01:00,13.09,28.09872,132.710689,1.1529,4.233847,22.444045,44.326064,2.392833,48.576,1.053695,50.350934,31.561589,27.350811,18.108732,30.855472,22.310403,691.093984,0,667.076637,4.276573,27.85743,48.251828,0,0,0,95.888555,122.432091,128.451291,18.910588,0,83.664,0,65.584654,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,7.784326,96.00669,0,3.03,3.57,3.78,1.52,0,0.23,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.85,1.02,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.378985,1.332638,1.759081,3.411552,2.948952,1.857394,3.518163,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.02032,0,0,0.001107,0.014026

5,01:00-01:15,13.09,28.09872,132.710689,1.1529,4.233847,20.083369,44.326064,2.392833,48.576,1.053695,50.350934,31.561589,27.350811,18.108732,30.855472,22.310403,691.093984,0,667.076637,4.276573,27.85743,48.251828,0,0,0,95.888555,122.432091,128.451291,18.910588,0,83.664,0,65.584654,0,3.734724,28.632886,6.22454,0,74.209985,0,0,0,7.784326,96.00669,0,3.03,3.57,3.78,1.52,0,0.23,2.01,2.18,0,0,1.85,7.95,1.94,0,9.33,0.24,1.85,1.02,0,147.515625,41.5795,20.73185,20.0018,1.361689,1.318423,2.389702,1.332638,1.759081,3.411552,2.948952,1.857394,3.518163,3.518163,2.665275,3.487597,1.946241,1.9248,1.929632,4.228905,1.140171,348.975,0,0,0,0,0.02032,0,0,0.001107,0.014026

